key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
224,"Paint It Black",8017,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3106,625,64406,8198,8199,418,1
225,"Paint It Red",8018,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3107,626,64407,8202,8203,418,1
226,"Paint It Yellow",8019,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3108,627,64408,8204,8205,418,1
227,"Paint It Blue",8020,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,3109,628,64409,8206,8207,418,1
228,"Fake Smile",8021,0,8021,8021,8021,8021,0,True,True,True,3,0,False,False,False,False,False,20029,629,64132,8200,8201,0,1
229,"Pantomime",7420,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,6032,630,64410,8208,8209,237,550
230,"Vexed",8044,0,8046,8045,8045,0,0,True,True,True,1,0,False,True,False,False,False,5023,631,64411,8210,8211,238,550
231,"Shush",7397,0,0,7398,7398,0,0,True,True,True,1,0,False,True,False,False,False,6008,632,64412,8212,8213,69602,550
232,"Eat Pizza",8047,0,0,8048,8048,0,0,True,True,True,1,0,False,True,False,False,False,6015,633,64413,8214,8215,240,550
233,"Clutch Head",8049,0,0,8050,8050,0,0,True,True,True,1,0,False,True,False,False,False,5020,634,64416,8217,8216,0,610
234,"Eat Chocolate",8011,0,0,8012,8012,0,0,True,True,True,1,0,False,True,False,False,False,6018,635,64415,8239,8238,428,620
235,"Eat Egg",8013,0,0,8014,8014,0,0,True,True,True,1,0,False,True,False,False,False,6016,636,64417,8219,8218,429,610
236,"Content",8051,0,8051,8051,8051,8051,0,True,True,True,3,0,False,False,False,False,False,20006,637,64133,8221,8220,0,610
237,"Sheathe Weapon",7344,0,0,0,0,0,0,True,True,True,1,0,False,True,False,False,True,6041,638,64422,8223,8222,430,610
238,"Draw Weapon",7345,0,0,0,0,0,0,True,True,True,1,0,False,True,False,True,False,6040,639,64423,8225,8224,431,610
239,"Drink Tea",8058,0,0,8064,8064,0,0,True,True,True,1,0,False,True,False,False,False,6019,640,64418,8227,8226,433,610
240,"Determined",8060,0,0,8061,8061,0,0,True,True,True,1,0,False,True,False,False,False,2005,641,64419,8229,8228,432,610
241,"Show Right",8070,8069,0,0,0,0,0,False,False,False,2,64,False,True,False,False,False,11507,642,64420,8231,8230,434,610
242,"Show Left",8072,8071,0,0,0,0,0,False,False,False,2,65,False,True,False,False,False,11508,643,64421,8233,8232,434,610
243,"",8063,8062,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
244,"",8066,8065,0,0,0,0,0,False,False,False,4,0,False,False,False,False,False,0,0,0,0,0,0,1
245,"Deride",8059,0,0,0,0,0,0,False,False,False,1,0,False,True,False,False,False,5010,646,64424,8235,8234,437,620
246,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
247,"Eat Pumpkin Cookie",8009,0,0,8010,8010,0,0,True,True,True,1,0,False,True,False,False,False,6017,648,64414,8243,8242,439,620
248,"Spirit",8078,8077,0,0,0,0,0,False,False,False,2,66,False,True,False,False,False,11509,649,64426,8241,8240,440,620
249,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
250,"",0,0,0,0,0,0,0,False,False,False,0,0,False,False,False,False,False,0,0,0,0,0,0,0
