key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
144,"griffin hatchling",0,"griffin hatchlings",0,0,1,1,0,897,90,10,5,0,0,2,0,8,75,True,False,False,False,True,0,False,True,4637,1048,True,0,15,310,22,360,20,2,632,2
145,"wind-up Iceheart",0,"wind-up Icehearts",0,0,1,1,0,1165,100,5,10,0,0,1,0,8,269,False,True,False,True,False,0,False,True,4638,9020,True,0,25,400,19,30,30,2,611,3
146,"Gestahl",0,"Gestahl",0,0,1,0,1,1166,100,1,10,0,0,2,0,8,76,True,False,True,False,True,0,True,True,4639,3008,True,0,10,320,21,0,20,1,620,1
147,"steam-powered gobwalker G-VII",0,"steam-powered gobwalkers G-VII",0,0,1,1,0,1164,100,10,0,0,0,2,0,8,0,False,False,False,False,False,0,False,True,4640,2004,True,0,15,330,32,0,30,1,620,4
148,"behemoth heir",0,"behemoth heirs",0,0,1,0,0,1162,100,10,0,0,0,2,0,8,5,True,False,True,False,True,0,False,True,4641,1002,True,90,15,400,9,0,20,1,620,2
149,"accompaniment node",0,"accompaniment nodes",0,1,1,0,0,1163,100,3,8,0,0,2,0,8,77,True,False,False,True,False,0,False,True,4642,11006,True,0,30,630,6,360,30,1,600,4
150,"wind-up Yugiri",0,"wind-up Yugiris",0,0,1,1,0,1167,100,10,0,0,0,1,0,8,271,False,True,False,True,False,0,False,True,4643,9021,True,0,15,335,11,360,20,1,617,3
151,"Peridot Carbuncle",0,"Peridot Carbuncles",0,0,1,1,0,1168,80,10,0,0,0,1,0,8,245,False,True,False,True,False,0,False,True,4644,10010,True,0,20,430,38,120,20,1,609,1
152,"Heliodor Carbuncle",0,"Heliodor Carbuncles",0,0,1,1,0,1068,80,10,0,0,0,1,0,8,245,False,True,False,True,False,0,False,True,4645,10011,True,0,15,610,10,0,20,1,620,1
153,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
154,"gold rush minecart",0,"gold rush minecarts",0,0,1,0,0,1212,100,10,0,0,0,1,0,8,0,False,False,False,False,False,0,False,True,4647,11012,True,0,15,445,39,0,20,1,620,4
155,"set of Primogs",0,"sets of Primogs",0,0,1,0,0,991,50,30,0,0,0,1,4,8,233,False,True,False,False,False,0,False,True,4623,12,True,0,15,460,11,360,20,1,617,3
156,"wind-up Gnath",0,"wind-up Gnath",0,0,1,0,0,1169,100,10,0,0,0,1,0,8,277,False,True,False,True,False,0,False,True,4670,7009,True,0,20,480,12,360,20,1,626,3
157,"paissa brat",0,"paissa brats",0,0,1,0,0,1170,100,10,0,0,0,2,0,8,273,True,False,False,True,False,0,False,True,4658,1049,True,0,25,620,46,0,20,1,620,2
158,"wind-up Illuminatus",0,"wind-up Illuminati",0,0,1,0,0,1171,90,10,0,0,0,1,0,8,207,False,True,False,True,False,0,False,True,4659,7001,True,0,10,390,18,360,30,1,624,3
159,"Pumpkin Butler",0,"Pumpkin Butlers",0,0,1,0,0,1172,100,10,0,0,0,2,0,8,42,True,False,True,False,True,0,False,True,4648,1025,True,0,15,420,13,30,20,1,613,1
160,"wind-up Echidna",0,"wind-up Echidnas",0,0,1,0,0,1322,100,10,0,0,0,1,0,8,275,False,True,False,True,False,0,False,True,4660,2102,True,0,20,410,45,0,60,1,620,2
161,"wind-up Relm",0,"wind-up Relms",0,0,1,0,0,1176,100,10,0,0,0,1,0,8,276,False,True,False,True,False,0,False,True,4661,12061,True,0,10,415,10,0,20,1,620,3
162,"hunting hawk",0,"hunting hawks",0,0,1,0,0,1173,100,10,0,0,0,2,2,8,78,True,False,False,False,False,0,False,True,4662,5005,True,0,20,520,13,30,20,1,604,1
163,"shalloweye",0,"shalloweyes",0,0,1,0,0,1174,100,10,0,0,0,2,1,8,79,True,False,False,False,False,0,False,True,4663,1050,True,0,15,420,19,30,30,1,613,2
164,"penguin prince",0,"penguin princes",0,0,1,0,0,1175,100,10,0,0,0,2,0,8,80,True,False,False,False,False,0,False,True,4664,5006,True,130,10,415,36,360,30,1,634,1
165,"clockwork Twintania",0,"clockwork Twintanias",0,0,1,0,0,1319,100,10,0,0,0,1,0,8,81,False,True,False,True,False,0,False,True,4665,2001,True,0,25,380,12,360,20,1,618,2
166,"korpokkur kid",0,"korpokkur kids",0,0,1,0,0,1320,100,10,0,0,0,2,0,8,82,True,False,False,False,False,0,False,True,4666,1051,True,0,15,440,20,120,20,1,605,1
167,"wind-up Firion",0,"wind-up Firions",0,0,1,0,0,1321,100,10,0,0,0,1,0,8,239,False,True,False,True,False,0,False,True,4649,12021,True,0,25,600,4,120,20,1,605,3
168,"wind-up Ifrit",0,"wind-up Ifrits",0,0,1,0,0,1318,100,10,0,0,0,1,0,8,83,False,True,False,False,False,0,False,True,4667,8001,True,0,20,380,1,120,20,1,610,2
169,"wind-up Garuda",0,"wind-up Garudas",0,0,1,1,0,1330,90,10,0,0,0,1,2,8,83,False,True,False,True,False,0,False,True,4672,8002,True,0,20,495,26,360,20,1,619,2
170,"wind-up Titan",0,"wind-up Titans",0,0,1,0,0,1331,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4673,8003,True,0,15,380,19,30,30,1,613,2
171,"wind-up Leviathan",0,"wind-up Leviathans",0,0,1,0,0,1332,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4674,8004,True,0,30,455,32,0,40,1,620,2
172,"wind-up Zundu warrior",0,"wind-up Zundu warriors",0,0,1,0,0,1423,100,10,0,0,0,1,0,8,87,False,True,False,True,False,0,False,True,4669,7010,True,0,25,630,11,360,20,1,617,3
173,"wind-up Haurchefant",0,"wind-up Haurchefants",0,0,1,0,0,1334,100,10,2,0,0,1,0,8,272,False,True,False,True,False,0,False,True,4668,9022,True,0,30,530,10,0,20,1,620,3
174,"wind-up Nero tol Scaeva",0,"wind-up Nero tol Scaevas",0,0,1,0,0,1335,100,10,0,0,0,1,0,8,278,False,True,False,True,False,0,False,True,4675,9023,True,0,20,420,49,0,30,1,620,3
175,"wind-up Vath",0,"wind-up Vath",0,0,1,0,0,1343,100,10,0,0,0,1,0,8,277,False,True,False,True,False,0,False,True,4671,7008,True,0,15,430,17,0,20,1,620,3
176,"faustlet",0,"faustlets",0,0,1,0,0,1458,100,10,0,0,0,1,0,8,236,False,True,False,True,False,0,False,True,4676,2003,True,0,30,390,1,30,60,1,604,2
177,"dress-up Y'shtola",0,"dress-up Y'shtolas",0,0,1,0,0,1333,100,10,0,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4696,9001,True,0,25,480,22,360,20,1,632,3
178,"Calca",0,"Calcas",0,0,1,1,0,1461,100,0,10,0,0,1,4,8,270,False,True,False,True,False,0,False,True,4677,1052,True,0,10,370,51,360,20,2,618,2
179,"Brina",0,"Brinas",0,0,1,1,0,1462,100,0,10,0,0,1,4,8,270,False,True,False,True,False,0,False,True,4678,1053,True,0,15,410,50,360,20,2,617,2
180,"morpho",0,"morphos",0,0,1,0,0,1459,80,20,0,0,0,2,3,8,304,False,False,False,False,False,0,False,True,4679,1054,True,0,20,470,20,120,30,1,602,1
181,"Poro Roggo",0,"Poro Roggos",0,0,1,0,1,1466,100,10,0,0,0,2,0,8,305,True,False,True,False,True,0,False,True,4680,1055,True,0,20,420,38,30,20,1,640,1
182,"spoony bard",0,"spoony bards",0,0,1,0,0,1484,100,10,0,0,0,1,0,8,306,False,True,False,True,False,0,False,True,4681,12042,True,0,15,400,12,360,20,1,619,3
183,"Fenrir pup",0,"Fenrir pups",0,0,1,0,0,1467,100,10,0,0,0,2,0,8,307,True,False,True,False,True,0,False,True,4682,1056,True,0,15,380,11,360,20,1,617,2
184,"wind-up dragonet",0,"wind-up dragonets",0,0,1,0,0,1463,100,10,0,0,0,1,2,8,308,False,True,False,True,True,0,False,True,4697,7011,True,0,30,510,1,30,20,1,601,1
185,"wind-up Ramuh",0,"wind-up Ramuhs",0,0,1,0,0,1544,90,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4698,8005,True,0,25,515,1,30,30,1,603,2
186,"wind-up Shiva",0,"wind-up Shivas",0,0,1,0,0,1545,90,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4699,8006,True,0,10,420,19,30,30,1,611,2
187,"Piggy",0,"Piggies",0,0,1,0,1,1465,100,2,0,0,30,2,0,8,311,True,False,False,True,True,0,False,True,4700,12902,True,0,10,375,29,360,20,1,623,1
188,"magic bucket",0,"magic buckets",0,0,1,0,0,1464,100,5,1,0,0,1,0,8,0,False,False,False,True,False,0,False,True,4701,11016,True,0,15,530,18,360,30,1,624,4
189,"calamari",0,"calamari",0,0,1,0,0,1469,100,10,0,0,0,2,0,8,313,True,False,False,True,False,0,False,True,4702,1057,True,0,25,480,38,30,20,1,640,2
190,"baby brachiosaur",0,"baby brachiosaurs",0,0,1,0,0,1470,100,10,0,0,0,1,0,8,314,False,True,False,True,False,0,False,True,4703,1058,True,0,30,490,23,30,20,1,613,3
191,"wind-up cheerleader",0,"wind-up cheerleaders",0,0,1,0,0,1468,100,0,10,0,0,2,6,8,315,False,True,False,True,False,0,True,True,4704,10013,True,0,15,440,11,360,20,1,617,3
192,"wind-up Krile",0,"wind-up Kriles",0,0,1,0,0,1336,100,10,0,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4705,9012,True,0,10,390,12,360,20,1,626,3
193,"wind-up Aymeric",0,"wind-up Aymerics",0,0,1,0,0,1547,100,10,0,0,0,1,0,8,317,False,True,False,True,False,0,False,True,4706,9024,True,0,30,465,34,0,30,1,620,3
194,"pegasus colt",0,"pegasus colts",0,0,1,0,0,1650,100,10,0,0,0,2,0,8,318,True,False,True,False,True,0,False,True,4713,1059,True,0,25,500,18,360,30,1,624,1
195,"wind-up Calofisteri",0,"wind-up Calofisteris",0,0,1,0,0,1546,100,10,0,0,0,1,0,8,319,False,True,True,False,False,0,False,True,4707,2103,True,0,25,440,10,0,20,1,620,2
196,"wind-up sasquatch",0,"wind-up sasquatches",0,0,1,0,0,1386,100,10,0,0,0,1,0,8,320,False,True,False,True,False,0,False,True,4708,1060,True,0,15,420,37,0,20,1,620,2
197,"dwarf rabbit",0,"dwarf rabbits",0,0,1,0,0,1387,100,10,0,0,0,2,0,8,321,True,False,True,False,True,0,False,True,4709,3009,True,0,20,450,36,360,30,1,634,1
198,"hecteye",0,"hecteyes",0,0,1,0,0,1385,100,10,0,0,0,2,0,8,322,True,False,True,False,True,0,False,True,4710,1061,True,0,10,450,19,120,30,1,608,2
199,"Taoist moogle",0,"Taoist moogles",0,0,1,0,0,1548,100,10,0,0,0,1,4,8,233,False,True,False,True,False,0,False,True,4711,13,False,0,10,410,38,120,20,1,614,3
200,"Jibanyan",0,"Jibanyans",0,0,1,0,0,1390,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4684,13003,False,0,25,620,1,30,20,1,606,2
201,"Komasan",0,"Komasans",0,0,1,0,0,1391,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4686,13004,False,0,20,520,35,360,20,1,634,2
202,"Whisper",0,"Whispers",0,0,1,0,0,1392,100,10,0,0,0,2,0,8,324,True,False,False,True,False,0,False,True,4692,13005,False,0,15,420,14,30,20,1,621,2
203,"Blizzaria",0,"Blizzarias",0,0,1,0,0,1393,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4694,13006,False,90,10,360,11,360,30,1,617,2
204,"Kyubi",0,"Kyubis",0,0,1,0,0,1394,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4691,13007,False,0,25,630,1,120,20,1,610,2
205,"Komajiro",0,"Komajiros",0,0,1,0,0,1395,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4687,13008,False,0,15,510,20,120,20,1,633,2
206,"Manjimutt",0,"Manjimutts",0,0,1,0,0,1396,100,10,0,0,0,2,0,8,324,True,False,False,True,True,0,False,True,4695,13009,False,0,15,530,1,120,20,1,627,2
207,"Noko",0,"Nokos",0,0,1,0,0,1397,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4688,13010,False,0,20,650,27,360,30,1,615,2
208,"Venoct",0,"Venocts",0,0,1,0,0,1398,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4690,13011,False,0,30,630,1,120,20,1,605,2
209,"Shogunyan",0,"Shogunyans",0,0,1,0,0,1399,100,10,0,0,0,2,0,8,324,True,False,False,True,True,0,False,True,4683,13012,False,0,20,650,4,30,20,1,604,2
210,"Hovernyan",0,"Hovernyans",0,0,1,0,0,1400,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4685,13013,False,0,10,365,1,30,30,1,606,2
211,"Robonyan F-type",0,"Robonyan F-types",0,0,1,0,0,1401,100,10,0,0,0,2,0,8,324,True,False,True,False,True,0,False,True,4693,13014,False,0,10,400,5,360,30,1,600,2
212,"USApyon",0,"USApyons",0,1,1,0,0,1402,100,10,0,0,0,2,0,8,324,True,False,False,True,True,0,False,True,4689,13015,False,0,15,550,1,30,20,1,612,2
213,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
214,"Namingway",0,"Namingways",0,0,1,0,0,1614,100,0,10,0,0,2,0,8,325,True,False,False,False,True,0,False,True,4714,12043,True,0,20,450,29,360,20,1,623,3
215,"toy Alexander",0,"toy Alexanders",0,0,1,0,0,1618,100,10,0,0,0,2,0,8,326,False,False,False,False,False,0,False,True,4715,2006,True,0,25,600,12,360,20,1,626,2
216,"shaggy shoat",0,"shaggy shoats",0,0,1,0,0,1615,100,10,0,0,0,2,0,8,327,True,False,False,False,True,0,False,True,4716,1062,True,0,30,450,11,360,20,1,617,1
217,"dress-up Thancred",0,"dress-up Thancreds",0,0,1,0,0,1616,100,10,0,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4717,9003,True,0,15,420,19,120,30,1,608,3
218,"dress-up Alisaie",0,"dress-up Alisaies",0,0,1,0,0,1617,100,10,0,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4718,9009,True,0,10,390,9,0,20,1,620,3
219,"wind-up Edda",0,"wind-up Eddas",0,0,1,0,0,1626,100,10,0,0,0,1,0,8,330,False,True,False,False,False,0,False,True,4719,9025,True,0,25,420,14,30,20,1,604,2
220,"wind-up Yuna",0,"wind-up Yunas",0,0,1,0,0,1611,100,10,0,0,0,1,0,8,331,False,True,False,True,False,0,False,True,4720,12101,True,0,30,500,27,360,30,1,615,3
221,"wind-up Rikku",0,"wind-up Rikkus",0,0,1,0,0,1612,100,10,0,0,0,1,0,8,331,False,True,False,True,False,0,False,True,4721,12102,True,0,15,420,35,360,25,1,634,3
222,"wind-up Lulu",0,"wind-up Lulus",0,0,1,0,0,1613,100,10,0,0,0,1,0,8,331,False,True,False,True,False,0,False,True,4722,12103,True,0,20,430,1,120,20,1,616,3
223,"",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,0,False,False,0,0,False,0,0,0,0,0,0,0,0,0
224,"wind-up Moenbryda",0,"wind-up Moenbrydas",0,0,1,0,0,1651,100,10,0,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4724,9013,True,0,10,400,32,0,30,1,620,3
225,"Continental eye",0,"Continental eyes",0,0,1,0,0,1769,100,30,0,0,0,2,0,8,30,True,False,False,True,True,0,False,True,4725,1024,True,0,15,430,28,120,20,1,605,2
226,"bullpup",0,"bullpups",0,0,1,0,0,1690,100,30,0,0,0,2,0,8,88,True,False,True,False,True,0,False,True,4726,1063,True,0,10,420,22,360,20,1,632,1
227,"angel of mercy",0,"angels of mercy",0,1,1,0,0,1691,100,30,0,0,0,1,0,8,335,False,True,True,False,False,0,False,True,4727,10014,True,0,15,450,39,0,20,1,620,3
228,"wind-up Estinien",0,"wind-up Estiniens",0,0,1,0,0,1693,100,30,0,0,0,1,0,8,336,False,True,False,True,False,233,True,True,4728,9026,True,0,10,380,40,0,30,1,631,3
229,"wind-up Hraesvelgr",0,"wind-up Hraesvelgrs",0,0,1,0,0,1694,100,30,0,0,0,1,0,8,269,False,True,True,False,False,0,False,True,4729,9505,True,0,25,500,29,360,20,1,623,2
230,"Gigi",0,"Gigis",0,0,1,0,1,1695,100,30,0,0,0,1,0,8,268,False,True,False,True,False,0,False,True,4730,10005,True,0,20,445,31,0,30,1,620,3
231,"anima",0,"animas",0,1,1,0,0,1697,100,30,0,0,0,2,0,8,338,True,False,True,False,True,0,False,True,4731,10015,True,0,25,480,11,360,20,1,618,3
232,"wind-up Scathach",0,"wind-up Scathachs",0,0,1,0,0,1782,100,30,0,0,0,1,0,8,339,False,True,False,True,False,0,False,True,4732,2104,True,0,10,420,38,120,20,2,609,2
233,"wind-up Nidhogg",0,"wind-up Nidhoggs",0,0,1,0,0,1783,100,30,0,0,0,1,0,8,340,False,True,False,True,False,228,False,True,4733,9506,True,0,30,450,1,120,20,1,616,2
234,"hellpup",0,"hellpups",0,0,1,0,0,1791,100,30,0,0,0,2,0,8,89,True,False,True,False,True,0,False,True,4734,1064,True,0,15,420,43,0,20,1,620,1
235,"wind-up Ohl Deeh",0,"wind-up Ohl Deehs",0,0,1,0,0,1856,100,10,0,0,0,1,2,8,308,False,True,False,True,True,0,False,True,4736,7012,True,0,20,450,35,360,30,1,634,1
236,"wind-up moon",0,"wind-up moons",0,0,1,0,0,1855,100,0,0,0,0,3,8,8,0,False,False,False,False,False,0,False,True,4737,11009,True,0,30,500,11,360,20,1,617,4
237,"castaway chocobo chick",0,"castaway chocobo chicks",0,0,1,0,0,1696,100,30,0,0,0,2,0,8,3,True,False,True,False,True,0,False,True,4738,9,True,0,25,580,4,30,20,1,604,1
238,"wind-up Bartz",0,"wind-up Bartzes",0,0,1,0,0,1692,100,30,0,0,0,2,0,8,279,False,True,False,True,False,0,False,True,4739,12051,True,0,30,450,5,360,30,2,619,3
239,"wind-up red mage",0,"wind-up red mages",0,0,1,0,0,1698,100,30,0,0,0,1,0,8,223,False,True,False,True,False,0,False,True,4740,12011,True,0,20,445,18,360,30,1,624,3
240,"faepup",0,"faepups",0,0,1,0,0,1859,100,30,0,0,0,2,0,8,89,True,False,True,False,True,0,False,True,4735,1065,True,0,20,440,34,0,30,1,620,1
241,"odder otter",0,"odder otters",0,1,1,0,0,1786,100,30,0,0,0,2,0,8,280,True,False,True,False,True,0,False,True,4741,4003,True,0,20,500,23,120,30,1,631,1
242,"fox kit",0,"fox kits",0,0,1,0,0,1784,100,10,0,0,0,2,0,8,281,True,False,True,False,True,0,False,True,4742,3010,True,0,25,500,27,360,30,2,615,1
243,"Tora-jiro",0,"Tora-jiros",0,0,1,0,0,1785,100,10,0,0,0,2,0,8,13,True,False,True,False,True,0,False,True,4743,3011,True,90,20,440,19,120,30,1,608,1
244,"tiny tatsunoko",0,"tiny tatsunoko",0,0,1,0,0,1787,100,10,0,0,0,2,0,8,282,True,False,True,False,True,0,False,True,4744,1066,True,0,10,300,49,0,30,1,620,1
245,"bombfish",0,"bombfish",0,0,1,0,0,1790,100,10,0,0,0,2,0,8,284,True,False,True,False,False,0,False,True,4745,1067,True,90,10,470,12,360,20,1,626,2
246,"Bom Boko",0,"Bom Bokos",0,0,1,0,0,1788,100,10,0,0,0,2,0,8,281,True,False,True,False,True,0,False,True,4746,3012,True,0,20,450,10,0,20,2,620,1
247,"road sparrow",0,"road sparrows",0,0,1,0,0,1789,100,10,0,0,0,2,3,8,285,True,False,True,False,True,0,False,True,4747,5007,True,0,10,450,14,30,20,1,607,1
248,"wind-up Lyse",0,"wind-up Lyses",0,0,1,0,0,1824,100,10,10,0,0,1,0,8,262,False,True,False,True,False,0,False,True,4748,9004,True,0,25,500,1,30,20,1,606,3
249,"dress-up Yugiri",0,"dress-up Yugiris",0,0,1,1,0,1825,100,10,0,0,0,1,0,8,271,False,True,False,True,False,0,False,True,4749,9021,True,0,30,310,20,120,20,1,631,3
250,"wind-up Gosetsu",0,"wind-up Gosetsus",0,0,1,0,0,1826,100,10,0,0,0,1,0,8,271,False,True,False,True,False,0,False,True,4750,9027,True,0,15,320,4,30,20,2,604,3
251,"wind-up Yotsuyu",0,"wind-up Yotsuyus",0,0,1,0,0,1827,100,10,0,0,0,1,0,8,287,False,True,False,True,False,0,False,True,4751,9028,True,0,10,290,35,360,30,1,634,3
252,"mock-up Grynewaht",0,"mock-up Grynewahts",0,0,1,0,0,1828,100,10,10,0,0,1,0,8,289,False,True,False,True,False,0,False,True,4752,9035,True,0,30,590,38,30,20,1,604,2
253,"wind-up Namazu",0,"wind-up Namazu",0,0,1,0,0,1830,100,10,0,0,0,2,0,8,290,False,True,True,False,False,0,False,True,4753,6002,True,0,25,510,28,120,20,1,605,3
254,"Ivon Coeurlfist doll",0,"Ivon Coeurlfist dolls",0,1,1,0,0,1831,100,10,0,0,0,2,0,8,291,False,True,True,False,False,0,False,True,4754,1068,True,0,20,390,42,0,20,1,620,2
255,"wind-up chimera",0,"wind-up chimeras",0,0,1,0,0,1832,100,10,0,0,0,1,0,8,292,False,True,False,True,False,0,False,True,4755,10016,True,0,25,510,26,120,20,1,622,2
256,"wind-up meateater",0,"wind-up meateaters",0,0,1,0,0,1833,100,10,0,0,0,1,0,8,206,False,True,False,True,False,0,False,True,4756,6001,True,0,25,480,37,0,20,1,620,3
257,"magitek avenger F1",0,"magitek avengers F1",0,0,1,0,0,1834,100,10,0,0,0,1,0,8,320,False,True,False,True,False,0,False,True,4757,11007,True,0,15,360,15,0,20,1,620,3
258,"Ghido",0,"Ghidos",0,0,1,0,0,1895,100,10,0,0,0,2,0,8,293,True,False,True,False,True,259,False,True,4758,4004,True,0,10,330,43,0,20,1,620,1
259,"wind-up Exdeath",0,"wind-up Exdeaths",0,0,1,0,0,1896,100,10,0,0,0,1,0,8,294,False,True,False,True,False,258,False,True,4759,2007,True,0,25,440,41,0,20,1,620,2
260,"wind-up Khloe",0,"wind-up Khloes",0,0,1,1,0,1897,100,10,0,0,0,1,0,8,295,False,True,False,True,False,0,False,True,4760,9031,True,0,15,520,25,360,20,1,625,3
261,"wind-up Susano",0,"wind-up Susanos",0,0,1,0,0,1898,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4761,8010,True,0,20,400,38,30,20,1,640,2
262,"wind-up Lakshmi",0,"wind-up Lakshmis",0,0,1,1,0,1899,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4762,8011,True,0,10,320,27,360,30,1,615,2
263,"wind-up Bismarck",0,"wind-up Bismarcks",0,0,1,0,0,1968,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4763,8008,True,0,15,550,34,0,30,1,620,2
264,"wind-up Hien",0,"wind-up Hiens",0,0,1,0,0,1978,100,10,0,0,0,1,0,8,271,False,True,False,True,False,0,False,True,4764,9029,True,0,25,520,11,360,30,2,617,3
265,"wind-up Ravana",0,"wind-up Ravanas",0,0,1,0,0,1979,100,10,0,0,0,1,0,8,83,False,True,False,True,False,0,False,True,4765,8009,True,0,25,550,38,120,30,2,605,2
266,"wind-up Kojin",0,"wind-up Kojin",0,0,1,0,0,1980,100,10,0,0,0,1,0,8,209,False,True,False,True,False,0,False,True,4766,7013,True,0,15,430,27,360,30,1,615,3
267,"mameshiba",0,"mameshiba",0,0,1,0,0,1981,100,10,0,0,0,2,0,8,341,True,False,True,False,True,0,False,True,4767,3013,True,0,20,500,4,30,20,1,601,1
268,"tengu doll",0,"tengu dolls",0,0,1,0,0,1982,100,10,0,0,0,2,0,8,342,True,False,True,False,True,0,False,True,4768,10017,True,0,15,400,19,120,30,1,616,1
269,"wind-up Matanga",0,"wind-up Matangas",0,0,1,0,0,1983,100,10,0,0,0,2,0,8,343,True,False,True,False,True,0,False,True,4769,1069,True,0,25,600,1,30,20,1,606,2
270,"wind-up Ramza",0,"wind-up Ramzas",0,0,1,0,0,2046,100,10,0,0,0,1,0,8,345,False,True,False,True,False,0,False,True,4770,12501,True,0,30,620,21,0,30,2,620,3
271,"koala joey",0,"koala joeys",0,0,1,0,0,2066,100,10,0,0,0,2,9,8,346,True,False,True,False,True,0,False,True,4771,3014,True,0,25,600,29,360,20,1,623,1
272,"salt & pepper seal",0,"salt & pepper seals",0,0,1,0,0,2067,100,10,0,0,0,2,0,8,347,True,False,True,False,True,0,False,True,4772,4005,True,0,20,480,26,30,30,1,621,1
273,"axolotl eft",0,"axolotl efts",0,1,1,0,0,2068,100,10,0,0,0,2,0,8,348,True,False,True,False,True,0,False,True,4773,4006,True,0,10,300,42,0,30,1,620,1
274,"wind-up Ixion",0,"wind-up Ixions",0,0,1,0,0,2069,100,10,0,0,0,1,0,8,349,False,True,False,True,False,0,False,True,4774,1070,True,0,30,560,20,360,40,1,637,2
275,"wind-up Shinryu",0,"wind-up Shinryu",0,0,1,0,0,2124,100,10,0,0,0,1,10,8,350,False,True,False,False,False,305,False,True,4775,8012,True,0,30,480,45,0,60,2,620,2
276,"dress-up Raubahn",0,"dress-up Raubahns",0,0,1,0,0,2120,100,10,0,0,0,1,0,8,224,False,True,False,True,False,0,False,True,4776,9018,True,0,20,400,38,30,20,2,604,3
277,"wind-up Ananta",0,"wind-up Anantas",0,0,1,1,0,2232,100,10,0,0,0,1,0,8,351,False,True,True,False,False,0,False,True,4777,7014,True,0,20,450,27,360,60,1,615,3
278,"private moai",0,"private moais",0,0,1,0,0,2140,100,10,0,0,0,1,0,8,352,False,True,False,True,True,0,False,True,4778,11018,True,0,20,450,12,360,20,1,626,4
279,"white whittret",0,"white whittrets",0,0,1,0,0,2141,100,10,0,0,0,2,1,8,353,True,False,False,True,False,0,False,True,4779,3015,True,0,15,440,1,120,20,1,605,1
280,"motley egg",0,"motley eggs",0,0,1,0,0,2142,100,10,0,0,0,1,0,8,354,False,True,False,True,False,0,False,True,4780,10018,True,0,10,350,29,360,20,2,623,3
281,"wind-up Kefka",0,"wind-up Kefkas",0,0,1,0,0,2143,100,10,0,0,0,1,0,8,355,False,True,False,True,False,0,False,True,4781,2008,True,0,30,600,43,0,20,2,620,2
282,"wind-up Magnai",0,"wind-up Magnais",0,0,1,0,0,2144,100,0,10,0,0,1,11,8,356,False,True,False,True,False,294,False,True,4782,9033,True,0,30,650,31,0,50,2,620,3
283,"aurelia polyp",0,"aurelia polyps",0,1,1,0,0,2155,100,10,0,0,0,2,0,8,357,True,False,False,True,False,0,False,True,4783,4007,True,0,15,510,20,120,20,1,633,1
284,"Byakko cub",0,"Byakko cubs",0,0,1,0,0,2156,100,5,10,0,0,2,0,8,367,False,True,True,False,False,0,False,True,4784,8201,True,0,20,500,38,120,20,2,609,2
285,"wind-up Fafnir",0,"wind-up Fafnirs",0,0,1,0,0,2157,100,10,0,0,0,1,0,8,358,False,True,False,True,False,0,False,True,4785,1071,True,0,10,300,38,30,20,1,606,2
286,"wind-up Mithra",0,"wind-up Mithra",0,0,1,1,0,2168,100,10,0,0,0,1,0,8,358,False,True,True,False,False,0,False,True,4786,10019,True,0,20,480,11,360,30,2,617,3
287,"the Prince of Anemos",0,"Princes of Anemos",0,0,1,0,1,2169,100,10,0,0,0,2,0,8,358,True,False,True,False,False,0,False,True,4787,1072,True,0,10,430,4,30,20,1,601,2
288,"komainu",0,"komainu",0,0,1,0,0,2170,100,5,5,0,0,1,0,8,359,False,True,False,True,True,288,False,True,4788,3016,True,0,20,460,37,0,20,1,620,3
289,"the Gold Whisker",0,"Gold Whiskers",0,0,1,0,1,2221,100,10,0,0,0,2,0,8,290,False,True,True,False,False,0,False,True,4789,6002,True,0,30,560,25,360,20,1,625,3
