key,0,1,2
111,"Summon forth Syldra. Even in death, she would want to help.","Legends say there once lived a kindly sea dragon who befriended a pirate, and that their friendship knew no bounds. This is not that sea dragon; however, with a little time and caring, who is to say that a similar relationship cannot be forged?
※Sea dragons have no relation to actual dragons.","I said, get off!
   - Faris"
112,"Call into battle the <Emphasis>Falcon</Emphasis>, (unofficially) the fastest single-rider airship ever built in Eorzea.","An independent project of Garlond Ironworks engineer Wedge, this single-rider airship allegedly recorded some of the fastest flight speeds ever...until a tragic accident following an attempt to see how high the ship could soar convinced its creator that perhaps a modicum of restraint was necessary.","All you have to do
is follow the falcon.
He knows where to go.
   - Baurendouin de Haillenarte"
113,"Summon forth your lone faehound, void-spawned aberration loyal to none save you and yours.","Covered from muzzle to tail in an otherworldly silver coat, the faehound appears more akin to something out of a faerie tale than from the nether-reaches of the void. Yet do not be fooled by the beast's appearance, for he is an equal in strength to all but the highest ranking voidsent, his heart swollen with savagery from a lifetime hunting alone.","Dogs is loyal.
   - Latata"
114,"Summon forth your pack faehound, void-spawned aberration loyal to none save you and yours.","Covered from muzzle to tail in an otherworldly silver coat, the faehound appears more akin to something out of a faerie tale than from the nether-reaches of the void. Yet do not be fooled by the beast's appearance, for she is an equal in strength to all but the highest ranking voidsent, her heart swollen with savagery from a lifetime leading a pack of her own.","Are you inclined to
think them faerie tales?
   - Alberic"
115,"Summon forth your blissful kamuy, blessed wolf who shall not be bound by such corporeal laws as gravity or aerodynamics.","Believe it or not, this monstrous canine did not always glow, only achieving its heavenly effulgence upon receiving the blessing of Lakshmi after being offered to the Lady of Bliss by her loyal Ananta dreamers.","This is no lone
coywolf you'll be facing.
   - Hetzkin"
116,"Summon forth your reveling kamuy, blessed wolf who shall not be bound by such corporeal laws as gravity or aerodynamics.","Upon receiving from his Kojin worshipers the offering of a sad, orphaned wolf pup, Susano proceeded to grant him the gift of flight, as well as an impressive coat of glowing fur, that he might be worthy of the revel.","I ain't got words to mince with
whelps...unless that is, you're
here to become a wolf.
   - Curious Gorge"
117,"","",""
118,"","",""
119,"","",""
120,"","",""
121,"Call into battle your magitek predator, and have you some fun.","Predator series warmachina were originally designed to improve magitek reaper killing potential via the addition of close-quarter weaponry. While the extra firepower led to a higher kill ratio, the weight it added hampered maneuverability. This unique model appears to have had its weapons removed and replaced with an experimental propulsion engine.","I ain't got time to bleed.
   - Ancient Adage"
122,"Summon forth your battle lion, fully armored to protect the majestic beast from the dangers of close combat.","There was a time when members of Ul'dah's elite Sultansworn strode the Steps of Nald and Thal atop silver-plated lions, striking fear and awe into the mewling masses. An effort to return to those days of glory has seen the summoning of several of Thavnair's most prominent beast tamers to the Rose of the Desert.","Bright as a lamp,
brave as a lion.
   - Haermaga"
123,"Summon forth your battle bear, fully armored to protect the savage beast from singeing its lustrous fur on the smoldering carnage left in its wake.","The bears of Abalathia's Spine are not known to suffer the presence of man in their territory, let alone allow one to mount their backs and command them hither and yon. Then what, pray tell, has come over this particular specimen? Perhaps one look into your inner beast convinced the creature that submission spelled survival.","We're after a bear this time!?
Oh boy, this should be fun!
   - Enion"
124,"Summon forth your battle panther, fully armored to protect the stealthy beast from the occasional poison dart, poison arrow, poison-tipped spear, poison spell, and any poison words directed its way.","History tells us that no dark hero's story is complete without the companionship of a wily panther. Their sable coat, their savage nature, their attunement with the umbral, their thirst for blood. It is as if the gods created these creatures in the image of a dark knight...or perhaps it was the other way around.","If you help me out, I will
tell you more about my
feline friend here.
   - Hinoshin"
125,"Summon forth your yol, proof of your recognition by the Azim Steppe Xaela as a true warrior.","High atop the granite peaks of Othard's Fanged Crescent do the yol claim their demesne, descending to the Azim Steppe to prey upon warriors who pretend not to fear the monsters of their ancestor's tales. Rare indeed is it that a yol might cede its back to man, though to those who have proved their mettle, the creatures have been known to make exception.","I must have faith in
myself and my yol...
   - Zealous Mol Warrior"
126,"Summon forth Alte Roite, fantastical ur-being generated by Omega within the Deltascape.","While none can be certain the exact intentions of a self-aware interdimensional construct, logic suggests this winged aberration is a reimagination of Alte Roite─a legendary wizard who is said could take the shape of a dragon at will.","That knowledge is my ticket
straight to glory. I can't go
telling any old person about it.
   - Bonifoix"
127,"Summon forth your Centurio tiger, one mark the Clan actually does not want seen slain.","In a rare display of misguided compassion, a member of Clan Centurio returned from a Hunt with the cub of a slain S-rank mark. Unable to grant it mercy, the veteran took to caring for the beast until his deceit was discovered and his membership revoked. But by then, not a single member could bring themselves to harm the pet they had all come to love.","This game of cat and mouse
continued for what seemed
an eternity.
   - Alberic"
128,"","",""
129,"","",""
130,"Summon forth mighty Ixion, legend of the Gyr Abanian highlands.","Ask any Gyr Abanian youth, and she will tell you the story of Ixion, Rhalgr's steed─swift as a levinbolt and strong as thunderclap. However, the discovery of several ancient Mhachi texts suggests that the creature may simply be a stallion augmented by ancient technologies that have granted it life eternal...and the ability to shoot lightning from its eyes.","He said what?
“Horses are that strong”?
   - Red Uma Doshin"
131,"","",""
132,"","",""
133,"Summon forth the legendary kamuy, blessed wolf who shall not be bound by such corporeal laws as gravity or aerodynamics.","Perpetually enveloped in a divine glow, it is said to have been born when an Ala Mhigan war hound chanced to bathe in Shinryu's light in the moment of the primal's birth.","It is a delicate dance...
and one which asks
much of my hounds.
   - Zenos yae Galvus"
134,"","",""
135,"Summon forth your Nezha chariot and travel the skies like a god.","Yanxian legend tells of a chariot that would carry gods and heroes across the heavens that they might keep watch over their earthbound children. Surprisingly, the realm's flora and fauna are unscathed by the fire and wind belched forth by the divine carriage.","You look to me like
a <If(PlayerParameter(4))>woman<Else/>man</If> in need of a nice,
relaxin' carriage ride!
   - Bremondt"
136,"Summon forth your striped ray, a majestic creature native to the Ruby Sea.","Raised and trained by the Kojin, this striped ray has the same mellow temperament as its original masters. Its flat body works in like fashion to the aether-imbued wings of an airship, allowing it to catch water- and wind-aspected aether to glide through both sea and sky with ease.","I advise you to
stand back when he
regurgitates everything.
   - Zukin"
137,"","",""
138,"Summon forth your Aquamarine Carbuncle, an arcane entity given form by the mysteries of aquamarine geometry.","Those adventurers who have longed to hop on their Carbuncles' backs can give thanks to the arcanist Ulan, whose research into Diamond Carbuncle provided the necessary cues to create an arcane entity of ridable proportions. As its form is maintained by a large aquamarine, it can be summoned even by those unversed in the ways of arcanima.","What have we here?
An admirer of the arcane?
A connoisseur of Carbuncles?
   - Ulan"
139,"Summon forth your Citrine Carbuncle, an arcane entity given form by the mysteries of citrine geometry.","Those adventurers who have longed to hop on their Carbuncles' backs can give thanks to the arcanist Ulan, whose research into Diamond Carbuncle provided the necessary cues to create an arcane entity of ridable proportions. As its form is maintained by a large citrine, it can be summoned even by those unversed in the ways of arcanima.","My, what a splendid
thing you are.
   - Ulan"
140,"Summon forth a flying chair to bear you in high style.","Featuring elegant lines and designed to minimize waste, this lovingly crafted chair is bound to fly into the hearts of adventurers the world over. No assembly required.","Maximum load: 240 pz."
141,"Call into battle your magitek avenger, an imperial warmachina made mightier by goblin hands.","The goblins have carried out extensive work on this magitek avenger, among other things changing it from an autonomous killing machine to one requiring a pilot. After all, there's no substituting the satisfaction of dealing vengeance with one's own hands. Sort of.","Pshkohhh! Revenge!
   - Moundrinx Eightclinks"
142,"Summon forth your korpokkur kolossus, a veritable colossus among its kind.","In search of an ideal home, this korpokkur journeyed long malms before finally coming to a stop at the Gold Saucer. The trek across the scorching Sagolii had reduced it to a withered husk, but when next it drank, it experienced what could only be described as an epic rebound.","What have you been
feeding this thing?
   - Forward Maiden"
143,"Summon forth the Red Hare─legendary steed known for both its unmatchable speed and its fiery red coat.","Ganen was known for his imposing presence on the battlefield, a trait that can partially be attributed to his mount, the Red Hare─a lightning-swift steed magicked to stride the very heavens. This horse is said to be a direct descendant of the awe-inspiring stallion. Probably.","...I spring across the
battlefield with the
swiftness of the rabbit!
   - Gyosei"
144,"Summon forth the auspicious kamuy, blessed wolf who shall not be bound by such corporeal laws as gravity or aerodynamics.","Said to be swaddled in the very winds of heaven, this majestic creature was once a brutal killer of man. A chance meeting with auspice lord Byakko, however, saw the bloodlust in its heart fade.","I did not anticipate
the arrival of that
fearsome hound.
   - X'rhun Tia"
145,"Call into battle your magitek death claw, an imperial warmachina based on ancient Allagan technology.","Ancient Allagan weaponry known as an “iron claw” is believed to be the inspiration for this deadly example of imperial ingenuity. While most of the death claws deployed in battle are used for logistical purposes, this particular model has been customized by stationarii units for enemy capture.","Only so many of us find
machina pretty, my dear.
   - Mide"
146,"Summon forth your marid, trained by the Ananta and outfitted with a magicked carpet allowing for flight.","There was once a time when if someone told you they witnessed a marid aloft, you could have had them committed to a sanatorium. Now, marids crisscross the skies thanks, in part, to magicked carpets which the Ananta affix to the backs of beasts they train for battle.","A rampaging marid is
absolutely unssstoppable.
   - Dakshina"
147,"","",""
148,"Summon forth your true griffin, a noble winged beast native to the hidden reaches of Abalathia's Spine.","Covered in the pristine white feathers representative of a true griffin, this native of Abalathia's Spine has been trained by Giff, one of the Ala Mhigan Resistance's most competent handlers. So tame is the creature that it will even emit powerful bursts of air on command.","Their meat's supposed to be
some of the best around.
   - Papin"
149,"","",""
150,"Summon forth your tyrannosaur and experience firsthand a lost time when scalekin ruled the world.","Alarmed scholars report that the “T-Rex”—as it is called by those short on ink—has gained the power of flight through continued exposure to the Isle of Val's turbulent aether. Despite its ferocious nature, some still approach it, insisting it can be tamed by an adventurer of great strength. ","The tyrannosaurs have
become pests as of late.
   - Vath Keeneye"
151,"Summon forth your Regalia Type-G, ceruleum-powered magitek transportation vehicle crafted by Garlond Ironworks.","To hear Cid tell it, equal parts elbow grease and gumption were all that was required to see the Type-G (for “Garlond”) fully operational...when, in all truth, the otherworldly carriage most likely required an amazing amount of reverse engineering to recreate.","Do they truly believe it makes them
look more imposing? Or are they
merely compensating for something?
   - Lalai"
152,"Summon forth your broken heart─a magicked chair representing the right half of a Valentione's Day heart.","Burdened with a warehouse of unsold broken heart chairs, House Valentione came up with the diabolic plan to repurpose the cushions with cloudsbreath and peddle them to the unknowing masses as flying mounts.","But alas...the heart
will not be denied.
   - Byakudan"
153,"Summon forth your broken heart─a magicked chair representing the left half of a Valentione's Day heart.","Burdened with a warehouse of unsold broken heart chairs, House Valentione came up with the diabolic plan to repurpose the cushions with cloudsbreath and peddle them to the unknowing masses as flying mounts. Lady Lisette dreams of one day riding the hearts on her honeymoon.","But alas...the heart
will not be denied.
   - Byakudan"
154,"Summon forth Typhon, hideous voidsent aberration and standout employee at the Manderville Gold Saucer.","Since his summoning from the void by the Thaumaturges' Guild, Typhon has experienced his share of ups and downs. Through an employment opportunity at the Manderville Gold Saucer, however, the gaping-mawed horror─described by close acquaintances as quiet and reserved─has (figuratively speaking) landed back on his feet.","Is that your st-stomach
I hear rumbling?
   - Ultros"
155,"","",""
156,"Call into battle Air Force, a flying weapon of masculine destruction somehow smuggled from Omega's Sigmascape.","From the amount of ordinance equipped, one can gather that this oddly shaped airship was employed in battle. However, being from the Sigmascape, who employed it and when are anyone's guess. The shark maw painted on its bow suggests an underwater civilization.","Transforming the wonder of air travel
into a means for delivering death is
blasphemy of the highest order!
   - Tataramu"
157,"","",""
158,"Summon forth the lunar kamuy, noble wolf blessed by the Lady of the Moon.","When a wild wolf living in an abandoned imperial stronghold is bathed in the aether of a goddess reborn, amazing results are to be expected.","Doth the sun,
in her midday glory,
outshine the moon
of a night silent and solitary?
   - Seigetsu the Enlightened"
159,"Summon forth your noble dodo─hopefully not the last one in existence.","For centuries people of the Far East believed the dodo lost─the cloudkin hunted to extinction by poachers who would use its feathers for petticoats and its eggs for cheesy omelettes. The recent discovery of a nest in the upper echelons of Heaven–on–High, however, has given naturalists hope that the species may still endure.","Those are some interestin'-lookin'
dodos ye've got there.
   - Jacke"
160,"Summon forth a massive whale straight from the Indigo Deep. If only you could do this with fish as well.","Pods of these massive wavekin are believed to traverse the Indigo Deep for thousands of malms in pursuit of food. Why they would choose to limit themselves to the confines of the sea despite possessing the capacity for aether-assisted flight is a mystery scholars have pondered for centuries.","Why, what a whale you've
whisked out of the whitecaps!
   - Wawalago"
161,"Summon forth your mighty Rathalos─a wyvern far, far from home.","Many a brave hunter has attempted to topple this flame-belching beast from his fiery throne atop the forest, yet only a few can claim to have conquered the King of the Skies.","The wyverns are scary.
Is there no safe place?
   - Wandering Gnath "
162,"Call into battle your magitek conveyor, a modern-day improvement on ancient Allagan logistics.","It is not in Garlean nature to leave well enough alone, and so for the past twenty summers, imperial magitek engineers have been perfecting the art of aerial transport. Surprisingly, it is not outfitted with an active weapons system─clearly an oversight that will be amended in the next model.","I cannot begin to comprehend
what our visitor is trying to
convey.
   - OIC Administrator"
163,"Call into battle your prototype magitek conveyor, a modern-day improvement on ancient Allagan logistics.","It is not in Garlean nature to leave well enough alone, and so, not a single moon after the completion of their new conveyor system, imperial magitek engineers returned to the drawing board to improve upon their creation─replacing existing steel exoplates with <Emphasis>high-quality</Emphasis> steel exoplates.","You are not <Emphasis>supposed</Emphasis>
to be able to descend
of your own volition.
   - Nero tol Scaeva"
164,"Summon your team of Namazu bearers, carrying a garish mikoshi upon which to precariously perch as they waddle to your destination.","Due to excessive zeal on the part of Gyoshin, this mikoshi was crafted with more cloudsbreath than is necessary or, indeed, safe. Thus, it not only floats atop the shoulders of its bearers, it soars aloft regardless of their presence─though that does not discourage them from clinging to its poles anyway.","Wasshoi! Wasshoi! Wassh─ Ow!
I think I pulled something...
   - Gyoshin"
165,"","",""
166,"Summon Juedi, and jump straight to ludicrous speed.","Its ancient Doman name loosely translating to “ludicrously swift steed that runs so fast its feet no longer touch the ground,” Juedi is yet another horse of legend, showered with geomantic magicks to grant the creature the gift of flight.","How mightily <If(PlayerParameter(4))>she<Else/>he</If> must have
toiled to <Emphasis>become</Emphasis> a horse...
   - Haurchefant"
167,"","",""
168,"Call into battle your Allagan safeguard system. For your safety and the safety of those around you, all weaponry has been disabled.","One of the automated system drones deployed by the Allagans to maintain and protect their strongholds. After being unearthed by the Sons of Saint Coinach, the mechanical sphere's processing unit was updated with the aid of Garlond Ironworks engineers to improve security.","The system crashes...
   - Ardashir"
169,"","",""
170,"Summon Grani, heroic steed from a realm not your own.","Possessed of a strength of both mind and body that is unmatched in the First, as a mount, Grani has no peer on land nor in the heavens. It is said, however, the noble creature will only accept a rider who has pledged to restore shadow to a land bereft of night.","The lives of my men may depend
upon the swiftness of your steed...
   - Topher"
171,"Summon your fatter cat─fatter than a fat cat, obviously.","Seeing as how this pursy pussy can defy the very laws of physics by propelling itself high into the firmament, it is very likely that the creature is either a voidsent using a bloated cat's corpse as its corporeal vessel, or a deceased pet reanimated by one well versed in the necromantic arts.","The entire city would be overrun
with large-testicled raccoon
dogs and flying rainbow cats...
   - Kyokuho"
172,"Summon your euphonious kamuy, noble wolf blessed by the scarlet auspice Suzaku.","Having sacrificed its life to save his master, this magnificent canine was spared the pull of the Lifestream by the auspice Suzaku and her scarlet flames of rebirth.","Yes, yes, that's the
spirit, little wolves...
   - Disembodied Voice"
173,"Call into battle your Model O, autonomous aerial transport device constructed in Omega's interdimensional manufactory.","Though it is difficult to fathom why Omega would require a weaponless flying mount designed to comfortably accommodate a denizen of Hydaelyn, Garlond Ironworks engineers posit the construct was fabricated in an attempt to better understand its enemies.","'Tis one of Omega's creations.
   - Midgardsormr"
174,"Call into battle your magitek sky armor, state-of-the-art Garlean flight technology at an affordable price.","After engine failure saw this single-seated warmachina abandoned on the field of battle, it was salvaged by members of the Eorzean Alliance who had the device sent to the Garlond Ironworks for research and repair.","MuSt... ReTrIeVe... ArMoR...
   - Tsukumo"
175,"Summon forth your magicked carpet. Fantasy will set you free. Finally.","It is said an ancient king of Corvos, upon conquering a tribe of faeries, bid the faerie queen weave her magicks to forge an object the likes mankind had never seen. The queen was executed shortly after presenting the king with a flying carpet. This is not <Emphasis>that</Emphasis> carpet, but at least no one was slain in its creation.","Just be careful not to spill
any beverages on the carpets.
   - Choir Moogle"
176,"Call into battle your magna roader and try not to think too hard on why it is called such.","Following their discovery of an imperial roader abandoned in Gyr Abania, several clever goblins came up with the ingenious plan to refurbish the damaged warmachina. The auto-pilot systems, however, were beyond repair, so the engineers were forced to compromise by adding a mannable cockpit.","We have a long
road ahead of us.
   - Mogzin"
177,"Summon forth your fat black chocobo and marvel at its flurry of pitch-dark plumage.","According to those familiar with this prodigious poultry's journey from flightless fledgling to full-blown fowl, the cloudkin achieved its staggering girth after several summers of gluttonously gulping chunks of charred chicken. Though, many speculate that the chocobo is, in fact, no chocobo at all, but a heretofore unseen spirit (or demon) of Dravania's dark wood.","Black winds bring terrible news!
   - Linu Vali"
178,"Summon forth your Eldthurs, named for a fiery giant who once ruled a realm of flame with his brothers.","Despite the imposing name, naturalists believe Eldthursar to be naught but yeti whose ancestors forswore their icy mountain homes, choosing instead the molten lakes of Pyros to raise their young. Though not necessarily known for their obedience, this particular specimen has been trained to accept the orders of a rider without taking a bite out of her thigh.","The giants were...
thorough in their work.
   - Alianne"
179,"Call into battle your maxima roader─many times mightier than the mightiest of magna roaders.","Following their discovery of an imperial roader abandoned in Gyr Abania, several clever goblins came up with the ingenious plan to not only refurbish the damaged warmachina, but to improve upon its design by adding cermet alloy exoplating and reorganizing synthetic musculature.","We've a bloody long
road ahead of us.
   - Mitsuba"
180,"Summon forth Sabotender Emperador and bask in his desert sun radiance.","No one knows exactly why the Manderville Gold Saucer was built to resemble a sabotender, just as no one knows why its mascot is a sabotender or why more than half of its drink menu features sabotender-themed “cact-tails.” This giant flying sabotender will not see you any closer to those answers, but it is fun to stare at.","Very fleet of foot,
those sabotenders.
   - Mayaru Moyaru"
181,"Summon Kamuy of the Nine Tails, legendary auspice, completely independent from Kyubi of the Nine Tails.","Only an individual who has proven his worth by taming no less than seven kamuy might summon this fabled vulpine auspice from her burrow in the heavens. Despite obvious similarities to the <Emphasis>other</Emphasis> vulpine auspice, Kyubi of the Nine Tails, this ageless vixen has her own storied history...which is, sadly, too long to list here.","Most revered among the
kamuy, Kyubi is come!
   - The Wandering Minstrel"
182,"Summon your hallowed kamuy, noble wolf blessed by the azure auspice Seiryu.","Abandoned by its master, this loyal canine was discovered by the auspice Seiryu and granted a new life in service of the thousand-year-old lord.","A wolf! Or at least someone
what's got big ears and a long
fluffy tail!
   - Nashu Mhakaracca"
183,"Summon forth your war tiger to tear the enemy's morale to shreds with its cruel, curved fangs.","Even among tigers, the sabertooth is said to be notoriously difficult to tame, but those creatures raised from birth may come to bear riders upon their backs and into war.","T-T-T-T-T-TIGERS!!!
- Hapless Namazu"
184,"Summon your Eurekan petrel, because who hasn't dreamed of gazing down upon all creation from the mantle of a wind-borne gastropod?","Of all the species of petrels known to man, the Eurekan petrel is the only one which is not actually a petrel, but, in fact, an oversized carnivorous sea slug. Admittedly, unlike most sea slugs, this unique variety possesses the capacity for extended flight, hence the understandable misnomer.","I know you love me,
little swallow, but sometimes
you just have to let go!
   - Karasu"
185,"Call into battle your magitek avenger A-1─outfitted and optimized for alpine warfare.","Proving once again there is naught a Garlean engineer can do that a goblin cannot do better, this magitek avenger, nicknamed the “Yeti,” has been repurposed with several layers of self-insulating exoplating, which draw on the ceruleum engine's residual heat to keep the rider warm even in the coldest of climes.","I'll avenge myself, kupo!
   - Pukla Puki"
186,"Call into battle Demi-Ozma─the round mound of spellbound.","After concluding that Ozma of the Weeping City was but a preliminary attempt to weave an aether-based simulacrum of the Eurekan phenomenon Proto Ozma, the Students of Baldesion endeavored to apply similar magicks in the creation of what they dubbed “Demi-Ozma,” hoping to learn what makes the entity tick.","Follow the sphere!
   - X'rhun Tia"
187,"Summon forth your amaro, Norvrandt's favorite beast of burden.","Of all the mounts seen in Norvrandt, naught is more ubiquitous than the amaro. Originally created by the mages of ancient Ronka, who selectively bred the flightless cama, present-day beasts carry the seed of their ancestors, which may manifest in the form of superior intellect.","That ever-so-endearing “gwee!”
It's enough to melt a man's heart,
I tell you.
   - Lamlyn"
188,"Summon forth your skyslipper, the greatest mechanical marvel to ever resemble a shoe.","Once belonging to the imperial family, this unique craft was abandoned in a grotto by its owners due to a malfunction. It was later retrieved via airship and stored in the Crystal Tower, where it lay until its recent rediscovery and restoration by artisans of the Crystalline Mean.","Ready to take us wherever
we need to go, aye. Back again
too, maybe, if we ask it nicely.
   - Thancred"
189,"Summon forth your fae gwiber, a draconic arcane entity.","Desiring to recreate the fantastical beast known as the dragon, a sorcerer from ages past fashioned a horn imbued with Titania's power. The creature which answers the sound is aglow with fae magicks.","Come to hear about
dragon legends, yes, yes?
   - Gyodo"
190,"Summon forth your triceratops seemingly from a page right out of prehistory.","In defiance of its bulk, this prehistoric horned beast has been rendered capable of flight courtesy of its saddle. Employing Ronkan ingenuity, the singular contraption was modified from an artifact discovered within ancient ruins by the moogle Nutsy, fearless leader of the clan of his namesake.","Can you please go and steal
a dinosaur egg for us?
   - Vath Braveheart"
191,"Summon forth your ironfrog mover, a dwarven-made automaton.","Dwarven artisans have reinforced this automaton to improve lower body durability as well as installed a propulsion unit to enable flight. The techniques employed in its creation are a jealously guarded secret, and a blight upon the beards of they who betray it.","Lali-ho!
   - Every Single Dwarf"
192,"Summon forth your innocent gwiber, a draconic arcane entity.","Answering to a horn imbued with the almighty Innocence's power, this draconic arcane entity is enveloped in the selfsame glow as the Lightwarden whence it takes its name. Rest assured it is not a sin eater.","It would not do for an
unadorned winged lizard
to be the protagonist.
   - Alberic"
193,"Summon forth your magicked bed, and dream a little dream of never needing to get up.","Once upon a time, in the Kingdom of Voeburt, there lived a member of the royal family slothful of body but quick of mind. This man desired naught more than to never be parted from his pillow, and so commissioned a bed that could fly...only to swiftly take to the sky without paying for it. He, presumably, lived happily ever after.","Do not your mortal bodies tire?
Far better to dwell in dream.
   - Sri Lakshmi"
194,"Summon forth your Circus ahriman, a voidsent bred by the Continental Circus.","Raised in hopes that its Dread Gaze would reap a bountiful harvest of terror, this ahriman proved a disappointment. It has since found a new calling as an adventurer's trusty mount.","You have the eye of
an ahriman, Yda.
   - Y'shtola"
195,"Summon forth the sunspun cumulus. It is unclear whether its previous owner was a boy with a tail or simply a monkey.","There is but one man in all of Hydaelyn who can create such a mystical masterpiece, and it is said he resides upon a misty peak hidden within the mountain ranges of Doma. Crafted by stitching together dozens of smaller clouds dyed golden by the sun, this cumulus is said to bring good fortune to its rider.","If you live with your head
in the clouds, sooner or later
you'll find yourself on your rear.
   - Brangwine"
196,"","",""
197,"Summon forth your battle tiger, now with 100% more sharp things with which to terrorize your foes.","In the region of Bozja in Ilsabard, the sabertooth tiger has long been employed in warfare as part of infantry. Many soldiers developed an enduring bond with the beasts, whom they would affectionately refer to as their “kittens.”","Tigers! And they
look hungry!
   - Hapless Namazu"
198,"","",""
199,"","",""
200,"Summon forth your morbol. Strong vines, soft heart...middling stench.","Though all it has ever wanted is to help, this morbol was found to be “too sweet” to present a challenge at the Celestium, and was transferred to the Blue Mages' Guild before it had even seen its first match─only for it to be deemed “insufficiently vile” there as well.","A morbol!? And things
were going so well...
   - Papalymo"
201,"Summon forth your portly porxie. Bears you places to the tantalizing smell of cured meats.","A prodigious porxie created by the Nu Mou Lugg Aenc for transportation purposes. Fond of sausages, it oft spends its free time in the curing chamber, and thus has come to take on the aroma. While comfortable to ride thanks to its soft curves, expect regular rumblings from its belly.","Oooh, when I get my hands
on those porxienappers...
   - Uin Nee"
202,"Summon forth Epimetheus, an unstoppable vehicle of war. Or at least it would be if it were bigger.","Garlond Ironworks recreated this warmachina from a blueprint acquired by a Scion operative on a covert mission to Garlemald. As the dimensions were missing from the document, however, its size had to be estimated, the resultant vehicle being rather smaller than the original.","I never dreamed that I would
have the chance to see such a
ferocious warmachina with my
own eyes!
   - Warmachina Fanatic"
203,"Summon forth Menoetius. Just like Epimetheus, but more comfortable.","Following their successful recreation of Epimetheus, Garlond Ironworks set out to refine the vehicle's design. Their efforts resulted in Menoetius, a model which retains its predecessor's speed while boasting improved comfort and manufacturability.","Of late, all I can think about is
Weapons, Weapons, Weapons.
   - Warmachina Fanatic"
204,"Summon forth your Construct VII. Rumors that it is heavily based on an Ivalician design are entirely unfounded. Well, almost.","Having taken prisoner what they thought was an automaton during a skirmish with the kobolds, Maelstrom officers were shocked to find that it was instead a type of synthetic golem─but not so shocked as to not immediately bring it to Naldiq & Vymelli's for repair and later sale.","So the kobolds are at it again...
   - Anaoc"
205,"Summon forth your shadow gwiber, a draconic arcane entity.","Answering to a horn imbued with the power of a sorcerer of eld, this draconic arcane entity is believed to have been created by Emet-Selch on a whim─an act that would have barely taxed his powers as an ancient.","Are you some kind of
lesser dragon, kupo?
   - Mogzin"
206,"Summon forth your spriggan stonecarrier. Lives to carry ore, eggs, and you.","Grown to a prodigious size by virtue of its appetite, this spriggan was choking on a chunk of ore when it was found and saved by a band of miners. Seeking to repay the kindness of men, it took to carrying their burdens, which apparently includes men themselves.","It must be so tiring living
each day carrying around
a brain of solid stone.
   - Da Za"
207,"Summon forth your forgiven reticence. The strong and silent type, so don't expect rousing conversation.","Alerted to its presence in the basement of Eulmore, the hunters of Clan Nutsy set out to vanquish this sin eater. Upon seeing that the creature was not aggressive, however, they decided to keep it instead.","Pray excuse our reticence.
   - Lucia"
208,"Summon forth your dhalmel, a towering herbivore native to the Sea of Clouds.","While attempting to nibble at a tree on a nearby isle, this dhalmel lost its footing and fell. As it plunged towards certain death, the fervent desire to live awakened its latent ability to harness the wind, and thus did it soar to safety. This may or may not have happened, but let's say it did.","You've never <Emphasis>seen</Emphasis>
a dhalmel before!?
   - Atelloune"
209,"Summon forth your albino karakul, a black sheep among its kind. Which is to say it's white.","Though karakuls ordinarily have black fleece, this creature raised in the paddocks of House Haillenarte was born snowy white. This rarest of qualities spared it a fate at the dining table, and it grew to such a size as to be able to bear people upon its fluffy back.","A wise knight keeps her
own source of wool.
   - Yaelle"
210,"","",""
211,"Summon forth your ufiti. May carry you to high ground for your own safety.","Having survived a cull of its kind by bloodthirsty adventurers on its native Diadem, this ufiti mastered the art of riding the winds, that it might set forth on a journey to find a worthy leader. Despite its brawn, it possesses a surprisingly delicate touch─and just as well it does.","The strong are drawn to strength.
   - Ywain"
212,"Summon forth your deinonychus. Cleverer than the average prehistoric carnivore.","Native to the southern regions of Ilsabard, the deinonychus is cousin to the raptors that inhabit the Twelveswood. Possessed of superior intelligence, as seen in its habit of hunting in pairs, the beasts have been employed in warfare since antiquity.","Clever girl...
   - Hunter-turned-prey"
213,"Summon forth your Construct 14. Will dispose of friend and foe alike if so commanded, so be careful what you wish for.","During their excavation in the Clockwork City of Goug, the IVth Imperial Legion discovered a host of worker automata, which they repurposed for war. As the name suggests, this particular construct is the fourteenth to undergo such a transformation.","Were you able to find
any machina worthy of
sssalvaging?
   - Eshana"
214,"Summon forth your kingly peacock, an avian embodiment of nobility hailing from Othard.","From the Near East to the Far, the peacock has long been esteemed not only for its beauty, but also its penchant for eating harmful vilekin. This particular creature belongs to a breed created by improving a species indigenous to Othard with geomancy.","Don't you be taken in
by his peacockin'.
   - Rowena"
215,"Summon forth the Great Vessel of Ronka. Don't mind the contents.","This ancient Ronkan urn was discovered empty save for a peculiar flute, the sound of which caused the vessel to suddenly become thus occupied. “Where did it come from?” the curious may be compelled to inquire, but the wise know better than to question the divine.","The great serpent
has spoken!
   - Quinfort"
216,"Summon forth your pteranodon, a winged scalekin that has existed since ancient times.","In the course of feeding upon food scraps discarded at the <Emphasis>Bounty</Emphasis>, this creature grew so familiar with men as to allow riders upon its back. This goes to show that the way to a prehistoric creature's heart is through its stomach.","With what powerful magicks
did they tame this dread fiend?
   - Nashu Mhakaracca"
