key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
20.13,111,32664,0,0,0,1,0,0,0,30798,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.14,112,32665,0,0,0,1,0,0,0,30799,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.15,149,32666,0,0,0,1,0,0,0,30800,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
20.16,150,32667,0,0,0,1,0,0,0,30801,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.0,20,32669,32686,0,0,1,1,0,0,32651,32668,0,0,1,1,0,0,False,False,False,False,True,True,True,True
21.1,21,32670,0,0,0,1,0,0,0,32652,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.2,22,32671,0,0,0,1,0,0,0,32653,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.3,23,32672,0,0,0,1,0,0,0,32654,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.4,24,32673,0,0,0,1,0,0,0,32655,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.5,25,32677,0,0,0,1,0,0,0,32659,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.6,26,32678,0,0,0,1,0,0,0,32660,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.7,28,32679,0,0,0,1,0,0,0,32661,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.8,29,32680,0,0,0,1,0,0,0,32662,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.9,92,32674,0,0,0,1,0,0,0,32656,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.10,98,32675,0,0,0,1,0,0,0,32657,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.11,96,32676,0,0,0,1,0,0,0,32658,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.12,99,32681,0,0,0,1,0,0,0,32663,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.13,111,32682,0,0,0,1,0,0,0,32664,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.14,112,32683,0,0,0,1,0,0,0,32665,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.15,149,32684,0,0,0,1,0,0,0,32666,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
21.16,150,32685,0,0,0,1,0,0,0,32667,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.0,20,33462,33479,0,0,1,1,0,0,32669,32686,0,0,1,1,0,0,False,False,False,False,True,True,True,True
22.1,21,33463,0,0,0,1,0,0,0,32670,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.2,22,33464,0,0,0,1,0,0,0,32671,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.3,23,33465,0,0,0,1,0,0,0,32672,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.4,24,33466,0,0,0,1,0,0,0,32673,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.5,25,33470,0,0,0,1,0,0,0,32677,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.6,26,33471,0,0,0,1,0,0,0,32678,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.7,28,33472,0,0,0,1,0,0,0,32679,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.8,29,33473,0,0,0,1,0,0,0,32680,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.9,92,33467,0,0,0,1,0,0,0,32674,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.10,98,33468,0,0,0,1,0,0,0,32675,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.11,96,33469,0,0,0,1,0,0,0,32676,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.12,99,33474,0,0,0,1,0,0,0,32681,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.13,111,33475,0,0,0,1,0,0,0,32682,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.14,112,33476,0,0,0,1,0,0,0,32683,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.15,149,33477,0,0,0,1,0,0,0,32684,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
22.16,150,33478,0,0,0,1,0,0,0,32685,0,0,0,1,0,0,0,False,False,False,False,True,True,True,True
