key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
85,207,207,232,207,207,185,0,0,0,220,175,45,68,0,0,0,174,174,249,0,745,249,0,745,0,0,249,0,10,10,10,0,0,0,0,0,124,124,124,124,124,124,0,176,249,249,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,571,541,575,575,0
86,210,210,236,210,210,188,0,0,0,220,176,45,68,0,0,0,175,175,251,0,746,251,0,746,0,0,251,0,10,10,10,0,0,0,0,0,126,126,126,126,126,126,0,178,251,251,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,578,547,575,575,0
87,214,214,240,214,214,192,0,0,0,220,177,45,68,0,0,0,177,177,254,0,747,254,0,747,0,0,254,0,10,10,10,0,0,0,0,0,128,128,128,128,128,128,0,181,254,254,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,585,552,575,575,0
88,217,217,244,217,217,195,0,0,0,220,178,46,68,0,0,0,178,178,257,0,748,257,0,748,0,0,257,0,10,10,10,0,0,0,0,0,131,131,131,131,131,131,0,183,257,257,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,592,558,575,575,0
89,221,221,248,221,221,199,0,0,0,220,179,46,69,0,0,0,180,180,260,0,749,260,0,749,0,0,260,0,10,10,10,0,0,0,0,0,133,133,133,133,133,133,0,186,260,260,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,599,563,575,575,0
90,224,224,252,224,224,202,0,0,0,220,180,46,69,0,0,0,181,181,263,0,750,263,0,750,0,0,263,0,10,10,10,0,0,0,0,0,135,135,135,135,135,135,0,188,263,263,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,606,569,600,600,0
91,228,228,257,228,228,204,0,0,0,220,180,46,69,0,0,0,182,182,266,0,751,266,0,751,0,0,266,0,10,10,10,0,0,0,0,0,135,135,135,135,135,135,0,190,266,266,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,608,571,601,601,0
92,232,232,262,232,232,206,0,0,0,220,180,47,70,0,0,0,183,183,268,0,752,268,0,752,0,0,268,0,10,10,10,0,0,0,0,0,135,135,135,135,135,135,0,191,268,268,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,611,574,603,603,0
93,236,236,267,236,236,208,0,0,0,220,181,47,70,0,0,0,185,185,271,0,753,271,0,753,0,0,271,0,10,10,10,0,0,0,0,0,135,135,135,135,135,135,0,193,271,271,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,614,576,604,604,0
94,240,240,272,240,240,209,0,0,0,220,181,47,70,0,0,0,186,186,273,0,754,273,0,754,0,0,273,0,10,10,10,0,0,0,0,0,135,135,135,135,135,135,0,195,273,273,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,616,579,606,606,0
95,244,244,277,244,244,211,0,0,0,220,181,47,71,0,0,0,187,187,276,0,756,276,0,756,0,0,276,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,197,276,276,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,619,581,607,607,0
96,247,247,281,247,247,213,0,0,0,220,182,48,71,0,0,0,188,188,278,0,757,278,0,757,0,0,278,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,198,278,278,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,622,584,609,609,0
97,251,251,286,251,251,215,0,0,0,220,182,48,71,0,0,0,189,189,281,0,758,281,0,758,0,0,281,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,200,281,281,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,624,586,610,610,0
98,255,255,291,255,255,217,0,0,0,220,182,48,71,0,0,0,191,191,283,0,759,283,0,759,0,0,283,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,202,283,283,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,627,589,612,612,0
99,259,259,296,259,259,219,0,0,0,220,183,48,72,0,0,0,192,192,286,0,760,286,0,760,0,0,286,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,203,286,286,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,630,591,613,613,0
100,263,263,301,263,263,221,0,0,0,220,183,49,72,0,0,0,193,193,289,0,761,289,0,761,0,0,289,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,205,289,289,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,633,594,615,615,0
101,267,267,306,267,267,222,0,0,0,220,183,49,72,0,0,0,194,194,291,0,762,291,0,762,0,0,291,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,207,291,291,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,635,596,616,616,0
102,271,271,311,271,271,224,0,0,0,220,184,49,73,0,0,0,195,195,294,0,763,294,0,763,0,0,294,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,208,294,294,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,638,599,617,617,0
103,275,275,316,275,275,226,0,0,0,220,184,49,73,0,0,0,197,197,296,0,764,296,0,764,0,0,296,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,210,296,296,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,641,601,618,618,0
104,279,279,321,279,279,228,0,0,0,220,184,50,73,0,0,0,198,198,299,0,765,299,0,765,0,0,299,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,212,299,299,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,643,604,619,619,0
105,283,283,326,283,283,230,0,0,0,220,185,50,74,0,0,0,199,199,301,0,767,301,0,767,0,0,301,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,214,301,301,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,646,606,620,620,0
106,286,286,330,286,286,232,0,0,0,220,185,50,74,0,0,0,200,200,304,0,768,304,0,768,0,0,304,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,215,304,304,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,649,609,621,621,0
107,290,290,335,290,290,233,0,0,0,220,185,50,74,0,0,0,201,201,306,0,769,306,0,769,0,0,306,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,217,306,306,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,651,611,622,622,0
108,294,294,340,294,294,235,0,0,0,220,186,51,74,0,0,0,203,203,309,0,770,309,0,770,0,0,309,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,219,309,309,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,654,614,623,623,0
109,298,298,345,298,298,237,0,0,0,220,186,51,75,0,0,0,204,204,311,0,771,311,0,771,0,0,311,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,220,311,311,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,657,616,624,624,0
110,302,302,350,302,302,239,0,0,0,230,186,51,75,0,0,0,205,205,314,0,772,314,0,772,0,0,314,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,222,314,314,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,660,619,625,625,0
111,306,306,355,306,306,241,0,0,0,230,187,51,75,0,0,0,206,206,316,0,773,316,0,773,0,0,316,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,224,316,316,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,662,621,626,626,0
112,310,310,360,310,310,243,0,0,0,230,187,52,76,0,0,0,207,207,319,0,774,319,0,774,0,0,319,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,226,319,319,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,665,624,627,627,0
113,314,314,365,314,314,245,0,0,0,230,187,52,76,0,0,0,208,208,321,0,776,321,0,776,0,0,321,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,227,321,321,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,668,626,628,628,0
114,318,318,370,318,318,246,0,0,0,230,188,52,76,0,0,0,210,210,324,0,777,324,0,777,0,0,324,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,229,324,324,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,670,629,629,629,0
115,323,323,375,323,323,248,0,0,0,230,188,53,77,0,0,0,211,211,326,0,778,326,0,778,0,0,326,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,231,326,326,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,673,631,630,630,0
116,327,327,380,327,327,250,0,0,0,230,188,53,77,0,0,0,212,212,329,0,779,329,0,779,0,0,329,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,233,329,329,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,676,634,631,631,0
117,331,331,385,331,331,252,0,0,0,230,189,53,77,0,0,0,213,213,331,0,780,331,0,780,0,0,331,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,235,331,331,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,678,636,632,632,0
118,335,335,390,335,335,254,0,0,0,230,189,53,77,0,0,0,214,214,334,0,782,334,0,782,0,0,334,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,236,334,334,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,681,639,633,633,0
119,339,339,395,339,339,256,0,0,0,230,189,54,78,0,0,0,215,215,336,0,783,336,0,783,0,0,336,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,238,336,336,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,684,641,634,634,0
120,343,343,400,343,343,258,0,0,0,230,190,54,78,0,0,0,217,217,339,0,784,339,0,784,0,0,339,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,240,339,339,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,687,644,635,635,0
121,347,347,405,347,347,259,0,0,0,230,190,54,78,0,0,0,218,218,341,0,785,341,0,785,0,0,341,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,242,341,341,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,690,646,636,636,0
122,351,351,410,351,351,261,0,0,0,230,190,55,79,0,0,0,219,219,343,0,786,343,0,786,0,0,343,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,244,343,343,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,693,649,637,637,0
123,355,355,415,355,355,263,0,0,0,230,191,55,79,0,0,0,220,220,346,0,788,346,0,788,0,0,346,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,245,346,346,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,696,652,638,638,0
124,359,359,420,359,359,265,0,0,0,230,191,55,79,0,0,0,221,221,348,0,789,348,0,789,0,0,348,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,247,348,348,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,699,655,639,639,0
125,364,364,425,364,364,267,0,0,0,230,191,56,80,0,0,0,222,222,351,0,790,351,0,790,0,0,351,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,249,351,351,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,702,658,640,640,0
126,368,368,430,368,368,269,0,0,0,230,192,56,80,0,0,0,223,223,353,0,791,353,0,791,0,0,353,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,251,353,353,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,705,661,641,641,0
127,372,372,435,372,372,270,0,0,0,230,192,56,80,0,0,0,225,225,356,0,792,356,0,792,0,0,356,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,253,356,356,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,708,664,642,642,0
128,376,376,440,376,376,272,0,0,0,230,192,56,80,0,0,0,226,226,358,0,794,358,0,794,0,0,358,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,254,358,358,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,711,667,643,643,0
129,380,380,445,380,380,274,0,0,0,230,193,57,81,0,0,0,227,227,361,0,795,361,0,795,0,0,361,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,256,361,361,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,714,670,644,644,0
130,385,385,450,385,385,276,0,0,0,230,193,57,81,0,0,0,228,228,363,0,796,363,0,796,0,0,363,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,258,363,363,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,717,673,645,645,0
131,388,388,452,388,388,278,0,0,0,230,193,57,81,0,0,0,229,229,365,0,797,365,0,797,0,0,365,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,260,365,365,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,720,675,646,646,0
132,392,392,453,392,392,280,0,0,0,230,194,57,81,0,0,0,230,230,368,0,798,368,0,798,0,0,368,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,261,368,368,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,723,678,647,647,0
133,397,397,455,397,397,282,0,0,0,230,194,58,82,0,0,0,231,231,370,0,799,370,0,799,0,0,370,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,260,370,370,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,726,681,648,648,0
134,400,400,457,400,400,284,0,0,0,230,194,58,82,0,0,0,232,232,372,0,800,372,0,800,0,0,372,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,268,372,372,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,729,684,649,649,0
135,408,408,458,408,408,286,0,0,0,230,195,58,82,0,0,0,234,234,375,0,801,375,0,801,0,0,375,0,15,15,15,0,0,0,0,0,135,135,135,135,135,135,0,272,375,375,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,733,687,650,650,0
136,413,413,458,413,413,289,0,0,0,230,195,58,82,0,0,0,237,237,377,0,843,377,0,843,0,0,377,0,15,15,15,0,0,0,0,0,136,136,136,136,136,136,0,277,377,377,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,736,690,651,651,0
137,420,420,460,420,420,292,0,0,0,230,195,58,82,0,0,0,240,240,380,0,885,380,0,885,0,0,380,0,15,15,15,0,0,0,0,0,137,137,137,137,137,137,0,284,380,380,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,739,693,652,652,0
138,428,428,461,428,428,294,0,0,0,230,196,58,82,0,0,0,243,243,383,0,927,383,0,927,0,0,383,0,15,15,15,0,0,0,0,0,139,139,139,139,139,139,0,291,383,383,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,742,696,653,653,0
139,436,436,463,436,436,297,0,0,0,230,196,59,83,0,0,0,246,246,386,0,969,386,0,969,0,0,386,0,15,15,15,0,0,0,0,0,140,140,140,140,140,140,0,298,386,386,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,745,699,654,654,0
140,443,443,465,443,443,300,0,0,0,230,196,59,83,0,0,0,249,249,386,0,1010,386,0,1010,0,0,386,0,15,15,15,0,0,0,0,0,141,141,141,141,141,141,0,305,386,386,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,748,702,655,655,0
141,451,451,466,451,451,303,0,0,0,230,197,59,83,0,0,0,252,252,386,0,1052,386,0,1052,0,0,386,0,15,15,15,0,0,0,0,0,142,142,142,142,142,142,0,312,386,386,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,751,704,657,657,0
142,459,459,468,459,459,306,0,0,0,230,197,59,83,0,0,0,255,255,387,0,1094,387,0,1094,0,0,387,0,15,15,15,0,0,0,0,0,143,143,143,143,143,143,0,319,387,387,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,754,707,659,659,0
143,466,466,470,466,466,308,0,0,0,230,197,59,83,0,0,0,257,257,388,0,1136,388,0,1136,0,0,388,0,15,15,15,0,0,0,0,0,144,144,144,144,144,144,0,327,388,388,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,757,710,661,661,0
144,474,474,471,474,474,311,0,0,0,230,198,59,83,0,0,0,260,260,389,0,1178,389,0,1178,0,0,389,0,15,15,15,0,0,0,0,0,146,146,146,146,146,146,0,334,389,389,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,760,713,663,663,0
145,482,482,473,482,482,314,0,0,0,230,198,59,84,0,0,0,263,263,390,0,1220,390,0,1220,0,0,390,0,15,15,15,0,0,0,0,0,147,147,147,147,147,147,0,342,390,390,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,763,716,665,665,0
146,489,489,475,489,489,317,0,0,0,230,198,59,84,0,0,0,266,266,391,0,1262,391,0,1262,0,0,391,0,15,15,15,0,0,0,0,0,148,148,148,148,148,148,0,349,391,391,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,766,719,668,668,0
147,497,497,476,497,497,320,0,0,0,230,199,60,84,0,0,0,269,269,393,0,1304,393,0,1304,0,0,393,0,15,15,15,0,0,0,0,0,149,149,149,149,149,149,0,356,393,393,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,769,722,671,671,0
148,505,505,477,505,505,322,0,0,0,230,199,60,84,0,0,0,272,272,394,0,1345,394,0,1345,0,0,394,0,15,15,15,0,0,0,0,0,150,150,150,150,150,150,0,368,394,394,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,772,725,674,674,0
149,512,512,479,512,512,325,0,0,0,230,199,60,84,0,0,0,275,275,395,0,1387,395,0,1387,0,0,395,0,15,15,15,0,0,0,0,0,151,151,151,151,151,151,0,370,395,395,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,775,728,677,677,0
150,520,520,480,520,520,328,0,0,0,240,200,60,85,0,0,0,278,278,397,0,1429,397,0,1429,0,0,397,0,15,15,15,0,0,0,0,0,153,153,153,153,153,153,0,378,397,397,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,779,731,680,680,0
151,523,523,484,523,523,333,0,0,0,240,200,60,85,0,0,0,279,279,401,0,1439,401,0,1439,0,0,401,0,15,15,15,0,0,0,0,0,154,154,154,154,154,154,0,382,401,401,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,783,735,686,686,0
152,525,525,488,525,525,339,0,0,0,240,200,61,86,0,0,0,281,281,405,0,1448,405,0,1448,0,0,405,0,15,15,15,0,0,0,0,0,155,155,155,155,155,155,0,386,405,405,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,788,739,692,692,0
153,528,528,492,528,528,344,0,0,0,241,201,61,86,0,0,0,282,282,409,0,1458,409,0,1458,0,0,409,0,15,15,15,0,0,0,0,0,156,156,156,156,156,156,0,391,409,409,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,792,744,698,698,0
154,531,531,496,531,531,350,0,0,0,241,201,61,86,0,0,0,284,284,413,0,1467,413,0,1467,0,0,413,0,15,15,15,0,0,0,0,0,157,157,157,157,157,157,0,395,413,413,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,797,748,704,704,0
155,535,535,499,535,535,355,0,0,0,241,201,62,87,0,0,0,285,285,418,0,1477,418,0,1477,0,0,418,0,15,15,15,0,0,0,0,0,159,159,159,159,159,159,0,400,418,418,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,802,752,710,710,0
156,538,538,503,538,538,361,0,0,0,242,202,62,87,0,0,0,287,287,422,0,1486,422,0,1486,0,0,422,0,15,15,15,0,0,0,0,0,160,160,160,160,160,160,0,404,422,422,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,806,757,716,716,0
157,540,540,507,540,540,366,0,0,0,242,202,62,87,0,0,0,288,288,426,0,1496,426,0,1496,0,0,426,0,15,15,15,0,0,0,0,0,161,161,161,161,161,161,0,408,426,426,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,811,761,722,722,0
158,543,543,511,543,543,372,0,0,0,242,202,63,88,0,0,0,290,290,431,0,1505,431,0,1505,0,0,431,0,15,15,15,0,0,0,0,0,162,162,162,162,162,162,0,412,431,431,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,816,765,728,728,0
159,546,546,515,546,546,377,0,0,0,243,203,63,88,0,0,0,291,291,435,0,1515,435,0,1515,0,0,435,0,15,15,15,0,0,0,0,0,163,163,163,163,163,163,0,416,435,435,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,820,770,734,734,0
160,547,547,519,547,547,383,0,0,0,243,203,63,89,0,0,0,293,293,440,0,1524,440,0,1524,0,0,440,0,15,15,15,0,0,0,0,0,164,164,164,164,164,164,0,421,440,440,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,825,774,740,740,0
161,550,550,523,550,550,388,0,0,0,243,203,64,89,0,0,0,294,294,444,0,1534,444,0,1534,0,0,444,0,15,15,15,0,0,0,0,0,166,166,166,166,166,166,0,425,444,444,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,829,779,746,746,0
162,552,552,527,552,552,394,0,0,0,244,204,64,90,0,0,0,296,296,449,0,1544,449,0,1544,0,0,449,0,15,15,15,0,0,0,0,0,167,167,167,167,167,167,0,429,449,449,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,834,783,752,752,0
163,555,555,531,555,555,399,0,0,0,244,204,64,90,0,0,0,297,297,453,0,1553,453,0,1553,0,0,453,0,15,15,15,0,0,0,0,0,168,168,168,168,168,168,0,433,453,453,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,839,787,758,758,0
164,558,558,535,558,558,405,0,0,0,244,204,65,91,0,0,0,299,299,458,0,1563,458,0,1563,0,0,458,0,15,15,15,0,0,0,0,0,169,169,169,169,169,169,0,437,458,458,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,843,792,764,764,0
165,560,560,540,560,560,410,0,0,0,245,205,65,91,0,0,0,300,300,463,0,1572,463,0,1572,0,0,463,0,15,15,15,0,0,0,0,0,170,170,170,170,170,170,0,442,463,463,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,848,796,770,770,0
166,563,563,544,563,563,415,0,0,0,245,205,65,91,0,0,0,301,301,467,0,1582,467,0,1582,0,0,467,0,15,15,15,0,0,0,0,0,172,172,172,172,172,172,0,446,467,467,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,853,800,776,776,0
167,565,565,548,565,565,421,0,0,0,245,205,66,92,0,0,0,303,303,471,0,1591,471,0,1591,0,0,471,0,15,15,15,0,0,0,0,0,173,173,173,173,173,173,0,450,471,471,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,857,805,782,782,0
168,568,568,552,568,568,426,0,0,0,246,206,66,92,0,0,0,304,304,476,0,1601,476,0,1601,0,0,476,0,15,15,15,0,0,0,0,0,174,174,174,174,174,174,0,454,476,476,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,862,809,788,788,0
169,571,571,556,571,571,432,0,0,0,246,206,66,92,0,0,0,306,306,480,0,1610,480,0,1610,0,0,480,0,15,15,15,0,0,0,0,0,175,175,175,175,175,175,0,458,480,480,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,867,813,794,794,0
170,575,575,557,575,575,437,0,0,0,246,206,67,93,0,0,0,307,307,485,0,1620,485,0,1620,0,0,485,0,15,15,15,0,0,0,0,0,176,176,176,176,176,176,0,463,485,485,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,871,818,800,800,0
171,578,578,561,578,578,443,0,0,0,247,207,67,93,0,0,0,309,309,489,0,1629,489,0,1629,0,0,489,0,15,15,15,0,0,0,0,0,177,177,177,177,177,177,0,467,489,489,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,876,822,806,806,0
172,580,580,565,580,580,448,0,0,0,247,207,67,94,0,0,0,310,310,493,0,1639,493,0,1639,0,0,493,0,15,15,15,0,0,0,0,0,179,179,179,179,179,179,0,471,493,493,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,880,827,812,812,0
173,583,583,569,583,583,454,0,0,0,247,207,68,94,0,0,0,312,312,497,0,1648,497,0,1648,0,0,497,0,15,15,15,0,0,0,0,0,180,180,180,180,180,180,0,476,497,497,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,885,831,818,818,0
174,586,586,573,586,586,459,0,0,0,248,208,68,95,0,0,0,313,313,501,0,1658,501,0,1658,0,0,501,0,15,15,15,0,0,0,0,0,181,181,181,181,181,181,0,480,501,501,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,890,835,824,824,0
175,590,590,577,590,590,465,0,0,0,248,208,68,95,0,0,0,315,315,505,0,1667,505,0,1667,0,0,505,0,15,15,15,0,0,0,0,0,182,182,182,182,182,182,0,485,505,505,0,0,0,0,0,0,0,0,0,0,25,25,25,25,25,25,25,25,25,25,25,0,0,894,840,830,830,0
