key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
342,3,2,True,8,110,10,137,0,False,0,0,0,0,0,False,0,0,0,0
343,3,3,True,8,112,10,140,0,False,0,0,0,0,0,False,0,0,0,0
344,3,4,True,8,110,10,137,0,False,0,0,0,0,0,False,0,0,0,0
345,3,5,True,8,110,10,137,0,False,0,0,0,0,0,False,0,0,0,0
346,3,3,True,4,11,4,11,0,False,0,0,0,0,68,False,1,0,1,0
347,3,46,True,4,68,5,85,3,True,4,70,5,87,44,True,2,26,2,33
348,3,45,True,4,68,5,85,3,True,4,70,5,87,44,True,2,26,2,33
349,3,19,True,4,12,4,12,3,True,4,8,4,8,68,False,3,0,3,0
350,3,46,True,4,12,4,12,3,True,4,8,4,8,68,False,3,0,3,0
351,3,44,True,4,7,4,7,3,True,4,8,4,8,68,False,3,0,3,0
352,3,6,True,4,7,4,7,3,True,4,8,4,8,68,False,3,0,3,0
353,3,3,False,1,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
354,3,44,True,4,68,5,85,3,True,4,78,5,98,27,True,2,37,3,46
355,3,22,True,4,70,5,88,3,True,4,78,5,98,44,True,2,36,3,45
356,3,46,True,4,70,5,88,3,True,4,78,5,98,44,True,2,36,3,45
357,3,19,True,4,70,5,88,3,True,4,78,5,98,44,True,2,36,3,45
358,3,27,True,4,70,5,88,3,True,4,78,5,98,22,True,2,37,3,46
359,3,45,True,4,70,5,88,3,True,4,78,5,98,44,True,2,36,3,45
360,3,6,True,4,68,5,85,3,True,4,78,5,98,44,True,2,36,3,45
361,3,1,True,8,132,10,165,0,False,0,0,0,0,0,False,0,0,0,0
362,3,2,True,8,132,10,165,0,False,0,0,0,0,0,False,0,0,0,0
363,3,3,True,8,138,10,172,0,False,0,0,0,0,0,False,0,0,0,0
364,3,4,True,8,132,10,165,0,False,0,0,0,0,0,False,0,0,0,0
365,3,5,True,8,132,10,165,0,False,0,0,0,0,0,False,0,0,0,0
366,3,45,True,4,12,4,12,3,True,4,8,4,8,68,False,2,0,2,0
367,3,27,True,4,12,4,12,3,True,4,8,4,8,68,False,2,0,2,0
368,3,19,True,4,12,4,12,3,True,4,8,4,8,68,False,2,0,2,0
369,3,11,True,12,45,15,56,71,True,4,49,5,61,0,False,0,0,0,0
370,3,73,True,6,54,7,68,10,True,3,17,4,21,0,False,0,0,0,0
371,3,22,True,4,70,5,88,3,True,4,78,5,98,45,True,2,37,3,46
372,3,27,True,4,70,5,88,3,True,4,78,5,98,46,True,2,37,3,46
373,3,46,True,4,12,4,12,3,True,4,8,4,8,68,False,2,0,2,0
374,3,44,True,4,7,4,7,3,True,4,8,4,8,68,False,2,0,2,0
375,3,22,True,4,12,4,12,3,True,4,8,4,8,68,False,2,0,2,0
376,3,44,True,4,89,5,111,3,True,4,108,5,135,27,True,2,40,2,50
377,3,45,True,4,89,5,111,3,True,4,108,5,135,44,True,2,40,2,50
378,3,19,True,4,89,5,111,3,True,4,108,5,135,44,True,2,40,2,50
379,3,46,True,4,89,5,111,3,True,4,108,5,135,44,True,2,40,2,50
380,3,6,True,4,89,5,111,3,True,4,108,5,135,44,True,2,40,2,50
381,3,22,True,4,89,5,111,3,True,4,108,5,135,44,True,2,40,2,50
382,3,27,True,4,89,5,111,3,True,4,108,5,135,22,True,2,40,2,50
383,3,46,True,4,10,4,10,3,True,4,12,4,12,68,False,2,0,2,0
384,3,27,True,4,10,4,10,3,True,4,12,4,12,68,False,2,0,2,0
385,3,6,True,4,10,4,10,3,True,4,12,4,12,68,False,2,0,2,0
386,3,19,True,4,10,4,10,3,True,4,12,4,12,68,False,2,0,2,0
387,3,1,True,8,180,10,225,0,False,0,0,0,0,0,False,0,0,0,0
388,3,2,True,8,180,10,225,0,False,0,0,0,0,0,False,0,0,0,0
389,3,3,True,8,193,10,241,0,False,0,0,0,0,0,False,0,0,0,0
390,3,4,True,8,180,10,225,0,False,0,0,0,0,0,False,0,0,0,0
391,3,5,True,8,180,10,225,0,False,0,0,0,0,0,False,0,0,0,0
392,3,44,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
393,3,45,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
394,3,19,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
395,3,27,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
396,3,46,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
397,3,22,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
398,3,6,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
399,3,47,False,3,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
400,3,47,False,-3,0,-6,0,0,False,0,0,0,0,0,False,0,0,0,0
401,3,47,False,3,0,1,0,0,False,0,0,0,0,0,False,0,0,0,0
402,3,47,False,-3,0,-6,0,0,False,0,0,0,0,0,False,0,0,0,0
403,3,45,True,8,96,10,120,3,True,8,122,10,152,0,False,0,0,0,0
404,3,6,True,8,98,10,122,3,True,8,125,10,156,0,False,0,0,0,0
405,3,19,True,8,98,10,122,3,True,8,125,10,156,0,False,0,0,0,0
406,3,44,True,8,99,10,124,3,True,8,129,10,161,0,False,0,0,0,0
407,3,46,True,8,99,10,124,3,True,8,129,10,161,0,False,0,0,0,0
408,3,27,True,8,99,10,124,3,True,8,129,10,161,0,False,0,0,0,0
409,3,19,True,8,101,10,126,3,True,8,130,10,162,0,False,0,0,0,0
410,3,22,True,8,101,10,126,3,True,8,130,10,162,0,False,0,0,0,0
411,3,6,True,8,101,10,126,3,True,8,130,10,162,0,False,0,0,0,0
412,3,46,True,8,102,10,128,3,True,8,130,10,162,0,False,0,0,0,0
413,3,70,True,7,122,9,153,11,True,8,22,10,27,0,False,0,0,0,0
414,3,72,True,6,61,7,76,73,True,2,30,3,38,0,False,0,0,0,0
415,3,19,True,8,106,10,132,3,True,8,130,10,162,27,True,8,63,10,79
416,3,45,True,8,106,10,132,3,True,8,130,10,162,19,True,8,63,10,79
417,3,46,True,8,106,10,132,3,True,8,130,10,162,44,True,8,63,10,79
418,3,27,True,8,106,10,132,3,True,8,130,10,162,46,True,8,63,10,79
419,3,10,True,23,40,29,50,72,True,2,30,3,38,0,False,0,0,0,0
420,3,71,True,7,118,9,147,70,True,4,53,5,66,0,False,0,0,0,0
421,3,6,True,8,108,10,135,3,True,8,130,10,162,27,True,8,65,10,81
422,3,44,True,8,111,10,139,3,True,8,130,10,163,46,True,8,66,10,83
423,3,22,True,8,111,10,139,3,True,8,130,10,163,27,True,8,66,10,83
424,3,45,True,8,111,10,139,3,True,8,130,10,163,44,True,8,66,10,83
425,3,11,True,21,53,26,66,71,True,4,51,5,64,0,False,0,0,0,0
426,3,19,True,8,114,10,142,3,True,8,130,10,163,44,True,8,69,10,86
427,3,73,True,6,62,7,77,10,True,6,22,8,28,0,False,0,0,0,0
428,3,45,True,8,118,10,147,3,True,8,131,10,164,22,True,8,70,10,88
429,3,46,True,8,118,10,147,3,True,8,131,10,164,22,True,8,70,10,88
430,3,6,True,8,118,10,147,3,True,8,131,10,164,44,True,8,70,10,88
431,3,22,True,8,118,10,147,3,True,8,131,10,164,44,True,8,70,10,88
432,3,22,True,8,124,10,155,3,True,8,141,10,176,44,True,8,74,10,93
433,3,45,True,8,124,10,155,3,True,8,141,10,176,22,True,8,74,10,93
434,3,27,True,8,124,10,155,3,True,8,141,10,176,45,True,8,74,10,93
435,3,44,True,8,124,10,155,3,True,8,141,10,176,27,True,8,74,10,93
436,3,6,True,8,124,10,155,3,True,8,141,10,176,44,True,8,74,10,93
437,3,46,True,8,124,10,155,3,True,8,141,10,176,6,True,8,74,10,93
438,3,27,True,8,124,10,155,3,True,8,141,10,176,46,True,8,74,10,93
439,3,46,True,8,124,10,155,3,True,8,141,10,176,22,True,8,74,10,93
440,3,19,True,8,124,10,155,3,True,8,141,10,176,44,True,8,74,10,93
441,3,44,True,8,124,10,155,3,True,8,141,10,176,19,True,8,74,10,93
442,3,1,True,8,250,10,312,0,False,0,0,0,0,0,False,0,0,0,0
443,3,2,True,8,250,10,312,0,False,0,0,0,0,0,False,0,0,0,0
444,3,3,True,8,262,10,328,0,False,0,0,0,0,0,False,0,0,0,0
445,3,4,True,8,250,10,312,0,False,0,0,0,0,0,False,0,0,0,0
446,3,5,True,8,250,10,312,0,False,0,0,0,0,0,False,0,0,0,0
447,3,6,True,4,10,4,1,3,True,5,12,5,12,68,False,3,0,3,0
448,3,45,True,4,2,4,2,3,True,5,12,5,12,68,False,3,0,3,0
449,3,70,True,2,33,3,41,0,False,0,0,0,0,0,False,0,0,0,0
450,3,71,True,2,34,3,42,0,False,0,0,0,0,0,False,0,0,0,0
451,3,11,True,5,13,6,16,0,False,0,0,0,0,0,False,0,0,0,0
452,3,69,False,5,0,6,0,0,False,0,0,0,0,0,False,0,0,0,0
453,3,1,True,8,271,10,339,0,False,0,0,0,0,0,False,0,0,0,0
454,3,2,True,8,271,10,339,0,False,0,0,0,0,0,False,0,0,0,0
455,3,3,True,8,282,10,353,0,False,0,0,0,0,0,False,0,0,0,0
456,3,4,True,8,271,10,339,0,False,0,0,0,0,0,False,0,0,0,0
457,3,5,True,8,271,10,339,0,False,0,0,0,0,0,False,0,0,0,0
458,3,22,True,8,96,10,120,3,True,8,122,10,152,0,False,0,0,0,0
459,3,11,True,21,56,26,70,70,True,5,84,6,105,0,False,0,0,0,0
460,3,73,True,6,74,7,93,72,True,2,34,3,42,0,False,0,0,0,0
461,3,46,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
462,3,6,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
463,3,44,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
464,3,1,True,8,318,10,398,0,False,0,0,0,0,0,False,0,0,0,0
465,3,2,True,8,318,10,398,0,False,0,0,0,0,0,False,0,0,0,0
466,3,3,True,8,344,10,430,0,False,0,0,0,0,0,False,0,0,0,0
467,3,4,True,8,318,10,398,0,False,0,0,0,0,0,False,0,0,0,0
468,3,5,True,8,318,10,398,0,False,0,0,0,0,0,False,0,0,0,0
469,3,22,True,8,134,10,168,3,True,8,172,10,215,44,True,8,81,10,101
470,3,45,True,8,134,10,168,3,True,8,172,10,215,22,True,8,81,10,101
471,3,27,True,8,134,10,168,3,True,8,172,10,215,45,True,8,81,10,101
472,3,44,True,8,134,10,168,3,True,8,172,10,215,27,True,8,81,10,101
473,3,6,True,8,134,10,168,3,True,8,172,10,215,44,True,8,81,10,101
474,3,46,True,8,134,10,168,3,True,8,172,10,215,6,True,8,81,10,101
475,3,46,True,8,134,10,168,3,True,8,172,10,215,22,True,8,81,10,101
476,3,27,True,8,134,10,168,3,True,8,172,10,215,46,True,8,81,10,101
477,3,19,True,8,134,10,168,3,True,8,172,10,215,44,True,8,81,10,101
478,3,44,True,8,134,10,168,3,True,8,172,10,215,19,True,8,81,10,101
479,3,27,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
480,3,19,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
481,3,11,True,21,57,26,72,71,True,5,56,6,70,0,False,0,0,0,0
482,3,10,True,23,44,29,55,73,True,2,38,3,47,0,False,0,0,0,0
483,3,44,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
484,3,27,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
485,3,19,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
486,3,1,True,8,371,10,464,0,False,0,0,0,0,0,False,0,0,0,0
487,3,2,True,8,371,10,464,0,False,0,0,0,0,0,False,0,0,0,0
488,3,3,True,8,417,10,521,0,False,0,0,0,0,0,False,0,0,0,0
489,3,4,True,8,371,10,464,0,False,0,0,0,0,0,False,0,0,0,0
490,3,5,True,8,371,10,464,0,False,0,0,0,0,0,False,0,0,0,0
491,3,22,True,8,143,10,179,3,True,8,208,10,260,44,True,8,86,10,108
492,3,45,True,8,143,10,179,3,True,8,208,10,260,22,True,8,86,10,108
493,3,27,True,8,143,10,179,3,True,8,208,10,260,45,True,8,86,10,108
494,3,44,True,8,143,10,179,3,True,8,208,10,260,27,True,8,86,10,108
495,3,6,True,8,143,10,179,3,True,8,208,10,260,44,True,8,86,10,108
496,3,46,True,8,143,10,179,3,True,8,208,10,260,6,True,8,86,10,108
497,3,46,True,8,143,10,179,3,True,8,208,10,260,22,True,8,86,10,108
498,3,27,True,8,143,10,179,3,True,8,208,10,260,46,True,8,86,10,108
499,3,19,True,8,143,10,179,3,True,8,208,10,260,44,True,8,86,10,108
500,3,44,True,8,143,10,179,3,True,8,208,10,260,19,True,8,86,10,108
501,3,22,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
502,3,27,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
503,3,44,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
504,3,45,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
505,3,27,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
506,3,71,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
507,3,73,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
508,3,6,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
509,3,22,True,4,10,4,10,3,True,5,12,5,12,68,False,3,0,3,0
510,3,22,False,1,0,1,0,3,False,1,0,1,0,0,False,0,0,0,0
511,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
512,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
513,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
514,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
515,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
516,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
517,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
518,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
519,3,0,False,0,0,0,0,0,False,0,0,0,0,0,False,0,0,0,0
