key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65
88,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
89,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
90,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
91,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
92,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
93,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
94,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
95,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
96,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
5000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5001,7,0,30,False,316,0,0,0,167,0,True,0,0,4739,10400,10438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5002,7,0,30,False,385,0,0,0,173,0,True,0,0,3818,12500,12521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5003,7,0,30,False,161,0,0,0,194,0,True,0,0,3818,13300,13335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5004,7,0,30,False,151,0,0,0,222,0,True,0,0,0,14200,14230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5005,7,0,30,False,117,0,0,0,237,0,False,0,0,0,14800,14822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5006,7,0,30,False,0,0,0,0,261,0,False,0,0,0,15000,15025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5007,7,0,30,False,393,0,0,0,245,0,False,0,0,0,15400,15421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5008,7,0,30,False,113,0,0,0,246,0,False,0,0,0,15200,15257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,5,0,False,0,0,0,0,0,False
5009,7,0,30,False,208,0,0,0,248,0,False,0,0,0,15300,15331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5010,7,0,30,False,91,206,0,0,249,0,False,0,0,0,15600,15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5011,7,0,30,False,91,257,0,0,250,0,False,0,0,0,15800,15857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5012,7,0,30,False,470,0,0,0,251,0,False,0,0,0,16000,16016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5013,7,0,30,False,113,0,0,0,260,0,False,0,0,0,15700,15715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5014,7,0,30,False,368,0,0,0,265,0,False,0,0,0,16600,16608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5015,7,0,30,False,209,0,0,0,266,0,False,0,0,0,15900,15930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5016,7,0,30,False,117,0,0,0,267,0,True,0,0,0,16700,16705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5017,7,0,30,False,149,0,0,0,269,0,False,0,0,0,17000,17039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5018,7,0,30,False,0,0,0,0,270,0,False,0,0,0,15100,15115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5019,7,0,30,False,0,0,0,0,271,0,False,0,0,0,16400,16426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5020,7,0,30,False,0,0,0,0,272,0,False,0,0,0,16500,16520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5021,7,0,30,False,0,0,0,0,273,0,True,0,0,0,16800,16811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5022,7,0,30,False,91,0,0,0,274,0,False,0,0,0,17100,17109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5023,7,0,30,False,479,0,0,0,275,0,False,0,0,0,17400,17440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5024,7,0,30,False,467,0,0,0,282,0,False,0,0,0,18300,18341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,6,11,0,False,0,0,0,0,0,False
5025,7,0,30,False,0,0,0,0,582,0,False,0,0,0,19600,19620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5026,7,0,30,False,165,0,0,0,609,0,False,0,0,0,20300,20339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,8,25,0,False,0,0,0,0,0,False
5027,7,0,30,False,613,18,0,0,646,0,False,0,0,0,21100,21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,9,0,0,False,0,0,0,0,0,False
5028,7,0,30,False,470,0,0,0,648,0,False,0,0,0,21200,21239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,31,0,False,0,0,0,0,0,False
5029,7,0,30,False,165,0,0,0,678,0,False,0,0,0,21900,21949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5030,7,0,30,False,256,165,0,0,679,0,False,0,0,0,22300,22340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5031,7,0,30,False,695,1,0,0,680,0,True,0,0,0,22700,22763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,4,0,0,False,0,0,0,0,0,False
5032,7,0,30,False,390,18,0,0,681,0,True,0,0,0,22600,22679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,4,0,0,False,0,0,0,0,0,False
5033,7,0,30,False,116,165,0,0,686,0,False,0,0,0,22500,22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5034,7,0,30,False,38,165,0,0,691,0,False,0,0,0,22900,22944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5035,7,0,30,False,165,0,0,0,702,0,True,0,0,0,23800,23832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,4,0,0,False,0,0,0,0,0,False
5036,7,0,30,False,651,713,0,0,703,0,False,0,0,0,23900,23948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,14,12,0,0,0,False
5037,7,0,90,False,583,18,0,0,723,0,False,0,0,0,24300,24391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,13,39,0,False,24,0,0,0,0,False
5038,7,0,30,False,390,0,0,0,724,0,True,0,0,0,24200,24244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,23,0,0,0,0,False
5039,7,0,15,False,385,0,0,0,740,0,False,0,0,0,25200,25233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5040,7,0,30,False,746,0,0,0,741,0,False,0,0,0,25300,25315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5041,7,0,30,False,0,0,0,0,743,0,False,0,0,0,25700,25753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,31,0,False,0,0,0,0,0,False
5042,7,0,30,False,651,713,0,0,764,0,True,0,0,0,26300,26328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,44,0,False,0,0,0,0,0,False
5043,7,0,30,False,773,713,0,0,765,0,False,0,0,0,26500,26511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5044,7,0,60,False,0,0,0,0,780,0,True,0,0,0,26800,26854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,49,0,0,0,0,False
5045,7,0,60,False,882,0,0,0,793,0,True,0,0,0,30400,30439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,16,54,0,False,60,0,0,0,0,False
5046,7,0,60,False,899,0,0,0,795,0,False,0,0,0,32400,32414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,57,0,False,0,0,0,0,0,False
5047,7,0,60,False,829,18,0,0,798,0,True,0,0,0,31200,31215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,17,0,0,False,71,0,0,0,0,False
5048,7,0,60,False,91,713,0,0,799,0,True,0,0,0,31400,31434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5049,7,0,60,False,0,0,0,0,804,0,False,0,0,0,31500,31530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,74,0,0,0,0,False
5050,7,0,60,False,91,713,0,0,805,0,True,0,0,0,31300,31334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,15,48,0,False,72,0,0,0,0,False
5051,7,0,60,False,0,0,0,0,812,0,False,0,0,0,31600,31663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,49,0,False,73,0,0,0,0,False
5052,7,0,60,False,345,0,0,0,813,0,False,0,0,0,31700,31745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5053,7,0,60,False,125,0,0,0,814,0,False,0,0,0,31800,31823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,75,42,0,0,0,False
5054,7,0,60,False,315,713,0,0,815,0,True,0,0,0,31000,31019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,55,0,False,0,0,0,0,0,False
5055,7,0,60,False,882,0,0,0,816,0,False,0,0,0,31900,31907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5056,7,0,60,False,0,0,0,0,817,0,False,0,0,0,32000,32039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5057,7,0,60,False,883,0,0,0,818,0,True,0,0,0,32300,32320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5058,7,0,60,False,470,0,0,0,820,0,True,0,0,0,31100,31127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
5059,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
5060,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,False,0,0,0,0,0,False
10000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10001,3,0,30,False,40,18,0,0,42,0,False,0,0,0,1400,1411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10002,3,0,30,False,40,18,0,0,43,0,False,0,0,0,1500,1506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10003,3,0,30,False,40,18,0,0,44,0,False,0,0,0,1600,1619,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10004,3,0,30,False,40,18,0,0,45,0,False,0,0,0,1700,1715,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10005,3,0,30,False,40,18,0,0,46,0,False,0,0,0,1800,1811,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10006,3,0,30,False,40,18,0,0,47,0,False,0,0,0,1900,1915,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10007,3,0,30,False,40,18,0,0,48,0,False,0,0,0,2000,2009,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10008,3,0,30,False,40,18,0,0,49,0,False,0,0,0,2100,2109,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10009,3,0,30,False,40,18,0,0,50,0,False,0,0,0,2200,2213,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10010,3,0,30,False,40,18,0,0,51,0,False,0,0,0,2300,2314,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10011,3,0,30,False,40,18,0,0,52,0,False,0,0,0,3000,3013,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10012,3,0,30,False,40,18,0,0,53,0,False,0,0,0,3100,3117,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10013,3,0,30,False,40,18,0,0,54,0,False,0,0,0,3200,3221,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10014,3,0,30,False,40,18,0,0,55,0,False,0,0,0,3300,3322,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
10015,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15000,0,0,60,False,0,18,0,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15001,8,0,30,False,108,18,0,6215537,151,0,False,0,0,0,10500,10542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15002,8,0,30,False,108,18,0,6215537,152,0,False,0,0,0,10700,10721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15003,8,0,30,False,108,18,0,6215537,153,0,False,0,0,0,10800,10806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15004,8,0,30,False,108,18,0,6215537,154,0,False,0,0,0,11000,11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15005,8,0,30,False,108,18,0,6215537,155,0,False,0,0,0,11100,11110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15006,8,0,30,False,108,18,0,6215537,156,0,False,0,0,0,10900,10913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15007,8,0,30,False,108,18,0,6215537,157,0,False,0,0,0,11200,11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15008,8,0,30,False,108,18,0,6215537,158,0,False,0,0,0,11300,11313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15009,8,0,30,False,108,18,0,6215537,159,0,False,0,0,0,11400,11410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15010,8,0,30,False,108,18,0,6215537,160,0,False,0,0,0,11500,11509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15011,8,0,30,False,108,18,0,6215537,161,0,False,0,0,0,11600,11610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15012,8,0,30,False,108,18,0,6215537,162,0,False,0,0,0,11700,11708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
15013,8,0,30,False,108,18,0,6215537,163,0,False,0,0,0,11800,11809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,False,0,-1,0,0,0,0,False,0,0,0,0,0,False
