key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
401,"Better Shroud than Sorry","It is said that burying the dead in a merchant's kurta ensures a better bargain in the hall of judgment. While none admit to this belief, more kurtas are sold than worn in the streets, for when it comes to the departed, it is those who love them best who nurse the most doubts about their virtue.",121,6,10,3,15,0,1,0,300,300,False,14,195,0,44,80013,917633,True,0,1,24790,293,88,19,5,2540238,110037,True,0,14
402,"Pants Are Not Enough","Many a weary traveler on the overland route to Gridania takes refuge in the safety of Camp Drybone. The outpost is also something of a market town, with traders' caravans offering their wares, and the Seventy-Seven Caravans may always be relied upon for practical staples such as trews.",121,6,10,3,15,0,1,0,300,300,False,14,195,0,44,80013,917634,True,0,1,21850,229,89,18,5,2540238,110037,True,0,14
403,"Touch Me If You Can","It is said that mythril, in the hands of a crafter wanting in the eyes of the Twelve, will become as spidersilk and bind his hands that he may never work any metal again. Prudence being the way of goldsmiths, the custom is for them to don gloves until such time as they feel the gods' favor upon them.",121,6,10,3,15,0,1,0,300,300,False,14,195,0,44,80013,917635,True,0,1,20790,230,89,18,5,2540238,110037,True,0,14
404,"A Drag of a Doublet","Amajina & Sons writes with more than a touch of asperity; it seems the last lot of miners' doublets had sleeves down to the fingertips, and between the surfeit of warmth and the clumsiness...well. May we suggest a sleeveless approach? Mining is perilous enough without the added hazards of fashion.",118,6,10,3,15,0,1,0,51,51,False,14,195,0,51,80013,917636,True,0,1,24790,293,89,19,5,4067692,110038,True,0,14
405,"New Shoes, New Me","Ah, the rat race of commerce. One spends the first hundred malms being castigated for being a young know-nothing, and no sooner does that end than is one being berated as an out-of-touch fool. I feel a need to walk a new path, as it were. I shall pay handsomely for a new pair of shoes.",118,6,10,3,20,0,1,0,51,51,False,14,195,0,51,80013,917559,True,0,1,28010,293,90,18,5,4067692,110038,True,0,14
406,"Hitting Below the Belt","My clerk tells me that the future in pants is looking quite bright. We shall divest ourselves of hose and leave things rather more open-ended. I hope the terms are agreeable? The matter of what covers our modesty hardly compares to other, greater changes, yet business must go on.",118,6,10,3,20,0,1,0,51,51,False,14,195,0,51,80013,917560,True,0,1,16800,69,90,26,5,4067692,110038,True,0,14
407,"Doublet Jeopardy","Outfitting the growing lads and lasses of the hamlets is no simple matter. Some of the freeswords burst their seams at the swing of the spear or a sniff of pepper; others totter in the wind like a sail of green wool with boots for a boat. Sleeveless doublets, true in fit, are urgently sought.",13,6,10,3,20,0,1,0,129,129,False,14,195,0,56,80013,917561,True,0,1,28010,348,90,19,5,2257677,110006,True,0,14
408,"Getting Handsy","While each Wailer and freesword is taught to care for his own accoutrement, items as heavily used as gloves must need regular replacing. After last year's unpleasantness, crafters should need no reminding that the dexter and the sinister together make a pair. ",13,6,10,2,20,0,1,0,129,129,False,14,195,0,56,80012,917562,True,0,1,28010,290,91,18,5,2257677,110006,True,0,14
409,"The Telltale Tress","The beastmen have keen sight and may read the strength of Wailer patrols from strands of hair caught in branches overhead; who has not seen a twig twined with silk from a passing crown? A woodsman's hood will ensure not a trace is left, even when the sap runs high and branches hang low.",13,6,10,2,20,0,1,0,129,129,False,14,195,0,56,80012,917563,True,0,1,12960,107,91,26,5,2257677,110006,True,0,14
410,"Whatchoo Talking About","The ear is a faithless organ, and makes fools of us all. “Doublets,” says the quartermaster and “tablets,” hears the assistant quartermaster. Now scores of Wailers impatiently await their lined jackets, and some use must be found for those slabs of stone.",13,6,10,2,20,0,1,0,129,129,False,14,195,0,56,80012,917564,True,0,1,28010,348,91,18,5,2257677,110006,True,0,14
411,"Piling It On","Ul'dahn velveteen can be made exceedingly fine, lending itself to ordinarily inconceivable uses. I myself have mistaken it for true velvet, so soft a hand it has. If I may expound, a good trader knows not only what he <Emphasis>is</Emphasis> trading, but what he <Emphasis>should</Emphasis> be─in this case, velveteen blouses for Limsa.",118,6,10,3,25,0,1,0,51,51,False,14,195,0,51,80013,917841,True,0,1,47200,317,92,18,5,4067692,110038,True,0,14
412,"I'll Be Your Wailer Today","The Wood Wailers wear many hats, but only in the metaphorical sense. Whatever the duty of the moment, a Wailer is garbed in her usual manner, leading to some vexation among the ranks of novice freeswords. The militia is ordering hats of distinct styles to be worn for certain duties.",13,6,10,3,25,0,1,0,129,129,False,14,195,0,56,80013,917842,True,0,1,36390,250,92,19,5,2257677,110019,True,0,14
413,"He's Got Legs","The craze for velveteen creeps ever downward. First it was hats, then coats, then blouses. While I enjoy the suspense─suspenders, mayhaps?─of being bystanders, our coffers certainly would not. Let me hereby place an order for velveteen trews so that we too may contribute to the decadent descent.",118,6,10,3,25,0,1,0,51,51,False,14,195,0,51,80013,917843,True,0,1,24980,203,92,26,5,4067692,110038,True,0,14
414,"Pantser Corps","Freeswords being quite youthful, it is their nature to outgrow their garb in a matter of months. While most can be easily kitted out from existing stock, the number of recruits in need of new trews strains even the able hands and ample reserve of the Wailers' quartermaster. ",13,6,10,2,25,0,1,0,129,129,False,14,195,0,56,80012,917844,True,0,1,41630,290,93,18,5,2257677,110019,True,0,14
415,"Put a Lid on It","There is a belief among some of the more credulous botanists that a bareheaded greenthumb brings ill luck to the whole party. Things have reached such a pitch that fights have broken out over misplaced headgear, and it behooves us to calm their fear before it goes any further.",13,6,10,2,25,0,1,0,129,129,False,14,195,0,56,80012,917845,True,0,1,36390,250,93,18,5,2257677,110019,True,0,14
416,"Bet You Anything","As a result of a sophomoric wager involving a bramble patch and a mug of landtrap tea, there is a distinct shortage of pants in the encampment. Since there is little to be gained from rehashing the details of this youthful folly, only uninquisitive tailors need apply.",13,6,10,2,25,0,1,0,129,129,False,14,195,0,56,80012,917846,True,0,1,24980,203,93,26,5,2257677,110019,True,0,14
417,"By the Seat of the Pants","Master Gegeruju is in love─it must be Thursday. He speaks with such frankness about the cheeky charms of his latest inamorata that it has left some of the household quite...flustered. Now he proposes to garb her in a pair of trews, quite close-fitting. I shall have my hands full with this situation.",113,6,10,3,30,0,1,0,206,206,False,14,195,0,32,80013,917847,True,0,1,67730,473,94,19,5,3999030,110031,True,0,14
418,"By the Short Hairs","Arcanists of the more sedentary persuasion are wont to wear an unsightly shine on the seat of their velveteen robes. Regard the state of piles, and one cannot help but feel a bubble of mirth. May we suggest a shorter robe? Truly, one cannot have these worthies being made a figure of fun. ",118,6,10,3,30,0,1,0,51,51,False,14,195,0,51,80013,917848,True,0,1,99220,413,94,18,5,4067692,110038,True,0,14
419,"Our Man in Ul'dah","The cotillions grow ever more lusty, as if to drown out the Garlean drumbeats. One must do one's work─we seek velveteen gloves for the balls. One must do one's duty─we do not sleep, and the hand under those gloves is iron. It hardly needs saying that what we have spoken of here is in confidence. ",118,6,10,3,30,0,1,0,51,51,False,14,195,0,51,80013,917849,True,0,1,34430,149,265,26,5,4067692,110038,True,0,14
420,"Half Is the New Double","Last season was double everything─doublets, double cream, double indemnity─and ever audacious, Master Gegeruju is to make next season the celebration of halves. If you will assist us in procuring halfgloves for the social season, I can give you promises─not half!─of future business. ",113,6,10,1,30,0,1,0,206,206,False,14,195,0,32,80011,917850,True,0,1,36240,390,95,18,5,3999030,110031,True,0,14
421,"Put on Your Party Pants","Master Gegeruju's party at the Bismarck is one of the high points of the season. And the preparations! All of Limsa is abuzz with it, absolutely abuzz. Why, the oyster caper alone was─but I digress, the master must have a pair of elegant trews for the fête. Delightful rewards await. ",113,6,10,1,30,0,1,0,206,206,False,14,195,0,32,80011,917851,True,0,1,52220,378,95,18,5,3999030,110031,True,0,14
422,"Walk Softly and Carry a Big Halberd","The Bismarck fête approaches and the household guards have naught but pedestrian boots to wear. The master declared it a “calamity,” and you can imagine the effect that word had, I'm sure. No, we cannot have panic among the staff─there's not a moment to lose, the guards must be shod in velveteen.",113,6,10,1,30,0,1,0,206,206,False,14,195,0,32,80011,917852,True,0,1,40640,149,266,26,5,3999030,110031,True,0,14
423,"Edmelle's Hair","Another charming order from the Observatorium: close-fitting caps for the astrologians. It seems there was short-lived excitement about a new stellar body before it proved to be hair off the discoverer's own head. No doubt there was much good-natured quizzing at the dinner table.",122,6,10,3,35,0,1,0,385,385,False,14,195,0,63,80013,917949,True,0,1,94160,554,96,19,5,3643002,110062,True,0,14
424,"Private Concerns","I've received a rather frantic call from an old friend. The Armorers' Guild's latest codpiece design has proven somewhat ill-fitting. He's certain that padded trews will correctly seat the offending bit of steel. This bit of laxness is quite unlike him. I shall have to keep an eye on his doings.",118,6,10,3,35,0,1,0,51,51,False,14,195,0,51,80013,917950,True,0,1,105270,491,96,18,5,4067692,110038,True,0,14
425,"Crunching the Numbers","In commerce, we must rely on numbers as much as intuition. Tantamount to heresy, I know. However, I would like to point out that as I predicted, Gridanians show a marked preference for simplicity. I'll wager that this consignment of modest hats will outsell the florid nonsense.",118,6,10,3,35,0,1,0,51,51,False,14,195,0,51,80013,917951,True,0,1,49830,231,267,26,5,4067692,110038,True,0,14
426,"The Wages of Sin","Unbelievers are thieves of sorts, they say, for they withhold the sweat of their brows from the crusade. What has been stolen must be given by another. These sempstress' shifts are for the wives, mothers, and sisters of unbelievers, to wear in penitence in the workhouse of the Holy See.",122,6,10,2,35,0,1,0,385,385,False,14,195,0,63,80012,917952,True,0,1,115720,572,97,18,5,3643002,110062,True,0,14
427,"In over Your Head","The Calamity makes penitents of us all. The unpredictable winds and creeping chills have made cowls something of a staple item, especially in Coerthas. I have no doubt that you are equal to the task of finding a tailor practiced in the making of monastic garments, even on such short notice.",122,6,10,2,35,0,1,0,385,385,False,14,195,0,63,80012,917953,True,0,1,115720,569,97,18,5,3643002,110062,True,0,14
428,"A Leg Up on the Cold","It seems that on a recent inspection of an outpost, some of the knights of Ishgard had the foresight to go girded against the cold in linen tights under their armor. They were much envied by others of their party, who are now clamoring for well-fitted hose of their own. ",122,6,10,2,35,0,1,0,385,385,False,14,195,0,63,80012,917954,True,0,1,43560,230,268,26,5,3643002,110062,True,0,14
429,"Cool to Be Southern","Whitebrim Front is fast becoming a stronghold proper following the fall of the Stone Vigil, and every week, masons, chocobokeeps, cooks, and other hands enter the service. They feel the bite of the northerly climes more keenly, and the lord commander will not have the infirmary further strained.",123,6,10,3,40,0,1,0,402,402,False,14,195,0,63,80013,917955,True,0,1,125680,631,98,19,5,3643494,110063,True,0,14
430,"After the Smock-down","I see that the Fraternal Order of Chocowackers is back. I told them velveteen was no material for stablehands' smocks, and they took their business elsewhere in a huff. Half a year hence they return with hat and fat purse in hand. A pleasant surprise, and one that reflects well on them.",118,6,10,3,40,0,1,0,51,51,False,14,195,0,51,80013,917956,True,0,1,125680,510,98,18,5,4067692,110038,True,0,14
431,"Party Animals","The who's who of Ul'dah is at its frothiest yet this season. My scouts report that Master Gegeruju's party at his country house will feature serving staff in antlers and deerskin. When one of his rivals looks for a clever rejoinder for her own party, Ashgana's will just happen to have these hats.",118,6,10,3,40,0,1,0,51,51,False,14,195,0,51,80013,917957,True,0,1,61560,226,269,26,5,4067692,110038,True,0,14
432,"I'll Swap You","Gil has quite lost its value in some parts of Coerthas, where winter is king and warmth the only coin of the realm. Bartering is the preferred method of commerce, and well-made doublets buy three times their own worth in wool grease.",123,6,10,2,40,0,1,0,402,402,False,14,195,0,63,80012,917958,True,0,1,113680,607,99,18,5,3643494,110063,True,0,14
433,"No Country for Cold Men","The Temple Knights journey soon to Whitebrim. As you know, a knight of the Holy See serves for life. The dragons do an excellent job of maintaining a, shall we say, <Emphasis>rhythmic</Emphasis> turnover, but there are some in the party who have lived too long not to feel the lancing winds of the north.",123,6,10,2,40,0,1,0,402,402,False,14,195,0,63,80012,917959,True,0,1,79510,520,99,18,5,3643494,110063,True,0,14
434,"A Matter of Import","The sheepherders of Coerthas have more greed than sense. Their woolhouse is bare and coins will not keep snow off the head. Deliver a good quantity of traditional Coerthan hats─likely they will call them warmer, woolier, and altogether preferable to what they could have made with their own hands.",123,6,10,2,40,0,1,0,402,402,False,14,195,0,63,80012,917960,True,0,1,54350,277,270,26,5,3643494,110063,True,0,14
435,"Full Moon Fever","As we speak, naturalists of Saint Coinach's Find toil in a dig site by Silvertear Lake. Their hardship has been great, and there are malign influences at work that would convert them to strange and off-putting ways. Already there are signs that─no matter, new trews will put everything to rights.",124,6,10,3,45,0,1,0,416,416,False,14,195,0,67,80013,917961,True,0,1,137400,714,100,19,5,4258823,110064,True,0,14
436,"Glad As a Hatter","Stillglade Fane sends word that its sanctioned hatmaker has succumbed to hatters' shakes. The poor soul had yet to complete his work on summer headwear for the brothers. We shall have to take up his hat block─though not the quicksilver.",118,6,10,3,45,0,1,0,51,51,False,14,195,0,51,80013,917962,True,0,1,152230,754,100,18,5,4067692,110038,True,0,14
437,"Seeing It Through to the End","The jeweler Babawai is replacing his scullions' smocks after more years than─well, than some can count. I understand he uses the same test for his puff pastry and household linen: it's done when one can read a letter through it.",118,6,10,3,45,0,1,0,51,51,False,14,195,0,51,80013,917963,True,0,1,100980,308,271,26,5,4067692,110038,True,0,14
438,"Big in Mor Dhona","Unaccustomed to hearty portions and roisterous company, not a few naturalists have found their girth expanding on the shores of Silvertear Lake. The cook blushes, the surgeon shrugs, and the sempster seethes. The Sons will no doubt grow lean again, but until then, some new tunics must be stocked.",124,6,10,3,45,0,1,0,416,416,False,14,195,0,67,80013,917964,True,0,1,152230,738,101,18,5,4258823,110064,True,0,14
439,"And a Haircut Wouldn't Hurt","Without wishing to be unkind, those immersed in the quest for knowledge oft disregard the need for the other kind of immersion─in hot water and soap. The naturalists' robes are badly in need of replacing. Sew new ones, so we may cast the reeking rags in a fire with the heat of a hundred suns.",124,6,10,3,45,0,1,0,416,416,False,14,195,0,67,80013,917965,True,0,1,199230,822,101,18,5,4258823,110064,True,0,14
440,"Bundle Up, It's Odd out There","The dig at Silvertear Falls advances daily, and it warms the hearts of all and sundry at Saint Coinach's Find to see what marvels our naturalists have uncovered. Yet a fit of catarrh or dumb chill may bring this whole endeavor to a halt. Warmer garb they must have, starting with their heads.",124,6,10,3,45,0,1,0,416,416,False,14,195,0,67,80013,917966,True,0,1,82440,292,272,26,5,4258823,110064,True,0,14
441,"Copper and Robbers","We have something of an urgent call for copper ingots. A check of the inventories found a slight discrepancy, the author of which is being traced by a discreet inquiry. In my grandsire's days, the wretch would have lost a hand, but these days... But there is naught to be gained from nostalgia.",118,6,8,3,1,0,1,0,51,51,False,12,193,0,51,80013,917853,True,0,1,630,113,62,18,5,4067692,110038,True,0,14
442,"Needful Rings","Well-worked copper jewelry brings much delight when silver and gold are out of reach. We are nothing but democratic at Ashgana Exports; offer something for everyone, seek not to be everything for someone. One road leads to riches and happiness, the other to the vale of tears.",118,6,8,3,1,0,1,0,51,51,False,12,193,0,51,80013,917854,True,0,1,1690,116,62,18,5,4067692,110038,True,0,14
443,"Arms for the Poor","Thaumaturges and bait worms, I've fear o' both. Now, thaumaturges, if you can't beat 'em, join 'em─and many do, many do! But how many of those gaunt hopefuls in the line can afford the contrivances, you figure? A rich guild it is, friend, but there's many who'd be grateful for cut-rate arms.",119,6,8,3,1,0,1,0,263,263,False,12,193,0,42,80013,917855,True,0,1,450,112,62,19,5,3958293,110035,True,0,14
444,"Hora at Me","Ever done any arena fighting, friend? Nothing to be ashamed of, though some look askance at it. You know how it is─if you've got something, you either sell it on your own terms or someone does it for you. The Coliseum doesn't lack for hopefuls, but they'll need at least a pair of hora to try out.",119,6,8,3,1,0,1,0,263,263,False,12,193,0,42,80013,917856,True,0,1,720,112,63,18,5,3958293,110035,True,0,14
445,"Bad Bromance","This one's a personal order, friend. A pal of mine was in that lading accident at Scorpion Crossing. To be more precise, he <Emphasis>caused</Emphasis> the accident─always was clumsy, and enjoys a tipple. Anyway, he wants a walking stick, my money's no object. You see how it is. You're a friend, but he's a pal.",119,6,8,3,1,0,1,0,263,263,False,12,193,0,42,80013,917857,True,0,1,630,113,63,18,5,3958293,110035,True,0,14
446,"Water of Life","You are too young to know it, but time was every manse had a copper basin of water for passersby. Copper sweetens water─I think of that whenever I see the Ala Mhigans drinking from the public fount. They hold the water in their mouth awhile, along with a ring of copper on a bit of chain.",118,6,8,3,1,0,1,0,51,51,False,12,193,0,51,80013,917858,True,0,1,630,112,63,19,5,4067692,110038,True,0,14
447,"Gods of Small Things","In times such as these, the best of the commonfolk seek comfort in small things, and the worst in ways outsized and gross. There is always much to gain from serving the former, for they are the heart of this world. There is comfort in a thing well made, even in the copper baubles you are to deliver.",118,6,8,3,5,0,1,0,51,51,False,12,193,0,51,80013,917859,True,0,1,3600,139,64,18,5,4067692,110038,True,0,14
448,"I Ram What I Ram","Ashgana's has been contracted by the Coliseum management to supply ramhorn claws. They will apparently be used in a series of novelty fights between gladiators and rams. One doesn't know whether to be alarmed or amused at the thought; they'll no doubt pack the arena.",118,6,8,3,5,0,1,0,51,51,False,12,193,0,51,80013,917860,True,0,1,2230,170,64,18,5,4067692,110038,True,0,14
449,"Let's Talk about Hex","A quick word, friend. This needs a light touch. Need a necklace─it's made yea long out of bone, and then, ah, cursed. See the reward? That's why I don't ask the customer what this is about, and you don't ask me who the customer is. Let's get this bit of business done as fast as, eh?",119,6,8,3,5,0,1,0,263,263,False,12,193,0,42,80013,917861,True,0,1,3040,169,64,19,5,3958293,110035,True,0,14
450,"A Ringing Success","I've a pal just set up at the Ebony Stalls in Gridania and there's a caravan headed out that way ere too long. The last lot of copper rings he bought from us sold so well that he's in panic to get a hold of more. Stock! It's always too much or too little. I envy the adventurer's life, friend.",119,6,8,3,5,0,1,0,263,263,False,12,193,0,42,80013,917862,True,0,1,3600,139,65,18,5,3958293,110035,True,0,14
451,"Horn of Plenty","I'll tell you, friend, I thought I knew about making use of every bit of an animal. No siree, as my pal Mimina would say. People pay good gil to bedeck themselves in bits that ain't good enough to eat, tan or boil down to glue! Anyway, get me those bracelets and I'll show you prompt gratitude.",119,6,8,3,5,0,1,0,263,263,False,12,193,0,42,80013,917863,True,0,1,1980,140,65,18,5,3958293,110035,True,0,14
452,"A Needle Is a Small Sword","Ah, what a pleasure it is to do business with an adventurer so spruce. Many of your brethren are woefully lacking in the area of sartorial upkeep, and this we must remedy. After all, who would hire to save the day a man who cannot save nine stitches?",118,6,8,3,5,0,1,0,51,51,False,12,193,0,51,80013,917864,True,0,1,3600,139,65,19,5,4067692,110038,True,0,14
453,"All That Glitters","Quite the storm of adoration over Franz the Fair these days, if I may say so. You might be pleased to learn that Ashgana's has won the bid to sell replicas of his ear cuffs. The Gladiators' Guild insists they not be true gold, after the infamous conduct of the crowd at the Roping of the Pearls.",118,6,8,3,10,0,1,0,51,51,False,12,193,0,51,80013,917613,True,0,1,9990,168,66,18,5,4067692,110038,True,0,14
454,"The Tusk at Hand","Ashgana's provides backing for enterprising young traders, as you know. One such merchant now has a going concern in the Ebony Stalls and is very happy to oblige whenever we have a mind to test Gridania's appetites. We shall see if the forest folk share Ul'dah's taste for tusk adornments.",118,6,8,3,10,0,1,0,51,51,False,12,193,0,51,80013,917614,True,0,1,7880,288,66,18,5,4067692,110038,True,0,14
455,"An Offer We Can't Refuse","Every so often, we make an offering of a thaumaturge's staff to the Order of Nald'thal. If trade is good, it sure stands to reason that the gods of trade are the ones to thank. If not? Why, were you born yesterday? If we're the only ones who don't rub the cowry, how's that going to look?",120,6,8,3,10,0,1,0,271,271,False,12,193,0,42,80013,917615,True,0,1,7880,250,66,19,5,2540087,110036,True,0,14
456,"Point of Honor","We're looking to have good, sturdy sewing needles made. Not for a customer, no siree. He's one of the tailors who does a deal of good work for the Caravans, and these needles are to replace all those he's worn out making our wares. Do I not say, “No one loses by handclasping with us”?",120,6,8,3,10,0,1,0,271,271,False,12,193,0,42,80013,917616,True,0,1,2230,168,67,18,5,2540087,110036,True,0,14
457,"Gorgeous Gorget","The militias and companies are getting a little high and mighty these days, if you ask me. Speaking o' which, I need to soften up the Brass Blades, send them a little something to remind them that we can do a deal better than their standard issue. Gorgets now, that's something they've not got.",120,6,8,3,10,0,1,0,271,271,False,12,193,0,42,80013,917617,True,0,1,9990,293,67,18,5,2540087,110036,True,0,14
458,"Better Four Eyes than None","I have ever profited, it seems, simply by seeing what is right there for all to see. The days grow shorter and the dispatches more urgent. Soon, every city shall burn as much midnight oil as Sharlayan once did! In the dark days to come, we must all have eyes to see with, would you not agree?",118,6,8,3,10,0,1,0,51,51,False,12,193,0,51,80013,917618,True,0,1,6880,288,67,19,5,4067692,110038,True,0,14
459,"Brothers in Arms","One cannot help but notice the way the gazes of youthful smiths and carpenters flicker over the bracelets and armlets of sailors and stevedores. The older artisans may eschew ornamentation, but the young are alike whatever their chosen occupation. Might I suggest you keep them narrow and snug?",118,6,8,3,15,0,1,0,51,51,False,12,193,0,51,80013,917619,True,0,1,18910,245,68,18,5,4067692,110038,True,0,14
460,"Forever 21K","On the street, all that glitters is far more likely to be brass than gold. It would take a sharp eye indeed to discern from gold a bit of pinchbeck made by skilled and loving hands. Might I also assure you, these golden rings will bring more joy to the bearer than their unalloyed cousins.",118,6,8,3,15,0,1,0,51,51,False,12,193,0,51,80013,917620,True,0,1,13040,173,68,18,5,4067692,110038,True,0,14
461,"Bad to the Bone","It is said that the rich may atone for a lifetime of avidity by being buried in the lichyard of Saint Adama Landama, among the poor. The worse the conscience the finer the grave goods, for by law the objects belong to the poor once the body has turned to dust.",121,6,8,3,15,0,1,0,300,300,False,12,193,0,44,80013,917621,True,0,1,24790,529,68,19,5,2540238,110037,True,0,14
462,"Sharp Words","An adage, much misremembered, says, “Give a man a fine surcoat and he will spill soup upon it. Give a man needles and he will make fine surcoats for others to spill soup upon.” While many words have been bandied over the meaning of the saying, it has affected not a jot the sale of sewing needles.",121,6,8,3,15,0,1,0,300,300,False,12,193,0,44,80013,917622,True,0,1,10100,223,69,18,5,2540238,110037,True,0,14
463,"Bad Guys Eat Brass","The road and its many wide spots are the natural domain of traders silver of tongue and heavy of cargo. Yet even the most seasoned merchant venturer may know a time when neither reputation nor charm are equal to the task─only a fist girded with brass rings of surprising hardness.",121,6,8,3,15,0,1,0,300,300,False,12,193,0,44,80013,917623,True,0,1,13040,173,69,18,5,2540238,110037,True,0,14
464,"I Am a Rock","Never heard of danburite, I take it? Tcha, how we judge the value of a gem or man...the family worth, elected by hardness and rarity; the measure of the specimen, its hue and clarity; the addled allure for ones who would possess it; and the merit seen by those versed in nature lapidary or otherwise.",118,6,8,3,15,0,1,0,51,51,False,12,193,0,51,80013,917624,True,0,1,24790,529,69,19,5,4067692,110038,True,0,14
465,"Perk of Fiction","Perusal of popular literature is always educational. This new yellowback has the heroine saying of a coral love token that “coral” stands for “captive of reverie and love.” Charming, is it not? Made up out of whole cloth, but it will be true enough once the book is in every maiden's hand. ",118,6,8,3,20,0,1,0,51,51,False,12,193,0,51,80013,917553,True,0,1,10710,280,70,18,5,4067692,110038,True,0,14
466,"King for a Day","Business has been good for us lately. While nothing is pressing, this would be an excellent time to lay in extra stock of certain items, I believe. Might I suggest you find us quality scepters? I am certain you will find our terms more than competitive.",118,6,8,3,20,0,1,0,51,51,False,12,193,0,51,80013,917554,True,0,1,12960,166,70,26,5,4067692,110038,True,0,14
467,"You Burnt It, You Bought It","A minor magical arm has gone missing from outside the Wood Wailer barracks. Its owner suspects pilferage by a peddler, but we know the truth: it was mistaken for fuel and used to flambé pears at high tea. Only the gift of a better arm may erase the cinnamon-scented affront.",13,6,8,3,20,0,1,0,129,129,False,12,193,0,56,80013,917555,True,0,1,18290,192,70,19,5,2257677,110006,True,0,14
468,"Music to Their Ears","Let songs ring throughout the Twelveswood, for a freesword has asked for the hand of the blacksmith, and he has assented with a glad shout. So that they might always hear some of the joy of this day, even over the keening winds of war, we would present them with softly chiming earrings.",13,6,8,2,20,0,1,0,129,129,False,12,193,0,56,80012,917556,True,0,1,21600,290,71,18,5,2257677,110006,True,0,14
469,"Dog Tags Are for Dogs","With so many new faces among the Wailers every day, we fear that time may come when we know not who it is among us that has fallen in service of the commonfolk. If every Wailer were given a ring, on the inside of which is inscribed his name and whence he hails, it would ease our fears.",13,6,8,2,20,0,1,0,129,129,False,12,193,0,56,80012,917557,True,0,1,8990,105,71,26,5,2257677,110006,True,0,14
470,"One and Only","The Gridanian antelope keeps its horns for life, and the more romantic among thaumaturges see special import in this fact. A former Wailer plies his trade as an engraver near Arrzaneth Ossuary, and he writes that he has seen no fewer than two score horn staves this moon.",13,6,8,2,20,0,1,0,129,129,False,12,193,0,56,80012,917558,True,0,1,10710,292,71,18,5,2257677,110006,True,0,14
471,"Love in the Time of Umbra","When shadows fall, worldly passions burn brighter─at least for a time. Love tokens are being exchanged at feverish pitch; silver rings are perennially popular. I find myself singularly unmoved, if I may say so. The more one knows of love, the less inclined one is to trade baubles.",118,6,8,3,25,0,1,0,51,51,False,12,193,0,51,80013,917865,True,0,1,25250,296,72,18,5,4067692,110038,True,0,14
472,"Thaumaturge Is Magic","As a tribute to a thaumaturge of great skill, the Wood Wailers wish to commission a finely chased ring set with deep-violet fluorspar. Magic has as many ways as there are shades of this luminous stone, and none suits his like the noble purple of this incandescent gem.",13,6,8,3,25,0,1,0,129,129,False,12,193,0,56,80013,917866,True,0,1,25250,252,72,19,5,2257677,110019,True,0,14
473,"All Booked Up","The Order of Nald'thal has been making copies of its library in preparation for the worst. The thought of Arrzaneth Ossuary falling to the enemy is a sobering idea. The most valuable tomes are being copied in miniature so they may be secreted away; the thaumaturges seek spectacles for this reason.",118,6,8,3,25,0,1,0,51,51,False,12,193,0,51,80013,917867,True,0,1,21830,268,72,26,5,4067692,110038,True,0,14
474,"Necklet of Champions","The Sylvan Tournament is fast approaching, and the prize─a year's supply of suet─has been deemed cumbersome at the last minute. Pleasing gems and noble metals always being the safe choice in these matters, artisans are requested to deliver a worthy trophy before the blue moon.",13,6,8,2,25,0,1,0,129,129,False,12,193,0,56,80012,917868,True,0,1,25250,298,73,18,5,2257677,110019,True,0,14
475,"Keep the Change","There is gil and there is gold. And then there are gems. The Wailers use all three to pay their debts, but the last has never been favored, for loose stones so often become lost stones. Crafted into jewelry however, they are far easier to keep and worth more to boot.",13,6,8,2,25,0,1,0,129,129,False,12,193,0,56,80012,917869,True,0,1,36390,485,73,18,5,2257677,110019,True,0,14
476,"Dancing with the Stars","The forest is a fruitful place for augury and of late, the stars sidle close like a bearer of secrets delicious and dangerous. All we lack are thaumaturges' arms of antelope horn to give voice to these murmurs. Make haste, for the stars wait for no man as the trees hurry for no woman.",13,6,8,2,25,0,1,0,129,129,False,12,193,0,56,80012,917870,True,0,1,18490,277,73,26,5,2257677,110019,True,0,14
477,"He Has His Quartz","Master Gegeruju's open-handedness is as genuine as it is legendary. Last night, he chanced to hear an improvisatore compose on the theme of “lens of time,” and not only does he secure her a worthy theatrical agent, he wishes to give her a silver circlet set with goshenite of the first water.",113,6,8,3,30,0,1,0,206,206,False,12,193,0,32,80013,917871,True,0,1,67730,463,74,19,5,3999030,110031,True,0,14
478,"One Man's Trash","This year has seen a large number of culls, and the horns of beasts so destroyed have a certain beauty. The Calamity is likely to blame for the contortions of nature that necessitated the cull, but even a blighted tree may yield sweet fruit─would you not agree?",118,6,8,3,30,0,1,0,51,51,False,12,193,0,51,80013,917872,True,0,1,25900,532,74,18,5,4067692,110038,True,0,14
479,"A Little Bird Told Me","When a lovely young person with expensive tastes finds creditors at the door, I find it worthwhile to buy their debt. Then? Why, then they are free. And grateful. One of my pretty birds now has the affections of the tycoon Master Gegeruju, and sings sweetly of his sudden interest in malachite...",118,6,8,3,30,0,1,0,51,51,False,12,193,0,51,80013,917873,True,0,1,31330,151,257,26,5,4067692,110038,True,0,14
