key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
369,368,2,5,2,5,1,0,100,6,360,0,True,6,1044415,9675073,70222
370,369,5,7,1,5,2,0,300,16,355,0,True,10,1043463,9318702,70179
371,370,4,6,7,1,2,0,300,16,356,0,True,10,1027665,7967619,70252
372,371,5,5,6,7,3,0,500,20,361,0,True,10,1010478,5581330,70255
373,372,8,2,8,3,3,0,500,20,362,0,True,9,38946,0,70200
374,373,1,6,8,7,3,0,500,23,357,0,True,2,911,0,70202
375,374,8,7,7,6,4,0,800,32,358,0,True,3,896,0,70210
376,375,7,6,7,8,4,0,800,32,359,0,True,3,886,0,70213
377,376,4,7,10,8,5,0,0,47,363,0,True,11,3209,0,65973
378,377,4,1,4,5,1,0,100,1,369,0,True,6,1045250,9728781,70269
379,378,7,6,4,2,2,0,300,8,370,0,True,2,945,0,70269
380,379,3,7,3,6,2,0,300,8,371,0,True,2,945,0,70269
381,380,6,4,5,8,3,0,500,20,364,0,True,3,822,0,70272
382,381,3,5,7,7,3,0,500,20,365,0,True,6,1041259,8980103,70296
383,382,4,8,8,2,3,0,500,20,372,0,True,10,1032254,8157292,70314
384,383,7,2,8,5,3,0,500,20,373,0,True,2,945,0,70269
385,384,5,9,8,5,4,0,800,39,366,0,True,6,1041259,8980103,70296
386,385,8,5,9,5,4,0,800,32,374,0,True,2,945,0,70269
387,386,10,2,10,5,5,0,1500,40,367,0,True,3,949,0,70278
388,387,9,10,4,5,5,0,1500,40,368,0,True,3,942,0,70295
389,388,2,4,3,3,1,0,100,1,385,0,True,2,961,0,70325
390,389,5,2,3,6,2,0,300,8,386,0,True,2,961,0,70325
391,390,4,5,5,4,2,0,300,8,387,0,True,2,961,0,70325
392,391,5,4,3,7,2,0,300,17,389,0,True,10,1010478,5581330,70336
393,392,5,7,5,5,3,0,500,20,388,0,True,2,961,0,70325
394,393,8,7,1,6,3,0,500,23,375,0,True,6,1043026,10189405,70205
395,394,1,8,6,7,3,0,500,23,376,0,True,6,1043026,10189405,70205
396,395,1,6,7,8,3,0,500,23,377,0,True,6,1043026,10189405,70205
397,396,1,7,6,8,3,0,500,23,378,0,True,10,1010478,5581330,70202
398,397,7,6,1,8,3,0,500,23,379,0,True,6,1043027,10189407,70328
399,398,7,1,6,8,3,0,500,23,380,0,True,6,1043027,10189407,70328
400,399,7,8,1,6,3,0,500,23,381,0,True,10,1010478,5581330,70327
401,400,7,6,6,6,3,0,500,20,382,0,True,3,823,0,70283
402,401,6,6,7,9,4,0,800,33,383,0,True,2,962,0,70328
403,402,9,7,6,5,4,1,800,35,390,0,True,3,944,0,70336
404,403,9,9,1,9,5,0,1500,40,384,0,True,3,964,0,70284
405,404,10,8,5,7,5,0,1500,48,15,5,True,10,1010478,5581330,65973
406,405,5,4,2,3,1,3,100,3,391,0,True,6,1048549,10806908,70413
407,406,3,3,3,5,1,0,100,1,392,0,True,6,1048664,10806913,70413
408,407,5,4,5,5,2,3,300,10,393,0,True,6,1048918,10806431,70416
409,408,6,3,4,5,2,0,300,8,394,0,True,6,1048965,10806914,70444
410,409,3,4,6,5,2,0,300,8,395,0,True,6,1049410,10806917,70448
411,410,4,4,5,6,2,0,300,8,396,0,True,6,1049469,10806452,70464
412,411,5,6,5,3,2,0,300,8,397,0,True,6,1049259,10806915,70486
413,412,5,7,2,7,3,0,500,31,398,0,True,6,1048550,10806911,70456
414,413,3,5,6,7,3,0,500,20,399,0,True,3,826,0,70415
415,414,6,4,6,6,3,0,500,20,400,0,True,3,824,0,70427
416,415,7,4,4,7,3,0,500,20,401,0,True,3,829,0,70445
417,416,5,7,6,3,3,0,500,20,402,0,True,3,825,0,70481
418,417,7,6,8,5,4,0,800,32,403,0,True,3,832,0,70430
419,418,9,5,7,8,5,0,1500,40,404,0,True,3,995,0,70481
420,419,3,9,5,10,5,0,1500,40,405,0,True,3,984,0,70495
421,420,7,3,8,3,3,0,500,20,410,0,True,3,985,0,70497
422,421,5,8,6,7,4,0,800,39,406,0,True,10,1049438,10417506,70478
423,422,8,5,5,8,4,0,800,39,407,0,True,10,1049528,10417540,70494
424,423,5,10,9,5,5,0,0,47,408,0,True,11,3558,0,65973
425,424,9,6,3,10,5,0,0,47,409,0,True,11,3557,0,70495
426,425,6,5,4,4,2,0,300,8,411,0,True,3,1008,0,70782
427,426,7,4,4,8,3,0,500,23,412,0,True,10,1010478,5581330,70772
428,427,8,4,7,4,3,0,500,23,413,0,True,6,1051946,10968710,70772
429,428,4,7,8,4,3,0,500,23,414,0,True,6,1051946,10968710,70772
430,429,4,4,8,7,3,0,500,23,415,0,True,6,1051947,10967716,70772
431,430,4,8,4,7,3,0,500,23,416,0,True,6,1051947,10967716,70772
432,431,9,7,2,7,4,0,800,32,417,0,True,10,1049283,10417500,70495
433,432,8,9,6,2,4,0,800,32,418,0,True,10,1049528,10417540,70495
434,433,6,8,5,8,4,0,800,33,419,0,True,10,1010478,5581330,70772
435,434,10,4,4,10,5,0,1500,41,420,0,True,2,1015,0,70769
436,435,3,5,4,6,2,0,300,8,421,0,True,3,1027,0,70840
437,436,8,6,3,5,3,0,500,31,422,0,True,6,1049068,11738323,65973
438,437,7,7,7,7,4,0,800,32,423,0,True,3,1030,0,70840
439,438,7,1,10,9,5,0,1500,40,424,0,True,3,1025,0,70830
440,439,8,5,8,6,4,0,800,32,425,0,True,14,1018,48,70853
441,440,2,3,7,5,2,0,300,8,426,0,True,10,1052563,11537749,70796
442,441,7,6,2,2,2,0,300,8,427,0,True,6,1054148,11704272,70796
443,442,2,4,8,7,3,3,500,24,428,0,True,6,1054148,11704272,70796
444,443,7,7,9,4,4,0,0,39,9999,0,False,13,0,0,70858
445,444,6,7,5,4,3,0,500,20,429,0,False,3,1028,0,70907
446,445,5,2,7,8,3,0,500,23,430,0,False,6,1054320,12000081,70865
447,446,8,8,6,6,4,0,800,33,431,0,False,2,1058,0,70865
448,447,5,7,6,9,4,1,800,35,432,0,False,3,1061,0,70907
449,448,4,2,5,7,2,0,300,16,433,0,False,10,1052588,11721046,70789
450,449,7,3,7,4,3,0,500,31,434,0,False,10,1052588,11721046,70789
451,450,5,5,3,6,2,0,300,8,435,0,False,6,1054991,11887398,70871
452,451,2,6,4,6,2,0,300,8,436,0,False,9,47104,0,70941
453,452,4,8,3,7,3,3,500,24,437,0,False,10,1054637,11859423,70871
454,453,2,10,8,8,5,2,0,44,438,0,False,11,3820,0,65973
