key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
627,"Fate Is a Fecal Mistress","The countless steaming pools of fecal ooze left by the stropers who have invaded Rootslake since its waters were drained are making those stationed at the nearby camp sick and unfit to fight. Help is sought in clearing the area of the vined creatures in a last-ditch effort to clear the air.","","","","",0,1,0,4309426,31,36,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,"What Gored Before","Trained for boar fighting by a sylph elder, Phaia had not fought two battles before turning on his master and consuming him in a single bite. Now the former champion of the boar pits roams free in the wood, goring those foolish enough to stand in his way.","","","","",0,1,0,4328455,46,50,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,"","","","","","",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,"Don't Disturb This Grove","Gods' Quiver outrunners have spotted several Ixal felling trees within the sacred boundary of the Hedge. Adventurers nearby are asked to drive the beastmen back north out of the Twelveswood.","","","","",0,1,0,4309449,37,42,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
632,"Rude Awakening","Damage wrought by the Calamity has freed frightening apparitions long bound to the forest for terrible deeds committed in ages past. A vengeful spirit given the name Daedalus is one such prisoner. Send the silent knight back to his eternal prison beneath the loam.","","","","",0,1,0,4309456,48,51,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,"Air Supply","The Gods' Quiver seeks volunteers to join a raid of the Ixali logging grounds, the main targets being not the Ixal themselves, but the airstones the swiftbeaks use to give their war balloons flight.","","","","",0,1,0,4328466,47,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,"Smells Like Tree Spirit","Angered at the needless felling of his brethren, the Great Oak has lifted his roots from the Twelveswood floor and has set out to exact revenge...on anything without roots.","","","","",0,1,0,4309469,37,42,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,"","北ザナラーンにてダハーカが急増したのは
大型の牝種が原因であると判明した
すべての元凶、ラクモンを倒せ","","","","",0,1,0,4317670,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,"The Red Baron","Fat on the ceruleum of the surrounding fields, the bomb baron has grown bold and now makes his way to the Ceruleum Processing Plant, intent on draining its tanks and then self-destructing in one brilliant blaze of glory, taking half of northern Thanalan with him. Stop the hot-headed voidsent before his plan can be brought to fruition.","","","","",0,1,0,4317677,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,"Just a Sip","Quartz doblyns have gathered near the Ceruleum Processing Plant in search of food, that food being none other than ceruleum. Amajina & Sons will not stand idly by and watch as their profits are sucked down by pesky soulkin, and entreat adventurers to deal with the problem immediately.","","","","",0,1,0,4317682,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,"East Meets Worst","For no apparent reason, a flock of voidsent ahrimans has chosen to harass the keepers of the east watchtower. Entrusted with more important tasks, such as watching, the soldiers have issued a plea to all nearby adventurers to gather and drive away the creatures─preferably to somewhere in the vicinity of the west watchtower.","","","","",0,1,0,4317690,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,"","ラウバーン緩衝地に妖異ダハーカが
群れを成しているとの報告があった
青燐精製所の安全のため、ダハーカを倒せ","","","","",0,1,0,4317699,45,50,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,"Twinkle, Twinkle Little Trap","Ever the pests, a gaggle of quartz doblyns has dug into a patch of land near the Royal Allagan Starway, where they wait for caravans carrying ceruleum back to Ul'dah for sale and export. Many of the caravans do not have the means of clearing the roads themselves and request the aid of able-bodied adventurers.","","","","",0,1,0,4317702,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,"The Ceruleum Road","A frugal merchant bound for the Ceruleum Processing Plant to discuss business was abandoned by the two bodyguards he hired in Ul'dah after refusing to give in to their demands for more coin. Now, but a few malms from the plant, he finds himself helpless, and seeks to employ an adventurer to accompany him for the remainder of his journey.","","","","",0,3,0,4322755,49,52,0,0,0,0,60725,60505,0,0,4322756,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
643,"Dark Devices - The Plea","A poor farmer named Addison claims his only daughter was captured and taken away by the Lambs of Dalamud─a frightening cult which, even after the fall of the lesser moon, still offers blood sacrifices to their false god in hopes of currying his favor. The farmer seeks aid in reclaiming that which was ripped from his hands.","","","","",0,1,0,4317813,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,"Dark Devices - The Bait","It seems the tale told by Addison was a trap to lure you into the Lambs of Dalamud's grasp. Slay the cultists or become their next sacrifice!","","","","",0,1,0,4317813,49,52,0,0,0,0,60721,60501,0,0,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,"Dark Devices - The Switch","Not to see their diabolical plans thwarted by a nonbeliever, Twin-tongued Addison and his daughter Milburh the Malicious step forth from the shadows. Slay the family and send them plummeting to the seventh hell so that they might join their master.","","","","",0,1,0,4317813,49,52,0,0,0,0,60722,60502,0,115,0,37,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,"Dark Devices - The End","Sensing defeat, Milburh the Malicious sacrifices her carnal form to the void where a succubus claims it for her own. Strike down the cultist and drive the voidsent from her corpse.","","","","",0,1,0,4317813,49,52,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,"Go, Go, Gorgimera","Created by a madman employing forbidden alchemy and fell magicks, the gorgimera is a bastardization that cannot be allowed to roam free, lest it spread its taint across the entire realm.","","","","",0,1,0,4323758,49,52,0,0,0,0,60722,60502,0,36,0,37,38,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,"Sister Crustacean","A spawning megalocrab will do whatever it takes to see its brood safe, and that includes using its powerful claws to dismember Lalafellin fishers who draw too close to the wavekin's unhatched offspring. Slay a crab, save a lad.","","","","",0,1,0,4176089,12,17,0,0,0,0,60721,60501,0,0,0,33,105,35,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,"Tender Buttons","Gluttonous Gertrude was just another plump dodo on the farm...until she bit the arse off one of the stable boys at Swiftperch and escaped into Quarterstone. Seek out the ravenous bird and slay her before another rump goes missing.","","","","",0,1,0,4126638,12,17,0,0,0,0,60722,60502,0,115,0,33,105,35,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,"Lightning Strikes - Armored Beast","The Brass Blades are hopelessly overmatched by an armored beast of unknown origin. Help Lightning defeat the hulking creature, and save the struggling soldiers from a bloody fate.","","","","",0,1,0,4374943,26,31,0,0,0,0,60722,60502,0,115,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,"Lightning Strikes - Armored Beast","The Brass Blades are hopelessly overmatched by an armored beast of unknown origin. Help Lightning defeat the hulking creature, and save the struggling soldiers from a bloody fate.","","","","",0,1,0,4387971,26,31,0,0,0,0,60722,60502,0,115,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,"Lightning Strikes - Dread on Arrival","A magitek-like machine is running rampant, threatening all nearby with its uncontrolled thrashing. Join Lightning in dismantling this dreadful contraption.","","","","",0,4,0,4378219,38,43,0,0,0,0,60722,60502,0,163,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
654,"Lightning Strikes - Dread on Arrival","A magitek-like machine is running rampant, threatening all nearby with its uncontrolled thrashing. Join Lightning in dismantling this dreadful contraption.","","","","",0,4,0,4387303,38,43,0,0,0,0,60722,60502,0,163,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,"Lightning Strikes - Anubys Assault","The mindless tide of chaos threatens to flood the realm of Eorzea. Fight at Lightning's side as she seeks to repel the Anubys invaders that herald the coming of unthinkable doom.","","","","",0,1,0,4378050,45,50,0,0,0,0,60721,60501,0,163,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,"Lightning Strikes - Anubys Assault","The mindless tide of chaos threatens to flood the realm of Eorzea. Fight at Lightning's side as she seeks to repel the Anubys invaders that herald the coming of unthinkable doom.","","","","",0,1,0,4388466,45,50,0,0,0,0,60721,60501,0,163,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,"Lightning Strikes - On Wings of Chaos","The mindless tide of chaos threatens to flood the realm of Eorzea. Fight at Lightning's side as she faces a terrible incarnation of chaotic energy.","","","","",0,4,0,4378050,45,50,0,0,0,0,60722,60502,0,164,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,"Lightning Strikes - On Wings of Chaos","The mindless tide of chaos threatens to flood the realm of Eorzea. Fight at Lightning's side as she faces a terrible incarnation of chaotic energy.","","","","",0,4,0,4388466,45,50,0,0,0,0,60722,60502,0,164,0,104,105,106,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4505554,7,12,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,4505554,7,12,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852474,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,0,29,34,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,0,29,34,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,0,29,34,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,"Brick by Gold Brick","A stone brickman appears!
A golden brickman appears!
Show no mercy to these hostile invaders!","","","","",0,1,0,0,29,34,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4509087,7,12,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,4509087,7,12,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852475,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4305992,30,35,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,4305992,30,35,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852476,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4305992,30,35,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,"Brick by Gold Brick","A stone brickman appears!
A golden brickman appears!
Show no mercy to these hostile invaders!","","","","",0,1,0,4305992,30,35,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4544306,7,12,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
673,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,4544306,7,12,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852478,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4510404,28,33,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,"Brick by Stone Brick","A stone brickman appears!
Fight wisely, and topple this towering menace!","","","","",0,1,0,4510404,28,33,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
676,"Brick by Brick","A cadre of earthen brickmen appears!
Watch your back, and defeat these lumbering golems!","","","","",0,1,0,4510404,28,33,0,0,0,0,60721,60501,0,68,0,134,135,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,"Brick by Gold Brick","A stone brickman appears!
A golden brickman appears!
Show no mercy to these hostile invaders!","","","","",0,1,0,4510404,28,33,0,0,0,0,60722,60502,0,171,0,157,158,136,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852480,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678,"","","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,4105481,11,16,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,852642,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,4105481,11,16,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,3922888,33,38,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,3922888,33,38,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,4103575,10,15,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,4103575,10,15,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852483,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,4108107,31,36,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,4108107,31,36,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,4176089,12,17,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
688,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,4176089,12,17,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,"Embiggened Spriggans","A magically enhanced pack of spriggans runs rampant, causing no end of stress. What foul sorcery could be responsible for such a mess? Slay the cute but ruinous beasts, and restore to the land a measure of peace.","","","","",0,1,0,4516038,32,37,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,"Tower of Power","An otherworldly being has come to Eorzea to unleash its wrath, leaving wanton destruction in its path. Put down this towering foe, that the realm be saved from further woe.","","","","",0,1,0,4516038,32,37,0,0,0,0,60722,60502,0,177,0,129,130,131,2,0,False,True,0,0,False,False,False,0,34,0,0,0,852486,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,"A Wrench in the Works","The Garleans have been putting a new and improved suit of armor through its paces in the heart of the Twelveswood. Reduce this marvel of technology to a smoking wreck.","","","","",0,1,0,4507107,42,47,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
692,"What a Boar","A thoroughbred sylphic fighting boar known as Kafre has turned on its masters and is now wreaking havoc in the Twelveswood. The savage creature has never known defeat; that must change, else there will be more sapshed.","","","","",0,1,0,4507193,49,52,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325162,5,10,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325183,13,18,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325194,5,10,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325207,15,20,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325219,11,16,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4325231,6,11,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,"Stay Frosty","Fire-imbued imps are determined to reduce the wayward snowman to a muddy puddle. To defeat them and save the Starlight Celebration, you must armor yourself in the snow being thrown by the treants. The treants will not relinquish the snow willingly─you know what must be done.","","Sentient Snowman","","",0,4,0,4285072,47,50,0,8,0,0,60724,60504,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
700,"Making the Rounds","Sparing no effort to see every last speck of wealth in the mines funneled directly into his personal coffers, the covetous Zo Ga has sent a savage henchman, 59th Order Roundsman Ge Ga, to claim a new tunnel in his name. In lieu of delivering a lecture of the merits of proper wealth distribution, cut the blackguard down where he stands.","","","","",0,1,0,4627302,47,50,0,0,0,0,60722,60502,0,115,0,33,34,35,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,"What's Yours Is Mine","A band of spriggans have spoiled this year's egg hunt, stealing all the eggs and the various goodies they hold. Retrieve the eggs, and see that no present is left unopened.","","","","",0,5,0,4627586,32,50,0,0,0,0,60721,60501,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,"Eggcelsior","You know what they say about spriggans with big eggs: they have big prizes. Now go and get it!","","","","",0,1,0,4627603,41,46,0,0,0,0,60722,60502,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703,"What's Yours Is Mine","A band of spriggans have spoiled this year's egg hunt, stealing all the eggs and the various goodies they hold. Retrieve the eggs, and see that no present is left unopened.","","","","",0,5,0,4627606,23,50,0,0,0,0,60721,60501,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704,"What's Yours Is Mine","A band of spriggans have spoiled this year's egg hunt, stealing all the eggs and the various goodies they hold. Retrieve the eggs, and see that no present is left unopened.","","","","",0,5,0,4627410,23,50,0,0,0,0,60721,60501,0,0,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,"Eggcelsior","You know what they say about spriggans with big eggs: they have big prizes. Now go and get it!","","","","",0,1,0,4627371,44,49,0,0,0,0,60722,60502,0,115,0,123,124,125,2,0,False,False,0,0,False,False,False,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
