key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
847,"Collective Unconscious","An area of mind attunement is healing party members.",213227,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,50,4,True,0,False,0,False,0,27,0,False,False,False,0
848,"Collective Unconscious","An area of mind attunement is created, reducing damage taken for all who enter.",213227,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,4,True,0,False,0,False,0,27,0,False,False,False,0
849,"Collective Unconscious","Damage taken is reduced.",213226,65,0,99,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
850,"Angler's Fortune","Chance of landing a large-sized catch while fishing is increased.",216023,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
851,"Reassembled","Next weaponskill will result in a critical direct hit. Damage dealt when under an effect that raises critical hit rate or direct hit rate is increased.",213001,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,1,0,False,0,False,0,False,0,0,0,False,False,False,0
852,"Promotion","Autoturret auto-attack mode is disabled.",213002,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
853,"Rapid Fire","Weaponskill recast time is reduced.",213003,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
854,"Lead Shot","Poisonous lead slowly spreads through the bloodstream, causing damage over time.",213007,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,10,0,False,True,10,0,False,0,False,2,False,0,0,0,False,False,False,0
855,"Hot Shot","Physical damage dealt is increased.",213005,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,5,0,False,0,False,0,False,0,0,0,False,False,False,0
856,"Enhanced Slug Shot","Potency of next <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Slug Shot<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.",213004,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
857,"Cleaner Shot","Potency of next <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Clean Shot<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.",213006,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
858,"Gauss Barrel","A gauss barrel is attached to the firearm, increasing attack power but adding cast times to machinist weaponskills.",213010,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
859,"Rent Mind","Magic damage dealt is reduced.",213008,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
860,"Dismantled","Damage dealt is reduced.",213009,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
861,"Wildfire","Damage is being accumulated with each weaponskill landed by the machinist who applied the effect.",213011,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,True,50,0,False,0,False,0,False,0,0,0,False,False,False,0
862,"Ammunition Loaded","Firearm is loaded with special ammunition.",218401,0,5,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
863,"Land Waker","Damage taken is reduced.",216306,112,0,22,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,0,False,0,False,0,False,0,41,0,False,False,False,0
864,"Dark Force","Damage taken is reduced.",216306,112,0,98,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,-50,0,False,0,False,0,False,0,41,0,False,False,False,0
865,"The Wanderer's Minuet","Damage dealt is increased while cast time is added to all archer and bard weaponskills.",212610,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
866,"The Warden's Paean","Impervious to the next enfeeblement.",212611,110,0,24,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
867,"Sharpcast","Next <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Scathe<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Fire<UIGlow>01</UIGlow><UIForeground>01</UIForeground>, or <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Thunder<UIGlow>01</UIGlow><UIForeground>01</UIForeground> spell cast will trigger enhanced status.",212655,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,2,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
868,"Enochian","Magic damage dealt is increased.",212656,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
869,"Carnal Chill","Damage dealt is reduced.",214818,0,0,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
870,"Push Back","Countering any physical attacks and reflecting next knockback effect.",214817,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
871,"Name of the Elements","Efficiency of <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Brand of the Elements<UIGlow>01</UIGlow><UIForeground>01</UIForeground> is increased.",216122,21,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
872,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
873,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
874,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
875,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
876,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
877,"Nameless","Unable to recite the <UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>Name of the Elements<UIGlow>01</UIGlow><UIForeground>01</UIForeground>.",216117,21,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
878,"Maker's Mark","Flawless Synthesis CP cost and durability loss is reduced to zero.",211653,0,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
879,"Crafter's Soul","Chances of material condition becoming good are increased.",216118,0,0,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
880,"Whistle","Synthesis-related effects granted based on stack size.",218361,0,11,33,1,16,0,False,False,False,False,False,False,False,True,False,0,0,False,False,50,0,True,0,False,0,False,0,0,0,False,False,False,0
881,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
882,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
883,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
884,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
885,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
886,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
887,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
888,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
889,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
890,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
891,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
892,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
893,"Vulnerability Up","Damage taken is increased.",217101,40,5,1,2,17,0,False,False,False,False,False,False,True,False,False,100,0,False,False,15,0,False,0,False,0,False,0,0,0,False,False,False,0
894,"Wind Resistance Down","Resistance to wind damage is reduced.",218201,0,4,1,2,17,0,False,False,False,False,False,False,True,False,False,50,0,False,False,-25,0,False,0,False,0,False,0,0,0,False,False,False,0
895,"Invincibility","Impervious to all attacks.",215024,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,1,0,False,False,0,0,True,0,False,0,False,0,1,0,False,False,False,0
896,"Down for the Count","Unable to move or execute actions.",215044,0,0,1,2,3,0,True,False,True,True,False,False,False,False,True,100,0,False,False,0,4,False,0,False,0,False,0,0,0,False,False,False,0
897,"Regen","Regenerating HP over time.",212626,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
898,"Lightning Resistance Down","Lightning resistance is reduced.",217741,0,2,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-50,0,False,0,False,0,False,0,0,0,False,False,False,0
899,"Physical Vulnerability Down","Physical damage taken is reduced.",215052,36,0,1,1,16,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-40,0,False,0,False,0,False,0,0,0,False,False,False,0
900,"Temporal Displacement","Time is stopped.",215579,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,32,0,False,False,False,0
901,"Fetters","Unable to execute actions.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
902,"Jackpot","MGP earned at Gold Saucer attractions is increased.",216519,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,1,False,False,0,0,True,0,True,0,False,0,0,0,False,False,False,0
903,"Collectable Synthesis","Creating collectables.",216116,0,0,33,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
904,"Prey","Marked as prey. Any party members you wander near will become marked in your stead.",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
905,"Thin Ice","Having trouble maintaining a solid foothold upon ice-covered ground.",217661,0,4,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
906,"Darkness","Damage dealt is increased while damage taken is reduced.",217061,0,5,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,5,0,True,0,False,0,False,0,0,0,False,False,False,0
907,"Arcanum Blessing","HP restored via healing magic is increased.",217061,0,8,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,10,0,True,0,False,0,False,0,0,0,False,False,False,0
908,"Aethertrail Attunement","Aether within the body is near completely attuned to the aethertrails left by the dreadwyrm Bahamut. When attunement reaches 6, you will enter the <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Dreadwyrm Trance<UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>.",217061,0,6,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
909,"Refresh","Restoring MP over time.",210408,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,60,0,False,0,False,0,False,0,0,0,False,False,False,0
910,"Doom","Certain death when counter reaches zero.",215503,0,0,1,2,9,0,False,False,False,False,False,False,True,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
911,"Thin Ice","Having trouble maintaining a solid foothold upon ice-covered ground.",215615,76,0,1,2,17,0,False,False,False,False,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,7,0,False,False,False,0
912,"Vulnerability Down","Damage taken is reduced.",215021,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
913,"Balance Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Balance<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213229,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
914,"Bole Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Bole<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213230,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
915,"Arrow Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Arrow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213231,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
916,"Spear Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Spear<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213232,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
917,"Ewer Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ewer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213233,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
918,"Spire Drawn","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Spire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn.",213234,23,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
919,"Heightened Visibility","Able to see and attack concealed targets.",215676,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,True,0,False,0,False,0,0,0,False,False,False,0
920,"Balance Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Balance<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213235,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
921,"Bole Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Bole<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213236,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
922,"Arrow Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Arrow<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213237,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
923,"Spear Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Spear<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213238,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
924,"Ewer Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Ewer<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213239,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
925,"Spire Held","The <UIForeground>F201FA</UIForeground><UIGlow>F201FB</UIGlow>Spire<UIGlow>01</UIGlow><UIForeground>01</UIForeground> card is drawn and held in your spread.",213240,24,0,1,1,0,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
926,"Sleep","Overwhelming drowsiness is preventing the execution of actions.",215013,1,0,1,2,2,3,True,False,True,False,False,False,True,False,False,100,0,False,False,0,0,False,0,False,0,False,0,3,0,False,False,False,0
927,"Nectar","Your entire body is covered in sweet-smelling nectar.",215583,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,False,0
928,"Black Menace","The beast is overtaken with madness.",215503,0,0,1,1,0,0,False,False,False,False,False,False,False,False,True,0,0,False,False,100,0,False,0,False,0,False,0,0,0,False,False,False,0
929,"Vulnerability Down","Damage taken is reduced.",215021,40,0,1,1,16,0,False,False,False,False,False,False,False,False,False,1,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
930,"Fetters","Unable to execute actions.",215545,0,0,1,2,17,0,True,False,True,True,False,False,False,True,True,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
931,"Blunt Resistance Down","Blunt resistance is reduced.",217701,0,8,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-12,0,False,0,False,0,False,0,0,0,False,False,False,0
932,"Quarantine","You are separated from your allies.",215677,0,0,1,2,0,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
933,"Healing Potency Down","Healing magic potency is reduced.",215059,13,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,-10,0,False,0,False,0,False,0,0,0,False,False,False,0
934,"Physical Vulnerability Up","Physical damage taken is increased.",215053,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,50,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
935,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
936,"","",0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
937,"Unwilling Host","A parasite has entered the body and taken control of all motor skills. Parasite is passed via direct contact with other players.",215680,64,0,1,2,17,23,False,False,False,True,False,True,False,False,False,100,0,False,False,0,1,False,0,False,0,False,0,0,0,False,False,False,0
938,"Throttle","Windpipe is crushed. KO is imminent.",215665,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
939,"Out of the Action","Unable to execute actions.",215045,0,0,1,2,3,0,False,False,True,False,False,False,False,False,False,100,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
940,"Bleeding","Sustaining damage over time.",217121,0,8,1,2,17,0,False,False,False,False,False,False,False,True,True,10,0,False,False,10,0,False,0,False,5,False,0,0,0,False,False,False,0
941,"Ranged Resistance","Invulnerable to ranged attacks.",215681,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
942,"Magic Resistance","Invulnerable to magic attacks.",215682,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
943,"Light of Ascalon","Strengthened by the power of the dragon's eye imbued within the holy blade.",218241,0,8,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,3,0,False,0,False,0,False,0,0,0,False,False,False,0
944,"Sword of the Heavens","Damage dealt by self and nearby allies is increased.",215668,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
945,"Shield of the Heavens","Damage taken by self and all nearby allies is reduced.",215667,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
946,"Legs of the Spider","Physical form is changed to that of a spider.",215679,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
947,"Wings of the Raptor","Physical form is changed to that of a bird of prey.",215678,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
948,"Shocking Counter","Countering all attacks with lightning damage.",215684,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
949,"Burning Counter","Countering all attacks with fire damage.",215685,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
950,"Freezing Counter","Countering all attacks with ice damage.",215686,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
951,"Cutting Counter","Countering all attacks with wind damage.",215687,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
952,"Burying Counter","Countering all attacks with earth damage.",215688,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
953,"Drowning Counter","Countering all attacks with water damage.",215689,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
954,"Unrelenting Counter","Countering all attacks with unaspected damage.",215690,0,0,1,1,16,0,False,False,False,False,False,False,False,True,False,1,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
955,"Healing Potency Up","HP restoration via healing magic is increased.",215058,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,30,0,False,0,False,0,False,0,0,0,False,False,False,0
956,"Wheel of Fortune","Regenerating HP over time.",213225,0,0,99,1,16,0,False,False,False,False,False,False,False,False,False,5,0,False,False,10,0,False,0,False,0,False,0,0,0,False,False,False,0
957,"Digestive Enzymes","Corrosive enzymes cover your body, increasing damage sustained by Devoured status.",218421,0,8,1,2,17,0,False,False,False,False,False,False,False,True,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
958,"Prey","Marked as prey. Any enemy you wander near will become marked in your stead.",215026,0,0,1,2,17,0,False,False,False,False,False,False,False,True,True,200,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
959,"Strings of the Marionette","Physical form is changed to that of a doll.",215669,69,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
960,"Pyretic","Fire-aspected damage is taken with every action.",215647,0,0,1,2,17,19,False,False,False,False,False,False,False,False,False,99,0,False,False,100,0,False,0,False,0,False,0,23,0,False,False,False,0
961,"Seized","Held in a vicelike grip and cannot act. Taking damage over time.",215564,0,0,1,2,17,0,True,False,True,False,False,False,False,False,False,0,0,False,False,500,0,False,0,False,5,False,0,0,0,False,False,False,0
962,"ATK Up","ATK is increased.",215050,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
963,"ATK Down","ATK is decreased.",215051,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
964,"DEF Up","DEF is increased.",215052,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
965,"DEF Down","DEF is decreased.",215053,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
966,"SPD Up","Movement speed is increased.",215062,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
967,"SPD Down","Movement speed is decreased.",215063,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
968,"Arcana Breaker","Dealing extra damage to Arcana Stones.",216206,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
969,"Invincibility","Invulnerable to all damage.",215024,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
970,"Critter Resistance","Invulnerable to damage dealt by critter-type minions.",216601,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
971,"Monster Resistance","Invulnerable to damage dealt by monster-type minions.",216602,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
972,"Poppet Resistance","Invulnerable to damage dealt by poppet-type minions.",216603,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
973,"Gadget Resistance","Invulnerable to damage dealt by gadget-type minions.",216604,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
974,"Critter Vulnerability","Suffering extra damage from critter-type minions.",216605,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
975,"Monster Vulnerability","Suffering extra damage from monster-type minions.",216606,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
976,"Poppet Vulnerability","Suffering extra damage from poppet-type minions.",216607,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
977,"Forced Withdrawal","Readying withdrawal from the playing field.",215607,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
978,"ATK & DEF Up","ATK and DEF are increased.",215050,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
979,"Damage Over Time","Sustaining damage over time.",215007,0,0,1,2,17,0,False,False,False,False,False,False,False,False,False,0,0,False,True,0,8,False,0,False,0,False,0,0,0,False,False,False,0
980,"Expanded Attack","Auto-attacks reach all nearby enemies.",215641,0,0,1,1,16,0,False,False,False,False,False,False,False,False,False,0,0,False,False,0,8,False,0,False,0,False,0,0,0,False,False,False,0
981,"Invincibility","Invulnerable to all damage.",215024,0,0,1,1,16,0,False,False,False,False,False,False,False,True,True,0,0,False,False,0,0,False,0,False,0,False,0,0,0,False,False,False,0
