key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2000894,"superior repair stone",0,"superior repair stones",0,0,1,0,0,False,"Superior Repair Stone",22615,0,99,1,0,0,0,0
2000895,"block of snow",0,"blocks of snow",0,0,1,0,0,False,"Block of Snow",29001,0,99,1,0,0,0,0
2000896,"slab of highland limestone",0,"slabs of highland limestone",0,0,1,0,0,False,"Highland Limestone",22615,0,99,1,0,0,0,0
2000897,"chunk of blue mythril ore",0,"chunks of blue mythril ore",0,0,1,0,0,False,"Blue Mythril Ore",21208,0,99,1,0,0,0,0
2000898,"chunk of rich blue mythril ore",0,"chunks of rich blue mythril ore",0,0,1,0,0,False,"Rich Blue Mythril Ore",21208,0,99,1,0,0,0,0
2000899,"slab of Snowcloak",0,"slabs of Snowcloak",0,0,1,0,0,False,"Snowcloak Slab",20003,0,99,1,0,0,0,0
2000900,"clear slab of Snowcloak",0,"clear slabs of Snowcloak",0,0,1,0,0,False,"Clear Snowcloak Slab",20015,0,99,1,0,0,0,0
2000901,"chunk of marcasite",0,"chunks of marcasite",0,0,1,0,0,False,"Marcasite",21216,0,99,1,0,0,0,0
2000902,"building stone",0,"building stones",0,0,1,0,0,False,"Building Stone",22615,0,99,1,0,0,0,0
2000903,"square of tundra",0,"squares of tundra",0,0,1,0,0,False,"Tundra",21203,0,99,1,0,0,0,0
2000904,"square of permafrost",0,"squares of permafrost",0,0,1,0,0,False,"Permafrost",21203,0,99,1,0,0,0,0
2000905,"piece of dreadnaught hull",0,"pieces of dreadnaught hull",0,0,1,0,0,False,"Dreadnaught Hull",20953,0,99,1,0,0,0,0
2000906,"piece of dreadnaught heatshield",0,"pieces of dreadnaught heatshield",0,0,1,0,0,False,"Dreadnaught Heatshield",20960,0,99,1,0,0,0,0
2000907,"overgrown crystal",0,"overgrown crystals",0,1,1,0,0,False,"Overgrown Crystal",20015,0,99,1,0,0,0,0
2000908,"scratched Allagan runestone",0,"scratched Allagan runestones",0,0,1,0,0,False,"Scratched Allagan Runestone",21300,0,99,1,0,0,0,0
2000909,"crystallized root",0,"crystallized roots",0,0,1,0,0,False,"Crystallized Root",20015,0,99,1,0,0,0,0
2000910,"crystallized trunk",0,"crystallized trunks",0,0,1,0,0,False,"Crystallized Trunk",20009,0,99,1,0,0,0,0
2000911,"sprig of winter pennyroyal",0,"sprigs of winter pennyroyal",0,0,1,0,0,False,"Winter Pennyroyal",25016,0,99,1,0,0,0,0
2000912,"sprig of young winter pennyroyal",0,"sprigs of young winter pennyroyal",0,0,1,0,0,False,"Young Winter Pennyroyal",25016,0,99,1,0,0,0,0
2000913,"straight oak log",0,"straight oak logs",0,0,1,0,0,False,"Straight Oak Log",22401,0,99,1,0,0,0,0
2000914,"shortweed",0,"shortweeds",0,0,1,0,0,False,"Shortweed",25010,0,99,1,0,0,0,0
2000915,"driftwood branch",0,"driftwood branches",0,0,1,0,0,False,"Driftwood Branch",22416,0,99,1,0,0,0,0
2000916,"driftwood trunk",0,"driftwood trunks",0,0,1,0,0,False,"Driftwood Trunk",22401,0,99,1,0,0,0,0
2000917,"spotted longicorn",0,"spotted longicorns",0,0,1,0,0,False,"Spotted Longicorn",27002,0,99,1,0,0,0,0
2000918,"piece of holey bark",0,"pieces of holey bark",0,0,1,0,0,False,"Holey Bark",22418,0,99,1,0,0,0,0
2000919,"straight branch",0,"straight branches",0,0,1,0,0,False,"Straight Branch",22416,0,99,1,0,0,0,0
2000920,"highland teak log",0,"highland teak logs",0,0,1,0,0,False,"Highland Teak",22403,0,99,1,0,0,0,0
2000921,"piece of scarred bark",0,"pieces of scarred bark",0,0,1,0,0,False,"Scarred Bark",22418,0,99,1,0,0,0,0
2000922,"piece of marked bark",0,"pieces of marked bark",0,0,1,0,0,False,"Marked Bark",22418,0,99,1,0,0,0,0
2000923,"handful of relic fragments",0,"handfuls of relic fragments",0,0,1,0,0,False,"Relic Fragments",21457,0,99,1,0,0,0,0
2000924,"discolored Allagan runestone",0,"discolored Allagan runestones",0,0,1,0,0,False,"Discolored Allagan Runestone",21300,0,99,1,0,0,0,0
2000925,"scaffolding log",0,"scaffolding logs",0,0,1,0,0,False,"Scaffolding Log",22403,0,99,1,0,0,0,0
2000926,"shard of crystallized grass",0,"shards of crystallized grass",0,0,1,0,0,False,"Crystallized Grass",20015,0,99,1,0,0,0,0
2000927,"partially crystallized root",0,"partially crystallized roots",0,0,1,0,0,False,"Partially Crystallized Root",22416,0,99,1,0,0,0,0
2000928,"partially crystallized trunk",0,"partially crystallized trunks",0,0,1,0,0,False,"Partially Crystallized Trunk",22410,0,99,1,0,0,0,0
2000929,"serrated arrowhead",0,"serrated arrowheads",0,0,1,0,0,False,"Serrated Arrowhead",27241,1,3,1,66398,3,0,0
2000930,"golem soulstone",0,"golem soulstones",0,0,1,0,0,False,"Golem Soulstone",21202,1,1,1,66510,3,0,0
2000931,"warded pot",0,"warded pots",0,0,1,0,0,False,"Warded Pot",22603,1,1,1,0,3,0,0
2000932,"corrupted crystal",0,"corrupted crystals",0,0,1,0,0,False,"Corrupted Crystal",20649,1,1,1,66510,3,0,0
2000933,"dragon bone",0,"dragon bones",0,0,1,0,0,False,"Dragon Bone",22202,1,1,1,66481,3,0,0
2000934,"Dalamud fragment",0,"Dalamud fragments",0,0,1,0,0,False,"Dalamud Fragment",25919,1,1,1,66530,3,0,0
2000935,"ward of the Destroyer",0,"wards of the Destroyer",0,0,1,0,0,False,"Ward of the Destroyer",26151,1,1,1,66292,3,0,0
2000936,"soul crystal",0,"soul crystals",0,0,1,0,0,False,"Soul Crystal",20601,1,1,1,0,3,0,0
2000937,"mystic gem",0,"mystic gems",0,0,1,0,0,False,"Mystic Gem",20601,1,1,1,0,3,0,0
2000938,"mystic gem",0,"mystic gems",0,0,1,0,0,False,"Mystic Gem",26008,1,1,1,66615,3,0,0
2000939,"new pair of white mage's gloves",0,"new pairs of white mage's gloves",0,0,1,0,0,False,"New White Mage's Gloves",21611,1,1,1,66618,3,0,0
2000940,"new pair of white mage's culottes",0,"new pairs of white mage's culottes",0,0,1,0,0,False,"New White Mage's Culottes",21611,1,1,1,66618,3,0,0
2000941,"new pair of white mage's boots",0,"new pairs of white mage's boots",0,0,1,0,0,False,"New White Mage's Boots",21611,1,1,1,66618,3,0,0
2000942,"new white mage's circlet",0,"new white mage's circlets",0,0,1,0,0,False,"New White Mage's Circlet",21611,1,1,1,66618,3,0,0
2000943,"new white mage's robe",0,"new white mage's robes",0,0,1,0,0,False,"New White Mage's Robe",21611,1,1,1,66618,3,0,0
2000944,"urn of A-Towa-Cant's ashes",0,"urns of A-Towa-Cant's ashes",0,1,1,0,0,False,"A-Towa-Cant's Ashes",25055,1,1,1,66619,3,0,0
2000945,"chest of draconian rosaries",0,"chests of draconian rosaries",0,0,1,0,0,False,"Draconian Rosaries",21002,1,1,1,66476,3,0,0
2000946,"Bacchus grape leaf",0,"Bacchus grape leaves",0,0,1,0,0,False,"Bacchus Grape Leaf",25016,1,1,1,66386,3,0,0
2000947,"Crystal Tower statue",0,"Crystal Tower statues",0,0,1,0,0,False,"Crystal Tower Statue",21002,1,1,1,66531,3,0,0
2000948,"pile of ashkin remains",0,"piles of ashkin remains",0,0,1,0,0,False,"Ashkin Remains",22210,1,1,1,66591,3,0,0
2000949,"peculiar crystal",0,"peculiar crystals",0,0,1,0,0,False,"Peculiar Crystal",20601,1,1,1,0,3,0,0
2000950,"atomizer of sweetrose perfume",0,"atomizers of sweetrose perfume",0,1,1,0,0,False,"Sweetrose Perfume",20644,1,1,1,66505,3,0,0
2000951,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21003,1,1,1,66597,3,0,0
2000952,"bouquet of Nymeia lilies",0,"bouquets of Nymeia lilies",0,0,1,0,0,False,"Nymeia Lilies",22627,1,1,1,66624,3,0,0
2000953,"bouquet of Nymeia lilies",0,"bouquets of Nymeia lilies",0,0,1,0,0,False,"Nymeia Lilies",22627,1,1,1,66626,3,0,0
2000954,"bottle of voidsent blood",0,"bottles of voidsent blood",0,0,1,0,0,False,"Voidsent Blood",22601,1,1,1,66609,3,0,0
2000955,"bottle of Dozol Meloc's blood",0,"bottles of Dozol Meloc's blood",0,0,1,0,0,False,"Dozol Meloc's Blood",22601,1,1,1,66613,3,0,0
2000956,"bottle of Da Za's blood",0,"bottles of Da Za's blood",0,0,1,0,0,False,"Da Za's Blood",22601,1,1,1,66613,3,0,0
2000957,"bottle of spoken blood",0,"bottles of spoken blood",0,0,1,0,0,False,"Spoken Blood",22601,1,1,1,66613,3,0,0
2000958,"bottle of Marcette's medicine",0,"bottles of Marcette's medicine",0,0,1,0,0,False,"Marcette's Medicine",20645,306,1,1,66343,3,0,0
2000959,"bottle of stingbrew",0,"bottles of stingbrew",0,0,1,0,0,False,"Stingbrew",24403,306,1,1,66351,3,0,0
2000960,"glass bottle",0,"glass bottles",0,0,1,0,0,False,"Glass Bottle",22614,306,1,1,66397,3,0,0
2000961,"bottle of dark cider vinegar",0,"bottles of dark cider vinegar",0,0,1,0,0,False,"Dark Cider Vinegar",25452,306,1,1,66463,3,0,0
2000962,"pepper bomb",0,"pepper bombs",0,0,1,0,0,False,"Pepper Bomb",25919,306,1,1,66530,3,0,0
2000963,"bottle of water of cleansing",0,"bottles of water of cleansing",0,0,1,0,0,False,"Water of Cleansing",22614,306,1,1,66545,3,0,0
2000964,"incomplete set of scholar's garb",0,"incomplete sets of scholar's garb",0,1,1,0,0,False,"Incomplete Scholar's Garb",20601,1,1,1,0,3,0,0
2000965,"sundered binding stone",0,"sundered binding stones",0,0,1,0,0,False,"Sundered Binding Stone",21452,1,1,1,66545,3,0,0
2000966,"Noraxia's corpse",0,"Noraxia's corpses",0,0,1,0,1,False,"Noraxia's Corpse",26024,1,1,1,66414,3,0,0
2000967,"hamlet report",0,"hamlet reports",0,0,1,0,0,False,"Hamlet Report",26153,1,1,1,66680,3,0,0
2000968,"dusk bat wing",0,"dusk bat wings",0,0,1,0,0,False,"Dusk Bat Wing",21955,1,5,1,66681,3,0,0
2000969,"letter to Wiltswys",0,"letters to Wiltswys",0,0,1,0,0,False,"Letter to Wiltswys",25918,1,1,1,66682,3,0,0
2000970,"vial of pelican poison",0,"vials of pelican poison",0,0,1,0,0,False,"Pelican Poison",20626,1,3,1,66684,3,0,0
2000971,"bottle of lowland white",0,"bottles of lowland white",0,0,1,0,0,False,"Lowland White",25057,1,2,1,66685,3,0,0
2000972,"bouquet of spring stars",0,"bouquets of spring stars",0,0,1,0,0,False,"Spring Stars",25008,1,1,1,66686,3,0,0
2000973,"blunt hunting knife",0,"blunt hunting knives",0,0,1,0,0,False,"Blunt Hunting Knife",30222,1,1,1,66318,3,0,0
2000974,"map of Zanr'ak",0,"maps of Zanr'ak",0,0,1,0,0,False,"Zanr'ak Map",26151,1,1,1,66318,3,0,0
2000975,"bottle of phurble tonic",0,"bottles of phurble tonic",0,0,1,0,0,False,"Phurble Tonic",22606,1,1,1,66287,3,0,0
2000976,"bottle of snurble tonic",0,"bottles of snurble tonic",0,0,1,0,0,False,"Snurble Tonic",22606,1,1,1,66493,3,0,0
2000979,"rime-bound Necrologos page",0,"rime-bound Necrologos pages",0,0,1,0,0,False,"Rime-bound Necrologos Page",26151,0,99,1,0,3,0,0
2000980,"fillet of baritine croc meat",0,"fillets of baritine croc meat",0,0,1,0,0,False,"Baritine Croc Meat",25153,1,99,1,0,3,0,0
2000981,"singed Necrologos page",0,"singed Necrologos pages",0,0,1,0,0,False,"Singed Necrologos Page",26151,0,99,1,0,3,0,0
2000982,"soiled Necrologos page",0,"soiled Necrologos pages",0,0,1,0,0,False,"Soiled Necrologos Page",26151,0,99,1,0,3,0,0
2000983,"gnawed Necrologos page",0,"gnawed Necrologos pages",0,0,1,0,0,False,"Gnawed Necrologos Page",26151,0,99,1,0,3,0,0
2000984,"mudpuppy steak",0,"mudpuppy steaks",0,0,1,0,0,False,"Mudpuppy Steak",24352,1,1,1,66463,3,0,0
2000985,"tiny key",0,"tiny keys",0,0,1,0,0,False,"Tiny Key",25904,1,99,1,0,0,0,0
2000986,"stone tablet",0,"stone tablets",0,0,1,0,0,False,"Stone Tablet",21470,1,99,1,0,0,0,0
2000987,"promise of payment",0,"promises of payment",0,0,1,0,0,False,"Promise of Payment",25906,1,1,1,66241,3,0,0
2000988,"timeworn Bravura",0,"timeworn Bravura",0,0,1,0,0,False,"Timeworn Bravura",21003,1,1,1,66655,3,0,0
2000989,"timeworn Curtana",0,"timeworn Curtana",0,0,1,0,0,False,"Timeworn Curtana",21003,1,1,1,66656,3,0,0
2000990,"pair of timeworn Sphairai",0,"pairs of timeworn Sphairai",0,0,1,0,0,False,"Timeworn Sphairai",21003,1,1,1,66657,3,0,0
2000991,"timeworn Gae Bolg",0,"timeworn Gae Bolg",0,0,1,0,0,False,"Timeworn Gae Bolg",21003,1,1,1,66658,3,0,0
2000992,"timeworn Stardust Rod",0,"timeworn Stardust Rods",0,0,1,0,0,False,"Timeworn Stardust Rod",21003,1,1,1,66659,3,0,0
2000993,"timeworn Thyrus",0,"timeworn Thyrus",0,0,1,0,0,False,"Timeworn Thyrus",21003,1,1,1,66660,3,0,0
2000994,"timeworn Artemis Bow",0,"timeworn Artemis Bows",0,0,1,0,0,False,"Timeworn Artemis Bow",21003,1,1,1,66661,3,0,0
2000995,"timeworn Veil of Wiyu",0,"timeworn Veil of Wiyu",0,0,1,0,0,False,"Timeworn Veil of Wiyu",21003,1,1,1,66662,3,0,0
2000996,"timeworn copy of the Omnilex",0,"timeworn copies of the Omnilex",0,0,1,0,0,False,"Timeworn Omnilex",21003,1,1,1,66663,3,0,0
2000997,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66655,3,0,0
2000998,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66656,3,0,0
2000999,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66657,3,0,0
2001000,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66658,3,0,0
2001001,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66659,3,0,0
2001002,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66660,3,0,0
2001003,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66661,3,0,0
2001004,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66662,3,0,0
2001005,"pinch of alumina salts",0,"pinches of alumina salts",0,0,1,0,0,False,"Alumina Salts",21204,1,1,1,66663,3,0,0
2001006,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66655,3,0,0
2001007,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66656,3,0,0
2001008,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66657,3,0,0
2001009,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66658,3,0,0
2001010,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66659,3,0,0
2001011,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66660,3,0,0
2001012,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66661,3,0,0
2001013,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66662,3,0,0
2001014,"Amdapor glyph",0,"Amdapor glyphs",0,1,1,0,0,False,"Amdapor Glyph",26201,1,1,1,66663,3,0,0
2001015,"copy of The Warrior Within",0,"copies of The Warrior Within",0,0,1,0,0,False,"The Warrior Within",26002,1,1,1,66655,3,0,0
2001016,"copy of The Song of Tristram",0,"copies of The Song of Tristram",0,0,1,0,0,False,"The Song of Tristram",26002,1,1,1,66656,3,0,0
2001017,"copy of Enter the Coeurl",0,"copies of Enter the Coeurl",0,0,1,0,0,False,"Enter the Coeurl",26002,1,1,1,66657,3,0,0
2001018,"copy of The Book of Reinette",0,"copies of The Book of Reinette",0,0,1,0,0,False,"The Book of Reinette",26002,1,1,1,66658,3,0,0
2001019,"copy of On Verdant Pond",0,"copies of On Verdant Pond",0,0,1,0,0,False,"On Verdant Pond",26002,1,1,1,66659,3,0,0
2001020,"copy of Interview with the Padjal",0,"copies of Interview with the Padjal",0,0,1,0,0,False,"Interview with the Padjal",26002,1,1,1,66660,3,0,0
2001021,"copy of Bow of the Gods",0,"copies of Bow of the Gods",0,0,1,0,0,False,"Bow of the Gods",26002,1,1,1,66661,3,0,0
2001022,"copy of Under the Veil",0,"copies of Under the Veil",0,0,1,0,0,False,"Under the Veil",26002,1,1,1,66662,3,0,0
2001023,"copy of War of the Magi",0,"copies of War of the Magi",0,0,1,0,0,False,"War of the Magi",26002,1,1,1,66663,3,0,0
2001024,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66655,3,0,0
2001025,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66656,3,0,0
2001026,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66657,3,0,0
2001027,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66658,3,0,0
2001028,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66659,3,0,0
2001029,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66660,3,0,0
2001030,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66661,3,0,0
2001031,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66662,3,0,0
2001032,"white-hot ember",0,"white-hot embers",0,0,1,0,0,False,"White-hot Ember",25911,1,1,1,66663,3,0,0
2001033,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66655,3,0,0
2001034,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66656,3,0,0
2001035,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66657,3,0,0
2001036,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66658,3,0,0
2001037,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66659,3,0,0
2001038,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66660,3,0,0
2001039,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66661,3,0,0
2001040,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66662,3,0,0
2001041,"howling gale",0,"howling gales",0,0,1,0,0,False,"Howling Gale",25901,1,1,1,66663,3,0,0
2001042,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66655,3,0,0
2001043,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66656,3,0,0
2001044,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66657,3,0,0
2001045,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66658,3,0,0
2001046,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66659,3,0,0
2001047,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66660,3,0,0
2001048,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66661,3,0,0
2001049,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66662,3,0,0
2001050,"chunk of hyperfused ore",0,"chunks of hyperfused ore",0,0,1,0,0,False,"Hyperfused Ore",21464,1,1,1,66663,3,0,0
2001051,"phial of Daniffen's tears",0,"phials of Daniffen's tears",0,0,1,0,0,False,"Daniffen's Tears",22614,0,99,1,0,0,0,0
2001052,"ceruleum engine part",0,"ceruleum engine parts",0,0,1,0,0,False,"Ceruleum Engine Part",20953,0,99,1,0,0,0,0
2001053,"dusting of poisonous mushroom spores",0,"dustings of poisonous mushroom spores",0,0,1,0,0,False,"Poisonous Mushroom Spores",25407,0,99,1,0,0,0,0
2001054,"pelican egg",0,"pelican eggs",0,0,1,0,0,False,"Pelican Egg",25251,0,99,1,0,0,0,0
2001055,"sylphic keepsake",0,"sylphic keepsakes",0,0,1,0,0,False,"Sylphic Keepsake",26001,0,99,1,0,0,0,0
2001056,"golem soulstone",0,"golem soulstones",0,0,1,0,0,False,"Golem Soulstone",21202,0,99,1,0,0,0,0
2001057,"pot of raincatcher nectar",0,"pots of raincatcher nectar",0,0,1,0,0,False,"Raincatcher Nectar",25105,0,99,1,0,0,0,0
2001058,"imperial identification key",0,"imperial identification keys",0,1,1,0,0,False,"Imperial Identification Key",26014,1,1,1,0,0,0,0
2001059,"canister of incendiary #37",0,"canisters of incendiary #37",0,0,1,0,0,False,"Incendiary #37",21003,1,1,1,0,0,0,0
2001060,"imperial identification key",0,"imperial identification keys",0,1,1,0,0,False,"Imperial Identification Key",26014,1,99,1,0,0,0,0
2001061,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21003,1,1,1,66597,3,0,0
2001062,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21003,1,1,1,66598,3,0,0
2001063,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21003,1,1,1,66599,3,0,0
2001064,"aetherometer",0,"aetherometers",0,1,1,0,0,False,"Aetherometer",21003,1,1,1,66600,3,0,0
2001065,"imperial identification key",0,"imperial identification keys",0,1,1,0,0,False,"Imperial Identification Key",26014,1,1,1,0,0,0,0
2001066,"canister of incendiary #37",0,"canisters of incendiary #37",0,0,1,0,0,False,"Incendiary #37",21003,1,1,1,0,0,0,0
2001067,"Scion corpse",0,"Scion corpses",0,0,1,0,0,False,"Scion Corpse",26024,1,3,1,66412,3,0,0
2001068,"moldy pumpkin cookie",0,"moldy pumpkin cookies",0,0,1,0,0,False,"Moldy Pumpkin Cookie",24067,1,4,1,66704,3,0,0
2001069,"moldy pumpkin cookie",0,"moldy pumpkin cookies",0,0,1,0,0,False,"Moldy Pumpkin Cookie",24067,1,4,1,66700,3,0,0
2001070,"moldy pumpkin cookie",0,"moldy pumpkin cookies",0,0,1,0,0,False,"Moldy Pumpkin Cookie",24067,1,4,1,66708,3,0,0
2001071,"flask of lantern oil",0,"flasks of lantern oil",0,0,1,0,0,False,"Lantern Oil",20661,1,99,1,0,0,0,0
2001072,"freshly slain mud pugil",0,"freshly slain mud pugils",0,0,1,0,0,False,"Freshly Slain Mud Pugil",25919,1,3,1,66714,3,0,0
2001073,"vial of pristine salamander oil",0,"vials of pristine salamander oil",0,0,1,0,0,False,"Pristine Salamander Oil",22614,1,1,1,66714,3,0,0
2001074,"F'lhaminn's Aria",0,"F'lhaminn's Arie",0,0,1,0,1,False,"F'lhaminn's Aria",48511,1,1,1,66715,3,0,0
2001075,"sack of ores",0,"sacks of ores",0,0,1,0,0,False,"Sack of Ores",20406,1,1,1,66715,3,0,0
2001076,"F'lhaminn's Aria",0,"F'lhaminn's Arie",0,0,1,0,1,False,"F'lhaminn's Aria",48511,1,1,1,66715,3,0,0
2001077,"sealed documents",0,"sealed documents",0,0,1,0,0,False,"Sealed Documents",25918,1,1,1,66716,3,0,0
2001078,"Belah'dian wardstone",0,"Belah'dian wardstones",0,0,1,0,0,False,"Belah'dian Wardstone",21208,1,1,1,66718,3,0,0
2001079,"high-quality explosive",0,"high-quality explosives",0,0,1,0,0,False,"High-quality Explosives",26015,1276,3,1,66719,3,0,3
2001080,"labeled package",0,"labeled packages",0,0,1,0,0,False,"Labeled Package",25916,1,4,1,66722,3,0,0
2001081,"highland tea leaves",0,"highland tea leaves",0,0,1,0,0,False,"Highland Tea Leaves",25009,1,4,1,66723,3,0,0
2001082,"airship ticket",0,"airship tickets",0,1,1,0,0,False,"Airship Ticket",26153,1,1,1,66964,0,0,0
2001083,"succulent bone",0,"succulent bones",0,0,1,0,0,False,"Succulent Bone",22202,1,1,1,66826,3,0,0
2001084,"starved pup",0,"starved pups",0,0,1,0,0,False,"Starved Pup",28550,1,1,1,66826,0,0,0
2001085,"×'救急キット（仮）",0,"",0,0,1,0,0,False,"",25919,1,1,1,0,3,0,0
2001086,"baby coeurl",0,"baby coeurls",0,0,1,0,0,False,"Baby Coeurl",28552,1,1,1,66827,0,0,0
2001087,"leather treasure map",0,"leather treasure maps",0,0,1,0,0,False,"Leather Treasure Map",26151,1,1,2,0,0,0,0
2001088,"goatskin treasure map",0,"goatskin treasure maps",0,0,1,0,0,False,"Goatskin Treasure Map",26151,1,1,2,0,0,0,0
2001089,"toadskin treasure map",0,"toadskin treasure maps",0,0,1,0,0,False,"Toadskin Treasure Map",26151,1,1,2,0,0,0,0
2001090,"boarskin treasure map",0,"boarskin treasure maps",0,0,1,0,0,False,"Boarskin Treasure Map",26151,1,1,2,0,0,0,0
2001091,"peisteskin treasure map",0,"peisteskin treasure maps",0,0,1,0,0,False,"Peisteskin Treasure Map",26151,1,1,2,0,0,0,0
2001093,"flawless earth crystal",0,"flawless earth crystals",0,0,1,0,0,False,"Flawless Earth Crystal",20012,1,1,1,66735,3,0,0
2001094,"flawless water crystal",0,"flawless water crystals",0,0,1,0,0,False,"Flawless Water Crystal",20008,1,1,1,66735,3,0,0
2001095,"flawless fire crystal",0,"flawless fire crystals",0,0,1,0,0,False,"Flawless Fire Crystal",20007,1,1,1,66735,3,0,0
2001096,"flawless wind crystal",0,"flawless wind crystals",0,0,1,0,0,False,"Flawless Wind Crystal",20010,1,1,1,66735,3,0,0
2001097,"handful of fire-kissed aethersand",0,"handfuls of fire-kissed aethersand",0,0,1,0,0,False,"Fire-kissed Aethersand",21456,1,1,1,66736,3,0,0
2001098,"handful of earth-cradled aethersand",0,"handfuls of earth-cradled aethersand",0,0,1,0,0,False,"Earth-cradled Aethersand",21458,1,1,1,66736,3,0,0
2001099,"bulging pouch of gil",0,"bulging pouches of gil",0,0,1,0,0,False,"Bulging Gil Pouch",26001,1,1,1,66736,3,0,0
2001100,"handful of wind-touched aethersand",0,"handfuls of wind-touched aethersand",0,0,1,0,0,False,"Wind-touched Aethersand",21459,1,1,1,66737,3,0,0
2001101,"handful of water-blessed aethersand",0,"handfuls of water-blessed aethersand",0,0,1,0,0,False,"Water-blessed Aethersand",21457,1,1,1,66737,3,0,0
2001102,"phial of ziz venom",0,"phials of ziz venom",0,0,1,0,0,False,"Ziz Venom",20681,1,1,1,66834,3,0,0
2001103,"orobon liver",0,"orobon livers",0,1,1,0,0,False,"Orobon Liver",29002,1,1,1,66834,3,0,0
