key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
40,37,72240,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","Ink Jet can be considered a more advanced form of Water Cannon─fitting, as both come courtesy of the kraken. The spell infuses aetherially concentrated water with whatever impure substances are most readily available to create and expel a synthetic “ink,” blinding opponents.",4,28,0,0,True,False,False,False,False,False,True,False,False,False,False,False
41,24,72241,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Piercing
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","The apkallu, in the wild, violently regurgitates its latest pescatarian meal at predators as a defense mechanism. In blue magic trials, Flying Sardine has proven to be an equally effective deterrent even when the sardine in question is not entirely physical, reliably shocking adversaries into silence.",1,32,0,0,True,False,False,False,False,True,False,False,False,False,False,False
42,29,72242,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","Diamondback weaves earth-aspected aether into a hard mineral shield, mimicking what many describe as the “maddening” effect of shelled dragons' carapaces. Alas, though its defensive properties are superlative, its weight makes it impossible for the caster to move while under its aegis.",4,25,0,0,False,True,False,False,False,False,False,False,False,False,False,False
43,38,72243,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Piercing/Fire
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","In imitation of a martial technique passed down for generations by Mamool Ja tribes in the New World, this spell imbues a long-headed spear called an “angon”─or rather, an aetherial replica of the same─with fire-aspected aether and propels it across the field at enemy combatants.",4,30,0,0,True,False,False,False,False,False,False,False,False,False,False,False
44,44,72244,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Wind
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","Feather Rain, as swift and brutal as most of Garuda's skills, puts the force of a gale behind a storm of sharp plumes, afflicting foes with innumerable cuts and lashes that cause lingering agony.",4,65,0,0,True,False,False,False,False,False,False,False,False,False,False,False
45,45,72245,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Fire
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","Necessitating the skill to manipulate currents beneath the earth as Ifrit does, Eruption drives the fire within the land above ground in a burst of explosive flame, creating an effect similar to that of a volcano.",4,63,0,0,True,False,False,False,False,False,False,False,False,False,False,False
46,46,72246,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Blunt/Earth
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","In a devastating recreation of one of Titan's most fearsome techniques, Mountain Buster strikes opponents with an upheaval of earth-aspected aether, as if the land itself were ripping free of its confines to pulverize its defilers─or any unfortunate bystanders, as it were.",4,64,0,0,True,False,False,False,False,False,False,False,False,False,False,False
47,47,72247,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Lightning
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","Shock Strike, never so imposing as when cast by Ramuh, calls down a bolt from the heavens. Though measurements are difficult to come by, its power is thought to far exceed that of levinbolts found in nature─indeed, it more closely resembles a warhammer crashing to the earth.",4,78,0,0,True,False,False,False,False,False,False,False,False,False,False,False
48,48,72248,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Ice
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","To fully replicate this technique, beloved of Shiva, the blue mage calls forth a bow of aether from which she fires a hail of razor-sharp icicles. Those who knew the lady Ysayle believe that Glass Dance may have taken form from her memories of observing hunters in Tailfeather. ",4,80,0,0,True,False,False,False,False,False,False,False,False,False,False,False
49,49,72249,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Water
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","This fearsome magic, inspired by Leviathan, creates an aqueous film of water collected from the atmosphere. Though a veil in the sense of offering protection from outside forces, it also functions as a mirror, reflecting foes' aether back upon them.",4,73,0,0,False,True,False,False,False,False,False,False,False,False,False,False
50,50,72251,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Wind
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","So fierce as to match the gales that pierce Abalathia's Spine, the gusting wind produced by this spell is commonly put to use by wild griffins in driving trespassers from their jealously guarded territory.",4,36,0,0,True,False,False,False,False,False,False,False,False,False,False,False
51,51,72252,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Water
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","This technique originates with the living liquid, which coalesces about a hydrate core that allows it to dispense its own fluid in a violent flood. The magically reproduced version, correctly applied, is equally effective in sweeping away even the bulkiest of foes.",4,114,0,0,True,False,False,False,False,False,False,False,False,False,False,False
52,52,72253,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Ice
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","Owing to the unique refrigerant in its saliva, the yeti is able to chill its own breath to such great extent that said gust of air rapidly freezes ambient water-aspected aether. By magically generating a similar blizzard, the mage becomes particularly effective against foes afflicted with dropsy.",1,2200,69269,69268,True,False,False,True,False,False,False,False,False,False,False,False
53,53,72254,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Lightning
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","This efficacious technique is, in nature, employed by the voracious sea serpent, which will spit a bubble of water that takes on the electric charge of the serpent's own scales─giving the creature's prey a rather nasty shock upon impact.",1,2100,0,0,True,False,False,False,False,False,False,False,False,False,False,False
54,54,72255,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Slashing
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","To employ this technique, it is first necessary to replicate the panzer doll's fearsome spear, which is then swung in an arc to cut foes down quicker than they can blink.",4,112,0,0,True,False,False,False,False,False,False,False,False,False,False,False
55,55,72256,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Piercing
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","An arch demon specialty, Abyssal Transfixion weaves aether into a globe of blades that are then plunged inward to pierce a target in unison. This harrowing experience generally has the effect of paralyzing said target with a visceral terror, making it an invaluable addition to one's arsenal.",4,31,0,0,True,False,False,False,True,False,False,False,False,False,False,False
56,56,72257,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","This spell mimics the queer cry of the paissa, which is known to impart those who hear it with the answer to life, the universe, and everything─an experience to which the mind reacts by shutting down entirely, plunging its host into a deep slumber.",1,2100,0,0,True,False,False,False,False,False,False,False,True,False,False,False
57,57,72258,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","The empuse generates its Eerie Soundwave by rapidly vibrating parts of its body, emitting an unsettling tone that can only be described as “gods-awful.” Said tone can, however, be harnessed by the mage to disrupt certain harmonious aetherial frequencies and nullify their beneficial effects.",1,2101,0,0,True,False,False,False,False,False,False,False,False,False,False,False
58,58,72259,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","This spell seems fundamentally no different from those used by the conjurers of Stillglade Fane, though upon inquiry as to its detailed workings, an anonymous moogle provided the following words of advice: “Stuff your pom with magic─you know, the sparkly kind─then go 'bwaaa'!”",4,66,0,0,False,True,False,False,False,False,False,False,False,False,False,False
59,59,72260,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","Only select goblins are privy to this technique, developed through unscrupulous scientific experimentation conducted by the Illuminati. It allows one to weave a thin, skintight veil of aether across their entire body, handily augmenting the usual defenses.",1,2001,0,0,False,True,False,False,False,False,False,False,False,False,False,False
60,60,72261,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","Memorably employed by Byblos, this technique, simply put, drops a massive metal─or, in many cases, aetherial─hammer directly upon a foe's pate with resounding impact. Such foes understandably find their mental acuity somewhat reduced thereafter.",4,196,0,0,True,True,False,False,False,False,False,False,False,False,False,False
61,61,72262,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","In nature, the queen hawk secretes a particular pheromone when threatened that encourages her adoring swarm to put itself in harm's way in her name. The astute caster may create a similar effect by magical means─acquiring herself a “meat shield,” as it were.",4,41,0,0,False,True,False,False,False,False,False,False,False,False,False,False
62,62,72263,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","This incantation-like song is evidently considered a toe-tapper by poroggos─and poroggos exclusively, for to all other creatures it sounds much like a frog being run over by a carriage. Brazenly chanting it without remorse, therefore, is an effective means of drawing ire when necessary.",1,2001,69272,69271,True,False,False,False,False,False,False,False,False,False,False,False
63,63,72264,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Wind
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","A favored technique of the zu, who are able to perform it with a particularly vigorous flap of the wing, Sonic Boom produces a gust of wind-aspected aether so finely compressed that its lethality is oft likened unto that of a finely crafted blade.",4,17,0,0,True,False,False,False,False,False,False,False,False,False,False,False
64,64,72265,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","This technique is in fact one of psychological suggestion, albeit suggestion performed on the self. When the proper pitch is attained, the body will respond by producing adrenaline, which can be used to advantage in combat─or, if one happens to be a dhalmel, in attracting a mate.",1,2100,69270,69269,False,True,False,False,False,False,False,False,False,False,False,False
65,65,72266,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","Developed as an efficient means for subduing heretics, this spell unleashes a concentrated wave of aether that sears and warps the flesh, leaving its target pained and stumbling─particularly if said target has already succumbed to mental torments.",4,34,0,0,True,False,True,False,False,False,False,False,False,False,False,False
66,66,72267,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","Never particularly concerned with mercy, the Holy See intended this spell to crush heretics' spirits with a mentally destabilizing beam of aether. If the target is already suffering from physical distress, all the better.",4,34,0,0,True,False,False,False,False,False,False,False,False,True,False,False
67,67,72268,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","One of several voidsent curses that rely upon the hubris that living creatures fall prey to upon reaching certain growth malmstones, this spell twists its way into a victim's mind, causing such acute distress that the body's organs are forced to shut down.",4,31,0,0,True,False,False,False,False,False,False,False,False,False,False,True
68,68,72269,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","This spell─particularly effective on the gullible─conjures a volley of illusory missiles, fooling foes into feeling as if they have met the singularly unpleasant fate of being fired upon by Garlean magitek and causing their bodies to react accordingly.",4,219,0,0,True,False,False,False,False,False,False,False,False,False,False,True
69,69,72270,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","Employed to great effect by a certain godlike machine, the concentrated heat that comprises Perpetual Ray has the capacity to deaden nerve endings and sever links between mind and muscle. By directing the beam with particular finesse, the savvy mage can render a foe entirely immobile.",4,115,0,0,True,False,False,False,False,False,False,True,False,False,False,False
70,70,72271,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","Wild sabotenders are believed to have developed this ability to channel their aether toward others as a means of protecting particularly fruitful members of their species─as survival in arid climes ever comes at a cost.",4,26,0,0,False,True,False,False,False,False,False,False,False,False,False,False
71,71,72272,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Blunt
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","The Whalaqee are generally willing to pass on this close-quarter technique, which allows the mage to harness his own feelings of desperation at being driven closer to death and launch a last-ditch offensive. The name of the creature who originally possessed it, however, remains a closely guarded secret.",2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False
72,72,72273,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","The origin of this revitalizing spell is steeped in mystery, as it requires healing aether be amplified through a familiar that appears for all the world to be a messenger from the heavens─a concept soundly at odds with Whalaqee religious beliefs.",2,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False
73,73,72274,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★
","This spell enhances the body's natural detoxification processes, stimulating organs and the growth of new tissue. Perhaps due to it having originated with wamourae, it feels much like shedding an old layer of scales.",1,2100,69271,69270,False,True,False,False,False,False,False,False,False,False,False,False
74,74,72275,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Lightning
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","This technique strikes a foe with a ball of concentrated electricity─accumulated by wild elder wyverns during their passage through the clouds, but eminently reproducible through magical means─the power of which causes its body to seize as if being crushed by monumental weight.",4,39,0,0,True,False,False,False,False,False,False,False,False,False,True,False
75,75,72276,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★
","No longer merely the domain of savage beasts, this technique, when reproduced by the blue mage, involves not the devouring of rent flesh, but rather heals and invigorates its caster through the absorption of aether.",4,93,0,0,True,True,False,False,False,False,False,False,False,False,False,False
76,76,72277,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★
","Invented by complete accident whilst a master mechanic attempted to manufacture an automaton that might monitor his lover's suspected illicit activities, and now a staple mechanism of mechanoscribes, Condensed Libra allows for the rapid analysis and amplification of a foe's weaknesses.",4,196,0,0,True,False,False,False,False,False,False,False,False,False,False,False
77,77,72278,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★
","A useful little ability originating with the ghrah, Aetherial Mimicry allows the mage to match his aetherial wavelength to that of another person, granting the same benefits as their hard-won combat training.",4,40,0,0,False,True,False,False,False,False,False,False,False,False,False,False
78,78,72279,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Earth
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","Favored by Ravana, this spell subtly manipulates earth-aspected aether to draw metallic particles from nearby mineral deposits, then propels them forward in an expansive wave to pierce foes' flesh like shrapnel.",4,86,0,0,True,False,False,False,False,False,False,False,False,False,False,False
79,79,72280,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Magic
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Aspect: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>None
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","Calling upon a rain of aetherial stars like that delivered unto those who upset Sophia's precious harmony, this spell leaves foes shaking from both the impact of a sky fallen and the thought of what fell fate it may portend.",4,183,0,0,True,False,False,False,False,False,False,False,False,False,False,False
80,80,72281,"<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Type: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Physical
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Damage: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>Blunt
<UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Rank: <UIGlow>01</UIGlow><UIForeground>01</UIForeground>★★★★★
","The signature move of Brute Justice, this technique involves unleashing the full force of justice, delirium unsuspected, static tuned in to reason─before falling back right in with the system, falling back to the end.",4,139,0,0,True,False,False,False,False,False,False,False,False,False,False,False
