Index,0 [0x0][0x0],1 [0x2][0x14],2 [0x0][0x4],3 [0x2][0x15],4 [0x2][0x16],5 [0x2][0x17],6 [0x2][0x18],7 [0x2][0x19],8 [0x0][0x8],9 [0x0][0xc],10 [0x0][0x10],11 [0x6][0x58],12 [0x5][0x6c],13 [0x3][0x78],14 [0x3][0x79],15 [0x3][0x7a],16 [0x5][0x6e],17 [0x5][0x70],18 [0x9][0x28],19 [0x9][0x40],20 [0x9][0x2c],21 [0x9][0x44],22 [0x9][0x30],23 [0x9][0x48],24 [0x9][0x34],25 [0x9][0x4c],26 [0x9][0x38],27 [0x9][0x50],28 [0x9][0x3c],29 [0x9][0x54],30 [0x5][0x72],31 [0x0][0x1c],32 [0x0][0x20],33 [0x0][0x24],34 [0x3][0x7b],35 [0x3][0x7c],36 [0x19][0x83],37 [0x6][0x5c],38 [0x6][0x60],39 [0x6][0x64],40 [0x6][0x68],41 [0x2][0x82],42 [0x5][0x74],43 [0x3][0x7d],44 [0x3][0x7e],45 [0x3][0x7f],46 [0x3][0x80],47 [0x3][0x81],48 [0x5][0x76],49 [0x1a][0x83],50 [0x1b][0x83],51 [0x1c][0x83]
44,"パレードチョコボ",0,"",0,0,1,0,0,"パレードチョコボに騎乗する。\n凱旋パレード用に装飾されたでぶチョコボ。堂々と練り歩く","冒険者ギルドが用意した凱旋パレード用のチョコボ。商人に「堂々たる体躯のチョコボ」を注文したら、これが届いたらしい。あまりの食いっぷりに維持費が高くつくことから、偉業を成した優秀冒険者への賞品に変更された","なんかようかーい？",965,2,2,45,0,374,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,193,"SE_Bt_Etc_DebuCyokoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_DebuCyokoboBye",20,10,false,0,1,0,0,30,4430,2,100,0,0,0,0,false,false,false
45,"黒チョコボ",0,"",0,0,1,0,0,"黒チョコボに騎乗する。\nフライヤー種のチョコボ。幼い頃から飛行訓練を重ねてきた","イシュガルド産の黒チョコボ。飛行を得意とするフライヤー種で、羽毛は生まれた時から黒い。フォルタン家の騎士、オルシュファン卿が愛してやまない友のために、手ずからに調教したチョコボで、なかなかに筋肉質である","ウッ！！",966,2,1,45,15,374,0,1.0,0.9,1.05,1.0,0.6,0.6,0.9,0.85,1.1,1.1,1.08,0.82,62,"SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",20,20,true,65552,65552,131073,65537,40,4436,1,100,0,0,0,0,false,false,false
46,"アダマンタス",0,"",0,0,1,0,0,"アダマンタスに騎乗する。\n近東原産の巨大陸亀。見た目に反して意外と素早い","近東のサベネア島原産の巨大陸亀。野生化してしまったアダマンタスの有効利用策として、ウルダハで家畜化の研究が進められた結果、訓練に成功。非常に力強いため、陸上交易の新たな輸送手段として期待されている","ドスン、ドスン…",987,2,0,45,15,0,0,0.5,0.45,0.52,0.5,0.3,0.3,0.45,0.42,0.55,0.55,0.54,0.41,121,"SE_Bt_Etc_AdamanWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_AdamanBye",5,3,true,0,1,0,0,31,4434,14,65,0,0,0,0,false,false,false
47,"麒麟",0,"",0,0,1,0,0,"麒麟に騎乗する。\n東方由来の魔笛により、呼び出される伝説の幻獣","東方地域に伝わる幻獣。1000年の時を生きる存在であり、獣たちの王とも伝えられている。隠棲の仙人が精魂込めて作り上げた「魔笛」を、才気に溢れる英雄の器を持つ者が吹き鳴らすことで、呼び出すことができるらしい","…………",958,2,0,45,15,0,0,1.0,0.9,1.05,1.0,0.6,0.6,0.9,0.85,1.1,1.1,1.08,0.82,121,"SE_Bt_Etc_KirinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_KirinBye",20,10,true,0,1,0,0,32,4432,200,100,0,0,0,0,false,false,false
48,"騎乗システム",0,"",0,0,1,0,0,"騎乗システムに騎乗する。\n古代アラグ帝国時代に設計された汎用球形防衛システム","聖コイナク財団が発掘した古代アラグ帝国の汎用球形防衛システム。調査後、ネロの手で無害な乗り物に再調整され、研究費確保のため、ロウェナ商会に売り払われた。ただし、調整不足だったのか、ときどきビリビリする","更新プログラムを構築中\n電源を切らないでください",1029,2,0,45,15,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,121,"SE_Bt_Etc_DaragabWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_DaragabBye",0,10,true,0,1,0,0,33,4433,3,100,12,4,0,9,true,true,false
49,"フェンリル",0,"",0,0,1,0,0,"フェンリルに騎乗する。\nアバラシア山脈の奥地に生息する幻の古代獣","かつてエオルゼアに君臨した古代獣、ホアハウンド。既に絶滅したと信じられてきたが、近年、アバラシア山脈の奥深くで再発見されるに至った。その雄々しい姿から、伝説の幻獣、月狼「フェンリル」の名で呼ばれている","ウォォォォン！",1026,2,0,45,15,0,0,0.5,0.45,0.52,0.5,0.3,0.3,0.45,0.42,0.55,0.55,0.54,0.41,121,"SE_Bt_Etc_FenrirWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_FenrirBye",20,10,true,0,1,0,0,34,4435,14,65,0,6,0,0,false,false,false
50,"ミドガルズオルム",0,"",0,0,1,0,0,"ミドガルズオルムに騎乗する。","すべてのドラゴン族の始祖、幻龍「ミドガルズオルム」が創りだした幻体。試練に耐え抜き、すべての竜の爪を砕いた光の戦士を、己の背に乗るに相応しい存在と認めた。ゆえに幻体を騎乗に適した形状へと変えたのである","…………",926,2,1,45,15,374,375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,319,"SE_Bt_Etc_DragoneWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_DragoneBye",20,10,true,0,1,0,0,35,4437,250,40,0,0,0,0,false,false,false
51,"",0,"",0,0,1,0,0,"","","",311,5,0,45,15,0,0,1.0,0.9,2.1,1.0,0.6,0.6,0.9,0.85,1.1,1.1,1.08,0.82,0,"","","",0,0,true,0,1,0,0,-1,0,0,100,0,0,0,0,false,false,false
52,"赤グランチョコボ",0,"",0,0,1,0,0,"赤グランチョコボに騎乗する。\n体格に優れた大型チョコボ。2人乗りが可能","高地ドラヴァニアの秘境「チョコボの森」で捕獲されたグランチョコボ。しかも、野生種としては極めて珍しい赤毛である。イシュガルドにおいて赤は、純愛や博愛の象徴とされるだけに、親友と共に乗るに相応しい存在といえる","クエッ、クエーッ！！",1,2,0,45,15,0,0,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,62,"SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",20,20,true,131099,131099,131099,131099,41,4444,1,100,0,0,1,0,false,false,false
53,"",0,"",0,0,0,0,0,"","","",0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"","","",0,0,false,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false
54,"グリフィン",0,"",0,0,1,0,0,"グリフィンに騎乗する。\nアバラシア山脈原産の有翼の魔獣","アバラシア山脈原産の有翼の魔獣。非常に獰猛な存在だが、城塞都市「アラミゴ」では、幼獣の頃から厳しく躾けることで、騎獣として利用してきた歴史がある。特にグリフィン騎兵で構成された、アラミゴ魔獣軍団は有名","クワッ、クワッ！",992,2,1,45,70,374,375,1.0,0.95,1.1,1.05,0.6,0.6,0.95,0.85,1.3,1.1,1.25,0.82,319,"SE_Bt_Etc_GrifinWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_GrifinBye",20,20,true,0,0,0,0,37,4439,15,60,9,3,0,0,false,false,false
55,"マナカッター",0,"",0,0,1,0,0,"マナカッターに騎乗する。\nガーロンド・アイアンワークス社製の小型飛空艇","ガーロンド・アイアンワークス社製の小型飛空艇。同社に所属する気鋭の機工師、ビッグスとウェッジが共同設計を担当し、シドが監修することで完成させた。偏属性クリスタル式浮行装置を搭載した、史上初の機体である","ブロロロロ",929,2,1,45,15,374,375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,319,"SE_Bt_Etc_HitorinoriWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_HitorinoriBye",0,10,true,0,0,0,0,38,4440,16,60,0,0,0,0,true,false,false
56,"ウォーパンサー",0,"",0,0,1,0,0,"ウォーパンサーに騎乗する。\n戦闘用に調教された軍豹。影のように静かに走る","戦闘用に調教された軍豹。クァールの近縁種「パンサー」は、本能的に魔力を利用し、身体能力を高める。その狩りの様子を観察することで、初代暗黒騎士は、魔力を応用する暗黒剣の戦技の着想を得たと伝えられている","…………",1184,2,0,45,15,0,0,1.0,0.9,1.05,1.0,0.6,0.6,0.9,0.85,1.1,1.1,1.1,0.82,121,"SE_Bt_Etc_CuahrWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_CuahrBye",20,10,true,0,1,0,0,39,4441,5,60,0,0,0,0,false,false,false
57,"",0,"",0,0,1,0,0,"","","",1,2,0,45,15,374,0,1.0,0.9,1.05,1.0,0.6,0.6,0.9,0.85,1.1,1.1,1.08,0.82,61,"SE_Bt_Etc_ChocoboWhistle","SE_Bt_Etc_ChocoboWhistle_only","SE_Bt_Etc_ChocoboBye",20,20,true,65552,65552,131073,65537,-1,0,0,100,0,0,0,0,false,false,false
58,"ゴブリウォーカー",0,"",0,0,1,0,0,"ゴブリウォーカーに騎乗する。\n科学者集団「青の手」が開発した騎乗用ウォーカーマシン","ゴブリン族の科学者集団「青の手」が開発した騎乗用ウォーカーマシン。ラプトルに代わる荷駄として開発されていた歩行型機械に対し、武装を施すことで戦闘用にしたもの。鹵獲品であるため、武装までは再現されていない","ガチョンガチョン",1011,2,1,45,0,374,375,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,319,"SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,true,0,0,0,0,42,4442,1,30,0,0,0,0,false,false,false
59,"ツインタニア",0,"",0,0,1,0,0,"ツインタニアに騎乗する。\nアラグ文明の秘術により操作されたエルダーワイバーン","アラグ文明の秘術により操作された、南方大陸メラシディア生まれのエルダーワイバーン。リング状拘束具「ニューロリンク」によって、精神を拘束されているため、認証鍵の保有者に対しては、決して逆らわない","…………",1249,2,1,45,15,374,375,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.85,0.8,0.8,0.8,319,"SE_Bt_Etc_TwinTaniaWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_TwinTaniaBye",20,20,true,0,0,0,0,43,4443,1,55,9,3,0,12,false,true,false
60,"",0,"",0,0,1,0,0,"","","",1011,2,0,45,15,0,0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,319,"SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,true,0,0,0,0,-1,0,0,30,0,0,0,10,false,false,true
61,"",0,"",0,0,1,0,0,"","","",1011,2,0,45,15,0,0,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,2.8,319,"SE_Bt_Etc_GobrinTunkWhistle","SE_Bt_Etc_MadoWhistle_only","SE_Bt_Etc_GobrinTunkBye",0,10,true,0,0,0,0,-1,0,0,30,0,0,0,11,false,false,true
62,"ウィッチズブルーム",0,"",0,0,1,0,0,"ウィッチズブルームに騎乗する。\n魔力が吹き込まれた魔法のホウキ。サッサカサー","パンプキンヘッドの魔人によって、膨大な魔力を吹き込まれたホウキ。またがることで、フワリと浮き上がり、空をも飛ぶことができる。おちこんだ時に乗って大空へと飛び立てば、元気になること請け合い","サッサカサー！",1326,2,1,45,15,374,375,1.0,0.9,1.25,0.98,0.55,0.55,0.9,0.85,1.3,1.05,1.2,0.82,330,"SE_Bt_Etc_HoukiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_HoukiBye",20,10,true,0,1,0,0,44,4445,18,100,0,0,0,0,true,false,false
63,"",0,"",0,0,1,0,0,"","","",1326,2,0,45,15,0,0,1.0,0.9,1.25,0.98,0.55,0.55,0.9,0.85,1.3,1.05,1.2,0.82,330,"SE_Bt_Etc_HoukiWhistle","SE_Bt_Etc_GuuBooWhistle_only","SE_Bt_Etc_HoukiBye",20,10,true,0,1,0,0,-1,0,0,100,0,0,0,13,true,false,false
64,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
65,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
66,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
67,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
68,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
69,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
70,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
71,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
72,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
73,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
74,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
75,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
76,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
77,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
78,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
79,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
80,"",0,"",0,0,1,0,0,"","","",0,0,0,45,15,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,"","","",10,10,true,0,0,0,0,-1,0,0,100,0,0,0,0,false,false,false
