Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd],8 [0x3][0x16],9 [0x7][0x10],10 [0x3][0x17],11 [0x5][0x14],12 [0x19][0x19],13 [0x1a][0x19],14 [0x1b][0x19],15 [0x3][0x18]
2000793,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000794,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000795,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000796,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000797,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000798,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000799,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983197,0,3891,true,false,true,0
2000800,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000801,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000802,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983290,0,0,true,false,true,0
2000803,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983291,0,3891,true,false,true,0
2000804,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000805,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983292,0,0,true,false,true,0
2000806,"(仮)シド指令",0,"",0,0,1,0,0,1,0,0,3891,true,false,true,0
2000807,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000808,"Kennschlüssel-Leser",4,"Kennschlüssel-Leser",2,0,1,0,0,1,983287,0,0,true,false,true,0
2000809,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983296,0,0,true,false,true,0
2000810,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983297,0,3891,true,false,true,0
2000811,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000812,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000813,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000814,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000815,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000816,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000817,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000818,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000819,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000820,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000821,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000822,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000823,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000824,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000825,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983189,0,3891,true,false,true,0
2000826,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000827,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000828,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000829,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000830,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000831,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000832,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000833,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000834,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000835,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2000836,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000837,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,2,983278,0,4089,true,false,false,5
2000838,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,2,983196,0,4089,true,false,false,5
2000839,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,2,983281,0,4089,true,false,false,5
2000840,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,2,983298,0,4089,true,false,false,5
2000841,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983282,0,3891,true,false,true,0
2000842,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000843,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000844,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000845,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000846,"Abkürzung",3,"Abkürzungen",1,0,1,1,0,1,983303,0,2629,true,false,true,0
2000847,"Abkürzung",3,"Abkürzungen",1,0,1,1,0,1,983304,0,2629,true,false,true,0
2000848,"Abkürzung",3,"Abkürzungen",1,0,1,1,0,1,983305,0,2629,true,false,true,0
2000849,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983293,0,3891,true,false,true,0
2000850,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983295,0,3891,true,false,true,0
2000851,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,3,0,0,3891,true,false,true,0
2000852,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,3,0,0,3891,true,false,true,0
2000853,"Abkürzung",3,"Abkürzungen",1,0,1,1,0,1,983302,0,2629,true,false,true,0
2000854,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000855,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000856,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,3,0,0,0,true,false,true,0
2000857,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983299,0,3891,true,false,true,0
2000858,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,3,0,0,0,true,false,true,0
2000859,"",0,"",0,0,1,0,0,3,0,0,0,false,false,true,0
2000860,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000861,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000862,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000863,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000864,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000865,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000866,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000867,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000868,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2000869,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,1,983300,0,4089,true,false,true,0
2000870,"garleisch[a] Kennschlüssel",4,"garleisch[a] Kennschlüssel",2,0,1,0,0,1,983301,0,4089,true,false,true,0
2000871,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000872,"Magitek-Kampfmaschine",3,"Magitek-Kampfmaschinen",1,0,1,1,0,1,983288,0,3891,true,false,true,0
2000873,"Alarmscheinwerfer-Terminal",4,"Alarmscheinwerfer-Terminals",1,0,1,0,0,1,983289,0,0,true,false,true,0
2000874,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000875,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000876,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000877,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000878,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000879,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000880,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000881,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000882,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000883,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,65584,7,2081,true,false,true,0
2000884,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000885,"Zielort",4,"Zielorte",1,0,1,0,0,3,65627,7,1625,true,false,true,0
2000886,"専用よどみ（仮）",0,"",0,0,1,0,0,3,0,7,1625,true,false,true,0
2000887,"verdorben[a] Luft",3,"verdorben[a] Lüfte",2,0,1,1,0,3,65627,7,1859,true,false,true,0
2000888,"verdorben[a] Luft",3,"verdorben[a] Lüfte",2,0,1,1,0,3,0,7,1625,true,false,true,0
2000889,"verdorben[a] Wasser",4,"verdorben[a] Wässer",2,0,1,2,0,3,65628,7,2082,true,false,true,0
2000890,"verdorben[a] Wasser",4,"verdorben[a] Wässer",2,0,1,2,0,3,0,7,1625,true,false,true,0
2000891,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,65629,7,2081,true,false,true,0
2000892,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000893,"verdorben[a] Luft",3,"verdorben[a] Lüfte",2,0,1,1,0,3,65629,7,2080,true,false,true,0
2000894,"verdorben[a] Luft",3,"verdorben[a] Lüfte",2,0,1,1,0,3,0,7,1625,true,false,true,0
2000895,"verdorben[a] Wasser",4,"verdorben[a] Wässer",2,0,1,2,0,3,65629,7,2082,true,false,true,0
2000896,"verdorben[a] Wasser",4,"verdorben[a] Wässer",2,0,1,2,0,3,0,7,1625,true,false,true,0
2000897,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,2081,true,false,true,0
2000898,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000899,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,65977,7,2081,true,false,true,0
2000900,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000901,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,65977,7,2081,true,false,true,0
2000902,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000903,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000904,"Magitek-Terminal",4,"Magitek-Terminals",1,0,1,2,0,1,983294,0,0,true,false,true,0
2000905,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000906,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,65977,7,2081,true,false,true,0
2000907,"verdorben[a] Erde",3,"verdorben[a] Erden",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000908,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,65583,7,1625,true,false,true,0
2000909,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,65583,7,1625,true,false,true,0
2000910,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,65583,7,1625,true,false,true,0
2000911,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,65583,7,1625,true,false,true,0
2000912,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,0,7,1625,true,false,true,0
2000913,"Yarzon-Nest",4,"Yarzon-Nester",2,0,1,2,0,3,0,7,1625,true,false,true,0
2000914,"umgestürzt[a] Steinsäule",3,"umgestürzt[a] Steinsäulen",1,0,1,1,0,3,65583,7,1625,true,false,true,0
2000915,"umgestürzt[a] Steinsäule",3,"umgestürzt[a] Steinsäulen",1,0,1,1,0,3,65583,7,1625,true,false,true,0
2000916,"umgestürzt[a] Steinsäule",3,"umgestürzt[a] Steinsäulen",1,0,1,1,0,3,65583,7,1625,true,false,true,0
2000917,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,3,65571,7,1853,true,false,true,0
2000918,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,3,65679,7,1853,true,false,true,0
2000919,"Baumwurzel",3,"Baumwurzeln",1,0,1,1,0,3,65591,7,1625,true,false,true,0
2000920,"Zielort",4,"Zielorte",2,0,1,0,0,3,65591,7,1626,true,false,true,0
2000921,"Mistalles Pike",3,"Mistalles Piken",1,0,0,1,1,3,65974,7,2075,true,false,true,0
2000922,"Feuerstelle",3,"Feuerstellen",1,0,1,1,0,3,65974,7,3308,true,false,true,0
2000923,"Feuerstelle",3,"Feuerstellen",1,0,1,1,0,3,65974,7,3308,true,false,true,0
2000924,"blutbesudelt[a] Speer",4,"blutbesudelt[a] Speere",2,0,1,0,0,3,65975,7,1969,true,false,true,0
2000925,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1970,true,false,true,0
2000926,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1970,true,false,true,0
2000927,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1970,true,false,true,0
2000928,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1970,true,false,true,0
2000929,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1971,true,false,true,0
2000930,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1971,true,false,true,0
2000931,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1971,true,false,true,0
2000932,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,0,7,1971,true,false,true,0
2000933,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,0,7,1970,true,false,true,0
2000934,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65582,7,1971,true,false,true,0
2000935,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,0,7,1970,true,false,true,0
2000936,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65603,7,1971,true,false,true,0
2000937,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65603,7,1970,true,false,true,0
2000938,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65603,7,1970,true,false,true,0
2000939,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65603,7,1971,true,false,true,0
2000940,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65603,7,1970,true,false,true,0
2000941,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1971,true,false,true,0
2000942,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1971,true,false,true,0
2000943,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1970,true,false,true,0
2000944,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1971,true,false,true,0
2000945,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1971,true,false,true,0
2000946,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65604,7,1970,true,false,true,0
2000947,"Fangeisen",4,"Fangeisen",1,0,1,2,0,3,65606,7,2012,true,false,true,0
2000948,"Wildererpfeil",4,"Wildererpfeile",2,0,1,0,0,3,65606,7,1973,true,false,true,0
2000949,"leer[a] Metflasche",3,"leer[a] Metflaschen",1,0,1,1,0,3,65606,7,1974,true,false,true,0
2000950,"Spur[p] der Wilderer",3,"Spuren[p] der Wilderer",1,0,1,1,0,3,0,7,1625,true,false,true,0
2000951,"Zielort",4,"Zielorte",2,0,1,0,0,3,65607,7,2075,true,false,true,0
2000952,"Zielort",4,"Zielorte",2,0,1,0,0,3,0,7,1625,true,false,true,0
2000953,"Schwert",4,"Schwerter",2,0,1,2,0,3,65981,7,2216,true,false,true,0
2000954,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,0,7,1970,true,false,true,0
2000955,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65670,7,1971,true,false,true,0
2000956,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65670,7,1970,true,false,true,0
2000957,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65670,7,1970,true,false,true,0
2000958,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65670,7,1971,true,false,true,0
2000959,"Zielscheibe",3,"Zielscheiben",1,0,1,1,0,3,65670,7,1970,true,false,true,0
2000960,"",0,"",0,0,1,0,0,3,0,7,1626,true,false,true,0
2000961,"Tonkrug",4,"Tonkrüge",2,0,1,0,0,3,0,7,2024,true,false,true,0
2000962,"Zielort",4,"Zielorte",2,0,1,0,0,3,65604,7,1626,true,false,true,0
2000963,"Zielort",4,"Zielorte",2,0,1,0,0,3,65974,7,1625,true,false,true,0
2000964,"×イベントオブジェクト君１",0,"",0,0,1,0,0,3,65978,7,1856,true,false,true,0
2000965,"×イベントオブジェクト君２",0,"",0,0,1,0,0,2,0,7,1856,true,false,true,0
2000966,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,3,65571,7,2036,true,false,true,0
2000967,"Stein[p] der Resolution",4,"Steine[p] der Resolution",2,0,1,0,0,3,65679,7,2036,true,false,true,0
2000968,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0,3,0,7,2033,true,false,true,0
2000969,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0,3,0,7,2033,true,false,true,0
2000970,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0,3,0,7,2033,true,false,true,0
2000971,"Spitzmausbau",4,"Spitzmausbaue",2,0,1,0,0,3,0,7,2033,true,false,true,0
2000972,"Quasselwasser (Gildengeheiß)",3,"Quasselwasser (Gildengeheiß)",1,0,0,2,1,1,0,0,1922,true,false,true,0
2000973,"Gegengift (Gildengeheiß)",3,"Gegengift (Gildengeheiß)",1,0,0,2,1,1,0,0,1922,true,false,true,0
2000974,"Muntermacher (Gildengeheiß)",3,"Muntermacher (Gildengeheiß)",1,0,0,0,1,1,0,0,1922,true,false,true,0
2000975,"Augentropfen (Gildengeheiß)",3,"Augentropfen (Gildengeheiß)",1,0,0,1,1,1,0,0,1922,true,false,true,0
2000976,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2000977,"Zielort",4,"Zielorte",2,0,1,0,0,3,65592,7,1626,true,false,true,0
2000978,"Haufen[p] blutiger Hauer",4,"Haufen[p] blutiger Hauer",1,0,1,0,0,3,65592,7,4309,true,false,true,0
2000979,"Mun-Tuy-Bohnen",3,"Mun-Tuy-Bohnen",1,0,1,1,0,3,0,7,1996,true,false,true,0
2000980,"Zielort",4,"Zielorte",2,0,1,0,0,3,0,7,2075,true,false,true,0
2000981,"Zielort",4,"Zielorte",2,0,1,0,0,3,0,7,2075,true,false,true,0
2000982,"Zielort",4,"Zielorte",2,0,1,0,0,3,0,7,2075,true,false,true,0
2000983,"Spule[p] Seidengarn",4,"Spulen[p] Seidengarn",1,0,1,1,0,3,66260,7,4404,false,false,true,0
2000984,"Spule[p] Seidengarn",4,"Spulen[p] Seidengarn",1,0,1,1,0,3,0,7,2018,false,false,true,0
2000985,"Spule[p] Seidengarn",4,"Spulen[p] Seidengarn",1,0,1,1,0,3,0,7,2019,false,false,true,0
2000986,"bestickt[a] Tuch",2,"bestickt[a] Tücher",2,0,1,2,0,3,0,7,2020,false,false,true,0
2000987,"bestickt[a] Tuch",2,"bestickt[a] Tücher",2,0,1,2,0,3,0,7,2021,false,false,true,0
2000988,"",0,"",0,0,1,0,0,4,0,0,1938,false,false,true,0
2000989,"",0,"",0,0,1,0,0,1,0,0,1797,false,false,true,0
2000990,"Leias Ei",3,"Leias Ei",1,0,0,2,1,3,0,0,1842,false,false,true,0
2000991,"",0,"",0,0,1,0,0,4,0,0,1861,false,false,true,0
2000992,"",0,"",0,0,1,0,0,4,0,0,1862,false,false,true,0
2000993,"",0,"",0,0,1,0,0,4,0,0,1863,false,false,true,0
2000994,"",0,"",0,0,1,0,0,4,0,0,1864,false,false,true,0
2000995,"",0,"",0,0,1,0,0,4,0,0,1950,false,false,true,0
2000996,"",0,"",0,0,1,0,0,4,0,0,1951,false,false,true,0
2000997,"",0,"",0,0,1,0,0,3,0,7,2035,true,false,true,0
2000998,"",0,"",0,0,1,0,0,3,0,7,1953,true,false,true,0
2000999,"Büschel[p] Gizar-Blätter",4,"Büschel[p] Gizar-Blätter",2,0,1,2,0,3,65910,7,2013,true,false,true,0
2001000,"Futtertrog",4,"Futtertröge",2,0,1,0,0,3,65910,7,2014,true,false,true,0
2001001,"Futtertrog",4,"Futtertröge",2,0,1,0,0,3,65910,7,2014,true,false,true,0
2001002,"Futtertrog",4,"Futtertröge",2,0,1,0,0,3,65910,7,2014,true,false,true,0
2001003,"",0,"",0,0,1,0,0,4,0,0,3591,false,false,true,0
2001004,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2001005,"",0,"",0,0,1,0,0,1,0,7,0,false,false,true,0
2001006,"Geier-Ei",4,"Geier-Eier",2,0,1,2,0,3,65917,7,3312,true,false,true,0
2001007,"Grab",4,"Gräber",2,0,1,2,0,3,65919,7,2118,true,false,true,0
2001008,"Grab",4,"Gräber",2,0,1,2,0,3,65919,7,2118,true,false,true,0
2001009,"Grab",4,"Gräber",2,0,1,2,0,3,65919,7,2118,true,false,true,0
2001010,"Tür[p] des Gästezimmers",3,"Türen[p] des Gästezimmers",1,0,1,1,0,3,131082,0,0,true,false,true,0
2001011,"Tür[p] des Gästezimmers",3,"Türen[p] des Gästezimmers",1,0,1,1,0,3,131084,0,0,true,false,true,0
2001012,"gemacht[a] Bett",4,"gemacht[a] Betten",1,0,1,2,0,3,720916,0,0,true,false,true,0
2001013,"Lieferung[p] Flusskrebsbällchen",3,"Lieferungen[p] Flusskrebsbällchen",1,0,1,1,0,3,65922,7,1996,true,false,true,0
2001014,"Lieferung[p] Mun-Tuy-Bohnen",3,"Lieferungen[p] Mun-Tuy-Bohnen",1,0,1,1,0,3,65922,7,1851,true,false,true,0
2001015,"brandneu[a] Plattenrüstung",3,"brandneu[a] Plattenrüstungen",1,0,1,1,0,3,65922,7,2001,true,false,true,0
2001016,"Transportkiste",3,"Transportkisten",1,0,1,1,0,3,65923,7,1996,true,false,true,0
2001017,"Planwagen",4,"Planwägen",1,0,1,0,0,3,65923,7,2085,true,false,true,0
2001018,"Transportkiste",3,"Transportkisten",1,0,1,1,0,3,65923,7,1996,true,false,true,0
2001019,"Zielort",4,"Zielorte",2,0,1,0,0,3,66457,7,2118,true,false,true,0
2001020,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001021,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001022,"",0,"",0,0,1,0,0,3,0,7,0,false,false,true,0
2001023,"allagisch[a] Transportvorrichtung",3,"allagisch[a] Transportvorrichtungen",1,0,1,1,0,1,983165,0,0,true,false,true,0
2001024,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001025,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001026,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2001027,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001028,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001029,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001030,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001031,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001032,"",0,"",0,0,1,0,0,1,0,0,4029,false,false,true,0
2001033,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001034,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2001035,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001036,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001037,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2001038,"allagisch[a] Energieturm",4,"allagisch[a] Energietürme",2,0,1,0,0,1,983338,0,3475,true,false,true,0
2001039,"allagisch[a] Energieturm",4,"allagisch[a] Energietürme",2,0,1,0,0,1,983339,0,3475,true,false,true,0
2001040,"allagisch[a] Energieturm",4,"allagisch[a] Energietürme",2,0,1,0,0,1,983340,0,3475,true,false,true,0
2001041,"allagisch[a] Energieturm",4,"allagisch[a] Energietürme",2,0,1,0,0,1,983341,0,3475,true,false,true,0
2001042,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001043,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2001044,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001045,"Porta[p] Decumana",3,"Porta[p] Decumana",1,0,1,1,0,1,983312,0,4179,true,false,true,0
2001046,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001047,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001048,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001049,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001050,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001051,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001052,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001053,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001054,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001055,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001056,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001057,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001058,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001059,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001060,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001061,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001062,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001063,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001064,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001065,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001066,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001067,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001068,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001069,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001070,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001071,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001072,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001073,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001074,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001075,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001076,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001077,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001078,"",0,"",0,0,1,0,0,1,0,0,0,false,false,true,0
2001079,"",0,"",0,0,1,0,0,4,0,0,2038,false,false,true,0
2001080,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
2001081,"",0,"",0,0,1,0,0,3,65974,7,2044,false,false,true,0
2001082,"",0,"",0,0,1,0,0,1,0,0,1624,false,false,true,0
2001083,"Haufen[p] Milbeneier",4,"Haufen[p] Milbeneier",1,0,1,0,0,3,65914,7,3324,true,false,true,0
2001084,"Haufen[p] Milbeneier",4,"Haufen[p] Milbeneier",1,0,1,0,0,3,65914,7,3324,true,false,true,0
2001085,"",0,"",0,0,1,0,0,1,0,0,1767,false,false,true,0
