Index,0 [0x5][0x8],1 [0x5][0xa],2 [0x5][0xc],3 [0x5][0xe],4 [0x3][0x10],5 [0x3][0x11],6 [0x3][0x12],7 [0x3][0x13],8 [0x7][0x4],9 [0x0][0x0]
1000011,267,0,0,0,3,0,0,0,531,"黒渦団11"
1000012,61,0,0,0,3,0,0,0,590,"黒渦団12"
1000013,350,0,0,0,5,0,0,0,609,"黒渦団13"
1000014,352,0,0,0,6,0,0,0,629,"黒渦団14"
1000015,353,0,0,0,1,0,0,0,655,"黒渦団15"
1000016,69,0,0,0,3,0,0,0,632,"黒渦団16"
1000017,70,0,0,0,1,0,0,0,653,"黒渦団17"
1000018,181,0,0,0,3,0,0,0,674,"黒渦団18"
1000019,75,0,0,0,3,0,0,0,702,"黒渦団19"
1000020,276,0,0,0,3,0,0,0,749,"黒渦団20"
1000021,196,0,0,0,3,0,0,0,774,"黒渦団21"
1000022,197,0,0,0,3,0,0,0,799,"黒渦団22"
1000023,80,0,0,0,3,0,0,0,832,"黒渦団23"
1000024,83,0,0,0,3,0,0,0,884,"黒渦団24"
1000025,85,0,0,0,3,0,0,0,913,"黒渦団25"
1000026,287,0,0,0,3,0,0,0,943,"黒渦団26"
1000027,329,0,0,0,4,0,0,0,982,"黒渦団27"
1000028,331,0,0,0,5,0,0,0,1506,"黒渦団28"
1000029,341,0,0,0,5,0,0,0,1555,"黒渦団29"
1000030,344,0,0,0,1,0,0,0,1619,"黒渦団30"
1000031,0,0,0,0,0,0,0,0,0,"黒渦団31"
1000032,0,0,0,0,0,0,0,0,0,"黒渦団32"
1000033,0,0,0,0,0,0,0,0,0,"黒渦団33"
1000034,0,0,0,0,0,0,0,0,0,"黒渦団34"
1000035,0,0,0,0,0,0,0,0,0,"黒渦団35"
1000036,0,0,0,0,0,0,0,0,0,"黒渦団36"
1000037,0,0,0,0,0,0,0,0,0,"黒渦団37"
1000038,0,0,0,0,0,0,0,0,0,"黒渦団38"
1000039,0,0,0,0,0,0,0,0,0,"黒渦団39"
1000040,0,0,0,0,0,0,0,0,0,"黒渦団40"
1000041,0,0,0,0,0,0,0,0,0,"黒渦団41"
1000042,0,0,0,0,0,0,0,0,0,"黒渦団42"
1000043,0,0,0,0,0,0,0,0,0,"黒渦団43"
1000044,0,0,0,0,0,0,0,0,0,"黒渦団44"
1000045,0,0,0,0,0,0,0,0,0,"黒渦団45"
1000046,0,0,0,0,0,0,0,0,0,"黒渦団46"
1000047,0,0,0,0,0,0,0,0,0,"黒渦団47"
1000048,0,0,0,0,0,0,0,0,0,"黒渦団48"
1000049,0,0,0,0,0,0,0,0,0,"黒渦団49"
1000050,0,0,0,0,0,0,0,0,0,"黒渦団50"
2000001,125,0,0,0,3,0,0,0,240,"双蛇党01"
2000002,335,0,0,0,5,0,0,0,266,"双蛇党02"
2000003,338,0,0,0,5,0,0,0,287,"双蛇党03"
2000004,339,0,0,0,5,0,0,0,311,"双蛇党04"
2000005,140,0,0,0,3,0,0,0,345,"双蛇党05"
2000006,36,0,0,0,3,0,0,0,357,"双蛇党06"
2000007,249,0,0,0,3,0,0,0,388,"双蛇党07"
2000008,153,0,0,0,3,0,0,0,431,"双蛇党08"
2000009,259,0,0,0,3,0,0,0,441,"双蛇党09"
2000010,292,0,0,0,1,0,0,0,478,"双蛇党10"
2000011,266,0,0,0,3,0,0,0,531,"双蛇党11"
2000012,60,0,0,0,3,0,0,0,590,"双蛇党12"
2000013,59,0,0,0,3,0,0,0,609,"双蛇党13"
2000014,351,0,0,0,4,0,0,0,629,"双蛇党14"
2000015,354,0,0,0,1,0,0,0,655,"双蛇党15"
2000016,68,0,0,0,3,0,0,0,632,"双蛇党16"
2000017,182,0,0,0,3,0,0,0,653,"双蛇党17"
2000018,74,0,0,0,3,0,0,0,674,"双蛇党18"
2000019,277,0,0,0,3,0,0,0,702,"双蛇党19"
2000020,79,0,0,0,3,0,0,0,749,"双蛇党20"
2000021,195,0,0,0,3,0,0,0,774,"双蛇党21"
2000022,199,0,0,0,3,0,0,0,799,"双蛇党22"
2000023,82,0,0,0,3,0,0,0,832,"双蛇党23"
2000024,86,0,0,0,3,0,0,0,884,"双蛇党24"
2000025,286,0,0,0,3,0,0,0,913,"双蛇党25"
2000026,330,0,0,0,4,0,0,0,943,"双蛇党26"
2000027,331,0,0,0,5,0,0,0,982,"双蛇党27"
2000028,341,0,0,0,7,0,0,0,1506,"双蛇党28"
2000029,342,0,0,0,6,0,0,0,1555,"双蛇党29"
2000030,343,0,0,0,1,0,0,0,1619,"双蛇党30"
2000031,0,0,0,0,0,0,0,0,0,"双蛇党31"
2000032,0,0,0,0,0,0,0,0,0,"双蛇党32"
2000033,0,0,0,0,0,0,0,0,0,"双蛇党33"
2000034,0,0,0,0,0,0,0,0,0,"双蛇党34"
2000035,0,0,0,0,0,0,0,0,0,"双蛇党35"
2000036,0,0,0,0,0,0,0,0,0,"双蛇党36"
2000037,0,0,0,0,0,0,0,0,0,"双蛇党37"
2000038,0,0,0,0,0,0,0,0,0,"双蛇党38"
2000039,0,0,0,0,0,0,0,0,0,"双蛇党39"
2000040,0,0,0,0,0,0,0,0,0,"双蛇党40"
2000041,0,0,0,0,0,0,0,0,0,"双蛇党41"
2000042,0,0,0,0,0,0,0,0,0,"双蛇党42"
2000043,0,0,0,0,0,0,0,0,0,"双蛇党43"
2000044,0,0,0,0,0,0,0,0,0,"双蛇党44"
2000045,0,0,0,0,0,0,0,0,0,"双蛇党45"
2000046,0,0,0,0,0,0,0,0,0,"双蛇党46"
2000047,0,0,0,0,0,0,0,0,0,"双蛇党47"
2000048,0,0,0,0,0,0,0,0,0,"双蛇党48"
2000049,0,0,0,0,0,0,0,0,0,"双蛇党49"
2000050,0,0,0,0,0,0,0,0,0,"双蛇党50"
3000001,124,0,0,0,3,0,0,0,240,"不滅隊01"
3000002,336,0,0,0,3,0,0,0,266,"不滅隊02"
3000003,337,0,0,0,1,0,0,0,287,"不滅隊03"
3000004,340,0,0,0,1,0,0,0,311,"不滅隊04"
3000005,141,0,0,0,3,0,0,0,345,"不滅隊05"
3000006,35,0,0,0,3,0,0,0,357,"不滅隊06"
3000007,36,0,0,0,3,0,0,0,388,"不滅隊07"
3000008,250,0,0,0,3,0,0,0,431,"不滅隊08"
3000009,155,0,0,0,3,0,0,0,441,"不滅隊09"
3000010,293,0,0,0,1,0,0,0,478,"不滅隊10"
3000011,270,0,0,0,3,0,0,0,531,"不滅隊11"
3000012,60,0,0,0,3,0,0,0,590,"不滅隊12"
3000013,59,0,0,0,3,0,0,0,609,"不滅隊13"
3000014,345,0,0,0,3,0,0,0,629,"不滅隊14"
3000015,346,0,0,0,2,0,0,0,655,"不滅隊15"
3000016,347,0,0,0,1,0,0,0,632,"不滅隊16"
3000017,71,0,0,0,3,0,0,0,653,"不滅隊17"
3000018,180,0,0,0,3,0,0,0,674,"不滅隊18"
3000019,76,0,0,0,3,0,0,0,702,"不滅隊19"
3000020,281,0,0,0,3,0,0,0,749,"不滅隊20"
3000021,195,0,0,0,3,0,0,0,774,"不滅隊21"
3000022,198,0,0,0,3,0,0,0,799,"不滅隊22"
3000023,81,0,0,0,3,0,0,0,832,"不滅隊23"
3000024,87,0,0,0,3,0,0,0,884,"不滅隊24"
3000025,288,0,0,0,3,0,0,0,913,"不滅隊25"
3000026,328,0,0,0,4,0,0,0,943,"不滅隊26"
3000027,331,0,0,0,5,0,0,0,982,"不滅隊27"
3000028,341,0,0,0,8,0,0,0,1506,"不滅隊28"
3000029,348,0,0,0,3,0,0,0,1555,"不滅隊29"
3000030,349,0,0,0,3,0,0,0,1619,"不滅隊30"
3000031,0,0,0,0,0,0,0,0,0,"不滅隊31"
3000032,0,0,0,0,0,0,0,0,0,"不滅隊32"
3000033,0,0,0,0,0,0,0,0,0,"不滅隊33"
3000034,0,0,0,0,0,0,0,0,0,"不滅隊34"
3000035,0,0,0,0,0,0,0,0,0,"不滅隊35"
3000036,0,0,0,0,0,0,0,0,0,"不滅隊36"
3000037,0,0,0,0,0,0,0,0,0,"不滅隊37"
3000038,0,0,0,0,0,0,0,0,0,"不滅隊38"
3000039,0,0,0,0,0,0,0,0,0,"不滅隊39"
3000040,0,0,0,0,0,0,0,0,0,"不滅隊40"
3000041,0,0,0,0,0,0,0,0,0,"不滅隊41"
3000042,0,0,0,0,0,0,0,0,0,"不滅隊42"
3000043,0,0,0,0,0,0,0,0,0,"不滅隊43"
3000044,0,0,0,0,0,0,0,0,0,"不滅隊44"
3000045,0,0,0,0,0,0,0,0,0,"不滅隊45"
3000046,0,0,0,0,0,0,0,0,0,"不滅隊46"
3000047,0,0,0,0,0,0,0,0,0,"不滅隊47"
3000048,0,0,0,0,0,0,0,0,0,"不滅隊48"
3000049,0,0,0,0,0,0,0,0,0,"不滅隊49"
3000050,0,0,0,0,0,0,0,0,0,"不滅隊50"
