Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14]
381,"Providence Point",0,"Providence Point",0,0,1,0,1,"",0
382,"Boulder Downs",1,"Boulder Downs",0,0,1,0,1,"",0
383,"Whitebrim",1,"Whitebrim",0,0,1,0,1,"",0
384,"Haldrath's March",0,"Haldrath's March",0,0,1,0,1,"",0
385,"First Dicasterial Observatorium of Aetherial and Astrological Phenomena",0,"First Dicasterial Observatorium of Aetherial and Astrological Phenomena",0,0,1,0,0,"",0
386,"Griffin Crossing",0,"Griffin Crossing",0,0,1,0,1,"",0
387,"Skyfire Locks",0,"Skyfire Locks",0,0,1,0,1,"",0
388,"Camp Dragonhead",0,"Camp Dragonhead",0,0,1,0,1,"",0
389,"Witchdrop",0,"Witchdrop",0,0,1,0,1,"",0
390,"Steel Vigil",0,"Steel Vigil",0,0,1,0,0,"",0
391,"The Ogre's Belly",1,"Ogre's Belly",0,0,1,0,0,"",0
392,"The Weeping Saint",0,"Weeping Saint",0,0,1,0,0,"",0
393,"Natalan",1,"Natalan",0,0,1,0,1,"",0
394,"The Aurum Vale",1,"Aurum Vale",0,0,1,0,0,"",0
395,"Hall of the Seven Echoes",1,"Hall of the Seven Echoes",0,0,1,0,0,"",0
396,"Monument Tower",0,"Monument Tower",0,0,1,0,1,"",0
397,"The Fury's Gaze",0,"Fury's Gaze",0,0,1,0,0,"",0
398,"Daniffen Pass",2,"Daniffen Pass",0,0,1,0,1,"",0
399,"Dzemael Darkhold",1,"Dzemael Darkhold",0,0,1,0,1,"",0
400,"Gates of Judgement",0,"Gates of Judgement",0,0,1,0,0,"",0
401,"Stone Vigil",0,"Stone Vigil",0,0,1,0,0,"",0
402,"Whitebrim Front",0,"Whitebrim Front",0,0,1,0,1,"",0
403,"Behemoth's Dominion",1,"Behemoth's Dominion",0,0,1,0,0,"",0
404,"Snowcloak",1,"Snowcloak",0,0,1,0,1,"",0
405,"The Nail",0,"Nail",0,0,1,0,0,"",0
406,"Steps of Faith",0,"Steps of Faith",0,0,1,0,0,"",0
407,"Sea of Clouds",0,"Sea of Clouds",0,0,1,0,0,"",0
408,"White Wolf Gate (Central Shroud)",0,"White Wolf Gate (Central Shroud)",0,0,1,0,0,"",0
409,"Fogfens",1,"Fogfens",0,0,1,0,0,"",0
410,"North Silvertear",1,"North Silvertear",0,0,1,0,1,"",0
411,"Revenant's Toll",1,"Revenant's Toll",0,0,1,0,1,"",0
412,"Camp Revenant's Toll",1,"Camp Revenant's Toll",0,0,1,0,1,"",0
413,"The Tangle",1,"Tangle",0,0,1,0,0,"",0
414,"Rathefrost",1,"Rathefrost",0,0,1,0,1,"",0
415,"Castrum Centri",0,"Castrum Centri",0,0,1,0,1,"",0
416,"Saint Coinach's Find",0,"Saint Coinach's Find",0,0,1,0,1,"",0
417,"Singing Shards",0,"Singing Shards",0,0,1,0,0,"",0
418,"The Keeper of the Lake",0,"Keeper of the Lake",0,0,1,0,0,"",0
419,"Everschade\n(The Guardian Tree)",1,"Everschade\n(The Guardian Tree)",0,0,1,0,1,"",0
420,"Crystal Tower",0,"Crystal Tower",0,0,1,0,0,"",0
421,"Silvertear Falls",0,"Silvertear Falls",0,0,1,0,1,"",0
422,"The Braveheart",2,"Braveheart",0,0,1,0,0,"",0
423,"Entry Counter",0,"entry counter",0,0,1,0,0,"",0
424,"Wolves' Den Docks",0,"Wolves' Den docks",0,0,1,0,0,"",0
425,"Mist",1,"Mist",0,0,1,0,1,"",0
426,"The Lavender Beds",0,"Lavender Beds",0,0,1,0,0,"",0
427,"The Goblet",1,"Goblet",0,0,1,0,0,"",0
428,"Parade Ground",2,"parade ground",0,0,1,0,0,"",0
429,"Via Praetoria",2,"Via Praetoria",0,0,1,0,0,"",0
430,"Praetorium",1,"Praetorium",0,0,1,0,0,"",0
431,"Waste Disposal",0,"Waste Disposal",0,0,1,0,1,"",0
432,"Via Principalis",2,"Via Principalis",0,0,1,0,0,"",0
433,"Area V",1,"Area V",0,0,1,0,1,"",0
434,"Central Crossing",0,"central crossing",0,0,1,0,0,"",0
435,"Phantom Train Depot",0,"Phantom Train depot",0,0,1,0,0,"",0
436,"Armamentarium",1,"Armamentarium",0,0,1,0,0,"",0
437,"Dreadnaught Landing",0,"dreadnaught landing",0,0,1,0,0,"",0
438,"Ceruleum Pumps",0,"ceruleum pumps",0,0,1,0,0,"",0
439,"Dunstan's Spire",0,"Dunstan's Spire",0,0,1,0,1,"",0
440,"Praetorium",1,"Praetorium",0,0,1,0,0,"",0
441,"Sky Level",2,"sky level",0,0,1,0,0,"",0
442,"Castrum Control",1,"Castrum Control",0,0,1,0,1,"",0
443,"Castrum Defense",1,"Castrum Defense",0,0,1,0,1,"",0
444,"Main Level",2,"main level",0,0,1,0,0,"",0
445,"Ground Level",2,"ground level",0,0,1,0,0,"",0
446,"Research Level",2,"research level",0,0,1,0,0,"",0
447,"Airship Platform",2,"airship platform",0,0,1,0,0,"",0
448,"Anti-aircraft Station",1,"Anti-aircraft station",0,0,1,0,0,"",0
449,"Magitek Armor Bay",1,"magitek armor bay",0,0,1,0,0,"",0
450,"Outer Walk",1,"outer walk",0,0,1,0,0,"",0
451,"Command Chamber",1,"command chamber",0,0,1,0,0,"",0
452,"Central Hall",1,"central hall",0,0,1,0,0,"",0
453,"The Echelon",2,"Echelon",0,0,1,0,0,"",0
454,"Laboratorium Primum",1,"Laboratorium Primum",0,0,1,0,0,"",0
455,"Magitek Research",1,"Magitek Research",0,0,1,0,1,"",0
456,"Magitek Lift",0,"magitek lift",0,0,1,0,0,"",0
457,"Porta Decumana",2,"Porta Decumana",0,0,1,0,0,"",0
458,"Armor Recognition Chamber",1,"Armor Recognition Chamber",0,0,1,0,0,"",0
459,"The Howling Eye",1,"Howling Eye",0,0,1,0,0,"",0
460,"Moraby Drydocks Landing",0,"Moraby Drydocks landing",0,0,1,0,0,"",0
461,"Isles of Umbra Docks",0,"Isles of Umbra docks",0,0,1,0,0,"",0
462,"Rhotano Sea",0,"Rhotano Sea",0,0,1,0,0,"",0
463,"The Ragnarok",1,"<i>Ragnarok</i>",0,0,1,0,0,"",0
464,"Upper Aetheroacoustic Exploratory Site",0,"upper aetheroacoustic exploratory site",0,0,1,0,0,"",0
465,"Lower Aetheroacoustic Exploratory Site",0,"lower aetheroacoustic exploratory site",0,0,1,0,0,"",0
466,"The Ragnarok",1,"<i>Ragnarok</i>",0,0,1,0,0,"",0
467,"Ragnarok Drive Cylinder",1,"Ragnarok Drive Cylinder",0,0,1,0,0,"",0
468,"Ragnarok Central Core",1,"Ragnarok Central Core",0,0,1,0,0,"",0
469,"Ragnarok Main Bridge",2,"Ragnarok Main Bridge",0,0,1,0,0,"",0
470,"Labyrinth Guide (to the Minotaur Malm)",0,"Labyrinth Guide (to the Minotaur Malm)",0,0,1,0,0,"",0
471,"Labyrinth Guide (to Nald's Reflection)",0,"Labyrinth Guide (to Nald's Reflection)",0,0,1,0,0,"",0
472,"The Waking Sands",0,"Waking Sands",0,0,1,0,0,"",0
473,"White Wolf Gate Guard",0,"White Wolf Gate guard",0,0,1,0,0,"",0
474,"Training Area",0,"training area",0,0,1,0,0,"",0
475,"Mirror Planks Docks",0,"Mirror Planks docks",0,0,1,0,0,"",0
476,"Lavender Beds Docks",0,"Lavender Beds docks",0,0,1,0,0,"",0
477,"Porta Decumana",2,"Porta Decumana",0,0,1,0,0,"",0
478,"Labyrinth of the Ancients",1,"Labyrinth of the Ancients",0,0,1,0,0,"",0
479,"Lower Labyrinth",1,"lower labyrinth",0,0,1,0,0,"",0
480,"Upper Labyrinth",1,"upper labyrinth",0,0,1,0,0,"",0
481,"The Rising Stones",0,"Rising Stones",0,0,1,0,0,"",0
482,"Ring of Ash",0,"Ring of Ash",0,0,1,0,0,"",0
483,"Copperbell Mines (Hard)",1,"Copperbell Mines (Hard)",0,0,1,0,1,"",0
484,"Haukke Manor (Hard)",0,"Haukke Manor (Hard)",0,0,1,0,1,"",0
485,"First Lower Ring",1,"first lower ring",0,0,1,0,0,"",0
486,"Second Lower Ring",1,"second lower ring",0,0,1,0,0,"",0
487,"Third Lower Ring",1,"third lower ring",0,0,1,0,0,"",0
488,"First Central Ring",1,"first central ring",0,0,1,0,0,"",0
489,"Second Central Ring",1,"second central ring",0,0,1,0,0,"",0
490,"Third Central Ring",1,"third central ring",0,0,1,0,0,"",0
491,"Upper Ring",1,"upper ring",0,0,1,0,0,"",0
492,"山スポット25",0,"",0,0,1,0,0,"",0
493,"Syrcus Tower",0,"Syrcus Tower",0,0,1,0,1,"",0
494,"Sastasha (Hard)",1,"Sastasha (Hard)",0,0,1,0,1,"",0
495,"The Wanderer's Palace (Hard)",0,"Wanderer's Palace (Hard)",0,0,1,0,0,"",0
496,"Seal Rock",2,"Seal Rock",0,0,1,0,1,"",0
497,"Abalathia's Spine",2,"Abalathia's Spine",0,0,1,0,1,"",0
498,"Dravania",1,"Dravania",0,0,1,0,1,"",0
499,"",0,"",0,0,1,0,0,"",0
500,"Limsa Lominsa",1,"Limsa Lominsa",0,0,1,0,1,"",0
501,"Lower La Noscea",1,"lower La Noscea",0,0,1,0,1,"",0
502,"La Noscea",1,"La Noscea",0,0,1,0,1,"",0
503,"Upper La Noscea",1,"upper La Noscea",0,0,1,0,1,"",0
504,"Ul'dah",1,"Ul'dah",0,0,1,0,1,"",0
505,"Thanalan",1,"Thanalan",0,0,1,0,1,"",0
506,"The Black Shroud (Gridania)",1,"Black Shroud (Gridania)",0,0,1,0,0,"",0
507,"The Black Shroud",1,"Black Shroud",0,0,1,0,0,"",0
508,"Coerthas",1,"Coerthas",0,0,1,0,1,"",0
509,"Mor Dhona",1,"Mor Dhona",0,0,1,0,1,"",0
510,"Abalathia's Spine",2,"Abalathia's Spine",0,0,1,0,1,"",0
511,"Dravania",1,"Dravania",0,0,1,0,1,"",0
512,"Ishgard",1,"Ishgard",0,0,1,0,1,"",0
513,"",0,"",0,0,1,0,0,"",0
514,"",0,"",0,0,1,0,0,"",0
515,"",0,"",0,0,1,0,0,"",0
516,"",0,"",0,0,1,0,0,"",0
517,"",0,"",0,0,1,0,0,"",0
518,"",0,"",0,0,1,0,0,"",0
519,"",0,"",0,0,1,0,0,"",0
520,"The Way of Penance",0,"Way of Penance",0,0,1,0,0,"",0
521,"The Torn's Rest",0,"Torn's Rest",0,0,1,0,0,"",0
522,"The Fool's Rest",0,"Fool's Rest",0,0,1,0,0,"",0
523,"Confession Chamber",0,"confession chamber",0,0,1,0,0,"",0
524,"The Way of Forgiveness",0,"Way of Forgiveness",0,0,1,0,0,"",0
525,"Interrogation Chamber",0,"interrogation chamber",0,0,1,0,0,"",0
526,"The Way of Redemption",0,"Way of Redemption",0,0,1,0,0,"",0
527,"Execution Chamber",0,"execution chamber",0,0,1,0,0,"",0
528,"Exit",0,"exit",0,0,1,0,0,"",0
529,"Ser Aucheforne of the High Tide's Cell",0,"Ser Aucheforne of the High Tide's cell",0,0,1,0,1,"",0
530,"Bergand the Broken's Cell",0,"Bergand the Broken's cell",0,0,1,0,1,"",0
531,"Tatabi Tenfingers' Cell",0,"Tatabi Tenfingers' cell",0,0,1,0,1,"",0
532,"Joukil Halfmoor's Cell",0,"Joukil Halfmoor's cell",0,0,1,0,1,"",0
533,"Lady Cliaie d'Arlendre's Cell",0,"Lady Cliaie d'Arlendre's cell",0,0,1,0,1,"",0
534,"Exit",0,"exit",0,0,1,0,0,"",0
535,"Greenwood Altar",0,"Greenwood Altar",0,0,1,0,0,"",0
536,"Unmarked Tomb",0,"unmarked tomb",0,0,1,0,0,"",0
537,"Tomb of King Galvanth the Dominator",0,"Tomb of King Galvanth the Dominator",0,0,1,0,0,"",0
538,"The AkInik Tomb",0,"AkInik Tomb",0,0,1,0,0,"",0
539,"Hardwood Altar",0,"Hardwood Altar",0,0,1,0,0,"",0
540,"The AkMena Tomb",0,"AkMena Tomb",0,0,1,0,0,"",0
541,"Wormwood Altar",0,"Wormwood Altar",0,0,1,0,0,"",0
542,"Stone Bridge",0,"stone bridge",0,0,1,0,0,"",0
543,"Eternal Calm",1,"Eternal Calm",0,0,1,0,1,"",0
544,"Interring Chamber",0,"interring chamber",0,0,1,0,0,"",0
545,"Carline Canopy",0,"Carline Canopy",0,0,1,0,0,"",0
546,"Adventurers' Guild",0,"Adventurers' Guild",0,0,1,0,0,"",0
547,"Carline Canopy\n(Adventurers' Guild)",0,"Carline Canopy\n(Adventurers' Guild)",0,0,1,0,0,"",0
548,"The Roost",0,"Roost",0,0,1,0,0,"",0
549,"Airship Landing",0,"airship landing",0,0,1,0,0,"",0
550,"Mistalle Bridges",0,"Mistalle Bridges",0,0,1,0,0,"",0
551,"The Knot",0,"Knot",0,0,1,0,0,"",0
552,"Blue Badger Gate",0,"Blue Badger Gate",0,0,1,0,0,"",0
553,"The Oak Atrium",0,"Oak Atrium",0,0,1,0,0,"",0
554,"Carpenters' Guild",0,"Carpenters' Guild",0,0,1,0,0,"",0
555,"The Oak Atrium\n(Carpenters' Guild)",0,"Oak Atrium\n(Carpenters' Guild)",0,0,1,0,0,"",0
556,"Figaga's Gift",0,"Figaga's Gift",0,0,1,0,1,"",0
557,"Acorn Orchard",0,"Acorn Orchard",0,0,1,0,0,"",0
558,"Berlends Bridges",0,"Berlends Bridges",0,0,1,0,0,"",0
559,"White Wolf Gate",0,"White Wolf Gate",0,0,1,0,0,"",0
560,"Red Otter Gate",0,"Red Otter Gate",0,0,1,0,0,"",0
561,"Quiver's Hold",0,"Quiver's Hold",0,0,1,0,1,"",0
562,"Archers' Guild",0,"Archers' Guild",0,0,1,0,0,"",0
563,"Quiver's Hold\n(Archers' Guild)",0,"Quiver's Hold\n(Archers' Guild)",0,0,1,0,1,"",0
564,"Ebony Stalls",0,"Ebony Stalls",0,0,1,0,0,"",0
565,"Rosewood Stalls",0,"Rosewood Stalls",0,0,1,0,0,"",0
566,"Shaded Bower",0,"Shaded Bower",0,0,1,0,0,"",0
567,"Atelier FenYll",0,"Atelier FenYll",0,0,1,0,1,"",0
568,"Leatherworkers' Guild",0,"Leatherworkers' Guild",0,0,1,0,0,"",0
569,"FenYll Fineries",0,"FenYll Fineries",0,0,1,0,1,"",0
570,"Wailing Barracks",0,"Wailing Barracks",0,0,1,0,0,"",0
571,"Lancers' Guild",0,"Lancers' Guild",0,0,1,0,0,"",0
572,"Wailing Barracks\n(Lancers' Guild)",0,"Wailing Barracks\n(Lancers' Guild)",0,0,1,0,0,"",0
573,"The Centaur's Eye",0,"Centaur's Eye",0,0,1,0,0,"",0
574,"Black Boar Gate",0,"Black Boar Gate",0,0,1,0,0,"",0
575,"Apkallu Falls",0,"Apkallu Falls",0,0,1,0,1,"",0
576,"Stillglade Fane",0,"Stillglade Fane",0,0,1,0,1,"",0
577,"Conjurers' Guild",0,"Conjurers' Guild",0,0,1,0,0,"",0
578,"Stillglade Fane\n(Conjurers' Guild)",0,"Stillglade Fane\n(Conjurers' Guild)",0,0,1,0,1,"",0
579,"Nophica's Altar",0,"Nophica's Altar",0,0,1,0,1,"",0
580,"Mih Khetto's Amphitheatre",0,"Mih Khetto's Amphitheatre",0,0,1,0,1,"",0
581,"Greatloam Growery",0,"Greatloam Growery",0,0,1,0,0,"",0
582,"Botanists' Guild",0,"Botanists' Guild",0,0,1,0,0,"",0
583,"Greatloam Growery\n(Botanists' Guild)",0,"Greatloam Growery\n(Botanists' Guild)",0,0,1,0,0,"",0
584,"The Whistling Miller",0,"Whistling Miller",0,0,1,0,0,"",0
585,"Black Tea Brook",0,"Black Tea Brook",0,0,1,0,1,"",0
586,"Whispering Gorge",1,"Whispering Gorge",0,0,1,0,1,"",0
587,"Jadeite Flood",0,"Jadeite Flood",0,0,1,0,0,"",0
588,"Heartstream",0,"Heartstream",0,0,1,0,0,"",0
589,"The MunTuy Cellars",0,"MunTuy Cellars",0,0,1,0,0,"",0
590,"Gridania Aetheryte Plaza",0,"Gridania aetheryte plaza",0,0,1,0,0,"",0
591,"Adders' Nest",0,"Adders' Nest",0,0,1,0,0,"",0
592,"Westshore Pier\nEast Shroud",0,"Westshore Pier\nEast Shroud",0,0,1,0,1,"",0
593,"Chocobokeep",0,"chocobokeep",0,0,1,0,0,"",0
594,"Atelier Fen-Yll\n(Leatherworkers' Guild)",0,"Atelier Fen-Yll\n(Leatherworkers' Guild)",0,0,1,0,1,"",0
595,"Westshore Pier",0,"Westshore Pier",0,0,1,0,1,"",0
596,"You cannot proceed any further.",0,"You cannot proceed any further.",0,0,1,0,1,"",0
597,"Blue Badger Gate (Central Shroud)",0,"Blue Badger Gate (Central Shroud)",0,0,1,0,0,"",0
598,"Yellow Serpent Gate (North Shroud)",0,"Yellow Serpent Gate (North Shroud)",0,0,1,0,0,"",0
599,"Ground Floor",2,"ground floor",0,0,1,0,0,"",0
600,"Second Floor",2,"second floor",0,0,1,0,0,"",0
601,"Cellarage",1,"cellarage",0,0,1,0,0,"",0
602,"Foyer",1,"foyer",0,0,1,0,0,"",0
603,"Spence",1,"spence",0,0,1,0,0,"",0
604,"Red Hall",1,"Red Hall",0,0,1,0,0,"",0
605,"Storeroom",1,"storeroom",0,0,1,0,0,"",0
606,"Clarichord Chamber",1,"clarichord chamber",0,0,1,0,0,"",0
607,"Library",1,"library",0,0,1,0,0,"",0
608,"White Hall",1,"White Hall",0,0,1,0,0,"",0
609,"Yellow Hall",1,"Yellow Hall",0,0,1,0,0,"",0
610,"Bottlery",1,"bottlery",0,0,1,0,0,"",0
611,"Accusation Chamber",1,"accusation chamber",0,0,1,0,0,"",0
612,"Abacination Chamber",1,"abacination chamber",0,0,1,0,0,"",0
613,"Gate of Nald",0,"Gate of Nald",0,0,1,0,0,"",0
614,"Hall of Flames",0,"Hall of Flames",0,0,1,0,0,"",0
615,"The Quicksand",0,"Quicksand",0,0,1,0,0,"",0
616,"The Quicksand\n(Adventurers' Guild)",0,"Quicksand\n(Adventurers' Guild)",0,0,1,0,0,"",0
617,"The Hourglass",0,"Hourglass",0,0,1,0,0,"",0
618,"Platinum Mirage",0,"Platinum Mirage",0,0,1,0,0,"",0
619,"Pugilists' Guild",0,"Pugilists' Guild",0,0,1,0,0,"",0
620,"Platinum Mirage\n(Pugilists' Guild)",0,"Platinum Mirage\n(Pugilists' Guild)",0,0,1,0,0,"",0
621,"Emerald Avenue",2,"Emerald Avenue",0,0,1,0,1,"",0
622,"The Coliseum",0,"Coliseum",0,0,1,0,0,"",0
623,"Gladiators' Guild",0,"Gladiators' Guild",0,0,1,0,0,"",0
624,"The Coliseum\n(Gladiators' Guild)",0,"Coliseum\n(Gladiators' Guild)",0,0,1,0,0,"",0
625,"The Rudius",0,"Rudius",0,0,1,0,0,"",0
626,"Gate of the Sultana",0,"Gate of the Sultana",0,0,1,0,0,"",0
627,"Arrzaneth Ossuary",0,"Arrzaneth Ossuary",0,0,1,0,1,"",0
628,"Erralig's Burial Chamber",0,"Erralig's Burial Chamber",0,0,1,0,1,"",0
629,"Thaumaturges' Guild",0,"Thaumaturges' Guild",0,0,1,0,0,"",0
630,"Arrzaneth Ossuary\n(Thaumaturges' Guild)",0,"Arrzaneth Ossuary\n(Thaumaturges' Guild)",0,0,1,0,1,"",0
631,"Eshtaime's Aesthetics",0,"Eshtaime's Aesthetics",0,0,1,0,1,"",0
632,"Eshtaime's Lapidaries",0,"Eshtaime's Lapidaries",0,0,1,0,1,"",0
633,"Goldsmiths' Guild",0,"Goldsmiths' Guild",0,0,1,0,0,"",0
634,"Eshtaime's Lapidaries\n(Goldsmiths' Guild)",0,"Eshtaime's Lapidaries\n(Goldsmiths' Guild)",0,0,1,0,1,"",0
635,"Amajina & Sons Mineral Concern",0,"Amajina & Sons Mineral Concern",0,0,1,0,1,"",0
636,"Miners' Guild",0,"Miners' Guild",0,0,1,0,0,"",0
637,"Amajina & Sons Mineral Concern\n(Miners' Guild)",0,"Amajina & Sons Mineral Concern\n(Miners' Guild)",0,0,1,0,1,"",0
638,"Onyx Lane",2,"Onyx Lane",0,0,1,0,1,"",0
639,"The Gold Court",0,"Gold Court",0,0,1,0,0,"",0
640,"Ruby Road Exchange",0,"Ruby Road Exchange",0,0,1,0,0,"",0
641,"Wellhead Lift",0,"Wellhead Lift",0,0,1,0,0,"",0
642,"Sunsilk Tapestries",0,"Sunsilk Tapestries",0,0,1,0,1,"",0
643,"Weavers' Guild",0,"Weavers' Guild",0,0,1,0,0,"",0
644,"Sunsilk Tapestries\n(Weavers' Guild)",0,"Sunsilk Tapestries\n(Weavers' Guild)",0,0,1,0,1,"",0
645,"Gate of Thal",0,"Gate of Thal",0,0,1,0,0,"",0
646,"Sapphire Avenue Exchange",0,"Sapphire Avenue Exchange",0,0,1,0,0,"",0
647,"Pearl Lane",2,"Pearl Lane",0,0,1,0,1,"",0
648,"Milvaneth Sacrarium",0,"Milvaneth Sacrarium",0,0,1,0,1,"",0
649,"Frondale's Phrontistery",0,"Frondale's Phrontistery",0,0,1,0,1,"",0
650,"Alchemists' Guild",0,"Alchemists' Guild",0,0,1,0,0,"",0
651,"Frondale's Phrontistery\n(Alchemists' Guild)",0,"Frondale's Phrontistery\n(Alchemists' Guild)",0,0,1,0,1,"",0
652,"Scholars' Walk",2,"Scholars' Walk",0,0,1,0,1,"",0
653,"Royal Promenade",0,"Royal Promenade",0,0,1,0,0,"",0
654,"Airship Landing",0,"airship landing",0,0,1,0,0,"",0
655,"Ivy Door",0,"Ivy Door",0,0,1,0,0,"",0
656,"Sastasha Seagrot",1,"Sastasha Seagrot",0,0,1,0,0,"",0
657,"Dead Man's Drink",0,"Dead Man's Drink",0,0,1,0,1,"",0
658,"Mistbeard Cove",0,"Mistbeard Cove",0,0,1,0,1,"",0
659,"Sastasha Seagrot",1,"Sastasha Seagrot",0,0,1,0,0,"",0
660,"Wauling Pond",0,"Wauling Pond",0,0,1,0,1,"",0
661,"Empty Room",1,"Empty Room",0,0,1,0,0,"",0
662,"The Cattery",1,"Cattery",0,0,1,0,0,"",0
663,"The Rambade",0,"Rambade",0,0,1,0,0,"",0
664,"Rowers' Quarters",1,"Rowers' Quarters",0,0,1,0,0,"",0
665,"Exit",0,"exit",0,0,1,0,0,"",0
666,"Navigator's Quarters",1,"Navigator's Quarters",0,0,1,0,0,"",0
667,"Deckhands' Quarters",1,"Deckhands' Quarters",0,0,1,0,0,"",0
668,"Captain's Quarters",1,"Captain's Quarters",0,0,1,0,0,"",0
669,"The Hole",1,"Hole",0,0,1,0,0,"",0
670,"The Rambade",0,"Rambade",0,0,1,0,0,"",0
671,"Waverider Gate",0,"Waverider Gate",0,0,1,0,1,"",0
672,"The Sultana's Lap",0,"Sultana's Lap",0,0,1,0,0,"",0
673,"Shaft A1",1,"shaft A1",0,0,1,0,1,"",0
674,"Shaft B1",1,"shaft B1",0,0,1,0,1,"",0
675,"Shaft B4",1,"shaft B4",0,0,1,0,1,"",0
676,"Shaft E1",1,"shaft E1",0,0,1,0,1,"",0
677,"Shaft E2",1,"shaft E2",0,0,1,0,1,"",0
678,"Maneater Rip",2,"Maneater Rip",0,0,1,0,1,"",0
679,"The Screaming Dark",0,"Screaming Dark",0,0,1,0,0,"",0
680,"The Crying Dark",0,"Crying Dark",0,0,1,0,0,"",0
681,"The Cold Throne",0,"Cold Throne",0,0,1,0,0,"",0
682,"Thicktwine",1,"Thicktwine",0,0,1,0,1,"",0
683,"Brayflox's Runstop",0,"Brayflox's Runstop",0,0,1,0,1,"",0
684,"Mudstop Watergush",0,"Mudstop Watergush",0,0,1,0,1,"",0
685,"Brayflox's Longstop",0,"Brayflox's Longstop",0,0,1,0,1,"",0
686,"Brayflox's Watchbox",0,"Brayflox's Watchbox",0,0,1,0,1,"",0
687,"Runstop Frontblock",1,"Runstop Frontblock",0,0,1,0,0,"",0
688,"Runstop Backblock",1,"Runstop Backblock",0,0,1,0,0,"",0
689,"Longstop Frontblock",1,"Longstop Frontblock",0,0,1,0,0,"",0
690,"Dragonsleep",1,"Dragonsleep",0,0,1,0,1,"",0
691,"Longstop Gutgate",1,"Longstop Gutgate",0,0,1,0,0,"",0
692,"Hall of the Cesti",1,"Hall of the Cesti",0,0,1,0,0,"",0
693,"Hall of the Secutores",1,"Hall of the Secutores",0,0,1,0,0,"",0
694,"Hall of the Bestiarii",1,"Hall of the Bestiarii",0,0,1,0,0,"",0
695,"",0,"",0,0,1,0,0,"",0
696,"",0,"",0,0,1,0,0,"",0
697,"",0,"",0,0,1,0,0,"",0
698,"Hustings Strip",2,"Hustings Strip",0,0,1,0,0,"",0
699,"",0,"",0,0,1,0,0,"",0
700,"Upper Decks",2,"upper decks",0,0,1,0,0,"",0
701,"Lower Decks",2,"lower decks",0,0,1,0,0,"",0
702,"The Astalicia",0,"<i>Astalicia</i>",0,0,1,0,0,"",0
703,"Coral Tower\n(Marauders' Guild)",0,"Coral Tower\n(Marauders' Guild)",0,0,1,0,0,"",0
704,"Coral Tower",1,"Coral Tower",0,0,1,0,0,"",0
705,"Musketeers' Guild",0,"Musketeers' Guild",0,0,1,0,0,"",0
706,"Mealvaan's Gate",0,"Mealvaan's Gate",0,0,1,0,1,"",0
707,"Mealvaan's Gate\n(Arcanists' Guild)",0,"Mealvaan's Gate\n(Arcanists' Guild)",0,0,1,0,1,"",0
708,"The Bismarck",0,"Bismarck",0,0,1,0,0,"",0
709,"The Bismarck\n(Culinarians' Guild)",0,"Bismarck\n(Culinarians' Guild)",0,0,1,0,0,"",0
710,"Naldiq & Vymelli's",0,"Naldiq & Vymelli's",0,0,1,0,1,"",0
711,"Naldiq & Vymelli's\n(Blacksmiths' Guild)\n(Armorers' Guild)",0,"Naldiq & Vymelli's\n(Blacksmiths' Guild)\n(Armorers' Guild)",0,0,1,0,1,"",0
712,"Arcanists' Guild",0,"Arcanists' Guild",0,0,1,0,0,"",0
713,"Fisherman's Bottom",1,"Fisherman's Bottom",0,0,1,0,1,"",0
714,"Fisherman's Bottom\n(Fishermen's Guild)",0,"Fisherman's Bottom\n(Fishermen's Guild)",0,0,1,0,1,"",0
715,"The Drowning Wench",0,"Drowning Wench",0,0,1,0,0,"",0
716,"The Drowning Wench\n(Adventurers' Guild)",0,"Drowning Wench\n(Adventurers' Guild)",0,0,1,0,0,"",0
717,"The Hyaline",0,"Hyaline",0,0,1,0,0,"",0
718,"The Seventh Sage",0,"Seventh Sage",0,0,1,0,0,"",0
719,"The Missing Member",0,"Missing Member",0,0,1,0,0,"",0
720,"Culinarians' Guild",0,"Culinarians' Guild",0,0,1,0,0,"",0
721,"The Mizzenmast",0,"Mizzenmast",0,0,1,0,0,"",0
722,"The Bridge",2,"Bridge",0,0,1,0,0,"",0
723,"Stateroom",0,"stateroom",0,0,1,0,0,"",0
724,"Briefing Room",0,"briefing room",0,0,1,0,0,"",0
725,"Airship Landing",0,"airship landing",0,0,1,0,0,"",0
726,"Chocobokeep",0,"chocobokeep",0,0,1,0,0,"",0
727,"Pharos Polaris",0,"Pharos Polaris",0,0,1,0,1,"",0
728,"Ferry Docks",2,"ferry docks",0,0,1,0,0,"",0
729,"The Barrel",1,"Barrel",0,0,1,0,0,"",0
730,"Auction House",0,"auction house",0,0,1,0,0,"",0
731,"Crow's Lift",0,"Crow's Lift",0,0,1,0,0,"",0
732,"Bulwark Hall",1,"Bulwark Hall",0,0,1,0,1,"",0
733,"Mizzenmast Inn",0,"Mizzenmast Inn",0,0,1,0,0,"",0
734,"Fishermen's Guild",0,"Fishermen's Guild",0,0,1,0,0,"",0
735,"Zephyr Gate",0,"Zephyr Gate",0,0,1,0,0,"",0
736,"Tempest Gate",0,"Tempest Gate",0,0,1,0,0,"",0
