Index,0 [0x0][0x0],1 [0x6][0x4],2 [0x3][0xe],3 [0x3][0xf],4 [0x6][0x8],5 [0x19][0x10],6 [0x5][0xc]
131,"<i>Gobius mithridatis</i>\nCe gobie possède une grande résistance à la toxicité, si bien qu'il est capable de survivre dans des eaux très souillées. Cela rend cependant sa chair impropre à la consommation.",5003,44,3,147,true,0
132,"<i>Fulgur</i>\nL'existence de cette étrange créature céleste fut longtemps remise en cause par l'absence de preuves concrètes, malgré plusieurs témoignages. Ces animaux semblent difficiles à distinguer à l'œil nu tant ils sont rapides.",5039,47,5,155,true,0
133,"<i>Cheilinus undulatus</i>\nLa bosse frontale de ce poisson se développe lorsqu'il atteint l'âge adulte. Il lui arrive de faire des combats de bosse avec ses congénères.",4908,47,1,138,true,0
134,"<i>Cypselurus nimbus</i>\nCe léger poisson plane sur les courants d'air ascendants pour s'élever et attrape des insectes lors de sa descente brutale. Il chute si rapidement qu'on dit qu'il transperce parfois les toiles des aéronefs.",5040,48,5,155,true,0
135,"<i>Electrophorus electricus</i>\nCe poisson est particulièrement puissant parmi les poissons électriques, aussi le surnomme-t-on “poisson Méga Foudre”.",5004,48,3,156,true,0
136,"<i>Belone belone</i>\nCe poisson très puissant est difficile à pêcher du fait de sa grande force. Certains zoologues le classent comme espèce primitive.",5005,48,3,147,true,0
137,"<i>Manta volucer</i>\nCe poisson plat proche des limandes utilise son corps comme une voile de parachute pour planer sur les courants éthérés de vent. On dit qu'il a des “ailes éthérées”.",5041,48,5,155,true,0
138,"<i>Pleuronectes platessa</i>\nCe poisson vit dans des eaux maritimes peu profondes et peut rester immobile de longues heures sur le fond marin, cela pour guetter ses proies.",4909,48,0,138,true,0
139,"<i>Macquiara ilsabardus</i>\nCe poisson aurait été apporté du continent nordique d'Ilsabard. On raconte que croiser son regard rouge porte malheur.",5006,48,3,156,true,0
140,"<i>Discus paglthanus</i>\nCe poisson apprécié des Amalj'aa vivait à l'origine dans la région de Paglth'an, mais a été introduit par ces derniers dans le Thanalan.",5007,49,2,146,true,0
141,"<i>Plecostomus adonis</i>\nLes spécimens de cette espèce sont connus pour se livrer à des luttes féroces autour des lieux de ponte. On les compare souvent à des mâles fiers ou encore à des pugilistes en duel.",5008,49,2,153,true,0
142,"<i>Marinus caelestis</i>\nLa membrane de ce gracieux poisson lui permet d'emmagasiner de l'énergie éthérée de vent et de se propulser comme la voile d'un bateau. On dit qu'il porte chance. ",5042,49,5,155,true,0
143,"<i>Enteroctopus dofleini</i>\nCette pieuvre est connue pour effrayer les plus braves des marins par son apparence rebutante. Sa chair serait en réalité délicieuse, même si rares sont ceux qui osent y goûter.",4910,49,0,138,true,0
144,"<i>Salmo trutta stellatus</i>\nLes taches dont est parsemé ce poisson rappellent les étoiles nocturnes. Pour cette raison, on lui a attribué le nom de Nymeia, déesse des étoiles.",5009,50,2,155,true,0
145,"<i>Esox bellicus</i>\nLe tempérament féroce et combatif de ce poisson lui a valu son association à Halone, déesse de la guerre. Les chevaliers ishgardais le font parfois apparaître sur leurs armes.",5010,50,2,155,true,0
146,"<i>Carassius auratus auratus</i>\nAu début de l'introduction de l'espèce en Éorzéa, son prix était élevé, mais avec la prolifération naturelle, il a chuté. D'abord poisson d'ornement, le cyprin commence à réapparaître à l'état sauvage dans certains milieux. Il a pour réputation d'avoir mauvaise mémoire.",5011,50,3,156,true,0
147,"<i>Lophius sagoliius</i>\nCe grand poisson des sables utilise son appendice luisant comme appât pour attirer les proies à la surface du sable. Il lui arrive même d'attraper des hommes qui prennent sa lanterne pour un joyau.",5043,50,4,146,true,0
148,"<i>Aurelia scutella</i>\nD'après une légende folklorique, ce poisson serait né lorsqu'un client mécontent d'un restaurant aurait jeté par la fenêtre son assiette de poisson.",5044,50,5,155,true,0
149,"<i>Homarinus thanalanicus</i>\nUn grand crustacé marin dont la chair est réputée pour son bon goût. Les gourmets débattent souvent passionnément de la meilleure façon de la préparer.",4911,50,0,140,true,0
150,"<i>Lampetra vampira</i>\nLes rangées de dents de la bouche de cette espèce lui permettent de se coller à la peau de ses proies et d'en aspirer le sang. Elle s'en prend même aux animaux sauvages et aux monstres.",5012,50,2,137,true,0
151,"<i>Taurulus vagus</i>\nCe poisson d'eau douce doit son nom à Oschon le Vagabond, à qui ce poisson aurait donné le chemin alors qu'il s'était perdu en montagne.",5013,50,2,155,true,0
152,"<i>Lophius piscatorius</i>\nCe poisson de mer vorace niche habituellement dans les golfes, mais il lui arrive de se rapprocher des berges. Il dévore sans mal les filets qui auraient le malheur de le capturer, c'est pourquoi les pêcheurs ne l'apprécient pas.",4912,50,1,138,true,0
153,"<i>Cherax spelaeus</i>\nIl est extrêmement difficile de remonter ce crustacé mythique sans lui laisser une chance de couper la ligne de pêche. Seuls quelques pêcheurs de grand talent peuvent se vanter d'arriver à le prendre.",5014,50,3,155,true,0
154,"<i>Hydrocynus coeurlus</i>\nCe poisson féroce s'en prend souvent aux pêcheurs. Ses dents acérées s'enfoncent profondément dans la chair, provoquant une douleur aussi vive qu'une morsure de coeurl.",5015,70,3,139,true,0
155,"<i>Thalaos minor</i>\nOn appelle aussi ce poisson “fils de Thalaos”, en référence au mythique serpent de mer. Comme nombre de poissons des profondeurs, son corps est cireux et comporte très peu de parties comestibles.",4913,55,1,137,true,0
156,"<i>Tridacna crocea</i>\nCe bivalve serait capable de fermer sa coquille si puissamment qu'on raconte qu'un marin ayant le pied coincé dans un cocoquillage serait mort à la venue de la marée haute. En réalité, il est incapable de se refermer rapidement.",4914,55,0,135,true,0
157,"<i>Donkus gigas</i>\nCe poisson au tempérament calme passe la plupart de son temps à somnoler. Il s'active uniquement au point du jour. ",5016,55,2,180,true,0
158,"<i>Discus solaris</i>\nCe poisson est sacré chez les Amalj'aa, qui le considèrent comme un messager d'Ifrit. Mieux vaut ne pas se faire voir en train de le pêcher pour ne pas attiser leur colère.",5017,55,2,145,true,0
159,"<i>Coryphaena hippurus</i>\nCe poisson est très courant dans les eaux des mers du sud, d'où sont originaires les Lalafells. Dans l'ancienne langue lalafelle, son nom voudrait dire “puissant”.",4915,55,1,135,true,0
160,"<i>Hippoglossus frigoris</i>\nCe grand poisson plat apprécie les eaux froides, et se laisse guider au gré des courants marins au fil des saisons, choisissant de s'arrêter là où la température lui convient le mieux.",4916,55,1,138,true,0
161,"<i>Belona crocodila</i>\nUn poisson d'eau douce géant légendaire. Le Peuple des dunes cite souvent son nom pour faire peur aux enfants qui ne sont pas sages.",5018,55,3,147,true,0
162,"<i>Chitala ornata wootzeus</i>\nLes motifs de ce poisson lui valent le surnom de “couteau de wootz”, arme blanche dont les secrets de fabrication ont été perdus.",5019,55,3,147,true,0
163,"<i>Silurus gigas</i>\nCe poisson-chat est si massif qu'on raconte que la force d'une seule personne ne suffit pas à le sortir de l'eau. Arriver à en pêcher un constitue un haut fait dans la pêche au gros.",5020,55,3,139,true,0
164,"<i>Anguilla nomas</i>\nNaissant dans les Tertres stériles, ce poisson se fraye un chemin vers le désert de Sagolii une fois adulte. On le surnomme “poisson colporteur” car il suit la même route que les marchands orientaux.",5045,55,4,146,true,0
165,"<i>Tetrapturus mazlayanus</i>\nCe grand poisson est très rapide et toujours en mouvement. La légende raconte qu'il aurait autrefois surpris Llymlaen dans son bain. Furieuse, elle lui aurait jeté un sort qui le ferait mourir s'il s'arrête.",4917,50,1,137,true,0
166,"<i>Latimeria allagania</i>\nCe poisson vit dans les abysses, mais se rapproche des berges lorsqu'il fraie. L'espèce n'a que très peu évolué et est considérée comme primitive.",4918,55,0,138,true,0
167,"<i>Glyptothorax putrefaciens</i>\nLa peau de ce poisson dégage une odeur si pestilentielle que personne ne tente de le manger, même si sa chair n'est en réalité ni toxique, ni odorante.",5021,70,3,156,true,0
168,"<i>Rhamphorhynchus longiceps</i>\nCe grand vertébré volant est carnivore et possède un rostre comme l'espadon. À Ishgard, certains considèrent qu'il fait partie des alliés des dragons.",5046,70,5,155,true,0
169,"<i>Architeuthis dux</i>\nOn trouve parfois le cadavre de ce grand céphalopode échoué sur les berges, mais le prendre vivant est un immense défi pour les férus de la pêche.",4919,55,1,138,true,0
170,"<i>Octopus giganteus</i>\nLes puissants tentacules de ce céphalopode légendaire seraient capables de faire couler les navires qui ont le malheur de croiser sa route. Une véritable terreur des mers, redouté jusqu'en Orient.",4920,70,1,138,true,0
171,"<i>Mola mola</i>\nCe poisson rare s'approche parfois des berges. On raconte qu'il viendrait parfois en aide aux naufragés, aussi est-il très aimé des marins.",4921,50,1,138,true,0
172,"<i>Dinichthys herzeri</i>\nSon front bossu lui permet de s'en prendre même aux requins. Il fait l'objet d'un culte de la tribu sahuagine qui voit en lui le doyen des mers éorzéennes.",4922,70,1,138,true,0
173,"<i>Cancer agrestis</i>\nCe crabe a des champignons hallucinogènes qui poussent sur sa carapace. Un homme en ayant consommé aurait parlé de tartes volantes, de transformation en Sylphe et de 42 vérités.",5022,55,3,152,true,0
174,"<i>Channa argus</i>\nCe poisson doit son surnom à Ramuh, Primordial des foudres, parce qu'il est actif surtout par mauvais temps. On raconte aussi qu'il attire l'orage.",5023,55,3,153,true,0
175,"<i>Belone variatus</i>\nCette variété est la plus grosse de toutes les orphies. Seul un pêcheur de grand talent est capable de l'attraper.",5024,55,3,156,true,0
176,"<i>Huso huso</i>\nSes œufs de couleur noire ont une saveur très spéciale si on les fait mariner au sel. Victime de la surpêche, il est menacé d'extinction.",5025,55,2,155,true,0
177,"<i>Amia calva</i>\nD'après un message des esprits entendu par un Padjal, ce poisson n'aurait pas évolué depuis le tout début de l'existence.",5026,55,2,154,true,0
178,"<i>Dasyatis solaris</i>\nCe poisson aurait une longévité exceptionnelle. Bien qu'on ignore les limites exactes de celle-ci, certains prétendent qu'il peut vivre plus de mille ans. C'est un symbole de longue vie dans plusieurs cultures.",5027,70,2,156,true,0
179,"<i>Carcharodon megalodon</i>\nCe requin a la réputation d'être un redoutable mangeur d'hommes. On raconte que même le Roi des mers du nord, connu pour son grand courage, aurait perdu un bras en l'affrontant.",4923,70,1,138,true,0
180,"<i>Pristis titanus</i>\nCe géant légendaire aurait coupé un galion en deux avec son rostre tranchant, ce qui lui vaut une réputation de porte-malheur auprès des marins. Le pêcheur qui en viendra à bout sera vénéré.",4924,70,1,140,true,0
181,"<i>Takitarus takitarus</i>\nLes voyageurs d'extrême-orient ont pour coutume d'offrir des œufs séchés de ce poisson comme présent aux élémentalistes. Certains semblent cependant avoir survécu et éclot.",5028,70,3,153,true,0
182,"<i>Arapaima gigas</i>\nCe poisson colossal serait plus grand encore que les Élézens. On le confond parfois avec un serpent géant.",5029,70,3,154,true,0
183,"<i>Gadus morhua</i>\nCe poisson légendaire peut vivre plus de cent ans. Ses œufs sont réputés pour être succulents, mais ils sont hélas toxiques et mortels.",5030,70,2,156,true,0
184,"<i>Silurus ferus</i>\nCe gros poisson légendaire réussirait parfois à vaincre ses propres prédateurs. Il vivrait dans la Ravine des cueillepluies.",5031,55,2,137,true,0
185,"<i>Adamanchelonoidis pumilus</i>\nJadis, un œuf de tortue se serait glissé par erreur dans la cargaison d'œufs de dodo qu'un marchand proche-oriental avait apportée pour une fête. L'espèce aurait ainsi été introduite en Éorzéa.",6185,50,0,135,true,0
186,"<i>Rhinella gigantea</i>\nIls sont mignons, quand ils sont petits, et avant qu'on ait le temps de dire ouf, voilà que leurs pattes poussent et qu'ils deviennent de vilaines créatures baveuses. Ils grandissent vraiment trop vite. Finalement, les têtards ont bien des points communs avec les êtres humains. ",6191,50,3,145,true,0
187,"Ce poisson-ange d'une très grande taille secrète de la ciguatoxine. On lui a donné le surnom de l'ange de la mort, Zaléra, parce que consommer sa chair est synonyme d'une mort certaine. ",7678,70,1,134,true,0
188,"Cette variété rare de chevesne de la rivière des requins conserve ses couleurs chatoyantes même une fois la saison des amours terminée, ce qui provoque bien des confusions chez ses congénères.",7679,70,2,134,true,0
189,"Ce grand flet de Moraby a connu une croissance et une longévité exceptionnelles, si bien qu'on pense qu'il s'agit du poisson même dont la légende raconte qu'il aurait été écrasé par Oschon le Vagabond avant d'être ressuscité par Llymlaen.",7680,70,0,135,true,0
190,"Les bagres geignards sont connus pour le bruit très désagréable qu'ils émettent. Celui-ci est capable d'en produire un si insupportable que ce sont les pêcheurs qui partent en courant.",7681,70,2,135,true,0
191,"Cette perche de verre a atteint un tel niveau de transparence que son corps est presque invisible. Elle luit gracieusement comme du cristal lorsqu'un rayon de lumière la transperce.",7682,80,2,134,true,0
192,"Ce betta n'a jamais connu aucune défaite, si bien qu'on lui a donné le nom de famille d'une célèbre gladiatrice miqo'te de Gridania.",7683,80,3,152,true,0
193,"Cette baudroie est si vorace qu'elle avale les débris qu'elle trouve au fond de l'eau, des tessons de verre aux cannes à pêche brisées. On l'appelle aussi “l'éboueuse des fonds marins”.",7684,80,1,138,true,0
194,"Ce poisson brille comme de l'or lorsqu'il est exposé à la lumière. On raconte que cette vision a causé la perte de bien des pirates tombés à l'eau en tentant de l'attraper.",7685,70,0,128,true,0
195,"Ce requin immense serait revenu encore plus fort après un combat à mort contre un poulpe centenaire et un crocodile monstrueux. Le pêcher rendrait sans doute service à la faune locale.",7686,70,1,134,true,0
196,"<i>Ceratitida tetanus</i>\nCe coquillage possède la rare particularité d'avoir des écailles aussi dures que de l'acier, ce qui lui doit ce surnom d'armurier.",7687,75,1,138,true,0
197,"Ce goujon est célèbre parmi les amateurs d'espèces zoologiques rares. Il se camoufle si habilement dans le sable que son existence même est fréquemment remise en doute par les plus sceptiques.",7688,70,2,134,true,0
198,"Ce poisson solitaire, d'une nature très vigilante, a dû faire bien des sacrifices pour survivre dans l'inhospitalier milieu du Damné.",7689,80,3,141,true,0
199,"<i>Megalops noscensis</i>\nCe poisson peut atteindre une taille de 3 yalms. Les pêcheurs qui ont la force de le ferrer et de le sortir de l'eau le considèrent comme un trophée.",7690,75,1,135,true,0
200,"Cette morue possède des dents aiguisées comme des sabres. On raconte qu'elle a maintes fois arraché les doigts de pêcheurs qui tentaient d'enlever leur hameçon de ses puissantes mâchoires.",7691,75,0,135,true,0
201,"Certains peuples nomades affamés désiraient tant se repaître de cet énorme poisson qu'ils en rêvaient la nuit. Hélas, son goût prononcé est très décevant pour les fins gourmets.",7692,70,2,141,true,0
202,"On dit que la Déesse Llymlaen, observée par Oschon alors qu'elle prenait son bain, lui aurait jeté cette épée. Dépité, Oschon se serait ensuite intéressé à la Déesse Menphina.",7693,70,1,138,true,0
203,"Ce gobie sombre âgé a tant grandi qu'il en ressemble à une pierre. Il se cache ainsi sans mal et fond sur ses proies alors qu'elles ne s'y attendent pas.",7694,80,2,152,true,0
204,"<i>Dasyatis torpeda</i>\nCette raie très venimeuse doit son nom à une ancienne coutume de Gridania: on jetait les hommes soupçonnés de crimes dans une mare en présence de la raie pour les soumettre au jugement divin.",7695,80,3,154,true,0
205,"Ce pipira du ruisseau du thé noir aurait autrefois sectionné l'artère d'un malheureux baigneur, teintant d'une couleur sombre les eaux de la rivière.",7696,70,2,132,true,0
206,"Cette perche est si féroce que même les plus gros bars noirs n'osent s'y frotter. Le surnom de reine lui vient des pêcheurs riverains qui admirent son tempéramment téméraire.",7697,80,3,135,true,0
207,"Une légende vivante dans le monde des poissons pêchés à la main, cette loche est si glissante qu'elle est littéralement insaisissable, d'après le chevalier Lolomaya.",7698,75,3,141,true,0
208,"Ce saumon indigo semble survivre au cycle de reproduction, contrairement à ses congénères. La Veuve est donc vénérée comme symbole de longévité à Gridania.",7699,80,2,154,true,0
209,"Une farce du destin a fait que les motifs de cette carpe semblent représenter un visage humain. Malheureusement, ce visage grotesque n'inspire que du dégoût.",7700,80,2,148,true,0
210,"Cette carpe de canal a longtemps survécu sans se faire prendre par les innombrables amateurs de paris. Même le célèbre pêcheur Gallijaux aurait renoncé à l'attraper.",7701,70,2,133,true,0
211,"Ce gobie très résistant serait arrivé en traversant le désert il y a fort longtemps. On raconte qu'il voyage à la recherche de la terre sacrée.",7702,80,3,145,true,0
212,"Cette écrevisse translucide a un corps devenu extrêmement mou, ce qui lui a valu ce surnom. Elle semble même si souple qu'elle échappe sans mal aux pêcheurs qui pensent l'avoir ferrée.",7703,75,3,141,true,0
213,"Cet escargot semble friand des os humains. Penser au nombre de cadavres qu'il a pu dévorer pour devenir si grand est assez effroyable.",7704,80,3,145,true,0
214,"Cette écrevisse écarlate doit son surnom à son incroyable instinct de survie: elle serait en effet capable de trancher l'estomac d'un triton de l'intérieur pour échapper à ce prédateur.",7705,70,2,148,true,0
215,"Ce crabe a tant grandi que lorsqu'il surgit de la boue, il évoque immédiatement un golem dans l'esprit des gens.",7706,75,3,140,true,0
216,"Ce poulpe aurait pris des proportions énormes suite à une rivalité avec le gigarequin, son ennemi juré. La bataille entre les deux sera sans merci!",7707,70,0,129,true,0
217,"Le seigneur Lolorito avait offert une forte prime pour la capture de cette carpe rarissime à l'air succulent. Mais, las des poissons, il aurait fini par la retirer.",7708,70,2,133,true,0
218,"Cette perche noscéenne est devenue si grande qu'elle dédaigne les petits vairons autour d'elle pour se concentrer sur des proies plus à sa mesure.",7709,70,2,134,true,0
219,"Un hippocampe légendaire inspiré d'un dragon de mer mythique qui aurait aidé son amie, une femme pirate, en tirant son bateau.",7710,75,0,135,true,0
220,"Une huître gigantesque que l'on surnomme rivet pour la fermeté avec laquelle elle s'accroche à la roche. Pour la pêcher, il semble qu'il soit nécessaire d'arracher la pierre qui la supporte tout entière.",7711,80,0,140,true,0
221,"Jacques l'écorcheur est le nom donné à ce crabe qui a la fâcheuse tendance à couper les lignes d'amarrage et déchirer les filets de pêche des marins. Un véritable fléau pour l'industrie halieutique de Moraby.",7712,75,0,135,true,0
222,"Ce poisson aurait pour faculté d'attirer les tempêtes, d'après la légende. On l'aurait en effet aperçu en train de bondir hors de l'eau une nuit de grande tempête.",7713,70,3,132,true,0
223,"Ce cyprin a connu une mutation subite et inexpliquée qui a rendu ses écailles brillantes comme un miroir. La lumière qu'il réfléchit lui permet d'aveugler ses prédateurs comme ses rivaux.",7714,70,3,140,true,0
224,"Condamné par les Douze à vivre avec une tête aussi laide que celle d'un Roegadyn complètement ivre, ce poisson a choisi de vivre caché dans des eaux souterraines où la lumière ne parvient jamais.",7902,80,3,135,true,0
225,"Certains pêcheurs prétendent avoir aperçu ce crustacé survivre à la chute d'un fragment de Dalamud grâce à sa carapace extrêmement solide, pendant les tristes événements du Fléau.",7903,80,0,135,true,0
226,"Attrapée, puis jetée vivante dans une marmite d'eau bouillante où elle subit les tourments des flammes pendant des heures, cette truite héroïque fut finalement relâchée dans son lac par son cuisinier tortionnaire.",7904,80,2,139,true,0
227,"Déjà célèbre pour leur grande férocité, les poissons coeurl les plus violents se voient donner le nom de l'espèce féline la plus dangereuse.",7905,80,3,139,true,0
228,"Ce gigantesque homard a une tendance des plus ennuyeuses pour les pêcheurs. Il semble en effet prendre un malin plaisir à trancher les doigts de ceux qui l'attrapent avec ses grosses pinces.",7906,80,0,140,true,0
229,"Bien que les crabes des rivières se nourrissent généralement de charognes et d'algues, ce spécimen particulièrement grand a été aperçu en train d'attaquer et de dévorer des poissons vivants.",7907,80,2,152,true,0
230,"Malgré une taille digne d'un serpent de rivière, la vipère-vipe a réussi à échapper à bien des pêcheurs, et pour cause: elle envoie les anguilles qui l'accompagnent mordre à l'hameçon à sa place.",7908,80,2,153,true,0
231,"Cette brème n'est pas aussi grande que l'on pourrait le croire. Son nom vient en fait d'une coutume orientale selon laquelle il est de bon augure d'offrir un poisson de grande taille à son suzerain.",7909,80,1,137,true,0
232,"Ne montrant aucune pitié pour ses congénères, ce poisson sait se placer idéalement dans les bans pour se rassasier goulûment en avalant aussi la part de nourriture des autres.",7910,80,1,140,true,0
233,"Les Amalj'aa affirment que cet énorme poisson aurait attaqué l'un de leurs draconides de combat pour l'entraîner avec lui dans l'eau et le tuer.",7911,80,2,146,true,0
234,"Ce poisson semble prendre un malin plaisir à utiliser sa capacité à faire de grands bonds hors de l'eau pour attaquer les Sylphes qui passent par là. Heureusement, aucune victime n'est encore à déplorer.",7912,80,2,152,true,0
235,"Cette perche a réussi à vivre très longtemps parce qu'elle était plus vive que les oiseaux marins. Maintenant, elle est trop grande et lourde pour que d'éventuels prédateurs ne la soulèvent. ",7913,80,3,153,true,0
236,"Bien des pêcheurs peuvent se vanter d'avoir ferré cette carpe de la Velodyna, mais elle leur a échappé à chaque fois. Elle garde d'ailleurs tous ces hameçons dans sa gueule comme autant de trophées.",7914,80,2,153,true,0
237,"Nombreux sont ceux qui ont cru apercevoir un requin à la vue de cet immense thon. On dit même que le seigneur Gegeruju n'aurait pu retenir sa vessie en voyant ce monstre.",7915,80,1,137,true,0
238,"Certains pensent que cette immense anguille de jade aurait vécu à l'époque de Nym et aurait pris cette teinte après avoir dévoré un tomberry.",7916,80,2,139,true,0
239,"La légende veut que le célèbre pirate Barbe-Brume ait donné le corps de ses nombreux ennemis en pâture à ce céphalopode pour ensuite l'utiliser comme chien de garde là où il cachait son trésor.",7917,80,1,339,true,0
240,"D'après un ancien conte de fée lalafell, cette anguille aurait impressionné Azeyma en essayant de suivre le soleil dans le sol au crépuscule. La déesse lui aurait donné un manteau de rayon solaire en récompense.",7918,80,2,145,true,0
241,"Bien que cet étrange poisson porte le nom de Nez d'hast, l'appendice en question est en réalité une bouche, qu'il utilise non pas pour tuer ses proies, mais pour chercher sa nourriture entre les rochers.",7919,80,2,341,true,0
242,"Ce pléco a la propriété unique de pouvoir concentrer l'éther de son organisme pour produire de petits éclairs dans ses taches, un subterfuge qui lui permet d'attirer à lui ses proies.",7920,80,2,148,true,0
243,"Ce saumon de la Yugr'am a choisi de ne jamais retourner à la mer afin de s'assurer les ressources que fournit la rivière, gagnant à l'occasion une corpulence sans commune mesure avec ses congénères.",7921,80,3,153,true,0
244,"Cette immense perche a été et continue d'être la cible de nombreux pêcheurs gobelins, mais aucun d'entre eux n'y est jamais parvenu... ni même revenu de son excursion.",7922,80,2,153,true,0
245,"Cet amphibien carnivore a pour habitude de relâcher une substance parfumée lorsqu'il est attaqué. S'il n'a pas fuit, le prédateur découvre bien trop tard qu'il a absorbé un poison extrêmement toxique.",7923,80,2,340,true,0
246,"Ce poisson porc-épic est tellement gros que les gens lui ont donné le nom d'une créature explosive qui a autrefois fait trembler tout Éorzéa.",7924,80,0,137,true,0
247,"Apparemment très sensible aux changements de salinité des eaux qui l'entourent, ce tétrodon change d'emplacement en fonction des marées.",7925,80,2,137,true,0
248,"Préférant rester à l'écart de ses congénères, ce requin-marteau possède une taille exceptionnelle. Il semble profiter de la désorientation que les tempêtes créent chez les poissons pour capturer ses proies.",7926,80,1,138,true,0
249,"Cette truite a trouvé une poche d'eaux thermales au fond du lac d'airain. Le fait qu'elle passe la moitié de la journée sans bouger la rend difficile à attraper.",7927,80,3,139,true,0
250,"Ce discus de taille extraordinaire est si vif qu'il aurait esquivé le harpon d'un des meilleurs pêcheurs amalj'aa. Il porte toutefois une grande balafre, marque de cette prouesse, sur un de ses flancs.",7928,80,2,146,true,0
251,"Les écailles et l'échine de ce poisson-corde sont si solides que de nombreux pêcheurs qui ont essayé de l'attraper ont cru littéralement croiser le fer avec lui.",7929,80,3,146,true,0
252,"Cette créature non identifiée qui vit dans les sables du désert de Sagolii est tellement monstrueuse que les chasseresses de la tribu de U préfèrent taire son nom de peur que cela leur porte malheur.",7930,80,4,146,true,0
253,"Les enfants de la tribu de U affectionnent beaucoup les histoires dans lesquels les mages d'autrefois se déplaçaient à dos de raie des dunes. Les plus crédules d'entre eux prétendent même en avoir vu.",7931,80,4,146,true,0
254,"La légende ishgardaise de saint Daniffen raconte que ce chevalier dragon allait souvent s'entraîner près de la rivière Coerthas, choisissant toujours le plus vif des seemas comme cible de son hast.",7932,80,2,155,true,0
255,"Les petites gens d'Éorzéa sont persuadées que cette marimo luisante doit sa taille extraordinaire au fait d'avoir été avalée par la créature Rongeur d'os et d'être désormais le vaisseau d'âmes défuntes.",7933,80,3,155,true,0
256,"Cette loche clown aurait été avalée tout entière par un morbol, mais résistant aux puissants sucs gastriques de la créature, elle aurait finalement été libérée, gagnant à l'occasion une jolie teinte verte.",7934,80,3,148,true,0
257,"Ce monke-onke aurait gagné des proportions extraordinaires à cause des jeux sadiques auxquels s'adonnaient les démons du Manoir des Haukke et qui consistaient à l'asperger de sang humain.",7935,80,2,148,true,0
258,"Un chant sylphe raconte que cette anguille aurait été donnée en offrande au Primordial Ramuh, mais ce dernier, touché par la beauté de l'animal, lui aurait redonné vie d'un de ces éclairs.",7936,80,3,153,true,0
259,"On raconte que ce grondin dévorerait les éclairs, étant la raison même pour laquelle il n'y a jamais d'orages dans la Noscea extérieur, une région où la pluie tombe pourtant souvent.",7937,80,2,180,true,0
260,"Ce poisson-archer est réputé pour n'avoir jamais raté une cible, et certains pensent qu'il est la réincarnation d'un célèbre fusilier qui s'est noyé dans l'Agelyss.",7938,80,3,137,true,0
261,"Pour attirer les femelles de son espèce, ce crabe à mitaines a semble-t-il développé une série de mouvements uniques, qui ne sont pas sans rappeler ceux des danses que pratiquent les humains.",7939,80,2,137,true,0
262,"Les écailles de ce cyprin argenté sont si polies qu'elles reflètent les alentours, effrayant les prédateurs qui s'approchent de lui. Cette particularité vient de son habitude de se frotter dans le sable.",7940,80,3,137,true,0
263,"Alors qu'elle cherchait à relier vers le nouveau continent à l'ouest, l'amirale Bloefhiswyn aurait trouvé une voie maritime en suivant ce poisson lune, ce qui lui vaut désormais ce nom.",7941,80,1,138,true,0
264,"Ce poisson décoratif aurait causé la mort de tous ses propriétaire, si bien que le dernier a décidé de le relâcher... avant de tomber lui aussi dans la rivière et de s'y noyer.",7942,80,3,145,true,0
265,"Ce spécimen d'orphie crocodile est tellement vorace qu'après avoir dévoré tous les poissons qui pouvaient lui servir de proies, il s'est attaqué à ses congénères, les décimant jusqu'au dernier.",7943,80,3,147,true,0
266,"Les Ishgardais prétendent qu'apercevoir la Gardienne embrasser cette truite de ses rayons au lever du soleil augure d'une journée pendant laquelle aucun dragon ne se montrera.",7944,80,2,155,true,0
267,"Cette truite a été bénie par la déesse Nymeia, gagnant en longévité et obtenant des tâches scintillantes qui rappellent la vue d'un ciel étoilé par beau temps.",7945,80,2,155,true,0
268,"La Matriarche porte ce nom parce qu'elle a donné naissance à un millier d'éperlans, mais les humains les ayant tous pêchés et assassinés, elle compte bien les venger... si elle n'est pas ferrée avant!",7946,80,3,155,true,0
269,"Depuis bien des générations, les pêcheurs racontent à leurs enfants qu'il existe un brochet monstrueux de dix yalms de long, si furtif qu'il semble n'être qu'une ombre.",7947,80,2,154,true,0
270,"Ce nautile a vécu si longtemps que sa coquille a pris des dimensions surnaturelles, attirant la convoitise de nombreux pirates qui voient en elle un parfait réceptacle pour leurs beuveries.",7948,80,0,138,true,0
271,"Ce timonier du ciel est devenu le plus grand prédateur de la Mer de nuages du Coerthas grâce à sa technique de chasse, qui consiste à plonger sur ses proies en faisant dos au soleil.",7949,80,5,155,true,0
272,"Cette espèce extrêmement rare de requin ne s'approche qu'exceptionnellement des côtes, préférant généralement se nourrir de la chair des céphalopodes qui vivent dans les profondeurs marines.",7950,80,1,138,true,0
273,"Habitant des profondeurs les plus sombres de l'océan, cet étrange crustacé a remédié à la pénurie de proies dans son milieu en adaptant son organisme pour absorber l'éther de l'eau.",7951,80,3,156,true,0
274,"Du fait de ses écailles dorées, ce poisson doit sans cesse être sur ses gardes pour éviter ses prédateurs. Il arrête notamment de faire le moindre mouvement lorsqu'un poisson-chat de jungle rôde près de lui.",8752,80,3,137,true,0
275,"Ce marlin géant vaudrait son nom à un combat qu'il a mené contre un vieux pêcheur pendant trois jours et trois nuits, et à l'issue duquel son adversaire serait tombé dans l'eau et mort noyé.",8753,80,1,137,true,0
