Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0xc],3 [0x3][0x20],4 [0x5][0xe],5 [0x3][0x21],6 [0x4][0x1e],7 [0x5][0x10],8 [0x3][0x22],9 [0x2][0x30],10 [0x3][0x23],11 [0x2][0x31],12 [0x19][0x34],13 [0x1a][0x34],14 [0x1b][0x34],15 [0x1c][0x34],16 [0x1d][0x34],17 [0x1e][0x34],18 [0x1f][0x34],19 [0x20][0x34],20 [0x19][0x35],21 [0x2][0x32],22 [0x1a][0x35],23 [0x1b][0x35],24 [0x3][0x24],25 [0x3][0x25],26 [0x3][0x26],27 [0x1c][0x35],28 [0x3][0x27],29 [0x5][0x12],30 [0x3][0x28],31 [0x5][0x14],32 [0x5][0x16],33 [0x1d][0x35],34 [0x5][0x18],35 [0x5][0x1a],36 [0x3][0x29],37 [0x2][0x33],38 [0x3][0x2a],39 [0x3][0x2b],40 [0x5][0x1c],41 [0x7][0x8],42 [0x3][0x2c],43 [0x3][0x2d],44 [0x1e][0x35],45 [0x1f][0x35],46 [0x3][0x2e],47 [0x20][0x35],48 [0x19][0x36],49 [0x1a][0x36],50 [0x1b][0x36],51 [0x1c][0x36],52 [0x1d][0x36],53 [0x1e][0x36],54 [0x1f][0x36],55 [0x20][0x36],56 [0x3][0x2f]
4790,"Frappe éclair","",405,3,0,0,3203,3243,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,false,false,8,0,4,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,false,true,0
4791,"Queue forante","",405,4,130,109,3206,1875,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,30,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4792,"Embrochement","",405,4,0,0,3201,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4793,"Blessure","",405,2,0,0,478,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,10,30,0,5,7,0,0,0,0,1,false,false,0,false,false,false,true,true,true,false,false,true,0
4794,"Couche de glace","",405,3,130,109,1823,1859,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,60,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4795,"Claquement baveux","",405,3,0,0,1380,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4796,"○削除予定","",405,3,0,0,1222,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4797,"Claquement de fouet","",405,3,0,0,1195,1875,0,-1,0,0,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4798,"Griffe assassine","",405,3,130,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4799,"Claquement caudal","",405,3,130,109,1692,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,6,0,true,0,0,0,0,0,false,30,60,0,3,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
4800,"Auto-destruction","Enclenche la fonction d'auto-destruction.",61126,12,0,0,1222,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,25,0,0,false,10,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,true,false,false,false,false,true,0
4801,"Tir précis","",405,3,132,109,3076,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,0,30,0,2,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4802,"Cacophonie","",405,4,0,0,1690,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,350,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4803,"Gardien du bélier","",405,3,132,109,1689,2169,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,false,true,2,6,0,true,0,0,0,0,0,false,30,250,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4804,"Transformation","",405,4,0,0,3922,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4805,"Rossée","",405,3,130,109,2632,2633,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,3,3,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0
4806,"","",405,4,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4807,"Dernière rengaine","",405,4,0,0,3407,3408,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4808,"Rugissement primitif","",405,3,130,109,3212,3252,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,6,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4809,"Justice de fer","",405,3,130,109,3493,3494,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,5,0,true,0,0,0,0,0,false,25,60,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
4810,"Agitation frénétique","",405,3,130,109,2743,2744,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,3,0,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4811,"Auto-destruction","",405,2,130,109,1709,1710,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,2,20,0,true,2,0,0,0,0,false,50,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4812,"Mort ou vif","",405,3,130,109,2536,2537,0,-1,0,25,true,false,false,false,false,false,false,false,false,0,true,true,4,30,3,true,0,0,0,0,0,false,22,250,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0
4813,"","",405,3,130,109,1495,2113,0,-1,0,50,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,60,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4814,"Charge électrostatique","",405,3,0,0,3206,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4815,"Menace noire","",405,3,0,0,3213,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4816,"Menace noire","",405,3,0,0,3212,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4817,"Menace noire","",405,3,130,0,4521,4522,0,-1,0,0,false,false,false,false,false,false,true,false,false,0,false,false,7,5,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,false,false,false,false,false,true,0
4818,"Divulgation","",405,3,0,0,4503,4504,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,false,4,20,22,true,0,0,0,0,0,false,80,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
4819,"Lait de poule","",405,4,130,109,3204,1875,0,-1,0,30,true,true,true,false,true,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,30,50,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4820,"Posture défensive","",405,4,130,109,535,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,15,0,false,0,0,0,0,0,true,50,200,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4821,"Méga Feu ténébreux","",405,2,130,79,487,1875,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,25,150,0,5,1,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0
4822,"Queue barbelée","",405,3,130,109,1697,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,false,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4823,"Souffle éthéréen","",405,3,134,109,2551,2552,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,5,36,0,true,0,0,0,0,0,false,30,0,0,5,3,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4824,"Électrisation","",405,2,130,109,2255,2266,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,30,0,true,0,0,0,0,0,false,0,100,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4825,"Canons automatiques","",405,3,130,109,3541,3542,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,4,40,5,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,true,false,true,false,false,true,0
4826,"Toile d'éclairs","",405,3,130,109,1706,2139,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4827,"Libération de plasma","",405,3,130,109,1708,2140,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,30,0,true,0,0,0,0,0,false,20,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4828,"Bain de vapeur","",405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,4,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4829,"","",405,0,0,0,1378,3115,0,-1,0,50,false,true,true,true,true,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4830,"Océan de goudron","",405,3,0,0,1751,1838,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,4,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4831,"Extra Glace ténébreuse","",405,2,130,109,525,1925,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4832,"","",405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4833,"Méga Glace ténébreuse","",405,2,106,80,482,1906,0,-1,0,32,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,30,0,0,5,2,0,0,0,0,0,true,false,1,false,false,false,true,false,true,false,false,true,0
4834,"Torgnole","",405,4,0,0,3421,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4835,"Catapultage","",405,4,130,109,3573,3574,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,30,60,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4836,"","",405,14,0,0,3191,3197,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,1,0,false,false,0,false,false,false,false,false,false,true,false,true,0
4837,"Force gravitationnelle","",405,2,100,86,503,1924,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,150,0,5,7,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0
4838,"Choc","",405,2,130,109,3796,1875,0,-1,0,40,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,50,150,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0
4839,"Jugement dernier","",405,2,130,109,4172,4360,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,4,50,8,true,0,0,0,0,0,false,30,150,0,5,1,0,0,0,0,0,false,false,2,false,false,false,true,true,true,false,false,true,0
4840,"Méga Feu ténébreux","",405,2,0,0,487,1875,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0
4841,"Océan de goudron","",405,2,130,109,2364,2368,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,20,400,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0
4842,"Impact de météore","",405,2,130,109,2364,2368,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,80,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0
4843,"Impact de météore","",405,3,0,0,2772,2773,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
4844,"Explosion de débris","",405,3,0,0,2774,2775,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,2,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
4845,"Attaque","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4846,"Coup fluide","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4847,"Éclaboussement","",405,3,0,0,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4848,"Vague inconstante","",405,3,134,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,36,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,80,false,false,false,true,true,true,false,false,true,0
4849,"Vague inconstante","",405,3,130,109,4395,4396,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,39,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,80,false,false,false,false,true,true,false,false,true,0
4850,"Éclusage","",405,3,134,109,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4851,"Éclusage","",405,3,0,0,4397,4398,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,false,false,true,false,false,true,0
4852,"Éclusage","",405,3,0,0,4397,4398,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,0,0,5,6,0,0,0,0,0,false,false,1,false,false,false,false,false,true,false,false,true,0
4853,"Coup fluide","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4854,"Ouverture de valve","",405,3,0,0,3205,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4855,"Cascade","",405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,40,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4856,"Cascade","",405,3,130,109,3206,3246,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,100,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4857,"Phalangette","",405,3,132,109,3208,3248,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4858,"Ferrofluide","",405,3,136,109,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4859,"Attaque","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4860,"Attaque","",405,1,0,0,-1,1875,0,-1,0,5,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4861,"Frappe fluide","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4862,"Frappe fluide","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,10,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4863,"Lessivage","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4864,"Phalangette","",405,3,130,109,3203,3243,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4865,"Nivellement aqueux","",405,3,130,109,3204,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,6,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4866,"Main de douleur","",405,3,130,109,3202,3242,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4867,"Contamination","",405,3,0,0,3202,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4868,"Drainage","",405,3,0,0,3203,3243,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4869,"Contamination grave","",405,3,0,0,3201,3241,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4870,"Ferrofluide","",405,3,130,109,3204,3244,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,false,0,0,0,0,0,false,60,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4871,"Magnétisme","",405,3,0,0,4399,4400,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4872,"Puissant magnétisme","",405,3,0,0,4401,4402,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,false,true,false,false,true,0
4873,"Répulsion","",405,3,0,0,4403,4404,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4874,"Détonation huileuse","",405,3,0,0,3216,3256,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4875,"Détonation huileuse","",405,3,0,0,3208,3248,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,80,0,true,0,0,0,0,0,false,0,0,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4876,"Fuite de courant","",405,3,0,0,3217,3257,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4877,"Fuite de courant","",405,3,0,0,3209,3249,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,80,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4878,"Mucilage","",405,3,130,109,3210,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,40,0,0,0,0,0,0,0,0,0,true,false,0,false,false,false,true,false,true,false,false,true,0
4879,"Aqua Vitae","",405,4,83,0,85,1875,0,-1,0,30,true,true,true,false,true,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,20,100,0,5,7,0,0,0,0,1,false,false,0,false,false,false,true,true,true,false,false,true,0
4880,"Stase céleste","",405,2,3888,193,3789,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,true,0,0,0,0,0,false,750,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4881,"OmniPesanteur ancien","",405,2,3888,85,3886,3914,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,true,true,2,5,0,true,0,0,0,0,0,false,30,150,0,5,7,0,0,0,0,0,true,false,1,false,false,false,true,true,true,false,false,true,0
4882,"","",405,0,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4883,"","",405,0,0,0,1378,3115,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,100,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4884,"Rostnsthache","",405,3,0,0,312,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,0,150,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4885,"Souffle éthéréen","",405,3,134,109,2551,2552,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,2,40,0,true,0,0,0,0,0,false,70,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
4886,"Lumisphère","",405,3,130,109,3215,3255,0,-1,0,40,false,false,false,false,false,false,true,false,false,0,true,true,2,6,0,true,0,0,0,0,0,false,30,150,0,5,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
4887,"Ensemencement magitek","",405,3,132,109,4492,4493,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,6,20,0,true,0,0,0,0,0,false,0,0,0,2,7,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
4888,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4889,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4890,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4891,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4892,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4893,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4894,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4895,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
4896,"","",0,0,0,0,0,0,0,0,0,0,false,false,false,false,false,false,false,false,false,0,false,false,0,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,false,0
