Index,0 [0x19][0x4],1 [0x0][0x0]
1025,false,"Vorräte findest du unten im Lager."
1026,false,"Wo ist er!?"
1027,false,"Bei uns findest du ein weiches Bett und ein Dach über dem Kopf! Die Läuse gibt's gratis dazu."
1028,false,"Allerdings ..."
1029,false,"Niemand wird eine kleine Zitrone vermissen."
1030,false,"Ich habe gehört, es gäbe Schätze in der Unsichtbaren Stadt."
1031,false,"Ja, wenn du denn lebend hinkommst."
1032,false,"Ich ... Äh ... Du hast <i>was</i>!?"
1033,false,"Geht's um deinen geheimen Biervorrat? Den habe ich nämlich schon getrunken."
1034,false,"Nordwestlich von hier liegt der Goldbasar. Vom einstigen Glanz ist allerdings nicht mehr viel zu spüren."
1035,false,"Was hast du hier zu suchen?"
1036,false,"Mach hier ja keinen Ärger, klar?!"
1037,false,"Kweh?"
1038,false,"„Lass den Roegadyn das machen“, haben sie gesagt. Pah!"
1039,false,"Arbeit, nichts als Arbeit ..."
1040,false,"Wer hat dich reingelassen!?\nRaus! Sofort!"
1041,false,"Ich bleibe schön hier im Schatten, vielen Dank."
1042,false,"Du bist so dumm wie dein Schwert breit ist."
1043,false,"Ich spalte dir deine Rübe entzwei!"
1044,false,"未使用1044"
1045,false,"未使用1045"
1046,false,"Redest du immer noch?"
1047,false,"Nach dem Vierten wusste ich, ich bin erledigt."
1048,false,"Das war nicht meine beste Entscheidung."
1049,false,"Wie konntest du nur!?\nSie ist meine beste Freundin!"
1050,false,"Meine Lenden pochen wie Dalamud! Mein Herz brennt wie Megaflare!"
1051,false,"Hach, du bist immer so wortgewandt!"
1052,false,"Kann ich dir etwas bringen, <if:meine Liebe/mein Lieber>?"
1053,false,"Warum geht diese verdammte Tür nicht auf!? <hicks>"
1054,false,"Dass ich die Suppe mit Hyänenschweiß gestreckt habe, merkt bestimmt niemand!"
1055,false,"Nur noch fünf Minuten, Mama ..."
1056,false,"Ich wusste gleich, dass was nicht stimmt, als im Katalog von einem „aufstrebenden Ferienort“ die Rede war! "
1057,false,"Warum denkt bei der Konstruktion dieser Leitern eigentlich niemand an Lalafell?"
1058,false,"Wir sollten ihn entsorgen, bevor die Bussarde ihn riechen."
1059,false,"Wie kannst du nur so herzlos sein?!"
1060,false,"未使用：荒：会話00737"
1061,false,"Vereint im Leben, vereint im Tod."
1062,false,"Komm nicht auf dumme Gedanken!"
1063,false,"Heut mach ich den Fang meines Lebens, ich hab's im linken Zeh!"
1064,false,"Dein Vater wird mir fehlen. Er war immer so großzügig."
1065,false,"Band 32 fehlt!"
1066,false,"Ich glaube, es gab dort niemals Gold."
1067,false,"Zwei Wochen Plackerei und nicht ein Brocken ist dabei rumgekommen!"
1068,false,"Noch mehr Müll aus der Stadt? Hier rüber."
1069,false,"Die Toten fühlen keinen Schmerz. Merk dir das für deinen nächsten Kampf."
1070,false,"Wir müssen den Goldbasar wieder zu dem machen, was er mal war!"
1071,false,"Er ist vor drei Sonnen\nRichtung Ruinen\naufgebrochen, aber ..."
1072,false,"Wieso bekomm eigentlich immer ich den Küchendienst aufgebrummt?"
1073,false,"Bist du auch hier, um Ruinen zu erforschen?"
1074,false,"Das hast du beim letzten Mal auch gesagt ..."
1075,false,"Diesmal bin ich mir hundertprozentig sicher!"
1076,false,"Hat jemand das verfluchte Mädel gesehn?"
1077,false,"Wo sollen die hin?"
1078,false,"Ich gehe nicht in diese verfluchte Stadt zurück!"
1079,false,"Bist du ganz allein hier?"
1080,false,"Vielleicht können wir das ändern ... aber das hat seinen Preis."
1081,false,"Ich wusste doch, dass sie nicht einen Gil in der Tasche hat!"
1082,false,"Und die Seidentunika? Die hat sie von einer Karawane gestohlen!"
1083,false,"Ich werde dich rächen ..."
1084,false,"Bleib bloß von den beiden weg. Ist gesünder ..."
1085,false,"未使用：荒：会話00762"
1086,false,"未使用：荒：会話00763"
1087,false,"未使用：荒：会話00764"
1088,false,"Alles in trockenen Tüchern ... mal abgesehen von meinen Schuhen."
1089,false,"未使用：荒：会話00766"
1090,false,"未使用：荒：会話00767"
1091,false,"未使用：荒：会話00768"
1092,false,"Die Suppe braucht leider noch 'ne Weile."
1093,false,"未使用：荒：会話00770"
1094,false,"Mein Stolz macht wohl gerade Urlaub ..."
1095,false,"Lass dich nicht so hängen, Mann! Wir sind stolze Krieger aus Ala Mhigo!"
1096,false,"未使用：荒：会話00773"
1097,false,"Willst du auch, dass wir hier verschwinden?"
1098,false,"1370, 1371, 1372 ..."
1099,false,"未使用：荒：会話00776"
1100,false,"Diese Schweine haben uns unsere Heimat genommen! Ich bring sie um, allesamt!"
1101,false,"Jetzt beruhig dich doch mal ..."
1102,false,"未使用：荒：会話00779"
1103,false,"Argh, meine alte Kriegsverletzung!"
1104,false,"未使用：荒：会話00781"
1105,false,"未使用：荒：会話00782"
1106,false,"未使用：荒：会話00783"
1107,false,"Ich will eure Muskeln tanzen sehen, Männer!"
1108,false,"未使用：荒：会話00785"
1109,false,"未使用：荒：会話00786"
1110,false,"未使用：荒：会話00787"
1111,false,"Da guckste, was?"
1112,false,"未使用：荒：会話00789"
1113,false,"未使用：荒：会話00790"
1114,false,"Ohne Aufputschmittel!"
1115,false,"未使用：荒：会話00792"
1116,false,"Mein Bizeps heißt Berti!"
1117,false,"Zeigt gefälligst Haltung!"
1118,false,"未使用：荒：会話00795"
1119,false,"未使用：荒：会話00796"
1120,false,"未使用：荒：会話00797"
1121,false,"未使用：荒：会話00798"
1122,false,"未使用：荒：会話00799"
1123,false,"未使用：荒：会話00800"
1124,false,"未使用：荒：会話00801"
1125,false,"未使用：荒：会話00802"
1126,false,"Tränke, fast geschenkt! Einfach diesen Tunnel entlang!"
1127,false,"Keine Dummheiten, in Ordnung? Wir Mädels vom Drakon-Stamm sind ziemlich heißblütig, musst du wissen."
1128,false,"未使用：荒：会話00805"
1129,false,"未使用：荒：会話00806"
1130,false,"未使用：荒：会話00807"
1131,false,"Ich hab ihn mit einem Schuss erledigt!"
1132,false,"Was du nicht sagst!"
1133,false,"Und was sollen wir als Nächstes jagen?"
1134,false,"Egal, Hauptsache groß!"
1135,false,"未使用：荒：会話00812"
1136,false,"未使用：荒：会話00813"
1137,false,"未使用：荒：会話00814"
1138,false,"未使用：荒：会話00815"
1139,false,"未使用：荒：会話00816"
1140,false,"未使用：荒：会話00817"
1141,false,"Man muss jede Bewegung seines Gegners vorausahnen."
1142,false,"G-Glaubst du, sie mag mich?"
1143,false,"未使用：荒：会話00820"
1144,false,"未使用：荒：会話00821"
1145,false,"Du hättest seine Augen sehen sollen ... als ich ihm meine Köcherladung Pfeile reingejagt habe!"
1146,false,"Medium bitte, Schätzchen!"
1147,false,"未使用：荒：会話00824"
1148,false,"Der Felsen da ... der ist doch irgendwas am Planen dran!"
1149,false,"未使用：荒：会話00826"
1150,false,"未使用：荒：会話00827"
1151,false,"未使用：荒：会話00828"
1152,false,"未使用：荒：会話00829"
1153,false,"未使用：荒：会話00830"
1154,false,"未使用：荒：会話00831"
1155,false,"未使用：荒：会話00832"
1156,false,"Bei dieser Hitze wird einem ganz schwindelig ..."
1157,false,"Ich kann diesen elenden Sand nicht mehr sehen ..."
1158,false,"未使用：荒：会話00835"
1159,false,"未使用：荒：会話00836"
1160,false,"未使用：荒：会話00837"
1161,false,"Ich auch nicht, hab nämlich die Augen voll davon!"
1162,false,"未使用：荒：会話00839"
1163,false,"未使用：荒：会話00840"
1164,false,"未使用：荒：会話00841"
1165,false,"未使用：荒：会話00842"
1166,false,"未使用：荒：会話00843"
1167,false,"未使用：荒：会話00844"
1168,false,"未使用：荒：会話00845"
1169,false,"未使用：荒：会話00846"
1170,false,"未使用：荒：会話00847"
1171,false,"未使用：荒：会話00848"
1172,false,"未使用：荒：会話00849"
1173,false,"未使用：荒：会話00850"
1174,false,"未使用：荒：会話00851"
1175,false,"未使用：荒：会話00852"
1176,false,"未使用：荒：会話00853"
1177,false,"未使用：荒：会話00854"
1178,false,"未使用：荒：会話00855"
1179,false,"未使用：荒：会話00856"
1180,false,"未使用：荒：会話00857"
1181,false,"未使用：荒：会話00858"
1182,false,"未使用：荒：会話00859"
1183,false,"未使用：荒：会話00860"
1184,false,"未使用：荒：会話00861"
1185,false,"未使用：荒：会話00862"
1186,false,"未使用：荒：会話00863"
1187,false,"未使用：荒：会話00864"
1188,false,"未使用：荒：会話00865"
1189,false,"未使用：荒：会話00866"
1190,false,"未使用：荒：会話00867"
1191,false,"未使用：荒：会話00868"
1192,false,"未使用：荒：会話00869"
1193,false,"未使用：荒：会話00870"
1194,false,"未使用：荒：会話00871"
1195,false,"未使用：荒：会話00872"
1196,false,"未使用：荒：会話00873"
1197,false,"未使用：荒：会話00874"
1198,false,"未使用：荒：会話00875"
1199,false,"未使用：荒：会話00876"
1200,false,"未使用：荒：会話00877"
1201,false,"未使用：荒：会話00878"
1202,false,"未使用：荒：会話00879"
1203,false,"未使用：荒：会話00880"
1204,false,"未使用：荒：会話00881"
1205,false,"未使用：荒：会話00882"
1206,false,"未使用：荒：会話00883"
1207,false,"未使用：荒：会話00884"
1208,false,"未使用：荒：会話00885"
1209,false,"未使用：荒：会話00886"
1210,false,"未使用：荒：会話00887"
1211,false,"未使用：荒：会話00888"
1212,false,"未使用：荒：会話00889"
1213,false,"未使用：荒：会話00890"
1214,false,"未使用：荒：会話00891"
1215,false,"未使用：荒：会話00892"
1216,false,"未使用：荒：会話00893"
1217,false,"未使用：荒：会話00894"
1218,false,"未使用：荒：会話00895"
1219,false,"未使用：荒：会話00896"
1220,false,"未使用：荒：会話00897"
1221,false,"未使用：荒：会話00898"
1222,false,"未使用：荒：会話00899"
1223,false,"未使用：荒：会話00900"
1224,false,"未使用：荒：会話00901"
1225,false,"未使用：荒：会話00902"
1226,false,"未使用：荒：会話00903"
1227,false,"未使用：荒：会話00904"
1228,false,"未使用：荒：会話00905"
1229,false,"未使用：荒：会話00906"
1230,false,"未使用：荒：会話00907"
1231,false,"未使用：荒：会話00908"
1232,false,"未使用：荒：会話00909"
1233,false,"未使用：荒：会話00910"
1234,false,"未使用：荒：会話00911"
1235,false,"未使用：荒：会話00912"
1236,false,"未使用：荒：会話00913"
1237,false,"未使用：荒：会話00914"
1238,false,"未使用：荒：会話00915"
1239,false,"未使用：荒：会話00916"
1240,false,"未使用：荒：会話00917"
1241,false,"未使用：荒：会話00918"
1242,false,"未使用：荒：会話00919"
1243,false,"未使用：荒：会話00920"
1244,false,"未使用：荒：会話00921"
1245,false,"未使用：荒：会話00922"
1246,false,"未使用：荒：会話00923"
1247,false,"未使用：荒：会話00924"
1248,false,"未使用：荒：会話00925"
1249,false,"未使用：荒：会話00926"
1250,false,"未使用：荒：会話00927"
1251,false,"未使用：荒：会話00928"
1252,false,"未使用：荒：会話00929"
1253,false,"未使用：荒：会話00930"
1254,false,"未使用：荒：会話00931"
1255,false,"未使用：荒：会話00932"
1256,false,"未使用：荒：会話00933"
1257,false,"未使用：荒：会話00934"
1258,false,"未使用：荒：会話00935"
1259,false,"未使用：荒：会話00936"
1260,false,"未使用：荒：会話00937"
1261,false,"未使用：荒：会話00938"
1262,false,"未使用：荒：会話00939"
1263,false,"未使用：荒：会話00940"
1264,false,"未使用：荒：会話00941"
1265,false,"未使用：荒：会話00942"
1266,false,"未使用：荒：会話00943"
1267,false,"未使用：荒：会話00944"
1268,false,"未使用：荒：会話00945"
1269,false,"未使用：荒：会話00946"
1270,false,"未使用：荒：会話00947"
1271,false,"未使用：荒：会話00948"
1272,false,"未使用：荒：会話00949"
1273,false,"未使用：荒：会話00950"
1274,false,"未使用：荒：会話00951"
1275,false,"未使用：荒：会話00952"
1276,false,"未使用：荒：会話00953"
1277,false,"未使用：荒：会話00954"
1278,false,"未使用：荒：会話00955"
1279,false,"未使用：荒：会話00956"
1280,false,"未使用：荒：会話00957"
1281,false,"未使用：荒：会話00958"
1282,false,"未使用：荒：会話00959"
1283,false,"未使用：荒：会話00960"
1284,false,"未使用：荒：会話00961"
1285,false,"未使用：荒：会話00962"
1286,false,"未使用：荒：会話00963"
1287,false,"未使用：荒：会話00964"
1288,false,"未使用：荒：会話00965"
1289,false,"未使用：荒：会話00966"
1290,false,"未使用：荒：会話00967"
1291,false,"未使用：荒：会話00968"
1292,false,"未使用：荒：会話00969"
1293,false,"未使用：荒：会話00970"
1294,false,"未使用：荒：会話00971"
1295,false,"未使用：荒：会話00972"
1296,false,"未使用：荒：会話00973"
1297,false,"未使用：荒：会話00974"
1298,false,"未使用：荒：会話00975"
1299,false,"未使用：荒：会話00976"
1300,false,"未使用：荒：会話00977"
1301,false,"未使用：荒：会話00978"
1302,false,"未使用：荒：会話00979"
1303,false,"未使用：荒：会話00980"
1304,false,"未使用：荒：会話00981"
1305,false,"未使用：荒：会話00982"
1306,false,"未使用：荒：会話00983"
1307,false,"未使用：荒：会話00984"
1308,false,"未使用：荒：会話00985"
1309,false,"未使用：荒：会話00986"
1310,false,"未使用：荒：会話00987"
1311,false,"未使用：荒：会話00988"
1312,false,"未使用：荒：会話00989"
1313,false,"未使用：荒：会話00990"
1314,false,"未使用：荒：会話00991"
1315,false,"未使用：荒：会話00992"
1316,false,"未使用：荒：会話00993"
1317,false,"未使用：荒：会話00994"
1318,false,"未使用：荒：会話00995"
1319,false,"未使用：荒：会話00996"
1320,false,"未使用：荒：会話00997"
1321,false,"未使用：荒：会話00998"
1322,false,"未使用：荒：会話00999"
1323,false,"未使用：荒：会話01000"
1324,false,"Verschwinde!"
1325,false,"Stirb!"
1326,false,"Friss das!"
1327,false,"Argh!"
1328,false,"Na, wie ist das?"
1329,false,"Ha!"
1330,false,"Hinfort mit dir!"
1331,false,"Stirb!"
1332,false,"Nimm dies!"
1333,false,"Für die Sultana!"
1334,false,"Einmal Palastwache, immer Palastwache!"
1335,false,"Hrgh!"
1336,false,"Ha!"
1337,false,"Der ist für dich!"
1338,false,"Stirb!"
1339,false,"Niemals!"
1340,false,"Elendes Piratenpack!"
1341,false,"Es geht um alles oder nichts!"
1342,false,"Argh!"
1343,false,"Hiyaaah!"
1344,false,"Wie schmeckt dir das?"
1345,false,"Den gibt's gratis!"
1346,false,"Das Luftschiff gehört uns!"
1347,false,"Sichert das Luftschiff!"
1348,false,"Garleischer Abschaum!"
1349,false,"Für Eorzea!"
1350,false,"Augen zu und durch!"
1351,false,"Stirb!"
1352,false,"Argh!"
1353,false,"Arrr, mal sehen, wer zuletzt lacht!"
1354,false,"Ich bring dich um! Und wenn ich selbst dran glauben muss!"
1355,false,"Ha!"
1356,false,"Ist das alles, Aldis?"
1357,false,"Die Finsternis besingend ... bringe ich Tod über euch!"
1358,false,"Fische so frisch, dass sie fast noch zappeln!"
1359,false,"Zeig mal her!"
1360,false,"Igitt!"
1361,false,"未使用：海：会話00854"
1362,false,"Auf See sind wir in einen schweren Sturm geraten!"
1363,false,"Zum Glück ist dir nichts passiert."
1364,false,"U-Und die Souvenirs für mich?"
1365,false,"未使用：海：会話00858"
1366,false,"So ein Unsinn!"
1367,false,"In der Kürze liegt die Würze, was?"
1368,false,"Was glotzt du so?"
1369,false,"Geschieht dem Typ recht!"
1370,false,"Es sei denn, du stehst auf Schmerzen ..."
1371,false,"Schwirr ab!"
1372,false,"Buhu ... Das ist alles meine Schuld!"
1373,false,"未使用：海：会話00866"
1374,false,"未使用：海：会話00867"
1375,false,"Brauchst du noch 'n Ankerplatz für die Nacht, Matrose?"
1376,false,"Sei gewarnt, der Seegang ist rau, mein Lieber. <kicher>"
1377,false,"Wenn ihr mein Schiff vertaut, immer doch, die Damen!"
1378,false,"未使用：海：会話00871"
1379,false,"Aber mal echt!"
1380,false,"Macht mal hin, ich krieg allmählich lange Arme hier!"
1381,false,"Die Prüfung dauert zwei Wochen? Bis dahin bin ich bankrott!"
1382,false,"So hohe Zölle?! Das ist ja Wucher!"
1383,false,"未使用：海：会話00876"
1384,false,"Nenn mich nicht noch mal Harry!"
1385,false,"Lass dir das nicht gefallen, Hering!"
1386,false,"Für die Ehre der Knochenfische!"
1387,false,"Ich mach Rollmops aus dir, Harry!"
1388,false,"Polier ihm den Bugspriet, Salziger Hering!"
1389,false,"Pah, an mir stochert der sich die Spähne aus!"
1390,false,"Dieser Pikenier soll nur mit einem Zahnstocher bewaffnet Titan niedergerungen haben ..."
1391,false,"Der Nervenkitzel beim Kampf gegen erfahrene Abenteurer aus Fleisch und Blut ist unübertroffen."
1392,false,"Du solltest dir endlich mal einen angeln gehen, und nicht immer zu Hause rumhocken, haben meinen Freundinnen gesagt."
1393,false,"Denkst du nicht, du hast langsam genug an der Sehne rumgezupft?"
1394,false,"Die Brise duftet nach Salz - und einer Prise Mordlust. Also alles wie gehabt."
1395,false,"Sehr schön. So darf's weitergehen."
1396,false,"Unser Mann ... hat schon wieder gewonnen."
1397,false,"<grummel> ... Mein Wein ..."
1398,false,"Verdammt, tut das weh ..."
1399,false,"Komm sofort runter da, hörst du?"
1400,false,"Wieder alles durcheinander ..."
1401,false,"Dieses Mal gibt's kein Grund zu klagen."
1402,false,"未使用：海：会話00895"
1403,false,"未使用：海：会話00896"
1404,false,"未使用：海：会話00897"
1405,false,"未使用：海：会話00898"
1406,false,"未使用：海：会話00899"
1407,false,"未使用：海：会話00900"
1408,false,"未使用：海：会話00901"
1409,false,"未使用：海：会話00902"
1410,false,"未使用：海：会話00903"
1411,false,"未使用：海：会話00904"
1412,false,"未使用：海：会話00905"
1413,false,"未使用：海：会話00906"
1414,false,"未使用：海：会話00907"
1415,false,"未使用：海：会話00908"
1416,false,"未使用：海：会話00909"
1417,false,"未使用：海：会話00910"
1418,false,"未使用：海：会話00911"
1419,false,"未使用：海：会話00912"
1420,false,"未使用：海：会話00913"
1421,false,"未使用：海：会話00914"
1422,false,"未使用：海：会話00915"
1423,false,"未使用：海：会話00916"
1424,false,"未使用：海：会話00917"
1425,false,"未使用：海：会話00918"
1426,false,"未使用：海：会話00919"
1427,false,"未使用：海：会話00920"
1428,false,"未使用：海：会話00921"
1429,false,"未使用：海：会話00922"
1430,false,"未使用：海：会話00923"
1431,false,"未使用：海：会話00924"
1432,false,"未使用：海：会話00925"
1433,false,"未使用：海：会話00926"
1434,false,"未使用：海：会話00927"
1435,false,"未使用：海：会話00928"
1436,false,"未使用：海：会話00929"
1437,false,"未使用：海：会話00930"
1438,false,"未使用：海：会話00931"
1439,false,"未使用：海：会話00932"
1440,false,"未使用：海：会話00933"
1441,false,"未使用：海：会話00934"
1442,false,"未使用：海：会話00935"
1443,false,"未使用：海：会話00936"
1444,false,"未使用：海：会話00937"
1445,false,"未使用：海：会話00938"
1446,false,"未使用：海：会話00939"
1447,false,"未使用：海：会話00940"
1448,false,"未使用：海：会話00941"
1449,false,"未使用：海：会話00942"
1450,false,"未使用：海：会話00943"
1451,false,"未使用：海：会話00944"
1452,false,"Wenn du weiter so viel frisst, können wir dich bald als Rettungsboot einsetzen ..."
1453,false,"未使用：海：会話00946"
1454,false,"未使用：海：会話00947"
1455,false,"未使用：海：会話00948"
1456,false,"未使用：海：会話00949"
1457,false,"未使用：海：会話00950"
1458,false,"未使用：海：会話00951"
1459,false,"未使用：海：会話00952"
1460,false,"未使用：海：会話00953"
1461,false,"未使用：海：会話00954"
1462,false,"未使用：海：会話00955"
1463,false,"未使用：海：会話00956"
1464,false,"未使用：海：会話00957"
1465,false,"未使用：海：会話00958"
1466,false,"未使用：海：会話00959"
1467,false,"未使用：海：会話00960"
1468,false,"未使用：海：会話00961"
1469,false,"未使用：海：会話00962"
1470,false,"未使用：海：会話00963"
1471,false,"未使用：海：会話00964"
1472,false,"未使用：海：会話00965"
1473,false,"未使用：海：会話00966"
1474,false,"未使用：海：会話00967"
1475,false,"未使用：海：会話00968"
1476,false,"未使用：海：会話00969"
1477,false,"未使用：海：会話00970"
1478,false,"未使用：海：会話00971"
1479,false,"未使用：海：会話00972"
1480,false,"未使用：海：会話00973"
1481,false,"未使用：海：会話00974"
1482,false,"未使用：海：会話00975"
1483,false,"未使用：海：会話00976"
1484,false,"未使用：海：会話00977"
1485,false,"未使用：海：会話00978"
1486,false,"未使用：海：会話00979"
1487,false,"未使用：海：会話00980"
1488,false,"未使用：海：会話00981"
1489,false,"未使用：海：会話00982"
1490,false,"未使用：海：会話00983"
1491,false,"未使用：海：会話00984"
1492,false,"未使用：海：会話00985"
1493,false,"未使用：海：会話00986"
1494,false,"未使用：海：会話00987"
1495,false,"未使用：海：会話00988"
1496,false,"未使用：海：会話00989"
1497,false,"未使用：海：会話00990"
1498,false,"未使用：海：会話00991"
1499,false,"未使用：海：会話00992"
1500,false,"未使用：海：会話00993"
1501,false,"未使用：海：会話00994"
1502,false,"未使用：海：会話00995"
1503,false,"未使用：海：会話00996"
1504,false,"未使用：海：会話00997"
1505,false,"未使用：海：会話00998"
1506,false,"未使用：海：会話00999"
1507,false,"未使用：海：会話01000"
1508,false,"未使用：海：会話01001"
1509,false,"未使用：海：会話01002"
1510,false,"未使用：海：会話01003"
1511,false,"未使用：海：会話01004"
1512,false,"未使用：海：会話01005"
1513,false,"未使用：海：会話01006"
1514,false,"未使用：海：会話01007"
1515,false,"未使用：海：会話01008"
1516,false,"未使用：海：会話01009"
1517,false,"未使用：海：会話01010"
1518,false,"未使用：海：会話01011"
1519,false,"未使用：海：会話01012"
1520,false,"未使用：海：会話01013"
1521,false,"未使用：海：会話01014"
1522,false,"未使用：海：会話01015"
1523,false,"未使用：海：会話01016"
1524,false,"未使用：海：会話01017"
1525,false,"未使用：海：会話01018"
1526,false,"未使用：海：会話01019"
1527,false,"未使用：海：会話01020"
1528,false,"未使用：海：会話01021"
1529,false,"未使用：海：会話01022"
1530,false,"未使用：海：会話01023"
1531,false,"未使用：海：会話01024"
1532,false,"未使用：海：会話01025"
1533,false,"未使用：海：会話01026"
1534,false,"Fisch! Frischer Fisch!"
1535,false,"Wo ging's noch mal gleich zum Fischers Bodden?"
1536,false,"Zehn Stück für mich, meine Gute."
1537,false,"Ist er so <i>frisch</i> wie beim letzten Mal, als der Gestank selbst meinem chronisch verschnupften Mann die Nase freigeätzt hat?"
1538,false,"Hm, die Qual der Wahl ..."
1539,false,"未使用：海：会話01032"
1540,false,"Nicht, dass ich schummeln will, aber ob die hier auch Richterruten führen?"
1541,false,"未使用：海：会話01034"
1542,false,"Ganz schön seltenes Zeug haben die hier ..."
1543,false,"未使用：海：会話01036"
1544,false,"未使用：海：会話01037"
1545,false,"未使用：海：会話01038"
1546,false,"未使用：海：会話01039"
1547,false,"未使用：海：会話01040"
1548,false,"Nein, danke."
1549,false,"Gib's auf, Zitternde Mücke! Dir springen doch selbst die Würmer vom Haken!"
1550,false,"未使用：海：会話01043"
1551,false,"♪ In der Achterburg, nachts um halb eins ♪"
1552,false,"♪ Piraten brauchen keine Spaten, auch ohne stechen sie in See ♪"
1553,false,"未使用：海：会話01046"
1554,false,"Mir angelt keiner was vor!"
1555,false,"Orobon-Filets, nur heute für 5 Gil das Stück! (Ansonsten 2, hehe!)"
1556,false,"Hier rauf gelangst du zu den Oberen Decks."
1557,false,"Der Himmel soll dir gehören, mein Liebes!"
1558,false,"Deinen Himmel kannst du dir sonst wo hinschmieren ..."
1559,false,"... Da hab ich ihn halt 'nen Kopf kürzer gemacht."
1560,false,"未使用：海：会話01053"
1561,false,"Ich werde dich in die teuersten Gewänder von Haute Couture Sonnenseide kleiden!"
1562,false,"Und mich dann entkleiden, was? Ne, ne, mein Lieber!"
1563,false,"Ein Sonderangebot? Ist gut, ich nehm sie alle!"
1564,false,"未使用：海：会話01057"
1565,false,"未使用：海：会話01058"
1566,false,"未使用：海：会話01059"
1567,false,"未使用：海：会話01060"
1568,false,"未使用：海：会話01061"
1569,false,"未使用：海：会話01062"
1570,false,"未使用：海：会話01063"
1571,false,"未使用：海：会話01064"
1572,false,"未使用：海：会話01065"
1573,false,"未使用：海：会話01066"
1574,false,"未使用：海：会話01067"
1575,false,"未使用：海：会話01068"
1576,false,"未使用：海：会話01069"
1577,false,"未使用：海：会話01070"
1578,false,"未使用：海：会話01071"
1579,false,"未使用：海：会話01072"
1580,false,"未使用：海：会話01073"
1581,false,"未使用：海：会話01074"
1582,false,"未使用：海：会話01075"
1583,false,"未使用：海：会話01076"
1584,false,"未使用：海：会話01077"
1585,false,"Grrr ..."
1586,false,"Bist du bereit, Fili?"
1587,false,"Nicht schlappmachen, Trixi!"
1588,false,"Auf sie, Schnuffel!"
1589,false,"未使用：海：会話01082"
1590,false,"未使用：海：会話01083"
1591,false,"Sag mal, wie lange bist du eigentlich schon hier, Kollege?"
1592,false,"未使用：海：会話01085"
1593,false,"In Momenten wie diesen wünschte ich, mein Kettenhemd wäre atmungsaktiv."
1594,false,"Knochentrocken, die Stämme. Ausgezeichnet."
1595,false,"未使用：海：会話01088"
1596,false,"未使用：海：会話01089"
1597,false,"未使用：海：会話01090"
1598,false,"未使用：海：会話01091"
1599,false,"未使用：海：会話01092"
1600,false,"未使用：海：会話01093"
1601,false,"Das wird dir 'ne Lehre sein, noch mal den Toffelschäldienst zu schwänzen!"
1602,false,"♪ Eine Kaperfahrt ist lustig, eine Kaperfahrt ist schön ♪"
1603,false,"Jetzt lass dich doch nicht so hängen, Kumpel!"
1604,false,"未使用：海：会話00820"
1605,false,"未使用：海：会話00821"
1606,false,"Na, das geht aber noch 'n bisschen schneller!"
1607,false,"Sind alle Mädels von den Goldtatzen so heiß?"
1608,false,"Ich muss mit dem Admiral sprechen, sofort!"
1609,false,"Wie kommt man hier auf die Oberen Decks?"
1610,false,"Komm schon, wir finden die Gourmetgilde auch so irgendwie."
1611,false,"Wie jetzt, Backbord hat doch nichts mit Brötchen zu tun? Das musst du mir noch mal erklären ..."
1612,false,"Fünfzig Beutel von dem Zeug, aber dalli!"
1613,false,"Nee, kann man das essen?"
1614,false,"He, Kumpel! Weißt du, was Glück ist?"
1615,false,"Was soll bloß aus uns werden ...? <seufz>"
1616,false,"未使用：海：会話00833"
1617,false,"Hasse ma 'n Schluck füa mich übrich? Ich bin nämlich scho fass wieda nüchtan!"
1618,false,"Kannst du vielleicht 'nen Happen Essen erübrigen?"
1619,false,"Wozu anstrengen, wenn's eh nichts bringt?"
1620,false,"未使用：海：会話00837"
1621,false,"Komm doch selber, du ...!"
1622,false,"Komm doch, wenn du dich traust!"
1623,false,"未使用：海：会話00840"
1624,false,"未使用：海：会話00841"
1625,false,"未使用：海：会話00842"
1626,false,"♪ Sie tanzte wie eine Sirene ... ♪"
1627,false,"♪ ... wir nannten sie wilde Irene ♪"
1628,false,"未使用：海：会話00845"
1629,false,"未使用：海：会話00846"
1630,false,"Ich sehn mich nach Wellen und der salzigen Brise ..."
1631,false,"<rülps>"
1632,false,"未使用：海：会話00849"
1633,false,"Ich bring dich um, du Schwein!"
1634,false,"Habt ihr es auf Mormos Urne abgesehen?"
1635,false,"<keuch> <prust>"
1636,false,"Eine Woche Kombüsenstrafdienst hat mir gereicht!"
1637,false,"Mach bloß nicht schon schlapp!"
1638,false,"未使用：海：会話01097"
1639,false,"未使用：海：会話01098"
1640,false,"未使用：海：会話01099"
1641,false,"未使用：海：会話01100"
1642,false,"未使用：海：会話01101"
1643,false,"未使用：海：会話01102"
1644,false,"未使用：海：会話01103"
1645,false,"未使用：海：会話01104"
1646,false,"未使用：海：会話01105"
1647,false,"未使用：海：会話01106"
1648,false,"未使用：海：会話01107"
1649,false,"未使用：海：会話01108"
1650,false,"未使用：海：会話01109"
1651,false,"未使用：海：会話01110"
1652,false,"Schon 'nen neuen Angelplatz in Aussicht?"
1653,false,"Am Salzstrand soll'n die Fischbestände reich sein!"
1654,false,"未使用：海：会話01113"
1655,false,"未使用：海：会話01114"
1656,false,"Ha, probier's doch mal mit deinem verlausten Kopftuch als Köder!"
1657,false,"Noch mal verlier ich nicht gegen den Strohhut!"
