Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
169,"Mana-Wand","Eine Ätherbarriere absorbiert physischen Schaden.",12651,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
170,"Apokatastasis","Erlittener Magieschaden ist verringert.",10451,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
171,"Ekpyrosis","Unempfänglich für Apokatastasis.",12652,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
172,"Gebrechlichkeit","Wirkung von Heilmagie und Heil-Kommandos auf sich ist vermindert. ",15531,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
173,"Lichtfeuer","Deine Ätherbalance tendiert zum Licht. Feuerbasierte Zauber werden stärker, verbrauchen aber mehr MP. Eisbasierte Zauber werden schwächer, verbrauchen aber weniger MP. Außerdem werden keine MP mehr regeneriert.",10463,0,1,16,140,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
174,"Lichtfeuer II","Deine Ätherbalance tendiert zum Licht. Feuerbasierte Zauber werden stärker, verbrauchen aber mehr MP. Eisbasierte Zauber werden schwächer, verbrauchen aber weniger MP. Außerdem werden keine MP mehr regeneriert.",10464,0,1,16,141,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
175,"Lichtfeuer III","Deine Ätherbalance tendiert zum Licht. Feuerbasierte Zauber werden stärker, verbrauchen aber mehr MP. Eisbasierte Zauber werden schwächer, verbrauchen aber weniger MP und haben eine halbierte Ausführungszeit. Allerdings werden keine MP mehr regeneriert.",10465,0,1,16,142,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
176,"Schatteneis","Deine Ätherbalance tendiert zum Schatten. Feuerbasierte Zauber werden schwächer, verbrauchen aber weniger MP. Außerdem werden mehr MP regeneriert.",10466,0,1,16,143,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
177,"Schatteneis II","Deine Ätherbalance tendiert zum Schatten. Feuerbasierte Zauber werden schwächer, verbrauchen aber weniger MP. Außerdem werden mehr MP regeneriert.",10467,0,1,16,144,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
178,"Schatteneis III","Deine Ätherbalance tendiert zum Schatten. Feuerbasierte Zauber werden schwächer, verbrauchen aber weniger MP und haben eine halbierte Ausführungszeit. Allerdings werden mehr MP regeneriert.",10468,0,1,16,145,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
179,"Bio","Erleidet schrittweise Schaden.",10504,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
180,"Miasma","Erleidet schrittweise Schaden.",10506,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
181,"Krankheit","Bewegungsgeschwindigkeit ist gesenkt und Wirkung von Heilmagie und Heil-Kommandos auf sich ist vermindert.\nKeine Reduktion der Bewegungsgeschwindigkeit bei PvP.",15014,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,4
182,"Virus","STR und GESK sind gesenkt.",10510,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
183,"Geistesvirus","INT und MND sind gesenkt.",10511,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
184,"Erhaltung","Regeneriert schrittweise LP.",10508,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
185,"Auge um Auge","Beim Erleiden einer physischen Attacke wird dem Angreifer mit gewisser Wahrscheinlichkeit ein Schadensreduktionseffekt zugefügt. ",10512,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
186,"Auge um Auge","Ausgeteilter Schaden ist reduziert.",10513,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
187,"Aufmuntern","Ausgeteilter Schaden und Potenzial der Heilmagie ist erhöht.",10509,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
188,"Miasra","Erleidet schrittweise Schaden.",10507,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
189,"Biora","Erleidet schrittweise Schaden.",10505,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
190,"Schattenflamme","Hält eine elementneutrale Schadenszone aufrecht.",10514,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
191,"Pestilenz","Wirkung von Heilmagie und Heil-Kommandos auf sich ist vermindert. ",15531,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
192,"Ansporn","Physischer und magischer Attacke-Wert ist erhöht.",12679,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
193,"Gemach","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verlängert.",15009,0,2,13,0,false,false,false,false,false,false,false,true,50,0,false,0,false,false,0,0
194,"Schutzschild","Erlittener Schaden ist reduziert.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
195,"Totalabwehr","Erlittener Schaden ist reduziert.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
196,"Letzte Bastion","Erlittener Schaden ist reduziert.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
197,"Feuerstachel","Der Gegner erleidet bei jedem Angriff Schaden durch das Element Feuer.",15508,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
198,"Eisstachel","Der Gegner erleidet bei jedem Angriff Schaden durch das Element Eis. Ab und zu wird der Zusatzeffekt Gemach ausgelöst.",15501,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
199,"Schockstachel","Der Gegner erleidet bei jedem Angriff Schaden durch das Element Blitz. Ab und zu wird der Zusatzeffekt Betäubung ausgelöst.",15502,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
200,"Erhöhte physische Verwundbarkeit","Erlittener physischer Schaden ist erhöht.",17101,4,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
201,"Betäubung","Betäubte Sinne verhindern das Ausführen jeglicher Kommandos.",15004,0,2,3,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
202,"Erhöhte Verwundbarkeit","Erlittener Schaden ist erhöht.",17101,8,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
203,"Akkumulation","Attacke-Wert für nächste Waffenfertigkeit ist erhöht.",15507,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
204,"Runenwaffe: Feuer","Auto-Attacke verursacht zusätzlich Feuerschaden.",15509,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
205,"Runenwaffe: Eis","Auto-Attacke verursacht zusätzlich Feuerschaden.",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
206,"Runenwaffe: Wind","Auto-Attacke verursacht zusätzlich Windschaden.",15511,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
207,"Runenwaffe: Erde","Auto-Attacke verursacht zusätzlich Erdschaden.",15512,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
208,"Runenwaffe: Blitz","Auto-Attacke verursacht zusätzlich Blitzschaden.",15513,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
209,"Runenwaffe: Wasser","Auto-Attacke verursacht zusätzlich Wasserschaden.",15514,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
210,"Todesurteil","Wird kampfunfähig, sobald der Timer des Fluchs auf 0 sinkt.",15503,0,2,9,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
211,"Gewetztes Messer","Durch Rumpfschnitt verursachter Schaden ist erhöht.",15515,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
212,"Wahre Gestalt","Tarnung ist unwirksam und Maximal-LP sind reduziert.",15076,0,2,17,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
213,"Besänftigung","Zahm und greift nicht mehr an.",16301,0,2,17,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
214,"Aufstachelung","Nach misslungener Besänftigung noch wilder als zuvor.",16302,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
215,"Schaden -","Ausgeteilter Schaden ist vermindert.",15520,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
216,"Paralyse","Paralysierte Nerven erschweren Kommandos immer mehr.",15006,0,2,5,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
217,"Geodäsie","Kann Nutzbäume und üppige Vegetation in der Umgebung aufspüren.",11051,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
218,"Sammelrate erhöht","Höhere Chance, bei Sammelarbeiten einen Gegenstand zu erhalten.",16002,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
219,"Sammelgewinn erhöht","Anzahl der Gegenstände, die bei Sammelarbeiten erlangt werden, ist erhöht.",16003,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
220,"Sammelglück erhöht","Höhere Chance, bei Sammelarbeiten einen HQ-Gegenstand zu erhalten.",16004,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
221,"Flurenthüllung","Auf der Minikarte sind unbekannte Nutzbäume und Vegetation sichtbar.",11057,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
222,"Tellurische Enthüllung","Auf der Minikarte sind unbekannte Lagerstätten oder Steinbrüche sichtbar.",11007,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
223,"Byregots Segen","Erhöhte Affinität zum Element Blitz beim Sammeln.",11054,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
224,"Nophicas Segen","Erhöhte Affinität zum Element Erde beim Sammeln.",11055,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
225,"Prospektion","Lagerstätten sind lokalisierbar und auf der Karte zu sehen.",11001,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
226,"Hast","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verkürzt.",15008,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
227,"Versuchung","Hat keine Kontrolle mehr über die eigenen Bewegungen.",15552,0,2,17,129,false,false,true,true,false,true,false,false,100,0,false,0,false,false,0,0
228,"Menphinas Segen","Erhöhte Affinität zum Element Eis beim Sammeln.",11004,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
229,"Nald'thals Segen","Erhöhte Affinität zum Element Feuer beim Sammeln.",11005,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
230,"Llymlaens Segen","Erhöhte Affinität zum Element Wind beim Sammeln.",11056,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
231,"Thaliaks Segen","Erhöhte Affinität zum Element Wasser beim Sammeln.",11006,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
232,"Vorausplanung","Bedingungen, HQ-Gegenstände zu erhalten, sind während des Sammelns sichtbar.",16005,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
233,"Ruf des Waldes","Nächststehender Nutzbaum oder Vegetation ist lokalisierbar und auf der Karte zu sehen.",11052,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
234,"Bodenbefund","Nächstgelegene Lagerstätte ist lokalisierbar und auf der Karte zu sehen.",11002,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
235,"Beißender Wind","Erleidet schrittweise Windschaden.",15526,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
236,"Chocobo-Schnabel","Erleidet schrittweise Schaden.",15522,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
237,"Chocobo-Regena","Regeneriert schrittweise LP.",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
238,"Chocobo-Quelle","Das Potenzial der Heilmagie ist erhöht.",15058,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
239,"Kraft des Transzendierens","Maximal-LP und ausgeteilter Schaden sind erhöht.",16207,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
240,"Gewicht","Bewegungsgeschwindigkeit ist gesenkt.",15002,0,2,4,0,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
241,"Gnade des Lichts","Steht unter dem Schutz des Urkristalls.",15548,0,1,16,0,false,false,false,false,false,false,true,true,100,0,true,0,false,false,0,0
242,"Ruf des Waldes II","Höchststufiger Nutzbaum oder Vegetation ist lokalisierbar und auf der Karte zu sehen.",11053,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
243,"Bodenbefund II","Höchststufige Lagerstätte ist lokalisierbar und auf der Karte zu sehen.",11003,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
244,"Knochenbrecher","Knochenbrüche verursachen schrittweise Schaden.",10264,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
245,"Ermächtigung","Verbesserte Ausrüstungsparameter dank des Zaubers der Staatlichen Gesellschaften.",16206,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
246,"Demolieren","Innere Blutungen verursachen schrittweise Schaden.",10218,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
247,"Tödlicher Regen","Ausweich-Rate ist reduziert.",12609,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
248,"Kreis der Verachtung","Blutende Wunden verursachen schrittweise Schaden.",10158,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
249,"Flammenpfeil","Hält eine feuerelementare Schadenszone aufrecht.",10363,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
250,"Brandwunde","Erleidet schrittweise Feuerschaden.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
251,"Innere Ruhe","Kontrolle des Werkzeugs verbessert sich mit jedem erfolgreichen Veredelungs-Kommando.",17321,11,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
252,"Nachhaltigkeit","Belastbarkeit des Materials sinkt 50 % langsamer als normal.",11701,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
253,"Ruhige Hand","Erfolgsrate von Kommandos ist um 20 % erhöht.",11551,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
254,"Große Schritte","Effizienz deines nächsten Veredelungs-Kommandos ist verdoppelt.",16105,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
255,"Einfallsreichtum","Schwierigkeitsgrad von Rezepten ist leicht gesenkt.",11552,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
256,"Einfallsreichtum II","Schwierigkeitsgrad von Rezepten ist merklich gesenkt.",11553,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
257,"Nachhaltigkeit II","Belastbarkeit des Materials sinkt 50 % langsamer als normal.",11702,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
258,"Manipulation","Nach jedem Schritt werden 10 Punkte der Strapazierfähigkeit wieder hergestellt.",11651,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
259,"Innovation","Kontrolle ist um 50 % erhöht.",11652,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
260,"Reklamation","Wahrscheinlichkeit von 90 %, dass die Materialien nach fehlgeschlagener Synthese nicht verloren sind.",11851,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
261,"Komfortzone","Nach jedem Schritt werden 8 HP wieder hergestellt.",11801,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
262,"Ruhige Hand II","Erfolgsrate von Kommandos ist um 30 % erhöht.",11852,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
263,"Schaden +","Ausgeteilter Schaden ist erhöht.",15519,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
264,"Fleischwunde","Erleidet nach einer Hiebattacke schrittweise Schaden.",15521,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
265,"Stichwunde","Erleidet nach einer Stichattacke schrittweise Schaden.",15522,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
266,"Prellung","Erleidet nach einer Schlagattacke schrittweise Schaden.",15523,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
267,"Brandwunde","Erleidet schrittweise Feuerschaden.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
268,"Erfrierung","Erleidet schrittweise Eisschaden.",15525,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
269,"Beißender Wind","Erleidet schrittweise Windschaden.",15526,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
270,"Schlamm","Erleidet schrittweise Erdschaden.",15527,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
271,"Stromschlag","Erleidet schrittweise Blitzschaden.",15528,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
272,"Wassersucht","Erleidet schrittweise Wasserschaden.",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
273,"Blutung","Erleidet schrittweise Schaden.",15530,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
274,"Segnung","Regeneriert schrittweise LP.",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
275,"Gift","Erleidet schrittweise Giftschaden.",17001,4,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
276,"Lob des Kämpen","Regeneriert schrittweise LP.",15549,0,1,16,0,false,false,false,false,false,false,false,true,5,0,true,0,false,false,0,0
277,"Stimme der Stärke","Erlittener Schaden ist reduziert.",15550,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
278,"無敵の進撃マーチ：効果","",15551,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
279,"Rehabilitation","Regeneriert schrittweise LP.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,false,0,false,false,0,0
280,"Fessel","Bewegung nicht möglich.",15003,0,2,12,124,true,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
281,"Schadenswert -","Ausgeteilter physischer Schaden ist vemindert.",15051,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
282,"Magieschaden -","Ausgeteilter magischer Schaden und LP-Regeneration ist vemindert.",15055,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
283,"Wassersucht","Erleidet schrittweise Wasserschaden.",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
284,"Brandwunde","Erleidet schrittweise Feuerschaden.",15524,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
285,"Erfrierung","Erleidet schrittweise Eisschaden.",15525,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
286,"Beißender Wind","Erleidet schrittweise Windschaden.",15526,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
287,"Schlamm","Erleidet schrittweise Erdschaden.",15527,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
288,"Stromschlag","Erleidet schrittweise Blitzschaden.",15528,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
289,"Wassersucht","Erleidet schrittweise Wasserschaden.",15529,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
290,"Schaden +","Ausgeteilter Schaden ist erhöht.",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
291,"100 Fäuste","Intervalle von Auto-Attacke sowie die Reaktivierungszeit von Waffenfertigkeiten und Zaubern sind verkürzt.",15008,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
292,"Granitgefängnis","Ist handlungsunfähig.",15534,0,2,3,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,2,0
293,"Schnelligkeit +","Aktivierungs- und Reaktivierungszeit von Waffenfertigkeiten ist verkürzt.",15553,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
294,"Zaubertempo +","Aktivierungs- und Reaktivierungszeit von Magie ist verkürzt.",15554,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
295,"Goldlunge","Giftige Dämpfe verursachen schrittweise Schaden.",15533,0,2,1,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
296,"Panik","Vor lauter Angst keine Kontrolle über die Bewegung. ",15552,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
297,"Adloquium","Erlittener Schaden ist um einen bestimmten Betrag reduziert.",12801,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
298,"Geweihte Erde","Ein Schild verringert erlittenen Schaden.",12802,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
299,"Geweihte Erde","Erlittener Schaden ist verringert.",12803,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
300,"Schaden +","Ausgeteilter Schaden ist erhöht.",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
301,"Kritische Attacke","Alle Attacken treffen kritisch.",15555,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
302,"Galle","Goldgalle hat sich angesammelt.",17021,5,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
303,"Klettenpilz","Schleimpilze haben sich angesammelt.",17041,9,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
304,"Ätherfluss","Ätherfluss hat sich angesammelt.",10501,3,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
305,"Bann des Drachen","Ist dem „Auge des Drachen“ verfallen.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
306,"Kraft des Drachen","Hat sich die Macht im „Auge des Drachen“ zu eigen gemacht.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
307,"Lob des Kämpen","Heilt schrittweise LP von Gruppenmitgliedern im Umkreis, dafür ist der eigene ausgeteilte Schaden reduziert.",15549,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
308,"Stimme der Stärke","Reduziert den Schaden, den Gruppenmitglieder im Wirkungsbereich erleiden, dafür ist der eigene ausgeteilte Schaden reduziert.",15550,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
309,"Marsch ohne Rücksicht","Erhöht die Frequenz von Kommandos der umstehenden Gruppenmitglieder, dafür ist der eigene ausgeteilte Schaden reduziert.",15551,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
310,"Einrollen","Erlittener Schaden ist verringert.",10526,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
311,"Erdengewahrsam","Erlittener Schaden ist verringert.",12701,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
312,"Gaias Zorn","Hält eine erdelementare Schadenszone aufrecht.",12702,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
313,"Glühender Schild","Verursacht bei erlittenem physischen Angriff Schaden beim Angreifer.",12711,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
314,"Inferno","Erleidet schrittweise Feuerschaden.",12712,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
315,"Erhebendes Flüstern","Regeneriert schrittweise LP.",12826,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
316,"Feenverheißung","Die Magieabwehr ist erhöht.",12827,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
317,"Illumination","Potenzial der Heilmagie ist erhöht.",12828,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
318,"Sprühender Glanz","Zaubertempo ist erhöht.",12836,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
319,"Feenlicht","Schnelligkeit von Kommandos ist erhöht.",12837,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
320,"Blutung","Erleidet schrittweise Schaden.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
321,"Gugnir","Die Kraft in Gugnir hat sich entfaltet.",15530,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
322,"Kristallschleier","Erlittener Schaden ist durch „Augen auf mich“ stark gesenkt.",15556,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
323,"Schwache Immunabwehr","Wirkung von Heilmagie und Heil-Kommandos auf sich ist vermindert. Effekt kann durch Medica kuriert werden.",15557,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
324,"Sintmal","Erleidet schrittweise Schaden durch den Zorn der Gebieter.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
325,"Unverwundbar","Erleidet keinen Schaden. ",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
326,"Statische Ladung","Attacke-Wert von blitzelementaren Kommandos ist erhöht.",15513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
327,"Eisige Ladung","Attacke-Wert von eiselementaren Kommandos ist erhöht.",15510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
328,"Herz des Felsgotts","Die Kraft der Erde neutralisiert jeden erlittenen Schaden.",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
329,"Fortifikationsprogramm 1","Verteidigung ist erhöht, regeneriert LP.",17061,4,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
330,"Hast","Die Intervalle zwischen Auto-Attacken und die Reaktivierungszeiten von Waffenfertigkeiten und Magie sind verkürzt.",15008,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
331,"Verringerte Magie-Verwundbarkeit","Erlittener magischer Schaden ist verringert.",15056,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
