Index,0 [0x7][0xc],1 [0x7][0x10],2 [0x7][0x14],3 [0x0][0x0],4 [0x0][0x4],5 [0x0][0x8]
315,0,0,0,"Sehr klein","",""
316,0,0,0,"Klein","",""
317,0,0,0,"Durchschnitt","",""
318,0,0,0,"Groß","",""
319,0,0,0,"Sehr groß","",""
320,0,0,0,"Sehr kurz","",""
321,0,0,0,"Kurz","",""
322,0,0,0,"Durchschnitt","",""
323,0,0,0,"Lang","",""
324,0,0,0,"Sehr lang","",""
325,0,0,0,"Typ 1","",""
326,0,0,0,"Typ 2","",""
327,0,0,0,"Typ 3","",""
328,0,0,0,"Typ 4","",""
329,0,0,0,"","",""
330,0,0,0,"","",""
331,0,0,0,"","",""
332,0,0,0,"","",""
333,0,0,0,"","",""
334,0,0,0,"","",""
335,0,0,0,"Sehr kurz","",""
336,0,0,0,"Kurz","",""
337,0,0,0,"Durchschnitt","",""
338,0,0,0,"Lang","",""
339,0,0,0,"Sehr lang","",""
340,0,0,0,"Typ 1","",""
341,0,0,0,"Typ 2","",""
342,0,0,0,"Typ 3","",""
343,0,0,0,"Typ 4","",""
344,0,0,0,"","",""
345,0,0,0,"Sehr eng","",""
346,0,0,0,"Eng","",""
347,0,0,0,"Durchschnitt","",""
348,0,0,0,"Weit","",""
349,0,0,0,"Sehr weit","",""
350,0,0,0,"Sehr kurz","",""
351,0,0,0,"Kurz","",""
352,0,0,0,"Durchschnitt","",""
353,0,0,0,"Lang","",""
354,0,0,0,"Sehr lang","",""
355,0,0,0,"Typ 1","",""
356,0,0,0,"Typ 2","",""
357,0,0,0,"Typ 3","",""
358,0,0,0,"Typ 4","",""
359,0,0,0,"","",""
360,0,0,0,"","",""
361,0,0,0,"","",""
362,0,0,0,"","",""
363,0,0,0,"","",""
364,0,0,0,"","",""
365,0,0,0,"Sehr kurz","",""
366,0,0,0,"Kurz","",""
367,0,0,0,"Durchschnitt","",""
368,0,0,0,"Lang","",""
369,0,0,0,"Sehr lang","",""
370,0,0,0,"Typ 1","",""
371,0,0,0,"Typ 2","",""
372,0,0,0,"Typ 3","",""
373,0,0,0,"Typ 4","",""
374,0,0,0,"","",""
375,0,0,0,"Sehr eng","",""
376,0,0,0,"Eng","",""
377,0,0,0,"Durchschnitt","",""
378,0,0,0,"Weit","",""
379,0,0,0,"Sehr weit","",""
380,0,0,0,"Sehr kurz","",""
381,0,0,0,"Kurz","",""
382,0,0,0,"Durchschnitt","",""
383,0,0,0,"Lang","",""
384,0,0,0,"Sehr lang","",""
385,0,0,0,"Typ 1","",""
386,0,0,0,"Typ 2","",""
387,0,0,0,"Typ 3","",""
388,0,0,0,"Typ 4","",""
389,0,0,0,"","",""
390,0,0,0,"","",""
391,0,0,0,"","",""
392,0,0,0,"","",""
393,0,0,0,"","",""
394,0,0,0,"","",""
395,0,0,0,"Sehr kurz","",""
396,0,0,0,"Kurz","",""
397,0,0,0,"Durchschnitt","",""
398,0,0,0,"Lang","",""
399,0,0,0,"Sehr lang","",""
400,0,0,0,"Typ 1","",""
401,0,0,0,"Typ 2","",""
402,0,0,0,"Typ 3","",""
403,0,0,0,"Typ 4","",""
404,0,0,0,"","",""
405,0,0,0,"Sehr klein","",""
406,0,0,0,"Klein","",""
407,0,0,0,"Durchschnitt","",""
408,0,0,0,"Groß","",""
409,0,0,0,"Sehr groß","",""
410,0,0,0,"Sehr schlank ","",""
411,0,0,0,"Schlank","",""
412,0,0,0,"Durchschnitt","",""
413,0,0,0,"Kräftig","",""
414,0,0,0,"Sehr kräftig","",""
415,0,0,0,"","",""
416,0,0,0,"","",""
417,0,0,0,"","",""
418,0,0,0,"","",""
419,0,0,0,"","",""
420,0,0,0,"","",""
421,0,0,0,"","",""
422,0,0,0,"","",""
423,0,0,0,"","",""
424,0,0,0,"","",""
425,0,0,0,"Sehr schlank ","",""
426,0,0,0,"Schlank","",""
427,0,0,0,"Durchschnitt","",""
428,0,0,0,"Kräftig","",""
429,0,0,0,"Sehr kräftig","",""
430,0,0,0,"","",""
431,0,0,0,"","",""
432,0,0,0,"","",""
433,0,0,0,"","",""
434,0,0,0,"","",""
435,0,0,0,"Sehr klein","",""
436,0,0,0,"Klein","",""
437,0,0,0,"Durchschnitt","",""
438,0,0,0,"Groß","",""
439,0,0,0,"Sehr groß","",""
440,0,0,0,"","",""
441,0,0,0,"","",""
442,0,0,0,"","",""
443,0,0,0,"","",""
444,0,0,0,"","",""
445,0,0,0,"Disziplinen der Krieger","",""
446,0,0,0,"","",""
447,0,0,0,"Disziplinen der Magier","",""
448,0,0,0,"","",""
449,0,0,0,"","",""
450,0,1200,0,"","",""
451,0,900,0,"","",""
452,0,800,0,"","",""
453,0,2100,0,"","",""
454,0,1220,0,"","",""
455,0,15,0,"","",""
456,0,800,0,"","",""
457,0,2100,0,"","",""
458,0,0,0,"","",""
459,0,0,0,"","",""
460,0,0,0,"","",""
461,0,0,0,"","",""
462,0,0,0,"","",""
463,0,0,0,"","",""
464,0,0,0,"","",""
465,0,0,0,"","",""
466,0,0,0,"","",""
467,0,0,0,"","",""
468,0,0,0,"","",""
469,0,0,0,"","",""
470,0,0,0,"","",""
471,0,0,0,"Sie ist die Göttin der Gletscher und des Krieges und die Schutzgöttin Ishgards.\nIhr Element ist das Eis und der erste Mond des Jahres steht unter ihrem Stern.\nNach allgemeiner Auffassung ist sie die Tochter Rhalgrs und Nophicas Erzfeindin.\nIn der Kunst wird sie als unbeugsame Kriegerin mit bronzenem Schild dargestellt.\nRüstungen und Waffen sind ihre Symbole.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 50 / <icon:58>Eis 54 / <icon:59>Wind 53 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
472,0,0,0,"Sie ist die Göttin des Mondes und der Liebe. Ihr Element ist das Eis und der\nzweite Mond des Jahres steht unter ihrem Stern. Nach allgemeiner Auffassung\nist sie Azeymas Stiefschwester und Oschons Geliebte. Sie wird in der Kunst oft\nals tüchtiges Hausmädchen mit einer runden Pfanne dargestellt.\nIhr Symbol ist der Vollmond.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 50 / <icon:58>Eis 54 / <icon:59>Wind 53 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
473,0,0,0,"Er ist der Gott der Flüsse und der Weisheit und der Schutzgott Sharlayans.\nSein Element ist das Wasser. Der dritte Mond des Jahres steht unter\nseinem Stern. Nach allgemeiner Auffassung ist er der Vater Llymlaens\nund Byregots Lehrmeister. In der Kunst wird er als schüchterner Gelehrter\nmit Eschenstab dargestellt. Sein Symbol ist die Schriftrolle.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 53 / <icon:61>Blitz 50 / <icon:62>Wasser 54","",""
474,0,0,0,"Sie ist die Göttin der Planeten und des Schicksals. Ihr Element ist das Wasser\nund der vierte Mond des Jahres steht unter ihrem Stern. Nach allgemeiner\nAuffassung ist sie Althyks jüngere Schwester und Rhalgrs Herrin. In der Kunst\nwird sie oft von einem Schleier aus weißer Seide verborgen und mit einem\nSpinnrad dargestellt, welches auch ihr Symbol ist.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 53 / <icon:61>Blitz 50 / <icon:62>Wasser 54","",""
475,0,0,0,"Sie ist die Göttin der Weltmeere und der Seefahrer und die Schutzgöttin\nLimsa Lominsas. Ihr Element ist der Wind und der fünfte Mond des Jahres\nsteht unter ihrem Stern. Nach allgemeiner Auffassung ist sie Thaliaks Tochter\nund Nophicas ältere Schwester. Sie wird von Künstlern als kräftige Fischerin\nmit langer Harpune dargestellt. Ihre Symbole sind Wellen und Schiffe.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 53 / <icon:58>Eis 50 / <icon:59>Wind 54 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
476,0,0,0,"Er ist der Gott der Berge und der Vagabunden. Sein Element ist der Wind\nund der sechste Mond des Jahres steht unter seinem Stern. Nach allgemeiner\nAuffassung ist er Nald'thals Blutsbruder und eng mit Halone befreundet.\nEr wird von Künstlern gerne als sorgloser Jäger mit einem Eichenbogen\ndargestellt. Seine Symbole sind der Wander- und Hirtenstab.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 53 / <icon:58>Eis 50 / <icon:59>Wind 54 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
477,0,0,0,"Er ist der Gott der Bauwerke und der Handwerker. Sein Element ist der Blitz.\nDer siebte Mond des Jahres steht unter seinem Stern. Nach allgemeiner\nAuffassung ist er Thaliaks Schüler und Halones älterer Bruder. Künstler stellen\nihn als aufrichtigen Schmied mit großem, doppelköpfigem Eisenhammer dar.\nSein Symbol ist die Hand.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 50 / <icon:61>Blitz 54 / <icon:62>Wasser 53","",""
478,0,0,0,"Er ist der Gott der Kometen und der Zerstörung und der Schutzgott Ala Mhigos.\nSein Element ist der Blitz. Der achte Mond des Jahres steht unter seinem Stern.\nNach allgemeiner Auffassung ist er Nymeias Diener und gleichzeitig Byregots\nund Halones Vater. Künstler stellen ihn als Magier mit einem Messingstab dar.\nSeine Symbole sind der Blitz und der Komet.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 50 / <icon:61>Blitz 54 / <icon:62>Wasser 53","",""
479,0,0,0,"Sie ist die Göttin der Sonne und des Rechts und ihr Element ist das Feuer.\nDer neunte Mond des Jahres steht unter ihrem Stern. Nach allgemeiner\nAuffassung ist sie die große Schwester Menphinas und ebenfalls eine\nTochter Althyks. Die Künstler Eorzeas zeichnen sie oft als erhabene Dame\nmit einem gelben Fächer. Ihr Symbol ist die Sonne.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 54 / <icon:58>Eis 53 / <icon:59>Wind 50 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
480,0,0,0,"Sie sind der zweigesichtige Gott des Handels und der Unterwelt und der\nSchutzgott Ul'dahs. Ihr Element ist das Feuer und der zehnte Mond im Jahr\nsteht unter ihrem Stern. Nach allgemeiner Auffassung sind Nald und Thal\nZwillinge. Künstler stellen sie oft in Gestalt eines scharfsinnigen Kaufmanns\nmit einer Waage dar. Ihr Symbol ist uraltes Muschelgeld.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 54 / <icon:58>Eis 53 / <icon:59>Wind 50 / <icon:60>Erde 52 / <icon:61>Blitz 52 / <icon:62>Wasser 52","",""
481,0,0,0,"Sie ist die Göttin des Bodens und der Fruchtbarkeit und die Schutzgöttin Gridanias.\nIhr Element ist die Erde. Der elfte Mond des Jahres steht unter ihrem Stern.\nNach allgemeiner Auffassung ist sie die Tochter Azeymas und die jüngere\nSchwester Llymlaens. In der Kunst wird sie oft als muntere Bäuerin mit\nstählerner Sense dargestellt. Ihr Symbol ist der Ährenbund.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 54 / <icon:61>Blitz 53 / <icon:62>Wasser 50","",""
482,0,0,0,"Er ist der Gott der Gravitation und der Zeit. Sein Element ist die Erde\nund der zwölfte Mond des Jahres steht unter seinem Stern. Nach allgemeiner\nAuffassung ist er Nymeias älterer Bruder und der Vater Azeymas und Menphinas.\nKünstler stellen ihn ehrfürchtig als strengen Kaiser mit einer Kriegsaxt aus Mithril dar.\nSeine Symbole sind die Sand- und die Sonnenuhr.\n\nElemente zu Beginn des Spiels:\n<icon:57>Feuer 52 / <icon:58>Eis 52 / <icon:59>Wind 52 / <icon:60>Erde 54 / <icon:61>Blitz 53 / <icon:62>Wasser 50","",""
483,0,0,0,"","",""
484,0,0,0,"","",""
485,0,0,0,"","",""
486,0,0,0,"","",""
487,0,0,0,"","",""
488,0,0,0,"","",""
489,0,0,0,"","",""
490,0,0,0,"","",""
491,0,220,0,"","",""
492,0,160,0,"","",""
493,0,290,0,"","",""
494,0,0,0,"","",""
495,0,0,0,"","",""
496,0,0,0,"","",""
497,0,0,0,"","",""
498,0,0,0,"","",""
499,0,0,0,"","",""
500,0,0,0,"Charakterauswahl","",""
501,0,0,0,"","",""
502,0,0,0,"Dragoon","",""
503,0,0,0,"","",""
504,0,0,0,"Ausrüstung","",""
505,0,0,0,"Charakter erschaffen","",""
506,0,0,0,"Bestätigen","",""
507,0,0,0,"Zurück","",""
508,0,0,0,"","",""
509,0,0,0,"","",""
510,0,0,0,"Originalbesetzung (Wiesländer ♂)","",""
511,0,0,0,"Slot <value>: <ref:Tribe> <switch:♂/♀>","",""
512,0,0,0,"Die Ausrüstung kann nicht geändert werden.","",""
513,0,0,0,"Kein Kommentar beim Speichern.","",""
514,0,0,0,"","",""
515,0,0,0,"","",""
516,0,0,0,"","",""
517,0,0,0,"","",""
518,0,0,0,"","",""
519,0,0,0,"","",""
520,0,0,0,"","",""
521,0,0,0,"","",""
522,0,0,0,"","",""
523,0,0,0,"","",""
524,0,0,0,"","",""
525,0,0,0,"","",""
526,0,0,0,"","",""
527,0,0,0,"","",""
528,0,0,0,"","",""
529,0,0,0,"","",""
530,0,0,0,"","",""
531,0,0,0,"Gladiator (Ul'dah)","",""
532,0,0,0,"Faustkämpfer (Ul'dah)","",""
533,0,0,0,"Marodeur (Limsa Lominsa)","",""
534,0,0,0,"Pikenier (Gridania)","",""
535,0,0,0,"Waldläufer (Gridania)","",""
536,0,0,0,"Druide (Gridania)","",""
537,0,0,0,"Thaumaturg (Ul'dah)","",""
538,0,0,0,"Hermetiker (Limsa Lominsa)","",""
539,0,0,0,"","",""
540,0,0,0,"Sehr kurz","",""
541,0,0,0,"Kurz","",""
542,0,0,0,"Durchschnitt","",""
543,0,0,0,"Lang","",""
544,0,0,0,"Sehr lang","",""
545,0,0,0,"Typ 1","",""
546,0,0,0,"Typ 2","",""
547,0,0,0,"Typ 3","",""
548,0,0,0,"Typ 4","",""
549,0,0,0,"","",""
550,0,0,0,"","",""
551,0,0,0,"","",""
552,0,0,0,"","",""
553,0,0,0,"","",""
554,0,0,0,"","",""
555,0,0,0,"Sehr kurz","",""
556,0,0,0,"Kurz","",""
557,0,0,0,"Durchschnitt","",""
558,0,0,0,"Lang","",""
559,0,0,0,"Sehr lang","",""
560,0,0,0,"Typ 1","",""
561,0,0,0,"Typ 2","",""
562,0,0,0,"Typ 3","",""
563,0,0,0,"Typ 4","",""
564,0,0,0,"","",""
565,0,0,0,"Sehr klein","",""
566,0,0,0,"Klein","",""
567,0,0,0,"Durchschnitt","",""
568,0,0,0,"Groß","",""
569,0,0,0,"Sehr groß","",""
570,0,0,0,"","",""
571,0,0,0,"","",""
572,0,0,0,"","",""
573,0,0,0,"","",""
574,0,0,0,"","",""
575,0,0,0,"","",""
576,0,0,0,"","",""
577,0,0,0,"","",""
578,0,0,0,"","",""
579,0,0,0,"","",""
580,0,0,0,"","",""
581,0,0,0,"","",""
582,0,0,0,"","",""
583,0,0,0,"","",""
584,0,0,0,"","",""
585,0,0,0,"","",""
586,0,0,0,"","",""
587,0,0,0,"","",""
588,0,0,0,"","",""
589,0,0,0,"","",""
590,0,0,0,"","",""
591,0,0,0,"","",""
592,0,0,0,"","",""
593,0,0,0,"","",""
594,0,0,0,"","",""
595,0,0,0,"","",""
596,0,0,0,"","",""
597,0,0,0,"","",""
598,0,0,0,"","",""
599,0,0,0,"","",""
600,0,0,0,"<icon:24> Kamera schwenken <icon:21> Hintergrund drehen <icon:13>+<icon:25> Zoom <icon:20> Kamera invertieren","LOBBY_PAD_GUIDE_CENTER_CAMERA",""
601,0,0,0,"<icon:19>","LOBBY_PAD_GUIDE_RETURN",""
602,0,0,0,"<icon:24> Kamera schwenken <icon:13>+<icon:25> Zoom <icon:13>+<icon:22> Oben/unten <icon:20> Kamera invertieren","MAKE_PAD_GUIDE_CENTER_CAMERA",""
603,0,0,0,"<icon:19>","MAKE_PAD_GUIDE_RETURN",""
604,0,0,0,"<icon:17>","MAKE_PAD_GUIDE_POSE",""
605,0,0,0,"<icon:18>","MAKE_PAD_GUIDE_ATTIRE",""
606,0,0,0,"<icon:15>","MAKE_PAD_GUIDE_BG_L",""
607,0,0,0,"<icon:16>","MAKE_PAD_GUIDE_BG_R",""
608,0,0,0,"<icon:12>","MAKE_PAD_GUIDE_TIME",""
609,0,0,0,"<icon:11>","MAKE_PAD_GUIDE_CONFIG",""
610,0,0,0,"<icon:12> Tastatur","",""
611,0,0,0,"<icon:11> Untermenü","",""
612,0,0,0,"Kamera rotieren  Hintergrund rotieren  Mausrad: Zoom","",""
613,0,0,0,"/ Kamera/Hintergrund rotieren Mausrad: Zoom Mausradtaste: oben/unten","",""
614,0,0,0,"","",""
615,0,0,0,"Verbleibende Spieltage: <value>","",""
616,0,0,0,"Veteranen-Belohnungsrang: <if:<value>/keiner>","",""
617,0,0,0,"Bislang abonnierte Spieltage: <value>\nBis zum nächsten Rang: <value>","",""
618,0,0,0,"Deine restliche Spielzeit beträgt <value> <if:Tag/Tage>. Über die Mogry-Station (http://sqex.to/Msp) kannst du deine Spielzeit verlängern.","",""
619,0,0,0,"Deine restliche kostenlose Testspielzeit beträgt\n<value> <if:Tag/Tage>. Wenn du FINAL FANTASY XIV nach Ablauf der Testspielzeit weiterspielen möchtest, <if:kannst du im Fachhandel oder im PlayStation®Store die Verkaufsversion erwerben/kannst du über die Mogry-Station =http://sqex.to/Msp zur Verkaufsversion wechseln> und alle Funktionen des Spiels freischalten.","",""
620,0,0,0,"","",""
621,0,0,0,"Gefällt dir dein Gehilfe so, wie er ist?","",""
622,0,0,0,"Die Gestaltung deines Gehilfen wird abgebrochen.","",""
623,0,0,0,"Wirklich abbrechen?","",""
624,0,0,0,"","",""
625,0,0,0,"Die Gestaltung deines Charakters abbrechen? Alle Änderungen gehen verloren.","",""
626,0,0,0,"Die Gestaltung deines Charakters abschließen?","",""
627,0,0,0,"Die Gestaltung deines Charakters abbrechen und das bisherige Aussehen beibehalten?","",""
628,0,0,0,"","",""
629,0,0,0,"Willst du dich mit <value> einloggen?\n※ Ruf das Untermenü auf, um das Aussehen deines Charakters umzugestalten.","",""
630,0,0,0,"Du kannst das Volk, Geschlecht und Aussehen deines Charakters ändern. Wähle im Untermenü „Charakter umgestalten“ aus.","",""
631,0,0,0,"Wenn du nun mit der Neugestaltung deines Charakters beginnen möchtest, drücke OK.\nDu kannst dich auch einloggen, ohne deinen Charakter zu ändern. Bedenke, dass bei einer Neugestaltung Frisuren und Gesichtsbemalungen, die du durch bestimmte Aufträge oder vom Kosmetiker erhalten hast, gelöscht werden.","",""
632,0,0,0,"Um das Volk, Geschlecht oder Aussehen neu zu bestimmen, musst du alle Gegenstände außer deiner Hauptwaffe ablegen. Logge dich also ein, leg alles ab und logge dich wieder aus.","",""
633,0,0,0,"Diese neuen Charakterdaten auf deinen alten Charakter anwenden?","",""
634,0,0,0,"Die Charakter-Neugestaltung abbrechen?","",""
635,0,0,0,"","",""
636,0,0,0,"","",""
637,0,0,0,"","",""
638,0,0,0,"","",""
639,0,0,0,"","",""
640,0,0,0,"Wiesländer","","Der Volksstamm der Wiesländer macht die große Mehrheit im 
Volk der Hyuran aus. Man kann sie in ganz Eorzea antreffen, 
besonders in den großen Städten, wo sie für die 
verschiedensten Gilden aktiv sind."
641,0,0,0,"","",""
642,0,0,0,"Hochländer","","Den Namen erhielt der Volksstamm, weil er sich im Hochland 
von Gyr Abania niederließ und dort in Bergfestungen für 
geraume Zeit sein Dasein fristete. Im Allgemeinen sind die 
Hochländer - gestählt durch das harte Bergleben - größer 
und muskulöser als die ihnen verwandten Wiesländer. 
Nach dem Fall Ala Mhigos flohen viele von ihnen ins Exil 
nach Ul'dah, wo sie sich meist als Söldner verdingen."
643,0,0,0,"","",""
644,0,0,0,"Erlschatten","","Dieser Volksstamm lebte in alten Zeiten zurückgezogen in 
der Tiefe der Wälder, doch viele von ihnen findet man nun 
in Ishgard und Gridania, in den Städten, an deren Gründung 
sie beteiligt waren. Oftmals können sie etwas arrogant oder 
schulmeisterlich wirken, doch in Wahrheit lieben Erlschatten 
einfach die Ordnung. Sie haben Grundsätze und hohe Ideale, 
und an diesen halten sie fest."
645,0,0,0,"","",""
646,0,0,0,"Dunkelalben","","Seit vielen Jahrhunderten führen die Dunkelalben ein 
Schattendasein in den dämmrigen Höhlen der Waldgebiete 
Eorzeas. Bei der Gründung Gridanias trennten sich ihre 
Wege von denen der Erlschatten - die Dunkelalben folgten 
ihnen nicht in die Stadt. Sie verachten das „geschäftige Treiben“ 
sogar des vergleichsweise ruhigen Gridania und es liegt in 
ihrer einzelgängerischen Natur, dass ihnen jede Bindung 
und Einschränkung aufs Äußerste widerstrebt."
647,0,0,0,"","",""
648,0,0,0,"Halmlinge","","Die Halmlinge haben sich in den weiten Ebenen von La Noscea 
niedergelassen. Viele widmen sich der Landwirtschaft, doch es 
ist auch nicht ungewöhnlich, sie in Limsa Lominsa anzutreffen, 
wo sie als Fischer und Matrosen arbeiten. Sie sind unbekümmerte 
Gesellen, doch sie haben auch oft ihre eigenen Vorstellungen - 
und die können sie auch durchsetzen, wenn es darauf ankommt."
649,0,0,0,"","",""
650,0,0,0,"Sandlinge","","Die Sandlinge kommen aus der flirrenden Hitze der Wüsten 
von Thanalan. Sie waren es, die Ul'dah mit eigenen Händen 
aufgebaut haben, und zu einem guten Teil sind sie auch die 
Begründer des Reichtums der Stadt. Ihre Spontaneität und 
ihre praktische Veranlagung ergänzen ihren untrüglichen 
Geschäftssinn hervorragend und lassen sie eine günstige 
Gelegenheit sofort beim Schopf packen."
651,0,0,0,"","",""
652,0,0,0,"Goldtatzen","","Die Miqo'te dieses Volksstammes haben sich diesen Namen selbst gegeben - 
offenbar deswegen, weil viele von ihnen Anhänger der Sonnengöttin 
Azeyma sind. Am häufigsten trifft man Goldtatzen in Einöden
wie der Sagolii-Wüste an, aber sie leben auch in den Städten, 
viele von ihnen in Limsa Lominsa."
653,0,0,0,"","",""
654,0,0,0,"Mondstreuner","","Wie die ihnen verwandten Goldtatzen haben die Mondstreuner 
diesen Namen selbst gewählt, weil viele von ihnen Anhänger 
der Mondgöttin Menphina sind. Viele Mondstreuner leben im 
Finsterwald, fernab der Zivilisation, wo sie nachts auf Jagd gehen. 
Trotz ihres schlechten Rufs als Wilderer siedeln in letzter Zeit 
immer mehr von ihnen nach Gridania um."
655,0,0,0,"","",""
656,0,0,0,"Seewölfe","","Die Seewölfe waren einst brutale Piraten von den Inseln 
hoch oben im Nordmeer, die die Küstenbewohner in Angst 
und Schrecken versetzten. Nach ihrer Ankunft in Eorzea aber 
besannen sie sich auf ihre friedfertigen Wurzeln, sodass 
die meisten heute als Fischer oder Fährleute ihren Unterhalt 
verdienen. In ihrer Namensgebung bewahren sie aber das 
Andenken an ihre Wurzeln, denn stets wählen sie dafür 
Wörter aus der Sprache ihrer Vorfahren."
657,0,0,0,"","",""
658,0,0,0,"Lohengarde","","Der kleine Volksstamm der Lohengarde lebt seit Generationen 
in den zerklüfteten Bergen im Norden von Abalathias Rückgrat. 
Der ungewöhnliche Lebensraum und ihre rotbraune Hautfarbe 
brachten ihnen den Namen Lohengarde ein. Dass sie sich meist 
leicht zu merkende Namen geben, darf man wohl als Zugeständnis 
an ihre Arbeitgeber betrachten, denn traditionell verdingen sich 
sehr viele Angehörige der Lohengarde als Söldner. Sicher ist es 
nicht zuletzt ihr beeindruckender Körperbau, der ihnen für ihre 
Dienste als Gardisten und Leibwächter höchste Wertschätzung sichert."
659,0,0,0,"","",""
660,0,0,0,"Raen","","Hell glänzende Schuppen sind das Merkmal dieses Volksstammes 
der Au Ra. Sie tragen die Wesenszüge des „Vaters der 
Morgendämmerung“ in sich, des Urvaters des Stammes, wie der
Schöpfungsmythos ihn beschreibt: Ruhig und ausdauernd 
und selbst größten Strapazen gewachsen. Ihre Heimat 
liegt im zerklüfteten Grenzland des östlichen Kontinents, 
doch in den letzten Jahren gelangten einige Raen auf dem 
Seeweg nach Eorzea. "
661,0,0,0,"","",""
662,0,0,0,"Xaela","","Dunkel schimmernde Schuppen kennzeichnen diese Au Ra. 
In ihnen sind die Eigenschaften der „Mutter der Abenddämmerung“ 
verkörpert, die Urmutter des Stammes im Schöpfungsmythos: 
Kühn und verwegen und außerordentlich geschickt im Kampf. 
Sie leben nomadisch und ziehen im engen Familienverband 
von Ort zu Ort."
663,0,0,0,"","",""
664,0,0,0,"","",""
665,0,0,0,"","",""
666,0,0,0,"","",""
667,0,0,0,"","",""
668,0,0,0,"","",""
669,0,0,0,"","",""
670,0,0,0,"","",""
671,0,0,0,"","",""
672,0,0,0,"","",""
673,0,0,0,"","",""
674,0,0,0,"","",""
675,0,0,0,"","",""
676,0,0,0,"","",""
677,0,0,0,"","",""
678,0,0,0,"","",""
679,0,0,0,"","",""
680,0,0,0,"Jobspezifisch","",""
681,0,0,0,"Jobspezifisch (Kopf frei)","",""
682,0,0,0,"Volkstypisch","",""
683,0,0,0,"Stufe 15","",""
684,0,0,0,"Stufe 30","",""
685,0,0,0,"Artefakt","",""
686,0,0,0,"Artefakt (weiß)","",""
687,0,0,0,"PvP","",""
688,0,0,0,"PvP (violett)","",""
689,0,0,0,"Mahlstromelite","",""
690,0,0,0,"Bruderschaftselite","",""
691,0,0,0,"Legionselite","",""
692,0,0,0,"Garlond-Kollektion","",""
693,0,0,0,"Garlond-Kollektion (rot)","",""
694,0,0,0,"Drachengott","",""
695,0,0,0,"Heavensward A","",""
696,0,0,0,"Heavensward B","",""
697,0,0,0,"Kaskadeur-Uniform","",""
698,0,0,0,"Kaskadeur-Uniform (grün)","",""
699,0,0,0,"","",""
700,0,0,0,"","",""
701,0,0,0,"","",""
702,0,0,0,"","",""
703,0,0,0,"","",""
704,0,0,0,"","",""
705,0,0,0,"","",""
706,0,0,0,"","",""
707,0,0,0,"","",""
708,0,0,0,"","",""
709,0,0,0,"","",""
710,0,0,0,"","",""
711,0,0,0,"","",""
712,0,0,0,"","",""
713,0,0,0,"","",""
714,0,0,0,"","",""
715,0,0,0,"","",""
716,0,0,0,"","",""
717,0,0,0,"","",""
718,0,0,0,"","",""
719,0,0,0,"","",""
720,0,0,0,"","",""
721,0,0,0,"","",""
722,0,0,0,"","",""
723,0,0,0,"","",""
724,0,0,0,"","",""
725,0,0,0,"","",""
726,0,0,0,"","",""
727,0,0,0,"","",""
728,0,0,0,"","",""
729,0,0,0,"","",""
730,0,0,0,"","",""
731,0,0,0,"","",""
732,0,0,0,"","",""
733,0,0,0,"","",""
734,0,0,0,"","",""
735,0,0,0,"","",""
736,0,0,0,"","",""
737,0,0,0,"","",""
738,0,0,0,"","",""
739,0,0,0,"","",""
740,0,0,0,"","",""
741,0,0,0,"","",""
742,0,0,0,"","",""
743,0,0,0,"","",""
744,0,0,0,"","",""
745,0,0,0,"","",""
746,0,0,0,"","",""
747,0,0,0,"","",""
748,0,0,0,"","",""
749,0,0,0,"","",""
750,0,0,0,"","",""
751,0,0,0,"","",""
752,0,0,0,"","",""
753,0,0,0,"","",""
754,0,0,0,"","",""
755,0,0,0,"","",""
756,0,0,0,"","",""
757,0,0,0,"","",""
758,0,0,0,"","",""
759,0,0,0,"","",""
760,0,0,0,"","",""
761,0,0,0,"","",""
762,0,0,0,"","",""
763,0,0,0,"","",""
764,0,0,0,"","",""
765,0,0,0,"","",""
766,0,0,0,"","",""
767,0,0,0,"","",""
