Index,0 [0x0][0x0],1 [0x2][0x10],2 [0x0][0x4],3 [0x2][0x11],4 [0x2][0x12],5 [0x2][0x13],6 [0x2][0x14],7 [0x2][0x15],8 [0x0][0x8],9 [0x0][0xc],10 [0x5][0x24],11 [0x5][0x26],12 [0x3][0x28],13 [0x7][0x18],14 [0x3][0x29],15 [0x6][0x1c],16 [0x6][0x20]
2000439,"苔色の体液",0,"苔色の体液",0,0,1,0,0,"レディバグを潰して搾り取った粘液","",25054,1,3,66019,3,83,85
2000440,"高純度アースクリスタル",0,"高純度アースクリスタル",0,0,1,0,0,"混じりけがほとんどないアースクリスタル","",20012,1,3,66021,3,83,85
2000441,"小さな鍵",0,"小さな鍵",0,0,1,0,0,"閉ざされた扉を解除する為の鍵","",25904,1,99,0,0,83,85
2000442,"6オンズ爆薬",0,"6オンズ爆薬",0,0,1,0,0,"坑道を掘り進めるための発破用火薬。重さ6オンズ","",21001,1,99,0,0,83,85
2000443,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000444,"街灯用の油",0,"街灯用の油",0,0,1,0,0,"都市内の街灯の燃料。ちょっと生臭い匂いがする","",25055,1,7,65656,3,83,85
2000445,"メルウィブ提督宛の親書",0,"メルウィブ提督宛の親書",0,0,1,0,0,"リムサ・ロミンサのメルウィブ提督に宛てた親書","",25918,1,1,66064,3,83,85
2000446,"幻術皇カヌ・エ宛の親書",0,"幻術皇カヌ・エ宛の親書",0,0,1,0,0,"グリダニアの幻術皇カヌ・エ・センナに宛てた親書","",25918,1,1,66064,3,83,85
2000447,"怪しい香草",0,"怪しい香草",0,0,1,0,0,"気分が落ち着いてくる芳香を放っている植物","",25002,1,6,65647,0,83,85
2000448,"スウィートニクスのおてがみ",0,"スウィートニクスのおてがみ",0,0,1,0,0,"落書きのような線がびっちりと書きこまれた手紙","",25918,1,1,65649,0,83,85
2000449,"関税滞納者の一覧",0,"関税滞納者の一覧",0,0,1,0,0,"関税を支払わずに姿を消した交易商人たちの名簿","",25906,1,2,65651,0,83,85
2000450,"新鮮なラム肉",0,"新鮮なラム肉",0,0,1,0,0,"切り取ったばかりの子羊の肩の赤肉","",25153,1,4,65652,0,83,85
2000451,"セブンスセージの小袋",0,"セブンスセージの小袋",0,0,1,0,0,"カルヴァランが新たに仕入れたスパイス少量と、使用法の説明書が入った試供セット","",25919,1,2,65654,0,83,85
2000452,"セブンスセージの小袋",0,"セブンスセージの小袋",0,0,1,0,0,"カルヴァランが新たに仕入れたスパイス少量と、使用法の説明書が入った試供セット","",25919,1,1,0,0,83,85
2000453,"行方不明者の一覧",0,"行方不明者の一覧",0,0,1,0,0,"最近届け出があった、行方不明者のリスト","",25906,1,1,65655,0,83,85
2000454,"浮クラゲの切り身",0,"浮クラゲの切り身",0,0,1,0,0,"浮クラゲの柔らかい傘","",25156,1,4,65658,0,83,85
2000455,"食い逃げ犯の人相書き",0,"食い逃げ犯の人相書き",0,0,1,0,0,"食い逃げ犯を目撃した者の記憶から作成された人相書き","",25906,1,1,65653,0,83,85
2000456,"メルウィブ提督宛の親書",0,"メルウィブ提督宛の親書",0,0,1,0,0,"リムサ・ロミンサのメルウィブ提督に宛てた親書","",25918,1,1,66043,3,83,85
2000457,"ラウバーン局長宛の親書",0,"ラウバーン局長宛の親書",0,0,1,0,0,"ウルダハのラウバーン局長に宛てた親書","",25918,1,1,66043,3,83,85
2000458,"幻術皇カヌ・エ宛の親書",0,"幻術皇カヌ・エ宛の親書",0,0,1,0,0,"グリダニアの幻術皇カヌ・エ・センナに宛てた親書","",25918,1,1,66082,3,83,85
2000459,"ラウバーン局長宛の親書",0,"ラウバーン局長宛の親書",0,0,1,0,0,"ウルダハのラウバーン局長に宛てた親書","",25918,1,1,66082,3,83,85
2000460,"市場価格調査書",0,"市場価格調査書",0,0,1,0,0,"ひそかに記録した商品の価格メモ","",25906,1,1,65650,0,83,85
2000461,"ミンフィリアの短剣",0,"ミンフィリアの短剣",0,0,1,0,0,"どこにでもある、ありふれた短剣","",30412,1,1,65808,3,83,85
2000462,"マテリア付の短剣",0,"マテリア付の短剣",0,0,1,0,0,"マテリアが装着され、性質が強化された短剣","",30412,1,1,65808,3,83,85
2000463,"上等なプレッツェル",0,"上等なプレッツェル",0,0,1,0,0,"美味しそうに焼けたデューンフォーク伝統の塩味のパン","",24001,1,3,66207,3,83,85
2000464,"サゴパームの幹",0,"サゴパームの幹",0,0,1,0,0,"サゴパームの木の幹。細かく砕くとサゴデンプンになる","",25303,1,99,0,0,83,85
2000465,"サゴパームの種",0,"サゴパームの種",0,0,1,0,0,"サゴパームの木の種。毒抜きすれば食べられる","",25017,1,99,0,0,83,85
2000466,"しなびた葉",0,"しなびた葉",0,0,1,0,0,"しなびて変色してしまった葉","",25201,1,99,0,0,83,85
2000467,"オシュオンローゼルのガク",0,"オシュオンローゼルのガク",0,0,1,0,0,"オシュオンローゼルの花の付け根にあるガク","",25202,1,99,0,0,83,85
2000468,"椰子の実",0,"椰子の実",0,0,1,0,0,"ずっしりと重い椰子の実","",25315,1,99,0,0,83,85
2000469,"薄汚れたレンガ",0,"薄汚れたレンガ",0,0,1,0,0,"石壁を形作っていた薄汚れたレンガ","",22609,1,99,0,0,83,85
2000470,"硬いレンガ",0,"硬いレンガ",0,0,1,0,0,"石壁を形作っていた硬いレンガ","",21251,1,99,0,0,83,85
2000471,"風化した岩盤の欠片",0,"風化した岩盤の欠片",0,0,1,0,0,"ササモの八十階段近くの風化した岩盤の欠片","",21206,1,99,0,0,83,85
2000472,"硬い岩盤の欠片",0,"硬い岩盤の欠片",0,0,1,0,0,"ササモの八十階段近くの硬い岩盤の欠片","",21205,1,99,0,0,83,85
2000473,"良質の黄銅鉱",0,"良質の黄銅鉱",0,0,1,0,0,"銅や鉄、硫黄を含有する鉱石","",21207,1,99,0,0,83,85
2000474,"低純度の銅鉱",0,"低純度の銅鉱",0,0,1,0,0,"銅を含有する低純度の鉱石","",21209,1,99,0,0,83,85
2000475,"薄汚れたレンガ",0,"薄汚れたレンガ",0,0,1,0,0,"石壁を形作っていた薄汚れたレンガ","",22609,1,99,0,0,83,85
2000476,"硬いレンガ",0,"硬いレンガ",0,0,1,0,0,"石壁を形作っていた硬いレンガ","",21251,1,99,0,0,83,85
2000477,"サンプル用の岩石",0,"サンプル用の岩石",0,0,1,0,0,"マルセットの研究に必要な岩石サンプル","",21455,1,99,0,0,83,85
2000478,"サンプル用の鉱石",0,"サンプル用の鉱石",0,0,1,0,0,"マルセットの研究に必要な鉱石サンプル","",21203,1,99,0,0,83,85
2000479,"茶色の石塊",0,"茶色の石塊",0,0,1,0,0,"とてもナナシャマラカイトの原石には見えない","",21206,1,99,0,0,83,85
2000480,"良質の亜鉛鉱",0,"良質の亜鉛鉱",0,0,1,0,0,"亜鉛を含有する鉱石","",21210,1,99,0,0,83,85
2000481,"薄汚れた石材",0,"薄汚れた石材",0,0,1,0,0,"遺跡から切り出された薄汚れた石材","",21454,1,99,0,0,83,85
2000482,"綺麗な石材",0,"綺麗な石材",0,0,1,0,0,"遺跡から切り出された綺麗な石材","",22615,1,99,0,0,83,85
2000483,"サンプル用の岩石",0,"サンプル用の岩石",0,0,1,0,0,"金を含有しているようには、さっぱり見えない岩石","",21454,1,99,0,0,83,85
2000484,"サンプル用の鉱石",0,"サンプル用の鉱石",0,0,1,0,0,"金を含有しているようには、やっぱり見えない鉱石","",21202,1,99,0,0,83,85
2000485,"ペイストの薄皮",0,"ペイストの薄皮",0,0,1,0,0,"脱皮したペイストが遺した、透き通った薄皮","",21822,1,99,0,0,83,85
2000486,"風化した岩盤の欠片",0,"風化した岩盤の欠片",0,0,1,0,0,"ノフィカの井戸近くの風化した岩盤の欠片","",21206,1,99,0,0,83,85
2000487,"硬い岩盤の欠片",0,"硬い岩盤の欠片",0,0,1,0,0,"ノフィカの井戸近くの硬い岩盤の欠片","",21205,1,99,0,0,83,85
2000488,"サンプル用の岩石",0,"サンプル用の岩石",0,0,1,0,0,"ミスリルを含有しているようには、さっぱり見えない岩石","",21455,1,99,0,0,83,85
2000489,"サンプル用の鉱石",0,"サンプル用の鉱石",0,0,1,0,0,"ミスリルを含有しているようには、やっぱり見えない鉱石","",21211,1,99,0,0,83,85
2000490,"アースパワーストーン",0,"アースパワーストーン",0,0,1,0,0,"土属性の力がみなぎっているという触れ込みの赤茶けた石","",21456,1,99,0,0,83,85
2000491,"墓石用の石材",0,"墓石用の石材",0,0,1,0,0,"墓石に加工するための石材","",21251,1,99,0,0,83,85
2000492,"赤茶けた岩石",0,"赤茶けた岩石",0,0,1,0,0,"見えざる都に覆い被さっていた岩石","",21467,1,99,0,0,83,85
2000493,"魔力を帯びた岩石",0,"魔力を帯びた岩石",0,0,1,0,0,"見えざる都に覆い被さっていた魔力を帯びた岩石","",21469,1,99,0,0,83,85
2000494,"輝きのない砂利",0,"輝きのない砂利",0,0,1,0,0,"砂金を含むようには見えない砂利","",22629,1,99,0,0,83,85
2000495,"わずかに輝く砂利",0,"わずかに輝く砂利",0,0,1,0,0,"わずかに輝いてはいるが、砂金を含むようには見えない砂利","",22629,1,99,0,0,83,85
2000496,"苔むした石材",0,"苔むした石材",0,0,1,0,0,"地下都市ゲルモラ時代の苔むした石材","",21252,1,99,0,0,83,85
2000497,"良質のシルト岩",0,"良質のシルト岩",0,0,1,0,0,"砂泥が固まってできたと云われる岩石","",21453,1,99,0,0,83,85
2000498,"石壁用の石材",0,"石壁用の石材",0,0,1,0,0,"石壁作りに適した平たくて丈夫な石材","",21251,1,99,0,0,83,85
2000499,"土まみれの石",0,"土まみれの石",0,0,1,0,0,"とても金塊には見えない土まみれの石","",21206,1,99,0,0,83,85
2000500,"文字が刻まれた石",0,"文字が刻まれた石",0,0,1,0,0,"とても金塊には見えない、古代の文字らしきものが刻まれた石","",21307,1,99,0,0,83,85
2000501,"醸造庫用の火打石",0,"醸造庫用の火打石",0,0,1,0,0,"手頃な大きさに砕いた火打石","",21451,1,99,0,0,83,85
2000502,"石壁の欠片",0,"石壁の欠片",0,0,1,0,0,"クォーリーミルの石壁の欠片","",21251,1,99,0,0,83,85
2000503,"守灯籠用の石材",0,"守灯籠用の石材",0,0,1,0,0,"習わしによって定められた場所で採石された守灯籠用の石材","",21251,1,99,0,0,83,85
2000504,"茶色に輝く小石",0,"茶色に輝く小石",0,0,1,0,0,"おそらく割れたエール瓶の破片だと思われる小石","",21458,1,99,0,0,83,85
2000505,"緑色に輝く小石",0,"緑色に輝く小石",0,0,1,0,0,"おそらく割れたワインボトルの破片だと思われる小石","",21459,1,99,0,0,83,85
2000506,"良質の鉄鉱",0,"良質の鉄鉱",0,0,1,0,0,"良質の鉄を含有する鉱石","",21202,1,99,0,0,83,85
2000507,"古代の貝殻",0,"古代の貝殻",0,0,1,0,0,"貝塚で見つかった古代ニーム人が捨てたと思われる貝殻","",22253,1,99,0,0,83,85
2000508,"モラビーオイスター",0,"モラビーオイスター",0,0,1,0,0,"バイルブランド島南岸の岩礁に分布する二枚貝。その身は珍味とされる","",29015,1,99,0,0,83,85
2000509,"宝石商ロロトンの名刺",0,"宝石商ロロトンの名刺",0,0,1,0,0,"宝石商ロロトンの自己紹介が書かれた名刺","",25918,1,1,66153,3,83,85
2000510,"ミオトラグスのサーロイン",0,"ミオトラグスのサーロイン",0,0,1,0,0,"ミオトラグスの分厚いサーロイン","",25152,1,5,66160,3,83,85
2000511,"ツコツコの肉",0,"ツコツコの肉",0,0,1,0,0,"ツコツコの堅い肉","",25155,1,5,66167,3,83,85
2000512,"船長室の鍵",0,"船長室の鍵",0,0,1,0,0,"船長室の扉を解錠する為の鍵","",25902,1,1,0,0,83,85
2000513,"海人門の鍵",0,"海人門の鍵",0,0,1,0,0,"海人門の扉を解錠する為の鍵","",25903,1,1,0,0,83,85
2000514,"懲罰房の鍵",0,"懲罰房の鍵",0,0,1,0,0,"懲罰房の扉を解錠する為の鍵","",25904,1,1,0,0,83,85
2000515,"イセムバードの紹介状",0,"イセムバードの紹介状",0,0,1,0,0,"イセムバードの紹介状","",25918,1,1,66155,3,83,85
2000516,"ファイアスプライトの核",0,"ファイアスプライトの核",0,0,1,0,0,"香草に着火し、睡眠ガスを発生させるための火種","",21261,1,99,0,3,83,85
2000517,"埋葬を待つ遺体",0,"埋葬を待つ遺体",0,0,1,0,0,"埋葬を待つ死者の亡骸","",26024,1,1,66156,3,83,85
2000518,"怪しいビラ",0,"怪しいビラ",0,0,1,0,0,"アマルジャ軍陣屋で見つけた怪しいビラ","",25906,1,1,0,3,83,85
2000519,"バデロンの走り書き",0,"バデロンの走り書き",0,0,1,0,0,"溺れた海豚亭のバデロンから託された走り書き","",26153,1,1,66080,3,83,85
2000520,"怪しい書簡",0,"怪しい書簡",0,0,1,0,0,"奇妙な文字でつづられた書簡","",26151,1,1,66225,3,83,85
2000521,"避難地の主門の鍵",0,"避難地の主門の鍵",0,0,1,0,0,"避難地の主門を解除する為の鍵","",25904,1,1,0,0,83,85
2000522,"使いこまれたナイフ",0,"使いこまれたナイフ",0,0,1,0,0,"船乗りが用いる典型的なナイフ","",30401,1,1,66079,3,83,85
2000523,"羅紗張りの箱",0,"羅紗張りの箱",0,0,1,0,0,"八分儀広場のジャ・ナッシムから受け取った小箱","",21002,1,1,66226,3,83,85
2000524,"狙われた商品",0,"狙われた商品",0,0,1,0,0,"斧術士のゴロツキに襲われ、荷運びチョコボから落ちた荷物","",25919,1,2,65792,3,83,85
2000525,"シガードの水袋",0,"シガードの水袋",0,0,1,0,0,"シガードのものと思われる水袋。破裂して水は入っていない","",24454,1,1,65853,3,83,85
2000526,"シガードの革鞄",0,"シガードの革鞄",0,0,1,0,0,"シガードのものと思われる鞄。踏みつぶされてボロボロになっている","",23001,1,1,65853,3,83,85
2000527,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000528,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000529,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000530,"色鮮やかな羽",0,"色鮮やかな羽",0,0,1,0,0,"バザードの色鮮やかな羽","",21907,0,99,0,3,83,85
2000531,"黄鉄鉱の欠片",0,"黄鉄鉱の欠片",0,0,1,0,0,"コブランの甲殻から剥離した黄鉄鉱の欠片","",21207,0,99,0,3,83,85
2000532,"柔らかなペイストの粗皮",0,"柔らかなペイストの粗皮",0,0,1,0,0,"ペイストの柔らかな粗皮","",21822,0,99,0,3,83,85
2000533,"オーレリアのバラスト袋",0,"オーレリアのバラスト袋",0,0,1,0,0,"浮クラゲが高度調整に使う、海水を含んだ袋","",29005,0,99,0,3,83,85
2000534,"ウィンドスプライトの核",0,"ウィンドスプライトの核",0,0,1,0,0,"ウィンドスプライトから採取した核","",21262,0,99,0,3,83,85
2000535,"ライトニングスプライトの核",0,"ライトニングスプライトの核",0,0,1,0,0,"ライトニングスプライトから採取した核","",21265,0,99,0,3,83,85
2000536,"落ちた積荷",0,"落ちた積荷",0,0,1,0,0,"荷運びチョコボが暴走した結果、荷台から落ちた荷物","",21003,0,99,0,3,83,85
2000537,"隠された貴金属",0,"隠された貴金属",0,0,1,0,0,"詐欺師が隠した貴金属","",21002,0,99,0,3,83,85
2000538,"ドードーの腐肉",0,"ドードーの腐肉",0,0,1,0,0,"腐臭を発するドードーの肉","",25158,0,99,0,3,83,85
2000539,"古代の土器",0,"古代の土器",0,0,1,0,0,"ベラフディア時代のものと思われる土器","",25055,0,99,0,3,83,85
2000540,"偏属性クリスタル",0,"偏属性クリスタル",0,0,1,0,0,"属性が偏ったクリスタル","",20664,0,99,0,3,83,85
2000541,"新鮮なローランドグレープ",0,"新鮮なローランドグレープ",0,0,1,0,0,"バイルブランド島原産の房状になったブドウの果実","",25309,0,99,0,3,83,85
2000542,"妖花の種",0,"妖花の種",0,0,1,0,0,"不気味な雰囲気の妖花の種","",25919,0,99,0,3,83,85
2000543,"ドードーの有精卵",0,"ドードーの有精卵",0,0,1,0,0,"ドードーの重い卵","",25251,0,99,0,3,83,85
2000544,"試飲用のエール",0,"試飲用のエール",0,0,1,0,0,"試飲用のエールが入った瓶","",25057,0,99,0,3,83,85
2000545,"漂着したワイン",0,"漂着したワイン",0,0,1,0,0,"海岸に漂着していたワイン","",25057,0,99,0,3,83,85
2000546,"特製の沈静薬",0,"特製の沈静薬",0,0,1,0,0,"錬金術師エールウィンが開発した新薬","",20625,1,99,0,1,83,85
2000547,"ボムの中指",0,"ボムの中指",0,0,1,0,0,"ガス生物ボムの中指","",30201,1,99,0,3,83,85
2000548,"初蛍",0,"初蛍",0,0,1,0,0,"インプが嫌う光を発する初蛍","",25919,1,99,0,3,83,85
2000549,"ファイアスプライトの核",0,"ファイアスプライトの核",0,0,1,0,0,"ファイアスプライトから採取した核","",21261,1,99,0,3,83,85
2000550,"ローズリングの花粉塊",0,"ローズリングの花粉塊",0,0,1,0,0,"毒性がある花粉の塊","",25919,1,99,0,3,83,85
2000551,"鬼火の種",0,"鬼火の種",0,0,1,0,0,"インプが嫌う光を発するウィスプの残り火","",25911,1,99,0,3,83,85
2000552,"妖異全集「腐汁滴らせし者」の頁",0,"妖異全集「腐汁滴らせし者」の頁",0,0,1,0,0,"異界ヴォイドの妖異を封じた、禁忌の魔道書の一部","",26151,0,99,0,3,83,85
2000553,"妖異全集「闇夜を歩きし者」の頁",0,"妖異全集「闇夜を歩きし者」の頁",0,0,1,0,0,"異界ヴォイドの妖異を封じた、禁忌の魔道書の一部","",26151,0,99,0,3,83,85
2000554,"妖異全集「燃えさかりし者」の頁",0,"妖異全集「燃えさかりし者」の頁",0,0,1,0,0,"異界ヴォイドの妖異を封じた、禁忌の魔道書の一部","",26151,0,99,0,3,83,85
2000555,"妖異全集「燃えあがりし者」の頁",0,"妖異全集「燃えあがりし者」の頁",0,0,1,0,0,"異界ヴォイドの妖異を封じた、禁忌の魔道書の一部","",26151,0,99,0,3,83,85
2000556,"マンドラゴラの双葉",0,"マンドラゴラの双葉",0,0,1,0,0,"マンドラゴラの頭に生えて、光合成をしている芽","",25009,1,99,0,3,83,85
2000557,"ペリカンの肉",0,"ペリカンの肉",0,0,1,0,0,"ペリカンの硬い肉","",25155,1,99,0,3,83,85
2000558,"発光性クリスタル",0,"発光性クリスタル",0,0,1,0,0,"強烈な光を発するクリスタル","",20664,1,99,0,3,83,85
2000559,"商談用の魔導通信機",0,"商談用の魔導通信機",0,0,1,0,0,"ガレマール帝国製の小型通信機","",21002,1,99,0,3,83,85
2000560,"ライトニングスプライトの核",0,"ライトニングスプライトの核",0,0,1,0,0,"ライトニングスプライトから採取した核","",21265,1,99,0,3,83,85
2000561,"虹蝶貝",0,"虹蝶貝",0,0,1,0,0,"細工物の材料に使われる美しい貝がら","",22254,0,99,0,0,83,85
2000562,"コボルド族に関する覚書き",0,"コボルド族に関する覚書き",0,0,1,0,0,"低地ラノシアにおけるコボルド族の動向をまとめた覚書き ","",25918,1,1,66022,3,83,85
2000563,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000564,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000565,"聖火の彫像",0,"聖火の彫像",0,0,1,0,0,"魔力を象徴する聖火が彫られた像","",26018,1,1,0,0,83,85
2000566,"葡萄の彫像",0,"葡萄の彫像",0,0,1,0,0,"知恵を象徴する葡萄が彫られた像","",26016,1,1,0,0,83,85
2000567,"金剛の彫像",0,"金剛の彫像",0,0,1,0,0,"巨富を象徴する金剛石が彫られた像","",26017,1,1,0,0,83,85
2000568,"大兜の彫像",0,"大兜の彫像",0,0,1,0,0,"武力を象徴する大兜が彫られた像","",26019,1,1,0,0,83,85
2000569,"特製のラタトゥイユ",0,"",0,0,1,0,0,"ヤニお手製のラタトゥイユ","",24108,1,1,65547,3,83,85
2000570,"ゲヴァのチョーカー",0,"",0,0,1,0,0,"ゲヴァが作り上げたチョーカー","",48340,1,1,0,3,83,85
2000571,"飴色の薬液",0,"飴色の薬液",0,0,1,0,0,"錬金術で作られた肥料。草木綱の魔物が好む","",20644,1,1,66246,3,83,85
2000572,"狩猟用道具箱",0,"狩猟用道具箱",0,0,1,0,0,"狩猟用の罠を仕掛けるための道具が入った箱","",21003,1,3,66248,3,83,85
2000573,"ミルクルート",0,"ミルクルート",0,0,1,0,0,"シルフ族への手土産が入った包み","",21005,1,1,66251,3,83,85
2000574,"長老宛の親書",0,"長老宛の親書",0,0,1,0,0,"カヌ・エ・センナからシルフ族の長老に宛てた親書","",25918,1,1,66251,3,83,85
2000575,"小さな杖",0,"小さな杖",0,0,1,0,0,"小さな幻術用の魔器","",32403,1,1,66252,3,83,85
2000576,"新緑の若葉",0,"新緑の若葉",0,0,1,0,0,"ちょっとギサールの野菜に似た若葉","",25016,1,3,66252,3,83,85
2000577,"ベニイロタケ",0,"トレントのどんぐり",0,0,1,0,0,"大ぶりのベニイロタケ","",25406,1,5,66254,3,83,85
2000578,"補給品目録",0,"補給品目録",0,0,1,0,0,"帝国軍に納入する補給品の目録","",26151,1,1,66255,3,83,85
2000579,"絹糸",0,"絹糸",0,0,1,0,0,"シルフ族の伝統製法で紡がれた絹糸","",21657,1,3,66259,3,83,85
2000580,"空の木桶",0,"空の木桶",0,0,1,0,0,"バスカロンドラザーズから持ってきた木製の桶","",22637,1,1,66262,3,83,85
2000581,"冷水入りの木桶",0,"冷水入りの木桶",0,0,1,0,0,"川の冷水で満たされた木製の桶","",22642,1,1,66262,3,83,85
2000582,"アンテロープの臓物",0,"アンテロープの臓物",0,0,1,0,0,"生温かいアンテロープの臓物。森の守護者への捧げ物","",25919,1,4,66264,3,83,85
2000583,"妖花の花弁",0,"妖花の花弁",0,0,1,0,0,"妖花の色鮮やかな花弁。森の守護者への捧げ物","",22627,1,2,66264,3,83,85
2000584,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000585,"泥まみれの土器",0,"泥まみれの土器",0,0,1,0,0,"地面に埋まっていたゲルモラ時代の土器","",22603,1,8,66267,3,83,85
2000586,"火炎壺",0,"火炎壺",0,0,1,0,0,"煎じたボムの爪が詰まっている壺","",25051,1276,3,66268,1,83,85
2000587,"紅石の耳飾り",0,"紅石の耳飾り",0,0,1,0,0,"きれいな紅石の耳飾り。テテルンの忘れ物","",48516,1,1,66269,3,83,85
2000588,"空き樽",0,"空き樽",0,0,1,0,0,"空っぽの樽","",22261,1,1,66270,3,83,85
2000589,"清水入りの樽",0,"清水入りの樽",0,0,1,0,0,"愚か者の滝で汲んできた清水で満たされた樽","",22261,1,1,66270,3,83,85
2000590,"クァール・パップの髭",0,"クァール・パップの髭",0,0,1,0,0,"クァール・パップから切り取られたヒゲ","",25919,1,5,66270,3,83,85
2000591,"お手製卵弁当",0,"お手製卵弁当",0,0,1,0,0,"卵たっぷりのラノシアトーストと、ゆで卵、卵焼き、卵スープのセット","",22641,1,1,66271,3,83,85
2000592,"細長い化石",0,"細長い化石",0,0,1,0,0,"何らかの骨らしき細長い化石","",22202,1,2,66272,3,83,85
2000593,"丸い化石",0,"丸い化石",0,0,1,0,0,"貝らしき模様がある丸い化石","",22256,1,1,66272,3,83,85
2000594,"キキルン濁酒",0,"キキルン濁酒",0,0,1,0,0,"キキルン族秘伝の製法で作られた濁酒","",24402,1,1,66273,3,83,85
2000595,"アーゼマローズの香油",0,"アーゼマローズの香油",0,0,1,0,0,"アーゼマローズを使って作られた芳しい香油","",20663,1,1,66279,3,83,85
2000596,"シルフ族の親書",0,"シルフ族の親書",0,0,1,0,0,"仮宿の長老フリクシオがしたためた書簡","",26151,1,1,66280,3,83,85
2000597,"空っぽの瓶",0,"",0,0,1,0,0,"採取した血を入れるための空っぽの瓶","",20642,1,3,66281,1,83,85
2000598,"ヂッガの鮮血",0,"",0,0,1,0,0,"チゴーの鮮血。不思議と固まらない","",20641,1,3,66281,3,83,85
2000599,"手製のカカシ",0,"手製のカカシ",0,0,1,0,0,"有翼綱の魔物避けに作ったカカシ","",21003,1,4,66285,3,83,85
2000600,"ファーブルの生血",0,"ファーブルの生血",0,0,1,0,0,"謎の生物ファーブルの生血","",22601,1,3,66287,3,83,85
2000601,"謎めいた手紙",0,"怪しい紙片(仮)",0,0,1,0,0,"判読不能な文字で記された手紙","",25918,1,1,66288,3,83,85
2000602,"キョキョゾ宛の報告書",0,"キョキョゾ宛の報告書",0,0,1,0,0,"ハイブリッジの遺跡に関する調査報告書","",26151,1,1,66289,3,83,85
2000603,"ハイウィンド飛空社宛の嘆願書",0,"ハイウィンド飛空社宛の嘆願書",0,0,1,0,0,"ハイブリッジへの飛空便就航を求める嘆願書","",26151,1,1,66291,3,83,85
2000604,"小さな火種",0,"小さな火種",0,0,1,0,0,"狼煙を上げるための火種","",25911,1,1,66292,3,83,85
2000605,"サボテンの実",0,"サボテンの実",0,0,1,0,0,"サボテンダーの毒々しい実","",25310,1,5,66295,3,83,85
2000606,"ナルザルの聖水",0,"ナルザルの聖水",0,0,1,0,0,"ナル・ザル教団が作った、イフリートの祝福を阻む効果がある聖水","",22614,306,1,66296,3,83,85
2000607,"ザナラーン紅茶",0,"ザナラーン紅茶",0,0,1,0,0,"ザナラーン茶葉で淹れた甘い紅茶","",24405,1,3,66297,3,83,85
2000608,"シュラウドアップル",0,"シュラウドアップル",0,0,1,0,0,"黒衣森土着の甘酸っぱいリンゴの果実","",25308,1,6,66304,3,83,85
2000609,"バウバリーの戦斧",0,"バウバリーの戦斧",0,0,1,0,0,"カスベルトの一族が代々受け継いできた古い戦斧","",31408,1,1,66307,3,83,85
2000610,"ペリラリーフ",0,"ペリラリーフ",0,0,1,0,0,"独特の香りのある葉","",25201,1,1,66309,3,83,85
2000611,"ムントゥイソース",0,"ムントゥイソース",0,0,1,0,0,"ムントゥイ豆を発酵させて作った調味料","",25054,1,1,66309,3,83,85
2000612,"アンテロープの大角",0,"アンテロープの大角",0,0,1,0,0,"大きく鋭いレイヨウの角","",22204,1,4,66310,3,83,85
2000613,"手製の化膿止め",0,"手製の化膿止め",0,0,1,0,0,"バスカロンがくれた化膿止め","",22603,1,1,66310,3,83,85
2000614,"グンドバルド宛の手紙",0,"グンドバルド宛の手紙",0,0,1,0,0,"メッフリッドが書いた紹介状","",25918,1,1,66312,3,83,85
2000615,"ペイストの毒液",0,"ペイストの毒液",0,0,1,0,0,"酸っぱい臭いのするペイストの毒液","",20661,1,1,66316,3,83,85
2000616,"採掘用の発破",0,"採掘用の発破",0,0,1,0,0,"岩を爆破するための発破","",26015,1276,1,66323,1,83,85
2000617,"雷気を放つ結晶",0,"雷気を放つ結晶",0,0,1,0,0,"雷の属性を帯びたクリスタルの小片","",20005,1,5,66323,3,83,85
2000618,"小さな客室の鍵",0,"コルク亭の鍵(仮)",0,0,1,0,0,"浮かぶコルク亭の客室の鍵","",25904,1,1,66324,3,83,85
2000619,"双蛇党宛の報告書",0,"調査報告資料(仮)",0,0,1,0,0,"フォールゴウド周辺における事件の報告書","",26151,1,1,66325,3,83,85
2000620,"気の抜けたエール",0,"木の栄養剤(仮)",0,0,1,0,0,"気の抜けたエール","",20643,1,3,66326,3,83,85
2000621,"封魔の壺",0,"封魔の壺",0,0,1,0,0,"エーテル伝導率の低い素焼きの壺","",22603,1,1,66327,1,83,85
2000622,"生体ソウルストーン",0,"ゴーレム壺（核入り）(仮)",0,0,1,0,0,"活動状態を維持した石兵のソウルストーン","",22618,1,1,66327,3,83,85
2000623,"チョコボ羽毛のハタキ",0,"羽箒(仮)",0,0,1,0,0,"チョコボの羽毛で作られたハタキ。ちょっと臭い","",21901,1,2,66328,3,83,85
2000624,"小さな封書",0,"ゴゴラタの封書(仮)",0,0,1,0,0,"ゴゴラタが書き殴った手紙","",25918,1,1,66330,3,83,85
