Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0xc],3 [0x3][0x20],4 [0x5][0xe],5 [0x3][0x21],6 [0x4][0x1e],7 [0x5][0x10],8 [0x3][0x22],9 [0x2][0x30],10 [0x3][0x23],11 [0x2][0x31],12 [0x19][0x34],13 [0x1a][0x34],14 [0x1b][0x34],15 [0x1c][0x34],16 [0x1d][0x34],17 [0x1e][0x34],18 [0x1f][0x34],19 [0x20][0x34],20 [0x19][0x35],21 [0x2][0x32],22 [0x1a][0x35],23 [0x1b][0x35],24 [0x3][0x24],25 [0x3][0x25],26 [0x3][0x26],27 [0x1c][0x35],28 [0x3][0x27],29 [0x5][0x12],30 [0x3][0x28],31 [0x5][0x14],32 [0x5][0x16],33 [0x1d][0x35],34 [0x5][0x18],35 [0x5][0x1a],36 [0x3][0x29],37 [0x2][0x33],38 [0x3][0x2a],39 [0x3][0x2b],40 [0x5][0x1c],41 [0x7][0x8],42 [0x3][0x2c],43 [0x3][0x2d],44 [0x1e][0x35],45 [0x1f][0x35],46 [0x3][0x2e],47 [0x20][0x35],48 [0x19][0x36],49 [0x1a][0x36],50 [0x1b][0x36],51 [0x1c][0x36],52 [0x1d][0x36],53 [0x1e][0x36],54 [0x1f][0x36],55 [0x20][0x36],56 [0x3][0x2f]
2252,"Kiss of the Viper","Apply snake venom to your weapon, increasing physical damage dealt by <if:<if:<ERROR Parsing: ��E>>>%.\n<if:<if:Changes the additional effect for <color #FF7B1A>Mug</color> to absorb 50% of damage as HP.\n/<if:Changes the additional effect for <color #FF7B1A>Mug</color> to absorb 50% of damage as HP.\n/none>>/none>Shares a recast timer with <color #FF7B1A>Kiss of the Wasp</color>, and cannot be used simultaneously with any other weapon poisons. Effect ends upon reuse.",611,4,0,0,307,1875,0,29,30,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,50,1,0,0,0,490,242,93,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2253,"Hide","Blend in with your surroundings, making it impossible for most enemies to detect you, but reducing movement speed by 50%. Has no effect on enemies 10 levels higher than your own, or certain enemies with special sight. Cannot be executed while in combat. Effect ends upon use of any action, including Hide.",609,4,0,0,304,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,38,0,0,true,0,200,2,0,0,0,615,0,93,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2254,"Death Blossom","Delivers an attack with a potency of <if:<if:<ERROR Parsing: ��Ee=>>> to all nearby enemies.",615,3,0,0,229,1944,0,29,42,0,true,false,false,false,false,false,false,false,false,0,true,true,2,5,0,true,5,120,0,0,0,false,0,25,58,-1,7,0,0,0,95,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2255,"Aeolian Edge","Delivers an attack with a potency of 100.\n180 when executed from behind target.\n<color?>Combo Action:</color> Gust Slash  <color?>Combo Potency:</color> 240\n<color?>Rear Combo Potency:</color> 320",605,3,0,0,224,1875,0,29,26,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,60,0,0,2242,false,0,25,58,-1,7,0,0,0,93,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2256,"Jugulate","<ERROR Parsing: Delivers an attack with a potency of 80.���"Additional Effect:� Silence  ���"Duration:� 1s����I)�������E�g���"Wasp Venom Effect:� Changes the additional effect to Stun���"Duration:� 2s�so��E�g���"Wasp Venom Effect:� Changes the additional effect to Stun���"Duration:� 2s��>",616,4,0,0,308,1875,0,29,34,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,true,0,300,3,-1,7,0,0,0,93,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2257,"Shadow Fang","Delivers an attack with a potency of 100.\n<color?>Combo Action:</color> Spinning Edge  <color?>Combo Potency:</color> 200\n<color?>Combo Bonus:</color> Damage over time  <color?>Potency:</color> 40\n<color?>Duration:</color> 18s",606,3,0,0,225,1875,0,29,46,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,5,70,0,0,2240,false,0,25,58,-1,7,0,0,0,93,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2258,"Trick Attack","Delivers an attack with a potency of 240.\n400 when executed from behind target.\n<color?>Rear Bonus:</color> Increases target's damage taken by 10%  <color?>Duration:</color> 10s\nCan only be executed when under the effect of <color #FF7B1A>Hide</color>, and shares a recast timer with <color #FF7B1A>Sneak Attack</color>.",618,4,0,0,227,1875,0,29,50,-1,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,35,507,0,true,0,600,6,-1,7,0,0,0,93,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2259,"Ten","Make the ritual mudra hand gesture for “heaven.”  <color?>Duration:</color> 5s\nShares a recast timer with the mudras <color #FF7B1A>Chi</color> and <color #FF7B1A>Jin</color>.",2901,4,0,0,233,1875,0,30,30,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,5,7,0,0,0,0,218,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2260,"Ninjutsu","Executes a specific ninjutsu action coinciding with the combination of mudras made immediately beforehand.\nIf any other ability, spell, or weaponskill is used before the mudras are combined and the ninjutsu executed, the action will fail.\nThe recast timer will begin cooldown upon ninjutsu execution, or when a mudra timer runs out.\nShares a recast timer with the mudras <color #FF7B1A>Ten</color>, <color #FF7B1A>Chi</color>, and <color #FF7B1A>Jin</color>.",2904,4,0,0,230,1875,0,30,30,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,10,496,32,496,0,true,0,200,7,0,0,0,0,218,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2261,"Chi","Make the ritual mudra hand gesture for “earth.”  <color?>Duration:</color> 5s\nShares a recast timer with the mudras <color #FF7B1A>Ten</color> and <color #FF7B1A>Jin</color>.",2902,4,0,0,234,1875,0,30,35,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,5,7,0,0,0,0,219,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2262,"Shukuchi","Move quickly to the specified location.\nCannot use when bound.",2905,4,0,0,231,1875,0,30,40,20,false,false,false,false,false,false,true,false,false,0,true,true,7,1,0,false,0,0,0,0,0,true,0,600,5,0,0,0,0,220,92,1,false,true,0,false,false,true,true,true,true,false,false,true,0
2263,"Jin","Make the ritual mudra hand gesture for “man.”  <color?>Duration:</color> 5s\nShares a recast timer with the mudras <color #FF7B1A>Ten</color> and <color #FF7B1A>Chi</color>.",2903,4,0,0,235,1875,0,30,45,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,5,7,0,0,0,0,221,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2264,"Kassatsu","Resets the ninjutsu recast timer while ensuring critical damage for the next ninjutsu action.  <color?>Duration:</color> 15s",2906,4,0,0,232,1875,0,30,50,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,true,0,1200,10,0,0,0,0,222,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2265,"Fuma Shuriken","Delivers a ranged ninjutsu attack with a potency of 240.\n<color?>Mudra Combination:</color> Any one of the <color #FF7B1A>Ten</color>, <color #FF7B1A>Chi</color>, or <color #FF7B1A>Jin</color> mudras",2907,4,0,0,560,1875,0,0,0,25,false,false,false,true,false,true,false,false,false,0,true,true,1,0,0,true,10,496,0,0,0,true,0,200,7,-1,7,0,0,218,92,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2266,"Katon","Delivers fire damage with a potency of 180 to target and all enemies near it.\n<color?>Mudra Combination:</color> <color #FF7B1A>Chi</color>→<color #FF7B1A>Ten</color> or <color #FF7B1A>Jin</color>→<color #FF7B1A>Ten</color>",2908,4,0,0,561,1875,0,0,0,15,false,false,false,true,false,true,false,false,false,0,true,true,2,5,0,true,10,496,0,0,0,true,0,200,7,5,1,0,0,219,92,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2267,"Raiton","Delivers lightning damage with a potency of 360.\n<color?>Mudra Combination:</color> <color #FF7B1A>Ten</color>→<color #FF7B1A>Chi</color> or <color #FF7B1A>Jin</color>→<color #FF7B1A>Chi</color>",2912,4,0,0,562,1875,0,0,0,15,false,false,false,true,false,true,false,false,false,0,true,true,1,0,0,true,10,496,0,0,0,true,0,200,7,5,5,0,0,219,92,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2268,"Hyoton","Delivers ice damage with a potency of 140.\n<color?>Additional Effect:</color> Bind  <color?>Duration:</color> 15s (PvP 12s)\n<color?>Mudra Combination:</color> <color #FF7B1A>Ten</color>→<color #FF7B1A>Jin</color> or <color #FF7B1A>Chi</color>→<color #FF7B1A>Jin</color>",2909,4,0,0,566,1875,0,0,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,10,496,0,0,0,true,0,200,7,5,2,0,0,221,92,3,false,false,0,false,false,false,true,true,true,false,false,true,0
2269,"Huton","Increases attack speed by 15%.  <color?>Duration:</color> 70s\n<color?>Mudra Combination:</color> <color #FF7B1A>Jin</color>→<color #FF7B1A>Chi</color>→<color #FF7B1A>Ten</color> or <color #FF7B1A>Chi</color>→<color #FF7B1A>Jin</color>→<color #FF7B1A>Ten</color>",2910,4,0,0,563,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,10,496,0,0,0,true,0,200,7,0,0,0,0,221,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2270,"Doton","Creates a patch of corrupted earth, dealing damage with a potency of 30 to any enemies who enter.\n<color?>Duration:</color> 24s\n<color?>Additional Effect:</color> Heavy +40%\n<color?>Mudra Combination:</color> <color #FF7B1A>Ten</color>→<color #FF7B1A>Jin</color>→<color #FF7B1A>Chi</color> or <color #FF7B1A>Jin</color>→<color #FF7B1A>Ten</color>→<color #FF7B1A>Chi</color>",2911,4,0,0,564,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,7,5,0,false,10,496,33,0,0,true,0,200,7,5,4,0,0,221,92,1,false,false,0,false,false,false,true,true,true,false,false,true,0
2271,"Suiton","Delivers water damage with a potency of 180.\n<color?>Additional Effect:</color> Grants the caster Suiton  <color?>Duration:</color> 10s\n<color?>Mudra Combination:</color> <color #FF7B1A>Ten</color>→<color #FF7B1A>Chi</color>→<color #FF7B1A>Jin</color> or <color #FF7B1A>Chi</color>→<color #FF7B1A>Ten</color>→<color #FF7B1A>Jin</color>",2913,4,0,0,565,1875,0,0,0,15,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,10,496,0,0,0,true,0,200,7,5,6,0,0,221,92,2,false,false,0,false,false,false,true,true,true,false,false,true,0
2272,"Rabbit Medium","Thumpity thump thump, thumpity thump thump...",2914,4,0,0,567,1875,0,0,0,0,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,10,496,0,0,0,true,0,200,7,0,0,0,0,218,92,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2273,"Rending Snath","",405,3,130,109,1536,2133,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,3,3,true,0,0,0,0,0,false,25,60,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2274,"Shock Strike","",405,2,130,109,3283,3284,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2275,"Thunderspark","",405,2,130,109,3285,3286,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2276,"Thunderstorm","",405,2,130,109,3287,3288,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,40,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0
2277,"Thunderstorm","",405,2,0,0,3289,3290,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,40,0,0,5,5,0,0,0,0,0,false,false,50,false,false,false,false,true,true,false,false,true,0
2278,"Thunderstorm","",405,2,0,0,3396,3397,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,40,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0
2279,"Judgment Bolt","",405,2,132,109,3291,3292,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2280,"Chaotic Strike","",405,2,130,109,3293,3294,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2281,"Rolling Thunder","",405,2,130,109,3295,3296,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2282,"Thunderbolt","",405,2,130,109,3303,3304,0,-1,0,48,true,false,false,false,false,false,false,false,false,0,false,true,4,48,4,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,55,false,false,false,true,true,true,false,false,true,0
2283,"Increased Sentence","",405,2,130,109,3302,1875,0,-1,0,100,false,true,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2284,"Shock Strike","",405,2,130,109,3283,3284,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,true,2,5,0,true,0,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2285,"Thunderspark","",405,2,130,109,3285,3286,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2286,"Thunderstorm","",405,2,130,109,3287,3288,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,40,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,false,false,false,false,true,0
2287,"Thunderstorm","",405,2,0,0,3289,3290,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,40,0,0,5,5,0,0,0,0,0,false,false,50,false,false,false,false,true,true,false,false,true,0
2288,"Thunderstorm","",405,2,0,0,3396,3397,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,40,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,false,true,true,false,false,true,0
2289,"Judgment Bolt","",405,2,132,109,3291,3292,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2290,"Chaotic Strike","",405,2,130,109,3293,3294,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,30,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2291,"Rolling Thunder","",405,2,130,109,3295,3296,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,6,0,0,true,0,0,0,0,0,false,20,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2292,"Thunderbolt","",405,2,130,109,3300,3301,0,-1,0,24,true,false,false,false,false,false,false,false,false,0,false,true,4,25,4,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,54,false,false,false,true,true,true,false,false,true,0
2293,"Rake","",405,3,130,109,1486,1875,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,30,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2294,"the Lion's Breath","",405,3,130,109,3447,2106,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,6,0,true,0,0,0,0,0,false,30,0,0,6,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2295,"Swinge","",405,3,130,109,1695,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,40,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2296,"Agony","",405,3,130,109,3449,3450,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,20,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,3,false,false,false,true,true,true,false,false,true,0
2297,"Agony","",405,3,130,109,3451,3452,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,15,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2298,"Nip","",405,3,0,0,3448,1875,0,-1,0,3,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,150,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2299,"Hard Stomp","",405,3,130,109,3497,3498,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,40,0,true,0,0,0,0,0,false,50,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2300,"Diamondback","",405,3,130,109,3499,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,25,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2301,"アダマン：亀ドラゴン：回転ジェット準備：ストーンヴィジルハード","",405,3,0,0,1222,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
2302,"Whipstream","",405,3,0,0,3502,3503,0,-1,0,80,false,false,false,false,false,false,true,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2303,"アダマン：亀ドラゴン：回転ジェット終了：ストーンヴィジルハード","",405,3,0,0,3597,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
2304,"Cannonball Ricochet","",405,3,0,0,3517,3518,0,-1,0,80,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2305,"Electric Velitation","",405,3,130,109,1501,2116,0,-1,0,25,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,30,200,0,5,5,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2306,"Tail Chase","",405,3,130,109,1192,1983,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,25,200,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2307,"Iron Kiss","",405,3,0,0,3517,3518,0,-1,0,80,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2308,"Spindly Finger","",405,3,0,0,3519,3520,0,-1,0,80,false,false,false,false,false,false,true,false,false,0,false,false,2,5,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2309,"Cannonball Ricochet","",405,3,0,0,3521,1875,0,-1,0,80,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
2310,"Ripper Claw","",405,3,132,0,3506,3507,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,5,0,true,0,0,0,0,0,false,22,0,0,1,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2311,"Fireball","",405,3,134,0,3508,3509,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,6,0,true,0,0,0,0,0,false,35,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2312,"Heat Breath","",405,3,0,0,3510,3511,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,8,0,true,0,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2313,"Tail Smash","",405,3,136,0,3512,3513,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,3,12,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2314,"Wild Charge","",405,3,138,0,3514,3548,0,-1,0,100,false,true,false,true,false,false,false,false,false,0,false,false,8,0,8,true,0,0,0,0,0,false,35,0,0,3,7,0,0,0,0,0,false,false,0,false,false,true,true,true,true,false,true,true,0
2315,"Bloodboil","",405,3,130,0,3515,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,30,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2316,"Bone Shaker","",405,3,0,0,3516,1875,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,false,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,true,true,0
2317,"Ancient Flare","",405,2,130,109,3347,3348,0,-1,0,100,true,false,false,false,false,false,false,false,false,0,false,false,2,81,0,true,0,0,0,0,0,false,100,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2318,"Ink","",405,4,0,0,3418,3419,0,-1,0,100,false,false,false,true,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2319,"Unholy","",405,2,0,0,3349,3350,0,-1,0,100,false,false,false,false,false,false,true,false,false,0,false,false,2,81,0,true,0,0,0,0,0,false,0,0,0,5,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2320,"Iron Justice","",405,3,130,109,3489,3490,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
2321,"Topple","",405,2,134,80,3355,3356,0,-1,0,6,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,30,0,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2322,"Smolder","",405,4,0,0,3399,3415,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,5,2,0,true,2,0,0,0,0,false,0,0,0,5,1,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2323,"Shiver","",405,4,0,0,3400,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,false,false,6,100,0,true,2,0,0,0,0,false,0,0,0,5,2,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2324,"Shudder","",405,4,0,0,3401,3402,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,81,0,true,2,0,0,0,0,false,0,0,0,5,5,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2325,"Iron Justice","",405,3,130,109,3491,3492,0,-1,0,8,true,false,false,false,false,false,false,false,false,0,true,true,3,8,0,true,0,0,0,0,0,false,0,0,0,1,7,0,0,0,0,0,false,false,5,false,false,false,true,true,true,false,false,true,0
2326,"Daybreak","",405,4,132,109,3351,3352,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,1,0,0,true,0,0,0,0,0,false,150,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2327,"Daybreak","",405,4,0,0,3375,3376,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,60,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
2328,"Daybreak","",405,4,0,0,3377,3378,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,8,0,true,0,0,0,0,0,false,0,0,0,0,0,0,0,0,0,0,false,false,0,false,false,false,false,false,false,false,false,true,0
2329,"Firewalker","",405,4,0,0,3353,3354,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,5,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2330,"Searing Chain","",405,3,130,109,3379,3380,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,4,60,4,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,2,false,false,false,false,false,false,false,false,true,0
2331,"Infinite Anguish","",405,3,130,109,3381,3382,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,12,0,true,0,0,0,0,0,false,30,0,0,5,7,0,0,0,0,0,false,false,51,false,false,false,false,false,false,false,false,true,0
2332,"King's Will","",405,4,130,109,1142,1875,0,-1,0,3,true,false,false,false,false,false,false,false,false,0,true,true,1,0,0,false,0,0,0,0,0,false,25,150,0,0,0,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2333,"Douse","",405,2,130,109,3409,3410,0,-1,0,30,false,false,false,false,false,false,true,false,false,0,true,true,2,8,0,true,0,0,0,0,0,false,30,120,0,5,6,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2334,"Drench","",405,2,0,0,3411,3412,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,true,true,3,10,0,true,0,0,0,0,0,false,0,80,0,5,6,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2335,"Scale Ripple","",405,4,130,109,3413,3414,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,3,0,true,0,0,0,0,0,false,30,120,0,3,7,0,0,0,0,0,false,false,1,false,false,false,true,true,true,false,false,true,0
2336,"Falling Sky","",405,3,0,0,3504,3505,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,5,50,0,true,0,0,0,0,0,false,0,0,0,3,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2337,"Quake","",405,3,0,0,2556,2557,0,-1,0,0,true,false,false,false,false,false,false,false,false,0,false,false,2,60,0,true,0,0,0,0,0,false,0,0,0,5,4,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2338,"Dragon Breath","",405,3,0,0,1381,2098,0,-1,0,30,true,false,false,false,false,false,false,false,false,0,true,true,4,30,8,true,0,0,0,0,0,false,0,300,0,6,7,0,0,0,0,0,false,false,0,false,false,false,true,true,true,false,false,true,0
2339,"Drain","",405,2,106,86,494,1875,0,-1,0,25,false,false,false,true,false,false,false,false,false,0,true,true,1,0,0,true,0,0,0,0,0,false,40,200,0,5,7,0,0,0,0,0,true,false,0,false,false,false,true,true,true,false,false,true,0
