Index,0 [0x7][0x80],1 [0x7][0x0],2 [0x7][0x8],3 [0x7][0x10],4 [0x7][0x18],5 [0x7][0x20],6 [0x7][0x28],7 [0x7][0x30],8 [0x7][0x38],9 [0x7][0x40],10 [0x7][0x48],11 [0x7][0x50],12 [0x7][0x58],13 [0x7][0x60],14 [0x7][0x68],15 [0x7][0x70],16 [0x7][0x78],17 [0x7][0x4],18 [0x7][0xc],19 [0x7][0x14],20 [0x7][0x1c],21 [0x7][0x24],22 [0x7][0x2c],23 [0x7][0x34],24 [0x7][0x3c],25 [0x7][0x44],26 [0x7][0x4c],27 [0x7][0x54],28 [0x7][0x5c],29 [0x7][0x64],30 [0x7][0x6c],31 [0x7][0x74],32 [0x7][0x7c]
2031793,0,0,65774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591851,591852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031794,0,0,67111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590724,591860,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031795,0,0,67112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590788,591861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031796,0,0,65776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590191,591862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031797,0,0,65776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590331,591863,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031798,0,0,65776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590285,591864,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031799,0,0,65680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591866,591867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031800,0,0,65590,65620,65625,65963,67167,67176,67205,0,0,0,0,0,0,0,0,590736,591872,591873,590736,592221,592837,592838,592839,0,0,0,0,0,0,0,0
2031801,0,0,65593,65620,0,0,0,0,0,0,0,0,0,0,0,0,0,591001,591874,591875,0,0,0,0,0,0,0,0,0,0,0,0,0
2031802,0,0,65638,65646,65662,65681,65682,65684,65691,0,0,0,0,0,0,0,0,591876,591877,591878,591879,591880,591881,591882,591883,0,0,0,0,0,0,0,0
2031803,0,0,65825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591895,591896,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031804,0,0,65845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591897,591898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031805,0,0,65826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591899,591900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031806,0,0,65786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591901,591902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031807,0,0,65787,65890,0,0,0,0,0,0,0,0,0,0,0,0,0,591903,591904,591905,0,0,0,0,0,0,0,0,0,0,0,0,0
2031808,0,0,65777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590760,591907,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031809,0,0,65896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591532,591908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031810,0,0,65893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591909,591910,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031811,0,0,65894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591282,591911,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031812,0,0,65895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591884,591885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031813,0,0,65906,65909,65955,0,0,0,0,0,0,0,0,0,0,0,0,591932,591933,591934,591935,0,0,0,0,0,0,0,0,0,0,0,0
2031814,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591936,591946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031815,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591937,591947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031816,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591938,591948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031817,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591939,591949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031818,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591940,591950,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031819,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591941,591951,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031820,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591942,591952,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031821,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591943,591953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031822,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591944,591954,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031823,0,0,65901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591945,591955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031824,0,0,66614,67215,67219,0,0,0,0,0,0,0,0,0,0,0,0,590658,591442,592787,592788,0,0,0,0,0,0,0,0,0,0,0,0
2031825,0,0,65779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591052,591240,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031826,0,0,65966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590237,591144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031827,0,0,65966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590673,591145,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031828,0,0,65967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590696,591146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031829,0,0,66959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592009,592010,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031830,0,0,66048,66083,0,0,0,0,0,0,0,0,0,0,0,0,0,592013,592014,592015,0,0,0,0,0,0,0,0,0,0,0,0,0
2031831,0,0,66048,66083,0,0,0,0,0,0,0,0,0,0,0,0,0,592016,592017,592018,0,0,0,0,0,0,0,0,0,0,0,0,0
2031832,0,0,66051,66083,0,0,0,0,0,0,0,0,0,0,0,0,0,592019,592020,592021,0,0,0,0,0,0,0,0,0,0,0,0,0
2031833,0,0,66059,66083,0,0,0,0,0,0,0,0,0,0,0,0,0,592022,592023,592024,0,0,0,0,0,0,0,0,0,0,0,0,0
2031834,0,0,66063,66083,0,0,0,0,0,0,0,0,0,0,0,0,0,592025,592026,592027,0,0,0,0,0,0,0,0,0,0,0,0,0
2031835,0,0,66035,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,592028,592029,592030,0,0,0,0,0,0,0,0,0,0,0,0,0
2031836,0,0,66035,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,592031,592032,592033,0,0,0,0,0,0,0,0,0,0,0,0,0
2031837,0,0,65964,67168,0,0,0,0,0,0,0,0,0,0,0,0,0,590353,590103,592814,0,0,0,0,0,0,0,0,0,0,0,0,0
2031838,0,0,65963,67137,67167,0,0,0,0,0,0,0,0,0,0,0,0,590946,592034,592825,592826,0,0,0,0,0,0,0,0,0,0,0,0
2031839,0,0,65963,67137,67167,0,0,0,0,0,0,0,0,0,0,0,0,590948,592035,592827,592828,0,0,0,0,0,0,0,0,0,0,0,0
2031840,0,0,65963,67137,67167,0,0,0,0,0,0,0,0,0,0,0,0,590923,592036,592829,592830,0,0,0,0,0,0,0,0,0,0,0,0
2031841,0,0,65963,67167,0,0,0,0,0,0,0,0,0,0,0,0,0,590330,592040,592817,0,0,0,0,0,0,0,0,0,0,0,0,0
2031842,0,0,65963,67167,0,0,0,0,0,0,0,0,0,0,0,0,0,590595,592041,592818,0,0,0,0,0,0,0,0,0,0,0,0,0
2031843,0,0,65906,65955,0,0,0,0,0,0,0,0,0,0,0,0,0,590742,592204,592205,0,0,0,0,0,0,0,0,0,0,0,0,0
2031844,0,0,65906,65955,67205,0,0,0,0,0,0,0,0,0,0,0,0,590741,592206,592207,592807,0,0,0,0,0,0,0,0,0,0,0,0
2031845,0,0,65964,67167,67176,67205,0,0,0,0,0,0,0,0,0,0,0,590863,592208,592802,592803,592804,0,0,0,0,0,0,0,0,0,0,0
2031846,0,0,65963,67168,67173,0,0,0,0,0,0,0,0,0,0,0,0,591142,592211,592792,592793,0,0,0,0,0,0,0,0,0,0,0,0
2031847,0,0,65963,67168,0,0,0,0,0,0,0,0,0,0,0,0,0,591025,592212,592794,0,0,0,0,0,0,0,0,0,0,0,0,0
2031848,0,0,65906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591957,592219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031849,0,0,65906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591958,592220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031850,0,0,66035,66037,0,0,0,0,0,0,0,0,0,0,0,0,0,592230,592231,592232,0,0,0,0,0,0,0,0,0,0,0,0,0
2031851,0,0,66095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592224,592227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031852,0,0,66095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592225,592228,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031853,0,0,66095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592226,592229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031854,0,0,66092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592233,592236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031855,0,0,66092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592234,592237,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031856,0,0,66092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592235,592238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031857,0,0,66032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590669,592241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031858,0,0,66096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592244,592245,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031859,0,0,65579,65580,0,0,0,0,0,0,0,0,0,0,0,0,0,592265,592266,592267,0,0,0,0,0,0,0,0,0,0,0,0,0
2031860,0,0,67631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592332,592333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031861,0,0,67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592335,592336,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031862,0,0,67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592338,592339,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031863,0,0,67631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592341,592342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031865,0,0,67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592345,592346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031867,0,0,67634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592349,592350,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031868,0,0,67632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592351,592352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031869,0,0,67626,67627,67628,67629,67630,0,0,0,0,0,0,0,0,0,0,592639,592777,592778,592779,592780,592640,0,0,0,0,0,0,0,0,0,0
2031870,0,0,67166,67175,0,0,0,0,0,0,0,0,0,0,0,0,0,592286,592641,592642,0,0,0,0,0,0,0,0,0,0,0,0,0
2031871,0,0,67172,67176,67199,67205,0,0,0,0,0,0,0,0,0,0,0,592291,592643,592644,592645,592646,0,0,0,0,0,0,0,0,0,0,0
2031872,0,0,67172,67176,67199,67205,0,0,0,0,0,0,0,0,0,0,0,592292,592647,592648,592649,592650,0,0,0,0,0,0,0,0,0,0,0
2031873,0,0,67172,67176,67199,67205,0,0,0,0,0,0,0,0,0,0,0,592293,592651,592652,592653,592654,0,0,0,0,0,0,0,0,0,0,0
2031874,0,0,67139,67185,67199,67205,0,0,0,0,0,0,0,0,0,0,0,592294,592655,592656,592657,592658,0,0,0,0,0,0,0,0,0,0,0
2031875,0,0,67133,67139,67172,67176,67205,0,0,0,0,0,0,0,0,0,0,592303,592659,592660,592661,592662,592663,0,0,0,0,0,0,0,0,0,0
2031876,0,0,67530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592444,592664,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031877,0,0,67283,67172,0,0,0,0,0,0,0,0,0,0,0,0,0,592448,592666,592667,0,0,0,0,0,0,0,0,0,0,0,0,0
2031878,0,0,67573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592450,592668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031879,0,0,67297,67143,0,0,0,0,0,0,0,0,0,0,0,0,0,592461,592669,592670,0,0,0,0,0,0,0,0,0,0,0,0,0
2031880,0,0,67299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592463,592671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031881,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592465,592672,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031882,0,0,67319,67463,0,0,0,0,0,0,0,0,0,0,0,0,0,592466,592673,592674,0,0,0,0,0,0,0,0,0,0,0,0,0
2031883,0,0,67149,67152,0,0,0,0,0,0,0,0,0,0,0,0,0,592474,592675,592676,0,0,0,0,0,0,0,0,0,0,0,0,0
2031884,0,0,67344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592475,592677,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031885,0,0,67324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592476,592678,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031886,0,0,67150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592477,592679,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031887,0,0,67176,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,590729,592781,592785,0,0,0,0,0,0,0,0,0,0,0,0,0
2031888,0,0,67170,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,592479,592681,592682,0,0,0,0,0,0,0,0,0,0,0,0,0
2031889,0,0,67354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592482,592683,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031890,0,0,67337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592484,592684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031891,0,0,67132,67176,67186,0,0,0,0,0,0,0,0,0,0,0,0,592490,592685,592686,592687,0,0,0,0,0,0,0,0,0,0,0,0
2031892,0,0,67276,67292,0,0,0,0,0,0,0,0,0,0,0,0,0,592492,592688,592689,0,0,0,0,0,0,0,0,0,0,0,0,0
2031893,0,0,67276,67292,0,0,0,0,0,0,0,0,0,0,0,0,0,592497,592690,592691,0,0,0,0,0,0,0,0,0,0,0,0,0
2031894,0,0,67132,67186,0,0,0,0,0,0,0,0,0,0,0,0,0,592498,592692,592693,0,0,0,0,0,0,0,0,0,0,0,0,0
2031895,0,0,67181,67184,0,0,0,0,0,0,0,0,0,0,0,0,0,592499,592694,592695,0,0,0,0,0,0,0,0,0,0,0,0,0
2031896,0,0,67452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592503,592696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031897,0,0,67184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592505,592697,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031898,0,0,67159,67407,67514,0,0,0,0,0,0,0,0,0,0,0,0,592508,592698,592699,592700,0,0,0,0,0,0,0,0,0,0,0,0
2031899,0,0,67485,67492,67205,67626,67630,0,0,0,0,0,0,0,0,0,0,592521,592701,592702,592703,592704,592705,0,0,0,0,0,0,0,0,0,0
2031900,0,0,67620,67626,0,0,0,0,0,0,0,0,0,0,0,0,0,592528,592706,592707,0,0,0,0,0,0,0,0,0,0,0,0,0
2031901,0,0,67492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592529,592708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031902,0,0,67492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592530,592709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031903,0,0,67205,67626,67630,0,0,0,0,0,0,0,0,0,0,0,0,592531,592710,592711,592712,0,0,0,0,0,0,0,0,0,0,0,0
2031904,0,0,67507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592534,592713,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031905,0,0,67139,67228,67172,67205,0,0,0,0,0,0,0,0,0,0,0,592545,592714,592715,592716,592717,0,0,0,0,0,0,0,0,0,0,0
2031906,0,0,67531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592551,592718,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031907,0,0,67611,67172,67615,67205,0,0,0,0,0,0,0,0,0,0,0,592559,592719,592720,592721,592722,0,0,0,0,0,0,0,0,0,0,0
2031908,0,0,67548,67556,67561,0,0,0,0,0,0,0,0,0,0,0,0,592574,592723,592724,592725,0,0,0,0,0,0,0,0,0,0,0,0
2031909,0,0,67548,67556,67561,0,0,0,0,0,0,0,0,0,0,0,0,592575,592726,592727,592728,0,0,0,0,0,0,0,0,0,0,0,0
2031910,0,0,67548,67556,67561,0,0,0,0,0,0,0,0,0,0,0,0,592576,592729,592730,592731,0,0,0,0,0,0,0,0,0,0,0,0
2031911,0,0,67199,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,592579,592732,592733,0,0,0,0,0,0,0,0,0,0,0,0,0
2031912,0,0,67199,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,592580,592734,592735,0,0,0,0,0,0,0,0,0,0,0,0,0
2031913,0,0,67199,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,592581,592736,592737,0,0,0,0,0,0,0,0,0,0,0,0,0
2031914,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592582,592738,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031915,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592583,592739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031916,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592584,592740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031917,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592585,592741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031918,0,0,67143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592589,592742,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031919,0,0,67533,67537,0,0,0,0,0,0,0,0,0,0,0,0,0,592626,592743,592744,0,0,0,0,0,0,0,0,0,0,0,0,0
2031920,0,0,67543,67547,0,0,0,0,0,0,0,0,0,0,0,0,0,592625,592745,592746,0,0,0,0,0,0,0,0,0,0,0,0,0
2031921,0,0,67606,67610,0,0,0,0,0,0,0,0,0,0,0,0,0,592633,592747,592748,0,0,0,0,0,0,0,0,0,0,0,0,0
2031922,0,0,67611,67615,0,0,0,0,0,0,0,0,0,0,0,0,0,592618,592749,592750,0,0,0,0,0,0,0,0,0,0,0,0,0
2031923,0,0,67611,67615,0,0,0,0,0,0,0,0,0,0,0,0,0,592619,592751,592752,0,0,0,0,0,0,0,0,0,0,0,0,0
2031924,0,0,67248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592343,592344,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031925,0,0,67601,67605,0,0,0,0,0,0,0,0,0,0,0,0,0,592634,592755,592756,0,0,0,0,0,0,0,0,0,0,0,0,0
2031926,0,0,67579,67583,0,0,0,0,0,0,0,0,0,0,0,0,0,592635,592757,592758,0,0,0,0,0,0,0,0,0,0,0,0,0
2031927,0,0,67616,67620,0,0,0,0,0,0,0,0,0,0,0,0,0,592623,592759,592760,0,0,0,0,0,0,0,0,0,0,0,0,0
2031928,0,0,67584,67588,0,0,0,0,0,0,0,0,0,0,0,0,0,592617,592761,592762,0,0,0,0,0,0,0,0,0,0,0,0,0
2031929,0,0,67621,67625,0,0,0,0,0,0,0,0,0,0,0,0,0,592622,592763,592764,0,0,0,0,0,0,0,0,0,0,0,0,0
2031930,0,0,67305,67434,0,0,0,0,0,0,0,0,0,0,0,0,0,592607,592765,592766,0,0,0,0,0,0,0,0,0,0,0,0,0
2031931,0,0,67514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592609,592767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031932,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592610,592768,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031933,0,0,67595,67598,67599,67600,0,0,0,0,0,0,0,0,0,0,0,592615,592769,592770,592771,592772,0,0,0,0,0,0,0,0,0,0,0
2031934,0,0,67233,67236,67242,67248,0,0,0,0,0,0,0,0,0,0,0,592621,592773,592774,592775,592776,0,0,0,0,0,0,0,0,0,0,0
2031935,0,0,67224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591871,592782,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031936,0,0,67176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590976,592796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031937,0,0,67176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590735,592797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031938,0,0,67176,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,590861,592798,592799,0,0,0,0,0,0,0,0,0,0,0,0,0
2031939,0,0,67176,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,590856,592800,592801,0,0,0,0,0,0,0,0,0,0,0,0,0
2031940,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590747,592805,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031941,0,0,67205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590740,592806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031942,0,0,67167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592217,592835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031943,0,0,67167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592218,592836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031944,0,0,67555,67561,0,0,0,0,0,0,0,0,0,0,0,0,0,592843,592844,592845,0,0,0,0,0,0,0,0,0,0,0,0,0
2031945,0,0,67670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592866,592867,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031946,0,0,67660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592869,592870,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031947,0,0,67663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592871,592872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
