Index,0 [0x0][0x0]
2061,"Achieve the rank of <if:<switch:<ref:GCRankLimsaFemaleText>/<ref:GCRankGridaniaFemaleText>/<ref:GCRankUldahFemaleText>>/<switch:<ref:GCRankLimsaMaleText>/<ref:GCRankGridaniaMaleText>/<ref:GCRankUldahMaleText>>>"
2070,"Wish List"
2071,"Wish List"
2072,"Your wish list is currently empty.\n\nUp to ten items can be added to your wish list. While the contents of your list cannot be viewed by other players, the total number of people who desire a given item on your World will be displayed in search results.\n\n<color #FF7B1A>※Please be advised that all wish list data will be cleared when Worlds undergo maintenance.</color>"
2073,"<icon:11> Subcommands <icon:9> View Search Results <icon:10> Back"
2074,"Add to Wish List"
2075,"Remove from Wish List"
2076,"Demand"
2077,"Demand"
2078,"<icon:11> Subcommands <icon:9> View Search Results <icon:10> Back <icon:13><icon:14> Turn Pages"
2079,"Search in Same Category"
2090,"To reduce congestion, the area you are about to enter has been divided into multiple identical instances. Select a destination."
2091,"No preference."
2092,"<ref:PlaceName> <if:<if:A/<switch:////////>>>. (<value>) "
2100,"Housing"
2101,"<ref:FCAuthority>"
2102,"<ref:FCAuthority>"
2103,"<ref:FCAuthority>"
2104,"<ref:FCAuthority>"
2105,"<ref:FCAuthority>"
2106,"<ref:FCAuthority>"
2107,"<ref:FCAuthority>"
2108,"<ref:FCAuthority>"
2109,"<ref:FCAuthority>"
2111,"No Furnishing Privileges"
2112,"Furnishing Placement"
2113,"Furnishing Placement/Removal"
2114,"<ref:FCAuthority>"
2115,"<ref:FCAuthority>"
2116,"<ref:FCAuthorityCategory>"
2117,"<ref:FCAuthority>"
2118,"Housing II"
2119,"<ref:FCAuthority>"
2120,"Housing"
2121,"Housing not available."
2122,"Company Workshop"
2123,"<ref:FCAuthority>"
2124,"<ref:FCAuthority>"
2125,"<ref:FCAuthority>"
2126,"<ref:FCAuthority>"
2127,"<ref:FCAuthority>"
2128,"<ref:FCAuthority>"
2130,"Deposit Money Only"
2131,"Retrieve Money Only"
2132,"View Only"
2135,"<ref:FCAuthority>"
2136,"<ref:FCAuthority>"
2138,"<ref:FCAuthority>"
2139,"<ref:FCAuthority>"
2140,"<ref:FCAuthority>"
2141,"<ref:FCAuthorityCategory>"
2142,"<ref:FCAuthorityCategory>"
2143,"<ref:FCAuthorityCategory>"
2150,"Item Comparison"
2151,"Item Comparison"
2152,""
2153,"Close"
2154,"Selected Item"
2155,"Slot: <value>"
2156,"Nothing is currently equipped to this slot."
2157,"<icon:9> Turn Page　<icon:12> Change Fingers"
2159,"/"
2160,"Aetherial Reduction"
2161,"Aetherial Reduction"
2162,""
2163,"Item"
2164,"Class"
2165,"Aetherial Reduction"
2166,""
2167,"Item"
2168,"Required Class"
2169,"Anomaly Rate"
2170,"Purity"
2171,"Aetherial Reduction successful."
2172,"Before"
2173,"After"
2174,"Reduce a unique/untradable item."
2175,"You have no reducible items."
2176,"Reduce"
2177,"Cancel"
2178,"Close"
2179,"<2b?:0xff, 0x12, 0x2> Lv. <value>"
2180,"Sent Letter History"
2181,""
2182,"The dates, times, attachments, and recipients of the last twenty letters you have sent will be displayed here. Please note that you cannot review the contents of sent letters."
2183,""
2184,"Close"
2185,"<icon:11> Subcommands <icon:10> Close"
2186,"Delete this entry?"
2187,"Delete All Entries for Recipient"
2188,"Delete Entry"
2189,"Sent Letter History"
2190,"<if:<value>/<value>/<value>/<value>/<value>/<value>> <value>:<value>"
2191,"<value> <item>"
2192,"<value>"
2200,"View Party Finder"
2201,"Party Finder"
2202,""
2203,"Recruit Members"
2204,"Recruitment Criteria"
2205,"Search for Party"
2206,"Role"
2207,"Avg. Item Lv."
2208,"Recruiter"
2209,"Objective/Comment"
2210,"<if:<value>/None>"
2211,"<if:<value>>"
2212,"<value> result<if:none/s>"
2213,"Location"
2214,"Time Limit"
2215,"<value> minute<if:none/s> remaining"
2216,"Specify Item Level"
2217,"Status"
2218,"<value> player<if:none/s> remaining"
2219,"Join Party"
2220,"Edit"
2221,"End"
2222,"Back"
2223,"Recruitment Criteria"
2224,""
2225,"Objective"
2226,"Avg. Item Lv."
2227,"or Above"
2228,"Role(s)"
2229,"Light Party"
2230,"Full Party"
2231,"Comment"
2232,"Play Style"
2233,"Recruit"
2234,"Cancel"
2235,"Apply Changes"
2236,"Send /tell"
2237,"Search Criteria"
2238,""
2239,"Search"
2240,"Cancel"
2241,"Reset Criteria"
2242,"No results."
2243,"Yes"
2244,"Role(s)"
2245,"Free"
2246,"OK"
2247,"Cancel"
2248,"Omit"
2249,"All"
2250,"Newcomers welcome"
2251,"Urgent"
2252,"Slow and easy"
2253,"Until we complete our duty"
2254,"Multiple runs for the loot"
2255,"Serious play with high-level gear"
2256,"Story-focused, no cutscene skipping"
2257,""
2258,""
2259,""
2270,"Recruitment Criteria"
2271,""
2272,"Class"
2273,"Job"
2274,"Quest Battles"
2275,"FATEs"
2276,"Treasure Hunt"
2277,"Wolves' Den (Lv. <value><if: +  80/none>)"
2278,"<2b?:0xff, 0x19, 0x2> (Lv. <value><if: +  <value>/none>)"
2279,"Refer to Comment"
2280,"All"
2281,"All"
2282,"All"
2283,"All"
2284,"Refer to Comment"
2285,"All Levels"
2286,"All Locations"
2287,"All Levels"
2288,"All"
2291,"<icon:12> Adjust Search Conditions <icon:11> Subcommands <icon:9> View Details <icon:10> Close"
2292,"<icon:12> Search <icon:10> Close"
2293,"<2b?:0xff, 0x12, 0x2><if:, /none>"
2294,"<ref:PlaceName> (Location)"
2295,"<icon:12> Cycle Between Roles <icon:9> Specify Class/Job"
2296,"<if:<ref:ClassJob>/???>"
2297,"You cannot carry out the selected objective with this party composition. Proceed anyway?"
2298,"Display Recruitment Notifications"
2299,"Refresh Search Results"
2310,"<value>. (Contract suspended)"
2311,"Lv. <value>-<value>."
2312,"Select a level range."
2313,"Select a class."
2314,"<value>.  (Selling <value> <if:item/items> until <if:<value>/<value>/<value>/<value>/<value>/<value>>)"
2315,"<value>.  (Selling <value> <if:item/items> until <if:<value>/<value>/<value>/<value>/<value>/<value>>) (Venture complete in <if:<value>h<if:<value>m/none>/<if:<value>m/1m>>)"
2316,"<value>.  (Selling <value> <if:item/items> until <if:<value>/<value>/<value>/<value>/<value>/<value>>) (Venture complete)"
2317,"<value>.  (Currently selling no items)"
2318,"<value>.  (Currently selling no items) (Venture complete in <if:<value>h<if:<value>m/none>/<if:<value>m/1m>>)"
2319,"<value>.  (Currently selling no items) (Venture complete)"
2320,"Retainer"
2321,""
2322,"Venture"
2323,"<value>"
2324,"None in Progress"
2325,"Max Level: <value>"
2326,"Experience"
2327,""
2328,"The experience points your retainer has earned."
2329,"The average level of all the gear currently equipped."
2330,"Ventures"
2331,""
2332,"Venture"
2333,"Quantity"
2334,"Duration"
2335,"Cost"
2336,"Lv. <value>"
2337,"<value>"
2338,"<if:<value>h/none><if:<value>m/none>"
2339,"<value>"
2340,"Mining"
2341,"Botany"
2342,"Fishing"
2343,"Ventures"
2344,""
2345,"Venture"
2346,"EXP Awarded"
2347,"Reward"
2348,"Currency Awarded"
2349,"Requirements"
2350,"Cost"
2351,"Bag"
2352,"Completion Date"
2353,"Assign"
2354,"Return"
2355,"<value>"
2356,"<value>:<value> Remaining (<if:<value>/<value>/<value>/<value>> <value>:<value>)"
2357,"You will not receive gil upon completion of this venture."
2358,"This retainer does not meet the requirements for this venture."
2359,"You do not possess sufficient ventures."
2360,"You cannot dispatch a retainer to obtain items you have never gathered yourself."
2361,"This retainer is currently undertaking another venture."
2362,"<if:?????/<value>>"
2363,"Venture Report"
2364,""
2365,"Recall"
2366,"Return"
2367,"Confirm"
2368,"This retainer does not have a main arm equipped."
2369,"×<value>"
2370,"<if:Lv. <value> /none><value>"
2371,"Cancel venture and recall this retainer?"
2372,"Equip to Retainer"
2373,"Unequip"
2374,"None"
2375,"<2b?:0xff, 0x12, 0x2>."
2376,"Retainer: <value>\nSelect an option."
2377,"Retainer: <value>\nVentures: <value>\nSelect an option."
2378,"Entrust or withdraw items."
2379,"Entrust or withdraw gil."
2380,"Sell items in your inventory on the market."
2381,"Sell items in your retainer's inventory on the market."
2382,"View sale history."
2383,"Quit."
2384,"View venture report. (Complete on <if:<value>/<value>/<value>/<value>> <value>:<value>)"
2385,"View venture report. (Complete)"
2386,"Assign venture."
2387,"Assign venture. (In progress)"
2388,"View retainer attributes and gear."
2389,"View retainer attributes and gear. (No main arm equipped)"
2390,"Reset retainer class. (<2b?:0xff, 0x12, 0x2>: Lv. <value>)"
2391,"Assign retainer class."
2392,"<2b?:0xff, 0x12, 0x2> (Unavailable)."
2393,"Reassign"
2394,"<if:<value>/<value>//>"
2400,"Vote Reward Issuance"
2401,"<color #FFFFFF><value> of <value> party members are currently eligible for reward issuance. Consequently, the number of coffers that appear will be reduced from <value> to <value>. Vote “Yes” if you wish to proceed, or “No” if you prefer to wait for absent players to return.</color>\n※The number of coffers that will appear is determined by the number of reward eligible party members at the time of reward issuance.\n※Coffers will appear if the timer falls to zero."
2402,"<value> of a possible <value> coffers will pop. Proceed?"
2404,"Yes"
2405,"No"
2408,"Vote Coffer Pop"
2420,"Fitting Room"
2421,""
2422,"Display Gear"
2423,"Display Headgear"
2424,"Display Sheathed Arms"
2425,"Sheathe/Draw Weapon"
2426,"Try On"
2427,"This item is unequippable\nby your race and/or gender."
2428,"<icon:11> Subcommands  <icon:9> Exchange"
2429,"<icon:11> Subcommands  <icon:9> Purchase"
2430,"Preview"
2431,"Gear Set Preview"
2432,""
2433,"Display Sheathed Arms"
2434,"Display Headgear"
2435,"Sheathe/Draw Weapon"
2436,"You cannot currently equip this item.\nProceed with the transaction?"
2437,"You will never be able to equip this item.\nProceed with the transaction?"
2438,"Proceed"
2440,"Return"
2445,"Aether Currents"
2446,""
2447,"There is no information to display."
2448,"Aether Currents Discovered"
2449,"Attunement\nComplete"
2450,"Materia Infusion"
2451,"Infused"
2452,"Infuse"
2453,"Infused"
2454,"Infuse"
2455,"Cancel"
2456,"Materia"
2457,"Attribute"
2458,"Bag"
2459,"Relic Weapon Enhancement"
2460,""
2461,"Relic Weapon Animus"
2462,"Relic Weapon Novus"
2463,"Enhance"
2464,"Cancel"
2465,"<value>/<value>"
2466,"Catalyst"
2467,"You do not possess the correct type of materia."
2468,"You do not possess any pieces of alexandrite."
2469,"This attribute cannot receive any further infusions."
2470,"The scroll cannot receive any further infusions."
2471,"A maximum of five attributes may be infused."
2472,"Materia of a different grade is required to enhance this attribute."
2473,"Base Bonuses"
2474,"Additional Bonuses"
2475,"Materia"
2476,"+<value>/<value>"
2477,"Close"
2478,"The scroll has not been fully infused with materia."
2479,"Attribute"
2480,"<icon:11> Subcommands  <icon:9> Confirm  <icon:10> Close"
2481,"?/<value>"
2482,"Success Rate"
2483,""
2484,"<value>.<value>%"
2485,"The infusion will succeed."
2486,"There is a chance the infusion may fail."
2487,"There is a fair chance the infusion will fail."
2488,"There is a significant chance the infusion will fail."
2489,"If the infusion fails you will lose the materia but not the alexandrite. Proceed?"
2490,"Relic Weapon Nexus"
2491,"Zodiac Weapon"
2492,"Zodiac Weapon Enhancement"
2500,"Duty Finder"
2501,""
2502,"Level <value>"
2503,"Role: "
2504,"Join"
2505,"Duty Status"
2506,"Withdraw"
2507,"Add Members"
2508,"Leave"
2509,"There are no duties available."
2510,"You are currently penalized for abandoning a duty and unable to undertake any new tasks at this time."
2511,"Time Limit: <value>m"
2512,"Location: <ref:PlaceName>"
2513,"<2b?:0xff, 0x64, 0x2> player<if:none/s> <if:(<value> tank<if:none/s>, <value> healer<if:none/s>, <value> DPS)<if:\n※The above composition requirement is not\n　imposed upon preformed parties./none>/none> "
2514,"Class: <ref:ClassJobCategory>"
2515,"Level: <value> (Sync from <value>)"
2516,"Avg. Item Level: <value>"
2517,"Quest: <value>"
2518,"Duty: <value>"
2519,"Join Party in Progress"
2520,"Duty Ready"
2521,"Class: "
2522,"Your class has changed. Duty cannot be commenced."
2523,"Previous: "
2524,"Current: "
2525,"Commence"
2526,"Withdraw"
2527,"You are incapacitated. Duty cannot be commenced."
2528,"Your item level is too low. Duty cannot be commenced."
2529,"Obtaining data..."
2530,"Duty Status"
2531,""
2532,"Current Class: "
2533,"Average Wait Time"
2534,"Time Expired"
2535,"Withdraw"
2536,"Party Makeup"
2537,"Reserve"
2538,"Selected Class: "
2539,"※Offline members will be prevented from returning."
2540,"Add Members"
2541,""
2542,"Replenish ranks?"
2543,"Yes"
2544,"Cancel"
2545,"Abandon duty?"
2546,"Level: <value>"
2547,"<2b?:0xea, 0x2, 0x3>"
2548,"Restriction: Cannot Add Members"
2549,"Continue"
2550,"Free Company"
2551,""
2552,"Rank: <value>"
2553,"EXP: <value>/<value>"
2554,"Topics"
2555,"Members"
2556,"Rank"
2557,"Activity"
2558,"Info"
2559,"Journal"
2560,"Calendar"
2561,"Union"
2562,"<ref:GrandCompany>\n <color?><Standing: <ref:FCReputation>></color>"
2563," «<value>»"
2564,"Unable to retrieve data."
2565,"Members Online: <value>/<value>"
2566,"Actions"
2567,"«<value>»"
2568,"Level: <value>"
2569,"Level: <value>\n※Level will be synced upon entry."
2570,"Status"
2571,"Short Messages"
2572,"Invited"
2573,"Joined"
2574,"Name"
2575,"Class/Job"
2576,"GC"
2577,"Location"
2578,"Rank"
2579,"Lang."
2580,"Login"
2581,"Messages"
2582,"Updates"
2583,"Invited"
2584,"Applied"
2585,"Company"
2586,"Player"
2587,"Leave Company"
2588,"Check"
2589,"Company master cannot leave the company."
2590,"Rank <value>"
2591,"Rank"
2592,"Title"
2593,"Members"
2594,"This rank has no privileges."
2595,"Authorization Settings"
2596,"Member Authorization"
2597,"Community Authorization"
2598,"Duty Authorization"
2599,"Change Hierarchy"
2600,"Add Rank"
2601,"You are not authorized to change hierarchical settings."
2602,"No more ranks can be added."
2603,"Authorization"
2604,"Input a name for the new rank."
2605,"Rank Name"
2606,"Display only online members."
2607,"Retrieving data."
2608,"The list is empty."
2609,"Player"
2610,"Activity Notices"
2611,""
2612,"Short Message"
2613,"You are not authorized to post a short message."
2614,"No short message has been posted."
2615,"Display Estate Profile"
2620,"Free Company Petition"
2621,"Name"
2622,"Master"
2623,"Members"
2624,"Help"
2625,"Nullify"
2626,"Unsign"
2627,"Sign"
2628,"Cancel"
2629,"There are no signatures."
2630,"Company Profile"
2631,""
2632,"Awaiting Approval"
2633,"Master"
2634,"Members"
2635,"Foundation Date"
2636,"<ref:GrandCompany>\n <color?><Standing: <ref:FCReputation>></color>"
2637," «<value>»"
2638,"Unable to retrieve data."
2639,"<value>/<value> online"
2640,"<ref:GrandCompany>"
2641,"<value> «<value>»"
2642,"Close"
2643,"Frozen"
2644,"Rank"
2645,"Slogan"
2646,"No slogan available."
2647,"Housing"
2648,"Housing not available."
2649,"Assign the member a rank."
2650,"Promotion/Demotion"
2651,""
2652,"Name"
2653,"Rank"
2654,"Rank"
2655,"Members"
2656,"Confirm"
2657,"Cancel"
2658,"Only a master may promote another member to master."
2659,"Select a rank different from the current one."
2660,"Settings"
2661,""
2662,"<ref:FCAuthorityCategory>"
2663,"<ref:FCAuthority>"
2664,"<ref:FCAuthority>"
2665,"<ref:FCAuthority>"
2666,"<ref:FCAuthority>"
2667,"<ref:FCAuthorityCategory>"
2668,"<ref:FCAuthority>"
2669,"<ref:FCAuthority>"
2670,"<ref:FCAuthority>"
2671,"<ref:FCAuthority>"
2672,"<ref:FCAuthorityCategory>"
2673,"<ref:FCAuthority>"
2674,"Using Company Chat"
2675,"<ref:FCAuthority>"
2676,"<ref:FCAuthorityCategory>"
2677,"<ref:FCAuthority>"
2678,"<ref:FCAuthority>"
2679,"<ref:FCAuthority>"
2680,"Confirm"
2681,"Cancel"
2682,"Master authorization settings cannot be changed."
2683,"This setting cannot be changed."
2684,"Basic Settings"
2685,"Chest Access"
2686,"Display crest on gear."
2687,"No Access"
2688,"View Only"
2689,"Full Access"
2690,"Hierarchy"
2691,""
2692,"Select a rank to reorder."
2693,"Move the rank up or down in the company hierarchy."
2694,"Rank"
2695,"Rank"
2696,"Members"
2697,"Confirm"
2698,"Cancel"
2699,"Master cannot be moved."
2700,"Guest cannot be moved."
2701,"Deposit Only"
2702,"<ref:FCAuthorityCategory>"
2703,"<ref:FCAuthorityCategory>"
2704,"<ref:FCAuthorityCategory>"
2705,"Apply for Membership"
2706,"Close"
2707,"Estate hall not constructed."
2708,"There is nothing to display."
2709,"<ref:FCAuthorityCategory>"
2710,"Teleport"
2711,""
2712,"Current Gil: "
2713,"Fee: "
2714,"<ref:Aetheryte>"
2715,"<ref:FCAuthority>"
2716,"<ref:FCAuthority>"
2717,"Transfer in Progress"
2718,"<ref:FCAuthority>"
2720,"Aethernet"
2721,""
2722,"<ref:Aetheryte>"
2730,"Chocobo Porter"
2731,""
2732,"Current Gil: "
2733,"Fee: "
2737,""
2738,""
2739,"このゲームは<color #FF7B1A>青少年利用不可</color>ゲームです。\n満18歳未満の青少年は利用できません。"
2740,"3rd Party License"
2741,""
2742,""
2743,"You have signed out of “PSN”.\nPlease sign in again."
2750,"Main Menu"
2751,"You have a new notification."
2760,"Notifications"
2761,""
2770,"Grand Company Rank"
2771,""
2772,"Commissioned Officer"
2773,"Petty Officer & Soldier"
2774,"<ref:GrandCompany>"
2775,"Close"
2780,"Checking member status..."
2781,"All"
2782,"<value>/<value> Selected"
2783,"Language"
2784,"Tank"
2785,"Healer"
2786,"DPS"
2787,"Forming party..."
2788,"Reserving instance..."
2789,"<value>m"
2790,"Company Promotion"
2791,"Next Rank: "
2792,"Current Rank: "
2793,"Seal Max: <value>"
2794,"Seals Required: "
2795,"Confirm"
2796,"Cancel"
2797,"Current Seals: "
2800,"Promote/Demote"
2801,"Discharge"
2802,"Invite to Company"
2803,"Hierarchy Settings"
2804,"Delete Rank"
2805,"Unsign"
2806,"Invite to New Company"
2807,"View Company Profile"
2808,"Change Rank Name"
2810,"Step down as a leader of <value>?"
2811,"Master"
2812,"Leader"
2813,"Invitee"
2814,""
2815,"Open Communication"
2816,"Disable Action"
2817,"Execute Action"
2818,"Discard Action"
2820,"Company Board"
2821,""
2822,"Confirm"
2823,"Cancel"
2824,"Short Message"
2825,""
2826,"Edit Short Message"
2827,"Edit Company Board"
2830,"Following requirements not met:"
2831,"Time remaining until Duty Finder is available: "
2832,"Duty Finder"
2833,"Readying duty..."
2834,"Finding members..."
2835,"Requirements"
2836,"Information"
2842,"Progress: <value>/<value>"
2843,"Less than <value>m"
2844,"More than <value>m"
2845,"Unable to join quest battles while using the Duty Finder."
2846,"Prerequisites"
2847,"One or more players were unable to enter the instance."
2848,"Add Member"
2849,"Exit"
2850,"Assign <if:<ref:ObjStr>> the rank <value>?"
2851,"Assign <if:<ref:ObjStr>> the rank <value>?\nDoing so will change your rank to <value>.\n<color #FF8080>This cannot be undone.</color>"
2852,"Discharge <if:<ref:ObjStr>> from the free company? <if:Her/His> private chambers will automatically be demolished and <if:her/his> chocobo removed from the stables. Any retainer stationed on estate grounds by <if:<ref:ObjStr>> will, however, remain."
2853,"Leave the free company? Your retainer will remain on estate grounds."
2854,"All changes will be lost. Proceed?"
2855,"Another company member has changed <value>'s rank. Your changes were lost."
2856,"Another member has deleted the rank <value>. Your changes were lost."
2857,"That is an invalid rank name."
2858,""
2859,"Another company member has added a new rank.\nYour changes were lost."
2860,"Another company member has deleted an existing rank.\nYour changes were lost."
2861,"Delete the rank “<value>”?\nAll members currently of that rank will be reassigned to <value>."
2862,"Assign your free company a name."
2863,"That name cannot be used."
2864,"That name has already been chosen."
2865,"If you cancel the petition, all signatures will be lost. Proceed?"
2866,"Sign <if:<ref:ObjStr>>'s free company petition?"
2867,"Refuse to sign <if:<ref:ObjStr>>'s free company petition?"
2868,"Unsign <if:<ref:ObjStr>>'s free company petition?"
2869,"Delete <if:<ref:ObjStr>>'s signature from the free company petition?"
2870,"Request <if:<ref:ObjStr>> sign your petition to form a free company?"
2871,"Pay the 15,000-gil fee and finalize free company formation?"
2872,"Invite <if:<ref:ObjStr>> to your free company?"
2873,"Accept <if:<ref:ObjStr>>'s free company invite?"
2874,"Decline <if:<ref:ObjStr>>'s free company invite?"
2875,"You have been released from the free company."
2876,"Disable “<ref:CompanyAction>”?"
2877,"Execute “<ref:CompanyAction>”?"
2878,"Discard “<ref:CompanyAction>”?"
2879,"Assign the rank <value>."
2880,"Company Chest"
2881,""
2882,"Crystals"
2883,"Gil"
2884,"Deposit Only"
2885,"View Only"
2886,"Access to chest denied."
2887,"History"
2888,"Change Name"
2889,"Retrieve Only"
2890,"<switch:////> <ref:FCChestName>"
2891,"Store <item> in the company chest?"
2892,"Store <value> <item> in the company chest?"
2893,"Only free company members are allowed access to the company chest."
2894,"The company chest is unavailable at this time."
2895,"Remove <item> from the company chest?"
2896,"Remove <value> <item> from the company chest?"
2897,"Select quantity to store."
2898,"Select quantity to remove."
2899,"Your are not authorized to use the company chest."
2900,"Gathering Signatures for a Free Company Petition"
2901,"Submitting a Free Company Petition for Approval"
2902,"Signing a Free Company Petition"
2903,"Details"
2904,"No Access"
2905,"View Only"
2906,"Deposit Money Only"
2907,"Full Access"
2908,"Discharge from company."
2909,"Leave company."
2910,"Three signatures are required to form a free company. Signature requests can be sent in the same manner as party invites. Those who sign your petition will be your free company's first members. Remember, only someone who is not currently a member of another free company can sign your petition."
2911,"Now that you have three signatures, you must speak with an Order of Independent Companies (OIC) administrator to submit your petition and pay the 15,000-gil fee."
2912,"By signing a free company petition, you will become one of its establishing members."
2920,"Signature Request"
2921,"Free Company Petition"
2922,"Free Company Invite"
2930,"<if:<color #F9E846><i><value></i></color>/<value>>"
2931,"<if:<color #F9E846><i><value></i></color>/<value>>"
2932,"<if:<color #F9E846><i><value></i></color>/<value>>"
2933,"<if:<color #F9E846><i><value></i></color>/<value>>"
2934,"<if:<color #F9E846><i><value></i></color>/<value>>"
2940,"All"
2941,"Friends"
2942,"Party"
2943,"Enemies"
2944,"Battle"
2945,"Others"
2946,"Custom"
2947,"<if:<switch:<icon:73>/<icon:72>/<icon:12>/<icon:9>/<icon:10>/<icon:11>>/none><value>"
2950,"Remove"
2951,"Store in Chest"
2952,"Select a compartment."
2953,"Unable to retrieve data."
2960,"Deposit Gil"
2961,""
2962,"You do not have access to this feature."
2963,"Company Chest"
2964,"History"
2970,"History"
2971,""
2972,"You are not authorized to view history."
2973,"Name"
2974,"Box"
2975,"Item/Gil"
2976,"Quantity"
2977,"Date"
2978,"There is no history to display."
2980,"Compartment Name"
2981,""
2982,"Confirm"
2983,"Cancel"
2990,"Crystals"
2991,"Gil"
3000,"The relic exhibits no aetheric activity."
3001,"The relic exhibits indistinct aetheric activity."
3002,"The relic exhibits faint aetheric activity."
3003,"The relic exhibits slight aetheric activity."
3004,"The relic exhibits modest aetheric activity."
3005,"The relic exhibits distinct aetheric activity."
3006,"The relic exhibits robust aetheric activity."
3007,"The relic exhibits vigorous aetheric activity."
3008,"The relic exhibits intense aetheric activity.\nSoul attunement draws near!"
3009,"The relic exhibits extreme aetheric activity.\nSoul attunement is almost complete!"
3010,"The relic is bursting with aetheric activity!\nSoul attunement complete!"
3011,"Close"
3012,"You peer into the Zodiac glass..."
3030,"The weapon exhibits no sense of <ref:Relic6Magicite>."
3031,"The weapon exhibits an indistinct sense of <ref:Relic6Magicite>."
3032,"The weapon exhibits a faint sense of <ref:Relic6Magicite>."
3033,"The weapon exhibits a slight sense of <ref:Relic6Magicite>."
3034,"The weapon exhibits a modest sense of <ref:Relic6Magicite>."
3035,"The weapon exhibits a distinct sense of <ref:Relic6Magicite>."
3036,"The weapon exhibits a robust sense of <ref:Relic6Magicite>."
3037,"The weapon exhibits a vigorous sense of <ref:Relic6Magicite>."
3038,"The weapon exhibits an intense sense of <ref:Relic6Magicite>.\nFull soul resonance draws near!"
3039,"The weapon exhibits an extreme sense of <ref:Relic6Magicite>.\nFull soul resonance is almost complete!"
3040,"The weapon pulsates with a sense of <ref:Relic6Magicite>. Soul resonance with <ref:Relic6Magicite> now complete!"
3041,"<ref:Relic6Magicite>"
3042,"You peer into the Zodiac glass..."
3160,"Objectives"
3161,"Commence"
3162,"Cancel"
3163,"Close"
3164,"<ref:ClassJobCategory>"
3165,"Guildhests"
3166,""
3167,"Guildhests"
3200,"<value>"
3201,"EXP"
3202,"Gil"
3203,"Success"
3204,"Failure"
3205,"Storm Seals"
3206,"Serpent Seals"
3207,"Flame Seals"
3208,"Time Remaining: <value>:<value>\nProgress: <value>%"
3210,"<icon:14>"
3211,"<icon:13>"
3213,"<icon:14>"
3214,"<icon:13>"
3215,"<icon:24> Scroll  <icon:13>+<icon:24> Zoom  <icon:14> Teleport"
3216,"<if:<switch:<icon:69>/<icon:68>>/none><2b?:0xff, 0x27, 0x2>\n(<value>)"
3217,"Teleport to <if:<switch:<icon:69>/<icon:68>>/none><item> for <value> gil?"
3218,"<2b?:0xff, 0x27, 0x2>\nUnattuned"
3219,"<if:<switch:<icon:69>/<icon:68>>/none><2b?:0xff, 0x27, 0x2>"
3220,"HP"
3221,"MP"
3222,"TP"
3223,"CP"
3224,"GP"
3225,"Attributes"
3226,"Strength"
3227,"Vitality"
3228,"Dexterity"
3229,"Intelligence"
3230,"Mind"
3231,"Piety"
3232,"Elemental Resistances"
3233,"<icon:57> Fire"
3234,"<icon:62> Water"
3235,"<icon:61> Lightning"
3236,"<icon:59> Wind"
3237,"<icon:60> Earth"
3238,"<icon:58> Ice"
3239,"Offensive Properties"
3240,"Accuracy"
3241,"Critical Hit Rate"
3242,"Determination"
3243,"Defensive Properties"
3244,"Defense"
3245,"Parry"
3246,"Magic Defense"
3247,"Physical Properties"
3248,"Attack Power"
3249,"Skill Speed"
3250,"Physical Resistances"
3251,"Slashing"
3252,"Piercing"
3253,"Blunt"
3254,"Mental Properties"
3255,"Attack Magic Potency"
3256,"Healing Magic Potency"
3257,"Spell Speed"
3258,"PvP Properties"
3259,"Morale"
3260,"Crafting"
3261,"Craftsmanship"
3262,"Control"
3263,"Gathering"
3264,"Gathering"
3265,"Perception"
3266,"Bonus"
3267,"Draw/sheathe weapon."
3268,"Hide/display main and off hand weapons when sheathed."
3269,"Hide/display headgear."
3270,"Reset display."
3271,"<if:Toggle character display mode on/off (controller only)/Toggle character display mode on/off (gamepad only)>."
3272,"Gear"
3273,"Average Item Level"
3274,"The average level of all the gear you have equipped. A higher rating will allow you to undertake more difficult challenges via the Duty Finder."
3275,"Desynthesis Skill"
3276,"Desynthesis Skill"
3277,""
3278,"Total"
3279,"Close"
3280,"Grand Company Seal Exchange"
3281,""
3282,"Item"
3283,"Set"
3284,"Seals"
3285,"Rank"
3286,"Bag"
3287,"No items are available for exchange."
3290,"Exchange <value> <if:seal/seals> for <if:<item>/<value> <item>>?"
3291,"Return"
3292,"Only members of the <ref:GrandCompany> are allowed to exchange <if:storm/<if:serpent/flame>> seals for goods and services."
3300,"Hotbar Palette"
3301,"Press a button combination\nto assign it an action."
3302,"<icon:10> Exit"
3303,"Set to Hotbar"
3304,"Delete from hotbar?"
3310,"Edit Slots"
3311,"Change"
3312,"Cancel"
3320,"Edit Hotbar"
3321,"Select a slot to edit\nby pressing its button combination."
3322,"Select a new slot for this command.\nSelect the same slot to delete the command."
3323,"<icon:20> Exit"
3324,"<icon:10> Cancel  <icon:20> Exit"
3330,"<icon:13><icon:14> Turn Pages"
3335,"<icon:11> Set to Hotbar"
3340,"VIRTUAL MOUSE MODE"
3341,"<icon:15> Left-Click  <icon:16> Right-Click  <icon:13>+<icon:18> Exit"
3342,"<icon:13>+<icon:18> Toggle Cursor"
3343,"GROUND TARGETING MODE"
3344,"<icon:14>+<icon:21> Move Ring"
3350,"Achievements"
3351,""
3352,"Total Points"
3353,"Category"
3354,"Reward"
3355,"There are no achievements to display."
3356,"Legacy"
3357,"Title: <value>"
