Index,0 [0x0][0x0]
20006,"Ne voulant pas être en reste par rapport aux Amalj'aa, les Ixali ont eux aussi profité de la disparition de l'Ultima Arma pour une nouvelle fois invoquer leur dieu tutélaire. Pour le plus grand malheur de tous les Éorzéens, cette nouvelle incarnation de Garuda semble posséder une soif de destruction sans limite. Si vous souhaitez épargner davantage de dégâts au Coerthas et à Sombrelinceul, vous n'avez d'autre choix que de retourner à Hurlœil et faire face de nouveau à la Souffleuse de rafales!"
20007,"Les forces alliées d'Éorzéa ont découvert que Rhitahtyn sas Arvina, le préfet de la 14e légion, doit faire une visite d'inspection dans un avant-poste impérial situé au Cap Vendouest. Bien qu'il soit originaire d'un pays annexé par Garlemald, le don de Rhitahtyn pour la stratégie lui a permis de gravir les échelons de l'armée impériale très vite. Il ne fait aucun doute que se débarrasser d'un tel adversaire serait un avantage pour l'Alliance éorzéenne dans sa tentative de libérer ses territoires du joug garlemaldais. Dans le cadre de l'opération “la marche des Preux”, vous devez vous infiltrer dans ledit avant-poste et éliminer ce bras droit de Gaius van Baelsar!"
20008,"Les agents du chaos que sont les Asciens ont révélé aux tribus barbares d'anciens savoirs secrets, leur permettant d'invoquer leurs Primordiaux sous une forme encore plus puissante que jamais. Les Amalj'aa ont ainsi réussi à faire revenir leur dieu tutélaire, Ifrit, des flammes de l'enfer, et ce dernier n'a fait qu'une bouchée de l'unité spéciale que les Immortels avaient envoyée pour l'éliminer. Les aventuriers sauront-ils venir à bout de cette terrible menace, et une fois de plus, sauver Éorzéa?"
20009,"Le nord-est de l'île de Vylbrand a été frappé récemment par un puissant séisme, et chez les Héritiers de la Septième Aube, le sage Urianger soupçonne les Kobolds d'avoir réussi à rappeler leur Primordial, Titan.\nPour le plus grand malheur des Éorzéens, cette crainte s'est avérée fondée. Grâce à un sort d'invocation mystérieux, l'Ébranleur des terres est de nouveau apparu dans les tréfonds d'O'Ghomoro, et il semble posséder une force sans limites. Les braves héros d'Éorzéa vont une nouvelle fois devoir anéantir ce terrible ennemi."
20010,"Une équipe d'ingénieurs de l'Ordre des deux vipères travaillait à la création d'un avant-poste destiné à surveiller de près les mouvements des Ixali, lorsqu'elle a été furieusement attaquée par Garuda, la Souffleuse de rafales. Selon le témoignage de l'unique survivant de ce massacre, la Primordiale jouirait d'un pouvoir effroyable, sans commune mesure avec le passé.\nDépassées par cette menace inattendue, les autorités gridaniennes ont demandé l'aide d'aventuriers pour l'éliminer."
20011,"Désireux de protéger la Sylve de ses agresseurs, une bande de Mogs se faisant appeler les “Vassaux du Roi” a décidé d'appeler à la rescousse leur monarque légendaire “Moggle Mog XII”. Bien que cet être ne soit pas une divinité à proprement parler, ils sont parvenus à l'invoquer en Éorzéa à l'aide de cristaux et de prières, tout comme le font les hommes-bêtes avec leurs Primordiaux.\nCertains Mogs subissent déjà son influence néfaste et ce n'est qu'une question de temps avant que les autres ne deviennent des subjugués. Au nom des Mogs et des habitants de Gridania, vous devez exterminer cette menace!"
20012,"Kuplo Kopp a réprimandé ses camarades pour leur comportement dangereux et irresponsable, mais ses remontrances n'ont pas été écoutées. Au contraire même... Terrifiés par les menaces qui planent sur leur nouvel habitat, les Vassaux du Roi ont de nouveau placé leur dirigeant maniaque sur son trône épineux. Nul ne sait si c'est grâce à l'intensité de leurs prières, mais toujours est-il que le monarque mog est drapé d'une aura de majesté quasi aveuglante. D'ailleurs, celui-ci se ferait désormais appeler le grand roi Moggle Mog XII. Répondez à l'appel de l'Ordre des deux vipères et renvoyez cet être de légende dans son monde imaginaire."
20013,"Vous avez rencontré un ménestrel errant qui, en quête de récits héroïques, parcourt inlassablement tout Éorzéa. À sa demande, vous lui avez décrit votre combat contre l'Ultima Arma, le terrible engin de destruction de l'empire garlemaldais, et inspiré par votre relation fidèle des faits, il a composé une ballade des plus formidables.\nAlors que vous vous laissez bercer par la mélodie, vous avez l'impression de revivre cet épique affrontement..."
20014,"イベント用コンテンツ：3"
20015,"Défi spécial"
20016,"Défi spécial"
20017,"Malgré les efforts conjoints du Maelstrom et des Héritiers de la Septième Aube, les Sahuagins sont parvenus à invoquer leur divinité. À peine sorti de sa torpeur, Léviathan a décimé une partie de la flotte limséenne et s'en est allé au milieu de la mer de Rhotano pour préparer un raz-de-marée.\nFace à l'imminence de la menace, les cadres du Maelstrom ont élaboré un plan de la dernière chance: en attachant ensemble deux navires de guerre et en remplissant leurs cales des cristaux corrompus, ils espèrent percer les défenses de Léviathan et permettre ainsi à une poignée d'élus d'affronter le Primordial pour le renvoyer à l'état d'éther. Le Briseur de marées et son remorqueur, le Triomphe, sont prêts à quitter le quai à tout moment."
20018,"Les Sahuagins auraient pu se contenter de pleurer la disparition de leur dieu, mais c'était mal connaître le caractère opiniâtre de ces hommes-bêtes. S'appuyant sur le savoir occulte des Asciens, ils ont réussi à invoquer la plus puissante incarnation de Léviathan qu'Éorzéa ait jamais connue. Cette fois, ce n'est plus Limsa Lominsa qui est menacée, mais toute la partie sud de Vylbrand! Des dizaines de milliers de vies sont en jeu.\nUne fois encore, les aventuriers vont devoir monter à bord du Briseur de marées et unir leurs forces pour vaincre le Seigneur des eaux."
20019,"La chimère dhorme est sans nul doute une des créatures les plus terribles du Coerthas, notamment du fait de ses trois têtes: une de lion, une de bouc et une de dragon. On sait d'ailleurs que ce monstre féroce avale de la roche d'émeri en même temps que ses proies pour en faciliter la digestion. Sous l'effet de la chaleur mortelle de son estomac, le minerai est réduit en une poudre de grande qualité, très prisée par les meilleurs forgerons.\nSeul quelqu'un possédant un courage digne d'une arme antique saurait affronter et vaincre ce monstre... C'est en tout cas ce que pense Gerolt."
20020,"De tous les combats qui étaient autrefois organisés à Halatali, celui qui opposait des gladiateurs à la redoutable hydre était indéniablement l'attraction préférée des Uldiens.\nCinq ans après le Fléau et la fermeture de ce lieu d'entraînement, les créatures qui y étaient dressées ont sûrement fini par mourir de faim et sont tombées dans l'oubli. Il court toutefois une rumeur selon laquelle l'hydre aurait survécu, se nourrissant de la chair des autres bêtes, et Gerolt est convaincu que ce cruel monstre à plusieurs têtes est l'adversaire idéal pour éprouver l'arme antique inachevée qu'il vous a remise.\n\n* Il est impossible de changer d'arme pendant ce combat.Si vous effectuez une quête de restauration d'arme antique, vérifiez bien votre arme actuelle avant de commencer cette mission."
20021,"Au cours de son éternelle quête de pouvoir et de gloire, Gilgamesh, guerrier de légende à l'allure singulière et collectionneur d'armes rares, arpente désormais les coins et recoins d'Éorzéa. Quand une suite d'événements vous conduira à affronter cet adversaire redoutable, vous devrez faire preuve de bravoure si vous ne voulez pas voir votre arme rejoindre sa collection qui grandit de jour en jour."
20022,"Au fin fond des Terres sylphes, vous avez rencontré le Primordial Ramuh, un dieu sage, associé à la protection et à la conciliation. Là, vous lui avez fait part du désir des Gridaniens de vivre en paix et en harmonie avec les enfants de la forêt, mais de nature méfiante envers les humains, le Patriarche fulgurant n'accordera sa confiance que si vous lui démontrez votre pouvoir et votre force de conviction.\nÀ vous de le rejoindre à l'Arbre du jugement et de surmonter cette épreuve pour calmer son tempérament orageux!"
20023,"Le Primordial Ramuh avait accepté de retourner dans le monde éthéréen après que les aventuriers lui avaient prouvé leur valeur lors d'un affrontement sans merci, mais les Sylphes qui s'opposent aux humains ont semble-t-il réussi à l'invoquer de nouveau.\nMaintenir la présence du Patriarche fulgurant requiert paraît-il une grande quantité de cristaux, ce qui pourrait à terme provoquer des pénuries et même des conflits. Une fois de plus, les braves protecteurs d'Éorzéa vont devoir annihiler cette terrible menace."
20024,"Depuis aussi longtemps que dure la guerre qui oppose la sainte Cité à ses ennemis dravaniens, il y a toujours eu des Ishgardais qui ont préféré s'allier avec les dragons. Shiva aurait été la première à faire ce choix, ce qui explique pourquoi les hérétiques la révèrent comme une sainte. Il est désormais clair que Cœur-de-glace et les siens cherchent à l'invoquer avec les cristaux qu'ils ont subtilisés. Mais cela est-il vraiment en leur pouvoir? Si oui, alors Ishgard, et même tout Éorzéa, sont en grand danger!"
20025,"Les projets de la maison Durendaire d'établir un avant-poste au-delà de Manteneige afin de pourchasser les hérétiques jusque dans le Coerthas occidental ont reçu un coup fatal lorsque leur unité du génie militaire a été attaquée par Cœur-de-glace et les siens. Désormais en possession d'une grande quantité de cristaux, Ysayle va sûrement invoquer une fois encore sainte Shiva en elle, et il est fort probable que cette incarnation sera plus puissante que la précédente. Quoi qu'il en soit, la croisade que mène Cœur-de-glace contre Ishgard doit être stoppée, et seuls les aventuriers en sont capables."
20026,"Après bien des complications, la finale du championnat d'Amajina va enfin avoir lieu! Qui parviendra à remporter la fabuleuse récompense et le titre de champion? Huit héros d'Éorzéa vont combattre deux fabuleuses créatures du néant, Orthros et son maître Typhon, dans l’arène du Col du dragon à Halatali. L'affrontement promet bien des surprises et le chaos le plus total!"
20027,"Une sombre rumeur hante la forêt de Sombrelinceul depuis le septième fléau. Un cavalier vêtu de noir et chevauchant une monture aux yeux rouge sang aurait été aperçu par plusieurs témoins... L'oracle gridanien O-App-Pesi soupçonne cette présence menaçante d'être Odin, un ancien Primordial qui aurait fait son apparition lors de la 3e ère astrale. La légende raconte que le Chevalier des ombres aurait été vaincu autrefois par un héros allagois et condamné à un sommeil sans fin dans la Fontaine d'Urth. Comment ce dieu sans adorateurs a-t-il pu se réveiller, et dans quel but? Personne n'a de réponse à ces questions pour le moment, mais une chose est sûre cependant: de courageux aventuriers doivent le terrasser avant qu'il ne sévisse!"
20028,"L'Avancée de la Foi, le pont qui relie les Portes du Jugement à l'Arc des Valeureux, est le seul chemin permettant d'accéder à la sainte Cité. Cet édifice est toutefois plus qu'une simple passerelle, puisque c'est la clef de voûte du collier de Daniffen, la grande barrière magique qui protège Ishgard. La couche extérieure ayant été détruite par Cœur-de-glace, les dragons peuvent désormais y accéder par la voie des airs. Luttez aux côtés des templiers et empêchez les Dravaniens d'atteindre la cité!"
20029,"Le refuge des roches a été attaqué par l'Ascien Nabriales qui s'est emparé de Tupsimati, le bâton de Louisoix Leveilleur. Déjouez les plans de l'agent du chaos et libérez Minfilia!"
20030,"Le guerrier de légende Gilgamesh arpente toujours les plaines d'une Éorzéa aux vicissitudes multiples, en quête d'adversaires à sa hauteur et d'armes à ajouter à sa collection. Toujours est-il que la solitude lui pèse, et qu'elle ne peut être comblée par un simple poulet. Aux grands maux les grands remèdes, car il a décidé d'invoquer son Primo-pote Enkidu. Avec un tel compagnon à ses côtés, Gilgamesh pourra enfin montrer au monde la pleine mesure de sa puissance ! Que le spectacle commence !"
20031,"Ne craignant nullement le pouvoir des dragons, les Gnathes voient dans le conflit qui oppose les Dravaniens aux Ishgardais une opportunité d'agrandir leur territoire. Forts de la conscience commune qui les unit, ils ont fait appel à leur dieu tutélaire, Ravana, afin de les aider dans leur conquête.\nBien que vous n'ayez aucune raison personnelle de vous opposer à ces hommes-insectes, vous et vos compagnons avez promis à Vidofnir d'éliminer leur Primordial en échange du passage vers l'antre de Hraesvelgr... Mais celui que l'on appelle le Maître des lames s'avère être un adversaire de taille. Saurez-vous le surpasser?"
20032,"À peine aviez-vous écarté la menace que représentait un Bismarck aux pouvoirs décuplés que vous avez appris que les Gnathes avaient eux aussi réussi à rappeler leur Primordial, Ravana. Si rien n'est fait, il pourrait bien se rendre à Azys Lla, où dort la Triade guerrière, et obtenir une force incommensurable! Suivant le conseil d'Unukalhai, vous allez une fois de plus croiser le fer avec ce dieu combattant, mais l'issue du duel est bien plus incertaine..."
20033,"La clef qui conduit au continent flottant d'Azys Lla se trouvait sur une petite île que le Primordial Bismarck a dévorée. Désormais, vous n'avez d'autre solution que d'affronter le Migrateur des brumes pour récupérer cet objet que l'Archevêque et ses hommes convoitent si ardemment et ainsi contrecarrer leurs plans.\nHeureusement, Cid et ses camarades sont là pour vous aider à “pêcher” cette immense baleine volante, grâce notamment à leur aéronef, l'<i>Entreprise</i>, et à une île que les habitants du village d'Ok' Zundu vous ont prêtée pour appâter votre adversaire. Préparez-vous à mener un combat formidable au cœur de l'Écume des cieux!"
20034,"Le mystérieux jeune homme qui s'est présenté à vous sous le nom d'Unukalhai vous a dit que le Primordial Bismarck avait à nouveau été invoqué par les Vanu Vanu de la tribu des Vundu, mais cette fois-ci, le Migrateur des brumes aurait gagné un plus grand pouvoir.\nVous allez devoir monter à bord de l'<i>Entreprise Excelsior</i> et livrer à nouveau bataille à l'imposante baleine volante qu'est l'Immaculé en plein milieu de l'Écume des cieux d'Abalathia."
20035,"Ayant invoqué en lui l'esprit du légendaire roi fondateur d'Ishgard, Thordan VII s'est autoproclamé dieu. Désormais, fort du pouvoir que lui confèrent l'Œil du dragon de Haldrath et mille ans de prières faites par son peuple, il s'apprête à imposer son règne et sa justice divine sur tous les êtres de ce monde. Pour cela, il n'hésitera pas à éliminer tous ceux qui se mettront en travers de son chemin, qu'il s'agissent d'Asciens, de dragons ou même de Guerriers de la Lumière...\nVous êtes désormais la seule personne qui puisse arrêter ce monarque et ses chevaliers de la Table ronde, et ainsi mettre un terme à un millénaire de conflit!"
20036,""
30000,""
30001,"Née du désir d'élucider les mystères de la Tour de Cristal, un important vestige de l'ancienne civilisation allagoise, une nouvelle société de recherche appelée Noah a été fondée. En tant que membre à part entière, vous avez réussi, avec l'aide de Cid, à neutraliser le système de défense des Huit sentinelles.\n... Mais devant vous se dresse désormais un autre défi, le Dédale antique, que vous devez traverser pour pouvoir accéder à la Tour de Cristal.\n\n* Pour participer à cette mission en ayant formé une équipe, il est nécessaire d'avoir 2 tanks, 2 soigneurs et 4 DPS."
30002,"Castrum Occidens, la base impériale construite par la 14e légion sur l'île de Vylbrand. À la différence des autres castrums, le but de celui-ci n'est ni l'invasion de Limsa Lominsa, ni l'exploitation de quelque ressource naturelle, mais l'investigation de fragments de Dalamud, le satellite allagois tombé lors de la 7e ère ombrale. Que recèle en son sein l'enchevêtrement de grottes créées par l'impact, émaillées de cristaux corrompus?"
30003,"À une profondeur de 912 yalms, les défenses internes de Dalamud vous barrent la route. Ces dispositifs sphériques, fruits des avancées scientifiques allagoises, sont toujours fonctionnels même après des siècles d'existence et chercheront par tous les moyens à anéantir les intrus."
30004,"À une profondeur de 1 233 yalms, Alisaie et ses compagnons tombent sur le fragment de Dalamud que les Garlemaldais cherchaient, qui ressemble à une immense épée plantée. Il s'agit en fait d'un morceau du Ragnarok, un vaisseau colossal qui s'est écrasé là juste après la libération de Bahamut au-dessus de la plaine de Carteneau. Pour atteindre votre destination, vous devrez traverser ce lieu ancien où les ombres dissimulent de terribles dangers."
30005,"À une profondeur de 1 524 yalms, votre équipe utilise le cylindre propulseur du Ragnarok comme ascenseur de fortune, et se dirige vers le pont principal. Cependant, vous devrez affronter les défenses internes de Dalamud avec tout votre courage pour gagner ne serait-ce qu'un yalm."
30006,"Après avoir vaincu un nombre incalculable de dispositifs hostiles, Alisaie et votre groupe continuez votre descente dans cet abysse inconnu. À une profondeur de 1 910 yalms, vous tombez nez à nez avec une créature ailée sortie tout droit d'un cauchemar: un dragon ancien asservi par les Allagois. Les épreuves sont de plus en plus dangereuses mais, pour découvrir la vérité, vous êtes bien déterminés à continuer."
30007,"Lors de votre incursion dans les cavernes qui s'étendent sous Castrum Occidens, vous avez fait une découverte macabre: Bahamut, l'annonciateur du Fléau, repose sous terre. Bien qu'il soit captif, le Primordial semble en cours de récupération grâce au carcan des nefs d'emprisonnement du Ragnarok. Alisaie conclut que, pour empêcher son retour, les trois circuits reliés au mastodonte doivent être désactivés. Remplie d'une nouvelle détermination, votre équipe de braves aventuriers se concentre sur le fragment de Dalamud retrouvé dans Sombrelinceul."
30008,"Après s'être frayé un chemin jusqu'à la base de l'imposant fragment qui défigure les sources de l'Aulne, votre équipe s'infiltre dans la structure grâce à une ouverture dans sa coque. Vous apercevez alors une succession de cylindres baignés de lumière bleue qui renferment ce qui semblent être de grotesques créatures chimériques."
30009,"Votre équipe active l'ascenseur et, à une profondeur de 3 256 yalms, rejoint enfin la nef d'emprisonnement. La caverne monumentale dans laquelle gît le Primordial Bahamut se trouve encore à plus de cinq mille yalms. Explorez les dédales qui composent le vaisseau de type Ragnarok et frayez-vous un chemin jusqu'aux niveaux inférieurs de la nef."
30010,"À une profondeur de 6 329 yalms, votre équipe, exténuée mais néanmoins déterminée, atteint la base d'opérations de la nef. Un paysage surréaliste s'étend devant vous, baigné dans une lueur rouge et annonciatrice d'un conflit imminent..."
30011,"Grâce à vous et à vos camarades, l'équipe Noah a réussi à franchir le Dédale ancien et a ainsi pu atteindre la Tour de Syrcus, l'édifice central de cet imposant vestige allagois. L'intervention inattendue de deux étranges personnages, Unéi et Doga, a permis d'ouvrir la grande porte qui en bloquait l'accès.Désormais, vous devez pénétrer dans la Tour et vaincre le redoutable empereur Xande pour mettre fin à ses ambitions destructrices et sauver Éorzéa d'une terrible menace!\n\n* Pour participer à cette mission en ayant formé une équipe, il est nécessaire d'avoir 1 tank, 2 soigneurs et 5 DPS."
30012,"Lors de votre incursion dans les cavernes qui s'étendent sous Castrum Occidens, vous avez fait une découverte macabre: Bahamut, l'annonciateur du Fléau, repose sous terre. Bien qu'il semble prisonnier, le Primordial semble en cours de récupération grâce au carcan des nefs d'emprisonnement du Ragnarok. Alisaie conclut que, pour empêcher son retour, les trois circuits reliés au mastodonte doivent être désactivés. Remplie d'une nouvelle détermination, votre équipe de braves aventuriers se concentre sur le fragment de Dalamud retrouvé dans Sombrelinceul."
30013,"Après s'être frayé un chemin jusqu'à la base de l'imposant fragment qui défigure les sources de l'Aulne, votre équipe s'infiltre dans la structure grâce à une ouverture dans sa coque. Vous apercevez alors une succession de cylindres baignés de lumière bleue qui renferment ce qui semblent être de grotesques créatures chimériques."
30014,"Votre équipe active l'ascenseur et, à une profondeur de 3 256 yalms, rejoint enfin la nef d'emprisonnement. La caverne monumentale dans laquelle gît le Primordial Bahamut se trouve encore à plus de cinq mille yalms. Explorez les dédales qui composent le vaisseau de type Ragnarok et frayez-vous un chemin jusqu'aux niveaux inférieurs de la nef."
30015,"À une profondeur de 6 329 yalms, votre équipe, exténuée mais néanmoins déterminée, atteint la base d'opérations de la nef. Un paysage surréaliste s'étend devant vous, baigné dans une lueur rouge et annonciatrice d'un conflit imminent..."
30016,"Une terrible vérité vous a été révélée: Louisoix était devenu un subjugué de Bahamut, une coquille vide au service du Primordial ancien. Alisaie, plus courageuse et déterminée que jamais, prend la difficile décision de sacrifier cet alter-ego de son grand-père pour le bien d'Éorzéa. Il reste à présent deux vaisseaux de confinement maintenant en vie Bahamut. Grâce au réseau éthéré mis en place par Alphinaud, vous pourrez vous téléporter à l'intérieur de ces vaisseaux. Pénétrez dans les Griffes de Dalamud, dans le Thanalan septentrional, pour atteindre le sixième vaisseau de type Ragnarok."
30017,"À une profondeur de 6 835 yalms, vous avez découvert l'immense système de contrôle de la sixième nef. Vous avez pénétré dans le secteur de régénération, qui ressemble à s'y méprendre au cœur de Dalamud, et vous vous dirigez à présent vers le pont principal. Mais les dispositifs de défense allagois ne vont pas vous laisser passer aussi facilement..."
30018,"À une profondeur de 8 872 yalms, la régénération physique de Bahamut se poursuit. Alors qu'Alisaie se dirigeait vers le système de contrôle pour le désactiver, son grand-père s'est dressée devant elle. Que va-t-il advenir de Louisoix Leveilleur, l'un des plus grands sages de Sharlayan, dressé aujourd'hui contre son propre camp?"
30019,"Dans les cavités du sous-sol éorzéen, vous avez fait vœu d'éliminer Bahamut avant qu'il n'ait achevé sa régénération. Votre groupe se dirige à présent vers le vaisseau ultime. C'est à Alisaie et à vous qu'il incombe d'accomplir le dernier vœu de Louisoix Leveilleur, et de sauver Éorzéa des griffes du Primordial destructeur. L'heure du dernier combat a sonné..."
30020,"À la fin de son second règne, Xande, l'empereur d'Allag, a conclu un pacte avec une puissante entité du néant, le Nuage de Ténèbres, afin de livrer le monde réel aux démons de cette autre dimension...\nBien que vous ayez vaincu l'ancien monarque, non seulement l'accord qu'il a passé avec la créature maléfique n'a pas été annulé, mais cette dernière a emporté avec elle trois de vos camarades dans son domaine, le Monde des Ténèbres. Heureusement, G'raha Tia, Rammbroes et Cid ont découvert un moyen d'utiliser les mécanismes de la Tour de Cristal pour ouvrir une porte du néant et vous permettre de faire une incursion salvatrice. Préparez-vous bien toutefois, car nul ne sait quels dangers vous attendent de l'autre côté.\n\n* Pour participer à cette mission en ayant formé une équipe, il est nécessaire d'avoir 1 tank, 2 soigneurs et 5 DPS."
30021,"Un géant mécanique est soudainement apparu au beau milieu de vestiges sharlayanais immergés dans la rivière Thaliak. Il s'agirait d'un colossal Primordial invoqué par les Gobelins de la Main indigo et il est en train d'absorber tout l'éther de l'Arrière-pays dravanien. Pour pénétrer dans cette machine destructrice et l'arrêter, les habitants d'Idyllée n'ont d'autre recours que de faire appel à des aventuriers expérimentés!"
30022,"L'intérieur du géant mécanique s'est révélé être la base des Gobelins mégalomanes de la Main indigo, à la tête desquels se trouve Quickthinx le Cerveau. Lui et sa clique auraient créé le colosse en se basant sur un texte intitulé le “Projet Alexander”, mais leurs intentions ne semblent pas être particulièrement altruistes, ni pacifiques. Il faut les arrêter à tout prix!"
30023,"Mide, une chasseuse de trésors aoranne, vous a révélé que l'Enigma Codex, sur lequel les Gobelins de la Main indigo se sont basés pour invoquer leur géant mécanique, est à l'origine un traité utopiste cherchant à créer un monde idéal grâce à la science. Malheureusement, vos ennemis ont plutôt l'intention de le modeler selon leur bon vouloir... Leurs plans doivent être contrecarrés coûte que coûte!"
30024,"Les Gobelins de la Main indigo ont détourné les principes utopistes de l'Enigma Codex afin de créer le monde qu'ils désirent, et ils sont prêts à éliminer tous ceux qui essaieront de les en empêcher. Qui plus est, le risque que fait peser le géant mécanique Alexander sur l'environnement ne peut pas être ignoré. Il faut arrêter ce Primordial-machine, et pour cela, vous devez atteindre son cœur et couper son système d'alimentation!"
30025,"Le ménestrel errant a composé une nouvelle ballade sur la base du récit que vous lui avez fait de vos combats dans le géant mécanique qui est apparu dans l'Arrière-pays dravanien. Alors que ses vers résonnent encore dans votre tête, vous avez le sentiment que vous pourriez revivre cette aventure d'une manière légèrement différente."
30026,"Le ménestrel errant a composé une nouvelle ballade sur la base du récit que vous lui avez fait de vos combats dans le géant mécanique qui est apparu dans l'Arrière-pays dravanien. Alors que ses vers résonnent encore dans votre tête, vous avez le sentiment que vous pourriez revivre cette aventure d'une manière légèrement différente."
30027,"Le ménestrel errant a composé une nouvelle ballade sur la base du récit que vous lui avez fait de vos combats dans le géant mécanique qui est apparu dans l'Arrière-pays dravanien. Alors que ses vers résonnent encore dans votre tête, vous avez le sentiment que vous pourriez revivre cette aventure d'une manière légèrement différente."
30028,"Le ménestrel errant a composé une nouvelle ballade sur la base du récit que vous lui avez fait de vos combats dans le géant mécanique qui est apparu dans l'Arrière-pays dravanien. Alors que ses vers résonnent encore dans votre tête, vous avez le sentiment que vous pourriez revivre cette aventure d'une manière légèrement différente."
30029,""
40000,""
40001,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40002,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40003,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40004,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40005,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40006,"Cette base d'entraînement du Maelstrom a été bâtie en amarrant le navire de guerre retiré le Cœurbrave à l'île qui s'est formée dans la baie de Galadion lorsqu'un fragment du Météore est venu s'y abîmer. Suite à l'accord de coopération signé par les membres de l'Alliance éorzéenne, c'est ici que se rassemblent les élèves-officiers des grandes compagnies pour effectuer divers exercices et manœuvres."
40007,""
50000,""
50001,"Ravagée par le septième fléau, la plaine de Carteneau n'est plus qu'une terre stérile dont les anciennes reliques allagoises sont la seule richesse. Conscientes de la valeur de ces artéfacts, les trois nations d'Éorzéa rivalisent entre elles pour se les approprier. Les choses s'étant très vite envenimées, les cités-États se sont mises d'accord pour décréter l'endroit une zone de non-droit, ce afin d'éviter un élargissement du conflit en dehors. Les grandes compagnies font désormais appel aux aventuriers qui leur ont prêté allégeance afin de prendre le contrôle de ce territoire disputé."
50002,"Ravagée par le septième fléau, la plaine de Carteneau n'est plus qu'une terre stérile dont les anciennes reliques allagoises sont la seule richesse. Conscientes de la valeur de ces artéfacts, les trois nations d'Éorzéa rivalisent entre elles pour se les approprier. Les choses s'étant très vite envenimées, les cités-États se sont mises d'accord pour décréter l'endroit une zone de non-droit, ce afin d'éviter un élargissement du conflit en dehors. Les grandes compagnies font désormais appel aux aventuriers qui leur ont prêté allégeance afin de prendre le contrôle de ce territoire disputé."
50003,"Ravagée par le septième fléau, la plaine de Carteneau n'est plus qu'une terre stérile dont les anciennes reliques allagoises sont la seule richesse. Conscientes de la valeur de ces artéfacts, les trois nations d'Éorzéa rivalisent entre elles pour se les approprier. Les choses s'étant très vite envenimées, les cités-États se sont mises d'accord pour décréter l'endroit une zone de non-droit, ce afin d'éviter un élargissement du conflit en dehors. Les grandes compagnies font désormais appel aux aventuriers qui leur ont prêté allégeance afin de prendre le contrôle de ce territoire disputé."
50004,"Une étrange île est apparue dans le détroit de Merlthor, au large de celle de Vylbrand. Il lui a été donné le nom de Rocher des tréfonds, mais nombreux sont les marins limséens qui l'appellent l'île Queue-d'hirondelle, persuadés qu'ils sont qu'elle peut se déplacer.\nPlus surprenant encore, des unités chargées d'explorer les lieux ont rapporté la présence de vestiges allagois, et de l'avis de certains experts, il s'agirait en fait d'une île artificielle créée par cet empire disparu pour développer des technologies anti-Primordiaux. Il va sans dire que cette découverte a attisé la convoitise des trois grandes compagnies éorzéennes, et qu'elles s'affrontent désormais pour obtenir l'immense savoir que recèle cet endroit."
50005,""
65000,""
65001,""
