Index,0 [0x3][0x6],1 [0x7][0x0],2 [0x5][0x4],3 [0x19][0x7]
1320,108,136220,0,false
1321,111,136222,0,false
1322,112,136223,243,true
1323,110,136221,0,false
1324,115,136224,0,false
1325,0,0,0,false
1326,0,0,0,false
1327,0,0,0,false
1328,0,0,0,false
1329,0,0,0,false
1330,0,0,0,false
1331,0,0,0,false
1332,0,0,0,false
1333,0,0,0,false
1334,0,0,0,false
1335,0,0,0,false
1336,0,0,0,false
1337,0,0,0,false
1338,0,0,0,false
1339,0,0,0,false
1340,0,0,0,false
1341,0,0,0,false
1342,0,0,0,false
1343,0,0,0,false
1344,0,0,0,false
1345,0,0,0,false
1346,0,0,0,false
1347,0,0,0,false
1348,0,0,0,false
1349,0,0,0,false
1350,0,0,0,false
1351,0,0,0,false
1352,0,0,0,false
1353,0,0,0,false
1354,0,0,0,false
1355,0,0,0,false
1356,0,0,0,false
1357,0,0,0,false
1358,0,0,0,false
1359,0,0,0,false
1360,0,0,0,false
1361,0,0,0,false
1362,0,0,0,false
1363,0,0,0,false
1364,0,0,0,false
1365,0,0,0,false
1366,0,0,0,false
1367,0,0,0,false
1368,0,0,0,false
1369,0,0,0,false
1370,0,0,0,false
1371,0,0,0,false
1372,0,0,0,false
1373,0,0,0,false
1374,0,0,0,false
1375,0,0,0,false
1376,0,0,0,false
1377,0,0,0,false
1378,0,0,0,false
1379,0,0,0,false
1380,0,0,0,false
1381,0,0,0,false
1382,0,0,0,false
1383,0,0,0,false
1384,0,0,0,false
1385,0,0,0,false
1386,0,0,0,false
1387,0,0,0,false
1388,0,0,0,false
1389,0,0,0,false
1390,0,0,0,false
1391,0,0,0,false
1392,0,0,0,false
1393,0,0,0,false
1394,0,0,0,false
1395,0,0,0,false
1396,0,0,0,false
1397,0,0,0,false
1398,0,0,0,false
1399,0,0,0,false
1400,0,0,0,false
1401,0,0,0,false
1402,1,130001,0,false
1403,2,130002,0,false
1404,3,130003,0,false
1405,4,130004,0,false
1406,5,130005,0,false
1407,6,130006,0,false
1408,7,130007,0,false
1409,8,130008,0,false
1410,9,130009,0,false
1411,10,130010,0,false
1412,11,130011,0,false
1413,12,130012,0,false
1414,13,130013,0,false
1415,14,130014,0,false
1416,15,130015,0,false
1417,16,130016,0,false
1418,17,130017,0,false
1419,18,130018,0,false
1420,19,130019,0,false
1421,20,130020,0,false
1422,21,130021,0,false
1423,22,130022,0,false
1424,23,130023,0,false
1425,24,130024,0,false
1426,25,130025,0,false
1427,26,130026,0,false
1428,27,130027,227,true
1429,28,130028,227,true
1430,0,0,0,false
1431,0,0,0,false
1432,0,0,0,false
1433,0,0,0,false
1434,0,0,0,false
1435,0,0,0,false
1436,0,0,0,false
1437,0,0,0,false
1438,0,0,0,false
1439,0,0,0,false
1440,0,0,0,false
1441,0,0,0,false
1442,0,0,0,false
1443,0,0,0,false
1444,0,0,0,false
1445,0,0,0,false
1446,0,0,0,false
1447,0,0,0,false
1448,0,0,0,false
1449,0,0,0,false
1450,0,0,0,false
1451,0,0,0,false
1452,1,130041,0,false
1453,2,130042,0,false
1454,3,130043,0,false
1455,4,130044,0,false
1456,5,130045,0,false
1457,6,130046,0,false
1458,7,130047,0,false
1459,8,130048,0,false
1460,9,130049,0,false
1461,10,130050,0,false
1462,11,130051,0,false
1463,12,130052,0,false
1464,13,130053,0,false
1465,14,130054,0,false
1466,15,130055,0,false
1467,16,130056,0,false
1468,17,130057,0,false
1469,18,130058,0,false
1470,19,130059,0,false
1471,20,130060,0,false
1472,21,130061,0,false
1473,22,130062,0,false
1474,23,130063,0,false
1475,24,130064,0,false
1476,25,130065,0,false
1477,26,130066,0,false
1478,27,130067,227,true
1479,28,130068,227,true
1480,0,0,0,false
1481,0,0,0,false
1482,0,0,0,false
1483,0,0,0,false
1484,0,0,0,false
1485,0,0,0,false
1486,0,0,0,false
1487,0,0,0,false
1488,0,0,0,false
1489,0,0,0,false
1490,0,0,0,false
1491,0,0,0,false
1492,0,0,0,false
1493,0,0,0,false
1494,0,0,0,false
1495,0,0,0,false
1496,0,0,0,false
1497,0,0,0,false
1498,0,0,0,false
1499,0,0,0,false
1500,0,0,0,false
1501,0,0,0,false
1502,1,130081,0,false
1503,2,130082,0,false
1504,3,130083,0,false
1505,4,130084,0,false
1506,5,130085,0,false
1507,6,130086,0,false
1508,7,130087,0,false
1509,8,130088,0,false
1510,9,130089,0,false
1511,10,130090,0,false
1512,11,130091,0,false
1513,12,130092,0,false
1514,13,130093,0,false
1515,14,130094,0,false
1516,15,130095,0,false
1517,16,130096,0,false
1518,17,130097,0,false
1519,18,130098,0,false
1520,19,130099,0,false
1521,20,130100,0,false
1522,21,130101,0,false
1523,22,130102,0,false
1524,23,130103,0,false
1525,24,130104,0,false
1526,25,130105,0,false
1527,26,130106,0,false
1528,27,130107,227,true
1529,28,130108,227,true
1530,0,0,0,false
1531,0,0,0,false
1532,0,0,0,false
1533,0,0,0,false
1534,0,0,0,false
1535,0,0,0,false
1536,0,0,0,false
1537,0,0,0,false
1538,0,0,0,false
1539,0,0,0,false
1540,0,0,0,false
1541,0,0,0,false
1542,0,0,0,false
1543,0,0,0,false
1544,0,0,0,false
1545,0,0,0,false
1546,0,0,0,false
1547,0,0,0,false
1548,0,0,0,false
1549,0,0,0,false
1550,0,0,0,false
1551,0,0,0,false
1552,1,130121,0,false
1553,2,130122,0,false
1554,3,130123,0,false
1555,4,130124,0,false
1556,5,130125,0,false
1557,6,130126,0,false
1558,7,130127,0,false
1559,8,130128,0,false
1560,9,130129,0,false
1561,10,130130,0,false
1562,11,130131,0,false
1563,12,130132,0,false
1564,13,130133,0,false
1565,14,130134,0,false
1566,15,130135,0,false
1567,16,130136,0,false
1568,17,130137,0,false
1569,18,130138,0,false
1570,19,130139,0,false
1571,20,130140,0,false
1572,21,130141,0,false
1573,22,130142,0,false
1574,23,130143,0,false
1575,24,130144,0,false
1576,25,130145,0,false
1577,26,130146,0,false
1578,27,130147,227,true
1579,28,130148,227,true
1580,0,0,0,false
1581,0,0,0,false
1582,0,0,0,false
1583,0,0,0,false
1584,0,0,0,false
1585,0,0,0,false
1586,0,0,0,false
1587,0,0,0,false
1588,0,0,0,false
1589,0,0,0,false
1590,0,0,0,false
1591,0,0,0,false
1592,0,0,0,false
1593,0,0,0,false
1594,0,0,0,false
1595,0,0,0,false
1596,0,0,0,false
1597,0,0,0,false
1598,0,0,0,false
1599,0,0,0,false
1600,0,0,0,false
1601,0,0,0,false
1602,1,130161,0,false
1603,2,130162,0,false
1604,3,130163,0,false
1605,4,130164,0,false
1606,5,130165,0,false
1607,6,130166,0,false
1608,7,130167,0,false
1609,8,130168,0,false
1610,9,130169,0,false
1611,10,130170,0,false
1612,11,130171,0,false
1613,12,130172,0,false
1614,13,130173,0,false
1615,14,130174,0,false
1616,15,130175,0,false
1617,16,130176,0,false
1618,17,130177,0,false
1619,18,130178,0,false
1620,19,130179,0,false
1621,20,130180,0,false
1622,21,130181,0,false
1623,22,130182,0,false
1624,23,130183,0,false
1625,24,130184,0,false
1626,25,130185,0,false
1627,26,130186,0,false
1628,27,130187,227,true
1629,28,130188,227,true
1630,0,0,0,false
1631,0,0,0,false
1632,0,0,0,false
1633,0,0,0,false
1634,0,0,0,false
1635,0,0,0,false
1636,0,0,0,false
1637,0,0,0,false
1638,0,0,0,false
1639,0,0,0,false
1640,0,0,0,false
1641,0,0,0,false
1642,0,0,0,false
1643,0,0,0,false
1644,0,0,0,false
1645,0,0,0,false
1646,0,0,0,false
1647,0,0,0,false
1648,0,0,0,false
1649,0,0,0,false
1650,0,0,0,false
1651,0,0,0,false
1652,1,130201,0,false
1653,2,130202,0,false
1654,3,130203,0,false
1655,4,130204,0,false
1656,5,130205,0,false
1657,6,130206,0,false
1658,7,130207,0,false
1659,8,130208,0,false
1660,9,130209,0,false
1661,10,130210,0,false
1662,11,130211,0,false
1663,12,130212,0,false
1664,13,130213,0,false
1665,14,130214,0,false
1666,15,130215,0,false
1667,16,130216,0,false
1668,17,130217,0,false
1669,18,130218,0,false
1670,19,130219,0,false
1671,20,130220,0,false
1672,21,130221,0,false
1673,22,130222,0,false
1674,23,130223,0,false
1675,24,130224,0,false
1676,25,130225,0,false
1677,26,130226,0,false
1678,27,130227,227,true
1679,28,130228,227,true
1680,0,0,0,false
1681,0,0,0,false
1682,0,0,0,false
1683,0,0,0,false
1684,0,0,0,false
1685,0,0,0,false
1686,0,0,0,false
1687,0,0,0,false
1688,0,0,0,false
1689,0,0,0,false
1690,0,0,0,false
1691,0,0,0,false
1692,0,0,0,false
1693,0,0,0,false
1694,0,0,0,false
1695,0,0,0,false
1696,0,0,0,false
1697,0,0,0,false
1698,0,0,0,false
1699,0,0,0,false
1700,0,0,0,false
1701,0,0,0,false
1702,1,130241,0,false
1703,2,130242,0,false
1704,3,130243,0,false
1705,4,130244,0,false
1706,5,130245,0,false
1707,6,130246,0,false
1708,7,130247,0,false
1709,8,130248,0,false
1710,9,130249,0,false
1711,10,130250,0,false
1712,11,130251,0,false
1713,12,130252,0,false
1714,13,130253,0,false
1715,14,130254,0,false
1716,15,130255,0,false
1717,16,130256,0,false
1718,17,130257,0,false
1719,18,130258,0,false
1720,19,130259,0,false
1721,20,130260,0,false
1722,21,130261,0,false
1723,22,130262,0,false
1724,23,130263,0,false
1725,24,130264,0,false
1726,25,130265,0,false
1727,26,130266,0,false
1728,27,130267,227,true
1729,28,130268,227,true
1730,0,0,0,false
1731,0,0,0,false
1732,0,0,0,false
1733,0,0,0,false
1734,0,0,0,false
1735,0,0,0,false
1736,0,0,0,false
1737,0,0,0,false
1738,0,0,0,false
1739,0,0,0,false
1740,0,0,0,false
1741,0,0,0,false
1742,0,0,0,false
1743,0,0,0,false
1744,0,0,0,false
1745,0,0,0,false
1746,0,0,0,false
1747,0,0,0,false
1748,0,0,0,false
1749,0,0,0,false
1750,0,0,0,false
1751,0,0,0,false
1752,1,130281,0,false
1753,2,130282,0,false
1754,3,130283,0,false
1755,4,130284,0,false
1756,5,130285,0,false
1757,6,130286,0,false
1758,7,130287,0,false
1759,8,130288,0,false
1760,9,130289,0,false
1761,10,130290,0,false
1762,11,130291,0,false
1763,12,130292,0,false
1764,13,130293,0,false
1765,14,130294,0,false
1766,15,130295,0,false
1767,16,130296,0,false
1768,17,130297,0,false
1769,18,130298,0,false
1770,19,130299,0,false
1771,20,130300,0,false
1772,21,130301,0,false
1773,22,130302,0,false
1774,23,130303,0,false
1775,24,130304,0,false
1776,25,130305,0,false
1777,26,130306,0,false
1778,27,130307,227,true
1779,28,130308,227,true
1780,0,0,0,false
1781,0,0,0,false
1782,0,0,0,false
1783,0,0,0,false
1784,0,0,0,false
1785,0,0,0,false
1786,0,0,0,false
1787,0,0,0,false
1788,0,0,0,false
1789,0,0,0,false
1790,0,0,0,false
1791,0,0,0,false
1792,0,0,0,false
1793,0,0,0,false
1794,0,0,0,false
1795,0,0,0,false
1796,0,0,0,false
1797,0,0,0,false
1798,0,0,0,false
1799,0,0,0,false
1800,0,0,0,false
1801,0,0,0,false
1802,1,130321,0,false
1803,2,130322,0,false
1804,3,130323,0,false
1805,4,130324,0,false
1806,5,130325,0,false
1807,6,130326,0,false
1808,7,130327,0,false
1809,8,130328,0,false
1810,9,130329,0,false
1811,10,130330,0,false
1812,11,130331,0,false
1813,12,130332,0,false
1814,13,130333,0,false
1815,14,130334,0,false
1816,15,130335,0,false
1817,16,130336,0,false
1818,17,130337,0,false
1819,18,130338,0,false
1820,19,130339,0,false
1821,20,130340,0,false
1822,21,130341,0,false
1823,22,130342,0,false
1824,23,130343,0,false
1825,24,130344,0,false
1826,25,130345,0,false
1827,26,130346,0,false
1828,27,130347,227,true
1829,28,130348,227,true
1830,0,0,0,false
1831,0,0,0,false
1832,0,0,0,false
1833,0,0,0,false
1834,0,0,0,false
1835,0,0,0,false
1836,0,0,0,false
1837,0,0,0,false
1838,0,0,0,false
1839,0,0,0,false
1840,0,0,0,false
1841,0,0,0,false
1842,0,0,0,false
1843,0,0,0,false
1844,0,0,0,false
1845,0,0,0,false
1846,0,0,0,false
1847,0,0,0,false
1848,0,0,0,false
1849,0,0,0,false
1850,0,0,0,false
1851,0,0,0,false
1852,1,130361,0,false
1853,2,130362,0,false
1854,3,130363,0,false
1855,4,130364,0,false
1856,5,130365,0,false
1857,6,130366,0,false
1858,7,130367,0,false
1859,8,130368,0,false
1860,9,130369,0,false
1861,10,130370,0,false
1862,11,130371,0,false
1863,12,130372,0,false
1864,13,130373,0,false
1865,14,130374,0,false
1866,15,130375,0,false
1867,16,130376,0,false
1868,17,130377,0,false
1869,18,130378,0,false
1870,19,130379,0,false
1871,20,130380,0,false
1872,21,130381,0,false
1873,22,130382,0,false
1874,23,130383,0,false
1875,24,130384,0,false
1876,25,130385,0,false
1877,26,130386,0,false
1878,27,130387,227,true
1879,28,130388,227,true
1880,0,0,0,false
1881,0,0,0,false
1882,0,0,0,false
1883,0,0,0,false
1884,0,0,0,false
1885,0,0,0,false
1886,0,0,0,false
1887,0,0,0,false
1888,0,0,0,false
1889,0,0,0,false
1890,0,0,0,false
1891,0,0,0,false
1892,0,0,0,false
1893,0,0,0,false
1894,0,0,0,false
1895,0,0,0,false
1896,0,0,0,false
1897,0,0,0,false
1898,0,0,0,false
1899,0,0,0,false
1900,0,0,0,false
1901,0,0,0,false
1902,1,130401,0,false
1903,2,130402,0,false
1904,3,130403,0,false
1905,4,130404,0,false
1906,5,130405,0,false
1907,6,130406,0,false
1908,7,130407,0,false
1909,8,130408,0,false
1910,9,130409,0,false
1911,10,130410,0,false
1912,11,130411,0,false
1913,12,130412,0,false
1914,13,130413,0,false
1915,14,130414,0,false
1916,15,130415,0,false
1917,16,130416,0,false
1918,17,130417,0,false
1919,18,130418,0,false
1920,19,130419,0,false
1921,20,130420,0,false
1922,21,130421,0,false
1923,22,130422,0,false
1924,23,130423,0,false
1925,24,130424,0,false
1926,25,130425,0,false
1927,26,130426,0,false
1928,27,130427,227,true
1929,28,130428,227,true
1930,0,0,0,false
1931,0,0,0,false
1932,0,0,0,false
1933,0,0,0,false
1934,0,0,0,false
1935,0,0,0,false
1936,0,0,0,false
1937,0,0,0,false
1938,0,0,0,false
1939,0,0,0,false
1940,0,0,0,false
1941,0,0,0,false
1942,0,0,0,false
1943,0,0,0,false
1944,0,0,0,false
1945,0,0,0,false
1946,0,0,0,false
1947,0,0,0,false
1948,0,0,0,false
1949,0,0,0,false
1950,0,0,0,false
1951,0,0,0,false
1952,1,130441,0,false
1953,2,130442,0,false
1954,3,130443,0,false
1955,4,130444,0,false
1956,5,130445,0,false
1957,6,130446,0,false
1958,7,130447,0,false
1959,8,130448,0,false
1960,9,130449,0,false
1961,10,130450,0,false
1962,11,130451,0,false
1963,12,130452,0,false
1964,13,130453,0,false
1965,14,130454,0,false
1966,15,130455,0,false
1967,16,130456,0,false
1968,17,130457,0,false
1969,18,130458,0,false
1970,19,130459,0,false
1971,20,130460,0,false
1972,21,130461,0,false
1973,22,130462,0,false
1974,23,130463,0,false
1975,24,130464,0,false
1976,25,130465,0,false
1977,26,130466,0,false
1978,27,130467,227,true
1979,28,130468,227,true
1980,0,0,0,false
1981,0,0,0,false
1982,0,0,0,false
1983,0,0,0,false
1984,0,0,0,false
1985,0,0,0,false
1986,0,0,0,false
1987,0,0,0,false
1988,0,0,0,false
1989,0,0,0,false
1990,0,0,0,false
1991,0,0,0,false
1992,0,0,0,false
1993,0,0,0,false
1994,0,0,0,false
1995,0,0,0,false
1996,0,0,0,false
1997,0,0,0,false
1998,0,0,0,false
1999,0,0,0,false
2000,0,0,0,false
2001,0,0,0,false
2002,1,130481,0,false
2003,2,130482,0,false
2004,3,130483,0,false
2005,4,130484,0,false
2006,5,130485,0,false
2007,6,130486,0,false
2008,7,130487,0,false
2009,8,130488,0,false
2010,9,130489,0,false
2011,10,130490,0,false
2012,11,130491,0,false
2013,12,130492,0,false
2014,13,130493,0,false
2015,14,130494,0,false
2016,15,130495,0,false
2017,16,130496,0,false
2018,17,130497,0,false
2019,18,130498,0,false
2020,19,130499,0,false
2021,20,130500,0,false
2022,21,130501,0,false
2023,22,130502,0,false
2024,23,130503,0,false
2025,24,130504,0,false
2026,25,130505,0,false
2027,26,130506,0,false
2028,27,130507,227,true
2029,28,130508,227,true
2030,0,0,0,false
2031,0,0,0,false
2032,0,0,0,false
2033,0,0,0,false
2034,0,0,0,false
2035,0,0,0,false
2036,0,0,0,false
2037,0,0,0,false
2038,0,0,0,false
2039,0,0,0,false
2040,0,0,0,false
2041,0,0,0,false
2042,0,0,0,false
2043,0,0,0,false
2044,0,0,0,false
2045,0,0,0,false
2046,0,0,0,false
2047,0,0,0,false
2048,0,0,0,false
2049,0,0,0,false
2050,0,0,0,false
2051,0,0,0,false
2052,1,130521,0,false
2053,2,130522,0,false
2054,3,130523,0,false
2055,4,130524,0,false
2056,5,130525,0,false
2057,6,130526,0,false
2058,7,130527,0,false
2059,8,130528,0,false
2060,9,130529,0,false
2061,10,130530,0,false
2062,11,130531,0,false
2063,12,130532,0,false
2064,13,130533,0,false
2065,14,130534,0,false
2066,15,130535,0,false
2067,16,130536,0,false
2068,17,130537,0,false
2069,18,130538,0,false
2070,19,130539,0,false
2071,20,130540,0,false
2072,21,130541,0,false
2073,22,130542,0,false
2074,23,130543,0,false
2075,24,130544,0,false
2076,25,130545,0,false
2077,26,130546,0,false
2078,27,130547,227,true
2079,28,130548,227,true
2080,0,0,0,false
2081,0,0,0,false
2082,0,0,0,false
2083,0,0,0,false
2084,0,0,0,false
2085,0,0,0,false
2086,0,0,0,false
2087,0,0,0,false
2088,0,0,0,false
2089,0,0,0,false
2090,0,0,0,false
2091,0,0,0,false
2092,0,0,0,false
2093,0,0,0,false
2094,0,0,0,false
2095,0,0,0,false
2096,0,0,0,false
2097,0,0,0,false
2098,0,0,0,false
2099,0,0,0,false
2100,0,0,0,false
2101,0,0,0,false
2102,1,130561,0,false
2103,2,130562,0,false
2104,3,130563,0,false
2105,4,130564,0,false
2106,5,130565,0,false
2107,6,130566,0,false
2108,7,130567,0,false
2109,8,130568,0,false
2110,9,130569,0,false
2111,10,130570,0,false
2112,11,130571,0,false
2113,12,130572,0,false
2114,13,130573,0,false
2115,14,130574,0,false
2116,15,130575,0,false
2117,16,130576,0,false
2118,17,130577,0,false
2119,18,130578,0,false
2120,19,130579,0,false
2121,20,130580,0,false
2122,21,130581,0,false
2123,22,130582,0,false
2124,23,130583,0,false
2125,24,130584,0,false
2126,25,130585,0,false
2127,26,130586,0,false
2128,27,130587,227,true
2129,28,130588,227,true
2130,0,0,0,false
2131,0,0,0,false
2132,0,0,0,false
2133,0,0,0,false
2134,0,0,0,false
2135,0,0,0,false
2136,0,0,0,false
2137,0,0,0,false
2138,0,0,0,false
2139,0,0,0,false
2140,0,0,0,false
2141,0,0,0,false
2142,0,0,0,false
2143,0,0,0,false
2144,0,0,0,false
2145,0,0,0,false
2146,0,0,0,false
2147,0,0,0,false
2148,0,0,0,false
2149,0,0,0,false
2150,0,0,0,false
2151,0,0,0,false
2152,1,130601,0,false
2153,2,130602,0,false
2154,3,130603,0,false
2155,4,130604,0,false
2156,5,130605,0,false
2157,6,130606,0,false
2158,7,130607,0,false
2159,8,130608,0,false
2160,9,130609,0,false
2161,10,130610,0,false
2162,11,130611,0,false
2163,12,130612,0,false
2164,13,130613,0,false
2165,14,130614,0,false
2166,15,130615,0,false
2167,16,130616,0,false
2168,17,130617,0,false
2169,18,130618,0,false
2170,19,130619,0,false
2171,20,130620,0,false
2172,21,130621,0,false
2173,22,130622,0,false
2174,23,130623,0,false
2175,24,130624,0,false
2176,25,130625,0,false
2177,26,130626,0,false
2178,27,130627,227,true
2179,28,130628,227,true
2180,0,0,0,false
2181,0,0,0,false
2182,0,0,0,false
2183,0,0,0,false
2184,0,0,0,false
2185,0,0,0,false
2186,0,0,0,false
2187,0,0,0,false
2188,0,0,0,false
2189,0,0,0,false
2190,0,0,0,false
2191,0,0,0,false
2192,0,0,0,false
2193,0,0,0,false
2194,0,0,0,false
2195,0,0,0,false
2196,0,0,0,false
2197,0,0,0,false
2198,0,0,0,false
2199,0,0,0,false
2200,0,0,0,false
2201,0,0,0,false
2202,1,130641,0,false
2203,2,130642,0,false
2204,3,130643,0,false
2205,4,130644,0,false
2206,5,130645,0,false
2207,6,130646,0,false
2208,7,130647,0,false
2209,8,130648,0,false
2210,9,130649,0,false
2211,10,130650,0,false
2212,11,130651,0,false
2213,12,130652,0,false
2214,13,130653,0,false
2215,14,130654,0,false
2216,15,130655,0,false
2217,16,130656,0,false
2218,17,130657,0,false
2219,18,130658,0,false
2220,19,130659,0,false
2221,20,130660,0,false
2222,21,130661,0,false
2223,22,130662,0,false
2224,23,130663,0,false
2225,24,130664,0,false
2226,25,130665,0,false
2227,26,130666,0,false
2228,27,130667,227,true
2229,28,130668,227,true
2230,0,0,0,false
2231,0,0,0,false
2232,0,0,0,false
2233,0,0,0,false
2234,0,0,0,false
2235,0,0,0,false
2236,0,0,0,false
2237,0,0,0,false
2238,0,0,0,false
2239,0,0,0,false
2240,0,0,0,false
2241,0,0,0,false
2242,0,0,0,false
2243,0,0,0,false
2244,0,0,0,false
2245,0,0,0,false
2246,0,0,0,false
2247,0,0,0,false
2248,0,0,0,false
2249,0,0,0,false
2250,0,0,0,false
2251,0,0,0,false
2252,1,130681,0,false
2253,2,130682,0,false
2254,3,130683,0,false
2255,4,130684,0,false
2256,5,130685,0,false
2257,6,130686,0,false
2258,7,130687,0,false
2259,8,130688,0,false
2260,9,130689,0,false
2261,10,130690,0,false
2262,11,130691,0,false
2263,12,130692,0,false
2264,13,130693,0,false
2265,14,130694,0,false
2266,15,130695,0,false
2267,16,130696,0,false
2268,17,130697,0,false
2269,18,130698,0,false
2270,19,130699,0,false
2271,20,130700,0,false
2272,21,130701,0,false
2273,22,130702,0,false
2274,23,130703,0,false
2275,24,130704,0,false
2276,25,130705,0,false
2277,26,130706,0,false
2278,27,130707,227,true
2279,28,130708,227,true
2280,0,0,0,false
2281,0,0,0,false
2282,0,0,0,false
2283,0,0,0,false
2284,0,0,0,false
2285,0,0,0,false
2286,0,0,0,false
2287,0,0,0,false
2288,0,0,0,false
2289,0,0,0,false
2290,0,0,0,false
2291,0,0,0,false
2292,0,0,0,false
2293,0,0,0,false
2294,0,0,0,false
2295,0,0,0,false
2296,0,0,0,false
2297,0,0,0,false
2298,0,0,0,false
2299,0,0,0,false
2300,0,0,0,false
2301,0,0,0,false
2302,1,130721,0,false
2303,2,130722,0,false
2304,3,130723,0,false
2305,4,130724,0,false
2306,5,130725,0,false
2307,6,130726,0,false
2308,7,130727,0,false
2309,8,130728,0,false
2310,9,130729,0,false
2311,10,130730,0,false
2312,11,130731,0,false
2313,12,130732,0,false
2314,13,130733,0,false
2315,14,130734,0,false
2316,15,130735,0,false
2317,16,130736,0,false
2318,17,130737,0,false
2319,18,130738,0,false
2320,19,130739,0,false
2321,20,130740,0,false
2322,21,130741,0,false
2323,22,130742,0,false
2324,23,130743,0,false
2325,24,130744,0,false
2326,25,130745,0,false
2327,26,130746,0,false
2328,27,130747,227,true
2329,28,130748,227,true
2330,0,0,0,false
2331,0,0,0,false
2332,0,0,0,false
2333,0,0,0,false
2334,0,0,0,false
2335,0,0,0,false
2336,0,0,0,false
2337,0,0,0,false
2338,0,0,0,false
2339,0,0,0,false
2340,0,0,0,false
2341,0,0,0,false
2342,0,0,0,false
2343,0,0,0,false
2344,0,0,0,false
2345,0,0,0,false
2346,0,0,0,false
2347,0,0,0,false
2348,0,0,0,false
2349,0,0,0,false
2350,0,0,0,false
2351,0,0,0,false
2352,1,130761,0,false
2353,2,130762,0,false
2354,3,130763,0,false
2355,4,130764,0,false
2356,5,130765,0,false
2357,6,130766,0,false
2358,7,130767,0,false
2359,8,130768,0,false
2360,9,130769,0,false
2361,10,130770,0,false
2362,11,130771,0,false
2363,12,130772,0,false
2364,13,130773,0,false
2365,14,130774,0,false
2366,15,130775,0,false
2367,16,130776,0,false
2368,17,130777,0,false
2369,18,130778,0,false
2370,19,130779,0,false
2371,20,130780,0,false
2372,21,130781,0,false
2373,22,130782,0,false
2374,23,130783,0,false
2375,24,130784,0,false
2376,25,130785,0,false
2377,26,130786,0,false
2378,27,130787,227,true
2379,28,130788,227,true
2380,0,0,0,false
2381,0,0,0,false
2382,0,0,0,false
2383,0,0,0,false
2384,0,0,0,false
2385,0,0,0,false
2386,0,0,0,false
2387,0,0,0,false
2388,0,0,0,false
2389,0,0,0,false
2390,0,0,0,false
2391,0,0,0,false
2392,0,0,0,false
2393,0,0,0,false
2394,0,0,0,false
2395,0,0,0,false
2396,0,0,0,false
2397,0,0,0,false
2398,0,0,0,false
2399,0,0,0,false
2400,0,0,0,false
2401,0,0,0,false
2402,1,130801,0,false
2403,2,130802,0,false
2404,3,130803,0,false
2405,4,130804,0,false
2406,5,130805,0,false
2407,6,130806,0,false
2408,7,130807,0,false
2409,8,130808,0,false
2410,9,130809,0,false
2411,10,130810,0,false
2412,11,130811,0,false
2413,12,130812,0,false
2414,13,130813,0,false
2415,14,130814,0,false
2416,15,130815,0,false
2417,16,130816,0,false
2418,17,130817,0,false
2419,18,130818,0,false
2420,19,130819,0,false
2421,20,130820,0,false
2422,21,130821,0,false
2423,22,130822,0,false
2424,23,130823,0,false
2425,24,130824,0,false
2426,25,130825,0,false
2427,26,130826,0,false
2428,27,130827,227,true
2429,28,130828,227,true
2430,0,0,0,false
2431,0,0,0,false
2432,0,0,0,false
2433,0,0,0,false
2434,0,0,0,false
2435,0,0,0,false
2436,0,0,0,false
2437,0,0,0,false
2438,0,0,0,false
2439,0,0,0,false
2440,0,0,0,false
2441,0,0,0,false
2442,0,0,0,false
2443,0,0,0,false
2444,0,0,0,false
2445,0,0,0,false
2446,0,0,0,false
2447,0,0,0,false
2448,0,0,0,false
2449,0,0,0,false
2450,0,0,0,false
2451,0,0,0,false
2452,1,130841,0,false
2453,2,130842,0,false
2454,3,130843,0,false
2455,4,130844,0,false
2456,5,130845,0,false
2457,6,130846,0,false
2458,7,130847,0,false
2459,8,130848,0,false
2460,9,130849,0,false
2461,10,130850,0,false
2462,11,130851,0,false
2463,12,130852,0,false
2464,13,130853,0,false
2465,14,130854,0,false
2466,15,130855,0,false
2467,16,130856,0,false
2468,17,130857,0,false
2469,18,130858,0,false
2470,19,130859,0,false
2471,20,130860,0,false
2472,21,130861,0,false
2473,22,130862,0,false
2474,23,130863,0,false
2475,24,130864,0,false
2476,25,130865,0,false
2477,26,130866,0,false
2478,27,130867,227,true
2479,28,130868,227,true
2480,0,0,0,false
2481,0,0,0,false
2482,0,0,0,false
2483,0,0,0,false
2484,0,0,0,false
2485,0,0,0,false
2486,0,0,0,false
2487,0,0,0,false
2488,0,0,0,false
2489,0,0,0,false
2490,0,0,0,false
2491,0,0,0,false
2492,0,0,0,false
2493,0,0,0,false
2494,0,0,0,false
2495,0,0,0,false
2496,0,0,0,false
2497,0,0,0,false
2498,0,0,0,false
2499,0,0,0,false
2500,0,0,0,false
2501,0,0,0,false
2502,1,130881,0,false
2503,2,130882,0,false
2504,3,130883,0,false
2505,4,130884,0,false
2506,5,130885,0,false
2507,6,130886,0,false
2508,7,130887,0,false
2509,8,130888,0,false
2510,9,130889,0,false
2511,10,130890,0,false
2512,11,130891,0,false
2513,12,130892,0,false
2514,13,130893,0,false
2515,14,130894,0,false
2516,15,130895,0,false
2517,16,130896,0,false
2518,17,130897,0,false
2519,18,130898,0,false
2520,19,130899,0,false
2521,20,130900,0,false
2522,21,130901,0,false
2523,22,130902,0,false
2524,23,130903,0,false
2525,24,130904,0,false
2526,25,130905,0,false
2527,26,130906,0,false
2528,27,130907,227,true
