Index,0 [0x3][0x4],1 [0x3][0x5],2 [0x19][0xd],3 [0x3][0x6],4 [0x3][0x7],5 [0x3][0x8],6 [0x0][0x0],7 [0x3][0x9],8 [0x3][0xa],9 [0x3][0xb],10 [0x3][0xc],11 [0x1a][0xd],12 [0x1b][0xd],13 [0x1c][0xd],14 [0x1d][0xd],15 [0x1e][0xd]
852,0,0,true,10,0,2,"event_base/event_base_dagger_touch",0,1,1,1,true,false,false,false,true
853,0,0,true,10,0,2,"event_base/event_base_woodchop",1,1,1,1,true,false,false,false,true
854,0,0,true,4,0,0,"event_base/event_base_teach",0,2,1,2,true,false,false,false,true
855,0,0,true,4,0,0,"event_base/event_base_rookie",0,2,1,2,true,false,false,false,true
856,0,0,true,10,0,2,"event_base/event_base_cooking_spoon",1,1,1,1,true,false,false,false,true
857,0,0,true,10,0,1,"event_base/event_base_chocobo_sleep",2,2,1,2,true,false,false,false,true
858,0,0,true,10,0,2,"event_base/event_base_smith",0,1,1,1,true,false,false,false,true
859,0,0,true,10,0,2,"event_base/event_base_smith2",0,1,1,1,true,false,false,false,true
860,0,0,true,10,0,2,"event_base/event_base_chef",0,1,1,1,true,false,false,false,true
861,0,0,true,10,0,2,"event_base/event_base_axe_attack",0,1,1,1,true,false,false,false,true
862,0,0,true,10,0,2,"event_base/event_base_axe_stretch",0,1,1,1,true,false,false,false,true
863,0,0,true,10,0,2,"event_base/event_base_gun_shoot",0,1,1,1,true,false,false,false,true
864,0,0,true,10,0,2,"event_base/event_base_angler",1,1,1,1,true,false,false,false,true
865,0,0,true,10,0,1,"event_base/event_base_bad_ground_eat",2,1,1,1,true,false,false,false,true
866,0,0,true,10,0,1,"event_base/event_base_bad_ground_drink",2,1,1,1,true,false,false,false,true
867,0,0,true,10,0,1,"event_base/event_base_chair_eat_delicious",3,2,1,2,true,false,false,false,true
868,0,0,true,10,0,2,"event_base/event_base_scrub_deck",1,1,1,1,true,false,false,false,true
869,0,0,true,4,0,2,"event_base/event_base_appeal_bust",0,2,1,2,true,false,false,false,true
870,0,0,true,4,0,2,"event_base/event_base_appeal_head",0,2,1,2,true,false,false,false,true
871,0,0,true,10,0,2,"event_base/event_base_bad_chair_harp",3,1,1,1,true,false,false,false,true
872,0,0,true,10,0,2,"event_base/event_base_harp",0,1,1,1,true,false,false,false,true
873,0,0,true,4,0,0,"event_base/event_base_bad_stir_up",0,2,1,2,true,false,false,false,true
874,0,0,true,10,0,2,"event_base/event_base_bad_ground_stir_up",2,2,1,2,true,false,false,false,true
875,0,0,true,10,0,1,"event_base/event_base_bad_chair_drink",3,1,1,1,true,false,false,false,true
876,0,0,true,10,0,2,"event_base/event_base_brawl_ready",0,2,1,2,true,false,false,false,true
877,0,0,true,10,0,2,"event_base/event_base_brawl_come_on",0,2,1,2,true,false,false,false,true
878,0,0,true,10,0,2,"event_base/event_base_brawl_provoke",0,2,1,2,true,false,false,false,true
879,0,0,true,10,0,2,"event_base/event_base_push_up",2,2,1,2,true,false,false,false,true
880,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
881,0,0,true,4,0,2,"event_base/event_base_warming_up",0,2,1,2,true,false,false,false,true
882,0,0,true,4,0,2,"event_base/event_base_squat",0,2,1,2,true,false,false,false,true
883,0,0,true,10,0,1,"event_base/event_base_hangdman",0,1,1,1,true,false,false,false,true
884,0,0,true,10,0,2,"event_base/event_base_sit_yankee",0,2,1,2,true,false,false,false,true
885,0,0,true,10,0,2,"event_base/event_base_sit_ground_ladies",1,2,1,2,true,false,false,false,true
886,0,0,true,10,0,2,"event_base/event_base_carry_up",0,1,1,1,true,false,false,false,true
887,0,0,true,10,0,2,"event_base/event_base_carry_up_one_hand",0,1,1,1,true,false,false,false,true
888,0,0,true,10,0,2,"event_base/event_base_carry_up_ready",1,1,1,1,true,false,false,false,true
889,0,0,true,10,0,2,"event_base/event_base_vender_call",0,1,1,1,true,false,false,false,true
890,0,0,true,4,0,0,"event_base/event_base_farmer_check",0,2,1,2,true,false,false,false,true
891,0,0,true,10,0,2,"event_base/event_base_shipbuilder_work",0,1,1,1,true,false,false,false,true
892,0,0,true,10,0,2,"event_base/event_base_chair_reclining",3,2,1,2,true,false,false,false,true
893,0,0,true,10,0,2,"event_base/event_base_leaf_fan",0,1,1,1,true,false,false,false,true
894,0,0,true,10,0,2,"event_base/event_base_sit_bath_stretch",2,2,1,2,true,false,false,false,true
895,0,0,true,10,0,2,"event_base/event_base_chaser",0,1,1,1,true,false,false,false,true
896,0,0,true,10,0,2,"event_base/event_base_tailor",0,1,1,1,true,false,false,false,true
897,0,0,true,4,0,2,"event_base/event_base_fitting_check",0,2,1,2,true,false,false,false,true
898,0,0,true,10,0,2,"event_base/event_base_alchemist",0,1,1,1,true,false,false,false,true
899,0,0,true,10,0,2,"event_base/event_base_gladiator_attack",0,1,1,1,true,false,false,false,true
900,0,0,true,10,0,2,"event_base/event_base_sword",0,1,1,1,true,false,false,false,true
901,0,0,true,10,0,0,"event_base/event_base_fighter",0,1,1,1,true,false,false,false,true
902,0,0,true,10,0,0,"event_base/event_base_fighter2",0,2,1,2,true,false,false,false,true
903,0,0,true,10,0,0,"event_base/event_base_fighter_shadow",0,1,1,1,true,false,false,false,true
904,0,0,true,4,0,0,"event_base/event_base_mysterious",0,2,1,2,true,false,false,false,true
905,0,0,true,10,0,2,"event_base/event_base_mineral_select",1,1,1,1,true,false,false,false,true
906,0,0,true,4,0,0,"event_base/event_base_handbills_call",0,1,1,1,true,false,false,false,true
907,0,0,true,4,0,0,"event_base/event_base_colosseum_call",0,1,1,1,true,false,false,false,true
908,0,0,true,10,0,0,"event_base/event_base_fishing",2,1,1,1,true,false,false,false,true
909,0,0,true,10,0,2,"event_base/event_base_beggar_please",2,2,1,2,true,false,false,false,true
910,0,0,true,4,0,0,"event_base/event_base_tobacco",0,1,1,1,true,false,false,false,true
911,0,0,true,6,0,2,"event_base/event_base_sit_tobacco",3,1,1,1,true,false,false,false,true
912,0,0,true,4,0,0,"event_base/event_base_hand_fan",0,2,1,2,true,false,false,false,true
913,0,0,true,4,0,0,"event_base/event_base_handbills_look",0,1,1,1,true,false,false,false,true
914,0,0,true,4,0,1,"event_base/event_base_play_light",0,2,1,2,true,false,false,false,true
915,0,0,true,10,0,2,"event_base/event_base_talk_drunker",0,1,1,1,true,false,false,false,true
916,0,0,true,10,0,1,"event_base/event_base_sleep_drunker",0,1,1,1,true,false,false,false,true
917,0,0,true,10,0,1,"event_base/event_base_groggy_drunker",0,1,1,1,true,false,false,false,true
918,0,0,true,10,0,1,"event_base/event_base_alcohol_drunk",0,1,1,1,true,false,false,false,true
919,0,0,true,4,0,0,"event_base/event_base_idle_celeb",0,2,1,2,true,false,false,false,true
920,0,0,true,10,0,2,"event_base/event_base_carry_butler",0,1,1,1,true,false,false,false,true
921,0,0,true,4,0,0,"event_base/event_base_talk_celeb",0,2,1,2,true,false,false,false,true
922,0,0,true,4,0,0,"event_base/event_base_talk_secret",0,2,1,2,true,false,false,false,true
923,0,0,true,4,0,2,"event_base/event_base_talk_memo",0,1,1,1,true,false,false,false,true
924,0,0,true,10,0,2,"event_base/event_base_sad_over",0,2,1,2,true,false,false,false,true
925,0,0,true,4,0,0,"event_base/event_base_colosseum_laught",0,2,1,2,true,false,false,false,true
926,0,0,true,10,0,0,"event_base/event_base_colosseum_provoke",0,2,1,2,true,false,false,false,true
927,0,0,true,10,0,0,"event_base/event_base_colosseum_come_on",0,2,1,2,true,false,false,false,true
928,0,0,true,10,0,2,"event_base/event_base_performer",0,1,1,1,true,false,false,false,true
929,0,0,true,10,0,1,"event_base/event_base_dancer",0,2,1,2,true,false,false,false,true
930,0,0,true,10,0,2,"event_base/event_base_sexy_bath",2,2,1,2,true,false,false,false,true
931,0,0,true,10,0,2,"event_base/event_base_maining",0,1,1,1,true,false,false,false,true
932,0,0,false,7,0,0,"event/event_reaction_lala_w",0,2,1,2,true,false,false,false,true
933,0,0,false,7,0,0,"event/event_talk_forefinger",0,2,1,2,true,false,false,false,true
934,0,0,false,0,0,0,"event/event_knee",0,2,1,2,true,false,false,false,true
935,0,0,true,10,0,1,"event_base/event_base_orz",2,2,1,2,true,false,false,false,true
936,0,0,true,5,0,1,"event_base/event_base_knee_suffering",1,2,1,2,true,false,false,false,true
937,0,0,true,4,0,2,"event_base/event_base_stand_read",0,1,1,1,true,false,false,false,true
938,0,0,true,10,0,0,"event_base/event_base_move_dance",0,2,1,2,true,false,false,false,true
939,0,0,true,10,0,0,"event_base/event_base_escape",0,2,1,2,true,false,false,false,true
940,0,0,true,10,0,0,"event_base/event_base_captured",2,2,1,2,true,false,false,false,true
941,0,0,true,4,0,0,"event_base/event_base_trouble_loop",0,2,1,2,true,false,false,false,true
942,0,0,true,4,0,0,"event_base/event_base_weak_idle",0,2,1,2,true,false,false,false,true
943,0,0,true,10,0,2,"event_base/event_base_stick_idle",0,1,1,1,true,false,false,false,true
944,0,0,false,7,0,0,"event/event_trouble",0,2,1,2,true,false,false,false,true
945,0,0,false,7,0,0,"event/event_joy_big",0,2,1,2,true,false,false,false,true
946,0,0,false,7,0,0,"event/event_menace",0,2,1,2,true,false,false,false,true
947,0,0,false,7,0,0,"event/event_sing",0,2,1,2,true,false,false,false,true
948,0,0,false,7,0,0,"event/event_flap_sing",0,2,1,2,true,false,false,false,true
949,0,0,false,7,0,0,"event/event_talk_demihuman",0,2,1,2,true,false,false,false,true
950,0,0,false,7,0,0,"event/event_talk_big",0,2,1,2,true,false,false,false,true
951,0,0,false,7,0,0,"event/event_talk_entreat",0,2,1,2,true,false,false,false,true
952,0,0,false,7,0,1,"event/event_laugh",0,2,1,2,true,false,false,false,true
953,0,0,false,7,0,1,"event/event_joy",0,2,1,2,true,false,false,false,true
954,0,0,false,7,0,0,"event/event_sad",0,2,1,2,true,false,false,false,true
955,0,0,false,7,0,0,"event/event_sad_laugh",0,2,1,2,true,false,false,false,true
956,0,0,false,7,0,1,"event/event_cry",0,2,1,2,true,false,false,false,true
957,0,0,false,7,0,1,"event/event_bow",0,2,1,2,true,false,false,false,true
958,0,0,false,7,0,1,"event/event_question",0,2,1,2,true,false,false,false,true
959,0,0,false,7,0,1,"event/event_trouble_big",0,2,1,2,true,false,false,false,true
960,0,0,false,7,0,0,"event/event_give",0,2,1,2,true,false,false,false,true
961,0,0,false,7,0,1,"event/event_suffering",0,2,1,2,true,false,false,false,true
962,0,0,false,7,0,0,"event/event_byebye",0,2,1,2,true,false,false,false,true
963,0,0,false,7,0,1,"event/event_eat",0,2,1,2,true,false,false,false,true
964,0,0,false,7,0,1,"event/event_bite",0,2,1,2,true,false,false,false,true
965,0,0,false,7,0,0,"event/event_dance",0,2,1,2,true,false,false,false,true
966,0,0,false,7,0,0,"event/event_jump",0,2,1,2,true,false,false,false,true
967,0,0,false,7,0,0,"event/event_bound",0,2,1,2,true,false,false,false,true
968,0,0,false,7,0,1,"event/event_fidget",0,2,1,2,true,false,false,false,true
969,0,0,false,7,0,1,"event/event_magic",0,2,1,2,true,false,false,false,true
970,0,0,false,7,0,1,"event/event_catfight",0,2,1,2,true,false,false,false,true
971,0,0,false,7,0,0,"event/event_direction",0,2,1,2,true,false,false,false,true
972,0,0,false,7,0,0,"event/event_act_talk",0,2,1,2,true,false,false,false,true
973,0,0,false,7,0,1,"event/event_watch",0,2,1,2,true,false,false,false,true
974,0,0,false,7,0,1,"event/event_mat_remove",0,2,1,2,true,false,false,false,true
975,0,0,false,7,0,1,"event/event_wandering_action",0,2,1,2,true,false,false,false,true
976,0,0,false,7,0,1,"event/event_wandering_caution",0,2,1,2,true,false,false,false,true
977,0,0,true,10,0,2,"event_base/event_base_guard_spear",0,1,1,1,true,false,false,false,true
978,0,0,true,10,0,1,"event_base/event_base_desk_memo",0,1,1,1,true,false,false,false,true
979,0,0,true,10,0,0,"event_base/event_base_bind_ground_sit",2,2,1,2,true,false,false,false,true
980,0,0,false,7,0,1,"event/event_chocobo_whistle",0,2,1,2,true,false,false,false,true
981,0,0,true,10,0,1,"event_base/event_base_lie1",2,2,1,2,true,false,false,false,true
982,0,0,true,10,0,1,"event_base/event_base_lie2",2,2,1,2,true,false,false,false,true
983,0,0,true,4,0,1,"event_base/event_base_frightened",0,2,1,2,true,false,false,false,true
984,0,0,false,7,0,1,"event/event_excited",0,2,1,2,true,false,false,false,true
985,0,0,true,4,0,1,"event_base/event_base_frightened2",0,2,1,2,true,false,false,false,true
986,0,0,false,0,0,1,"inn_event/bed_in",0,2,1,2,false,false,false,false,true
987,0,0,false,0,0,0,"",0,0,0,0,false,false,false,false,true
988,0,0,false,0,0,1,"inn_event/bed_out_dream",0,2,1,2,false,false,false,false,true
989,0,0,false,0,0,1,"inn_event/bed_out",0,2,1,2,false,false,false,false,true
990,0,0,false,0,0,0,"event/event_guildmaster_action1",0,2,1,2,true,false,false,false,true
991,0,0,true,10,0,2,"event_base/event_base_ship_stand_mini",0,1,1,1,true,false,false,false,true
992,0,0,true,4,0,1,"event_base/event_base_mysterious_talk",0,2,1,2,true,false,false,false,true
993,0,0,true,6,0,1,"event_base/event_base_arcanist_master",3,1,1,1,true,false,false,false,true
994,0,0,false,0,0,0,"event/event_guildmaster_action2",0,2,1,2,true,false,false,false,true
995,0,0,false,0,0,0,"event/event_skillget",0,1,1,1,true,false,false,false,true
996,0,0,true,4,0,1,"event_base/event_base_read_letter",0,1,1,1,true,false,false,false,true
997,0,0,true,0,0,0,"event_base/event_base_fly_idle",0,2,1,2,true,false,false,false,true
998,0,0,true,10,0,1,"event_base/event_base_arcanist_action1",0,2,1,2,true,false,false,false,true
999,0,0,true,10,0,0,"event_base/event_base_arcanist_action2",0,2,1,2,true,false,false,false,true
1000,0,0,true,4,0,0,"event_base/event_base_bodyguard",0,1,1,1,true,false,false,false,true
1001,0,0,true,0,0,0,"event/event_mannequin",0,1,2,1,true,false,false,false,true
1002,0,0,false,0,0,0,"event/event_link",0,2,1,2,true,false,false,false,true
1003,0,0,true,10,0,0,"event_base/event_base_fishing_stand",0,1,1,1,true,false,false,false,true
1004,0,0,true,10,0,0,"event_base/event_base_dancer_group",0,2,1,2,true,false,false,false,true
1005,0,0,false,7,0,0,"event/event_surprised",0,2,1,2,true,false,false,false,true
1006,0,0,true,4,0,0,"event_base/event_base_arcanist_reading",0,1,1,1,true,false,false,false,true
1007,0,0,true,10,0,2,"event_base/event_base_push_up_sit_stop",2,2,1,2,true,false,false,false,true
1008,0,0,true,10,0,0,"event_base/event_base_bind_stand",0,2,1,2,true,false,false,false,true
1009,0,0,true,10,0,0,"event_base/event_base_link",0,2,1,2,true,false,false,false,true
1010,0,0,true,10,0,2,"event_base/event_base_bard_bowharp1",0,1,1,1,true,false,false,false,true
1011,0,0,true,10,0,2,"event_base/event_base_bard_bowharp2",0,1,1,1,true,false,false,false,true
1012,0,0,false,0,0,0,"event/event_salon_vfx",0,0,0,0,false,false,false,false,true
1013,0,0,true,4,0,2,"event_base/event_base_attention_stand",0,2,1,2,true,false,false,false,true
1014,0,0,true,5,0,1,"event_base/event_base_knee_seach",1,2,1,2,true,false,false,false,true
1015,0,0,true,4,0,1,"event_base/event_base_idle_stop",0,2,1,2,true,false,false,false,true
1016,0,0,false,9,0,1,"event/event_sit_eat_sequence",3,2,1,2,true,false,false,false,true
1017,0,0,true,4,0,0,"event_base/event_base_old_person",0,2,1,2,true,false,false,false,true
1018,0,0,false,7,0,0,"event/event_old_person_talk1",0,2,1,2,true,false,false,false,true
1019,0,0,false,7,0,0,"event/event_old_person_talk2",0,2,1,2,true,false,false,false,true
1020,0,0,false,7,0,1,"event/event_greeting_respect",0,2,1,2,true,false,false,false,true
1021,0,0,true,5,0,0,"event_base/event_base_bonfire_guard",2,1,1,1,true,false,false,false,true
1022,0,0,false,7,0,0,"event/event_gird_up",0,2,1,2,true,false,false,false,true
1023,0,0,false,7,0,0,"event/event_comfortable",0,2,1,2,true,false,false,false,true
1024,0,0,false,7,0,1,"event/event_disappoint",0,2,1,2,true,false,false,false,true
1025,0,0,false,7,0,1,"event/event_hildi_pose",0,2,1,2,true,false,false,false,true
1026,0,0,true,4,0,1,"event_base/event_base_hildi_pose",0,2,1,2,true,false,false,false,true
1027,0,0,true,4,0,1,"event_base/event_base_hildi_think",0,2,1,2,true,false,false,false,true
1028,0,0,false,7,0,1,"event/event_hildi_think",0,2,1,2,true,false,false,false,true
1029,0,0,false,7,0,1,"event/event_hildi_come_up_with",0,2,1,2,true,false,false,false,true
1030,0,0,false,7,0,1,"event/event_hildi_complete",0,2,1,2,true,false,false,false,true
1031,0,0,true,4,0,2,"event_base/event_base_leather2",0,1,1,1,true,false,false,false,true
1032,0,0,true,5,0,1,"event_base/event_base_ground_tired_sleep",2,2,1,2,true,false,false,false,true
1033,0,0,false,7,0,0,"event/event_explosion",0,2,1,2,true,false,false,false,true
1034,0,0,true,10,0,0,"event_base/event_base_ground_sit_bar",2,2,1,2,true,false,false,false,true
1035,0,0,true,10,0,1,"event_base/event_base_lie_bar",2,2,1,2,true,false,false,false,true
1036,0,0,true,4,0,0,"event_base/event_base_to_brush",0,2,1,2,true,false,false,false,true
1037,0,0,true,10,0,1,"event_base/event_base_hildi_downpose",0,2,1,2,true,false,false,false,true
1038,0,0,false,7,0,1,"event/event_glass_set",0,2,1,2,true,false,false,false,true
1039,0,0,false,7,0,2,"event/event_kneel_up",0,2,1,2,true,false,false,false,true
1040,0,0,true,10,0,1,"event_base/event_base_stab_harpoon",0,1,1,1,true,false,false,false,true
1041,0,0,false,7,0,2,"event/event_arms",0,2,1,2,true,false,false,false,true
1042,0,0,false,0,0,0,"event/event_relicget",0,1,1,1,true,false,false,false,true
1043,0,0,true,4,0,2,"event_base/event_base_stand_memo",0,1,1,1,true,false,false,false,true
1044,0,0,false,7,0,1,"event/event_glass_set_up",0,2,1,2,true,false,false,false,true
1045,0,0,false,7,0,2,"event/event_salute_cry",0,2,1,2,true,false,false,false,true
1046,0,0,true,10,0,0,"event_base/event_base_baby_hold",0,1,1,1,true,false,false,false,true
1047,0,0,false,7,0,1,"event/event_right_eye",0,2,1,2,true,false,false,false,true
1048,0,0,false,7,0,1,"event/event_appearance",0,2,1,2,true,false,false,false,true
1049,0,0,false,7,0,1,"event/event_ded",0,2,1,2,true,false,false,false,true
1050,0,0,false,7,0,1,"event/event_attack",0,1,1,1,true,false,false,false,true
1051,0,0,true,4,0,1,"event_base/event_base_stand_memo_lookup",0,1,1,1,true,false,false,false,true
1052,0,0,true,4,0,0,"emote/pose01_loop",0,2,1,2,true,false,false,false,true
1053,0,0,true,4,0,0,"emote/pose02_loop",0,2,1,2,true,false,false,false,true
1054,0,0,true,4,0,0,"emote/pose03_loop",0,2,1,2,true,false,false,false,true
1055,0,0,true,4,0,0,"emote/pose04_loop",0,2,1,2,true,false,false,false,true
1056,0,0,true,4,0,2,"event_base/event_base_ninja_pose1",0,2,1,2,true,false,false,false,true
1057,0,0,true,4,0,2,"event_base/event_base_ninja_pose2",0,2,1,2,true,false,false,false,true
1058,0,0,false,7,0,0,"event/event_disappear",0,2,1,2,true,false,false,false,true
1059,0,0,false,7,0,0,"event/event_special_joy",0,2,1,2,true,false,false,false,true
1060,0,0,true,10,0,1,"event_base/event_base_rogue",3,1,1,1,true,false,false,false,true
1061,0,0,false,7,0,1,"event/event_take_look",0,2,1,2,true,false,false,false,true
1062,0,0,false,7,0,1,"event/event_jp_bow",0,2,1,2,true,false,false,false,true
1063,0,0,true,4,0,0,"event_base/event_base_ninja_pose3",0,2,1,2,true,false,false,false,true
1064,0,0,false,0,0,0,"event/event_zodiacget",0,1,1,1,true,false,false,false,true
1065,0,0,true,6,0,2,"emote/s_pose01_loop",3,2,1,2,true,false,false,false,true
1066,0,0,true,6,0,2,"emote/s_pose02_loop",3,2,1,2,true,false,false,false,true
1067,0,0,true,5,0,2,"emote/j_pose01_loop",2,2,1,2,true,false,false,false,true
1068,0,0,true,6,0,1,"event_base/event_base_chair_sit_tired",3,2,1,2,true,false,false,false,true
1069,0,0,false,7,0,1,"event/event_chocobo_whistle_no_se",0,2,1,2,true,false,false,false,true
1070,0,0,true,4,0,1,"event_base/event_base_cardgame",0,1,1,1,true,false,false,false,true
1071,0,0,false,7,0,2,"event/event_spirit",0,2,1,2,true,false,false,false,true
1072,0,0,true,4,0,2,"event_base/event_base_waiter",0,2,1,2,true,false,false,false,true
1073,0,0,false,0,0,0,"event/event_chocobo_coupling_r",0,2,1,2,true,false,false,false,true
1074,0,0,false,0,0,0,"event/event_chocobo_coupling_l",0,2,1,2,true,false,false,false,true
1075,0,0,false,0,0,0,"event/event_chocobo_foal",0,2,1,2,true,false,false,false,true
1076,0,0,false,0,0,0,"event/event_chocobo_retire",0,2,1,2,true,false,false,false,true
1077,0,0,false,0,0,0,"event/event_chocobo_goodbye",0,2,1,2,true,false,false,false,true
1078,0,0,false,0,0,0,"lcut/hide",0,0,0,0,false,false,true,false,true
1079,0,0,false,0,0,0,"lcut/show01",0,0,1,0,false,false,false,false,true
1080,0,0,true,0,0,1,"event_base/event_base_seiza_stop",1,1,1,1,false,false,false,false,true
1081,0,0,true,0,0,1,"event_base/event_base_agura_stop",2,1,1,1,false,false,false,false,true
1082,0,0,true,0,0,1,"event_base/event_base_archer_stop",0,1,1,1,false,false,false,false,true
1083,0,0,true,0,0,1,"event_base/event_base_idle4_stop",0,1,1,1,false,false,false,false,true
1084,0,0,true,4,0,1,"event_base/event_base_appreciation",0,2,1,2,true,false,false,false,true
1085,0,0,true,6,0,1,"event_base/event_base_scratch_card",0,2,1,2,true,false,false,false,true
1086,0,0,true,10,0,1,"event_base/event_base_bind_captured",0,2,1,2,true,false,false,false,true
1087,0,0,true,4,0,1,"event_base/event_base_ufo_catcher",0,2,1,2,true,false,false,false,true
1088,0,0,true,4,0,0,"event_base/event_base_joy_play",0,1,1,1,true,false,false,false,true
1089,0,0,false,7,0,1,"event/event_sabotender_pose",0,2,1,2,true,false,false,false,true
1090,0,0,true,4,0,2,"event_base/event_base_stroke_sit",1,2,1,2,true,false,false,false,true
1091,0,0,false,0,0,1,"event/event_cross_counter",0,2,1,2,false,false,false,false,true
1092,0,0,false,0,0,0,"mon_sp/gimmick/bahamut_wyvn_glider_target",0,0,0,0,false,false,false,false,true
1093,0,3,false,0,0,1,"mon_sp/m0162/mon_sp001",0,1,1,1,false,false,false,false,true
1094,0,0,false,0,0,0,"mon_sp/gimmick/bahamut_honotatumaki_target",0,0,0,0,false,false,false,false,true
1095,0,0,false,0,0,0,"mon_sp/gimmick/bahamut_kakyu_target",0,0,0,0,false,false,false,false,true
1096,0,0,false,0,0,0,"mon_sp/gimmick/bahamut_maryokukyu_target",0,0,0,0,false,false,false,false,true
1097,0,0,false,0,0,0,"mon_sp/gimmick/hikutei_cyakudanchiten",0,0,0,0,false,false,false,false,true
1098,0,0,false,0,0,0,"mon_sp/gimmick/ultima_ultimalazer_migi",0,0,0,0,false,false,false,false,true
1099,0,0,false,0,0,0,"mon_sp/gimmick/ultima_ultimalazer_hidari",0,0,0,0,false,false,false,false,true
1100,0,0,false,0,0,0,"mon_sp/gimmick/ultima_ultimalazer_migi_hit",0,0,0,0,false,false,false,false,true
1101,0,0,false,0,0,0,"mon_sp/gimmick/ultima_ultimalazer_hidari_hit",0,0,0,0,false,false,false,false,true
1102,0,3,false,0,0,1,"mon_sp/m0024/mon_sp001",0,1,1,1,false,false,false,false,true
1103,0,3,false,0,0,1,"mon_sp/m0024/mon_sp002",0,1,1,1,false,false,false,false,true
1104,0,3,false,0,0,1,"mon_sp/m0015/mon_sp001",0,1,1,1,false,false,false,false,true
1105,0,3,false,0,0,1,"mon_sp/m0015/mon_sp002",0,1,1,1,false,false,false,false,true
1106,0,3,false,0,0,1,"mon_sp/m0015/mon_sp003",0,1,1,1,false,false,false,false,true
1107,0,3,false,0,0,1,"mon_sp/m0004/mon_sp001",0,1,1,1,false,false,false,false,true
1108,0,3,false,0,0,1,"mon_sp/m0004/mon_sp002",0,1,1,1,false,false,false,false,true
1109,0,3,false,0,0,1,"mon_sp/m0004/mon_sp003",0,1,1,1,false,false,false,false,true
1110,0,3,false,0,0,1,"mon_sp/m0011/mon_sp001",0,1,1,1,false,false,false,false,true
1111,0,3,false,0,0,1,"mon_sp/m0011/mon_sp002",0,1,1,1,false,false,false,false,true
1112,0,3,false,0,0,1,"mon_sp/m0001/mon_sp001",0,1,1,1,false,false,false,false,true
1113,0,3,false,0,0,1,"mon_sp/m0001/mon_sp002",0,1,1,1,false,false,false,false,true
1114,0,3,false,0,0,1,"mon_sp/m0001/mon_sp003",0,1,1,1,false,false,false,false,true
1115,0,3,false,0,0,1,"mon_sp/m0001/mon_sp004",0,1,1,1,false,false,false,false,true
1116,0,3,false,0,0,1,"mon_sp/m0007/mon_sp001",0,1,1,1,false,false,false,false,true
1117,0,3,false,0,0,1,"mon_sp/m0007/mon_sp002",0,1,1,1,false,false,false,false,true
1118,0,3,false,0,0,1,"mon_sp/m0007/mon_sp003",0,1,1,1,false,false,false,false,true
1119,0,3,false,0,0,1,"mon_sp/m0008/mon_sp001",0,1,1,1,false,false,false,false,true
1120,0,3,false,0,0,1,"mon_sp/m0008/mon_sp002",0,1,1,1,false,false,false,false,true
1121,0,3,false,0,0,1,"mon_sp/m0008/mon_sp003",0,1,1,1,false,false,false,false,true
1122,0,3,false,0,0,1,"mon_sp/m0026/mon_sp001",0,1,1,1,false,false,false,false,true
1123,0,3,false,0,0,1,"mon_sp/m0026/mon_sp002",0,1,1,1,false,false,false,false,true
1124,0,3,false,0,0,1,"mon_sp/m0026/mon_sp003",0,1,1,1,false,false,false,false,true
1125,0,3,false,0,0,1,"mon_sp/m0060/mon_sp023",0,1,1,1,false,false,false,false,true
1126,0,3,false,0,0,1,"mon_sp/d1015/mon_sp001",0,1,1,1,false,false,false,false,true
1127,0,3,false,0,0,1,"mon_sp/d1015/mon_sp002",0,1,1,1,false,false,false,false,true
1128,0,3,false,0,0,1,"mon_sp/d1015/mon_sp003",0,1,1,1,false,false,false,false,true
1129,0,3,false,0,0,1,"mon_sp/m0009/mon_sp001",0,1,1,1,false,false,false,false,true
1130,0,3,false,0,0,1,"mon_sp/m0009/mon_sp002",0,1,1,1,false,false,false,false,true
1131,0,3,false,0,0,1,"mon_sp/m0009/mon_sp003",0,1,1,1,false,false,false,false,true
1132,0,3,false,0,0,1,"mon_sp/m0030/mon_sp001",0,1,1,1,false,false,false,false,true
1133,0,3,false,0,0,1,"mon_sp/m0030/mon_sp002",0,1,1,1,false,false,false,false,true
1134,0,3,false,0,0,1,"mon_sp/m0030/mon_sp003",0,1,1,1,false,false,false,false,true
1135,0,3,false,0,0,1,"mon_sp/m0017/mon_sp001",0,1,1,1,false,false,false,false,true
1136,0,3,false,0,0,1,"mon_sp/m0017/mon_sp002",0,1,1,1,false,false,false,false,true
1137,0,3,false,0,0,1,"mon_sp/m0017/mon_sp003",0,1,1,1,false,false,false,false,true
1138,0,3,false,0,0,1,"mon_sp/m0017/mon_sp004",0,1,1,1,false,false,false,false,true
1139,0,3,false,0,0,1,"mon_sp/m0017/mon_sp005",0,1,1,1,false,false,false,false,true
1140,0,3,false,0,0,1,"mon_sp/m0017/mon_sp006",0,1,1,1,false,false,false,false,true
1141,0,3,false,0,0,1,"mon_sp/m0029/mon_sp001",0,1,1,1,false,false,false,false,true
1142,0,3,false,0,0,1,"mon_sp/m0029/mon_sp002",0,1,1,1,false,false,false,false,true
1143,0,3,false,0,0,1,"mon_sp/m0029/mon_sp003",0,1,1,1,false,false,false,false,true
1144,0,3,false,0,0,1,"mon_sp/m0029/mon_sp004",0,1,1,1,false,false,false,false,true
