Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
191,"Malady","HP recovery via healing magic and actions is reduced.",15531,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
192,"Spur","Attack power and attack magic potency are increased.",12679,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
193,"Slow","Weaponskill recast time, spell recast time, and auto-attack delay are increased.",15009,0,2,13,0,false,false,false,false,false,false,false,true,50,0,false,0,false,false,0,0
194,"Shield Wall","Damage taken is reduced.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
195,"Mighty Guard","Damage taken is reduced.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
196,"Last Bastion","Damage taken is reduced.",16401,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
197,"Blaze Spikes","Fire spikes are damaging attackers.",15508,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
198,"Ice Spikes","Ice spikes are damaging and sometimes slowing down attackers.",15501,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
199,"Shock Spikes","Lightning spikes are damaging and sometimes stunning attackers.",15502,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
200,"Physical Vulnerability Up","Physical damage taken is increased.",17101,4,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
201,"Stun","Unable to execute actions.",15004,0,2,3,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
202,"Vulnerability Up","Damage taken is increased.",17101,8,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
203,"Boost","Attack power on next special technique is increased.",15507,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
204,"Enfire","Fire damage added to auto-attacks.",15509,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
205,"Enblizzard","Ice damage added to auto-attacks.",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
206,"Enaero","Wind damage added to auto-attacks.",15511,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
207,"Enstone","Earth damage added to auto-attacks.",15512,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
208,"Enthunder","Lightning damage added to auto-attacks.",15513,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
209,"Enwater","Water damage added to auto-attacks.",15514,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
210,"Doom","Certain death when counter reaches zero.",15503,0,2,9,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
211,"Sharpened Knife","Damage dealt by next Lateral Slash is increased.",15515,0,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
212,"True Sight","Able to see through the levequest target's glamour.",15076,0,2,17,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
213,"Pacification","The target is pacified and will no longer attack.",16301,0,2,17,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
214,"Agitation","Excited by failed pacification. Attack power and attack magic potency are enhanced.",16302,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
215,"Damage Down","Damage dealt is reduced.",15520,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
216,"Paralysis","Deadened nerves are sometimes preventing the execution of actions.",15006,0,2,5,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
217,"Triangulate","Able to locate mature trees and lush vegetation.",11051,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
218,"Gathering Rate Up","Chance of obtaining an item while gathering is increased.",16002,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
219,"Gathering Yield Up","Number of items obtained while gathering is increased.",16003,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
220,"Gathering Fortune Up","Chance of obtaining an HQ item while gathering is increased.",16004,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
221,"Truth of Forests","Able to locate unspoiled mature trees and lush vegetation.",11057,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
222,"Truth of Mountains","Able to locate unspoiled mineral deposits and rocky outcrops.",11007,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
223,"Byregot's Ward","Affinity to the element lightning is increased while gathering.",11054,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
224,"Nophica's Ward","Affinity to the element earth is increased while gathering.",11055,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
225,"Prospect","Able to locate mineral deposits and rocky outcrops.",11001,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
226,"Haste","Weaponskill recast time, spell recast time, and auto-attack delay are reduced.",15008,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
227,"Seduced","Enthralled by an irresistible force and unable to act of your own volition.",15552,0,2,17,129,false,false,true,true,false,true,false,false,100,0,false,0,false,false,0,0
228,"Menphina's Ward","Affinity to the element ice is increased while gathering.",11004,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
229,"Nald'thal's Ward","Affinity to the element fire is increased while gathering.",11005,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
230,"Llymlaen's Ward","Affinity to the element wind is increased while gathering.",11056,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
231,"Thaliak's Ward","Affinity to the element water is increased while gathering.",11006,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
232,"Preparation","Able to recognize the conditions for obtaining HQ items while gathering.",16005,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
233,"Arbor Call","Surveying the land for the nearest mature tree or lush vegetation.",11052,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
234,"Lay of the Land","Surveying the land for the nearest mineral deposit or rocky outcrop.",11002,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
235,"Windburn","Sustaining wind damage over time.",15526,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
236,"Choco Beak","Bleeding HP over time.",15522,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
237,"Choco Regen","Regenerating HP over time.",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
238,"Choco Surge","HP recovery via healing magic is increased.",15058,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
239,"The Echo","Maximum HP and damage dealt are increased.",16207,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
240,"Heavy","Movement speed is reduced.",15002,0,2,4,0,false,false,false,false,false,false,false,false,100,1,false,0,false,false,0,0
241,"Blessing of Light","Bathed in the light of the Mothercrystal.",15548,0,1,16,0,false,false,false,false,false,false,true,true,100,0,true,0,false,false,0,0
242,"Arbor Call II","Surveying the land for the highest-level mature tree or lush vegetation.",11053,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
243,"Lay of the Land II","Surveying the land for the highest-level mineral deposit or rocky outcrop.",11003,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
244,"Fracture","Wounds are bleeding, causing damage over time.",10264,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
245,"Sanction","Receiving the gear-enhancing benefits of a Grand Company sanction.",16206,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
246,"Demolish","Internal bleeding is causing damage over time.",10218,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
247,"Rain of Death","Evasion is reduced.",12609,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
248,"Circle of Scorn","Wounds are bleeding, causing damage over time.",10158,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
249,"Flaming Arrow","The ground is ablaze, dealing fire damage to any who tread upon it.",10363,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
250,"Burns","Sustaining fire damage over time.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
251,"Inner Quiet","Receiving a bonus to control with every increase in quality.",17321,11,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
252,"Waste Not","Durability loss is reduced by half.",11701,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
253,"Steady Hand","Action success rate is increased by 20%.",11551,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
254,"Great Strides","Efficiency of next Touch action is doubled.",16105,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
255,"Ingenuity","Recipe level is slightly reduced.",11552,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
256,"Ingenuity II","Recipe level is reduced.",11553,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
257,"Waste Not II","Durability loss is reduced by half.",11702,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
258,"Manipulation","Receiving 10 points of durability after each step.",11651,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
259,"Innovation","Control is increased by 50%.",11652,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
260,"Reclaim","90% chance that materials will not be lost in the event of botched synthesis.",11851,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
261,"Comfort Zone","Regaining 8 CP after each step.",11801,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
262,"Steady Hand II","Action success rate is increased by 30%.",11852,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
263,"Damage Up","Damage dealt is increased.",15519,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
264,"Flesh Wound","Wounds dealt by a slashing weapon are bleeding, causing damage over time.",15521,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
265,"Stab Wound","Wounds dealt by a piercing weapon are bleeding, causing damage over time.",15522,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
266,"Concussion","Wounds dealt by a blunt weapon are causing damage over time.",15523,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
267,"Burns","Sustaining fire damage over time.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
268,"Frostbite","Sustaining ice damage over time.",15525,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
269,"Windburn","Sustaining wind damage over time.",15526,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
270,"Sludge","Sustaining earth damage over time.",15527,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
271,"Electrocution","Sustaining lightning damage over time.",15528,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
272,"Dropsy","Sustaining water damage over time.",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
273,"Bleeding","Sustaining damage over time.",15530,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
274,"Recuperation","Regenerating HP over time.",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
275,"Poison +1","Toxins are causing damage over time.",17001,4,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
276,"Voice of Valor","Regenerating HP over time.",15549,0,1,16,0,false,false,false,false,false,false,false,true,5,0,true,0,false,false,0,0
277,"Voice of Fortitude","Damage taken is reduced.",15550,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
278,"Relentless March","",15551,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
279,"Rehabilitation","Regenerating HP over time.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,false,0,false,false,0,0
280,"Bind","Unable to move.",15003,0,2,12,124,true,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
281,"Physical Damage Down","Damage dealt by physical attacks is reduced.",15051,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
282,"Mana Modulation","Damage dealt by attack spells and HP restored via healing magic are reduced.",15055,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
283,"Dropsy","Sustaining water damage over time.",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
284,"Burns","Sustaining fire damage over time.",15524,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
285,"Frostbite","Sustaining ice damage over time.",15525,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
286,"Windburn","Sustaining wind damage over time.",15526,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
287,"Sludge","Sustaining earth damage over time.",15527,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
288,"Electrocution","Sustaining lightning damage over time.",15528,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
289,"Dropsy","Sustaining water damage over time.",15529,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
290,"Damage Up","Damage dealt is increased.",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
291,"Hundred Fists","Weaponskill recast time, spell recast time, and auto-attack delay are reduced.",15008,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
292,"Fetters","Unable to execute actions.",15534,0,2,3,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,2,0
293,"Skill Speed Up","Weaponskill cast and recast times are reduced.",15553,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
294,"Spell Speed Up","Spell cast and recast times are reduced.",15554,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
295,"Goldbile","Sulphuric sludge is eating away at the skin, causing extreme discomfort and gradual HP loss.",15533,0,2,1,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
296,"Hysteria","Unable to act on your own free will.",15552,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
297,"Galvanize","A magicked barrier is nullifying damage.",12801,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
298,"Sacred Soil","An area of land has been sanctified, reducing damage taken for all who enter.",12802,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
299,"Sacred Soil","Damage taken is reduced.",12803,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
300,"Damage Up","Damage dealt is increased.",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
301,"Critical Strikes","All attacks are dealing critical damage.",15555,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
302,"Gold Lung","A layer of sulphuric sludge has built up on the body.",17021,5,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
303,"Burrs","Hooked burrs have dug into your flesh.",17041,9,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
304,"Aetherflow","Aether is gathering in the body.",10501,3,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
305,"The Dragon's Curse","Under the power of the dragon's eye.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
306,"Inner Dragon","Under control of the dragon's eye.",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
307,"Voice of Valor","Gradually restoring the HP of nearby party members. Damage dealt is reduced.",15549,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
308,"Voice of Fortitude","Reducing damage taken by nearby party members. Damage dealt is reduced.",15550,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
309,"Relentless March","Increasing frequency of actions executed by nearby party members. Damage dealt is reduced.",15551,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
310,"Curl","Damage taken is reduced.",10526,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
311,"Earthen Ward","Damage taken is reduced.",12701,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
312,"Razed Earth","Jagged shards protrude from the ground, dealing earth damage to any who tread upon them.",12702,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
313,"Radiant Shield","Countering any physical attacks.",12711,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
314,"Inferno","Sustaining fire damage over time.",12712,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
315,"Whispering Dawn","Regenerating HP over time.",12826,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
316,"Fey Covenant","Magic defense is increased.",12827,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
317,"Fey Illumination","HP recovery via healing magic is increased.",12828,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
318,"Fey Glow","Spell speed is increased.",12836,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
319,"Fey Light","Skill speed is increased.",12837,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
320,"Bleeding","Sustaining damage over time.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
321,"Gungnir","The power slumbering within the legendary lance has awoken.",15530,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
322,"Crystal Veil","Damage taken is significantly reduced.",15556,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
323,"Reduced Immunity","HP recovery via healing magic and actions is reduced. Can be cured with Esuna.",15557,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
324,"Greenwrath","The anger of the elementals tears at your very sanity, causing damage over time.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
325,"Invincibility","Invulnerable to all damage.",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
326,"Lightning Charge","Lightning-aspected actions are enhanced.",15513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
327,"Ice Charge","Ice-aspected actions are enhanced.",15510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
328,"Heart of the Mountain","Armored by impenetrable stone. Invulnerable to all damage.",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
329,"Modification","Applying parts from another bot to enhance and repair systems.",17061,4,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
330,"Haste","Weaponskill recast time, spell recast time, and auto-attack delay are reduced.",15008,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
331,"Magic Vulnerability Down","Magic damage taken is reduced.",15056,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
332,"Damage Up","Damage dealt is increased.",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
333,"Allagan Rot","An ancient pestilence corrupts your humours and will soon cause severe physical damage.",15538,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
334,"Allagan Immunity","Your body is showing resistance to the Allagan Rot.",15539,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
335,"Firestream","The flesh melts from your bones, causing damage over time.",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
336,"Sequence AB1","Blunt resistance is increased.",15535,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
337,"Sequence AP1","Piercing resistance is increased.",15536,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
338,"Sequence AS1","Slashing resistance is increased.",15537,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
339,"Bleeding","Sustaining damage over time.",17121,8,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
340,"Physical Field","Physical damage taken is reduced.",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
341,"Aetherial Field","Magic damage taken is reduced.",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
342,"Repelling Spray","Countering any magic attacks.",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
343,"Bleeding","Sustaining damage over time.",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
344,"Neurolink","Movement is slowed, damage dealt and HP recovery via actions is reduced.",15545,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
345,"Recharge","Damage dealt is increased, while weaponskill recast time, spell recast time, and auto-attack delay are reduced.",17061,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
346,"Waxen Flesh","The rate at which Firestream burns your flesh is increased.",17081,8,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
347,"Pox","An ancient pestilence corrupts your humours, reducing maximum HP.",15544,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
348,"Disseminate","Damage taken is increased.",17101,4,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
349,"Steel Scales","Physical damage dealt is increased.",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
350,"Vulnerability Down","Damage taken is reduced.",15021,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
351,"Rancor","The rage of fallen brethren is enhancing the potency of certain attacks.",17141,5,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
352,"Spjot","Magicks of eld permeate your body, causing damage over time.",15530,0,2,17,0,false,false,false,false,false,false,false,true,10,0,false,0,false,false,0,0
353,"Brave New World","Attributes are increased when a low-level Disciple of War or Magic.",16501,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
354,"Live off the Land","Gathering is increased when a Disciple of the Land.",16502,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
355,"What You See","Perception is increased when a Disciple of the Land.",16503,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
356,"Eat from the Hand","Craftsmanship is increased when a Disciple of the Hand.",16504,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
357,"In Control","Control is increased when a Disciple of the Hand.",16505,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
358,"Snowman","Covered in snow and able to deal damage to targets under the Fey Fire effect.",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
359,"Fey Fire","A fey fire envelops you, nullifying all damage received.",15508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
360,"Meat and Mead","Food effect duration is increased.",16508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
361,"That Which Binds Us","Spiritbonding speed is increased.",16509,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
362,"Proper Care","Gear wear is reduced.",16510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
363,"Back on Your Feet","Weakness duration is reduced.",16511,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
364,"Reduced Rates","Teleportation fees are reduced.",16512,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
365,"The Heat of Battle","EXP earned through battle is increased.",16513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
366,"A Man's Best Friend","EXP earned by companions is increased.",16514,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
367,"Earth and Water","EXP earned through gathering is increased.",16515,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
368,"Helping Hand","EXP earned through crafting is increased.",16516,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
369,"Viscous Aetheroplasm","Aetheroplasm is attached to your body. A stack of 5 will result in instant death.",17281,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
370,"Siren Song","The siren's song is gradually invading your mind. Must be at maximum HP when effect ends to avoid becoming charmed.",15558,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
371,"Zombification","Turned into a mindless zombie under the siren's control.",15559,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
372,"Brood Rage","The mother zu is maddened by the death of her brood. Damage dealt is increased.",17221,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
373,"Blight","HP recovery via healing magic and actions is reduced.",15561,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
374,"Corrupted Crystal","Shards of corrupted crystals are attached to your body. A stack of three will trigger an explosion.",17161,3,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
375,"Suppuration","Maximum HP is reduced and damage taken is increased.",17181,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
376,"Searing Wind","Ignited by white-hot embers and scorching those nearby. Sustaining fire damage over time.",15560,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
377,"Infernal Fetters","A prison of fire is reducing damage dealt and inflicting fire damage over time.",17201,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
378,"Death Throes","Held firmly by the leg and unable to move.",15003,0,2,17,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
379,"Thermal Low","The wind is high. Sustaining wind damage over time.",17241,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
380,"Thermal High","The wind has died. Resistance to wind damage is increased.",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
381,"Testudo","Damage taken is reduced.",14801,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
382,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
383,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
384,"Thrill of War","Maximum HP is increased.",14803,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
385,"Full Swing","Taking damage over time.",14804,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
386,"Somersault","Spell speed is reduced.",14805,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
