Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x5][0x8],3 [0x3][0xc],4 [0x3][0xd],5 [0x3][0xe],6 [0x3][0xf],7 [0x19][0x14],8 [0x1a][0x14],9 [0x1b][0x14],10 [0x1c][0x14],11 [0x1d][0x14],12 [0x1e][0x14],13 [0x1f][0x14],14 [0x20][0x14],15 [0x3][0x10],16 [0x3][0x11],17 [0x19][0x15],18 [0x5][0xa],19 [0x1a][0x15],20 [0x1b][0x15],21 [0x3][0x12],22 [0x3][0x13]
243,"ランドサーベイII","自分が採集できる最もレベルの高い石や岩の位置を知り、ナビマップに表示されている状態。",11003,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
244,"フラクチャー","ＨＰが徐々に失われる状態。",10264,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
245,"サンクション","サンクションの効果が継続している状態。",16206,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
246,"破砕拳","ＨＰが徐々に失われる状態。",10218,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
247,"レイン・オブ・デス","回避率が低下した状態。",12609,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
248,"サークル・オブ・ドゥーム","ＨＰが徐々に失われる状態。",10158,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
249,"フレイミングアロー","火属性のダメージエリアを発生させている状態。",10363,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
250,"火傷","火属性ダメージにより、ＨＰが徐々に失われる状態。",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
251,"インナークワイエット","「加工」系のアクションが成功する毎に、加工精度が上昇する状態。",17321,11,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
252,"倹約","耐久減少が50%カットされる状態。",11701,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
253,"ステディハンド","アクションの成功率が20％上昇した状態。",11551,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
254,"グレートストライド","品質を上げるアクションの効率が2倍になっている状態。",16105,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
255,"工面算段","レシピのレベルが少し下がっている状態。",11552,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
256,"工面算段II","レシピのレベルが下がっている状態。",11553,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
257,"倹約II","耐久減少が50%カットされる状態。",11702,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
258,"マニピュレーション","ターン終了時に耐久が10回復する状態。",11651,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
259,"イノベーション","加工精度が50％上昇している状態。",11652,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
260,"リクレイム","製作失敗時の素材が戻ってくる確率が90％になっている状態。",11851,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
261,"コンファートゾーン","ターン終了時にCPが8回復する状態。",11801,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
262,"ステディハンドII","アクションの成功率が30％上昇した状態。",11852,0,1,16,0,false,false,false,false,false,false,true,false,0,0,true,0,false,false,0,0
263,"ダメージ上昇","与ダメージが上昇した状態。",15519,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
264,"切傷","斬属性ダメージにより、ＨＰが徐々に失われる状態。",15521,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
265,"刺傷","突属性ダメージにより、ＨＰが徐々に失われる状態。",15522,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
266,"打撲傷","打属性ダメージにより、ＨＰが徐々に失われる状態。",15523,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
267,"火傷","火属性ダメージにより、ＨＰが徐々に失われる状態。",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
268,"凍傷","氷属性ダメージにより、ＨＰが徐々に失われる状態。",15525,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
269,"裂傷","風属性ダメージにより、ＨＰが徐々に失われる状態。",15526,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
270,"汚泥","土属性ダメージにより、ＨＰが徐々に失われる状態。",15527,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
271,"感電","雷属性ダメージにより、ＨＰが徐々に失われる状態。",15528,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
272,"水毒","水属性ダメージにより、ＨＰが徐々に失われる状態。",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
273,"ペイン","無属性ダメージにより、ＨＰが徐々に失われる状態。",15530,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
274,"治癒","持続的にHPが回復している状態。",12626,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
275,"毒","毒に冒された状態。ＨＰが徐々に失われる。",17001,4,2,1,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
276,"勇戦の誉れ：効果","HＰが徐々に回復する状態。",15549,0,1,16,0,false,false,false,false,false,false,false,true,5,0,true,0,false,false,0,0
277,"堅忍の誉れ：効果","受けるダメージの一部が軽減される状態。",15550,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
278,"無敵の進撃マーチ：効果","",15551,0,1,16,0,false,false,false,false,false,false,false,true,0,0,true,0,false,false,0,0
279,"徐々にＨＰ回復","連続してＨＰが回復している状態。",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,false,0,false,false,0,0
280,"バインド","移動できなくなった状態。",15003,0,2,12,124,true,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
281,"物理ダメージ低下","物理ダメージが低下した状態。",15051,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
282,"魔力変調","魔法による与ダメージとHP回復量が低下した状態。",15055,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
283,"水毒","水属性ダメージにより、ＨＰが徐々に失われる状態。",15529,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
284,"火傷","火属性ダメージにより、ＨＰが徐々に失われる状態。",15524,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
285,"凍傷","氷属性ダメージにより、ＨＰが徐々に失われる状態。",15525,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
286,"裂傷","風属性ダメージにより、ＨＰが徐々に失われる状態。",15526,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
287,"汚泥","土属性ダメージにより、ＨＰが徐々に失われる状態。",15527,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
288,"感電","雷属性ダメージにより、ＨＰが徐々に失われる状態。",15528,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
289,"水毒","水属性ダメージにより、ＨＰが徐々に失われる状態。",15529,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
290,"ダメージ上昇","与ダメージが上昇した状態。",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
291,"百烈拳","オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のリキャストタイムが短縮された状態。",15008,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
292,"拘束","行動できなくなった状態。",15534,0,2,3,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,2,0
293,"スキルスピード上昇","ウェポンスキルのキャストタイムとリキャストタイムが短縮された状態。",15553,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
294,"スペルスピード上昇","魔法のキャストタイムとリキャストタイムが短縮された状態。",15554,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
295,"黄毒沼","黄毒沼の影響を受けている状態。ＨＰが徐々に失われる。",15533,0,2,1,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
296,"恐慌","恐怖で行動できなくなり、勝手に動いてしまう状態。",15552,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
297,"鼓舞","一定量のダメージを軽減する状態。",12801,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
298,"野戦治療の陣","被ダメージを軽減するシールドを発生させている状態。",12802,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
299,"野戦治療の陣：効果","受けるダメージの一部が軽減される状態。",12803,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
300,"ダメージ上昇","与ダメージが上昇した状態。",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
301,"クリティカル攻撃","全ての攻撃が必ずクリティカルする状態。",15555,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
302,"黄毒","黄毒が蓄積した状態。",17021,5,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
303,"粘菌","粘菌が蓄積した状態。",17041,9,2,1,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
304,"エーテルフロー","エーテルフローが溜まっている状態。",10501,3,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
305,"竜の呪縛","竜の眼の力に魅入られた状態。",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
306,"竜の力","竜の眼の力を我が物とした状態。",12626,0,1,16,0,false,false,false,false,false,false,true,true,5,0,true,0,false,false,0,0
307,"勇戦の誉れ","一定範囲内にいるパーティメンバーのHPを継続して回復している状態。　自身は与ダメージが減少する。",15549,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
308,"堅忍の誉れ","一定範囲内にいるパーティメンバーの被ダメージを継続して軽減している状態。　自身は与ダメージが減少する。",15550,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
309,"無敵の進撃マーチ（仮）","一定範囲内にいるパーティメンバーのアクション使用頻度を継続してUPしている状態。　自身は与ダメージが減少する。",15551,0,1,16,0,false,false,false,false,false,false,true,true,1,0,true,0,false,false,0,0
310,"かたまり","受けるダメージの一部が軽減される状態。",10526,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
311,"大地の守り","受けるダメージの一部が軽減される状態。",12701,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
312,"大地の怒り","土属性のダメージエリアを発生させている状態。",12702,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
313,"光輝の盾","物理攻撃を受けた場合に、反撃ダメージを与える状態。",12711,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
314,"地獄の火炎","火属性ダメージにより、ＨＰが徐々に失われる状態。",12712,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
315,"光の囁き","連続してＨＰが回復している状態。",12826,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
316,"フェイコヴナント","魔法防御力が向上した状態。",12827,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
317,"フェイイルミネーション","回復魔法の回復量が向上した状態。",12828,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
318,"フェイグロウ","スペルスピードが向上した状態。",12836,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
319,"フェイライト","スキルスピードが向上した状態。",12837,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
320,"ペイン","無属性ダメージにより、ＨＰが徐々に失われる状態。",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
321,"グングニルの槍","グングニルの槍に秘められた魔力が開放された状態。",15530,0,1,16,0,false,false,false,false,false,false,false,true,0,0,false,0,false,false,0,0
322,"クリスタルヴェール","アイズオンミーにより、受けるダメージが大幅に軽減される状態。",15556,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
323,"免疫低下","自身に対するＨＰ回復効果が低下した状態。エスナで治療可",15557,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
324,"森の悲憤","大精霊が怒りに呑まれた状態。徐々にHPが失われる。",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
325,"無敵","被ダメージを無効化する状態。",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
326,"帯電","雷属性のアクションの効果が強化された状態。",15513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
327,"帯氷","氷属性のアクションの効果が強化された状態。",15510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
328,"岩神の心石","土の魔力により、被ダメージを無効化する状態。",15024,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
329,"自己強化プログラム","分解した機械部品を、自己強化に用いる。HPが回復する。",17061,4,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
330,"ヘイスト","オートアタックの攻撃間隔と、ウェポンスキルおよび魔法のリキャストタイムが短縮された状態。",15008,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
331,"被魔法ダメージ軽減","受ける魔法ダメージが軽減される状態。",15056,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
332,"ダメージ上昇","与ダメージが上昇した状態。",15519,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
333,"アラガンロット","アラグの毒素に冒された状態。効果終了時に感染爆発を起こす。",15538,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
334,"アラガンロット抗体","アラガンロットにかからなくなった状態。",15539,0,2,17,0,false,false,false,false,false,false,false,false,200,0,true,0,false,false,0,0
335,"ファイアストリーム","熱線の照射を受けた状態。ＨＰが徐々に失われる。",15524,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
336,"対打撃プログラム","打耐性が向上した状態。",15535,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
337,"対突撃プログラム","突耐性が向上した状態。",15536,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
338,"対斬撃プログラム","斬耐性が向上した状態。",15537,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
339,"ペイン","無属性ダメージにより、ＨＰが徐々に失われる状態。",17121,8,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
340,"対物理障壁","受ける物理ダメージが軽減される状態。",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
341,"対魔法障壁","受ける魔法ダメージが軽減される状態。",10401,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
342,"応射","魔法攻撃に反撃する状態。",15542,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
343,"ペイン","無属性ダメージにより、ＨＰが徐々に失われる状態。",15530,0,2,17,0,false,false,false,false,false,false,true,true,10,0,false,0,false,false,0,0
344,"拘束装置","与ダメージと、回復魔法のHP回復量が低下した状態。",15545,0,2,17,0,false,false,false,false,false,false,true,true,50,0,false,0,false,false,0,0
345,"魔力供給","与ダメージが上昇し、ヘイストがかかった状態。",17061,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
346,"帯炎","猛り狂い、体内に炎を溜め込んだ状態。ファイアストームの燃焼速度が上昇する。",17081,8,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
347,"ポックス","アラグの毒素に冒された状態。最大HPが低下する。",15544,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
348,"ディスセミネイト","受けるダメージが増加する状態。",17101,4,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
349,"スチールスケール","与える物理ダメージが上昇した状態。",17061,8,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
350,"被ダメージ低下","受けるダメージが軽減される状態。",15021,0,1,16,0,false,false,false,false,false,false,true,true,1,0,false,0,false,false,0,0
351,"怨み","怨みが蓄積した状態。特定のアクションの威力が上昇する。",17141,5,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
352,"グングニルの魔力","グングニルの槍の魔力が蓄積した状態。HPが徐々に失われる。",15530,0,2,17,0,false,false,false,false,false,false,false,true,10,0,false,0,false,false,0,0
353,"カンパニーアクション：ビギナーボーナス","ビギナーのバトルクラスのフィジカルパラメータが向上した状態。",16501,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
354,"カンパニーアクション：獲得力アップ","ギャザラーの獲得力が向上した状態。",16502,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
355,"カンパニーアクション：識質力アップ","ギャザラーの識質力が向上した状態。",16503,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
356,"カンパニーアクション：作業精度アップ","クラフターの作業精度が向上した状態。",16504,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
357,"カンパニーアクション：加工精度アップ","クラフターの加工精度が向上した状態。",16505,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
358,"雪だるま","雪玉を受け、雪まみれになった状態。妖炎状態の対象にダメージを与えられるようになる。",15510,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
359,"妖炎","妖炎により、被ダメージを無効化する状態。",15508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,false,false,0,0
360,"カンパニーアクション：食事効果時間延長","食事の効果時間を延長する状態。",16508,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
361,"カンパニーアクション：錬精度上昇量アップ","錬精度が上昇しやすくなった状態。",16509,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
362,"カンパニーアクション：装備品劣化低減","装備品の耐久度の減少を低減する状態。",16510,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
363,"カンパニーアクション：衰弱時間短縮","衰弱状態の効果時間を短縮する状態。",16511,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
364,"カンパニーアクション：テレポ割引","テレポに必要なギルが割引された状態。",16512,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
365,"カンパニーアクション：討伐経験値アップ","敵討伐時の獲得経験値が増加する状態。",16513,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
366,"カンパニーアクション：バディ経験値アップ","バディの獲得経験値が増加する状態。",16514,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
367,"カンパニーアクション：採集経験値アップ","採集時の獲得経験値が増加する状態。",16515,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
368,"カンパニーアクション：製作経験値アップ","製作時の獲得経験値が増加する状態。",16516,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
369,"吸着爆雷","吸着式エーテル爆雷が付着した状態。5スタック付与されると戦闘不能状態になる。",17281,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
370,"セイレーンの歌声","セイレーンの歌声で、徐々にゾンビー化しつつある状態。効果終了までに、HPを最大値まで回復しなければゾンビー化してしまう。",15558,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
371,"ゾンビー","死者の歌声により、ゾンビー化した状態。セイレーンの意のままに動いてしまう。",15559,0,2,17,0,true,false,true,false,false,false,false,false,100,0,false,0,false,false,0,0
372,"母鳥の怒り","卵を壊され怒り狂った状態。与ダメージが上昇する。",17221,16,1,16,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
373,"被回復無効","自身に対するＨＰ回復効果が無効化された状態。",15561,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
374,"偏属性クリスタル","身体に偏属性クリスタルが付着した状態。3スタック付与されると爆散する。",17161,3,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
375,"熱傷","最大HPが低下し、受けるダメージが増加する状態。",17181,5,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
376,"灼熱","イフリートの炎に包まれ、周囲に灼熱をまき散らす状態。火属性ダメージにより、ＨＰが徐々に失われる。",15560,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
377,"炎獄の鎖","炎獄の鎖に縛られた状態。与ダメージが低下し、火属性ダメージにより、ＨＰが徐々に失われる。",17201,8,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
378,"道連れ","足を掴まれ、身動きができなくなった状態。",15003,0,2,17,0,true,false,true,false,false,false,true,true,100,0,false,0,false,false,0,0
379,"低気圧","周囲の気圧が下がった状態。風属性ダメージにより、ＨＰが徐々に失われる。",17241,3,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
380,"高気圧","周囲の気圧が高まった状態。風属性に対する耐性が向上する。",15030,0,1,16,0,false,false,false,false,false,false,true,true,0,0,false,0,false,false,0,0
381,"テストゥド","受けるダメージの一部が軽減される状態。",14801,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
382,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
383,"","",0,0,0,0,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
384,"スリル・オブ・ウォー","最大ＨＰが増加した状態。",14803,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
385,"フルスイング","ＨＰが徐々に失われる状態。",14804,0,2,17,0,false,false,false,false,false,false,false,false,10,0,false,0,false,false,0,0
386,"サマーソルト","スペルスピードが低下した状態。",14805,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
387,"フェターウォード","スタン、睡眠、バインド、ヘヴィ、病気を無効化する状態。",14806,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
388,"インパルスラッシュ","クリティカル発動率が向上した状態。",14807,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,5
389,"スキュアー","ＩＮＴが低下した状態。",14808,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
390,"女神の慈悲","範囲内のパーティメンバーを回復するエリアを発生させている状態。",14809,0,1,16,0,false,false,false,false,false,false,false,false,0,0,true,0,false,false,0,0
391,"ファントムダート","全魔法耐性が減少した状態。",14810,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
392,"ミスティヴェール","射程が低下した状態。",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,6
393,"ウィザー","全魔法耐性が減少した状態。",14812,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
394,"精神統一の策","全魔法耐性が向上した状態。",14813,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
395,"エーテルバースト","スキルスピードが低下した状態。",14814,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
396,"専心","魔法詠唱がダメージによって中断されない状態。",14815,0,1,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
397,"調和","回避率が大幅に向上し、かつ受けるダメージの一部が軽減される状態。",14816,0,1,16,0,true,false,true,false,false,false,false,false,0,0,false,0,false,false,0,0
398,"アストラル体","半分次元がズレた状態。与ダメージが低下するが、霊体への攻撃が可能となる。",15562,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,true,0,0
399,"生還","アストラル体から戻った状態。疲弊しており、受けるダメージが2倍になる。",15563,0,2,17,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
400,"蓄電","雷気が蓄積した状態。雷属性に対する耐性が低下する。",17261,8,2,16,0,false,false,false,false,false,false,false,false,0,0,false,0,false,false,0,0
401,"捕獲","捕獲された状態。行動ができず、HPが徐々に失われる。",15564,0,2,17,0,true,false,true,false,false,false,true,true,0,0,false,0,false,false,2,0
402,"有頂天","挑発され怒りが頂点を超えた状態。得意になり夢中になって、対象を追いかけ続ける。",15565,0,2,17,0,false,false,false,true,false,true,false,false,100,0,false,0,false,false,0,0
403,"ダメージ上昇","与ダメージが上昇した状態。",15519,0,1,16,0,false,false,false,false,false,false,false,true,200,0,false,0,false,false,0,0
404,"運搬","荷を運搬している状態。一定時間が経過すると、疲れて荷を落としてしまう。",16208,0,1,16,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
405,"幻惑","幻惑され行動できなくなり、勝手に動いてしまう状態。",15545,0,2,17,0,false,false,false,false,false,false,true,true,100,0,false,0,false,false,0,0
406,"被ダメージ低下","受けるダメージが軽減される状態。",17301,8,1,16,0,false,false,false,false,false,false,true,true,30,0,false,0,false,false,0,0
407,"粉塵中毒","結晶の粉塵を吸引してしまった状態。4スタック付与されると行動不能になる。",17001,4,2,1,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
408,"シュトルムヴィント","与ダメージが低下した状態。",10265,0,2,17,0,false,false,false,false,false,false,false,false,50,0,false,0,false,false,0,0
409,"ホルムギャング","移動できなくなった状態。この効果はダメージで解除されない。また、一部を除くすべての攻撃に対してＨＰが1より減ることがない状態。",10255,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,0
410,"ウイルス抗体","新たに「ウイルス」と「マインドウイルス」がかからない状態。",10515,0,1,17,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
411,"原初の魂","受けるダメージの一部が軽減される状態。",12553,0,1,16,0,false,false,false,false,false,false,false,false,30,0,false,0,false,false,0,0
412,"滞空","高度を上げた状態。",15024,0,1,16,0,false,false,false,false,false,false,true,false,200,0,false,0,false,false,0,0
413,"カンパニーアクション：対人戦績アップ","対人戦績の獲得量が増加する状態。",16517,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
414,"カンパニーアクション：軍票アップ","軍票の獲得量が増加する状態。",16518,0,1,16,0,false,false,false,false,false,false,true,true,0,0,true,0,true,false,0,0
415,"ＴＰ継続回復","ＴＰが徐々に回復する状態。",16203,0,1,16,0,false,false,false,false,false,false,false,false,5,0,false,0,false,false,0,0
416,"透明","透明になり、モンスターに襲われない状態。",16209,0,1,16,0,false,false,false,false,false,false,false,false,2,0,false,0,false,true,0,0
417,"プロテス","物理防御力と魔法防御力が向上した状態。",10405,0,1,16,0,false,false,false,false,false,false,false,false,1,0,false,0,false,false,0,0
418,"被物理ダメージ軽減","受ける物理ダメージが軽減される状態。",15052,0,1,16,0,false,false,false,false,false,false,false,true,30,0,false,0,false,false,0,0
419,"ミスティヴェール","射程が低下した状態。",14811,0,2,17,0,false,false,false,false,false,false,false,false,100,0,false,0,false,false,0,7
420,"マーキング","獲物として狙いを付けられた状態。ほかのプレイヤーに近づくと、マーキングの対象が移る。",15026,0,2,17,0,false,false,false,false,false,false,false,false,200,0,false,0,false,false,0,0
