Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x6][0xc],9 [0x6][0x10],10 [0x6][0x14],11 [0x6][0x18],12 [0x6][0x1c],13 [0x6][0x20],14 [0x6][0x24],15 [0x6][0x28],16 [0x6][0x2c],17 [0x3][0x39],18 [0x5][0x34]
187,30,"Mining Your Own Business: La Noscea III","Mine 1,000 times at level 21-30 mineral deposits in La Noscea.",5,0,0,1015,1,93,1000,0,0,0,0,0,0,0,3,3
188,30,"Mining Your Own Business: La Noscea IV","Mine 2,000 times at level 31-40 mineral deposits in La Noscea.",5,0,0,1015,1,108,2000,0,0,0,0,0,0,0,3,4
189,30,"Mining Your Own Business: La Noscea V","Mine 4,000 times at level 41-50 mineral deposits in La Noscea.",5,0,0,1015,1,123,4000,0,0,0,0,0,0,0,3,5
190,30,"A Miner's Life for Me: La Noscea","Obtain all five “Mining Your Own Business: La Noscea” achievements.",10,25,0,1002,2,185,186,187,188,189,0,0,0,0,4,6
191,30,"Mining Your Own Business: Black Shroud I","Mine 20 times at level 1-10 mineral deposits in the Black Shroud.",5,0,0,1015,1,64,20,0,0,0,0,0,0,0,3,7
192,30,"Mining Your Own Business: Black Shroud II","Mine 300 times at level 11-20 mineral deposits in the Black Shroud.",5,0,0,1015,1,79,300,0,0,0,0,0,0,0,3,8
193,30,"Mining Your Own Business: Black Shroud III","Mine 1,000 times at level 21-30 mineral deposits in the Black Shroud.",5,0,0,1015,1,94,1000,0,0,0,0,0,0,0,3,9
194,30,"Mining Your Own Business: Black Shroud IV","Mine 2,000 times at level 31-40 mineral deposits in the Black Shroud.",5,0,0,1015,1,109,2000,0,0,0,0,0,0,0,3,10
195,30,"Mining Your Own Business: Black Shroud V","Mine 4,000 times at level 41-50 mineral deposits in the Black Shroud.",5,0,0,1015,1,124,4000,0,0,0,0,0,0,0,3,11
196,30,"A Miner's Life for Me: Black Shroud","Obtain all five “Mining Your Own Business: Black Shroud” achievements.",10,26,0,1002,2,191,192,193,194,195,0,0,0,0,4,12
197,30,"Mining Your Own Business: Thanalan I","Mine 20 times at level 1-10 mineral deposits in Thanalan.",5,0,0,1015,1,65,20,0,0,0,0,0,0,0,3,13
198,30,"Mining Your Own Business: Thanalan II","Mine 300 times at level 11-20 mineral deposits in Thanalan.",5,0,0,1015,1,80,300,0,0,0,0,0,0,0,3,14
199,30,"Mining Your Own Business: Thanalan III","Mine 1,000 times at level 21-30 mineral deposits in Thanalan.",5,0,0,1015,1,95,1000,0,0,0,0,0,0,0,3,15
200,30,"Mining Your Own Business: Thanalan IV","Mine 2,000 times at level 31-40 mineral deposits in Thanalan.",5,0,0,1015,1,110,2000,0,0,0,0,0,0,0,3,16
201,30,"Mining Your Own Business: Thanalan V","Mine 4,000 times at level 41-50 mineral deposits in Thanalan.",5,0,0,1015,1,125,4000,0,0,0,0,0,0,0,3,17
202,30,"A Miner's Life for Me: Thanalan","Obtain all five “Mining Your Own Business: Thanalan” achievements.",10,27,0,1002,2,197,198,199,200,201,0,0,0,0,4,18
203,30,"A Miner's Life for Me: Greater Eorzea","Obtain the “A Miner's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2531,38011,2,190,196,202,0,0,0,0,0,0,4,19
204,50,"Rocking Around the Clock: La Noscea I","Quarry 10 times at level 1-10 rocky outcrops in La Noscea.",5,0,0,1008,1,66,10,0,0,0,0,0,0,0,0,0
205,50,"Rocking Around the Clock: La Noscea II","Quarry 30 times at level 11-20 rocky outcrops in La Noscea.",5,0,0,1008,1,81,30,0,0,0,0,0,0,0,0,0
206,50,"Rocking Around the Clock: La Noscea III","Quarry 100 times at level 21-30 rocky outcrops in La Noscea.",5,0,0,1008,1,96,100,0,0,0,0,0,0,0,0,0
207,50,"Rocking Around the Clock: La Noscea IV","Quarry 200 times at level 31-40 rocky outcrops in La Noscea.",5,0,0,1008,1,111,200,0,0,0,0,0,0,0,0,0
208,50,"Rocking Around the Clock: La Noscea V","Quarry 500 times at level 41-50 rocky outcrops in La Noscea.",5,0,0,1008,1,126,500,0,0,0,0,0,0,0,0,0
209,50,"I'd Rather Be Quarrying: La Noscea","Obtain all five “Rocking Around the Clock: La Noscea” achievements.",10,28,0,1002,2,204,205,206,207,208,0,0,0,0,0,0
210,50,"Rocking Around the Clock: Black Shroud I","Quarry 10 times at level 1-10 rocky outcrops in the Black Shroud.",5,0,0,1008,1,67,10,0,0,0,0,0,0,0,0,0
211,50,"Rocking Around the Clock: Black Shroud II","Quarry 30 times at level 11-20 rocky outcrops in the Black Shroud.",5,0,0,1008,1,82,30,0,0,0,0,0,0,0,0,0
212,50,"Rocking Around the Clock: Black Shroud III","Quarry 100 times at level 21-30 rocky outcrops in the Black Shroud.",5,0,0,1008,1,97,100,0,0,0,0,0,0,0,0,0
213,50,"Rocking Around the Clock: Black Shroud IV","Quarry 200 times at level 31-40 rocky outcrops in the Black Shroud.",5,0,0,1008,1,112,200,0,0,0,0,0,0,0,0,0
214,50,"Rocking Around the Clock: Black Shroud V","Quarry 500 times at level 41-50 rocky outcrops in the Black Shroud.",5,0,0,1008,1,127,500,0,0,0,0,0,0,0,0,0
215,50,"I'd Rather Be Quarrying: Black Shroud","Obtain all five “Rocking Around the Clock: Black Shroud” achievements.",10,29,0,1002,2,210,211,212,213,214,0,0,0,0,0,0
216,50,"Rocking Around the Clock: Thanalan I","Quarry 10 times at level 1-10 rocky outcrops in Thanalan.",5,0,0,1008,1,68,10,0,0,0,0,0,0,0,0,0
217,50,"Rocking Around the Clock: Thanalan II","Quarry 30 times at level 11-20 rocky outcrops in Thanalan.",5,0,0,1008,1,83,30,0,0,0,0,0,0,0,0,0
218,50,"Rocking Around the Clock: Thanalan III","Quarry 100 times at level 21-30 rocky outcrops in Thanalan.",5,0,0,1008,1,98,100,0,0,0,0,0,0,0,0,0
219,50,"Rocking Around the Clock: Thanalan IV","Quarry 200 times at level 31-40 rocky outcrops in Thanalan.",5,0,0,1008,1,113,200,0,0,0,0,0,0,0,0,0
220,50,"Rocking Around the Clock: Thanalan V","Quarry 500 times at level 41-50 rocky outcrops in Thanalan.",5,0,0,1008,1,128,500,0,0,0,0,0,0,0,0,0
221,50,"I'd Rather Be Quarrying: Thanalan","Obtain all five “Rocking Around the Clock: Thanalan” achievements.",10,30,0,1002,2,216,217,218,219,220,0,0,0,0,0,0
222,31,"Logging the Hours: La Noscea I","Log 20 times from level 1-10 mature trees in La Noscea.",5,0,0,1056,1,69,20,0,0,0,0,0,0,0,3,1
223,31,"Logging the Hours: La Noscea II","Log 300 times from level 11-20 mature trees in La Noscea.",5,0,0,1056,1,84,300,0,0,0,0,0,0,0,3,2
224,31,"Logging the Hours: La Noscea III","Log 1,000 times from level 21-30 mature trees in La Noscea.",5,0,0,1056,1,99,1000,0,0,0,0,0,0,0,3,3
225,31,"Logging the Hours: La Noscea IV","Log 2,000 times from level 31-40 mature trees in La Noscea.",5,0,0,1056,1,114,2000,0,0,0,0,0,0,0,3,4
226,31,"Logging the Hours: La Noscea V","Log 4,000 times from level 41-50 mature trees in La Noscea.",5,0,0,1056,1,129,4000,0,0,0,0,0,0,0,3,5
227,31,"A Botanist's Life for Me: La Noscea","Obtain all five “Logging the Hours: La Noscea” achievements.",10,31,0,1052,2,222,223,224,225,226,0,0,0,0,4,6
228,31,"Logging the Hours: Black Shroud I","Log 20 times from level 1-10 mature trees in the Black Shroud.",5,0,0,1056,1,70,20,0,0,0,0,0,0,0,3,7
229,31,"Logging the Hours: Black Shroud II","Log 300 times from level 11-20 mature trees in the Black Shroud.",5,0,0,1056,1,85,300,0,0,0,0,0,0,0,3,8
230,31,"Logging the Hours: Black Shroud III","Log 1,000 times from level 21-30 mature trees in the Black Shroud.",5,0,0,1056,1,100,1000,0,0,0,0,0,0,0,3,9
231,31,"Logging the Hours: Black Shroud IV","Log 2,000 times from level 31-40 mature trees in the Black Shroud.",5,0,0,1056,1,115,2000,0,0,0,0,0,0,0,3,10
232,31,"Logging the Hours: Black Shroud V","Log 4,000 times from level 41-50 mature trees in the Black Shroud.",5,0,0,1056,1,130,4000,0,0,0,0,0,0,0,3,11
233,31,"A Botanist's Life for Me: Black Shroud","Obtain all five “Logging the Hours: Black Shroud” achievements.",10,32,0,1052,2,228,229,230,231,232,0,0,0,0,4,12
234,31,"Logging the Hours: Thanalan I","Log 20 times from level 1-10 mature trees in Thanalan.",5,0,0,1056,1,71,20,0,0,0,0,0,0,0,3,13
235,31,"Logging the Hours: Thanalan II","Log 300 times from level 11-20 mature trees in Thanalan.",5,0,0,1056,1,86,300,0,0,0,0,0,0,0,3,14
236,31,"Logging the Hours: Thanalan III","Log 1,000 times from level 21-30 mature trees in Thanalan.",5,0,0,1056,1,101,1000,0,0,0,0,0,0,0,3,15
237,31,"Logging the Hours: Thanalan IV","Log 2,000 times from level 31-40 mature trees in Thanalan.",5,0,0,1056,1,116,2000,0,0,0,0,0,0,0,3,16
238,31,"Logging the Hours: Thanalan V","Log 4,000 times from level 41-50 mature trees in Thanalan.",5,0,0,1056,1,131,4000,0,0,0,0,0,0,0,3,17
239,31,"A Botanist's Life for Me: Thanalan","Obtain all five “Logging the Hours: Thanalan” achievements.",10,33,0,1052,2,234,235,236,237,238,0,0,0,0,4,18
240,31,"A Botanist's Life for Me: Greater Eorzea","Obtain the “A Botanist's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2557,38110,2,227,233,239,0,0,0,0,0,0,4,19
241,50,"Reaping What You Sow: La Noscea I","Harvest 10 times from level 1-10 lush vegetation in La Noscea.",5,0,0,1065,1,72,10,0,0,0,0,0,0,0,0,0
242,50,"Reaping What You Sow: La Noscea II","Harvest 30 times from level 11-20 lush vegetation in La Noscea.",5,0,0,1065,1,87,30,0,0,0,0,0,0,0,0,0
243,50,"Reaping What You Sow: La Noscea III","Harvest 100 times from level 21-30 lush vegetation in La Noscea.",5,0,0,1065,1,102,100,0,0,0,0,0,0,0,0,0
244,50,"Reaping What You Sow: La Noscea IV","Harvest 200 times from level 31-40 lush vegetation in La Noscea.",5,0,0,1065,1,117,200,0,0,0,0,0,0,0,0,0
245,50,"Reaping What You Sow: La Noscea V","Harvest 500 times from level 41-50 lush vegetation in La Noscea.",5,0,0,1065,1,132,500,0,0,0,0,0,0,0,0,0
246,50,"I'd Rather Be Harvesting: La Noscea","Obtain all five “Reaping What You Sow: La Noscea” achievements.",10,34,0,1052,2,241,242,243,244,245,0,0,0,0,0,0
247,50,"Reaping What You Sow: Black Shroud I","Harvest 10 times from level 1-10 lush vegetation in the Black Shroud.",5,0,0,1065,1,73,10,0,0,0,0,0,0,0,0,0
248,50,"Reaping What You Sow: Black Shroud II","Harvest 30 times from level 11-20 lush vegetation in the Black Shroud.",5,0,0,1065,1,88,30,0,0,0,0,0,0,0,0,0
249,50,"Reaping What You Sow: Black Shroud III","Harvest 100 times from level 21-30 lush vegetation in the Black Shroud.",5,0,0,1065,1,103,100,0,0,0,0,0,0,0,0,0
250,50,"Reaping What You Sow: Black Shroud IV","Harvest 200 times from level 31-40 lush vegetation in the Black Shroud.",5,0,0,1065,1,118,200,0,0,0,0,0,0,0,0,0
251,50,"Reaping What You Sow: Black Shroud V","Harvest 500 times from level 41-50 lush vegetation in the Black Shroud.",5,0,0,1065,1,133,500,0,0,0,0,0,0,0,0,0
252,50,"I'd Rather Be Harvesting: Black Shroud","Obtain all five “Reaping What You Sow: Black Shroud” achievements.",10,35,0,1052,2,247,248,249,250,251,0,0,0,0,0,0
253,50,"Reaping What You Sow: Thanalan I","Harvest 10 times from level 1-10 lush vegetation in Thanalan.",5,0,0,1065,1,74,10,0,0,0,0,0,0,0,0,0
254,50,"Reaping What You Sow: Thanalan II","Harvest 30 times from level 11-20 lush vegetation in Thanalan.",5,0,0,1065,1,89,30,0,0,0,0,0,0,0,0,0
255,50,"Reaping What You Sow: Thanalan III","Harvest 100 times from level 21-30 lush vegetation in Thanalan.",5,0,0,1065,1,104,100,0,0,0,0,0,0,0,0,0
256,50,"Reaping What You Sow: Thanalan IV","Harvest 200 times from level 31-40 lush vegetation in Thanalan.",5,0,0,1065,1,119,200,0,0,0,0,0,0,0,0,0
257,50,"Reaping What You Sow: Thanalan V","Harvest 500 times from level 41-50 lush vegetation in Thanalan.",5,0,0,1065,1,134,500,0,0,0,0,0,0,0,0,0
258,50,"I'd Rather Be Harvesting: Thanalan","Obtain all five “Reaping What You Sow: Thanalan” achievements.",10,36,0,1052,2,253,254,255,256,257,0,0,0,0,0,0
259,32,"Good Things Come to Those Who Bait: La Noscea I","Fish 20 times from level 1-10 waters in La Noscea.",5,0,0,1101,1,75,20,0,0,0,0,0,0,0,3,1
260,32,"Good Things Come to Those Who Bait: La Noscea II","Fish 100 times from level 11-20 waters in La Noscea.",5,0,0,1101,1,90,100,0,0,0,0,0,0,0,3,2
261,32,"Good Things Come to Those Who Bait: La Noscea III","Fish 300 times from level 21-30 waters in La Noscea.",5,0,0,1101,1,105,300,0,0,0,0,0,0,0,3,3
262,32,"Good Things Come to Those Who Bait: La Noscea IV","Fish 500 times from level 31-40 waters in La Noscea.",5,0,0,1101,1,120,500,0,0,0,0,0,0,0,3,4
263,32,"Good Things Come to Those Who Bait: La Noscea V","Fish 1,000 times from level 41-50 waters in La Noscea.",5,0,0,1101,1,135,1000,0,0,0,0,0,0,0,3,5
264,32,"A Fisher's Life for Me: La Noscea","Obtain all five “Good Things Come to Those Who Bait: La Noscea” achievements.",10,37,0,1103,2,259,260,261,262,263,0,0,0,0,4,6
265,32,"Good Things Come to Those Who Bait: Black Shroud I","Fish 20 times from level 1-10 waters in the Black Shroud.",5,0,0,1101,1,76,20,0,0,0,0,0,0,0,3,7
266,32,"Good Things Come to Those Who Bait: Black Shroud II","Fish 100 times from level 11-20 waters in the Black Shroud.",5,0,0,1101,1,91,100,0,0,0,0,0,0,0,3,8
267,32,"Good Things Come to Those Who Bait: Black Shroud III","Fish 300 times from level 21-30 waters in the Black Shroud.",5,0,0,1101,1,106,300,0,0,0,0,0,0,0,3,9
268,32,"Good Things Come to Those Who Bait: Black Shroud IV","Fish 500 times from level 31-40 waters in the Black Shroud.",5,0,0,1101,1,121,500,0,0,0,0,0,0,0,3,10
269,32,"Good Things Come to Those Who Bait: Black Shroud V","Fish 1,000 times from level 41-50 waters in the Black Shroud.",5,0,0,1101,1,136,1000,0,0,0,0,0,0,0,3,11
270,32,"A Fisher's Life for Me: Black Shroud","Obtain all five “Good Things Come to Those Who Bait: Black Shroud” achievements.",10,38,0,1103,2,265,266,267,268,269,0,0,0,0,4,12
271,32,"Good Things Come to Those Who Bait: Thanalan I","Fish 20 times from level 1-10 waters in Thanalan.",5,0,0,1101,1,77,20,0,0,0,0,0,0,0,3,13
272,32,"Good Things Come to Those Who Bait: Thanalan II","Fish 100 times from level 11-20 waters in Thanalan.",5,0,0,1101,1,92,100,0,0,0,0,0,0,0,3,14
273,32,"Good Things Come to Those Who Bait: Thanalan III","Fish 300 times from level 21-30 waters in Thanalan.",5,0,0,1101,1,107,300,0,0,0,0,0,0,0,3,15
274,32,"Good Things Come to Those Who Bait: Thanalan IV","Fish 500 times from level 31-40 waters in Thanalan.",5,0,0,1101,1,122,500,0,0,0,0,0,0,0,3,16
275,32,"Good Things Come to Those Who Bait: Thanalan V","Fish 1,000 times from level 41-50 waters in Thanalan.",5,0,0,1101,1,137,1000,0,0,0,0,0,0,0,3,17
276,32,"A Fisher's Life for Me: Thanalan","Obtain all five “Good Things Come to Those Who Bait: Thanalan” achievements.",10,39,0,1103,2,271,272,273,274,275,0,0,0,0,4,18
277,32,"A Fisher's Life for Me: Greater Eorzea","Obtain the “A Fisher's Life for Me” achievements for La Noscea, the Black Shroud, and Thanalan.",30,0,2583,38211,2,264,270,276,0,0,0,0,0,0,4,19
278,50,"Getting Giggy with It: La Noscea I","Spearfish 10 times at level 1-10 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
279,50,"Getting Giggy with It: La Noscea II","Spearfish 30 times at level 11-20 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
280,50,"Getting Giggy with It: La Noscea III","Spearfish 100 times at level 21-30 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
281,50,"Getting Giggy with It: La Noscea IV","Spearfish 200 times at level 31-40 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
282,50,"Getting Giggy with It: La Noscea V","Spearfish 500 times at level 41-50 shallow pools in La Noscea.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
283,50,"I'd Rather Be Spearfishing: La Noscea","Obtain all five “Getting Giggy with It: La Noscea” achievements.",10,40,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
284,50,"Getting Giggy with It: Black Shroud I","Spearfish 10 times at level 1-10 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
285,50,"Getting Giggy with It: Black Shroud II","Spearfish 30 times at level 11-20 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
286,50,"Getting Giggy with It: Black Shroud III","Spearfish 100 times at level 21-30 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
287,50,"Getting Giggy with It: Black Shroud IV","Spearfish 200 times at level 31-40 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
288,50,"Getting Giggy with It: Black Shroud V","Spearfish 500 times at level 41-50 shallow pools in the Black Shroud.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
289,50,"I'd Rather Be Spearfishing: Black Shroud","Obtain all five “Getting Giggy with It: Black Shroud” achievements.",10,41,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
290,50,"Getting Giggy with It: Thanalan I","Spearfish 10 times at level 1-10 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
291,50,"Getting Giggy with It: Thanalan II","Spearfish 30 times at level 11-20 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
292,50,"Getting Giggy with It: Thanalan III","Spearfish 100 times at level 21-30 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
293,50,"Getting Giggy with It: Thanalan IV","Spearfish 200 times at level 31-40 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
294,50,"Getting Giggy with It: Thanalan V","Spearfish 500 times at level 41-50 shallow pools in Thanalan.",5,0,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
295,50,"I'd Rather Be Spearfishing: Thanalan","Obtain all five “Getting Giggy with It: Thanalan” achievements.",10,42,0,62911,0,0,0,0,0,0,0,0,0,0,0,0
296,21,"Getting Too Attached I","Successfully affix 10 materia.",5,0,0,20201,1,16,10,0,0,0,0,0,0,0,3,1
297,21,"Getting Too Attached II","Successfully affix 50 materia.",5,0,0,20202,1,16,50,0,0,0,0,0,0,0,3,2
298,21,"Getting Too Attached III","Successfully affix 100 materia.",5,0,0,20203,1,16,100,0,0,0,0,0,0,0,3,3
299,21,"Getting Too Attached IV","Successfully affix 500 materia.",5,0,0,20204,1,16,500,0,0,0,0,0,0,0,3,4
300,21,"Materia Hysteria","Successfully affix 1,000 materia.",10,43,0,109,1,16,1000,0,0,0,0,0,0,0,3,5
301,21,"Beginner's Luck","Successfully affix two materia to the same piece of gear.",10,0,0,20206,4,2,0,0,0,0,0,0,0,0,4,8
302,21,"I Make My Own Luck","Successfully affix three materia to the same piece of gear.",20,0,0,20207,4,3,0,0,0,0,0,0,0,0,4,9
303,21,"Luck's Got Nothing to Do with It","Successfully affix four materia to the same piece of gear.",30,0,0,20208,4,4,0,0,0,0,0,0,0,0,4,10
304,21,"I Got This!","Successfully affix five materia to the same piece of gear.",40,0,2910,407,4,5,0,0,0,0,0,0,0,0,4,11
305,21,"Prepare to Be Assimilated I","Successfully convert 10 spiritbound items into materia.",5,0,0,20209,1,17,10,0,0,0,0,0,0,0,3,12
306,21,"Prepare to Be Assimilated II","Successfully convert 50 spiritbound items into materia.",5,0,0,20210,1,17,50,0,0,0,0,0,0,0,3,13
307,21,"Prepare to Be Assimilated III","Successfully convert 100 spiritbound items into materia.",5,0,0,20211,1,17,100,0,0,0,0,0,0,0,3,14
308,21,"Prepare to Be Assimilated IV","Successfully convert 500 spiritbound items into materia.",5,0,0,20212,1,17,500,0,0,0,0,0,0,0,3,15
309,21,"Living in a Materia World","Successfully convert 1,000 spiritbound items into materia.",10,44,0,460,1,17,1000,0,0,0,0,0,0,0,3,16
310,33,"Leaving Limsa Lominsa","Complete the main scenario quest “The Lominsan Envoy.”",5,0,0,62951,6,66082,0,0,0,0,0,0,0,0,4,11
311,33,"Gone from Gridania","Complete the main scenario quest “The Gridanian Envoy.”",5,0,0,62952,6,66043,0,0,0,0,0,0,0,0,4,12
312,33,"Out of Ul'dah","Complete the main scenario quest “The Ul'dahn Envoy.”",5,0,0,62953,6,66064,0,0,0,0,0,0,0,0,4,13
313,33,"This One Time, at Level Thirty...","Complete any one of the Disciple of War or Magic class quests available at level 30.",5,0,0,26002,9,65801,66103,65855,65975,65612,65977,65889,65997,65691,4,45
314,33,"Tales of War","Complete all the Disciple of War quests available at level 30.",10,45,0,2553,6,65801,66103,65855,65975,65612,0,0,0,0,4,46
315,33,"Tales of Magic","Complete all the Disciple of Magic quests available at level 30.",10,46,0,2630,6,65977,65889,65997,0,0,0,0,0,0,4,47
316,33,"Tales of the Hand","Complete all the Disciple of the Hand quests available at level 30.",10,47,0,1503,6,65705,65834,65816,66153,65597,66129,66120,65802,0,4,48
317,33,"Tales of the Land","Complete all the Disciple of the Land quests available at level 30.",10,48,0,1015,6,66142,65545,66650,0,0,0,0,0,0,4,49
318,33,"The Greatest Tales Ever Told","Complete all the class quests available at level 30.",20,0,2908,452,2,314,315,316,317,0,0,0,0,0,4,50
319,51,"A Little Something on the Side: La Noscea","Complete 15 sidequests originating in La Noscea.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
320,51,"A Little Something on the Side: Black Shroud","Complete 15 sidequests originating in the Black Shroud.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
321,51,"A Little Something on the Side: Thanalan","Complete 15 sidequests originating in Thanalan.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
322,51,"Sideways","Obtain all three “A Little Something on the Side” achievements.",10,49,0,62938,2,319,320,321,0,0,0,0,0,0,0,0
323,34,"All the More Region to Leve I","Complete 10 regional battlecraft levequests.",5,0,0,159,1,18,10,0,0,0,0,0,0,0,3,1
324,34,"All the More Region to Leve II","Complete 20 regional battlecraft levequests.",5,0,0,159,1,18,20,0,0,0,0,0,0,0,3,2
325,34,"All the More Region to Leve III","Complete 50 regional battlecraft levequests.",5,0,0,159,1,18,50,0,0,0,0,0,0,0,3,3
326,34,"All the More Region to Leve IV","Complete 100 regional battlecraft levequests.",5,0,0,159,1,18,100,0,0,0,0,0,0,0,3,4
327,34,"All the More Region to Leve V","Complete 200 regional battlecraft levequests.",5,0,0,159,1,18,200,0,0,0,0,0,0,0,3,5
328,34,"All the More Region to Leve VI","Complete 500 regional battlecraft levequests.",10,50,0,159,1,18,500,0,0,0,0,0,0,0,3,6
329,34,"Region d'Etre","Complete 1,000 regional battlecraft levequests.",20,0,0,165,1,18,1000,0,0,0,0,0,0,0,3,7
330,34,"Think Global, Quest Local I","Complete 10 local tradecraft levequests.",5,0,0,1514,1,19,10,0,0,0,0,0,0,0,3,9
331,34,"Think Global, Quest Local II","Complete 20 local tradecraft levequests.",5,0,0,1514,1,19,20,0,0,0,0,0,0,0,3,10
332,34,"Think Global, Quest Local III","Complete 50 local tradecraft levequests.",5,0,0,1514,1,19,50,0,0,0,0,0,0,0,3,11
333,34,"Think Global, Quest Local IV","Complete 100 local tradecraft levequests.",5,0,0,1514,1,19,100,0,0,0,0,0,0,0,3,12
334,34,"Think Global, Quest Local V","Complete 200 local tradecraft levequests.",5,0,0,1514,1,19,200,0,0,0,0,0,0,0,3,13
335,34,"Think Global, Quest Local VI","Complete 500 local tradecraft levequests.",10,51,0,1514,1,19,500,0,0,0,0,0,0,0,3,14
336,34,"Lost in Localization","Complete 1,000 local tradecraft levequests.",20,0,0,1519,1,19,1000,0,0,0,0,0,0,0,3,15
337,51,"A Slave to Faction I","Complete 10 faction levequests.",5,0,0,62906,1,14,10,0,0,0,0,0,0,0,0,0
338,51,"A Slave to Faction II","Complete 50 faction levequests.",5,0,0,62906,1,14,50,0,0,0,0,0,0,0,0,0
339,51,"A Slave to Faction III","Complete 100 faction levequests.",10,52,0,62906,1,14,100,0,0,0,0,0,0,0,0,0
340,51,"Just the Factions, Ma'am","Complete 500 faction levequests.",20,0,0,62905,1,14,500,0,0,0,0,0,0,0,0,0
341,33,"Serving a Greater Cause I","Complete 5 guildhests.",5,0,0,158,1,15,5,0,0,0,0,0,0,0,3,1
342,33,"Serving a Greater Cause II","Complete 10 guildhests.",5,0,0,158,1,15,10,0,0,0,0,0,0,0,3,2
343,33,"Serving a Greater Cause III","Complete 20 guildhests.",5,0,0,158,1,15,20,0,0,0,0,0,0,0,3,3
344,33,"Serving a Greater Cause IV","Complete 30 guildhests.",5,0,0,158,1,15,30,0,0,0,0,0,0,0,3,4
345,33,"Serving a Greater Cause V","Complete 50 guildhests.",5,0,0,158,1,15,50,0,0,0,0,0,0,0,3,5
346,33,"Serving a Greater Cause VI","Complete 100 guildhests.",10,53,0,158,1,15,100,0,0,0,0,0,0,0,3,6
347,33,"Enraptured Servitude","Complete 200 guildhests.",20,0,0,161,1,15,200,0,0,0,0,0,0,0,3,7
348,51,"Around the Realm and Back Again","Complete one regional battlecraft levequest at every aetheryte camp and aetherial gate in La Noscea, the Black Shroud, and Thanalan.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
349,51,"I Survived Camp Bearded Rock","Complete 20 regional battlecraft levequests originating at Camp Bearded Rock.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
350,51,"I Survived Cedarwood","Complete 20 regional battlecraft levequests originating in Cedarwood.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
351,51,"I Survived Camp Skull Valley","Complete 20 regional battlecraft levequests originating at Camp Skull Valley.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
352,51,"I Survived Camp Bald Knoll","Complete 20 regional battlecraft levequests originating at Camp Bald Knoll.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
353,51,"I Survived Camp Bloodshore","Complete 20 regional battlecraft levequests originating at Camp Bloodshore.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
354,51,"I Survived Cassiopeia Hollow","Complete 20 regional battlecraft levequests originating in Cassiopeia Hollow.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
355,51,"I Survived Camp Iron Lake","Complete 20 regional battlecraft levequests originating at Camp Iron Lake.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
356,51,"And All I Got Was This Lousy Achievement: La Noscea","Complete 20 regional battlecraft levequests at each aetheryte camp and aetherial gate in La Noscea.",10,54,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
357,51,"I Survived Camp Bentbranch","Complete 20 regional battlecraft levequests originating at Camp Bentbranch.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
