Index,0 [0x7][0xc],1 [0x7][0x10],2 [0x7][0x14],3 [0x0][0x0],4 [0x0][0x4],5 [0x0][0x8]
465,0,0,0,"","",""
466,0,0,0,"","",""
467,0,0,0,"","",""
468,0,0,0,"","",""
469,0,0,0,"","",""
470,0,0,0,"","",""
471,0,0,0,"氷河と戦争を司る女神にして、都市国家イシュガルドの守護神、ハルオーネ。\n氷属の神力を有し、星一月の運行を務める。\n通説では壊神ラールガーの娘であり、地神ノフィカの仇敵と解釈される。\n青銅の大盾を持つ勝気な戦士の姿で描かれ、数槍を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 50/<icon:58>氷 54/<icon:59>風 53/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
472,0,0,0,"双月と慈愛を司る女神、メネフィナ。\n氷属の神力を有し、霊一月の運行を務める。\n通説では日神アーゼマの異母妹であり、山神オシュオンの恋人と解釈される。\n円い平鍋を持った健気な小間使いの姿で描かれ、月輪を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 50/<icon:58>氷 54/<icon:59>風 53/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
473,0,0,0,"河川と知識を司る男神にして、都市国家シャーレアンの守護神、サリャク。\n水属の神力を有し、星二月の運行を務める。\n通説では海神リムレーンの父であり、工神ビエルゴの師と解釈される。\nトネリコの杖を持つ内気な学者の姿で描かれ、巻物を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 53/<icon:61>雷 50/<icon:62>水 54","",""
474,0,0,0,"惑星と運命を司る女神、ニメーヤ。\n水属の神力を有し、霊二月の運行を務める。\n通説では時神アルジクの妹であり、壊神ラールガーの主と解釈される。\n白絹のベールを被った聡明な機織の姿で描かれ、紡車を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 53/<icon:61>雷 50/<icon:62>水 54","",""
475,0,0,0,"海洋と航海を司る女神にして、都市国家リムサ・ロミンサの守護神、リムレーン。\n風属の神力を有し、星三月の運行を務める。\n通説では河神サリャクの娘であり、地神ノフィカの姉と解釈される。\n大身の銛を持つ壮健な漁師の姿で描かれ、波浪を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 53/<icon:58>氷 50/<icon:59>風 54/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
476,0,0,0,"山岳と放浪を司る男神、オシュオン。\n風属の神力を有し、霊三月の運行を務める。\n通説では商神ナルザルの義兄弟であり、戦神ハルオーネの親友と解釈される。\nイチイの弓を持った呑気な猟人の姿で描かれ、山杖を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 53/<icon:58>氷 50/<icon:59>風 54/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
477,0,0,0,"建築と工芸を司る男神、ビエルゴ。\n雷属の神力を有し、星四月の運行を務める。\n通説では河神サリャクの弟子であり、戦神ハルオーネの兄と解釈される。\n双頭の鉄鎚を持つ誠実な鍛冶の姿で描かれ、手指を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 50/<icon:61>雷 54/<icon:62>水 53","",""
478,0,0,0,"彗星と破壊を司る男神にして、都市国家アラミゴの守護神、ラールガー。\n雷属の神力を有し、霊四月の運行を務める。\n通説では星神ニメーヤの僕であり、工神ビエルゴと戦神ハルオーネの養父と解釈される。\n黄銅の杖を持った怜悧な魔法使いの姿で描かれ、流星を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 50/<icon:61>雷 54/<icon:62>水 53","",""
479,0,0,0,"太陽と審理を司る女神、アーゼマ。\n火属の神力を有し、星五月の運行を務める。\n通説では時神アルジクの娘であり、愛神メネフィナの姉と解釈される。\n黄金の扇を持つ豪気な貴婦人の姿で描かれ、日輪を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 54/<icon:58>氷 53/<icon:59>風 50/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
480,0,0,0,"地底と商売を司る男神にして、都市国家ウルダハの守護神、ナルザル。\n火属の神力を有し、霊五月の運行を務める。\n通説ではナルとザルの二面の神であり、双子と解釈される。\n天秤を持つ明敏な商人の姿で描かれ、貝貨を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 54/<icon:58>氷 53/<icon:59>風 50/<icon:60>土 52/<icon:61>雷 52/<icon:62>水 52","",""
481,0,0,0,"大地と豊穣を司る女神にして、都市国家グリダニアの守護神、ノフィカ。\n土属の神力を有し、星六月の運行を務める。\n通説では日神アーゼマの娘であり、海神リムレーンの妹と解釈される。\n鋼の大鎌を持つ陽気な農民の姿で描かれ、新緑を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 54/<icon:61>雷 53/<icon:62>水 50","",""
482,0,0,0,"重力と時間を司る男神、アルジク。\n土属の神力を有し、霊六月の運行を務める。\n通説では星神ニメーヤの兄であり、日神アーゼマと月神メネフィナの父と解釈される。\n霊銀の大斧を持つ厳格な帝王の姿で描かれ、砂時計を象徴として表されることが多い。\n\n初期属性パラメータ : <icon:57>火 52/<icon:58>氷 52/<icon:59>風 52/<icon:60>土 54/<icon:61>雷 53/<icon:62>水 50","",""
483,0,0,0,"","",""
484,0,0,0,"","",""
485,0,0,0,"","",""
486,0,0,0,"","",""
487,0,0,0,"","",""
488,0,0,0,"","",""
489,0,0,0,"","",""
490,0,0,0,"","",""
491,0,220,0,"","",""
492,0,160,0,"","",""
493,0,290,0,"","",""
494,0,0,0,"","",""
495,0,0,0,"","",""
496,0,0,0,"","",""
497,0,0,0,"","",""
498,0,0,0,"","",""
499,0,0,0,"","",""
500,0,0,0,"CASTING","",""
501,0,0,0,"キャスティング","",""
502,0,0,0,"Dragoon","",""
503,0,0,0,"竜騎士","",""
504,0,0,0,"装備","",""
505,0,0,0,"キャラクター作成","",""
506,0,0,0,"決定","",""
507,0,0,0,"戻る","",""
508,0,0,0,"","",""
509,0,0,0,"","",""
510,0,0,0,"オリジナル配役（ミッドランダー♂）","",""
511,0,0,0,"セーブ<value>:<ref:Tribe><switch:♂/♀>","",""
512,0,0,0,"ベンチマーク映像に登場するオリジナル配役のキャラクターです。装備変更はできません。","",""
513,0,0,0,"セーブ時のコメントはありません。","",""
514,0,0,0,"","",""
515,0,0,0,"","",""
516,0,0,0,"","",""
517,0,0,0,"","",""
518,0,0,0,"","",""
519,0,0,0,"","",""
520,0,0,0,"","",""
521,0,0,0,"","",""
522,0,0,0,"","",""
523,0,0,0,"","",""
524,0,0,0,"","",""
525,0,0,0,"","",""
526,0,0,0,"","",""
527,0,0,0,"","",""
528,0,0,0,"","",""
529,0,0,0,"","",""
530,0,0,0,"(開始都市:<ref:Town>) <2b?:0xff, 0x12, 0x2>","",""
531,0,0,0,"(Start: Ul'dah) Gladiator","",""
532,0,0,0,"(Start: Ul'dah) Pugilist","",""
533,0,0,0,"(Start: Limsa Lominsa) Marauder","",""
534,0,0,0,"(Start: Gridania) Lancer","",""
535,0,0,0,"(Start: Gridania) Archer","",""
536,0,0,0,"(Start: Gridania) Conjurer","",""
537,0,0,0,"(Start: Ul'dah) Thaumaturge","",""
538,0,0,0,"(Start: Limsa Lominsa) Arcanist","",""
539,0,0,0,"","",""
540,0,0,0,"短め","",""
541,0,0,0,"やや短め","",""
542,0,0,0,"標準","",""
543,0,0,0,"やや長め","",""
544,0,0,0,"長め","",""
545,0,0,0,"タイプ1","",""
546,0,0,0,"タイプ2","",""
547,0,0,0,"タイプ3","",""
548,0,0,0,"タイプ4","",""
549,0,0,0,"","",""
550,0,0,0,"","",""
551,0,0,0,"","",""
552,0,0,0,"","",""
553,0,0,0,"","",""
554,0,0,0,"","",""
555,0,0,0,"短め","",""
556,0,0,0,"やや短め","",""
557,0,0,0,"標準","",""
558,0,0,0,"やや長め","",""
559,0,0,0,"長め","",""
560,0,0,0,"タイプ1","",""
561,0,0,0,"タイプ2","",""
562,0,0,0,"タイプ3","",""
563,0,0,0,"タイプ4","",""
564,0,0,0,"","",""
565,0,0,0,"小さめ","",""
566,0,0,0,"やや小さめ","",""
567,0,0,0,"標準","",""
568,0,0,0,"やや大きめ","",""
569,0,0,0,"大きめ","",""
570,0,0,0,"","",""
571,0,0,0,"","",""
572,0,0,0,"","",""
573,0,0,0,"","",""
574,0,0,0,"","",""
575,0,0,0,"","",""
576,0,0,0,"","",""
577,0,0,0,"","",""
578,0,0,0,"","",""
579,0,0,0,"","",""
580,0,0,0,"","",""
581,0,0,0,"","",""
582,0,0,0,"","",""
583,0,0,0,"","",""
584,0,0,0,"","",""
585,0,0,0,"","",""
586,0,0,0,"","",""
587,0,0,0,"","",""
588,0,0,0,"","",""
589,0,0,0,"","",""
590,0,0,0,"","",""
591,0,0,0,"","",""
592,0,0,0,"","",""
593,0,0,0,"","",""
594,0,0,0,"","",""
595,0,0,0,"","",""
596,0,0,0,"","",""
597,0,0,0,"","",""
598,0,0,0,"","",""
599,0,0,0,"","",""
600,0,0,0,"<icon:24>カメラ回転 <icon:21>背景回転 <icon:13>+<icon:25>ズーム <icon:20>回転方向反転","LOBBY_PAD_GUIDE_CENTER_CAMERA",""
601,0,0,0,"<icon:19>","LOBBY_PAD_GUIDE_RETURN",""
602,0,0,0,"<icon:24>カメラ回転 <icon:21>背景回転 <icon:13>+<icon:25>ズーム <icon:13>+<icon:22>上下移動 <icon:20>回転方向反転","MAKE_PAD_GUIDE_CENTER_CAMERA",""
603,0,0,0,"<icon:19>","MAKE_PAD_GUIDE_RETURN",""
604,0,0,0,"<icon:17>","MAKE_PAD_GUIDE_POSE",""
605,0,0,0,"<icon:18>","MAKE_PAD_GUIDE_ATTIRE",""
606,0,0,0,"<icon:15>","MAKE_PAD_GUIDE_BG_L",""
607,0,0,0,"<icon:16>","MAKE_PAD_GUIDE_BG_R",""
608,0,0,0,"<icon:12>","MAKE_PAD_GUIDE_TIME",""
609,0,0,0,"<icon:11>","MAKE_PAD_GUIDE_CONFIG",""
610,0,0,0,"<icon:12>ソフトキーボード","",""
611,0,0,0,"<icon:11>サブコマンド","",""
612,0,0,0,"左ドラッグ:カメラ回転 右ドラッグ:背景回転 ホイール回転:ズーム","",""
613,0,0,0,":カメラ回転 :背景回転 :ズーム ホイールクリックドラッグ:上下移動","",""
614,0,0,0,"","",""
615,0,0,0,"残り契約日数：<value>日","",""
616,0,0,0,"ベテランリワード　<if:ランク<value>/獲得なし>","",""
617,0,0,0,"現在までの累積契約日数：<value>日\n次のランクに必要な累積契約日数：<value>日","",""
618,0,0,0,"残り契約日数が、あと<value>日になりました。\nモグステーションで早めの手続きをお願い致します。\nhttp://sqex.to/Msp","",""
619,0,0,0,"<ERROR Parsing: 残り無料プレイ期間が、あと �日になりました。期間終了後、引き続きゲームをプレイしたい場合は、���L�z製品版パッケージをご購入いただくか、PlayStation®Storeで「製品版」をご購入ください。��モグステーションで「製品版への引き継ぎ」の手続きを行ってください。モグステーション： http://sqex.to/Msp>","",""
620,0,0,0,"","",""
621,0,0,0,"リテイナーの容姿はこれでよろしいですか？","",""
622,0,0,0,"リテイナーの容姿選択を中断します。","",""
623,0,0,0,"リテイナーの容姿選択を中断してもよろしいですか？","",""
624,0,0,0,"","",""
625,0,0,0,"カスタマイズを中断します。編集中の容姿は破棄されますがよろしいですか？","",""
626,0,0,0,"編集した容姿でカスタマイズを確定します。\nよろしいですか？","",""
627,0,0,0,"編集中の容姿を破棄し、現在の容姿に戻します。\nよろしいですか？","",""
628,0,0,0,"","",""
629,0,0,0,"「<value>」でログインします。\nよろしいですか？\n※キャラクターの再編集はサブコマンドから実行できます。","",""
630,0,0,0,"キャラクターの種族や性別・外見を変更可能です。サブコマンドから「キャラクターの再編集」を選んでください。","",""
631,0,0,0,"キャラクターの種族や性別・外見を再編集します。よろしければ「OK」を選んでください。\n※再編集をしなくてもログインは可能です。\n※特定条件の必要な髪型やフェイスペイントはクリアされます。","",""
632,0,0,0,"キャラクターの種族や性別・外見を再編集するには、すべての防具を一時的に外しておく必要があります。一度ログインして上記の準備をしてからログアウトしてください。","",""
633,0,0,0,"以上の再編集データを実際のキャラクターに反映します。よろしいですか？","",""
634,0,0,0,"キャラクターの再編集を中断します。よろしいですか？","",""
635,0,0,0,"","",""
636,0,0,0,"","",""
637,0,0,0,"","",""
638,0,0,0,"","",""
639,0,0,0,"","",""
640,0,0,0,"Midlanders","","人口の多いヒューランの中でも、過半数を占める優勢な部族。 
低地に入植した者が多いため「ミッドランダー」と呼ばれるが、その出自は様々。
生業も多種多様で、エオルゼア諸都市のいずれにおいても、
彼らの姿を見ることができる。"
641,0,0,0,"ミッドランダー","",""
642,0,0,0,"Highlanders","","高地ギラバニア地方を領地としていたヒューランの一部族。
ミッドランダー族に比べて大柄で、たくましい肉体を誇る。
城塞都市「アラミゴ」の陥落により祖国を失い、流民として
交易都市「ウルダハ」に身を寄せる者も少なくない。"
643,0,0,0,"ハイランダー","",""
644,0,0,0,"Forester","","古くから黒衣森を中心とする森林地帯を拠点としてきた部族。 
建国に関わった都市国家「イシュガルド」や「グリダニア」に多く居住する。
秩序を好み、規律を重んじるが、他の民族からは理屈っぽく高慢だと
思われることも。"
645,0,0,0,"フォレスター","",""
646,0,0,0,"Shader","","過去数百年間、森林地帯の薄暗い鍾乳洞を拠点としてきた部族。 
「グリダニア」建国時に主流派のフォレスター族と袂を分かち、
古来からの穴居生活を続けた者たちの末裔。
束縛を嫌い、現在も都市国家と距離を置く者が少なくない。"
647,0,0,0,"シェーダー","",""
648,0,0,0,"Plainsfolk","","ラノシア地方など、農耕に適した平野部に進出した部族。 
農業従事者が多いが、海洋都市「リムサ・ロミンサ」を拠点に、
海運や漁業関係に従事する者も少なくない。
一般的に呑気でマイペースな者が多いとされる。"
649,0,0,0,"プレーンフォーク","",""
650,0,0,0,"Dunesfolk","","ザナラーン地方など、荒涼とした砂漠地帯に進出した部族。
商都「ウルダハ」を築き上げた部族で、交易の民として有名。
思いつく側から行動に移す実践主義的な彼らの性向は、
商機を捉えるのに大いに役立っているようだ。"
651,0,0,0,"デューンフォーク","",""
652,0,0,0,"Seekers of the Sun","","自らを「太陽の使人」と称する部族で、太陽神アーゼマの信徒が多い。 
エオルゼアにおける総人口は少ないが、「リムサ・ロミンサ」では一定数が
他の民族に溶け込み暮らしている。
また、サゴリー砂漠などの辺境で暮らす氏族もいるようだ。"
653,0,0,0,"サンシーカー","",""
654,0,0,0,"Keepers of the Moon","","自らを「月の防人」と称する部族で、月神メネフィナの信徒が多い。 
黒衣森において狩猟生活を営むが、彼らを密猟者と見なす
森都「グリダニア」の民とは長年対立してきた。
しかし近年では和解が進み、都市に身を寄せる者もいる。"
655,0,0,0,"ムーンキーパー","",""
656,0,0,0,"Seewolf","","北洋から襲来する海賊「海の狼」として恐れられた部族。 
海洋都市「リムサ・ロミンサ」の主要構成部族として、
船乗りや水兵として生きる者が多い。
古来からの慣習に則り、古ルガディン語由来の名を持つ。"
657,0,0,0,"ゼーヴォルフ","",""
658,0,0,0,"Lohengarde","","北アバラシア山脈の山岳部に住み着いた少数部族。 
伝統的に傭兵産業に携わる者が多く、覚えやすい共通語の通名を
名乗るようになった。
今でも「ウルダハ」では、剣闘士や用心棒として働く彼らの姿が見られる。"
659,0,0,0,"ローエンガルデ","",""
660,0,0,0,"Raen","","淡く輝く白い鱗を有するアウラの一部族。
彼らの創世神話に登場する、一族の始祖「明けの父」の特徴を
色濃く受け継いだとされ、総じて静穏を好み、忍耐強い者が多い。
東州辺境の渓谷地帯を故郷とするが、近年、海路を通じて
エオルゼアに渡って来た。"
661,0,0,0,"アウラ・レン","",""
662,0,0,0,"Xaela","","闇に煌めく黒い鱗を有するアウラの一部族。
彼らの創世神話に登場する、一族の始祖「暮れの母」の特徴を
色濃く受け継いだとされ、総じて武勇を好み、猛々しい者が多い。
流浪の民として知られ、少数の家族単位で旅から旅の移動生活を
続けるという。"
663,0,0,0,"アウラ・ゼラ","",""
664,0,0,0,"","",""
665,0,0,0,"","",""
666,0,0,0,"","",""
667,0,0,0,"","",""
668,0,0,0,"","",""
669,0,0,0,"","",""
670,0,0,0,"","",""
671,0,0,0,"","",""
672,0,0,0,"","",""
673,0,0,0,"","",""
674,0,0,0,"","",""
675,0,0,0,"","",""
676,0,0,0,"","",""
677,0,0,0,"","",""
678,0,0,0,"","",""
679,0,0,0,"","",""
680,0,0,0,"ジョブ専用装備","",""
681,0,0,0,"ジョブ専用装備（頭防具非表示）","",""
682,0,0,0,"種族装束","",""
683,0,0,0,"レベル15装備","",""
684,0,0,0,"レベル30装備","",""
685,0,0,0,"アーティファクト装備","",""
686,0,0,0,"アーティファクト装備（染色：白）","",""
687,0,0,0,"PvP装備","",""
688,0,0,0,"PvP装備（染色：紫）","",""
689,0,0,0,"ロミンサンエリート装備","",""
690,0,0,0,"グリダニアンエリート装備","",""
691,0,0,0,"ウルダハンエリート装備","",""
692,0,0,0,"ガーロンド装備","",""
693,0,0,0,"ガーロンド装備（染色：赤）","",""
694,0,0,0,"バハムート装備","",""
695,0,0,0,"新装備Ａ","",""
696,0,0,0,"新装備Ｂ","",""
697,0,0,0,"耐熱装備","",""
698,0,0,0,"耐熱装備（染色：緑）","",""
699,0,0,0,"","",""
700,0,0,0,"","",""
701,0,0,0,"","",""
702,0,0,0,"","",""
703,0,0,0,"","",""
704,0,0,0,"","",""
705,0,0,0,"","",""
706,0,0,0,"","",""
707,0,0,0,"","",""
708,0,0,0,"","",""
709,0,0,0,"","",""
710,0,0,0,"","",""
711,0,0,0,"","",""
712,0,0,0,"","",""
713,0,0,0,"","",""
714,0,0,0,"","",""
715,0,0,0,"","",""
716,0,0,0,"","",""
717,0,0,0,"","",""
718,0,0,0,"","",""
719,0,0,0,"","",""
720,0,0,0,"","",""
721,0,0,0,"","",""
722,0,0,0,"","",""
723,0,0,0,"","",""
724,0,0,0,"","",""
725,0,0,0,"","",""
726,0,0,0,"","",""
727,0,0,0,"","",""
728,0,0,0,"","",""
729,0,0,0,"","",""
730,0,0,0,"","",""
731,0,0,0,"","",""
732,0,0,0,"","",""
733,0,0,0,"","",""
734,0,0,0,"","",""
735,0,0,0,"","",""
736,0,0,0,"","",""
737,0,0,0,"","",""
738,0,0,0,"","",""
739,0,0,0,"","",""
740,0,0,0,"","",""
741,0,0,0,"","",""
742,0,0,0,"","",""
743,0,0,0,"","",""
744,0,0,0,"","",""
745,0,0,0,"","",""
746,0,0,0,"","",""
747,0,0,0,"","",""
748,0,0,0,"","",""
749,0,0,0,"","",""
750,0,0,0,"","",""
751,0,0,0,"","",""
752,0,0,0,"","",""
753,0,0,0,"","",""
754,0,0,0,"","",""
755,0,0,0,"","",""
756,0,0,0,"","",""
757,0,0,0,"","",""
758,0,0,0,"","",""
759,0,0,0,"","",""
760,0,0,0,"","",""
761,0,0,0,"","",""
762,0,0,0,"","",""
763,0,0,0,"","",""
764,0,0,0,"","",""
765,0,0,0,"","",""
766,0,0,0,"","",""
767,0,0,0,"","",""
768,0,0,0,"","",""
769,0,0,0,"","",""
770,0,0,0,"","",""
771,0,0,0,"","",""
772,0,0,0,"","",""
773,0,0,0,"","",""
774,0,0,0,"","",""
775,0,0,0,"","",""
776,0,0,0,"","",""
777,0,0,0,"","",""
778,0,0,0,"","",""
779,0,0,0,"","",""
780,0,0,0,"","",""
781,0,0,0,"","",""
782,0,0,0,"","",""
783,0,0,0,"","",""
784,0,0,0,"","",""
785,0,0,0,"","",""
786,0,0,0,"","",""
787,0,0,0,"","",""
788,0,0,0,"","",""
789,0,0,0,"","",""
790,0,0,0,"","",""
791,0,0,0,"","",""
792,0,0,0,"","",""
793,0,0,0,"","",""
794,0,0,0,"","",""
795,0,0,0,"","",""
796,0,0,0,"","",""
797,0,0,0,"","",""
798,0,0,0,"","",""
799,0,0,0,"","",""
800,0,0,0,"DATA CENTER SELECT","",""
801,0,0,0,"接続するデータセンターを選択","",""
802,0,0,0,"Data Center","",""
803,0,0,0,"Information","",""
804,0,0,0,"World","",""
805,0,0,0,"<switch:DC JP 1=仮/DC JP 2=仮/DC JP 3=仮/DC NA 1=仮/DC NA 2=仮/DC EU=仮>","",""
806,0,0,0,"<switch:日本/日本/日本/北米/北米/欧州>在住の方推奨のデータセンターです。\n以下のワールドにキャラクターを作成・ログインする場合に選択します。","",""
807,0,0,0,"<value><switch:/(LEGACY)//(LEGACY)/(EU)/(LEGACY/EU)>","",""
808,0,0,0,"データセンターに接続中です。","",""
809,0,0,0,"データセンターからキャラクターリストを取得中です。","",""
810,0,0,0,"OK","",""
811,0,0,0,"キャンセル","",""
812,0,0,0,"","",""
813,0,0,0,"","",""
814,0,0,0,"","",""
815,0,0,0,"","",""
816,0,0,0,"","",""
817,0,0,0,"","",""
818,0,0,0,"","",""
819,0,0,0,"","",""
820,0,0,0,"ワールドとは、あなたのキャラクターが活躍する世界そのものです。\n一度選んだワールドは、特別なことがない限り変更することができません。\nファイナルファンタジーXIVを一緒にプレイしたいお友達がいる方は、\n同じワールドにキャラクターを作成することをおすすめします。\n\nお住まいの地域からの距離に応じて、ワールドは3地域合わせて6つの\nデータセンターに分かれています。目的のワールドが見つからない場合\nタイトル画面に戻り別のデータセンターを選択してください。\nなお、ワールド名に(LEGACY)が付いているものは1.0継続ワールドです。\n\n現在選択中のデータセンター : <ref:WorldDCGroupType> <if:<if:<switch:日本/日本/日本/北米/北米/欧州>推奨/none>/none>","",""
821,0,0,0,"","",""
822,0,0,0,"","",""
823,0,0,0,"","",""
824,0,0,0,"","",""
825,0,0,0,"","",""
826,0,0,0,"","",""
827,0,0,0,"","",""
828,0,0,0,"","",""
829,0,0,0,"","",""
830,0,0,0,"","",""
831,0,0,0,"","",""
832,0,0,0,"","",""
833,0,0,0,"","",""
834,0,0,0,"","",""
835,0,0,0,"","",""
836,0,0,0,"","",""
837,0,0,0,"","",""
838,0,0,0,"","",""
839,0,0,0,"","",""
840,0,0,0,"","",""
841,0,0,0,"","",""
842,0,0,0,"","",""
843,0,0,0,"","",""
844,0,0,0,"","",""
845,0,0,0,"","",""
846,0,0,0,"","",""
847,0,0,0,"","",""
848,0,0,0,"","",""
849,0,0,0,"","",""
850,0,0,0,"","",""
851,0,0,0,"","",""
852,0,0,0,"","",""
853,0,0,0,"","",""
854,0,0,0,"","",""
855,0,0,0,"","",""
856,0,0,0,"","",""
857,0,0,0,"","",""
858,0,0,0,"","",""
859,0,0,0,"","",""
860,0,0,0,"","",""
861,0,0,0,"","",""
862,0,0,0,"","",""
863,0,0,0,"","",""
864,0,0,0,"","",""
865,0,0,0,"","",""
866,0,0,0,"","",""
867,0,0,0,"","",""
868,0,0,0,"","",""
869,0,0,0,"","",""
870,0,0,0,"","",""
871,0,0,0,"","",""
872,0,0,0,"","",""
873,0,0,0,"","",""
874,0,0,0,"","",""
875,0,0,0,"","",""
876,0,0,0,"","",""
877,0,0,0,"","",""
878,0,0,0,"","",""
879,0,0,0,"","",""
880,0,0,0,"","",""
881,0,0,0,"","",""
882,0,0,0,"","",""
883,0,0,0,"","",""
884,0,0,0,"","",""
885,0,0,0,"","",""
886,0,0,0,"","",""
887,0,0,0,"","",""
888,0,0,0,"","",""
889,0,0,0,"","",""
890,0,0,0,"","",""
891,0,0,0,"","",""
892,0,0,0,"","",""
893,0,0,0,"","",""
894,0,0,0,"","",""
895,0,0,0,"","",""
896,0,0,0,"","",""
897,0,0,0,"","",""
898,0,0,0,"","",""
899,0,0,0,"","",""
900,0,0,0,"","",""
901,0,0,0,"","",""
902,0,0,0,"","",""
903,0,0,0,"","",""
904,0,0,0,"","",""
905,0,0,0,"","",""
906,0,0,0,"","",""
907,0,0,0,"","",""
908,0,0,0,"","",""
909,0,0,0,"","",""
910,0,0,0,"","",""
911,0,0,0,"","",""
912,0,0,0,"","",""
913,0,0,0,"","",""
914,0,0,0,"","",""
915,0,0,0,"","",""
916,0,0,0,"","",""
917,0,0,0,"","",""
918,0,0,0,"","",""
919,0,0,0,"","",""
920,0,0,0,"タイプ1","",""
921,0,0,0,"タイプ2","",""
922,0,0,0,"タイプ3","",""
923,0,0,0,"タイプ4","",""
924,0,0,0,"","",""
925,0,0,0,"","",""
926,0,0,0,"","",""
927,0,0,0,"","",""
928,0,0,0,"","",""
929,0,0,0,"","",""
930,0,0,0,"","",""
931,0,0,0,"","",""
932,0,0,0,"","",""
933,0,0,0,"","",""
934,0,0,0,"","",""
935,0,0,0,"","",""
936,0,0,0,"","",""
937,0,0,0,"","",""
938,0,0,0,"","",""
939,0,0,0,"","",""
940,0,0,0,"","",""
941,0,0,0,"","",""
942,0,0,0,"","",""
943,0,0,0,"","",""
944,0,0,0,"","",""
945,0,0,0,"","",""
946,0,0,0,"","",""
947,0,0,0,"","",""
948,0,0,0,"","",""
949,0,0,0,"","",""
950,0,0,0,"","",""
951,0,0,0,"","",""
952,0,0,0,"","",""
953,0,0,0,"","",""
954,0,0,0,"","",""
955,0,0,0,"","",""
956,0,0,0,"","",""
957,0,0,0,"","",""
958,0,0,0,"","",""
959,0,0,0,"","",""
960,0,0,0,"","",""
961,0,0,0,"","",""
962,0,0,0,"","",""
963,0,0,0,"","",""
964,0,0,0,"","",""
965,0,0,0,"","",""
966,0,0,0,"","",""
967,0,0,0,"","",""
968,0,0,0,"","",""
969,0,0,0,"","",""
970,0,0,0,"","",""
971,0,0,0,"","",""
972,0,0,0,"","",""
973,0,0,0,"","",""
974,0,0,0,"","",""
975,0,0,0,"","",""
976,0,0,0,"","",""
977,0,0,0,"","",""
978,0,0,0,"","",""
979,0,0,0,"","",""
980,0,0,0,"","",""
981,0,0,0,"","",""
982,0,0,0,"","",""
983,0,0,0,"","",""
984,0,0,0,"","",""
985,0,0,0,"","",""
986,0,0,0,"","",""
987,0,0,0,"","",""
988,0,0,0,"","",""
989,0,0,0,"","",""
990,0,0,0,"","",""
991,0,0,0,"","",""
992,0,0,0,"","",""
993,0,0,0,"","",""
994,0,0,0,"","",""
995,0,0,0,"","",""
996,0,0,0,"","",""
997,0,0,0,"","",""
998,0,0,0,"","",""
999,0,0,0,"","",""
1000,0,0,0,"","",""
1001,0,0,0,"","",""
1002,0,0,0,"","",""
1003,0,0,0,"","",""
1004,0,0,0,"","",""
1005,0,0,0,"","",""
1006,0,0,0,"","",""
1007,0,0,0,"","",""
1008,0,0,0,"","",""
1009,0,0,0,"","",""
1010,0,0,0,"","",""
1011,0,0,0,"","",""
1012,0,0,0,"","",""
1013,0,0,0,"","",""
1014,0,0,0,"","",""
1015,0,0,0,"","",""
1016,0,0,0,"","",""
1017,0,0,0,"","",""
1018,0,0,0,"","",""
1019,0,0,0,"","",""
1020,0,0,0,"","",""
1021,0,0,0,"","",""
1022,0,0,0,"","",""
1023,0,0,0,"","",""
1024,0,0,0,"","",""
1025,0,0,0,"","",""
1026,0,0,0,"","",""
1027,0,0,0,"","",""
1028,0,0,0,"","",""
1029,0,0,0,"","",""
1030,0,0,0,"","",""
1031,0,0,0,"","",""
1032,0,0,0,"","",""
1033,0,0,0,"","",""
1034,0,0,0,"","",""
1035,0,0,0,"","",""
1036,0,0,0,"","",""
1037,0,0,0,"","",""
1038,0,0,0,"","",""
1039,0,0,0,"","",""
1040,0,0,0,"","",""
1041,0,0,0,"","",""
1042,0,0,0,"","",""
1043,0,0,0,"","",""
1044,0,0,0,"","",""
1045,0,0,0,"","",""
1046,0,0,0,"","",""
1047,0,0,0,"","",""
1048,0,0,0,"","",""
1049,0,0,0,"","",""
1050,0,0,0,"タイプ1","",""
1051,0,0,0,"タイプ2","",""
