Index,0 [0x0][0x0]
20010,"Ein komplettes Regiment der Bruderschaft der Morgenviper wurde von Garuda ausgelöscht. Nur ein einziger Überlebender schafft es, sich nach Gridania zurückzuschleppen, und was er zu berichten weiß, ist das reine Grauen. In dieser Stunde der größten Not weiß die Bruderschaft sich nur mit einem zu helfen: Sie erbittet Hilfe beim Bund der Morgenröte. Nun liegt es an den Kriegern des Lichts, Garuda den Wind aus den Segeln zu nehmen."
20011,"Die Mogrygarde, eine Splittergruppe der niedlichen Mogrys, hat den legendären Mogry-König Mogul Mog beschworen. Er ist bei weitem kein Gott, aber den Primae doch verwandt, denn auch er wurde durch inständiges Flehen seiner Anhänger und die Kraft von Kristallen herbeigerufen. Es steht nun zu befürchten, dass die gesamte Mogryheit dem Bann des Königs erliegt und zu willenlosen Untertanen Seiner Kupolichkeit wird. Um dies zu verhindern, sucht Kuplo Kopp unerschrockene Helden, die eine Konfrontation königlichen Ausmaßes nicht scheuen."
20012,"Kuplo Kopps Versuch, die irregeleitete Mogrygarde mit deiner tatkräftigen Hilfe zur Ordnung zu rufen, hatte ganz entgegengesetzte Wirkung: Verschreckt von der offensichtlichen Gefährlichkeit des Finsterwaldes und seinen unberechenbaren Abenteurergruppen, haben sie eine noch stärkere Erscheinung des legendären Mogrykönigs Mogul Mog beschworen - Mogrygroßkönig Mogul Mog XII.! Erneut musst du dich einer Konfrontation königlichen Ausmaßes stellen."
20013,"Ein fahrender Sänger ist im Siebten Himmel in Geisterzoll eingekehrt, um sich von Abenteurergeschichten zu neuen Liedern inspirieren zu lassen. Deiner Schilderung vom Kampf gegen die Ultima-Waffe hat der gewandte Poet in Form einer packenden Ballade neues Leben eingehaucht - effekthascherische Übertreibungen inklusive. Stelle dich der Ultima-Waffe ein weiteres Mal und werde zu einem unsterblichen Helden, dessen glanzvolle Taten die Bewohner an Schanktischen in ganz Eorzea in ihren Bann ziehen werden. "
20014,"イベント用コンテンツ：3"
20015,"Vor zornigen Meeres Gesang / Verschließ nicht die Ohren, denn dem Meer ist geboren des Seemannes Herz / Und nicht lang / bis im Tod ihn umfängt / die See, die als Grab er erkoren."
20016,"Spezieller Spezial-Kampf zum Jubel-Jubiläum. Jubiliert! Kämpft! Siegt!"
20017,"Das amphibische Volk der Sahagin, heimisch in den Indigo-Tiefen, huldigt dem Herrn der Wogen, Leviathan. Diese tobende Kreatur der Tiefe haben sie nun beschworen, um sich ihre Stärke im Kampf gegen die „Strandschleicher“ von Limsa Lominsa zu sichern, die Leviathan mit einer riesigen Flutwelle hinwegzuschwemmen droht. Soll die Meeresmetropole nicht untergehen, muss der Mahlstrom zu einer verzweifelten Mission aufbrechen. Mit einem Gerät an Bord, das die Elementarenergie des Wassers neutralisieren soll, liegt das Doppelrumpfschiff „Wogenbrecher“ bereit zum Auslaufen. Doch wer weiß, ob den mutigen Herausforderern Leviathans eine Rückkehr beschieden ist."
20018,"Lange nach dem Triumph des Heeres der Helden fiel Leviathan also durch die Hand der Krieger des Lichts. Doch die Antwort der Sahagin folgt auf den Fuß. Das dunkle Wirken der Ascians ermächtigte sie, ihren Gott erneut zu beschwören - in noch weiter erstarkter Form. Wieder muss der Wogenbrecher auslaufen, um sich dem Ungeheuer zu stellen und unvorstellbare Zerstörung entlang der gesamten Küste zu verhindern."
20019,"Die coerthische Dhorme-Chimära ist ein abscheuliches Mischwesen - halb Löwe, halb Ziegenbock, mit dem Kopf eines Drachen. Man sagt, dass sie Steine frisst, um ihre Beute, die sie mit Haut, Haar und Hufen verschlingt, in ihrem Magen zu zermalmen und besser verdauen zu können. Ihr heißer Atem bringt die Steine zum Schmelzen und verwandelt sie in hochwertigen Korund-Schleifsand. Dieses wertvolle Handwerksmaterial benötigt Waffenschmied Gerolt, um Reliktwaffen zu fertigen. Erlege die Dhorme-Chimära und entreiß ihr den Korund-Schleifsand!"
20020,"Der Halatali-Übungsplatz war einst Schauplatz blutiger Gladiatorenkämpfe gegen wilde Bestien, zu deren Zweck dort auch die vielköpfige Hydra gehalten wurde. Nach der Katastrophe wurde der Übungsplatz dem Verfall überlassen und man ging davon aus, dass in der Zwischenzeit die meisten Tiere verhungert sein müssten. Doch tief im Inneren, im hintersten Winkel der Anlage, überlebte das gefährlichste aller Monstren der Arena: die Hydra - rasend vor Hunger, Leid und Einsamkeit. Tritt der Hydra mit der unvollendeten Reliktwaffe entgegen und beweise Waffenschmied Gerolt, dass du einer echten Reliktwaffe würdig bist.\n\n※ Es ist nicht möglich, während des Kampfes die Waffe zu wechseln."
20021,"Gilgamesch, der selbsternannte größte Fechtmeister des Universums, hat auf seiner Suche nach mächtigen Waffen schon viele Orte bereist. So war es nur eine Frage der Zeit, bis es den unerschrockenen Draufgänger nach Eorzea verschlagen musste. An seiner Seite gluckst wie immer sein treues Huhn Enkidu, seinem Herrn bis in den Tod ergeben. Moment, wie immer?! Nun, wie dem auch sei ... Stets danach dürstend, sich mit den Besten der Besten zu messen, hat Gilgamesch dich als seinen Gegner auserkoren! Die entscheidende Schlacht soll auf der Greifenbrücke in Coerthas stattfinden. Ein Kampf von interdimensionaler Epochalität schickt sich an, die Grundfeste der eorzäischen Geschichtsschreibung zu erschüttern!"
20022,"Tief im Sylphenland triffst du auf Ramuh, den Herrn der Blitze. Du berichtest ihm, dass Kan-E-Senna nichts als Frieden zwischen ihrem Volk und den Sylphen wünscht. Doch der Hüter des Waldes lässt sich nicht so leicht überzeugen. Er fordert dich zu einem Duell, bei dem du unter Beweis stellen sollst, dass du stark genug bist, den Wald der Einkehr vor den Garlearn zu schützen. Begib dich zum Baum des Urteils und stelle dich den blitzelementaren Gewalten."
20023,"Ramuh hat dich für geeignet befunden und ist in den Äther zurückgekehrt, doch der extreme Flügel der finsteren Sylphen will sich mit dem Frieden nicht abfinden. Ihr Fanatismus vermag es, einen noch mächtigeren Herrn der Blitze heraufzubeschwören. Wirst du dich auch diesmal als würdig erweisen?"
20024,"Seit der Krieg gegen die Drachen währt, gibt es solche, die sich auf ihre Seite schlagen, und Shiva war deren erste. Die Ishgarder Orthodoxie brandmarkt sie als Hochverräterin, die sich einem Drachen hingab; die Häretiker verehren sie gerade wegen dieser Vereinigung als Heilige. Nun will Eisherz diese Figur alter Mythen als die Herrin des Eises auferstehen lassen ... Ein neuer Primae wirft seinen eisigen Schatten auf Ishgard und der Norden erschauert vor der neuen Gefahr, deren Absichten man nur erahnen kann."
20025,"Der Versuch des Hauses Durendaire, ein Rastlager im Schneekleid zu errichten, hat Eisherz fatalerweise in die Hände gespielt. Nun wieder im Besitz einer großen Menge Kristalle, bereitet sie erneut die Beschwörung Shivas vor. Wenn man der bisherigen Erfahrung vertrauen kann, wird ihre Stärke wieder die der vorigen Beschwörung übersteigen. Doch das ändert nichts daran, dass sie aufgehalten werden muss - von dir."
20026,"Beim Mithril-Pokal der Amajina Bergbau AG geht es drunter und drüber. Nach zahllosen Zwischenfällen ist das Finale in einen extra dafür abgetrennten Bereich der Gladiatoren-Ausbildungsstätte Halatali verlegt worden: das Drachenhals-Kolosseum. Die Gegner könnten unterschiedlicher nicht sein. Auf der einen Seite kämpft ein mutiger Trupp aus Abenteurern, auf der anderen Seite ein größenwahnsinniger Oktopus mit seinem windigen Meister - und alles unter verschärften Regeln! Wer steht am Ende ganz oben auf dem Podest?"
20027,"In schwarzglänzender Rüstung streife ein ruheloser Reiter durch den Finsterwald, flüstert man - Odin, die dunkle Gottheit aus der Dritten Ära des Lichts. Die Legende erzählt, wie ein allagischer Held ihn in Urths Quelle bannte, doch sie schweigt über den Ursprung seiner Kraft. Selbst O-App-Pesi vermag nicht zu erklären, was den Primae weckte, denn Jünger hat er nicht. Nur eines ist sicher: Er reitet erneut. Vielleicht kannst du das Rätsel ergründen."
20028,"Der Schicksalsweg, die mächtige Brücke, die sich über das Wolkenmeer spannt, ist der einzige Zugang, um nach Ishgard zu gelangen - für Freund und Feind. Zudem ist sie die Basis von „Daniffens Kette“, einer mehrschichtigen magischen Barriere, die die Stadt bisher vor den Angriffen der Drachen schützte. Doch der äußerste Schild wurde von Ysayle durchbrochen und nun greift der riesige Drache Vishap an, um die verbliebenen zu beseitigen. Kämpf gemeinsam mit den Ishgarder Rittern, um das zu verhindern!"
20029,"Um Tupsimati, den magischen Stab des Weisen Louisoix, gewaltsam an sich zu reißen, ist Ascian Nabriales in den Sonnenstein eingedrungen und hat von dort Minfilia mitsamt dem Stab in eine andere Dimension entführt. Bezwinge den Boten der Finsternis, rette die Anführerin des Bundes der Morgenröte und stelle Louisoix' Erbe sicher!"
20030,"Die Niederlage auf der Greifenbrücke nie recht verwunden, sehnte der Schwertsammler und Fechtmeister Gilgamesch den Moment seiner Revanche herbei. Der ist nun gekommen, und welcher Ort würde sich dafür besser eignen als ein dunkles Gemäuer? Doch noch etwas sehnte Gilgamesch herbei: Seinen treuen Begleiter Enkidu, den ein grün gefärbtes Huhn nie zu ersetzen vermochte. Wenn Gebete Götter herbeirufen können, wieso dann nicht auch Freunde? Und so fuhr ein alter Weggefährte vom Himmel herab - Enkidu, in göttlicher Gestalt. Die Stunde der Wahrheit hat geschlagen. Sammle auch du deine fähigsten Freunde um dich und stelle dich gemeinsam mit ihnen den Herausforderern!"
20031,"Die Kolonie der Gnath verfügt über ein kollektives Bewusstsein, dessen Stränge bei ihrem Priester zusammenlaufen. So fiel es dem Wilden Stamm vergleichsweise leicht, seine Gebete zu bündeln und Ravana, den Herrn des Krieges, herbeizurufen. Mit ihm an ihrer Spitze begehren die Gnath gegen die Drachen auf, um ihr Herrschaftsgebiet zu erweitern. Um Hraesvelgr zu erreichen, musst du den Primae gemeinsam mit Ysayle aus dem Weg räumen. Möge der Kampf beginnen!"
20032,"Der erstarkte Bismarck ist auf den Grund des Wolkenmeers zurückgekehrt. Doch auch die Gnath waren nicht untätig und haben ihren Primae ein weiteres Mal beschworen. Wird Ravana nicht unschädlich gemacht, besteht die Gefahr, dass er Azys Lla aufsucht, um sich dort an der unbändigen Macht der Kriegstriade zu laben. Unukalhai hat geschworen, dies zu verhindern. Und dazu benötigt er deine Hilfe."
20033,"Der Stamm der Vundo, die kriegerische Fraktion der Vanu, hat Bismarck, den Herrn der Wolken, beschworen. Beim Zusammenstoß mit den Garlearn verletzt, versucht sich der walgleiche Primae zu heilen, indem er Insel um Insel des Wolkenmeers verschlingt. Dabei verschluckt er auch den Schlüssel zum magischen Kontinent Azys Lla, den ihr benötigt. Um den Primae zu fangen, täut Cid eine mit Drachen-Ballisten als Harpunenschleudern bestückte Insel als Köder hinter die <i>Enterprise</i>. Gelingt euch der Fang des Jahrhunderts?"
20034,"Der rätselhafte Junge Unukalhai warnt vor einem Erwachen der Kriegstriade auf Azys Lla, das verheerende Folgen für Eorzea haben könnte. Doch bevor ihr euch den mächtigen Gottheiten zuwendet, gilt es, den wiedererstarkten Herrn der Wolken auszuschalten. Brich gemeinsam mit Cid erneut ins Abalathische Wolkenmeer auf und harpuniere Bismarck vom Himmel."
20035,"Papst Thordan VII. hat seine Seele mit der des legendären Königs Thordan vereint und ihn in sich zum Gott erhöht. Mit der Kraft des Drachenauges und den innigen Gebeten der Ishgarder der letzten tausend Jahre will er seine Herrschaft auf ewig zementieren. Zur Seite steht ihm die Azurgarde, auf die die Kraft der zwölf Ritter der Tafelrunde Thordans übergegangen ist. Der gottgewordene Thordan plant die Vernichtung von Drachen und Ascians gleichermaßen - ebenso wie deine. Seine Vision des Friedens ist eine grausame ...\nVernichte ihn und die Azurgarde, damit die jahrtausendlange Lüge ein Ende hat."
20036,""
30000,""
30001,"Zur Untersuchung des Kristallturms hat sich mit Noahs Erben ein neues Bündnis formiert, dem auch du angehörst. Mit Cids Hilfe ist es euch gelungen, die Acht Wächter im Vorhof des Turms auszuschalten und bis zum Labyrinth der Alten vorzudringen, einem gefahrvollen Verlies, das sich am Fuße des Kristallturms erstreckt. Schon sammeln sich Abenteurer aus aller Herren Länder in Mor Dhona, in der Hoffnung, ein Teil dieses geschichtsträchtigen Moments zu werden. Schließt euch zusammen, um das Labyrinth der Alten mit vereinten Kräften zu erobern und Noahs Erben einen Weg zum Kristallturm zu bahnen.\n\n※ Gruppen, die sich für diesen Inhalt anmelden, müssen aus 2 Verteidigern, 4 Angreifern und 2 Heilern bestehen."
30002,"Die Verschlungenen Schatten von Bahamut - „Begegnung“ 1: Garleische Grabungsstätte - 237 Yalme\n\nCastrum Occidens - kein Militärstützpunkt, sondern eine garleische Grabungsstätte direkt über dem Einschlagort des größten Dalamud-Fragments. Unter dieser bizarren Welt aus denaturierten Kristallen verbergen sich Belege der technologischen Höchstleistungen der Allager ..."
30003,"Die Verschlungenen Schatten von Bahamut - „Begegnung“ 2: Garleische Grabungsstätte - 912 Yalme\n\nHier warten keine verstaubten archäologischen Relikte, sondern einwandfrei funktionierende Abwehrsysteme. Sie haben die allagische Zivilisation um Jahrtausende überlebt - fraglich ist, ob Eindringlinge die besagten Systeme überleben ..."
30004,"Die Verschlungenen Schatten von Bahamut - „Begegnung“ 3: Maschinenraum - 1233 Yalme\n\nIhr findet euch im Inneren eines allagischen Hulk-Schiffes vom Typ Ragnarök wieder, des riesigen schwertförmigen Objekts, das aus dem zerberstenden Dalamud hervorbrach und in Eorzea einschlug. Welchen Schrecken werdet ihr hier begegnen?"
30005,"Die Verschlungenen Schatten von Bahamut - „Begegnung“ 4: Antriebszylinder - 1524 Yalme\n\nEs gelingt euch, den Antriebszylinder in Gang zu setzen und damit in Richtung Kommandobrücke vorzudringen. Allerdings lassen die allagischen Abwehranlagen keine Sekunde der Unachtsamkeit zu."
30006,"Die Verschlungenen Schatten von Bahamut - „Begegnung“ 5: Kernsektor - 1910 Yalme\n\nNicht enden wollende Wellen von Feinden überwindend habt ihr euch immer tiefer vorgearbeitet, als ein geflügelter Albtraum euch attackiert. Von den Allagern gefesselt und ihnen zu Willen gemacht gehorcht dieses Wesen nur dem einen Befehl: Eindringlinge zu vernichten - und seien es Krieger des Lichts."
30007,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 1: Meteoritenkrater\n\nBahamut liegt in unruhigem Schlaf unterhalb Eorzeas, bereit, der Welt erneut Tod und Zerstörung zu bringen wie bei der beispiellosen Siebten Katastrophe. Durch alte allagische Technologie wird sein Körper im Inneren des Verkeilungsschiffes langsam regeneriert, und so wächst die Gefahr mit jedem Moment, da er sich selbst überlassen bleibt. Das Lebenserhaltungssystem, das Bahamuts Körper nährt, muss zerstört werden - und so wagst du dich zusammen mit Alisaie über eine Einstiegstelle im Finsterwald zum zweiten Mal in die Verschlungenen Schatten."
30008,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 2: Äußere Schächte\n\nZweifellos ein weiteres Fragment der Verkeilungsschiffe, die zur Fixierung Bahamuts dienten. Ihr durchdringt die Außenhülle und steht dem „biologischen“ Abwehrsystem der Allager gegenüber, einer Heerschar von Monstern, von denen euch nicht nur die Chimära Furcht einflößt."
30009,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 3: Zentrale Decks - 3256 Yalme\n\nIhr konntet weit vordringen, doch noch trennen euch über 5000 Yalme von der vermuteten Position Bahamuts. Ein Labyrinth von Gängen lässt euch im Zweifel, ob ihr eurem Ziel näher kommt oder euch davon entfernt ..."
30010,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 4: Holosphäre - 6329 Yalme\n\nIhr findet euch inmitten einer Landschaft wieder, die euch euren Augen nicht trauen lässt. Das Strategiezimmer, dessen Geo-Projektionen den Allagern realistische Schlachtplanung ermöglichten, wird unter dem unwirklichen Leuchten Dalamuds zum Schauplatz nie geahnter Wendungen ..."
30011,"Nachdem das Labyrinth der Alten erfolgreich durchquert wurde, sehen sich Noahs Erben der nächsten Herausforderung entgegen: Die Tür des Syrcus-Turms, der den Hauptteil des Kristallturms bildet, lässt sich mit keinem bekannten Mittel öffnen. Doch mit der Hilfe der neuen Gefährten Unei und Doga gelingt es schließlich, auch diesen Weg freizumachen. Um Eorzea vor den gefährlichen Technologien der Allager und dem Weltherrschaftswahn des wiedererwachten ersten Kaisers Xande zu beschützen, musst du dich mit verbündeten Abenteurern bis zur Spitze des Turms durchschlagen. Mögen die Zwölf mit euch sein!\n\n※ Gruppen, die sich für diesen Inhalt anmelden, müssen aus 1 Verteidiger, 2 Heilern und 5 Angreifern bestehen."
30012,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 1: Meteoritenkrater\n\nBahamut liegt in unruhigem Schlaf unterhalb Eorzeas, bereit, der Welt erneut Tod und Zerstörung zu bringen wie bei der beispiellosen Siebten Katastrophe. Durch alte allagische Technologie wird sein Körper im Inneren des Verkeilungsschiffes langsam regeneriert, und so wächst die Gefahr mit jedem Moment, da er sich selbst überlassen bleibt. Das Lebenserhaltungssystem, das Bahamuts Körper nährt, muss zerstört werden - und so wagst du dich zusammen mit Alisaie über eine Einstiegstelle im Finsterwald zum zweiten Mal in die Verschlungenen Schatten."
30013,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 2: Äußere Schächte\n\nZweifellos ein weiteres Fragment der Verkeilungsschiffe, die zur Fixierung Bahamuts dienten. Ihr durchdringt die Außenhülle und steht dem „biologischen“ Abwehrsystem der Allager gegenüber, einer Heerschar von Monstern, von denen euch nicht nur die Chimära Furcht einflößt."
30014,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 3: Zentrale Decks - 3256 Yalme\n\nIhr konntet weit vordringen, doch noch trennen euch über 5000 Yalme von der vermuteten Position Bahamuts. Ein Labyrinth von Gängen lässt euch im Zweifel, ob ihr eurem Ziel näher kommt oder euch davon entfernt ..."
30015,"Die Verschlungenen Schatten von Bahamut - „Vorstoß“ 4: Holosphäre - 6329 Yalme\n\nIhr findet euch inmitten einer Landschaft wieder, die euch euren Augen nicht trauen lässt. Das Strategiezimmer, dessen Geo-Projektionen den Allagern realistische Schlachtplanung ermöglichten, wird unter dem unwirklichen Leuchten Dalamuds zum Schauplatz nie geahnter Wendungen ..."
30016,"Die Verschlungenen Schatten von Bahamut - „Finale“ 1: Zentrale Decks - 4560 Yalme\n\nAlisaie ist fest entschlossen, Bahamut zu vernichten, auch wenn sie sich erneut ihrem Großvater entgegenstellen muss, den der Primae zu seinem gefügigen Sklaven gemacht hat. Mit Alphinauds Hilfe gelingt es euch, gegen den Ätherstrom in die Verschlungenen Schatten hinabzusteigen, um die letzten beiden Verkeilungsschiffe zu deaktiveren. Euer Abenteuer beginnt bei Dalamuds Klauen - lass es nicht dort enden."
30017,"Die Verschlungenen Schatten von Bahamut - „Finale“ 2: Regenerationssektor - 6835 Yalme\n\nEin imposanter Anblick bietet sich euch. Ihr seid im Inneren eines gigantischen Modells von Dalamud, das vermutlich die Regeneration Bahamuts steuert. Wenn ihr zur Kommandobrücke gelangen wollt, müsst ihr allerdings an den zahllosen Verteidigungsmechanismen dieses Sektors vorbei."
30018,"Die Verschlungenen Schatten von Bahamut - „Finale“ 3: Kommandobrücke - 8872 Yalme\n\nWeit ist die Regeneration von Bahamuts Körper schon vorangeschritten. Als Alisaie das Lebenserhaltungssystem abschalten will, stellt sich Louisoix ihr in den Weg. Der Weise opferte sich einst, um Eorzea zu retten; nun müsst ihr ihn bezwingen, um eben dieses Vermächtnis zu erfüllen."
30019,"Die Verschlungenen Schatten von Bahamut - „Finale“ 4: Bahamuts Herz\n\nBesiegt und erneut zur Besinnung gekommen, erzählt euch Louisoix, was sich bei der Siebten Katastrophe tatsächlich zutrug. Mit der ihm verbliebenen Kraft schickt er euch zum letzten Lebenserhaltungssystem, damit ihr dem Schrecken ein Ende bereitet. Doch seid gewiss, dass der Primae seiner Vernichtung nicht tatenlos entgegensehen wird. Vereint eure Kräfte und kämpft - für die Zukunft Eorzeas."
30020,"Xande, erster Kaiser und Reichsgründer des Allagischen Kaiserreichs, schloss einen Pakt mit der Wolke der Dunkelheit, einem Nichtswesen von höchstem Rang, um ein unbezwingbares Heer Nichtsgesandter aufzustellen. Er wurde besiegt, bevor der Pakt erfüllt wurde, doch die Wolke der Dunkelheit hat ihren Plan, in die diesseitige Welt einzufallen und sie zu absorbieren, nicht aufgegeben. Sie will die Energie des Kristallturms dazu nutzen, das Portal ins Diesseits aufrechtzuhalten. Drei Weggefährten der Erben Noahs wurden beim Versuch, sie aufzuhalten, in die Welt der Dunkelheit verschleppt - in die du dich nun begibst, um sie zu retten.\n\n※ Gruppen, die sich für diesen Inhalt anmelden, müssen aus 1 Verteidiger, 2 Heilern und 5 Angreifern bestehen."
30021,"Eine Sharlayaner Burgruine, die bisher im Thaliak versunken lag, ist plötzlich zum Leben erwacht. Die Indigohand hat den gigantischen Maschinen-Primae beschworen, der riesige Mengen von Äther verschlingt. Auch wenn er sich im Moment noch nicht rührt, wird er unweigerlich den Untergang von Frohehalde bedeuten - wenn nicht noch mehr. Dring ins Innere des Kolosses ein und versuch, den Energiekern zu finden und zu zerstören!"
30022,"Im Inneren des Kolosses begegnet ihr Denkfix, dem Anführer der Indigohand. Er scheint ein mysteriöses „Projekt Alexander“ verwirklichen zu wollen. Was immer das ist, es verheißt nichts Gutes. Halte die Indigohand auf!"
30023,"Die Schatzjägerin Mide ist auf der Suche nach dem „Enigma-Kodex“, ein visionäres Schriftstück, in dem die Konstruktion eines wandelnden, von außen unabhängigen Paradieses beschrieben ist. Dieses will die Indigohand durch eine Primae-Beschwörung verwirklichen. Dring noch einmal ins Innere des Kolosses vor und versuch, den Plan zu vereiteln. "
30024,"Die ursprünglich hohen Ideale, die der Enigma-Kodex vorzeichnet, wurden von der Indigohand zur Gewaltherrschaft einer kleinen Goblin-Technikerelite verzerrt. Sie sind bereit, jeden zu eliminieren, der sich ihnen und ihrer Idee von einem Paradies für einige erwählte Forscher entgegenstellt. Stoß zum Kern von Alexander vor und zerstöre ihn mit Mides Hilfe."
30025,"Deine Taten haben den fahrenden Sänger im Siebten Himmel zu einer neuen, epischen Ballade inspiriert. Stelle dich den Gefahren im Inneren des kolossalen Ingenieurprojekts Alexander ein weiteres Mal, um zu dem unsterblichen Helden zu werden, als den dich der Sänger in seinem Heldenlied dargestellt hat. Mögen deine glanzvollen Taten die Zuhörer an allen Schanktischen Eorzeas in ihren Bann ziehen."
30026,"Deine Taten haben den fahrenden Sänger im Siebten Himmel zu einer neuen, epischen Ballade inspiriert. Stelle dich den Gefahren im Inneren des kolossalen Ingenieurprojekts Alexander ein weiteres Mal, um zu dem unsterblichen Helden zu werden, als den dich der Sänger in seinem Heldenlied dargestellt hat. Mögen deine glanzvollen Taten die Zuhörer an allen Schanktischen Eorzeas in ihren Bann ziehen."
30027,"Deine Taten haben den fahrenden Sänger im Siebten Himmel zu einer neuen, epischen Ballade inspiriert. Stelle dich den Gefahren im Inneren des kolossalen Ingenieurprojekts Alexander ein weiteres Mal, um zu dem unsterblichen Helden zu werden, als den dich der Sänger in seinem Heldenlied dargestellt hat. Mögen deine glanzvollen Taten die Zuhörer an allen Schanktischen Eorzeas in ihren Bann ziehen."
30028,"Deine Taten haben den fahrenden Sänger im Siebten Himmel zu einer neuen, epischen Ballade inspiriert. Stelle dich den Gefahren im Inneren des kolossalen Ingenieurprojekts Alexander ein weiteres Mal, um zu dem unsterblichen Helden zu werden, als den dich der Sänger in seinem Heldenlied dargestellt hat. Mögen deine glanzvollen Taten die Zuhörer an allen Schanktischen Eorzeas in ihren Bann ziehen."
30029,""
40000,""
40001,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40002,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40003,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40004,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40005,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40006,"Trümmer des „Meteors“, der über der Galadion-Bucht niederging, haben eine beckenförmige Insel entstehen lassen, wo nun das ehemalige Kriegsschiff Braveheart vor Anker liegt. Dort richtete der Mahlstrom auch eine Übungsanlage ein, die „Wolfshöhle“, die Offizieren und Soldaten aller Staatlichen Gesellschaften Gelegenheit zum Training bietet. Wird der Sieg diesmal an die Klauen oder die Fänge gehen?"
40007,""
50000,""
50001,"Durch die großen Umwälzungen bei der Siebten Katastrophe wurden auf der Carteneauer Heide uralte allagische Ruinen freigelegt, die zweifellos wertvolle Geheimnisse in sich bergen. Alle drei Stadtstaaten erheben Anspruch darauf, was nicht durch friedliche Verhandlungen zu klären war. So wurde vereinbart, die Streitigkeiten innerhalb eines begrenzten Gebietes mit Waffengewalt zu klären. Seither liefern sich die Truppen der Staatlichen Gesellschaften an der Carteneauer Front gnadenlose Schlachten um die Kontrolle über die allagischen Ruinen."
50002,"Durch die großen Umwälzungen bei der Siebten Katastrophe wurden auf der Carteneauer Heide uralte allagische Ruinen freigelegt, die zweifellos wertvolle Geheimnisse in sich bergen. Alle drei Stadtstaaten erheben Anspruch darauf, was nicht durch friedliche Verhandlungen zu klären war. So wurde vereinbart, die Streitigkeiten innerhalb eines begrenzten Gebietes mit Waffengewalt zu klären. Seither liefern sich die Truppen der Staatlichen Gesellschaften an der Carteneauer Front gnadenlose Schlachten um die Kontrolle über die allagischen Ruinen."
50003,"Durch die großen Umwälzungen bei der Siebten Katastrophe wurden auf der Carteneauer Heide uralte allagische Ruinen freigelegt, die zweifellos wertvolle Geheimnisse in sich bergen. Alle drei Stadtstaaten erheben Anspruch darauf, was nicht durch friedliche Verhandlungen zu klären war. So wurde vereinbart, die Streitigkeiten innerhalb eines begrenzten Gebietes mit Waffengewalt zu klären. Seither liefern sich die Truppen der Staatlichen Gesellschaften an der Carteneauer Front gnadenlose Schlachten um die Kontrolle über die allagischen Ruinen."
