Index,0 [0x0][0x4],1 [0x3][0xa],2 [0x3][0xb],3 [0x19][0xd],4 [0x3][0xc],5 [0x5][0x8],6 [0x0][0x0]
418,"HOTBAR_10_0",255,253,false,6,118,"Hotbar 10 - Slot 10"
419,"HOTBAR_10_A",255,253,false,6,119,"Hotbar 10 - Slot 11"
420,"HOTBAR_10_B",255,253,false,6,120,"Hotbar 10 - Slot 12"
421,"HOTBAR_EX_1",255,253,false,6,121,"Pet Hotbar - Slot 1"
422,"HOTBAR_EX_2",255,253,false,6,122,"Pet Hotbar - Slot 2"
423,"HOTBAR_EX_3",255,253,false,6,123,"Pet Hotbar - Slot 3"
424,"HOTBAR_EX_4",255,253,false,6,124,"Pet Hotbar - Slot 4"
425,"HOTBAR_EX_5",255,253,false,6,125,"Pet Hotbar - Slot 5"
426,"HOTBAR_EX_6",255,253,false,6,126,"Pet Hotbar - Slot 6"
427,"HOTBAR_EX_7",255,253,false,6,127,"Pet Hotbar - Slot 7"
428,"HOTBAR_EX_8",255,253,false,6,128,"Pet Hotbar - Slot 8"
429,"HOTBAR_EX_9",255,253,false,6,129,"Pet Hotbar - Slot 9"
430,"HOTBAR_EX_0",255,253,false,6,130,"Pet Hotbar - Slot 10"
431,"HOTBAR_EX_A",255,253,false,6,131,"Pet Hotbar - Slot 11"
432,"HOTBAR_EX_B",255,253,false,6,132,"Pet Hotbar - Slot 12"
433,"",255,255,false,0,0,""
434,"",255,255,false,0,0,""
435,"",255,255,false,0,0,""
436,"",255,255,false,0,0,""
437,"",255,255,false,0,0,""
438,"",255,255,false,0,0,""
439,"",255,255,false,0,0,""
440,"",255,255,false,0,0,""
441,"",255,255,false,0,0,""
442,"",255,255,false,0,0,""
443,"",255,255,false,0,0,""
444,"",255,255,false,0,0,""
445,"",255,255,false,0,0,""
446,"",255,255,false,0,0,""
447,"",255,255,false,0,0,""
448,"",255,255,false,0,0,""
449,"",255,255,false,0,0,""
451,"VIRTUAL_PAD_UP",255,255,false,7,1,"<icon:2> <if:Up Button/D-pad Up>"
452,"VIRTUAL_PAD_DOWN",255,255,false,7,2,"<icon:3> <if:Down Button/D-pad Down>"
453,"VIRTUAL_PAD_LEFT",255,255,false,7,3,"<icon:4> <if:Left Button/D-pad Left>"
454,"VIRTUAL_PAD_RIGHT",255,255,false,7,4,"<icon:5> <if:Right Button/D-pad Right>"
455,"VIRTUAL_PAD_TRIANGLE",255,255,false,7,5,"<icon:12><if: △ Button/ Y Button>"
456,"VIRTUAL_PAD_CIRCLE",255,255,false,7,6,"<icon:9><if: ◯ Button/ B Button>"
457,"VIRTUAL_PAD_CROSS",255,255,false,7,7,"<icon:10><if: × Button/ A Button>"
458,"VIRTUAL_PAD_SQUARE",255,255,false,7,8,"<icon:11><if: □ Button/ X Button>"
459,"VIRTUAL_PAD_START",255,255,false,7,9,"<icon:19><if:<switch: START/ OPTIONS>/ START> Button"
460,"VIRTUAL_PAD_SELECT",255,255,false,7,10,"<icon:20><if:<switch: SELECT/ Touch Pad>/ BACK> Button"
461,"VIRTUAL_PAD_L1",255,255,false,7,11,"<icon:13><if: L1 Button/ LB Button>"
462,"VIRTUAL_PAD_L2",255,255,false,7,12,"<icon:15><if: L2 Button/ LT Button>"
463,"VIRTUAL_PAD_R1",255,255,false,7,13,"<icon:14><if: R1 Button/ RB Button>"
464,"VIRTUAL_PAD_R2",255,255,false,7,14,"<icon:16><if: R2 Button/ RT Button>"
465,"VIRTUAL_PAD_L3",255,255,false,7,15,"<icon:17><if: L3 Button/ Left Thumb-click>"
466,"VIRTUAL_PAD_R3",255,255,false,7,16,"<icon:18><if: R3 Button/ Right Thumb-click>"
467,"VIRTUAL_PAD_LSTICK_UP",255,255,false,7,17,"<icon:21> Left Analog Stick Up"
468,"VIRTUAL_PAD_LSTICK_DOWN",255,255,false,7,18,"<icon:21> Left Analog Stick Down"
469,"VIRTUAL_PAD_LSTICK_LEFT",255,255,false,7,19,"<icon:21> Left Analog Stick Left"
470,"VIRTUAL_PAD_LSTICK_RIGHT",255,255,false,7,20,"<icon:21> Left Analog Stick Right"
471,"VIRTUAL_PAD_RSTICK_UP",255,255,false,7,21,"<icon:24> Right Analog Stick Up"
472,"VIRTUAL_PAD_RSTICK_DOWN",255,255,false,7,22,"<icon:24> Right Analog Stick Down"
473,"VIRTUAL_PAD_RSTICK_LEFT",255,255,false,7,23,"<icon:24> Right Analog Stick Left"
474,"VIRTUAL_PAD_RSTICK_RIGHT",255,255,false,7,24,"<icon:24> Right Analog Stick Right"
475,"",255,255,false,0,0,""
476,"",255,255,false,0,0,""
477,"",255,255,false,0,0,""
478,"",255,255,false,0,0,""
479,"",255,255,false,0,0,""
480,"",255,255,false,0,0,""
481,"",255,255,false,0,0,""
482,"",255,255,false,0,0,""
483,"",255,255,false,0,0,""
484,"",255,255,false,0,0,""
485,"",255,255,false,0,0,""
486,"",255,255,false,0,0,""
487,"",255,255,false,0,0,""
488,"",255,255,false,0,0,""
489,"",255,255,false,0,0,""
490,"",255,255,false,0,0,""
491,"",255,255,false,0,0,""
492,"",255,255,false,0,0,""
493,"",255,255,false,0,0,""
494,"",255,255,false,0,0,""
495,"",255,255,false,0,0,""
496,"",255,255,false,0,0,""
497,"",255,255,false,0,0,""
498,"",255,255,false,0,0,""
499,"",255,255,false,0,0,""
500,"",255,255,false,0,0,""
