Index,0 [0x0][0x0],1 [0x2][0xc],2 [0x0][0x4],3 [0x2][0xd],4 [0x2][0xe],5 [0x2][0xf],6 [0x2][0x10],7 [0x2][0x11],8 [0x0][0x8],9 [0x3][0x14]
255,"Zanr'ak",0,"",0,0,1,0,0,"<switch:nach Zanr'ak/in Zanr'ak>",0
256,"Das Rote Labyrinth",0,"",0,0,1,0,0,"<switch:zum Roten Labyrinth/am Roten Labyrinth>",0
257,"Sagolii-Wüste",0,"",0,0,1,0,0,"<switch:zur Sagolii-Wüste/in der Sagolii-Wüste>",0
258,"Blauer Dunst",0,"",0,0,1,0,0,"<switch:nach Blauer Dunst/in Blauer Dunst>",0
259,"Raubahns Trutz",0,"",0,0,1,0,0,"<switch:nach Raubahns Trutz/in Raubahns Trutz>",0
260,"Castrum Meridianum",0,"",0,0,1,0,0,"<switch:zum Castrum Meridianum/am Castrum Meridianum>",0
261,"Sasamos 80 Sünden",0,"",0,0,1,0,0,"<switch:zu Sasamos 80 Sünden/bei Sasamos 80 Sünden>",0
262,"Leuchtturm Bakenberg",0,"",0,0,1,0,0,"<switch:zum Leuchtturm Bakenberg/am Leuchtturm Bakenberg>",0
263,"Skorpionen-Treff",0,"",0,0,1,0,0,"<switch:zum Skorpionen-Treff/am Skorpionen-Treff>",0
264,"Nophicas Brunnen",0,"",0,0,1,0,0,"<switch:zu Nophicas Brunnen/an Nophicas Brunnen>",0
265,"Dampframme I",0,"",0,0,1,0,0,"<switch:zur Dampframme/an der Dampframme>",0
266,"Der Silberbasar",0,"",0,0,1,0,0,"<switch:zum Silberbasar/am Silberbasar>",0
267,"Kupferglocken-Mine",0,"",0,0,1,0,0,"<switch:zur Kupferglocken-Mine/in der Kupferglocken-Mine>",0
268,"Morgenrot-Tor",0,"",0,0,1,0,0,"<switch:zum Morgenrot-Tor/am Morgenrot-Tor>",0
269,"Abendrot-Tor",0,"",0,0,1,0,0,"<switch:zum Abendrot-Tor/am Abendrot-Tor>",0
270,"Allagischer Sonnenweg",0,"",0,0,1,0,0,"<switch:zum Allagischen Sonnenweg/am Allagischen Sonnenweg>",0
271,"Horizont",0,"",0,0,1,0,0,"<switch:nach Horizont/in Horizont>",0
272,"Mondsichel-Bucht",0,"",0,0,1,0,0,"<switch:zur Mondsichel-Bucht/in der Mondsichel-Bucht>",0
273,"Der Schweigsame König",0,"",0,0,1,0,0,"<switch:zum Schweigsamen König/am Schweigsamen König>",0
274,"Bucht des Abendsterns",0,"",0,0,1,0,0,"<switch:zur Bucht des Abendsterns/an der Bucht des Abendsterns>",0
275,"Mondtropfen-Höhle",0,"",0,0,1,0,0,"<switch:zur Mondtropfen-Höhle/in der Mondtropfen-Höhle>",0
276,"Paratas Friede",0,"",0,0,1,0,0,"<switch:zu Paratas Friede/bei Paratas Friede>",0
277,"Garleischer Außenposten",0,"",0,0,1,0,0,"<switch:zum Garleischen Außenposten/am Garleischen Außenposten>",0
278,"Steinwurf-Slum",0,"",0,0,1,0,0,"<switch:zum Steinwurf-Slum/im Steinwurf-Slum>",0
279,"Camp Fesca",0,"",0,0,1,0,0,"<switch:zum Camp Fesca/im Camp Fesca>",0
280,"Die Vier Schwestern",0,"",0,0,1,0,0,"<switch:zu den Vier Schwestern/bei den Vier Schwestern>",0
281,"Rußrinne",0,"",0,0,1,0,0,"<switch:zur Rußrinne/an der Rußrinne>",0
282,"Garten der Sultana",0,"",0,0,1,0,0,"<switch:zum Garten der Sultana/im Garten der Sultana>",0
283,"Ul'dah-Rangierbahnhof",0,"",0,0,1,0,0,"<switch:zum Ul'dah-Rangierbahnhof/am Ul'dah-Rangierbahnhof>",0
284,"Allagischer Sternenweg",0,"",0,0,1,0,0,"<switch:zum Allagischen Sternenweg/am Allagischen Sternenweg>",0
285,"Fescas Aussicht",0,"",0,0,1,0,0,"<switch:zu Fescas Aussicht/an Fescas Aussicht>",0
286,"Baum des Sultans",0,"",0,0,1,0,0,"<switch:zum Baum des Sultans/am Baum des Sultans>",0
287,"Sagolii-Grenzposten",0,"",0,0,1,0,0,"<switch:zum Sagolii-Grenzposten/am Sagolii-Grenzposten>",0
288,"Allagischer Sonnenweg",0,"",0,0,1,0,0,"<switch:zum Allagischen Sonnenweg/am Allagischen Sonnenweg>",0
289,"Zum Würfel & Becher",0,"",0,0,1,0,0,"<switch:zur Raststätte „Zum Würfel & Becher“/an der Raststätte „Zum Würfel & Becher“>",0
290,"Kohlenstaub-Bahnhof",0,"",0,0,1,0,0,"<switch:zum Kohlenstaub-Bahnhof/am Kohlenstaub-Bahnhof>",0
291,"Sil'dih-Ruinen",0,"",0,0,1,0,0,"<switch:zu den Sil'dih-Ruinen/bei den Sil'dih-Ruinen>",0
292,"Das Rattennest",0,"",0,0,1,0,0,"<switch:zum Rattennest/am Rattennest>",0
293,"Höllenbrut-Grotten",0,"",0,0,1,0,0,"<switch:zu den Höllenbrut-Grotten/bei den Höllenbrut-Grotten>",0
294,"Verlorene Hoffnung",0,"",0,0,1,0,0,"<switch:zum Flüchtlingslager „Verlorene Hoffnung“/im Flüchtlingslager „Verlorene Hoffnung“>",0
295,"Der Feuerhügel",0,"",0,0,1,0,0,"<switch:zum Feuerhügel/am Feuerhügel>",0
296,"Nanawa-Mine",0,"",0,0,1,0,0,"<switch:zur Nanawa-Mine/in der Nanawa-Mine>",0
297,"Der Unheilige Erbe",0,"",0,0,1,0,0,"<switch:zum Unheiligen Erben/am Unheiligen Erben>",0
298,"Quiverons Pfarrhaus",0,"",0,0,1,0,0,"<switch:zu Quiverons Pfarrhaus/bei Quiverons Pfarrhaus>",0
299,"Allagischer Sonnenweg",0,"",0,0,1,0,0,"<switch:zum Allagischen Sonnenweg/am Allagischen Sonnenweg>",0
300,"Camp Knochenbleich",0,"",0,0,1,0,0,"<switch:zum Camp Knochenbleich/im Camp Knochenbleich>",0
301,"Die Unsichtbare Stadt",0,"",0,0,1,0,0,"<switch:zur Unsichtbaren Stadt/in der Unsichtbaren Stadt>",0
302,"Sankt Adama Landama-Kirche",0,"",0,0,1,0,0,"<switch:zur Sankt Adama Landama-Kirche/an der Sankt Adama Landama-Kirche>",0
303,"Dornsee",0,"",0,0,1,0,0,"<switch:zum Dornsee/am Dornsee>",0
304,"Der Goldbasar",0,"",0,0,1,0,0,"<switch:zum Goldbasar/am Goldbasar>",0
305,"Halatali",0,"",0,0,1,0,0,"<switch:nach Halatali/in Halatali/Halatali>",0
306,"Amalj'aa-Feldlager",0,"",0,0,1,0,0,"<switch:zum Amalj'aa-Feldlager/am Amalj'aa-Feldlager>",0
307,"Hohenbrück",0,"",0,0,1,0,0,"<switch:nach Hohenbrück/in Hohenbrück>",0
308,"Der Yugr'am",0,"",0,0,1,0,0,"<switch:zum Yugr'am/am Yugr'am>",0
309,"Thals Rast",0,"",0,0,1,0,0,"<switch:nach Thals Rast/in Thals Rast>",0
310,"Rothfall",0,"",0,0,1,0,0,"<switch:zum Rothfall/am Rothfall>",0
311,"Das Letzte Gebet",0,"",0,0,1,0,0,"<switch:zum Letzten Gebet/am Letzten Gebet>",0
312,"Versunkener Tempel von Qarn",0,"",0,0,1,0,0,"<switch:zum Versunkenen Tempel von Qarn/im Versunkenen Tempel von Qarn>",0
313,"Klein-Ala Mhigo",0,"",0,0,1,0,0,"<switch:nach Klein-Ala Mhigo/in Klein-Ala Mhigo>",0
314,"Echsenbach",0,"",0,0,1,0,0,"<switch:zum Echsenbach/am Echsenbach>",0
315,"Vagabundengruft",0,"",0,0,1,0,0,"<switch:zur Vagabundengruft/an der Vagabundengruft>",0
316,"Dorf der Gebrandmarkten",0,"",0,0,1,0,0,"<switch:zum Dorf der Gebrandmarkten/am Dorf der Gebrandmarkten>",0
317,"Geistersee",0,"",0,0,1,0,0,"<switch:zum Geistersee/am Geistersee>",0
318,"Zanr'ak-Nebenlager",0,"",0,0,1,0,0,"<switch:zum Zanr'ak-Nebenlager/im Zanr'ak-Nebenlager/das Zanr'ak-Nebenlager>",0
319,"Zanr'ak-Altar",0,"",0,0,1,0,0,"<switch:zum Zanr'ak-Altar/am Zanr'ak-Altar/der Zanr'ak-Altar>",0
320,"Zahar'ak",0,"",0,0,1,0,0,"<switch:nach Zahar'ak/in Zahar'ak>",0
321,"Nalds Besinnung",0,"",0,0,1,0,0,"<switch:nach Nals Besinnung/bei Nals Besinnung>",0
322,"Minotauren-Malm",0,"",0,0,1,0,0,"<switch:nach Minotauren-Malm/bei Minotauren-Malm>",0
323,"Die Vergessene Oase",0,"",0,0,1,0,0,"<switch:zur Vergessenen Oase/an der Vergessenen Oase>",0
324,"Byregots Schlag",0,"",0,0,1,0,0,"<switch:nach Byregots Schlag/bei Myregots Schlag>",0
325,"Camp Blauer Dunst",0,"",0,0,1,0,0,"<switch:zum Camp Blauer Dunst/im Camp Blauer Dunst>",0
326,"Östlicher Wachturm",0,"",0,0,1,0,0,"<switch:zum Östlichen Wachturm/am Östlichen Wachturm>",0
327,"Westlicher Wachturm",0,"",0,0,1,0,0,"<switch:zum Westlichen Wachturm/am Westlichen Wachturm>",0
328,"Verlassene Amajina-Mithrilmine",0,"",0,0,1,0,0,"<switch:zur Verlassenen Amajina-Mithrilmine/an der Verlassenen Amajina-Mithrilmine>",0
329,"Dalamuds Klauen",0,"",0,0,1,0,0,"<switch:zu Dalamuds Klauen/an Dalamuds Klauen>",0
330,"Erdseimfelder",0,"",0,0,1,0,0,"<switch:zu den Erdseimfeldern/an den Erdseimfeldern>",0
331,"Erdseim-Fabrik",0,"",0,0,1,0,0,"<switch:zur Erdseim-Fabrik/an der Erdseim-Fabrik>",0
332,"Haupttor",0,"",0,0,1,0,0,"<switch:zum Haupttor/am Haupttor/das Haupttor>",0
333,"Castrum Meridianum",0,"",0,0,1,0,0,"<switch:zum Castrum Meridianum/am Castrum Meridianum/Castrum Meridianum>",0
334,"Dornsee",0,"",0,0,1,0,0,"<switch:zum Dornsee/am Dornsee>",0
335,"Laderampe",0,"",0,0,1,0,0,"<switch:zur Laderampe/an der Laderampe>",0
336,"Garleischer Luftschiff-Landeplatz",0,"",0,0,1,0,0,"<switch:zum Garleischen Luftschiff-Landeplatz/am Garleischen Luftschiff-Landeplatz>",0
337,"Moraby-Trockendocks",0,"",0,0,1,0,0,"<switch:zu den Moraby-Trockendocks/an den Moraby-Trockendocks>",0
338,"Der Salzstrand",0,"",0,0,1,0,0,"<switch:zum Salzstrand/am Salzstrand>",0
339,"Kerzenwacht-Kai",0,"",0,0,1,0,0,"<switch:zum Kerzenwacht-Kai/am Kerzenwacht-Kai>",0
340,"Leeres Herz",0,"",0,0,1,0,0,"<switch:zum Leeren Herz/am Leeren Herz>",0
341,"Oschons Fackel",0,"",0,0,1,0,0,"<switch:zu Oschons Fackel/an Oschons Fackel>",0
342,"Erdseim-Bohrturm",0,"",0,0,1,0,0,"<switch:zum Erdseim-Bohrturm/am Erdseim-Bohrturm>",0
343,"Haukke-Herrenhaus: Erdgeschoss",0,"",0,0,1,0,0,"<switch:zum Haukke-Herrenhaus: Erdgeschoss/im Haukke-Herrenhaus: Erdgeschoss/das Erdgeschoss des Herrenhauses>",0
344,"Haukke-Herrenhaus: Obergeschoss",0,"",0,0,1,0,0,"<switch:zum Haukke-Herrenhaus: Obergeschoss/im Haukke-Herrenhaus: Obergeschoss/das Obergeschoss des Herrenhauses>",0
345,"Haukke-Herrenhaus: Keller",0,"",0,0,1,0,0,"<switch:zum Haukke-Herrenhaus: Keller/im Haukke-Herrenhaus: Keller/der Keller des Herrenhauses>",0
346,"Kommandozimmer von Nophicas Schar ",0,"",0,0,1,0,0,"<switch:zum Kommandozimmer von Nophicas Schar/im Kommandozimmer von Nophicas Schar/das Kommandozimmer von Nophicas Schar>",0
347,"Wasserrosentisch",0,"",0,0,1,0,0,"<switch:zum Wasserrosentisch/am Wasserrosentisch>",0
348,"Mogry-Stubben",0,"",0,0,1,0,0,"<switch:zum Mogry-Stubben/am Mogry-Stubben>",0
349,"Castrum Marinum",0,"",0,0,1,0,0,"<switch:zum Castrum Marinum/am Castrum Marinum>",0
350,"Äußeres La Noscea",0,"",0,0,1,0,0,"<switch:zum äußeren La Noscea/im äußeren La Noscea>",0
351,"Admiralsbrücke",0,"",0,0,1,0,0,"<switch:zur Admiralsbrücke/auf der Admiralsbrücke/die Admiralsbrücke>",0
352,"Besprechungszimmer",0,"",0,0,1,0,0,"<switch:zum Besprechungszimmer/im Besprechungszimmer/das Besprechungszimmer>",0
353,"Verkündungszimmer",0,"",0,0,1,0,0,"<switch:zum Verkündungszimmer/im Verkündungszimmer/das Verkündungszimmer>",0
354,"Hauptquartier der Palastwache",0,"",0,0,1,0,0,"<switch:zur Silberhalle/in der Silberhalle/die Silberhalle>",0
355,"Die Weihrauchkammer",0,"",0,0,1,0,0,"<switch:zur Weihrauchkammer/in der Weihrauchkammer/die Weihrauchkammer>",0
356,"Sonnenwind",0,"",0,0,1,0,0,"<switch:zum Sonnenwind/im Sonnenwind/der Sonnenwind>",0
357,"Das Grab der Lohe",0,"",0,0,1,0,0,"<switch:zum Grab der Lohe/am Grab der Lohe/das Grab der Lohe>",0
358,"Wolfshöhlen-Pier",0,"",0,0,1,0,0,"<switch:zum Wolfshöhlen-Pier/am Wolfshöhlen-Pier/der Wolfshöhlen-Pier>",0
359,"Der Nabel",0,"",0,0,1,0,0,"<switch:zum Nabel/im Nabel/der Nabel>",0
360,"Dornmarsch",0,"",0,0,1,0,0,"<switch:zur Dornmarsch/in der Dornmarsch/die Dornmarsch>",0
361,"Das Tosende Auge",0,"",0,0,1,0,0,"<switch:zum Tosenden Auge/am Tosenden Auge/das Tosende Auge>",0
362,"Das Schlangennest",0,"",0,0,1,0,0,"<switch:zum Schlangennest/im Schlangennest>",0
363,"Sapsa-Laichplatz",0,"",0,0,1,0,0,"<switch:zum Sapsa-Laichplatz/am Sapsa-Laichplatz>",0
364,"Sahagin-Feldlager",0,"",0,0,1,0,0,"<switch:zum Sahagin-Feldlager/im Sahagin-Feldlager>",0
365,"Hafen der Geborgenheit",0,"",0,0,1,0,0,"<switch:zum Hafen der Geborgenheit/am Hafen der Geborgenheit>",0
366,"Warmwein-Sanatorium",0,"",0,0,1,0,0,"<switch:zum Warmwein-Sanatorium/im Warmwein-Sanatorium>",0
367,"",0,"",0,0,0,0,0,"",0
368,"Fähranleger - Bierhafen",0,"",0,0,1,0,0,"<switch:zum Bierhafen-Kai/am Bierhafen-Kai>",0
369,"",0,"",0,0,0,0,0,"",0
370,"Pier - Mondsichel-Bucht",0,"",0,0,1,0,0,"<switch:zum Mondsichel-Bucht-Pier/am Mondsichel-Bucht-Pier>",0
371,"Pier - Silberbasar",0,"",0,0,1,0,0,"<switch:zum Silberbasar-Pier/am Silberbasar-Pier>",0
372,"2. Untergeschoss",0,"",0,0,1,0,0,"<switch:ins 2. Untergeschoss/im 2. Untergeschoss>",0
373,"Thal-Kreuzgang",0,"",0,0,1,0,0,"<switch:zum Thal-Kreuzgang auf der Ebene der Händler/im Thal-Kreuzgang auf der Ebene der Händler>",0
374,"Saal der Morgenröte",0,"",0,0,1,0,0,"<switch:zum Saal der Morgenröte/im Saal der Morgenröte/der Saal der Morgenröte>",0
375,"Dampframme II",0,"",0,0,1,0,0,"<switch:zur Dampframme II/an der Dampframme II>",0
376,"Dampframme III",0,"",0,0,1,0,0,"<switch:zur Dampframme III/an der Dampframme III>",0
377,"Sägerschrei",0,"",0,0,1,0,0,"<switch:zum Sägerschrei/im Sägerschrei/der Sägerschrei>",0
378,"Ätherytenplatz",0,"",0,0,1,0,0,"<switch:zum Ätherytenplatz/am Ätherytenplatz>",0
379,"Halle der Beschwörung",0,"",0,0,1,0,0,"<switch:zur Halle der Beschwörung/in der Halle der Beschwörung/die Halle der Beschwörung>",0
380,"Drachenkopf",0,"",0,0,1,0,0,"<switch:zum Drachenkopf/am Drachenkopf>",0
381,"Stätte der Vorsehung",0,"",0,0,1,0,0,"<switch:zur Stätte der Vorsehung/an der Stätte der Vorsehung/die Stätte der Vorsehung>",0
382,"Rothbruch",0,"",0,0,1,0,0,"<switch:zum Rothbruch/auf dem Rothbruch>",0
383,"Weißenfels",0,"",0,0,1,0,0,"<switch:zum Weißenfels/auf dem Weißenfels>",0
384,"Haldraths Marsch",0,"",0,0,1,0,0,"<switch:zu Haldraths Marsch/an Haldraths Marsch>",0
385,"Observatorium für Ätherische und Astrologische Phänomene",0,"",0,0,1,0,0,"<switch:zum Observatorium für Ätherische und Astrologische Phänomene/am Observatorium für Ätherische und Astrologische Phänomene>",0
386,"Greifenbrücke",0,"",0,0,1,0,0,"<switch:zur Greifenbrücke/auf der Greifenbrücke>",0
387,"Himmelswehr",0,"",0,0,1,0,0,"<switch:zur Himmelswehr/an der Himmelswehr>",0
388,"Camp Drachenkopf",0,"",0,0,1,0,0,"<switch:zu Camp Drachenkopf/in Camp Drachenkopf>",0
389,"Hexenschlund",0,"",0,0,1,0,0,"<switch:zum Hexenschlund/am Hexenschlund>",0
390,"Stählerne Wacht",0,"",0,0,1,0,0,"<switch:zur Stählernen Wacht/an der Stählernen Wacht>",0
391,"Ogerbauch",0,"",0,0,1,0,0,"<switch:zum Ogerbauch/am Ogerbauch>",0
392,"Der Trauernde Heilige ",0,"",0,0,1,0,0,"<switch:zum Trauernden Heiligen/beim Trauernden Heiligen>",0
393,"Natalan",0,"",0,0,1,0,0,"<switch:nach Natalan/in Natalan>",0
394,"Die Goldklamm",0,"",0,0,1,0,0,"<switch:zur Goldklamm/in der Goldklamm/die Goldklamm>",0
395,"Sieben Echos",0,"",0,0,1,0,0,"<switch:zu Sieben Echos/in Sieben Echos>",0
396,"Das Mal",0,"",0,0,1,0,0,"<switch:zum Mal/am Mal>",0
397,"Blick der Furie",0,"",0,0,1,0,0,"<switch:zum Blick der Furie/am Blick der Furie>",0
398,"Daniffen-Pass",0,"",0,0,1,0,0,"<switch:zum Daniffen-Pass/auf dem Daniffen-Pass>",0
399,"Feste Dzemael",0,"",0,0,1,0,0,"<switch:zur Feste Dzemael/in der Feste Dzemael/die Feste Dzemael>",0
400,"Tor des Urteils",0,"",0,0,1,0,0,"<switch:zum Tor des Urteils/am Tor des Urteils/das Tor des Urteils>",0
401,"Steinerne Wacht",0,"",0,0,1,0,0,"<switch:zur Steinernen Wacht/an der Steinernen Wacht>",0
402,"Weißenfels-Front",0,"",0,0,1,0,0,"<switch:zur Weißenfels-Front/an der Weißenfels-Front>",0
403,"Behemoth-Dominium",0,"",0,0,1,0,0,"<switch:zum Behemoth-Dominium/im Behemoth-Dominium>",0
404,"Schneekleid",0,"",0,0,1,0,0,"<switch:zum Schneekleid/am Schneekleid>",0
405,"Der Schwertrücken",0,"",0,0,1,0,0,"<switch:zum Schwertrücken/am Schwertrücken>",0
406,"Schicksalsweg",0,"",0,0,1,0,0,"<switch:zum Schicksalsweg/auf dem Schicksalsweg>",0
407,"Wolkenmeer",0,"",0,0,1,0,0,"<switch:zum Wolkenmeer/im Wolkenmeer>",0
408,"Weißwolf-Pforte (zum Tiefen Wald / West)",0,"",0,0,1,0,0,"<switch:zur Weißwolf-Pforte/an der Weißwolf-Pforte/die Weißwolf-Pforte>",0
409,"Nebelmoor",0,"",0,0,1,0,0,"<switch:zum Nebelmoor/im Nebelmoor>",0
410,"Silbertränen-Nordufer",0,"",0,0,1,0,0,"<switch:zum Silbertränen-Nordufer/am Silbertränen-Nordufer>",0
411,"Geisterzoll",0,"",0,0,1,0,0,"<switch:nach Geisterzoll/in Geisterzoll>",0
412,"Zerstörtes Camp",0,"",0,0,1,0,0,"<switch:zum zerstörten Camp/am zerstörten Camp>",0
413,"Der Schlingwald",0,"",0,0,1,0,0,"<switch:zum Schlingwald/im Schlingwald>",0
414,"Früher Frost",0,"",0,0,1,0,0,"<switch:zum Frühen Frost/am Frühen Frost>",0
415,"Castrum Centri",0,"",0,0,1,0,0,"<switch:zum Castrum Centri/im Castrum Centri/Castrum Centri>",0
416,"Sankt Coinach-Forschungslager",0,"",0,0,1,0,0,"<switch:zum Sankt Coinach-Forschungslager/im Sankt Coinach-Forschungslager>",0
417,"Singende Scherben",0,"",0,0,1,0,0,"<switch:nach Singende Scherben/in Singende Scherben>",0
418,"Der Hüter des Sees",0,"",0,0,1,0,0,"<switch:zum Hüter des Sees/am Hüter des Sees>",0
419,"Immerschatten \n(Wächterbaum)",0,"",0,0,1,0,0,"<switch:nach Immerschatten/in Immerschatten>",0
420,"Kristallturm",0,"",0,0,1,0,0,"<switch:zum Kristallturm/am Kristallturm>",0
421,"Silbertränenfälle",0,"",0,0,1,0,0,"<switch:zu den Silbertränenfällen/an den Silbertränenfällen>",0
422,"Die Braveheart",0,"",0,0,1,0,0,"<switch:zur Braveheart/auf der Braveheart>",0
423,"Teilnahmeschalter",0,"",0,0,1,0,0,"<switch:zum Teilnahmeschalter/am Teilnahmeschalter>",0
424,"Die Wolfshöhle",0,"",0,0,1,0,0,"<switch:zur Wolfshöhle/in der Wolfshöhle/die Wolfshöhle>",0
425,"Dorf des Nebels",0,"",0,0,1,0,0,"<switch:ins Dorf des Nebels/im Dorf des Nebels>",0
426,"Lavendelbeete",0,"",0,0,1,0,0,"<switch:zu den Lavendelbeeten/an den Lavendelbeeten>",0
427,"Kelchkuppe",0,"",0,0,1,0,0,"<switch:nach Kelchkuppe/in Kelchkuppe>",0
428,"Paradeplatz",0,"",0,0,1,0,0,"<switch:zum Paradeplatz/auf dem Paradeplatz/der Zugang zum Paradeplatz>",0
429,"Via Praetoria",0,"",0,0,1,0,0,"<switch:zur Via Praetoria/auf der Via Praetoria/dieVia Praetoria>",0
430,"Praetorium",0,"",0,0,1,0,0,"<switch:zum Praetorium/im Praetorium/das Praetorium>",0
431,"Müllentsorgungsanlage",0,"",0,0,1,0,0,"<switch:zur Müllentsorgungsanlage/in der Müllentsorgungsanlage/die Müllentsorgungsanlage>",0
432,"Via Principalis",0,"",0,0,1,0,0,"<switch:zur Via Principalis/auf der Via Principalis/die Via Principalis>",0
433,"Areal V",0,"",0,0,1,0,0,"<switch:zum Areal V/im Areal V/Areal V>",0
434,"Hauptkreuzung",0,"",0,0,1,0,0,"<switch:zur Hauptkreuzung/an der Hauptkreuzung/der Zugang zur Hauptkreuzung>",0
435,"Zugremise",0,"",0,0,1,0,0,"<switch:zur Zugremise/bei der Zugremise>",0
436,"Armamentarium",0,"",0,0,1,0,0,"<switch:zum Armamentarium/im Armamentarium/das Armamentarium>",0
437,"Garleischer Luftschiff-Landeplatz",0,"",0,0,1,0,0,"<switch:zum Garleischen Luftschiff-Landeplatz/am Garleischen Luftschiff-Landeplatz>",0
438,"Erdseim-Pumpe",0,"",0,0,1,0,0,"<switch:zur Erdseim-Pumpe/bei der Erdseim-Pumpe>",0
439,"Dunstans Wachturm",0,"",0,0,1,0,0,"<switch:zu Dunstans Wachturm/an Dunstans Wachturm>",0
440,"Praetorium",0,"",0,0,1,0,0,"<switch:zum Praetorium/im Praetorium/das Praetorium>",0
441,"Oberste Ebene",0,"",0,0,1,0,0,"<switch:zur obersten Ebene/auf der obersten Ebene>",0
442,"Kontrollebene",0,"",0,0,1,0,0,"<switch:zur Kontrollebene/auf der Kontrollebene/die Kontrollebene>",0
443,"Verteidigungsebene",0,"",0,0,1,0,0,"<switch:zur Verteidigungsebene/auf der Verteidigungsebene/die Verteidigungsebene>",0
444,"Hauptebene",0,"",0,0,1,0,0,"<switch:zur Hauptebene/auf der Hauptebene/die Hauptebene>",0
445,"Grundebene",0,"",0,0,1,0,0,"<switch:zur Grundebene/auf der Grundebene>",0
446,"Forschungsebene",0,"",0,0,1,0,0,"<switch:zur Forschungsebene/auf der Forschungsebene/die Forschungsebene>",0
447,"Luftschiff-Plattform",0,"",0,0,1,0,0,"<switch:zur Luftschiff-Plattform/auf der Luftschiff-Plattform/die Luftschiff-Plattform>",0
448,"Luftabwehr-Station",0,"",0,0,1,0,0,"<switch:zur Luftabwehr-Station/auf der Luftabwehr-Station/die Luftabwehr-Station>",0
449,"Kampfmaschinen-Wartungsbereich",0,"",0,0,1,0,0,"<switch:zum Kampfmaschinen-Wartungsbereich/im Kampfmaschinen-Wartungsbereich/der Kampfmaschinen-Wartungsbereich>",0
450,"Äußerer Gang",0,"",0,0,1,0,0,"<switch:zum Außeren Gang/im Äußeren Gang/der Äußere Gang>",0
451,"Kommandoraum",0,"",0,0,1,0,0,"<switch:in den Kommandoraum/im Kommandoraum/der Kommandoraum>",0
452,"Zentrale Halle",0,"",0,0,1,0,0,"<switch:in die Zentrale Halle/in der Zentralen Halle/die Zentrale Halle>",0
453,"Echelon-Lift",0,"",0,0,1,0,0,"<switch:zum Echelon-Lift/am Echelon-Lift/der Zugang zum Echelon-Lift>",0
454,"Laboratorium Primum",0,"",0,0,1,0,0,"<switch:ins Laboratorium Primum/im Laboratorium Primum/das Laboratorium Primum>",0
455,"Magitek-Forschungsbereich",0,"",0,0,1,0,0,"<switch:in den Magitek-Forschungsbereich/im Magitek-Forschungsbereich/der Magitek-Forschungsbereich>",0
456,"Magitek-Lift",0,"",0,0,1,0,0,"<switch:zum Magitek-Lift/beim Magitek-Lift>",0
457,"Porta Decumana",0,"",0,0,1,0,0,"<switch:zur Porta Decumana/an der Porta Decumana/die Porta Decumana>",0
458,"Waffenerkennungskammer",0,"",0,0,1,0,0,"<switch:zur Waffenerkennungskammer/in der Waffenerkennungskammer/die Waffenerkennungskammer>",0
459,"Das Tosende Auge",0,"",0,0,1,0,0,"<switch:zum Tosenden Auge/im Tosenden Auge/das Tosende Auge>",0
460,"Landeplatz Moraby-Trockendocks",0,"",0,0,1,0,0,"<switch:zum Landeplatz Moraby-Trockendocks/am Landeplatz Moraby-Trockendocks>",0
461,"Fähranleger - Phantominseln",0,"",0,0,1,0,0,"<switch:zum Fähranleger der Phantominseln/am Fähranleger der Phantominseln>",0
462,"Rhotano-See",0,"",0,0,1,0,0,"<switch:zur Rhotano-See/an der Rhotano-See>",0
463,"Die Ragnarök",0,"",0,0,1,0,0,"<switch:zur Ragnarök/auf der Ragnarök/die Ragnarök>",0
464,"Obere ätheroakustische Grabung",0,"",0,0,1,0,0,"<switch:zur oberen ätheroakustischen Grabung/in der oberen ätheroakustischen Grabung>",0
465,"Untere ätheroakustische Grabung",0,"",0,0,1,0,0,"<switch:zur unteren ätheroakustischen Grabung/in der unteren ätheroakustischen Grabung>",0
466,"Die Ragnarök",0,"",0,0,1,0,0,"<switch:zur Ragnarök/auf der Ragnarök/die Ragnarök>",0
467,"Antriebszylinder der Ragnarök",0,"",0,0,1,0,0,"<switch:zum Antriebszylinder der Ragnarök/beim Antriebszylinder der Ragnarök>",0
468,"Kernsektor der Ragnarök",0,"",0,0,1,0,0,"<switch:in den Kernsektor der Ragnarök/im Kernsektor der Ragnarök/der Kernsektor der Ragnarök>",0
469,"Kommandobrücke der Ragnarök",0,"",0,0,1,0,0,"<switch:zur Kommandobrücke der Ragnarök/auf der Kommandobrücke der Ragnarök/die Kommandobrücke der Ragnarök>",0
470,"Labyrinthführer (zum Minotauren-Malm)",0,"",0,0,1,0,0,"<switch:zum Labyrinthführer/beim Labyrinthführer>",0
471,"Labyrinthführer (nach Nalds Besinnung)",0,"",0,0,1,0,0,"<switch:zum Labyrinthführer/beim Labyrinthführer>",0
472,"Sonnenwind",0,"",0,0,1,0,0,"<switch:zum Sonnenwind/im Sonnenwind/der Sonnenwind>",0
473,"Torwache",0,"",0,0,1,0,0,"<switch:zur Torwache/bei der Torwache>",0
474,"Ausbildungsplatz",0,"",0,0,1,0,0,"<switch:zum Ausbildungsplatz/beim Ausbildungsplatz/der Ausbildungsplatz>",0
