Index,0 [0x3][0x36],1 [0x0][0x0],2 [0x0][0x4],3 [0x3][0x37],4 [0x5][0x30],5 [0x7][0x8],6 [0x5][0x32],7 [0x3][0x38],8 [0x6][0xc],9 [0x6][0x10],10 [0x6][0x14],11 [0x6][0x18],12 [0x6][0x1c],13 [0x6][0x20],14 [0x6][0x24],15 [0x6][0x28],16 [0x6][0x2c],17 [0x3][0x39],18 [0x5][0x34]
300,21,"Materia Hysteria","1.000 Materia wurden erfolgreich in Ausrüstungsgegenstände eingesetzt.",10,43,0,109,1,16,1000,0,0,0,0,0,0,0,3,5
301,21,"Nerven aus Stahl","In einen einzelnen Ausrüstungsgegenstand wurden zwei Materia eingesetzt.",10,0,0,20206,4,2,0,0,0,0,0,0,0,0,4,8
302,21,"Nerven aus Mithril","In einen einzelnen Ausrüstungsgegenstand wurden drei Materia eingesetzt.",20,0,0,20207,4,3,0,0,0,0,0,0,0,0,4,9
303,21,"Nerven aus Adamantium","In einen einzelnen Ausrüstungsgegenstand wurden vier Materia eingesetzt.",30,0,0,20208,4,4,0,0,0,0,0,0,0,0,4,10
304,21,"Ein Ding der Unmöglichkeit","In einen einzelnen Ausrüstungsgegenstand wurden fünf Materia eingesetzt.",40,0,2910,407,4,5,0,0,0,0,0,0,0,0,4,11
305,21,"Aus alt mach neu I","10 Gegenstände wurden mittels Materia-Synthese in Materia umgewandelt.",5,0,0,20209,1,17,10,0,0,0,0,0,0,0,3,12
306,21,"Aus alt mach neu II","50 Gegenstände wurden mittels Materia-Synthese in Materia umgewandelt.",5,0,0,20210,1,17,50,0,0,0,0,0,0,0,3,13
307,21,"Aus alt mach neu III","100 Gegenstände wurden mittels Materia-Synthese in Materia umgewandelt.",5,0,0,20211,1,17,100,0,0,0,0,0,0,0,3,14
308,21,"Aus alt mach neu IV","500 Gegenstände wurden mittels Materia-Synthese in Materia umgewandelt.",5,0,0,20212,1,17,500,0,0,0,0,0,0,0,3,15
309,21,"Materia M. A.","1.000 Gegenstände wurden mittels Materia-Synthese in Materia umgewandelt.",10,44,0,460,1,17,1000,0,0,0,0,0,0,0,3,16
310,33,"Das Meer ruft","Der Auftrag „Die Stimme des Meeres“ des Hauptszenarios von Limsa Lominsa wurde erfolgreich abgeschlossen.",5,0,0,62951,6,66082,0,0,0,0,0,0,0,0,4,11
311,33,"Der Wald ruft","Der Auftrag „Die Stimme des Waldes“ des Hauptszenarios von Gridania wurde erfolgreich abgeschlossen.",5,0,0,62952,6,66043,0,0,0,0,0,0,0,0,4,12
312,33,"Die Wüste ruft","Der Auftrag „Die Stimme der Wüste“ des Hauptszenarios von Ul'dah wurde erfolgreich abgeschlossen.",5,0,0,62953,6,66064,0,0,0,0,0,0,0,0,4,13
313,33,"Man wird nur einmal Stufe 30","Ein beliebiger Gildenauftrag, den man nach Erreichen von Stufe 30 in dieser Klasse angeboten bekommt, wurde abgeschlossen.",5,0,0,26002,9,65801,66103,65855,65975,65612,65977,65889,65997,65691,4,45
314,33,"Ode an die Krieger","Folgende Gildenaufträge wurden abgeschlossen: Nald'thals Zwillingsklinge, Rückkehr der Götterfaust, Der Tag der Entscheidung, Mut und Wahnsinn, Pfeil der Perfektion.",10,45,0,2553,6,65801,66103,65855,65975,65612,0,0,0,0,4,46
315,33,"Ode an die Magier","Folgende Gildenaufträge wurden abgeschlossen: Im Schoß der Natur, Ein Äther für alle Fälle, Geschickt eingefädelt.",10,46,0,2630,6,65977,65889,65997,0,0,0,0,0,0,4,47
316,33,"Ode an die Handwerker","Folgende Gildenaufträge wurden abgeschlossen: Trau keinem Fremden, Ein erlesener Kunde, Zwischen den Fronten, Eine Marionette sieht rot, In feinste Kröte gekleidet, Gewagte Kombination, Giftmischer, Einen geräucherten Räuber bitte.",10,47,0,1503,6,65705,65834,65816,66153,65597,66129,66120,65802,0,4,48
317,33,"Ode an die Sammler","Folgende Gildenaufträge wurden abgeschlossen: Obsidian-Wettstreit, Der Lauf der Natur, Goblin-Ruhm.",10,48,0,1015,6,66142,65545,66650,0,0,0,0,0,0,4,49
318,33,"Eine eorzäische Chronik","Folgende Errungenschaften wurden freigespielt: „Ode an die Krieger“, „Ode and die Magier“, „Ode an die Handwerker“ und „Ode an die Sammler“.",20,0,2908,452,2,314,315,316,317,0,0,0,0,0,4,50
319,51,"Nebenjobber: La Noscea","Insgesamt 15 Nebenaufträge in La Noscea wurden abgeschlossen.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
320,51,"Nebenjobber: Finsterwald","Insgesamt 15 Nebenaufträge im Finsterwald wurden abgeschlossen.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
321,51,"Nebenjobber: Thanalan","Insgesamt 15 Nebenaufträge in Thanalan wurden abgeschlossen.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
322,51,"Eine Seele von Abenteurer","Alle „Nebenjobber“-Errungenschaften wurden freigespielt.",10,49,0,62938,2,319,320,321,0,0,0,0,0,0,0,0
323,34,"Held der Arbeit I","10 Gefechtserlasse wurden erfolgreich abgeschlossen.",5,0,0,159,1,18,10,0,0,0,0,0,0,0,3,1
324,34,"Held der Arbeit II","20 Gefechtserlasse wurden erfolgreich abgeschlossen.",5,0,0,159,1,18,20,0,0,0,0,0,0,0,3,2
325,34,"Held der Arbeit III","50 Gefechtserlasse wurden erfolgreich abgeschlossen.",5,0,0,159,1,18,50,0,0,0,0,0,0,0,3,3
326,34,"Held der Arbeit IV","100 Gefechtserlasse wurden erfolgreich abgeschlossen.",5,0,0,159,1,18,100,0,0,0,0,0,0,0,3,4
327,34,"Held der Arbeit V","200 Gefechtserlasse wurden erfolgreich abgeschlossen.",5,0,0,159,1,18,200,0,0,0,0,0,0,0,3,5
328,34,"Held der Arbeit VI","500 Gefechtserlasse wurden erfolgreich abgeschlossen.",10,50,0,159,1,18,500,0,0,0,0,0,0,0,3,6
329,34,"Ohne Fleiß kein Preis","1.000 Gefechtserlasse wurden erfolgreich abgeschlossen.",20,0,0,165,1,18,1000,0,0,0,0,0,0,0,3,7
330,34,"Nachbarschaftshilfe I","10 Fertigungserlasse wurden erfolgreich abgeschlossen.",5,0,0,1514,1,19,10,0,0,0,0,0,0,0,3,9
331,34,"Nachbarschaftshilfe II","20 Fertigungserlasse wurden erfolgreich abgeschlossen.",5,0,0,1514,1,19,20,0,0,0,0,0,0,0,3,10
332,34,"Nachbarschaftshilfe III","50 Fertigungserlasse wurden erfolgreich abgeschlossen.",5,0,0,1514,1,19,50,0,0,0,0,0,0,0,3,11
333,34,"Nachbarschaftshilfe IV","100 Fertigungserlasse wurden erfolgreich abgeschlossen.",5,0,0,1514,1,19,100,0,0,0,0,0,0,0,3,12
334,34,"Nachbarschaftshilfe V","200 Fertigungserlasse wurden erfolgreich abgeschlossen.",5,0,0,1514,1,19,200,0,0,0,0,0,0,0,3,13
335,34,"Nachbarschaftshilfe VI","500 Fertigungserlasse wurden erfolgreich abgeschlossen.",10,51,0,1514,1,19,500,0,0,0,0,0,0,0,3,14
336,34,"Held von nebenan","1.000 Fertigungserlasse wurden erfolgreich abgeschlossen.",20,0,0,1519,1,19,1000,0,0,0,0,0,0,0,3,15
337,51,"Fraktionszwang I","10 Fraktionserlasse wurden erfolgreich abgeschlossen.",5,0,0,62906,1,14,10,0,0,0,0,0,0,0,0,0
338,51,"Fraktionszwang II","50 Fraktionserlasse wurden erfolgreich abgeschlossen.",5,0,0,62906,1,14,50,0,0,0,0,0,0,0,0,0
339,51,"Fraktionszwang III","100 Fraktionserlasse wurden erfolgreich abgeschlossen.",10,52,0,62906,1,14,100,0,0,0,0,0,0,0,0,0
340,51,"Der Held in Fraktion","500 Fraktionserlasse wurden erfolgreich abgeschlossen.",20,0,0,62905,1,14,500,0,0,0,0,0,0,0,0,0
341,33,"Lizenz zum Töten I","5 Gildengeheiße wurden erfolgreich abgeschlossen.",5,0,0,158,1,15,5,0,0,0,0,0,0,0,3,1
342,33,"Lizenz zum Töten II","10 Gildengeheiße wurden erfolgreich abgeschlossen.",5,0,0,158,1,15,10,0,0,0,0,0,0,0,3,2
343,33,"Lizenz zum Töten III","20 Gildengeheiße wurden erfolgreich abgeschlossen.",5,0,0,158,1,15,20,0,0,0,0,0,0,0,3,3
344,33,"Lizenz zum Töten IV","30 Gildengeheiße wurden erfolgreich abgeschlossen.",5,0,0,158,1,15,30,0,0,0,0,0,0,0,3,4
345,33,"Lizenz zum Töten V","50 Gildengeheiße wurden erfolgreich abgeschlossen.",5,0,0,158,1,15,50,0,0,0,0,0,0,0,3,5
346,33,"Lizenz zum Töten VI","100 Gildengeheiße wurden erfolgreich abgeschlossen.",10,53,0,158,1,15,100,0,0,0,0,0,0,0,3,6
347,33,"Monsterfeind Nr. 1","200 Gildengeheiße wurden erfolgreich abgeschlossen.",20,0,0,161,1,15,200,0,0,0,0,0,0,0,3,7
348,51,"Söldner auf Pilgerfahrt","An jedem einzelnen Ätheryten und Äthertor in La Noscea, im Finsterwald und in Thanalan wurde ein Gefechtserlass abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
349,51,"Söldnerleben in Camp Bartelfels","20 Gefechtserlasse in Camp Bartelfels abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
350,51,"Söldnerleben im Zedernwald","20 Gefechtserlasse im Zedernwald abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
351,51,"Söldnerleben in Camp Schädeltal","20 Gefechtserlasse in Camp Schädeltal abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
352,51,"Söldnerleben in Camp Kahlschlag","20 Gefechtserlasse in Camp Kahlschlag abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
353,51,"Söldnerleben in Camp Rotgischt","20 Gefechtserlasse in Camp Rotgischt abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
354,51,"Söldnerleben in Cassiopeias Zuflucht","20 Gefechtserlasse in Cassiopeias Zuflucht abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
355,51,"Söldnerleben in Camp Eisensee","20 Gefechtserlasse in Camp Eisensee abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
356,51,"Das Schwert La Nosceas","An jedem einzelnen Ätheryten und Äthertor in La Noscea wurden 20 Gefechtserlasse abgeschlossen.",10,54,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
357,51,"Söldnerleben in Camp Abzweigung","20 Gefechtserlasse in Camp Abzweigung abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
358,51,"Söldnerleben am Herd der Waldfee","20 Gefechtserlasse am Herd der Waldfee abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
359,51,"Söldnerleben in Camp Neun Efeuranken","20 Gefechtserlasse in Camp Neun Efeuranken abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
360,51,"Söldnerleben in Camp Smaragdmoos","20 Gefechtserlasse in Camp Smaragdmoos abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
361,51,"Söldnerleben bei Klingende Bäume","20 Gefechtserlasse bei Klingende Bäume abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
362,51,"Söldnerleben beim Mun-Tuy-Braukeller","20 Gefechtserlasse beim Mun-Tuy-Braukeller abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
363,51,"Söldnerleben in Camp Seelenruhe","20 Gefechtserlasse in Camp Seelenruhe abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
364,51,"Das Schwert des Finsterwalds","An jedem einzelnen Ätheryten und Äthertor im Finsterwald wurden 20 Gefechtserlasse abgeschlossen.",10,55,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
365,51,"Söldnerleben in Camp Kohlenstaub","20 Gefechtserlasse in Camp Kohlenstaub abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
366,51,"Söldnerleben bei der Nanawa-Mine","20 Gefechtserlasse bei der Nanawa-Mine abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
367,51,"Söldnerleben in Camp Knochenbleich","20 Gefechtserlasse in Camp Knochenbleich abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
368,51,"Söldnerleben in Halatali","20 Gefechtserlasse in Halatali abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
369,51,"Söldnerleben in Camp Horizont","20 Gefechtserlasse in Camp Horizont abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
370,51,"Söldnerleben bei Nophicas Brunnen","20 Gefechtserlasse bei Nophicas Brunnen abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
371,51,"Söldnerleben in Camp Mordsdurst","20 Gefechtserlasse in Camp Mordsdurst abgeschlossen.",5,0,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
372,51,"Das Schwert Thanalans","An jedem einzelnen Ätheryten und Äthertor in Thanalan wurden 20 Gefechtserlasse abgeschlossen.",10,56,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
373,51,"Das Schwert des Städtebunds","Die Errungenschaften „Das Schwert La Nosceas“, „Das Schwert des Finsterwalds“ und „Das Schwert Thanalans“ wurden freigespielt.",20,57,0,62916,0,0,0,0,0,0,0,0,0,0,0,0
374,51,"Weidmann auf Pilgerfahrt","An jedem einzelnen Ätheryten und Äthertor in La Noscea, im Finsterwald und in Thanalan wurde eine Monsterhatz abgeschlossen.",5,0,0,62914,0,0,0,0,0,0,0,0,0,0,0,0
375,51,"Dein Freund und Helfer: Camp Bartelfels","10 Monsterhatzen in Camp Bartelfels abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
376,51,"Dein Freund und Helfer: Zedernwald","10 Monsterhatzen im Zedernwald abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
377,51,"Dein Freund und Helfer: Camp Schädeltal","10 Monsterhatzen in Camp Schädeltal abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
378,51,"Dein Freund und Helfer: Camp Kahlschlag","10 Monsterhatzen in Camp Kahlschlag abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
379,51,"Dein Freund und Helfer: Camp Rotgischt","10 Monsterhatzen in Camp Rotgischt abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
380,51,"Dein Freund und Helfer: Cassiopeias Zuflucht","10 Monsterhatzen in Cassiopeias Zuflucht abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
381,51,"Dein Freund und Helfer: Camp Eisensee","10 Monsterhatzen in Camp Eisensee abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
382,51,"Der Schild La Nosceas","An jedem einzelnen Ätheryten und Äthertor in La Noscea wurden 10 Monsterhatzen abgeschlossen.",10,58,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
383,51,"Dein Freund und Helfer: Camp Abzweigung","10 Monsterhatzen in Camp Abzweigung abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
384,51,"Dein Freund und Helfer: Herd der Waldfee","10 Monsterhatzen am Herd der Waldfee abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
385,51,"Dein Freund und Helfer: Camp Neun Efeuranken","10 Monsterhatzen in Camp Neun Efeuranken abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
386,51,"Dein Freund und Helfer: Camp Smaragdmoos","10 Monsterhatzen in Camp Smaragdmoos abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
387,51,"Dein Freund und Helfer: Klingende Bäume","10 Monsterhatzen bei Klingende Bäume abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
388,51,"Dein Freund und Helfer: Mun-Tuy-Braukeller","10 Monsterhatzen beim Mun-Tuy-Braukeller abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
389,51,"Dein Freund und Helfer: Camp Seelenruhe","10 Monsterhatzen in Camp Seelenruhe abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
390,51,"Der Schild des Finsterwalds","An jedem einzelnen Ätheryten und Äthertor im Finsterwald wurden 10 Monsterhatzen abgeschlossen.",10,59,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
391,51,"Dein Freund und Helfer: Camp Kohlenstaub","10 Monsterhatzen in Camp Kohlenstaub abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
392,51,"Dein Freund und Helfer: Nanawa-Mine","10 Monsterhatzen bei der Nanawa-Mine abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
393,51,"Dein Freund und Helfer: Camp Knochenbleich","10 Monsterhatzen in Camp Knochenbleich abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
394,51,"Dein Freund und Helfer: Halatali","10 Monsterhatzen in Halatali abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
395,51,"Dein Freund und Helfer: Camp Horizont","10 Monsterhatzen in Camp Horizont abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
396,51,"Dein Freund und Helfer: Nophicas Brunnen","10 Monsterhatzen bei Nophicas Brunnen abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
397,51,"Dein Freund und Helfer: Mordsdurst","10 Monsterhatzen in Camp Mordsdurst abgeschlossen.",5,0,0,62913,0,0,0,0,0,0,0,0,0,0,0,0
398,51,"Der Schild Thanalans","An jedem einzelnen Ätheryten und Äthertor in Thanalan wurden 10 Monsterhatzen abgeschlossen.",10,60,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
399,51,"Der Schild des Städtebunds","Die Errungenschaften „Der Schild La Nosceas“, „Der Schild des Finsterwalds“ und „Der Schild Thanalans“ wurden freigespielt.",20,61,0,62915,0,0,0,0,0,0,0,0,0,0,0,0
400,51,"Rekrut bei der Bruderschaft der gebrochenen Klinge","10 Fraktionserlasse für die Bruderschaft der gebrochenen Klinge wurden erfolgreich abgeschlossen.",5,0,0,62916,1,20,10,0,0,0,0,0,0,0,0,0
401,51,"Veteran bei der Bruderschaft der gebrochenen Klinge","50 Fraktionserlasse für die Bruderschaft der gebrochenen Klinge wurden erfolgreich abgeschlossen.",10,62,0,62916,1,20,50,0,0,0,0,0,0,0,0,0
402,51,"Rekrut bei Azeymas Schilden","10 Fraktionserlasse für Azeymas Schilde wurden erfolgreich abgeschlossen.",5,0,0,62916,1,21,10,0,0,0,0,0,0,0,0,0
403,51,"Veteran bei Azeymas Schilden","50 Fraktionserlasse für Azeymas Schilde wurden erfolgreich abgeschlossen.",10,63,0,62916,1,21,50,0,0,0,0,0,0,0,0,0
404,51,"Rekrut beim Ruhmreichen Hörnerschall","10 Fraktionserlasse für den Ruhmreichen Hörnerschall wurden erfolgreich abgeschlossen.",5,0,0,62916,1,22,10,0,0,0,0,0,0,0,0,0
405,51,"Veteran beim Ruhmreichen Hörnerschall","50 Fraktionserlasse für den Ruhmreichen Hörnerschall wurden erfolgreich abgeschlossen.",10,64,0,62916,1,22,50,0,0,0,0,0,0,0,0,0
406,51,"Übereifriges Fraktionsmitglied","Jeweils 50 Fraktionserlasse für die Bruderschaft der gebrochenen Klinge, Azeymas Schilde und den Ruhmreichen Hörnerschall abgeschlossen.",20,65,0,62916,2,401,403,405,0,0,0,0,0,0,0,0
407,33,"Wie ein Held in strahlender Rüstung","Den Paladin-Jobauftrag „Das heilige Schwert“ abgeschlossen.",5,0,0,26003,6,66596,0,0,0,0,0,0,0,0,4,51
408,33,"Chakra! Du schaffst es!","Den Mönch-Jobauftrag „Das siebte Chakra“ abgeschlossen.",5,0,0,26004,6,66602,0,0,0,0,0,0,0,0,4,53
409,33,"Wecke den Krieger in dir","Den Krieger-Jobauftrag „Wahre Stärke“ abgeschlossen.",5,0,0,26005,6,66590,0,0,0,0,0,0,0,0,4,55
410,33,"Drachenreiter-Spitzenreiter","Den Dragoon-Jobauftrag „Klüfte der Feindschaft“ abgeschlossen.",5,0,0,26006,6,66608,0,0,0,0,0,0,0,0,4,57
411,33,"Das Goldkehlchen","Den Barden-Jobauftrag „Requiem“ abgeschlossen.",5,0,0,26007,6,66626,0,0,0,0,0,0,0,0,4,59
412,33,"Heile Welt","Den Weißmagier-Jobauftrag „Ruhe in Frieden“ abgeschlossen.",5,0,0,26008,6,66620,0,0,0,0,0,0,0,0,4,63
413,33,"Ganz in schwarz","Den Schwarzmagier-Jobauftrag „Im Nichts vereint“ abgeschlossen.",5,0,0,26009,6,66614,0,0,0,0,0,0,0,0,4,65
414,33,"Karrierist","Folgende Jobaufträge wurden abgeschlossen: „Das heilige Schwert“,  „Das siebte Chakra“, „Wahre Stärke“, „Klüfte der Feindschaft“, „Requiem“, „In Freiheit verbunden“, „Im Nichts vereint“, „Seelenbeschwörer“ und „Mit wehenden Fahnen“.",20,66,0,2627,2,407,408,409,410,411,412,413,599,600,4,77
415,51,"Einmal im Leben","Den Auftrag „Pilgerfahrt“ abgeschlossen.",20,0,0,26002,0,0,0,0,0,0,0,0,0,0,0,0
416,51,"Patriarchen-Unterdrücker","Patriarch Gu Bu in der Schlacht um Bierhafen besiegt.",5,67,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
417,51,"Götterklauen-Unterdrücker","Götterklaue Sazel Ciloc in der Schlacht um Mühlenhain besiegt.",5,68,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
418,51,"Steinstachel-Unterdrücker","Steinstachel Tanadd Gah in der Schlacht um Goldbasar besiegt.",5,69,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
419,51,"Das Bier im Visier I","Bei der Verteidigung von Bierhafen eine Wertung von über 10.000 erreicht.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
420,51,"Das Bier im Visier II","Bei der Verteidigung von Bierhafen eine Wertung von über 20.000 erreicht.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
421,51,"Das Bier im Visier III","Bei der Verteidigung von Bierhafen eine Wertung von über 30.000 erreicht.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
422,51,"Das Bier im Visier IV","Bei der Verteidigung von Bierhafen eine Wertung von über 40.000 erreicht.",5,0,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
423,51,"Bierhafen fest im Griff","Bei der Verteidigung von Bierhafen eine Wertung von über 50.000 erreicht.",10,70,0,62901,0,0,0,0,0,0,0,0,0,0,0,0
424,51,"Den Wald vor Feinden nicht sehen I","Bei der Verteidigung von Mühlenhain eine Wertung von über 10.000 erreicht.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
425,51,"Den Wald vor Feinden nicht sehen II","Bei der Verteidigung von Mühlenhain eine Wertung von über 20.000 erreicht.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
426,51,"Den Wald vor Feinden nicht sehen III","Bei der Verteidigung von Mühlenhain eine Wertung von über 30.000 erreicht.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
427,51,"Den Wald vor Feinden nicht sehen IV","Bei der Verteidigung von Mühlenhain eine Wertung von über 40.000 erreicht.",5,0,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
428,51,"Mühlenhain fest im Griff","Bei der Verteidigung von Mühlenhain eine Wertung von über 50.000 erreicht.",10,71,0,62902,0,0,0,0,0,0,0,0,0,0,0,0
429,51,"Goldbasar außer Gefahr I","Bei der Verteidigung von Goldbasar eine Wertung von über 10.000 erreicht.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
430,51,"Goldbasar außer Gefahr II","Bei der Verteidigung von Goldbasar eine Wertung von über 20.000 erreicht.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
431,51,"Goldbasar außer Gefahr III","Bei der Verteidigung von Goldbasar eine Wertung von über 30.000 erreicht.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
432,51,"Goldbasar außer Gefahr IV","Bei der Verteidigung von Goldbasar eine Wertung von über 40.000 erreicht.",5,0,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
433,51,"Goldbasar fest im Griff","Bei der Verteidigung von Goldbasar eine Wertung von über 50.000 erreicht.",10,72,0,62903,0,0,0,0,0,0,0,0,0,0,0,0
434,51,"Weilen im Weiler: Bierhafen I","Bierhafen 5 Mal oder mehr gegen die Kobolde verteidigt.",5,0,0,62901,1,162,5,0,0,0,0,0,0,0,0,0
435,51,"Weilen im Weiler: Bierhafen II","Bierhafen 10 Mal oder mehr gegen die Kobolde verteidigt.",5,0,0,62901,1,162,10,0,0,0,0,0,0,0,0,0
436,51,"Weilen im Weiler: Bierhafen III","Bierhafen 50 Mal oder mehr gegen die Kobolde verteidigt.",5,0,0,62901,1,162,50,0,0,0,0,0,0,0,0,0
437,51,"Weilen im Weiler: Bierhafen IV","Bierhafen 100 Mal oder mehr gegen die Kobolde verteidigt.",5,0,0,62901,1,162,100,0,0,0,0,0,0,0,0,0
438,51,"Natürlicher Feind der Kobolde","Bierhafen 1.000 Mal oder mehr gegen die Kobolde verteidigt.",10,73,0,62901,1,162,1000,0,0,0,0,0,0,0,0,0
439,51,"Weilen im Weiler: Mühlenhain I","Mühlenhain 5 Mal oder mehr gegen die Ixal verteidigt.",5,0,0,62902,1,163,5,0,0,0,0,0,0,0,0,0
440,51,"Weilen im Weiler: Mühlenhain II","Mühlenhain 10 Mal oder mehr gegen die Ixal verteidigt.",5,0,0,62902,1,163,10,0,0,0,0,0,0,0,0,0
441,51,"Weilen im Weiler: Mühlenhain III","Mühlenhain 50 Mal oder mehr gegen die Ixal verteidigt.",5,0,0,62902,1,163,50,0,0,0,0,0,0,0,0,0
442,51,"Weilen im Weiler: Mühlenhain IV","Mühlenhain 100 Mal oder mehr gegen die Ixal verteidigt.",5,0,0,62902,1,163,100,0,0,0,0,0,0,0,0,0
443,51,"Natürlicher Feind der Ixal","Mühlenhain 1.000 Mal oder mehr gegen die Ixal verteidigt.",10,74,0,62902,1,163,1000,0,0,0,0,0,0,0,0,0
444,51,"Weilen im Weiler: Goldbasar I","Goldbasar 5 Mal oder mehr gegen die Amalj'aa verteidigt.",5,0,0,62903,1,164,5,0,0,0,0,0,0,0,0,0
445,51,"Weilen im Weiler: Goldbasar II","Goldbasar 10 Mal oder mehr gegen die Amalj'aa verteidigt.",5,0,0,62903,1,164,10,0,0,0,0,0,0,0,0,0
446,51,"Weilen im Weiler: Goldbasar III","Goldbasar 50 Mal oder mehr gegen die Amalj'aa verteidigt.",5,0,0,62903,1,164,50,0,0,0,0,0,0,0,0,0
447,51,"Weilen im Weiler: Goldbasar IV","Goldbasar 100 Mal oder mehr gegen die Amalj'aa verteidigt.",5,0,0,62903,1,164,100,0,0,0,0,0,0,0,0,0
448,51,"Natürlicher Feind der Amalj'aa","Goldbasar 1.000 Mal oder mehr gegen die Amalj'aa verteidigt.",10,75,0,62903,1,164,1000,0,0,0,0,0,0,0,0,0
449,51,"Werken im Weiler: Bierhafen I","Für die Schlacht um Bierhafen 10 Mal oder mehr Vorräte geliefert.",5,0,0,62901,1,165,10,0,0,0,0,0,0,0,0,0
