Index,0 [0x7][0xc],1 [0x7][0x10],2 [0x7][0x14],3 [0x0][0x0],4 [0x0][0x4],5 [0x0][0x8]
378,0,0,0,"Assez large","",""
379,0,0,0,"Large","",""
380,0,0,0,"Courte","",""
381,0,0,0,"Assez court","",""
382,0,0,0,"Moyen","",""
383,0,0,0,"Assez long","",""
384,0,0,0,"Longue","",""
385,0,0,0,"Type 1","",""
386,0,0,0,"Type 2","",""
387,0,0,0,"Type 3","",""
388,0,0,0,"Type 4","",""
389,0,0,0,"","",""
390,0,0,0,"","",""
391,0,0,0,"","",""
392,0,0,0,"","",""
393,0,0,0,"","",""
394,0,0,0,"","",""
395,0,0,0,"Courte","",""
396,0,0,0,"Assez court","",""
397,0,0,0,"Moyen","",""
398,0,0,0,"Assez long","",""
399,0,0,0,"Longue","",""
400,0,0,0,"Type 1","",""
401,0,0,0,"Type 2","",""
402,0,0,0,"Type 3","",""
403,0,0,0,"Type 4","",""
404,0,0,0,"","",""
405,0,0,0,"Petit","",""
406,0,0,0,"Assez petit","",""
407,0,0,0,"Moyen","",""
408,0,0,0,"Assez large","",""
409,0,0,0,"Large","",""
410,0,0,0,"Peu marquée","",""
411,0,0,0,"Assez peu marquée","",""
412,0,0,0,"Moyenne","",""
413,0,0,0,"Marquée","",""
414,0,0,0,"Très marquée","",""
415,0,0,0,"","",""
416,0,0,0,"","",""
417,0,0,0,"","",""
418,0,0,0,"","",""
419,0,0,0,"","",""
420,0,0,0,"","",""
421,0,0,0,"","",""
422,0,0,0,"","",""
423,0,0,0,"","",""
424,0,0,0,"","",""
425,0,0,0,"Peu marquée","",""
426,0,0,0,"Assez peu marquée","",""
427,0,0,0,"Moyenne","",""
428,0,0,0,"Marquée","",""
429,0,0,0,"Très marquée","",""
430,0,0,0,"","",""
431,0,0,0,"","",""
432,0,0,0,"","",""
433,0,0,0,"","",""
434,0,0,0,"","",""
435,0,0,0,"Petit","",""
436,0,0,0,"Assez petit","",""
437,0,0,0,"Moyen","",""
438,0,0,0,"Assez large","",""
439,0,0,0,"Large","",""
440,0,0,0,"","",""
441,0,0,0,"","",""
442,0,0,0,"","",""
443,0,0,0,"","",""
444,0,0,0,"","",""
445,0,0,0,"Disciples de la guerre","",""
446,0,0,0,"","",""
447,0,0,0,"Disciples de la magie","",""
448,0,0,0,"","",""
449,0,0,0,"","",""
450,0,1200,0,"","",""
451,0,900,0,"","",""
452,0,800,0,"","",""
453,0,2100,0,"","",""
454,0,1220,0,"","",""
455,0,15,0,"","",""
456,0,800,0,"","",""
457,0,2100,0,"","",""
458,0,0,0,"","",""
459,0,0,0,"","",""
460,0,0,0,"","",""
461,0,0,0,"","",""
462,0,0,0,"","",""
463,0,0,0,"","",""
464,0,0,0,"","",""
465,0,0,0,"","",""
466,0,0,0,"","",""
467,0,0,0,"","",""
468,0,0,0,"","",""
469,0,0,0,"","",""
470,0,0,0,"","",""
471,0,0,0,"Déesse de la guerre, maîtresse de la glace, elle est la protectrice\nde la sainte Cité d'Ishgard. Le cinquième mois de l'année lui est\nconsacré. Elle est la fille de Rhalgr le Destructeur et l'ennemie\njurée de Nophica la Mère dans la mythologie éorzéenne.\nElle est souvent représentée comme une fière guerrière portant un\nimmense bouclier de bronze. Son symbole est une lance.\n\nAttributs élémentaires de base: \n<icon:57>Feu 50 / <icon:58>Glace 54 / <icon:59>Vent 53 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
472,0,0,0,"Déesse des lunes et de l'amour, maîtresse de la glace, le onzième\nmois de l'année lui est consacré. Elle est la demi-sœur cadette\nd'Azeyma la Gardienne et l'amante d'Oschon le Vagabond dans la\nmythologie éorzéenne. Elle est communément représentée sous la\nforme d'une servante pleine de vie tenant une poêle à la main.\nElle est symbolisée par une lune.\n\nAttributs élémentaires de base: \n<icon:57>Feu 50 / <icon:58>Glace 54 / <icon:59>Vent 53 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
473,0,0,0,"Dieu des rivières et du savoir, il est le protecteur de la\ncité de Sharlayan. Il tire son pouvoir divin de l'eau.\nLe troisième mois de l'année lui est consacré. Il est le père\nde Llymlaen la Navigatrice et le maître de Byregot l'Artisan\ndans la mythologie éorzéenne. Il est généralement représenté\nsous la forme d'un érudit s'appuyant sur un bâton de frêne et\nson symbole est un rouleau de parchemin.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 53 / <icon:61>Foudre 50 / <icon:62>Eau 54","",""
474,0,0,0,"Déesse des planètes et du destin, maîtrisant le pouvoir de l'eau,\nle neuvième mois de l'année lui est consacré. Elle est la sœur cadette\nd'Althyk le Contemplateur et la maîtresse de Rhalgr le Destructeur\ndans la mythologie éorzéenne. Elle est souvent représentée sous la\nforme d'une fileuse avisée coiffée d'un voile de soie blanche.\nElle est symbolisée par un rouet.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 53 / <icon:61>Foudre 50 / <icon:62>Eau 54","",""
475,0,0,0,"Déesse de la mer et de la navigation, maîtresse du vent, elle est\nla protectrice de la ville maritime de Limsa Lominsa. Le quatrième\nmois de l'année est le sien. Elle est la fille de Thaliak l'Érudit\net la sœur aînée de Nophica la Mère dans la mythologie éorzéenne.\nOn la représente souvent sous la forme d'une pêcheuse robuste\ntenant à la main un gigantesque harpon.\nElle est symbolisée par une vague déferlante.\n\nAttributs élémentaires de base: \n<icon:57>Feu 53 / <icon:58>Glace 50 / <icon:59>Vent 54 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
476,0,0,0,"Dieu des montagnes et du voyage, maître du vent, le dixième mois\nde l'année lui est consacré. Il est le beau-frère de Nald et Thal\nles Marchands et le meilleur ami de Halone la Conquérante dans\nla mythologie éorzéenne. On le représente généralement sous la\nforme d'un chasseur armé d'un arc d'if.\nIl est symbolisé par un bâton de marche.\n\nAttributs élémentaires de base: \n<icon:57>Feu 53 / <icon:58>Glace 50 / <icon:59>Vent 54 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
477,0,0,0,"Dieu de l'architecture et de l'artisanat et détenteur du pouvoir\nde la foudre. Le sixième mois de l'année lui est consacré.\nIl est le disciple de Thaliak l'Érudit et le frère aîné de\nHalone la Conquérante, et est communément représenté sous la\nforme d'un honnête forgeron brandissant un marteau.\nIl est symbolisé par une main.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 50 / <icon:61>Foudre 54 / <icon:62>Eau 53","",""
478,0,0,0,"Dieu des astres et de la destruction, maître de la foudre,\nil est le protecteur de la cité d'Ala Mhigo. Le douzième mois\nde l'année lui est consacré. Il est le serviteur de Nymeia la Fileuse,\net le père de Byregot l'Artisan et Halone la Conquérante dans la\nmythologie éorzéenne. Il est souvent représenté comme un sorcier\nà l'intelligence vive portant un bâton de cuivre à la main.\nIl est symbolisé par une comète.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 50 / <icon:61>Foudre 54 / <icon:62>Eau 53","",""
479,0,0,0,"Déesse du soleil et de la justice, Azeyma est détentrice du feu divin.\nLe premier mois de l'année est le sien. Elle est la fille d'Althyk\nle Contemplateur et la sœur aînée de Menphina la Bien-aimante\ndans la mythologie éorzéenne. On la représente souvent comme\nune femme majestueuse tenant à la main un éventail en or massif.\nSon symbole est le soleil.\n\nAttributs élémentaires de base: \n<icon:57>Feu 54 / <icon:58>Glace 53 / <icon:59>Vent 50 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
480,0,0,0,"Dieux des enfers et du commerce, maîtrisant le pouvoir du feu,\nles jumeaux Nald et Thal sont les dieux protecteurs d'Ul'dah,\nle cité du désert. Le septième mois de l'année leur est consacré.\nD'après la mythologie éorzéenne, ils partagent le même corps tout\nen ayant deux visages séparés. On les représente comme un\nmarchand subtil tenant à la main une balance.\nLeur symbole est un coquillage servant de devise.\n\nAttributs élémentaires de base: \n<icon:57>Feu 54 / <icon:58>Glace 53 / <icon:59>Vent 50 \n<icon:60>Terre 52 / <icon:61>Foudre 52 / <icon:62>Eau 52","",""
481,0,0,0,"Déesse de la terre et des cultures, personnifiant le renouveau\nprintanier, maîtrisant le pouvoir de la terre, Nophica est la\nprotectrice de la cité forestière de Gridania. Le second mois de\nl'année lui est consacré. Elle est la fille d'Azeyma la Gardienne\net la petite sœur de Llymlaen la Navigatrice dans la mythologie\néorzéenne. On la représente souvent comme une paysanne joyeuse\nportant une faux d'acier.\nSon symbole est celui d'un arbre verdissant.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 54 / <icon:61>Foudre 53 / <icon:62>Eau 50","",""
482,0,0,0,"Dieu de la gravité et du temps, maîtrisant le pouvoir de la terre,\nle huitième mois de l'année lui est consacré. Il est le frère aîné\nde Nymeia la Fileuse et le père d'Azeyma la Gardienne et de\nMenphina la Bien-aimante dans la mythologie éorzéenne. Il est\ngénéralement représenté sous la forme d'un roi sévère portant\nune imposante hache de mithril.\nIl est symbolisé par un sablier.\n\nAttributs élémentaires de base: \n<icon:57>Feu 52 / <icon:58>Glace 52 / <icon:59>Vent 52 \n<icon:60>Terre 54 / <icon:61>Foudre 53 / <icon:62>Eau 50","",""
483,0,0,0,"","",""
484,0,0,0,"","",""
485,0,0,0,"","",""
486,0,0,0,"","",""
487,0,0,0,"","",""
488,0,0,0,"","",""
489,0,0,0,"","",""
490,0,0,0,"","",""
491,0,220,0,"","",""
492,0,160,0,"","",""
493,0,290,0,"","",""
494,0,0,0,"","",""
495,0,0,0,"","",""
496,0,0,0,"","",""
497,0,0,0,"","",""
498,0,0,0,"","",""
499,0,0,0,"","",""
500,0,0,0,"Création de personnage","",""
501,0,0,0,"","",""
502,0,0,0,"Chevalier dragon","",""
503,0,0,0,"","",""
504,0,0,0,"Équipement","",""
505,0,0,0,"Créer perso.","",""
506,0,0,0,"Confirmer","",""
507,0,0,0,"Revenir","",""
508,0,0,0,"","",""
509,0,0,0,"","",""
510,0,0,0,"Personnage pré-paramétré (Hyurois ♂)","",""
511,0,0,0,"Sauvegarde n°<value> : <ref:Tribe> <switch:♂/♀>","",""
512,0,0,0,"Ce personnage a été précréé pour le Benchmark. Son équipement ne peut pas être changé.","",""
513,0,0,0,"Aucun commentaire","",""
514,0,0,0,"","",""
515,0,0,0,"","",""
516,0,0,0,"","",""
517,0,0,0,"","",""
518,0,0,0,"","",""
519,0,0,0,"","",""
520,0,0,0,"","",""
521,0,0,0,"","",""
522,0,0,0,"","",""
523,0,0,0,"","",""
524,0,0,0,"","",""
525,0,0,0,"","",""
526,0,0,0,"","",""
527,0,0,0,"","",""
528,0,0,0,"","",""
529,0,0,0,"","",""
530,0,0,0,"Cité de départ: <ref:Town>","",""
531,0,0,0,"Gladiateur","",""
532,0,0,0,"Pugiliste","",""
533,0,0,0,"Maraudeur","",""
534,0,0,0,"Maître d'hast","",""
535,0,0,0,"Archer","",""
536,0,0,0,"Élémentaliste","",""
537,0,0,0,"Occultiste","",""
538,0,0,0,"Arcaniste","",""
539,0,0,0,"","",""
540,0,0,0,"Courte","",""
541,0,0,0,"Assez court","",""
542,0,0,0,"Moyen","",""
543,0,0,0,"Assez long","",""
544,0,0,0,"Longue","",""
545,0,0,0,"Type 1","",""
546,0,0,0,"Type 2","",""
547,0,0,0,"Type 3","",""
548,0,0,0,"Type 4","",""
549,0,0,0,"","",""
550,0,0,0,"","",""
551,0,0,0,"","",""
552,0,0,0,"","",""
553,0,0,0,"","",""
554,0,0,0,"","",""
555,0,0,0,"Courte","",""
556,0,0,0,"Assez court","",""
557,0,0,0,"Moyen","",""
558,0,0,0,"Assez long","",""
559,0,0,0,"Longue","",""
560,0,0,0,"Type 1","",""
561,0,0,0,"Type 2","",""
562,0,0,0,"Type 3","",""
563,0,0,0,"Type 4","",""
564,0,0,0,"","",""
565,0,0,0,"Petit","",""
566,0,0,0,"Assez petit","",""
567,0,0,0,"Moyen","",""
568,0,0,0,"Assez large","",""
569,0,0,0,"Large","",""
570,0,0,0,"","",""
571,0,0,0,"","",""
572,0,0,0,"","",""
573,0,0,0,"","",""
574,0,0,0,"","",""
575,0,0,0,"","",""
576,0,0,0,"","",""
577,0,0,0,"","",""
578,0,0,0,"","",""
579,0,0,0,"","",""
580,0,0,0,"","",""
581,0,0,0,"","",""
582,0,0,0,"","",""
583,0,0,0,"","",""
584,0,0,0,"","",""
585,0,0,0,"","",""
586,0,0,0,"","",""
587,0,0,0,"","",""
588,0,0,0,"","",""
589,0,0,0,"","",""
590,0,0,0,"","",""
591,0,0,0,"","",""
592,0,0,0,"","",""
593,0,0,0,"","",""
594,0,0,0,"","",""
595,0,0,0,"","",""
596,0,0,0,"","",""
597,0,0,0,"","",""
598,0,0,0,"","",""
599,0,0,0,"","",""
600,0,0,0,"<icon:24> Pivoter caméra <icon:21> Pivoter décor <icon:13>+<icon:25> Zoom <icon:20> Inverser sens de rotation","LOBBY_PAD_GUIDE_CENTER_CAMERA",""
601,0,0,0,"<icon:19>","LOBBY_PAD_GUIDE_RETURN",""
602,0,0,0,"<icon:24> Pivoter caméra <icon:21> Pivoter décor <icon:13>+<icon:25> Zoom <icon:13>+<icon:22> Orienter haut/bas <icon:20> Inverser sens de rotation","MAKE_PAD_GUIDE_CENTER_CAMERA",""
603,0,0,0,"<icon:19>","MAKE_PAD_GUIDE_RETURN",""
604,0,0,0,"<icon:17>","MAKE_PAD_GUIDE_POSE",""
605,0,0,0,"<icon:18>","MAKE_PAD_GUIDE_ATTIRE",""
606,0,0,0,"<icon:15>","MAKE_PAD_GUIDE_BG_L",""
607,0,0,0,"<icon:16>","MAKE_PAD_GUIDE_BG_R",""
608,0,0,0,"<icon:12>","MAKE_PAD_GUIDE_TIME",""
609,0,0,0,"<icon:11>","MAKE_PAD_GUIDE_CONFIG",""
610,0,0,0,"<icon:12> Clavier virtuel","",""
611,0,0,0,"<icon:11> Sous-menu","",""
612,0,0,0," Faire tourner la caméra   Faire tourner l'arrière-plan   Zoom","",""
613,0,0,0," Faire tourner la caméra   Faire tourner l'arrière-plan   Zoom   Incliner la caméra","",""
614,0,0,0,"","",""
615,0,0,0,"Jours d'abonnement restants: <value>","",""
616,0,0,0,"Récompenses d'ancienneté: <if:rang <value>/aucune>","",""
617,0,0,0,"Total de jours d'abonnement: <value>\nNombre de jours pour le prochain rang: <value>","",""
618,0,0,0,"Il ne vous reste plus que <value> jour<if:none/s> d'abonnement.\nVisitez la Station Mog (http://sqex.to/Msp) pour effectuer votre renouvellement.","",""
619,0,0,0,"<ERROR Parsing: Il ne vous reste plus que  � jour
����s avant la fin de l'essai gratuit.Pour continuer à jouer, �H��L��vous pouvez vous procurer une version commerciale du jeu complet ou bien le télécharger sur le PlayStation®Store et ainsi bénéficier de toutes les fonctions.��allez sur le site de la Station Mog =http://sqex.to/Msp pour faire le transfert vers le service standard et ainsi bénéficier de toutes les fonctions du jeu.>","",""
620,0,0,0,"","",""
621,0,0,0,"Ce servant vous convient-il?","",""
622,0,0,0,"Interrompre la personnalisation du servant.","",""
623,0,0,0,"Voulez-vous interrompre la personnalisation du servant?","",""
624,0,0,0,"","",""
625,0,0,0,"Tous les changements seront perdus.\nVoulez-vous vraiment abandonner la modification du personnage?","",""
626,0,0,0,"Souhaitez-vous garder vos changements?","",""
627,0,0,0,"Tous les changements seront perdus.\nVoulez-vous vraiment réinitialiser l'apparence de votre personnage?","",""
628,0,0,0,"","",""
629,0,0,0,"Souhaitez-vous vous connecter avec <value>?\nAnnulez et accédez au sous-menu pour modifier votre personnage.","",""
630,0,0,0,"Vous avez la possibilité de modifier la race, l'ethnie, le sexe et l'apparence de votre personnage.","",""
631,0,0,0,"Souhaitez-vous vraiment modifier l'apparence de votre personnage?\nVous pouvez aussi vous connecter sans rien modifier.\n* Les coupes de cheveux et maquillages obtenus lors de contenus spécifiques seront perdus.","",""
632,0,0,0,"Pour modifier l'apparence de votre personnage, vous devez d'abord vous connecter et enlever tout votre équipement. Revenez ensuite à l'écran titre.","",""
633,0,0,0,"Souhaitez-vous garder vos changements?","",""
634,0,0,0,"Souhaitez-vous annuler la modification de l'apparence?","",""
635,0,0,0,"","",""
636,0,0,0,"","",""
637,0,0,0,"","",""
638,0,0,0,"","",""
639,0,0,0,"","",""
640,0,0,0,"Hyurois","","Majoritaires parmi les Hyurs, les Hyurois vivent sur
l'ensemble du territoire éorzéen. On les trouve en grand
nombre dans chaque cité-État. Ils se distinguent par la
variété de leurs modes de vie, conséquence directe de
leur préférence pour la liberté individuelle."
641,0,0,0,"","",""
642,0,0,0,"Hyurgoth","","Ce peuple farouche a longtemps vécu retranché dans des forts
montagneux. Les Hyurgoths sont plus grands et plus musclés
que leurs cousins hyurois. Ils sont les fondateurs de la
formidable cité-État d'Ala Mhigo, qui fut pendant des siècles
une des plus grandes puissances d'Éorzéa. Cependant, elle a
fini par tomber aux mains de l'empire garlemaldais, et les
quelques survivants qui ont pu la fuir sont allés se réfugier
dans la Cité commerçante d'Ul'dah."
643,0,0,0,"","",""
644,0,0,0,"Sylvestre","","Les forêts ombreuses, notamment celle de Sombrelinceul,
ont été le refuge de ces Élézens durant des centaines
d'années. Ils vivent aujourd'hui principalement dans
les cités-États d'Ishgard et de Gridania. Ce peuple aime
l'ordre et le respect des règles, et c'est pourquoi les
autres races ont tendance à considérer les Sylvestres
comme des donneurs de leçons prétentieux."
645,0,0,0,"","",""
646,0,0,0,"Crépusculaire","","Ces Élézens de l'ombre ont vécu plusieurs centaines d'années
dans de sombres grottes calcaires situées au cœur de régions
forestières. Leurs ancêtres ont rompu avec les Sylvestres
lors de la fondation de Gridania pour perpétuer leur mode de
vie troglodytique. Ils n'aiment pas les contraintes liées à
la vie citadine et c'est pourquoi ils sont encore nombreux à
prendre leurs distances avec les cités-États."
647,0,0,0,"","",""
648,0,0,0,"Peuple des Plaines","","Ces Lalafells vivent principalement dans les plaines arables
d'Éorzéa, et se sont installés notamment dans la région de la
Noscea. Si beaucoup d'entre eux se sont naturellement tournés
vers l'agriculture, d'autres ont profité de la proximité de
la Cité portuaire de Limsa Lominsa pour se lancer dans le
commerce maritime ou dans l'industrie de la pêche. Ils sont
souvent considérés comme des optimistes qui vivent à leur
propre rythme."
649,0,0,0,"","",""
650,0,0,0,"Peuple des Dunes","","Ce sont les Lalafells qui se sont installés dans des régions
désertiques, et plus particulièrement celle du Thanalan. Ils
sont les fondateurs de la cité-État marchande d'Ul'dah, et
leur amour du commerce est célèbre dans tout Éorzéa. Leur
habitude de mettre immédiatement leurs idées en pratique
leur permet souvent de saisir les meilleures opportunités."
651,0,0,0,"","",""
652,0,0,0,"Tribu du Soleil","","Le culte de l'astre solaire prévaut dans la société et la
culture de ces Miqo'tes au mode de vie diurne. Il va sans
dire que nombre d'entre eux vénèrent la déesse du soleil
et de la vérité, Azeyma la Gardienne. Leur population est
clairsemée en Éorzéa, mais on les trouve en plus grand
nombre à Limsa Lominsa, où ils ont appris à vivre avec les
autres races. Certains clans se sont aussi installés dans
les terres reculées, notamment le désert de Sagolii."
653,0,0,0,"","",""
654,0,0,0,"Tribu de la Lune","","Ces Miqo'tes ont une préférence marquée pour la vie nocturne.
Beaucoup d'entre eux vénèrent la déesse de la lune et de
l'amour, Menphina la Bien-aimante. Ils ont longtemps vécu
de la chasse dans la forêt de Sombrelinceul, un mode de vie
à l'origine de conflits interminables avec les Gridaniens,
qui les considéraient comme des braconniers. Leurs relations
se sont pourtant améliorées ces dernières années, et certains
d'entre eux se sont même installés en ville."
655,0,0,0,"","",""
656,0,0,0,"Clan de la Mer","","Ces terribles "loups de mer" venus des contrées nordiques ont
longtemps terrorisé les marins et les habitants des côtes
éorzéennes. La création de l'armada limséenne ayant mis fin à
la piraterie organisée, les Roegadyns du Clan de la Mer se sont
avec le temps mêlés aux habitants de Limsa Lominsa. Beaucoup
travaillent désormais comme matelots ou soldats sur les navires
que leurs ancêtres attaquaient autrefois. Ils portent des noms
distinctifs issus de l'ancien roegadyn."
657,0,0,0,"","",""
658,0,0,0,"Clan du Feu","","Cette minorité de Roegadyns est originaire des chaînes
montagneuses septentrionales. La culture et l'élevage étant
difficiles dans leur pays et ne pouvant les faire tous vivre,
ils ont pris l'habitude de vendre leurs services comme
mercenaires. C'est la raison pour laquelle ils ont choisi la
langue commune pour leurs noms et non pas l'ancien roegadyn,
difficile à prononcer et à se rappeler pour les autres races.
On trouve beaucoup d'entre eux dans la Cité d'Ul'dah, où ils
travaillent comme gladiateurs dans l'arène ou gardes du corps."
659,0,0,0,"","",""
660,0,0,0,"Raen","","Cette ethnie aoranne se distingue par ses écailles blanches
aux reflets clairs. Ayant hérité des caractéristiques d'un ancêtre
légendaire commun appelé le "Père de l'Aube", les Raen
préfèrent vivre dans le calme et se montrent très patients.
Bien que leurs terres se situent originellement dans les
profondes vallées de lointaines contrées orientales, nombreux
sont ceux qui ont récemment choisi de traverser les mers
en quête d'aventure en Éorzéa."
661,0,0,0,"","",""
662,0,0,0,"Xaela","","Ces Ao Ra ont la particularité d'avoir des écailles noires
aux reflets sombres. Ayant hérité du caractère de l'ancêtre
légendaire de leur espèce qu'est la "Mère du Crépuscule",
les Xaela montrent un grand intérêt pour les faits d'armes
et sont de nature belliqueuse.
Nomades, ils se déplacent en petits groupes, généralement
centrés sur des liens familiaux. Ce mode de vie a conduit
certains d'entre eux en Éorzéa."
663,0,0,0,"","",""
664,0,0,0,"","",""
665,0,0,0,"","",""
666,0,0,0,"","",""
667,0,0,0,"","",""
668,0,0,0,"","",""
669,0,0,0,"","",""
670,0,0,0,"","",""
671,0,0,0,"","",""
672,0,0,0,"","",""
673,0,0,0,"","",""
674,0,0,0,"","",""
675,0,0,0,"","",""
676,0,0,0,"","",""
677,0,0,0,"","",""
678,0,0,0,"","",""
679,0,0,0,"","",""
680,0,0,0,"Armure de job","",""
681,0,0,0,"Armure de job (sans casque)","",""
682,0,0,0,"Tenue ethnique","",""
683,0,0,0,"Armure niveau 15","",""
684,0,0,0,"Armure niveau 30","",""
685,0,0,0,"Armure artefact","",""
686,0,0,0,"Armure artefact (blanc)","",""
687,0,0,0,"Armure JcJ","",""
688,0,0,0,"Armure JcJ (violet)","",""
689,0,0,0,"Armure d'élite du Maelstrom","",""
690,0,0,0,"Armure d'élite de l'Ordre","",""
691,0,0,0,"Armure des Immortels","",""
692,0,0,0,"Armure des Forges","",""
693,0,0,0,"Armure des Forges (rouge)","",""
694,0,0,0,"Récompense du Dragon-dieu","",""
695,0,0,0,"Nouvelle tenue A","",""
696,0,0,0,"Nouvelle tenue B","",""
697,0,0,0,"Tenue anti-chaleur","",""
698,0,0,0,"Tenue anti-chaleur (vert otyugh)","",""
699,0,0,0,"","",""
700,0,0,0,"","",""
701,0,0,0,"","",""
702,0,0,0,"","",""
703,0,0,0,"","",""
704,0,0,0,"","",""
705,0,0,0,"","",""
706,0,0,0,"","",""
707,0,0,0,"","",""
708,0,0,0,"","",""
709,0,0,0,"","",""
710,0,0,0,"","",""
711,0,0,0,"","",""
712,0,0,0,"","",""
713,0,0,0,"","",""
714,0,0,0,"","",""
715,0,0,0,"","",""
716,0,0,0,"","",""
717,0,0,0,"","",""
718,0,0,0,"","",""
719,0,0,0,"","",""
720,0,0,0,"","",""
721,0,0,0,"","",""
722,0,0,0,"","",""
723,0,0,0,"","",""
724,0,0,0,"","",""
725,0,0,0,"","",""
726,0,0,0,"","",""
727,0,0,0,"","",""
728,0,0,0,"","",""
729,0,0,0,"","",""
730,0,0,0,"","",""
731,0,0,0,"","",""
732,0,0,0,"","",""
733,0,0,0,"","",""
734,0,0,0,"","",""
735,0,0,0,"","",""
736,0,0,0,"","",""
737,0,0,0,"","",""
738,0,0,0,"","",""
739,0,0,0,"","",""
740,0,0,0,"","",""
741,0,0,0,"","",""
742,0,0,0,"","",""
743,0,0,0,"","",""
744,0,0,0,"","",""
745,0,0,0,"","",""
746,0,0,0,"","",""
747,0,0,0,"","",""
748,0,0,0,"","",""
749,0,0,0,"","",""
750,0,0,0,"","",""
751,0,0,0,"","",""
752,0,0,0,"","",""
753,0,0,0,"","",""
754,0,0,0,"","",""
755,0,0,0,"","",""
756,0,0,0,"","",""
757,0,0,0,"","",""
758,0,0,0,"","",""
759,0,0,0,"","",""
760,0,0,0,"","",""
761,0,0,0,"","",""
762,0,0,0,"","",""
763,0,0,0,"","",""
764,0,0,0,"","",""
765,0,0,0,"","",""
766,0,0,0,"","",""
767,0,0,0,"","",""
768,0,0,0,"","",""
769,0,0,0,"","",""
770,0,0,0,"","",""
771,0,0,0,"","",""
772,0,0,0,"","",""
773,0,0,0,"","",""
774,0,0,0,"","",""
775,0,0,0,"","",""
776,0,0,0,"","",""
777,0,0,0,"","",""
778,0,0,0,"","",""
779,0,0,0,"","",""
780,0,0,0,"","",""
781,0,0,0,"","",""
782,0,0,0,"","",""
783,0,0,0,"","",""
784,0,0,0,"","",""
785,0,0,0,"","",""
786,0,0,0,"","",""
787,0,0,0,"","",""
788,0,0,0,"","",""
789,0,0,0,"","",""
790,0,0,0,"","",""
791,0,0,0,"","",""
792,0,0,0,"","",""
793,0,0,0,"","",""
794,0,0,0,"","",""
795,0,0,0,"","",""
796,0,0,0,"","",""
797,0,0,0,"","",""
798,0,0,0,"","",""
799,0,0,0,"","",""
800,0,0,0,"Choix du centre de traitement de données","",""
801,0,0,0,"","",""
802,0,0,0,"Centres","",""
803,0,0,0,"Détails","",""
804,0,0,0,"Mondes","",""
805,0,0,0,"<switch:JP 1/JP 2/JP 3/DC NA 1/NA 2/EU>","",""
806,0,0,0,"Recommandé aux joueurs résidant <switch:au Japon/au Japon/au Japon/en Amérique du Nord/en Amérique du Nord/en Europe>. Choisissez ce centre de traitement de données si vous souhaitez créer un personnage sur l'un des Mondes listés ci-dessous.","",""
807,0,0,0,"<value> <switch:/(Legacy)//(Legacy)/(Euro)/(Legacy/Euro)>","",""
808,0,0,0,"Connexion au centre de traitement de données...","",""
809,0,0,0,"Chargement de la liste des personnages...","",""
810,0,0,0,"OK","",""
811,0,0,0,"Annuler","",""
812,0,0,0,"","",""
813,0,0,0,"","",""
814,0,0,0,"","",""
815,0,0,0,"","",""
816,0,0,0,"","",""
817,0,0,0,"","",""
818,0,0,0,"","",""
819,0,0,0,"","",""
820,0,0,0,"Le terme utilisé pour désigner un serveur de jeu dans FFXIV est “Monde”.\nSauf exception, une fois un Monde choisi, il est impossible d'en changer.\nSi vous désirez jouer avec des amis, vérifiez bien que vous choisissez\ntous le même.\n\nLes Mondes sont répartis sur six centres de traitement des données,\nqui sont eux-mêmes divisés en trois grandes zones géographiques.\nAfin d'éviter les problèmes de latence, il est conseillé (mais pas obligé)\nde sélectionner le centre le plus proche de son lieu de résidence.\n* Bien qu'accessibles à tous, les Mondes portant la mention “Legacy”\nsont majoritairement peuplés de joueurs issus de la version 1.x.\n\nLe centre <ref:WorldDCGroupType> est recommandé aux joueurs résidant <if:<if:<switch:au Japon/au Japon/au Japon/en Amérique du Nord/en Amérique du Nord/en Europe>/none>/none>.","",""
821,0,0,0,"","",""
822,0,0,0,"","",""
823,0,0,0,"","",""
824,0,0,0,"","",""
825,0,0,0,"","",""
826,0,0,0,"","",""
827,0,0,0,"","",""
828,0,0,0,"","",""
829,0,0,0,"","",""
830,0,0,0,"","",""
831,0,0,0,"","",""
832,0,0,0,"","",""
833,0,0,0,"","",""
834,0,0,0,"","",""
