Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"Les grandes compagnies ont constamment besoin d'être <color #FFFF66>ravitaillées en matériel et en ressources</color> pour assurer au mieux leurs opérations quotidiennes. Les aventuriers peuvent gagner des points d'expérience et des <color #FFFF66>sceaux de compagnie</color> en fabriquant ou en récoltant les objets nécessaires et en assurant leur livraison.","",""
421,1,0,150942,0,"La liste de ravitaillement est actualisée toutes les 24 heures (temps réel).\n\nUtilisez la fonction <color #FFFF66>Calendrier</color> du menu <color #FFFF66>Missions</color> pour connaître ou vérifier la date limite d'une opération et les objets demandés.","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"Les grandes compagnies acceptent volontiers les dons d'équipements, sous certaines conditions toutefois.\n\nSeuls les objets <color #FFFF66>vendables</color> dont le nom <color #FFFF66>n'apparaît pas en blanc</color> dans la fenêtre d'aide sont tolérés. Les équipements éthéréens sont, par exemple, bienvenus.","",""
431,1,0,150952,0,"Si vous avez une prise de guerre dans votre inventaire et que vous souhaitez en faire don, adressez-vous à l'officier de la logistique de votre grande compagnie. Vous recevrez alors des <color #FFFF66>sceaux</color> en guise de remerciement.","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"Les <color #FFFF66>compagnies libres</color> sont des organisations indépendantes composées d'aventuriers. Ces dernières opèrent sous l'égide des trois grandes compagnies d'Éorzéa, le Maelstrom, l'Ordre des deux vipères et les Immortels. Il n'y a aucune restriction pour les rejoindre et chacun peut créer librement la sienne.","",""
441,1,0,150962,0,"En effectuant diverses tâches en équipe, les compagnies gagnent des <color #FFFF66>points</color> qui leur permettent de monter en rang. Elles reçoivent également des <color #FFFF66>crédits</color> qui leur permettent d'acheter des objets et des privilèges.","",""
442,1,0,150963,0,"Pour former une compagnie libre, il est nécessaire d'obtenir préalablement un document appelé <color #FFFF66>projet de compagnie libre</color> et recevoir la signature de trois joueurs. Ces trois joueurs deviennent alors les membres cofondateurs de la compagnie.","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"Vous avez reçu une <color #FFFF66>requête de signature</color>.\n\nPour former une nouvelle compagnie libre, les aventuriers doivent obtenir la signature de <color #FFFF66>trois autres personnes</color>. Signez la pétition si vous désirez rejoindre la compagnie et devenir un <color #FFFF66>membre fondateur</color>.","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"Félicitations! Vous venez de rejoindre une compagnie libre.\n\nCommencez par saluer les autres membres en passant en mode de discussion <color #FFFF66>Compagnie libre</color>.","",""
461,1,0,151132,0,"En sélectionnant l'option “Compagnie libre” disponible à partir de la rubrique <color #FFFF66>Communication</color> du menu principal, vous pourrez afficher une fenêtre contenant diverses informations sur la brigade.\n\nChaque membre se voit assigner un <color #FFFF66>rang</color> avec ses différents <color #FFFF66>droits</color>.","",""
462,1,0,151133,0,"En fonction de votre rang, vous aurez ou non la possibilité de <color #FFFF66>promouvoir</color> des membres ou d'<color #FFFF66>inviter</color> de nouveaux aventuriers.\n\nPlus les membres s'illustrent en Éorzéa, plus le <color #FFFF66>rang</color> de la compagnie augmente.","",""
463,1,0,151134,0,"Faire monter le rang à un niveau supérieur permet de bénéficier de nouveaux privilèges, comme créer un <color #FFFF66>blason</color> original, ou encore construire un <color #FFFF66>quartier général</color>.\n\nDistinguez-vous avec vos camarades, et faites de votre compagnie la plus prospère de tous les temps!","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"Le <color #FFFF66>coffre de compagnie</color> est un espace de stockage commun aux membres de la compagnie libre.\n\nPour l'utiliser, vous devez disposer des droits d'<color #FFFF66>accès complet</color> ou de <color #FFFF66>consultation seule</color>. Ces droits sont déterminés en fonction de votre rang au sein de l'organisation.","",""
471,1,0,151362,0,"Il est à noter que plus le rang de la compagnie libre augmente, plus le nombre d'objets stockables à l'intérieur croît.\nGardez toutefois à l'esprit que le coffre est une propriété commune. Veillez donc à bien respecter les règles propres à la compagnie quand vous placez ou retirez un objet.","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"Vous pouvez désormais créer un blason pour votre compagnie!\nPour ce faire, adressez-vous simplement au <color #FFFF66>héraut d'armes</color> situé à l'intérieur du quartier général de la grande compagnie d'allégeance de votre organisation. Notez que pour créer ou modifier un blason, vous devez disposer du droit <color #FFFF66>Gestion du blason</color>.","",""
481,1,0,151372,0,"Lorsque le rang de la compagnie atteint un certain niveau, vous débloquez le privilège <color #FFFF66>Ornementation</color> qui vous permet d'ajouter le blason sur des pièces d'équipement.\nRéveillez l'artiste qui sommeille en vous et créez un blason que les membres de la compagnie seront fiers d'arborer!","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"Les bienfaits permettent d'<color #FFFF66>améliorer temporairement</color> certaines caractéristiques des membres de la compagnie.\n\nPour activer ou annuler un bienfait, ouvrez la fenêtre de gestion de la compagnie libre à partir du menu principal et sélectionnez la rubrique <color #FFFF66>Bienfaits</color>.","",""
491,1,0,151382,0,"Vous pouvez obtenir des bienfaits en échange de crédits auprès de l'officier de la logistique de la grande compagnie d'allégeance de votre organisation.\n\nIl est à noter que plus <color #FFFF66>l'affinité</color> avec la grande compagnie est élevée, plus les prix des bienfaits diminuent.","",""
492,1,0,151383,0,"L'achat et l'utilisation des bienfaits est réservée aux membres qui disposent des droits <color #FFFF66>Utilisation des crédits de compagnie</color> et <color #FFFF66>Activation des bienfaits</color>.\n\nCombat, récolte, artisanat... Les bienfaits permettent de bénéficier d'avantages considérables dans tous les domaines!","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Lorsque vous parlez à un mandant, une fenêtre contenant une liste des <color #FFFF66>mandats de guilde</color> disponibles s'affiche à l'écran.\n\nPour activer un mandat, sélectionnez son titre et choisissez ensuite <color #FFFF66>Accepter</color>.","",""
501,1,0,150332,0,"Pour accepter un mandat, vous devez disposer d'une <color #FFFF66>autorisation</color>. Celles-ci sont renouvelées au rythme de 3 toutes les 12 heures (temps réel).\n\nVous pouvez accepter jusqu'à 16 mandats à la fois.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <color #FFFF66>Missions</color> du menu principal).\n\nPour afficher le détail d'un mandat, cliquez simplement sur son titre.","",""
511,1,0,150342,0,"Avant de commencer, cliquez sur l'icone <color #FFFF66>Carte</color> et assurez-vous d'être à proximité du lieu de mission.\n\nSi vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas commencer le mandat.","",""
512,1,0,150343,0,"Une fois sur place, ouvrez de nouveau votre journal et cliquez sur <color #FFFF66>Commencer</color> pour démarrer la mission.","",""
513,1,0,150341,0,"Vous pouvez vérifier la liste des mandats que vous avez acceptés à partir du journal (accessible depuis la rubrique <color #FFFF66>Missions</color> du menu principal).\n\nPour afficher le détail d'un mandat, sélectionnez son titre et pressez la touche <color #FFFF66>Confirmer</color>.","",""
514,1,0,150342,0,"Avant de commencer, assurez-vous d'être à proximité du lieu de mission en sélectionnant le bouton <color #FFFF66>Carte</color>.\n\nSi vous vous trouvez dans une zone différente de celle précisée dans le journal, vous ne pourrez pas démarrer le mandat.","",""
515,1,0,150343,0,"Une fois sur place, ouvrez de nouveau le journal, sélectionnez le bouton <color #FFFF66>Commencer</color> et pressez la touche <color #FFFF66>Confirmer</color> pour lancer la mission.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"Au moment de commencer un mandat, une fenêtre vous proposant d'<color #FFFF66>ajuster le niveau des ennemis</color> apparaît à l'écran.\n\nPlus la difficulté est accrue, plus les récompenses sont <color #FFFF66>importantes</color>.","",""
521,1,0,150352,0,"Si vous jugez la difficulté trop élevée, vous pouvez l'ajuster au cours de la mission en ouvrant le journal et en sélectionnant <color #FFFF66>Changer la difficulté</color>.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Une fois le mandat commencé, l'emplacement de l'objectif de la mission s'affiche sur la <color #FFFF66>boussole</color>.\n\nLes cibles sont facilement reconnaissables grâce à l'icone en forme de losange au-dessus de leur nom.","",""
531,1,0,150422,0,"La liste des objectifs s'efface temporairement au profit d'informations sur le mandat en cours: difficulté, nombre d'ennemis à tuer, temps restant... Bien entendu, elle réapparaît automatiquement une fois le mandat terminé.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"Quand tous les objectifs d'un mandat sont remplis, un message vous proposant de <color #FFFF66>retourner auprès du mandant</color> apparaît à l'écran. Vous pouvez accepter et récupérer votre récompense <color #FFFF66>sur-le-champ</color>, ou choisir de poursuivre vos aventures et récupérer votre récompense <color #FFFF66>plus tard</color> auprès d'un autre mandant.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en cliquant sur <color #FFFF66>Retenter</color>.\n\nChaque tentative vous coûtera <color #FFFF66>une autorisation</color> cependant.","",""
551,1,0,150441,0,"Si vous n'arrivez pas à remplir tous les objectifs dans le temps alloué, vous pouvez recommencer un mandat en ouvrant le journal et en choisissant l'option <color #FFFF66>Retenter</color>.\n\nChaque tentative vous coûtera <color #FFFF66>une autorisation</color> cependant.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"Contrairement aux mandats de mercenariat, les mandats d'artisanat n'ont <color #FFFF66>pas de limite de temps</color> et sont considérés comme achevés lorsque le ou les objets demandés ont été livrés au client.\n\nLes détails du mandat sont indiqués dans la liste des objectifs ainsi que dans le journal.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Glissez les objets depuis votre inventaire et cliquez sur <color #FFFF66>Échanger</color> pour valider la transaction.\n\nN.B.: livrer des <color #FFFF66>objets HQ</color> permet de recevoir une meilleure récompense.","",""
571,1,0,150682,0,"Une fois les objets requis fabriqués, parlez au client pour faire apparaître la fenêtre d'échange. Sélectionnez les objets dans votre inventaire et validez l'opération via l'icone <color #FFFF66>Échanger</color>.\nN.B.: livrer des <color #FFFF66>objets HQ</color> permet de recevoir une meilleure récompense.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"Les mandats de récolte fonctionnent sur le même principe que les mandats de mercenariat, à la différence qu'il faut être dans <color #FFFF66>la classe du mandat pour pouvoir commencer</color> (vous ne pouvez pas lancer un mandat pour botaniste si vous êtes mineur) et qu'il est impossible d'effectuer ces tâches en équipe.","",""
581,1,0,150692,0,"Les mandats de récolte destinés aux pêcheurs se déroulent de la même façon que les mandats d'artisanat. Vous devez d'abord parler à un client, obtenir les poissons qu'il vous a demandés, puis les lui rapporter.\n\nN.B.: livrer des <color #FFFF66>objets HQ</color> permet de recevoir une meilleure récompense.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Une fois un mandat commencé, les informations relatives à la mission apparaissent dans la <color #FFFF66>liste des objectifs</color>. Les tâches consistent principalement à effectuer des opérations de récolte à un endroit spécifique, ou à collecter un certain nombre d'objets dans un temps limité.","",""
591,1,0,150702,0,"Les cibles des mandats ont un icone en forme de losange au-dessus de leur plaque de nom. La zone de récolte est également indiquée par un cercle vert sur la <color #FFFF66>boussole</color>.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"Si vous possédez un mandat de guilde identique à celui activé par un membre de votre équipe, vous pouvez le <color #FFFF66>lier</color> au sien et participer à la mission avec lui.\n\nEn cas de réussite, vous recevrez une récompense au même titre que cette personne.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"Les ALÉA (Apparition Localisée d'Événements Aléatoires) sont des quêtes publiques qui surviennent en temps réel partout en Éorzéa. Tout le monde peut y participer en entrant dans la zone de l'événement. Lorsqu'un ALÉA se produit à proximité, un message apparaît à l'écran et son emplacement s'affiche sur la carte.","",""
611,1,0,150642,0,"Le type d'ALÉA en cours peut être identifié à son icone sur la carte.\n\nEn plaçant le curseur de la souris sur l'icone, vous pouvez voir son titre.","",""
612,1,0,150643,0,"Vous rejoignez automatiquement un ALÉA dès que vous entrez dans la zone de l'événement. Le titre de l'ALÉA, le niveau, l'objectif actuel et le temps restant apparaissent à droite de l'écran, en haut de la liste des objectifs.","",""
613,1,0,150644,0,"Si vous dépassez le niveau recommandé d'un grand nombre de niveaux, un icone <color #FFFF66>Synchro</color> apparaîtra dans votre liste des objectifs.\n\nAppuyez sur ce dernier pour ajuster automatiquement votre niveau et prendre part à l'ALÉA.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Une fois un ALÉA terminé, une fenêtre détaillant votre récompense apparaît à l'écran.\n\nLes récompenses sont offertes à tous les participants. Leurs contenus varient en fonction de la réussite ou l'échec de la mission, ainsi que de la <color #FFFF66>contribution individuelle</color>.","",""
621,1,0,150662,0,"Plus votre intervention et votre rôle sont déterminants, plus votre niveau de contribution est élevé. Ce dernier est indiqué par une médaille de bronze, d'argent ou d'or dans la fenêtre de récompense à la fin de l'ALÉA.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"Les <color #FFFF66>opérations de guilde</color> sont des contenus de combat qui s'effectuent en équipe. Pour participer, adressez-vous à un <color #FFFF66>brigadier</color> et choisissez une mission dans la liste. Notez que chaque opération est régie par des conditions de niveau ou de classe qui doivent être remplies par tous les équipiers pour pouvoir commencer.","",""
631,1,0,150712,0,"Le choix sera assez limité au début, mais les brigadiers vous proposeront de nouvelles missions au fur et à mesure de votre progression dans l'aventure. Les opérations de guilde sont idéales pour apprendre les bases du jeu en équipe. Utilisez <color #FFFF66>l'outil de mission</color> pour trouver des compagnons et bravez avec eux les nombreux dangers de ces défis.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Les défis à accomplir et le compte à rebours s'affichent dans la <color #FFFF66>liste des objectifs</color>. Si vous ne remplissez pas tous les objectifs dans le temps imparti, l'opération se solde par un échec.\n\nSurveillez les informations qui apparaissent à l'écran, elles peuvent s'avérer très utiles!","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"Les zones nébuleuses indiquent qu'un danger est imminent. Soyez très prudent(e) quand vous en apercevez une.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"Lorsque vous tombez inconscient(e) au cours d'une opération de guilde, vous n'êtes pas renvoyé(e) à votre point de retour, mais au <color #FFFF66>point de départ de l'opération</color>.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"Parlez au brigadier qui supervise l'opération pour recevoir votre récompense. Comme il s'agit de votre première victoire, un bonus vous sera accordé à titre exceptionnel. Sachez que l'équipe reçoit un bonus spécial quand <color #FFFF66>aucun joueur ne tombe inconscient</color> au cours de la mission. Pensez-y la prochaine fois!","",""
671,0,0,0,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"Pour <color #FFFF66>changer d'allégeance</color>, adressez-vous à l'officier du personnel de la grande compagnie qui vous intéresse. Notez que vos sceaux ainsi que certaines pièces d'équipement deviendront <color #FFFF66>inutilisables</color> après votre transfert. En outre, vous serez dans l'incapacité de quitter la compagnie rejointe pendant <color #FFFF66>15 jours</color>.","",""
681,0,0,0,0,"","",""
682,0,0,0,0,"","",""
683,0,0,0,0,"","",""
684,0,0,0,0,"","",""
685,0,0,0,0,"","",""
686,0,0,0,0,"","",""
687,0,0,0,0,"","",""
688,0,0,0,0,"","",""
689,0,0,0,0,"","",""
690,1,0,151331,0,"Vous pouvez désormais effectuer des <color #FFFF66>synthèses rapides</color>!\n\nContrairement à la synthèse traditionnelle, la synthèse rapide vous permet de fabriquer <color #FFFF66>plusieurs exemplaires</color> d'un même objet d'un seul coup.","",""
691,1,0,151332,0,"Pour ce faire, ouvrez le carnet d'artisanat et sélectionnez le bouton Synthèse rapide.\n\nChoisissez une recette d'objet parmi celles qui ont déjà été synthétisées <color #FFFF66>au moins une fois</color>, précisez ensuite la quantité voulue et pressez le bouton <color #FFFF66>Commencer</color>.","",""
692,1,0,151333,0,"La synthèse rapide s'effectue automatiquement. Vous n'avez <color #FFFF66>rien à faire</color> qu'attendre patiemment que l'opération se termine.\nSi cette méthode de travail n'est pas recommandée pour réaliser des objets de <color #FFFF66>haute qualité</color>, elle permet néanmoins de gagner du temps lors de la fabrication des objets de qualité normale. Pensez-y!","",""
693,0,0,0,0,"","",""
694,0,0,0,0,"","",""
695,0,0,0,0,"","",""
696,0,0,0,0,"","",""
697,0,0,0,0,"","",""
698,0,0,0,0,"","",""
699,0,0,0,0,"","",""
700,1,0,150281,0,"Tous les disciples de la main reçoivent un <color #FFFF66>carnet d'artisanat</color> compilant l'ensemble des recettes d'objets qu'ils ont appris à fabriquer.\n\nPour y accéder, sélectionnez l'option “Carnet d'artisanat” disponible à partir de la rubrique <color #FFFF66>Carnets</color> du menu principal.","",""
701,1,0,150282,0,"Pour consulter la liste des recettes disponibles, commencez par choisir une <color #FFFF66>classe</color> et une <color #FFFF66>tranche de niveau</color>.\n\nSélectionnez ensuite l'objet désiré et vérifiez que vous possédez tous les matériaux nécessaires.","",""
702,1,0,150283,0,"Le nom des matériaux manquants s'affiche en gris dans la partie droite de la fenêtre.\n\nSi vous avez tout le nécessaire dans votre inventaire, vous pouvez alors presser le bouton <color #FFFF66>Fabriquer</color> et commencer la synthèse.","",""
703,0,0,0,0,"","",""
704,0,0,0,0,"","",""
705,0,0,0,0,"","",""
706,0,0,0,0,"","",""
707,0,0,0,0,"","",""
708,0,0,0,0,"","",""
709,0,0,0,0,"","",""
710,1,0,150291,0,"La synthèse s'effectue par le biais d'actions. Celles-ci vous permettent de travailler les matériaux et ainsi de faire monter la <color #FFFF66>barre de progression</color>.","",""
711,1,0,150292,0,"Plus vous travaillez les matériaux, plus leur solidité diminue.\n\nPour réussir une synthèse, il faut que la progression atteigne <color #FFFF66>100 %</color> avant que la <color #FFFF66>solidité des matériaux</color> ne tombe à zéro.","",""
712,1,0,150293,0,"Si l'indice de solidité tombe à zéro avant que la progression n'atteigne 100 %, la synthèse <color #FFFF66>échoue</color> et tous les matériaux utilisés sont <color #FFFF66>perdus</color> (il arrive cependant que des matériaux soient restitués sous certaines conditions).","",""
713,1,0,150294,0,"Les objets que vous avez fabriqués au moins une fois portent une coche à gauche de leur nom.\n\nUn <color #FFFF66>bonus d'expérience</color> est attribué chaque fois que vous synthétisez un objet pour la première fois.","",""
714,1,0,150295,0,"La synthèse s'effectue par le biais d'actions. Celles-ci vous permettent de travailler les matériaux et ainsi de faire monter la <color #FFFF66>barre de progression</color>.","",""
715,0,0,0,0,"","",""
716,0,0,0,0,"","",""
717,0,0,0,0,"","",""
718,0,0,0,0,"","",""
719,0,0,0,0,"","",""
720,1,0,150301,0,"En plus des objets normaux, les artisans sont capables de fabriquer des objets de <color #FFFF66>haute qualité</color> (HQ). La probabilité de synthétiser un objet de haute qualité est déterminée par le <color #FFFF66>pourcentage HQ</color>. Cet indice augmente en même temps que la <color #FFFF66>qualité</color> de l'objet lors de la synthèse.","",""
721,1,0,150302,0,"Certaines actions, telles que <color #FFFF66>Ouvrage minutieux</color> ou <color #FFFF66>Ouvrage parfait</color>, permettent d'augmenter la qualité d'un objet. Ces dernières nécessitent cependant des <color #FFFF66>points de synthèse</color> (PS) pour être utilisées. Elles ont également tendance à réduire la solidité des matériaux plus rapidement que lors du travail normal.","",""
722,1,0,150303,0,"Notez enfin qu'augmenter la qualité d'un objet permet de recevoir un <color #FFFF66>bonus de points d'expérience</color> à la fin de la synthèse.","",""
723,1,0,150304,0,"Certaines actions, telles que <color #FFFF66>Ouvrage minutieux</color> ou <color #FFFF66>Ouvrage parfait</color>, permettent d'augmenter la qualité d'un objet. Ces dernières nécessitent cependant des <color #FFFF66>points de synthèse</color> (PS) pour être utilisées. Elles ont également tendance à réduire la solidité des matériaux plus rapidement que lors du travail normal.","",""
724,0,0,0,0,"","",""
725,0,0,0,0,"","",""
726,0,0,0,0,"","",""
727,0,0,0,0,"","",""
728,0,0,0,0,"","",""
729,0,0,0,0,"","",""
730,1,0,150581,0,"Au fur et à mesure que la synthèse progresse, l'<color #FFFF66>état</color> oscille entre mauvais et excellent.","",""
731,1,0,150582,0,"Effectuer des actions lorsque l'état est <color #FFFF66>bon</color> ou <color #FFFF66>excellent</color> augmente davantage la qualité en cas de réussite. Cependant l'état se dégradera toujours pour devenir <color #FFFF66>mauvais</color> à l'étape suivante.","",""
732,0,0,0,0,"","",""
733,0,0,0,0,"","",""
734,0,0,0,0,"","",""
735,0,0,0,0,"","",""
736,0,0,0,0,"","",""
737,0,0,0,0,"","",""
738,0,0,0,0,"","",""
739,0,0,0,0,"","",""
740,1,0,150591,0,"Certaines recettes d'objet sont imprégnées du pouvoir de l'un des six éléments (<color #FFFF66>feu, eau, foudre, vent, terre ou glace</color>), ce qui complique la synthèse.","",""
741,1,0,150592,0,"Certaines actions des disciples de la main comme <color #FFFF66>Marque du vent</color> ou <color #FFFF66>Marque de la terre</color> permettent toutefois de faire progresser la synthèse de façon plus régulière.","",""
742,0,0,0,0,"","",""
743,0,0,0,0,"","",""
744,0,0,0,0,"","",""
745,0,0,0,0,"","",""
746,0,0,0,0,"","",""
747,0,0,0,0,"","",""
748,0,0,0,0,"","",""
749,0,0,0,0,"","",""
750,1,0,150311,0,"Chaque fois que vous lancez des actions ou que vous tombez inconscient, la <color #FFFF66>condition</color> de vos équipements se détériore.\n\nLorsque la condition d'une pièce équipement tombe à 0 %, elle perd ses attributs.","",""
751,1,0,150312,0,"La fenêtre de personnage, accessible à partir du <color #FFFF66>menu principal</color>, permet de vérifier la condition de vos équipements.\n\nLa zone rouge indique l'usure de l'équipement.","",""
752,1,0,150313,0,"Vous trouverez des <color #FFFF66>réparateurs</color> prêts à rafistoler vos équipements pour une poignée de gils. Ces derniers sont facilement repérables sur la carte grâce à leur icone en forme de marteau.","",""
753,0,0,0,0,"","",""
754,0,0,0,0,"","",""
755,0,0,0,0,"","",""
756,0,0,0,0,"","",""
757,0,0,0,0,"","",""
758,0,0,0,0,"","",""
759,0,0,0,0,"","",""
760,1,0,150321,0,"Les disciples de la main sont capables de réparer des objets; aussi bien les leurs que ceux des autres.\n\nPour réparer un équipement usé, sélectionnez un objet et choisissez l'option <color #FFFF66>Réparer</color> dans le sous-menu.","",""
