Index,0 [0x5][0x8],1 [0x5][0xa],2 [0x5][0xc],3 [0x5][0xe],4 [0x3][0x10],5 [0x3][0x11],6 [0x3][0x12],7 [0x3][0x13],8 [0x7][0x4],9 [0x0][0x0]
290024,139,0,0,0,3,0,0,0,6900,"Surineur 24"
290025,145,147,0,0,2,2,0,0,7100,"Surineur 25"
290026,151,0,0,0,3,0,0,0,7600,"Surineur 26"
290027,148,0,0,0,3,0,0,0,8600,"Surineur 27"
290028,260,261,0,0,2,2,0,0,9400,"Surineur 28"
290029,161,160,0,0,2,2,0,0,9700,"Surineur 29"
290030,262,0,0,0,3,0,0,0,10000,"Surineur 30"
290031,40,0,0,0,3,0,0,0,11000,"Surineur 31"
290032,48,0,0,0,3,0,0,0,12000,"Surineur 32"
290033,45,53,0,0,2,2,0,0,12500,"Surineur 33"
290034,55,65,0,0,1,2,0,0,13000,"Surineur 34"
290035,58,0,0,0,3,0,0,0,13500,"Surineur 35"
290036,64,0,0,0,4,0,0,0,14000,"Surineur 36"
290037,296,298,0,0,2,2,0,0,14500,"Surineur 37"
290038,300,0,0,0,3,0,0,0,15000,"Surineur 38"
290039,304,0,0,0,3,0,0,0,16000,"Surineur 39"
290040,738,305,0,0,2,2,0,0,16500,"Surineur 40"
290041,273,0,0,0,4,0,0,0,17000,"Surineur 41"
290042,275,0,0,0,4,0,0,0,17500,"Surineur 42"
290043,310,0,0,0,4,0,0,0,18000,"Surineur 43"
290044,319,0,0,0,4,0,0,0,18500,"Surineur 44"
290045,333,334,0,0,2,2,0,0,19000,"Surineur 45"
290046,317,316,0,0,2,2,0,0,19500,"Surineur 46"
290047,318,0,0,0,4,0,0,0,20000,"Surineur 47"
290048,326,0,0,0,4,0,0,0,20500,"Surineur 48"
290049,92,91,0,0,2,2,0,0,21000,"Surineur 49"
290050,739,94,0,0,2,2,0,0,21500,"Surineur 50"
1000001,124,0,0,0,3,0,0,0,240,"Maelstrom 01"
1000002,335,0,0,0,5,0,0,0,266,"Maelstrom 02"
1000003,336,0,0,0,3,0,0,0,287,"Maelstrom 03"
1000004,337,0,0,0,1,0,0,0,311,"Maelstrom 04"
1000005,142,0,0,0,3,0,0,0,345,"Maelstrom 05"
1000006,141,0,0,0,3,0,0,0,357,"Maelstrom 06"
1000007,36,0,0,0,3,0,0,0,388,"Maelstrom 07"
1000008,249,0,0,0,3,0,0,0,431,"Maelstrom 08"
1000009,154,0,0,0,3,0,0,0,441,"Maelstrom 09"
1000010,291,0,0,0,1,0,0,0,478,"Maelstrom 10"
1000011,267,0,0,0,3,0,0,0,531,"Maelstrom 11"
1000012,61,0,0,0,3,0,0,0,590,"Maelstrom 12"
1000013,350,0,0,0,5,0,0,0,609,"Maelstrom 13"
1000014,352,0,0,0,6,0,0,0,629,"Maelstrom 14"
1000015,353,0,0,0,1,0,0,0,655,"Maelstrom 15"
1000016,69,0,0,0,3,0,0,0,632,"Maelstrom 16"
1000017,70,0,0,0,1,0,0,0,653,"Maelstrom 17"
1000018,181,0,0,0,3,0,0,0,674,"Maelstrom 18"
1000019,75,0,0,0,3,0,0,0,702,"Maelstrom 19"
1000020,276,0,0,0,3,0,0,0,749,"Maelstrom 20"
1000021,196,0,0,0,3,0,0,0,774,"Maelstrom 21"
1000022,197,0,0,0,3,0,0,0,799,"Maelstrom 22"
1000023,80,0,0,0,3,0,0,0,832,"Maelstrom 23"
1000024,83,0,0,0,3,0,0,0,884,"Maelstrom 24"
1000025,85,0,0,0,3,0,0,0,913,"Maelstrom 25"
1000026,287,0,0,0,3,0,0,0,943,"Maelstrom 26"
1000027,329,0,0,0,4,0,0,0,982,"Maelstrom 27"
1000028,331,0,0,0,5,0,0,0,1506,"Maelstrom 28"
1000029,341,0,0,0,5,0,0,0,1555,"Maelstrom 29"
1000030,344,0,0,0,1,0,0,0,1619,"Maelstrom 30"
1000031,0,0,0,0,0,0,0,0,0,"Maelstrom 31"
1000032,0,0,0,0,0,0,0,0,0,"Maelstrom 32"
1000033,0,0,0,0,0,0,0,0,0,"Maelstrom 33"
1000034,0,0,0,0,0,0,0,0,0,"Maelstrom 34"
1000035,0,0,0,0,0,0,0,0,0,"Maelstrom 35"
1000036,0,0,0,0,0,0,0,0,0,"Maelstrom 36"
1000037,0,0,0,0,0,0,0,0,0,"Maelstrom 37"
1000038,0,0,0,0,0,0,0,0,0,"Maelstrom 38"
1000039,0,0,0,0,0,0,0,0,0,"Maelstrom 39"
1000040,0,0,0,0,0,0,0,0,0,"Maelstrom 40"
1000041,0,0,0,0,0,0,0,0,0,"Maelstrom 41"
1000042,0,0,0,0,0,0,0,0,0,"Maelstrom 42"
1000043,0,0,0,0,0,0,0,0,0,"Maelstrom 43"
1000044,0,0,0,0,0,0,0,0,0,"Maelstrom 44"
1000045,0,0,0,0,0,0,0,0,0,"Maelstrom 45"
1000046,0,0,0,0,0,0,0,0,0,"Maelstrom 46"
1000047,0,0,0,0,0,0,0,0,0,"Maelstrom 47"
1000048,0,0,0,0,0,0,0,0,0,"Maelstrom 48"
1000049,0,0,0,0,0,0,0,0,0,"Maelstrom 49"
1000050,0,0,0,0,0,0,0,0,0,"Maelstrom 50"
2000001,125,0,0,0,3,0,0,0,240,"Ordre des deux vipères 01"
2000002,335,0,0,0,5,0,0,0,266,"Ordre des deux vipères 02"
2000003,338,0,0,0,5,0,0,0,287,"Ordre des deux vipères 03"
2000004,339,0,0,0,5,0,0,0,311,"Ordre des deux vipères 04"
2000005,140,0,0,0,3,0,0,0,345,"Ordre des deux vipères 05"
2000006,36,0,0,0,3,0,0,0,357,"Ordre des deux vipères 06"
2000007,249,0,0,0,3,0,0,0,388,"Ordre des deux vipères 07"
2000008,153,0,0,0,3,0,0,0,431,"Ordre des deux vipères 08"
2000009,259,0,0,0,3,0,0,0,441,"Ordre des deux vipères 09"
2000010,292,0,0,0,1,0,0,0,478,"Ordre des deux vipères 10"
2000011,266,0,0,0,3,0,0,0,531,"Ordre des deux vipères 11"
2000012,60,0,0,0,3,0,0,0,590,"Ordre des deux vipères 12"
2000013,59,0,0,0,3,0,0,0,609,"Ordre des deux vipères 13"
2000014,351,0,0,0,4,0,0,0,629,"Ordre des deux vipères 14"
2000015,354,0,0,0,1,0,0,0,655,"Ordre des deux vipères 15"
2000016,68,0,0,0,3,0,0,0,632,"Ordre des deux vipères 16"
2000017,182,0,0,0,3,0,0,0,653,"Ordre des deux vipères 17"
2000018,74,0,0,0,3,0,0,0,674,"Ordre des deux vipères 18"
2000019,277,0,0,0,3,0,0,0,702,"Ordre des deux vipères 19"
2000020,79,0,0,0,3,0,0,0,749,"Ordre des deux vipères 20"
2000021,195,0,0,0,3,0,0,0,774,"Ordre des deux vipères 21"
2000022,199,0,0,0,3,0,0,0,799,"Ordre des deux vipères 22"
2000023,82,0,0,0,3,0,0,0,832,"Ordre des deux vipères 23"
2000024,86,0,0,0,3,0,0,0,884,"Ordre des deux vipères 24"
2000025,286,0,0,0,3,0,0,0,913,"Ordre des deux vipères 25"
2000026,330,0,0,0,4,0,0,0,943,"Ordre des deux vipères 26"
2000027,331,0,0,0,5,0,0,0,982,"Ordre des deux vipères 27"
2000028,341,0,0,0,7,0,0,0,1506,"Ordre des deux vipères 28"
2000029,342,0,0,0,6,0,0,0,1555,"Ordre des deux vipères 29"
2000030,343,0,0,0,1,0,0,0,1619,"Ordre des deux vipères 30"
2000031,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 31"
2000032,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 32"
2000033,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 33"
2000034,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 34"
2000035,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 35"
2000036,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 36"
2000037,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 37"
2000038,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 38"
2000039,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 39"
2000040,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 40"
2000041,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 41"
2000042,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 42"
2000043,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 43"
2000044,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 44"
2000045,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 45"
2000046,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 46"
2000047,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 47"
2000048,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 48"
2000049,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 49"
2000050,0,0,0,0,0,0,0,0,0,"Ordre des deux vipères 50"
3000001,124,0,0,0,3,0,0,0,240,"Immortels 01"
3000002,336,0,0,0,3,0,0,0,266,"Immortels 02"
3000003,337,0,0,0,1,0,0,0,287,"Immortels 03"
3000004,340,0,0,0,1,0,0,0,311,"Immortels 04"
3000005,141,0,0,0,3,0,0,0,345,"Immortels 05"
3000006,35,0,0,0,3,0,0,0,357,"Immortels 06"
3000007,36,0,0,0,3,0,0,0,388,"Immortels 07"
3000008,250,0,0,0,3,0,0,0,431,"Immortels 08"
3000009,155,0,0,0,3,0,0,0,441,"Immortels 09"
3000010,293,0,0,0,1,0,0,0,478,"Immortels 10"
3000011,270,0,0,0,3,0,0,0,531,"Immortels 11"
3000012,60,0,0,0,3,0,0,0,590,"Immortels 12"
3000013,59,0,0,0,3,0,0,0,609,"Immortels 13"
3000014,345,0,0,0,3,0,0,0,629,"Immortels 14"
3000015,346,0,0,0,2,0,0,0,655,"Immortels 15"
3000016,347,0,0,0,1,0,0,0,632,"Immortels 16"
3000017,71,0,0,0,3,0,0,0,653,"Immortels 17"
3000018,180,0,0,0,3,0,0,0,674,"Immortels 18"
3000019,76,0,0,0,3,0,0,0,702,"Immortels 19"
3000020,281,0,0,0,3,0,0,0,749,"Immortels 20"
3000021,195,0,0,0,3,0,0,0,774,"Immortels 21"
3000022,198,0,0,0,3,0,0,0,799,"Immortels 22"
3000023,81,0,0,0,3,0,0,0,832,"Immortels 23"
3000024,87,0,0,0,3,0,0,0,884,"Immortels 24"
3000025,288,0,0,0,3,0,0,0,913,"Immortels 25"
3000026,328,0,0,0,4,0,0,0,943,"Immortels 26"
3000027,331,0,0,0,5,0,0,0,982,"Immortels 27"
3000028,341,0,0,0,8,0,0,0,1506,"Immortels 28"
3000029,348,0,0,0,3,0,0,0,1555,"Immortels 29"
3000030,349,0,0,0,3,0,0,0,1619,"Immortels 30"
3000031,0,0,0,0,0,0,0,0,0,"Immortels 31"
3000032,0,0,0,0,0,0,0,0,0,"Immortels 32"
3000033,0,0,0,0,0,0,0,0,0,"Immortels 33"
3000034,0,0,0,0,0,0,0,0,0,"Immortels 34"
3000035,0,0,0,0,0,0,0,0,0,"Immortels 35"
3000036,0,0,0,0,0,0,0,0,0,"Immortels 36"
3000037,0,0,0,0,0,0,0,0,0,"Immortels 37"
3000038,0,0,0,0,0,0,0,0,0,"Immortels 38"
3000039,0,0,0,0,0,0,0,0,0,"Immortels 39"
3000040,0,0,0,0,0,0,0,0,0,"Immortels 40"
3000041,0,0,0,0,0,0,0,0,0,"Immortels 41"
3000042,0,0,0,0,0,0,0,0,0,"Immortels 42"
3000043,0,0,0,0,0,0,0,0,0,"Immortels 43"
3000044,0,0,0,0,0,0,0,0,0,"Immortels 44"
3000045,0,0,0,0,0,0,0,0,0,"Immortels 45"
3000046,0,0,0,0,0,0,0,0,0,"Immortels 46"
3000047,0,0,0,0,0,0,0,0,0,"Immortels 47"
3000048,0,0,0,0,0,0,0,0,0,"Immortels 48"
3000049,0,0,0,0,0,0,0,0,0,"Immortels 49"
3000050,0,0,0,0,0,0,0,0,0,"Immortels 50"
