Index,0 [0x0][0x4],1 [0x3][0xa],2 [0x3][0xb],3 [0x19][0xd],4 [0x3][0xc],5 [0x5][0x8],6 [0x0][0x0]
397,"HOTBAR_9_1",255,253,false,6,97,"Kommandomenü 9 - Slot 1"
398,"HOTBAR_9_2",255,253,false,6,98,"Kommandomenü 9 - Slot 2"
399,"HOTBAR_9_3",255,253,false,6,99,"Kommandomenü 9 - Slot 3"
400,"HOTBAR_9_4",255,253,false,6,100,"Kommandomenü 9 - Slot 4"
401,"HOTBAR_9_5",255,253,false,6,101,"Kommandomenü 9 - Slot 5"
402,"HOTBAR_9_6",255,253,false,6,102,"Kommandomenü 9 - Slot 6"
403,"HOTBAR_9_7",255,253,false,6,103,"Kommandomenü 9 - Slot 7"
404,"HOTBAR_9_8",255,253,false,6,104,"Kommandomenü 9 - Slot 8"
405,"HOTBAR_9_9",255,253,false,6,105,"Kommandomenü 9 - Slot 9"
406,"HOTBAR_9_0",255,253,false,6,106,"Kommandomenü 9 - Slot 10"
407,"HOTBAR_9_A",255,253,false,6,107,"Kommandomenü 9 - Slot 11"
408,"HOTBAR_9_B",255,253,false,6,108,"Kommandomenü 9 - Slot 12"
409,"HOTBAR_10_1",255,253,false,6,109,"Kommandomenü 10 - Slot 1"
410,"HOTBAR_10_2",255,253,false,6,110,"Kommandomenü 10 - Slot 2"
411,"HOTBAR_10_3",255,253,false,6,111,"Kommandomenü 10 - Slot 3"
412,"HOTBAR_10_4",255,253,false,6,112,"Kommandomenü 10 - Slot 4"
413,"HOTBAR_10_5",255,253,false,6,113,"Kommandomenü 10 - Slot 5"
414,"HOTBAR_10_6",255,253,false,6,114,"Kommandomenü 10 - Slot 6"
415,"HOTBAR_10_7",255,253,false,6,115,"Kommandomenü 10 - Slot 7"
416,"HOTBAR_10_8",255,253,false,6,116,"Kommandomenü 10 - Slot 8"
417,"HOTBAR_10_9",255,253,false,6,117,"Kommandomenü 10 - Slot 9"
418,"HOTBAR_10_0",255,253,false,6,118,"Kommandomenü 10 - Slot 10"
419,"HOTBAR_10_A",255,253,false,6,119,"Kommandomenü 10 - Slot 11"
420,"HOTBAR_10_B",255,253,false,6,120,"Kommandomenü 10 - Slot 12"
421,"HOTBAR_EX_1",255,253,false,6,121,"Helfer-Kommandomenü - Slot 1"
422,"HOTBAR_EX_2",255,253,false,6,122,"Helfer-Kommandomenü - Slot 2"
423,"HOTBAR_EX_3",255,253,false,6,123,"Helfer-Kommandomenü - Slot 3"
424,"HOTBAR_EX_4",255,253,false,6,124,"Helfer-Kommandomenü - Slot 4"
425,"HOTBAR_EX_5",255,253,false,6,125,"Helfer-Kommandomenü - Slot 5"
426,"HOTBAR_EX_6",255,253,false,6,126,"Helfer-Kommandomenü - Slot 6"
427,"HOTBAR_EX_7",255,253,false,6,127,"Helfer-Kommandomenü - Slot 7"
428,"HOTBAR_EX_8",255,253,false,6,128,"Helfer-Kommandomenü - Slot 8"
429,"HOTBAR_EX_9",255,253,false,6,129,"Helfer-Kommandomenü - Slot 9"
430,"HOTBAR_EX_0",255,253,false,6,130,"Helfer-Kommandomenü - Slot 10"
431,"HOTBAR_EX_A",255,253,false,6,131,"Helfer-Kommandomenü - Slot 11"
432,"HOTBAR_EX_B",255,253,false,6,132,"Helfer-Kommandomenü - Slot 12"
433,"",255,255,false,0,0,""
434,"",255,255,false,0,0,""
435,"",255,255,false,0,0,""
436,"",255,255,false,0,0,""
437,"",255,255,false,0,0,""
438,"",255,255,false,0,0,""
439,"",255,255,false,0,0,""
440,"",255,255,false,0,0,""
441,"",255,255,false,0,0,""
442,"",255,255,false,0,0,""
443,"",255,255,false,0,0,""
444,"",255,255,false,0,0,""
445,"",255,255,false,0,0,""
446,"",255,255,false,0,0,""
447,"",255,255,false,0,0,""
448,"",255,255,false,0,0,""
449,"",255,255,false,0,0,""
451,"VIRTUAL_PAD_UP",255,255,false,7,1,"<icon:2> Oben-Taste"
452,"VIRTUAL_PAD_DOWN",255,255,false,7,2,"<icon:3> Unten-Taste"
453,"VIRTUAL_PAD_LEFT",255,255,false,7,3,"<icon:4> Links-Taste"
454,"VIRTUAL_PAD_RIGHT",255,255,false,7,4,"<icon:5> Rechts-Taste"
455,"VIRTUAL_PAD_TRIANGLE",255,255,false,7,5,"<icon:12><if: △-Taste/ Y-Taste>"
456,"VIRTUAL_PAD_CIRCLE",255,255,false,7,6,"<icon:9><if: ◯-Taste/ B-Taste>"
457,"VIRTUAL_PAD_CROSS",255,255,false,7,7,"<icon:10><if: ×-Taste/ A-Taste>"
458,"VIRTUAL_PAD_SQUARE",255,255,false,7,8,"<icon:11><if: □-Taste/ X-Taste>"
459,"VIRTUAL_PAD_START",255,255,false,7,9,"<icon:19><if:<switch: START/ OPTIONS>/ START>-Taste"
460,"VIRTUAL_PAD_SELECT",255,255,false,7,10,"<icon:20><if:<switch: SELECT/ Touchpad>/ Zurück>-Taste"
461,"VIRTUAL_PAD_L1",255,255,false,7,11,"<icon:13><if: L1-Taste/ Linker Bumper>"
462,"VIRTUAL_PAD_L2",255,255,false,7,12,"<icon:15><if: L2-Taste/ Linker Schalter>"
463,"VIRTUAL_PAD_R1",255,255,false,7,13,"<icon:14><if: R1-Taste/ Rechter Bumper>"
464,"VIRTUAL_PAD_R2",255,255,false,7,14,"<icon:16><if: R2-Taste/ Rechter Schalter>"
465,"VIRTUAL_PAD_L3",255,255,false,7,15,"<icon:17><if: L3-Taste/ Linke Stick-Taste>"
466,"VIRTUAL_PAD_R3",255,255,false,7,16,"<icon:18><if: R3-Taste/ Rechte Stick-Taste>"
467,"VIRTUAL_PAD_LSTICK_UP",255,255,false,7,17,"<icon:21> Linker Stick - oben"
468,"VIRTUAL_PAD_LSTICK_DOWN",255,255,false,7,18,"<icon:21> Linker Stick - unten"
469,"VIRTUAL_PAD_LSTICK_LEFT",255,255,false,7,19,"<icon:21> Linker Stick - links"
470,"VIRTUAL_PAD_LSTICK_RIGHT",255,255,false,7,20,"<icon:21> Linker Stick - rechts"
471,"VIRTUAL_PAD_RSTICK_UP",255,255,false,7,21,"<icon:24> Rechter Stick - oben"
472,"VIRTUAL_PAD_RSTICK_DOWN",255,255,false,7,22,"<icon:24> Rechter Stick - unten"
473,"VIRTUAL_PAD_RSTICK_LEFT",255,255,false,7,23,"<icon:24> Rechter Stick - links"
474,"VIRTUAL_PAD_RSTICK_RIGHT",255,255,false,7,24,"<icon:24> Rechter Stick - rechts"
475,"",255,255,false,0,0,""
476,"",255,255,false,0,0,""
477,"",255,255,false,0,0,""
478,"",255,255,false,0,0,""
479,"",255,255,false,0,0,""
480,"",255,255,false,0,0,""
481,"",255,255,false,0,0,""
482,"",255,255,false,0,0,""
483,"",255,255,false,0,0,""
484,"",255,255,false,0,0,""
485,"",255,255,false,0,0,""
486,"",255,255,false,0,0,""
487,"",255,255,false,0,0,""
488,"",255,255,false,0,0,""
489,"",255,255,false,0,0,""
490,"",255,255,false,0,0,""
491,"",255,255,false,0,0,""
492,"",255,255,false,0,0,""
493,"",255,255,false,0,0,""
494,"",255,255,false,0,0,""
495,"",255,255,false,0,0,""
496,"",255,255,false,0,0,""
497,"",255,255,false,0,0,""
498,"",255,255,false,0,0,""
499,"",255,255,false,0,0,""
500,"",255,255,false,0,0,""
