Index,0 [0x0][0x0],1 [0x2][0x8],2 [0x0][0x4],3 [0x2][0x9],4 [0x2][0xa],5 [0x2][0xb],6 [0x2][0xc],7 [0x2][0xd]
1166,"ウェット・ラット",0,"",0,0,1,0,0
1167,"スウィートトゥース・グゥーブー",0,"",0,0,1,0,0
1168,"海蛇の剣術士",0,"",0,0,1,0,0
1169,"デックハウンド",0,"",0,0,1,0,0
1170,"キキルン・エッグリフター",0,"",0,0,1,0,0
1171,"ロープボーンド・バッカニア",0,"",0,0,1,0,0
1172,"タールステイン・バッカニア",0,"",0,0,1,0,0
1173,"ゲイルボーン・バッカニア",0,"",0,0,1,0,0
1174,"連雷衆の弓術士",0,"",0,0,1,0,0
1175,"連雷衆の斧術士",0,"",0,0,1,0,0
1176,"双蛇党の幻術士",0,"",0,0,1,0,0
1177,"アマルジャ・ラベジャー",0,"",0,0,1,0,0
1178,"疾風怒濤のファルムル",0,"",0,0,1,0,0
1179,"粗野な斧術士",0,"",0,0,1,0,0
1180,"ワイルドウルフ",0,"",0,0,1,0,0
1181,"ロズリトペリカン",0,"",0,0,1,0,0
1182,"タウルス",0,"",0,0,1,0,0
1183,"バテラー",0,"",0,0,1,0,0
1184,"リリー・バルブ",0,"",0,0,1,0,0
1185,"イフリート",0,"",0,0,1,0,0
1186,"炎獄の楔",0,"",0,0,1,0,0
1187,"ダムナトゥス",0,"",0,0,1,0,0
1188,"ドクトル",0,"",0,0,1,0,0
1189,"キラーカッター",0,"",0,0,1,0,0
1190,"コロセウム・パイソン",0,"",0,0,1,0,0
1191,"ルディスビーク",0,"",0,0,1,0,0
1192,"ピットペイスト",0,"",0,0,1,0,0
1193,"ガスボム",0,"",0,0,1,0,0
1194,"赤熱のブッシュファイア",0,"",0,0,1,0,0
1195,"ノクシウス",0,"",0,0,1,0,0
1196,"百雷のギーヴル",0,"",0,0,1,0,0
1197,"獣闘士 タンガタ",0,"",0,0,1,0,0
1198,"ヴァンドロス・インプ",0,"",0,0,1,0,0
1199,"ブロウフライ・スウォーム",0,"",0,0,1,0,0
1200,"キャンサー",0,"",0,0,1,0,0
1201,"アクベンス",0,"",0,0,1,0,0
1202,"レジー・ローレンス",0,"",0,0,1,0,0
1203,"フルーティング・ファンガー",0,"",0,0,1,0,0
1204,"チョッパー",0,"",0,0,1,0,0
1205,"スカヴィ・ドッグ",0,"",0,0,1,0,0
1206,"鯱牙のデェン",0,"",0,0,1,0,0
1207,"デェンの護衛",0,"",0,0,1,0,0
1208,"ジャイアントクラム",0,"",0,0,1,0,0
1209,"シェイド・シーカー",0,"",0,0,1,0,0
1210,"ケーブオーレリア",0,"",0,0,1,0,0
1211,"フォッシルシェル",0,"",0,0,1,0,0
1212,"サスタシャ・オロボン",0,"",0,0,1,0,0
1213,"モルモーズ・ミッショナリー",0,"",0,0,1,0,0
1214,"アマルジャ・ラベジャー",0,"",0,0,1,0,0
1215,"アマルジャ・ラベジャー",0,"",0,0,1,0,0
1216,"サークリング・ヴァルチャー",0,"",0,0,1,0,0
1217,"",0,"",0,0,0,0,0
1218,"ロッティング・パイクマン",0,"",0,0,1,0,0
1219,"ロッティング・メイジ",0,"",0,0,1,0,0
1220,"アマルジャ・ラベジャー",0,"",0,0,1,0,0
1221,"ヴォイド・ウォリアー",0,"",0,0,1,0,0
1222,"パラサイト・レディバグ",0,"",0,0,1,0,0
1223,"スチールクイル・ツコツコ",0,"",0,0,1,0,0
1224,"スポーニング・メガロクラブ",0,"",0,0,1,0,0
1225,"橋の修繕資材",0,"",0,0,1,0,0
1226,"防壁の建材",0,"",0,0,1,0,0
1227,"不滅隊の油壺",0,"",0,0,1,0,0
1228,"隠された軍用保存食",0,"",0,0,1,0,0
1229,"樹液採集器",0,"",0,0,1,0,0
1230,"燃え盛るたき火",0,"",0,0,1,0,0
1231,"軍需物資",0,"",0,0,1,0,0
1232,"落ちた補給物資",0,"",0,0,1,0,0
1233,"グレーターバッファロー",0,"",0,0,1,0,0
1234,"スラッシャー",0,"",0,0,1,0,0
1235,"コボルド・ガーニーマン",0,"",0,0,1,0,0
1236,"ダーティ・ラット",0,"",0,0,1,0,0
1237,"メメルン交易商会 ノノルン",0,"",0,0,1,0,0
1238,"狂犬のラタタ",0,"",0,0,1,0,0
1239,"猟犬同盟の甲板員",0,"",0,0,1,0,0
1240,"猟犬同盟の航海士",0,"",0,0,1,0,0
1241,"穀物入りの木箱",0,"",0,0,1,0,0
1242,"人買のナヨク・ロー",0,"",0,0,1,0,0
1243,"守銭奴のズズルン",0,"",0,0,1,0,0
1244,"キキルン・トラフィッカー",0,"",0,0,1,0,0
1245,"武具屋 チャチャムン",0,"",0,0,1,0,0
1246,"バートラム",0,"",0,0,1,0,0
1247,"タイニー・オーロクス",0,"",0,0,1,0,0
1248,"ルルラジ",0,"",0,0,1,0,0
1249,"ジャジャンゾ",0,"",0,0,1,0,0
1250,"アルデブランド",0,"",0,0,1,0,0
1251,"リガート",0,"",0,0,1,0,0
1252,"碧眼のエ・タージャ",0,"",0,0,1,0,0
1253,"紅眼のエ・ラームイ",0,"",0,0,1,0,0
1254,"剃刀のフンベルクト",0,"",0,0,1,0,0
1255,"銅刃団の衛兵",0,"",0,0,1,0,0
1256,"商品の入った木箱",0,"",0,0,1,0,0
1257,"アマチュア・レイダー",0,"",0,0,1,0,0
1258,"ギルガメ",0,"",0,0,1,0,0
1259,"ラッシャー・ホッグ",0,"",0,0,1,0,0
1260,"テイムド・スプリガン",0,"",0,0,1,0,0
1261,"レッジリーパー",0,"",0,0,1,0,0
1262,"岩壁",0,"",0,0,1,0,0
1263,"ペッキング・コンドル",0,"",0,0,1,0,0
1264,"エルダー・グゥーブー",0,"",0,0,1,0,0
1265,"トキシック・タムリン",0,"",0,0,1,0,0
1266,"ロトンジャム",0,"",0,0,1,0,0
1267,"ロトンバブル",0,"",0,0,1,0,0
1268,"アシッドバブル",0,"",0,0,1,0,0
1269,"ブソ",0,"",0,0,1,0,0
1270,"ヴォイド・ハウンド",0,"",0,0,1,0,0
1271,"メナグラウンズマン",0,"",0,0,1,0,0
1272,"イエロージャケット警備兵",0,"",0,0,1,0,0
1273,"黒渦団の兵卒",0,"",0,0,1,0,0
1274,"ゲゲルジュ氏の私兵",0,"",0,0,1,0,0
1275,"不滅隊の兵卒",0,"",0,0,1,0,0
1276,"鉄灯団の衛兵",0,"",0,0,1,0,0
1277,"銅刃団の衛兵",0,"",0,0,1,0,0
1278,"ウ族の狩人",0,"",0,0,1,0,0
1279,"アイアタル",0,"",0,0,1,0,0
1280,"グレート・イエローペリカン",0,"",0,0,1,0,0
1281,"ブルーバック",0,"",0,0,1,0,0
1282,"バイオレットバック",0,"",0,0,1,0,0
1283,"セーブルバック",0,"",0,0,1,0,0
1284,"インフェルノドレイク",0,"",0,0,1,0,0
1285,"テンペストビアスト",0,"",0,0,1,0,0
1286,"ヘルベンダー",0,"",0,0,1,0,0
1287,"ガリ・ガラゴ",0,"",0,0,1,0,0
1288,"レイン・オチュー",0,"",0,0,1,0,0
1289,"ペインテッド・コリブリ",0,"",0,0,1,0,0
1290,"コメットチェイサー",0,"",0,0,1,0,0
1291,"マッドビアスト",0,"",0,0,1,0,0
1292,"アッシュドレイク",0,"",0,0,1,0,0
1293,"ウィルムハウンド",0,"",0,0,1,0,0
1294,"サーフエフト",0,"",0,0,1,0,0
1295,"スワンプ・プギル",0,"",0,0,1,0,0
1296,"バイオレットバック",0,"",0,0,1,0,0
1297,"ディープジャングル・クァール",0,"",0,0,1,0,0
1298,"ゴブリン・パスファインダー",0,"",0,0,1,0,0
1299,"ゴブリン・パスファインダー",0,"",0,0,1,0,0
1300,"無手勝流のブレイフロクス",0,"",0,0,1,0,0
1301,"呪怨のギギリア",0,"",0,0,1,0,0
1302,"ヘカトン・ストーンブレーカー",0,"",0,0,1,0,0
1303,"ブラスティング・ボム",0,"",0,0,1,0,0
1304,"アラクランの剣術士",0,"",0,0,1,0,0
1305,"アラクランの格闘士",0,"",0,0,1,0,0
1306,"アラクランの弓術士",0,"",0,0,1,0,0
1307,"アラクランの呪術士",0,"",0,0,1,0,0
1308,"バンディット・バックスタバー",0,"",0,0,1,0,0
1309,"バンディット・トラッパー",0,"",0,0,1,0,0
1310,"バンディット・メイジ",0,"",0,0,1,0,0
1311,"バンディット・アーチャー",0,"",0,0,1,0,0
1312,"ローン・クァール",0,"",0,0,1,0,0
1313,"バッファロー",0,"",0,0,1,0,0
1314,"知人によく似た男",0,"",0,0,1,0,0
1315,"キャトル・タイラント",0,"",0,0,1,0,0
1316,"ジャイアント・オックスペッカー",0,"",0,0,1,0,0
1317,"アイアンクイル・ツコツコ",0,"",0,0,1,0,0
1318,"スウォーミング・ダイアマイト",0,"",0,0,1,0,0
1319,"荒ぶる教導隊員",0,"",0,0,1,0,0
1320,"助けを求める農夫",0,"",0,0,1,0,0
1321,"助けを求める風車番",0,"",0,0,1,0,0
1322,"困り果てた作業員",0,"",0,0,1,0,0
1323,"仕事熱心な作業員",0,"",0,0,1,0,0
1324,"困り果てた漁師",0,"",0,0,1,0,0
1325,"クリス少年",0,"",0,0,1,0,0
1326,"金満のアイスムル",0,"",0,0,1,0,0
1327,"春を待ち続ける男",0,"",0,0,1,0,0
1328,"蟲嫌いの木こり",0,"",0,0,1,0,0
1329,"ジェイデッド・ジョディ",0,"",0,0,1,0,0
1330,"蜂蜜酒の運び人",0,"",0,0,1,0,0
1331,"黒渦団甲軍曹",0,"",0,0,1,0,0
1332,"黒渦団二等甲兵",0,"",0,0,1,0,0
1333,"逃げ惑う荷運び人",0,"",0,0,1,0,0
1334,"レッドルースター農場の農夫",0,"",0,0,1,0,0
1335,"夢見がちな女",0,"",0,0,1,0,0
1336,"緊張した男",0,"",0,0,1,0,0
1337,"熟練の警備兵",0,"",0,0,1,0,0
1338,"新米の警備兵",0,"",0,0,1,0,0
1339,"亡霊を恐れる男",0,"",0,0,1,0,0
1340,"亡霊を信じない男",0,"",0,0,1,0,0
1341,"敗北した冒険者",0,"",0,0,1,0,0
1342,"スプリガン・カッパーキャリアー",0,"",0,0,1,0,0
1343,"不滅隊の偵察兵",0,"",0,0,1,0,0
1344,"強化型バトルドレイク",0,"",0,0,1,0,0
1345,"イエロージャケット新兵",0,"",0,0,1,0,0
1346,"黒渦団の輸送兵",0,"",0,0,1,0,0
1347,"負傷した商人",0,"",0,0,1,0,0
1348,"腹を減らした少女",0,"",0,0,1,0,0
1349,"ロードブロッカー・インプ",0,"",0,0,1,0,0
1350,"ドライスラッグ",0,"",0,0,1,0,0
1351,"古代魔法の研究者",0,"",0,0,1,0,0
1352,"息子想いの漁師",0,"",0,0,1,0,0
1353,"アマルジャ・ドレイクラッシャー",0,"",0,0,1,0,0
1354,"ヘッケラー・インプ",0,"",0,0,1,0,0
1355,"困り果てた農夫",0,"",0,0,1,0,0
1356,"うろたえた漁師",0,"",0,0,1,0,0
1357,"マンドラプリンス",0,"",0,0,1,0,0
1358,"怒りに燃える農夫",0,"",0,0,1,0,0
1359,"イエロージャケット陸士長",0,"",0,0,1,0,0
1360,"ゴブリン・トレーダー",0,"",0,0,1,0,0
1361,"不用心な配達士",0,"",0,0,1,0,0
1362,"ドードーの巣",0,"",0,0,1,0,0
1363,"虹蝶貝を探す女",0,"",0,0,1,0,0
1364,"IVコホルス・トリアリウス",0,"",0,0,1,0,0
1365,"IVコホルス・イマギニファー",0,"",0,0,1,0,0
1366,"IVコホルス・ウォーハウンド",0,"",0,0,1,0,0
1367,"コッファー＆コフィンの用心棒",0,"",0,0,1,0,0
1368,"埠頭の労働者",0,"",0,0,1,0,0
1369,"困り果てた商人",0,"",0,0,1,0,0
1370,"魔物に怯える市民",0,"",0,0,1,0,0
1371,"不滅隊二等闘兵",0,"",0,0,1,0,0
1372,"ピックマン382 ゲ・ブ",0,"",0,0,1,0,0
1373,"溺没のベーンリス",0,"",0,0,1,0,0
1374,"神秘的な幻術士",0,"",0,0,1,0,0
1375,"陽気な格闘士",0,"",0,0,1,0,0
1376,"気難しげな呪術士",0,"",0,0,1,0,0
1377,"手練れらしき優男",0,"",0,0,1,0,0
1378,"正道のフフルパ",0,"",0,0,1,0,0
1379,"",0,"",0,0,0,0,0
1380,"サー・キヴロン男爵IV世",0,"",0,0,1,0,0
1381,"突槍のバルドウィン",0,"",0,0,1,0,0
1382,"マディソン船長",0,"",0,0,1,0,0
1383,"不快な水泡",0,"",0,0,1,0,0
1384,"小爆弾",0,"",0,0,1,0,0
1385,"爆弾",0,"",0,0,1,0,0
1386,"大爆弾",0,"",0,0,1,0,0
1387,"アマルジャ・ジェイルキーパー",0,"",0,0,1,0,0
1388,"アマルジャ・ブリガンド",0,"",0,0,1,0,0
1389,"アマルジャ・スカベンジャー",0,"",0,0,1,0,0
1390,"燃える聖火台",0,"",0,0,1,0,0
1391,"極北のキュリアス・ゴージ",0,"",0,0,1,0,0
1392,"原初の猛り",0,"",0,0,1,0,0
1393,"原初の怒り",0,"",0,0,1,0,0
1394,"屠龍のエスティニアン",0,"",0,0,1,0,0
1395,"強弓のジェアンテル",0,"",0,0,1,0,0
1396,"バトラール",0,"",0,0,1,0,0
1397,"オールシーイングアイ",0,"",0,0,1,0,0
1398,"フェアリー・エオス",0,"",0,0,1,0,0
1399,"フェアリー・セレネ",0,"",0,0,1,0,0
1400,"カーバンクル・トパーズ",0,"",0,0,1,0,0
1401,"カーバンクル・エメラルド",0,"",0,0,1,0,0
1402,"イフリート・エギ",0,"",0,0,1,0,0
1403,"タイタン・エギ",0,"",0,0,1,0,0
1404,"ガルーダ・エギ",0,"",0,0,1,0,0
1405,"",0,"",0,0,0,0,0
1406,"",0,"",0,0,1,0,0
1407,"",0,"",0,0,0,0,0
1408,"",0,"",0,0,0,0,0
1409,"",0,"",0,0,0,0,0
1410,"",0,"",0,0,0,0,0
1411,"",0,"",0,0,0,0,0
1412,"",0,"",0,0,0,0,0
1413,"",0,"",0,0,0,0,0
1414,"",0,"",0,0,0,0,0
1415,"タウラード",0,"",0,0,1,0,0
1416,"紫電のウィダルゲルト",0,"",0,0,1,0,0
1417,"セイレーン",0,"",0,0,1,0,0
1418,"ビッグス",0,"",0,0,1,0,0
1419,"道士ウルフュー",0,"",0,0,1,0,0
1420,"風の淀み",0,"",0,0,1,0,0
1421,"秋水のジェンリンス",0,"",0,0,1,0,0
1422,"ラヤ・オ・センナ",0,"",0,0,1,0,0
1423,"ア・ルン・センナ",0,"",0,0,1,0,0
1424,"土の淀み",0,"",0,0,1,0,0
1425,"道士ノラネル",0,"",0,0,1,0,0
1426,"道士ジョアシャン",0,"",0,0,1,0,0
1427,"ダウニーダンスタン",0,"",0,0,1,0,0
1428,"ガビアル",0,"",0,0,1,0,0
1429,"ガルガメル",0,"",0,0,1,0,0
1430,"リュタン",0,"",0,0,1,0,0
1431,"セプス",0,"",0,0,1,0,0
1432,"ロンジュール",0,"",0,0,1,0,0
1433,"クリュティオス",0,"",0,0,1,0,0
1434,"ロック",0,"",0,0,1,0,0
1435,"北風のスタリ・フェロック",0,"",0,0,1,0,0
1436,"南風のサテリ・フェロック",0,"",0,0,1,0,0
1437,"東風のソトリ・フェロック",0,"",0,0,1,0,0
1438,"西風のセトゥリ・フェロック",0,"",0,0,1,0,0
1439,"工匠のゴゾル・イツカン",0,"",0,0,1,0,0
1440,"スヴァラ",0,"",0,0,1,0,0
1441,"ンブル",0,"",0,0,1,0,0
1442,"ポリュス",0,"",0,0,1,0,0
1443,"銀髪のディオネ",0,"",0,0,1,0,0
1444,"グウィルギ",0,"",0,0,1,0,0
1445,"ステロペス",0,"",0,0,1,0,0
1446,"ゴーキマイラ",0,"",0,0,1,0,0
1447,"ステロペスの弟子",0,"",0,0,1,0,0
1448,"ウィングド・スカベンジャー",0,"",0,0,1,0,0
1449,"ヘルズバウンドウォリアー",0,"",0,0,1,0,0
1450,"長老の木",0,"",0,0,1,0,0
1451,"ブライトウィスプ",0,"",0,0,1,0,0
1452,"ア・トワの幻影",0,"",0,0,1,0,0
1453,"メンディカント269 ダ・ザ",0,"",0,0,1,0,0
1454,"義強のアルドゥリク",0,"",0,0,1,0,0
1455,"オルシュファン",0,"",0,0,1,0,0
1456,"パスカルレー",0,"",0,0,1,0,0
1457,"ギィエーム",0,"",0,0,1,0,0
1458,"ヴェールモン",0,"",0,0,1,0,0
1459,"制御システム",0,"",0,0,1,0,0
1460,"警備システム",0,"",0,0,1,0,0
1461,"ダークマター・ルナゴーレム",0,"",0,0,1,0,0
1462,"ダークマター・クァール",0,"",0,0,1,0,0
1463,"ダークマター・テロック",0,"",0,0,1,0,0
1464,"ダークマター・マンティス",0,"",0,0,1,0,0
1465,"ダークマター・ペリカン",0,"",0,0,1,0,0
1466,"カドゥケウス",0,"",0,0,1,0,0
1467,"ダークマター・スライム",0,"",0,0,1,0,0
1468,"防疫システム",0,"",0,0,1,0,0
1469,"迎撃システム",0,"",0,0,1,0,0
1470,"浄化システム",0,"",0,0,1,0,0
1471,"監視システム",0,"",0,0,1,0,0
1472,"防衛システム",0,"",0,0,1,0,0
1473,"焼却システム",0,"",0,0,1,0,0
1474,"アラガンワーク・バグ",0,"",0,0,1,0,0
1475,"アラガンワーク・ソルジャー",0,"",0,0,1,0,0
1476,"ルークスピナー",0,"",0,0,1,0,0
1477,"アラガンワーク・ナイト",0,"",0,0,1,0,0
1478,"ドレッドノート",0,"",0,0,1,0,0
1479,"ダークマター・スラッグ",0,"",0,0,1,0,0
1480,"ダークマター・プギル",0,"",0,0,1,0,0
1481,"ダークマター・オーレリア",0,"",0,0,1,0,0
1482,"ツインタニア",0,"",0,0,1,0,0
1483,"ヒュギエイア",0,"",0,0,1,0,0
1484,"アスクレピオス",0,"",0,0,1,0,0
1485,"ドレッドナイト",0,"",0,0,1,0,0
1486,"シド",0,"",0,0,1,0,0
1487,"魔導アーマー",0,"",0,0,1,0,0
1488,"グンドバルド",0,"",0,0,1,0,0
1489,"ウィルレッド",0,"",0,0,1,0,0
1490,"石兵のソウルストーン",0,"",0,0,1,0,0
1491,"",0,"",0,0,0,0,0
1492,"ウリエンジェ",0,"",0,0,1,0,0
1493,"先読のク・リヒャ",0,"",0,0,1,0,0
1494,"夕凪のガイスフリン",0,"",0,0,1,0,0
1495,"朝凪のエルストータ",0,"",0,0,1,0,0
1496,"平明のトゥビルゲイム",0,"",0,0,1,0,0
1497,"ムーシュ・ヴォラント",0,"",0,0,1,0,0
1498,"アマヌエシス",0,"",0,0,1,0,0
1499,"ディープヴォイド・スレイヴ",0,"",0,0,1,0,0
1500,"毒心のデュースマガ",0,"",0,0,1,0,0
1501,"不気味な魔法陣",0,"",0,0,1,0,0
1502,"ウェッジ",0,"",0,0,1,0,0
1503,"アイエテス",0,"",0,0,1,0,0
1504,"バドゥ",0,"",0,0,1,0,0
1505,"アスピドケロン",0,"",0,0,1,0,0
1506,"黒煙のペグジ・チャー",0,"",0,0,1,0,0
1507,"火打のハプグ・ロー",0,"",0,0,1,0,0
1508,"アリマスピ",0,"",0,0,1,0,0
1509,"魔導ヴァンガード試験型",0,"",0,0,1,0,0
1510,"ラクモン",0,"",0,0,1,0,0
1511,"ボムバロン",0,"",0,0,1,0,0
1512,"アディソン",0,"",0,0,1,0,0
1513,"ミルブル",0,"",0,0,1,0,0
1514,"絶望のミルブル",0,"",0,0,1,0,0
1515,"セクメト",0,"",0,0,1,0,0
1516,"ジョリーグリーン",0,"",0,0,1,0,0
1517,"メツハルジャス",0,"",0,0,1,0,0
1518,"鮫肌のヴォル",0,"",0,0,1,0,0
1519,"オアンネス",0,"",0,0,1,0,0
1520,"カルキノス",0,"",0,0,1,0,0
1521,"ゾレドナイト",0,"",0,0,1,0,0
1522,"美男のブガージャ",0,"",0,0,1,0,0
1523,"オセ",0,"",0,0,1,0,0
1524,"ピックマン59 ベ・ゼ",0,"",0,0,1,0,0
1525,"ブラウンガー",0,"",0,0,1,0,0
1526,"ペリュトン",0,"",0,0,1,0,0
1527,"ナンバー128",0,"",0,0,1,0,0
1528,"バリデト",0,"",0,0,1,0,0
1529,"マンティスキング",0,"",0,0,1,0,0
1530,"セベク",0,"",0,0,1,0,0
1531,"理詰のアルカ・ゾルカ",0,"",0,0,1,0,0
1532,"マイザーズミストレス",0,"",0,0,1,0,0
1533,"コインカウンター",0,"",0,0,1,0,0
1534,"ロックスミス",0,"",0,0,1,0,0
1535,"モルボル・シードリング",0,"",0,0,1,0,0
1536,"モルボルの実",0,"",0,0,1,0,0
1537,"モルボルの大きな実",0,"",0,0,1,0,0
1538,"ゴールドヴァイン・モルボル",0,"",0,0,1,0,0
1539,"ヴェイルバット",0,"",0,0,1,0,0
1540,"ヴェイルワスプ",0,"",0,0,1,0,0
1541,"エフトスツール",0,"",0,0,1,0,0
1542,"ヴェイルリリー",0,"",0,0,1,0,0
1543,"ネザーニクス",0,"",0,0,1,0,0
1544,"ヴェイル・ベーンマイト",0,"",0,0,1,0,0
1545,"ヴェイル・ダイアマイト",0,"",0,0,1,0,0
1546,"ポイソンドペザント",0,"",0,0,1,0,0
1547,"トンベリキング",0,"",0,0,1,0,0
1548,"キーパー・オブ・ヘリダム",0,"",0,0,1,0,0
1549,"ジャイアント・ババロア",0,"",0,0,1,0,0
1550,"トンベリ・カッター",0,"",0,0,1,0,0
1551,"ホワイト・ババロア",0,"",0,0,1,0,0
1552,"グリーン・ババロア",0,"",0,0,1,0,0
1553,"イエロー・ババロア",0,"",0,0,1,0,0
1554,"パープル・ババロア",0,"",0,0,1,0,0
1555,"ブルー・ババロア",0,"",0,0,1,0,0
1556,"トンベリ・ストーカー",0,"",0,0,1,0,0
1557,"コラプテッド・ニミアン",0,"",0,0,1,0,0
1558,"コラプテッド・キューレイト",0,"",0,0,1,0,0
1559,"ブロンズビートル",0,"",0,0,1,0,0
1560,"コッグオイル",0,"",0,0,1,0,0
1561,"ギアグリス",0,"",0,0,1,0,0
1562,"パグ・プギル",0,"",0,0,1,0,0
1563,"ブロンズ・バザード",0,"",0,0,1,0,0
1564,"グリーンスライム",0,"",0,0,1,0,0
1565,"ニームの兵隊",0,"",0,0,1,0,0
1566,"宝探しの冒険者",0,"",0,0,1,0,0
1567,"テラトタウルス",0,"",0,0,1,0,0
1568,"ダンヴェスパ",0,"",0,0,1,0,0
1569,"テンプルガーディアン",0,"",0,0,1,0,0
1570,"アーゼマジャッジ",0,"",0,0,1,0,0
1571,"アーゼマジュラー",0,"",0,0,1,0,0
1572,"アヴォアドポア",0,"",0,0,1,0,0
1573,"カルンフェイス",0,"",0,0,1,0,0
1574,"テンプルバット",0,"",0,0,1,0,0
1575,"テンプルビー",0,"",0,0,1,0,0
1576,"アキューズ・スケルトン",0,"",0,0,1,0,0
1577,"デスクロウ",0,"",0,0,1,0,0
1578,"ウォールクローラー",0,"",0,0,1,0,0
1579,"テンプルダイル",0,"",0,0,1,0,0
1580,"コンデム・ソウル",0,"",0,0,1,0,0
1581,"デュランデル家の衛兵",0,"",0,0,1,0,0
1582,"フォルタン家の衛兵",0,"",0,0,1,0,0
1583,"神殿騎士団の衛兵",0,"",0,0,1,0,0
1584,"手練れの冒険者",0,"",0,0,1,0,0
1585,"ミュルミドン・プリンセス",0,"",0,0,1,0,0
1586,"ミュルミドン・マーシャル",0,"",0,0,1,0,0
1587,"ミュルミドン・ガード",0,"",0,0,1,0,0
1588,"ミュルミドン・ソルジャー",0,"",0,0,1,0,0
1589,"ジャイアント・トンネルワーム",0,"",0,0,1,0,0
1590,"キマイラ",0,"",0,0,1,0,0
1591,"ミュルミドン・セントリー",0,"",0,0,1,0,0
1592,"サンドバット",0,"",0,0,1,0,0
1593,"クイックサンド・バジリスク",0,"",0,0,1,0,0
1594,"サボテンダーデゼルトル",0,"",0,0,1,0,0
1595,"キャニオン・コンドル",0,"",0,0,1,0,0
1596,"サンドストーム",0,"",0,0,1,0,0
1597,"サンドシェル",0,"",0,0,1,0,0
1598,"ショール・ドブラン",0,"",0,0,1,0,0
1599,"スリップサンド",0,"",0,0,1,0,0
1600,"スプリガン・クライヤー",0,"",0,0,1,0,0
1601,"アルコーズゴーレム",0,"",0,0,1,0,0
1602,"ゼーメル家の衛兵",0,"",0,0,1,0,0
1603,"アインハルト家の衛兵",0,"",0,0,1,0,0
1604,"荷運びチョコボ",0,"",0,0,1,0,0
1605,"フォルタン家の負傷兵",0,"",0,0,1,0,0
1606,"サモン・グゥーブー",0,"",0,0,1,0,0
1607,"ブディング・モルボル",0,"",0,0,1,0,0
1608,"バッティング・バッファロー",0,"",0,0,1,0,0
1609,"イシュガルドの巡礼者",0,"",0,0,1,0,0
1610,"ボラプチュア・ビビアン",0,"",0,0,1,0,0
1611,"スノウストーム・グゥーブー",0,"",0,0,1,0,0
1612,"ハイランド・グゥーブー",0,"",0,0,1,0,0
1613,"怨みの炎",0,"",0,0,1,0,0
1614,"シャドウクロー",0,"",0,0,1,0,0
1615,"シャドウアイ",0,"",0,0,1,0,0
1616,"タッチ・オブ・シャドウ",0,"",0,0,1,0,0
1617,"ブレス・オブ・シャドウ",0,"",0,0,1,0,0
1618,"ボムクイーン",0,"",0,0,1,0,0
1619,"ボムサーヴィター",0,"",0,0,1,0,0
1620,"ボムチャー",0,"",0,0,1,0,0
1621,"ボムバロネット",0,"",0,0,1,0,0
1622,"ヴォーティブ・キャンドル",0,"",0,0,1,0,0
1623,"レッド・マシュマロ",0,"",0,0,1,0,0
1624,"カミオ",0,"",0,0,1,0,0
1625,"ホロウ・ガーゴイル",0,"",0,0,1,0,0
1626,"ギガース・ボンズ",0,"",0,0,1,0,0
1627,"ギガース・シャモン",0,"",0,0,1,0,0
1628,"ギガース・ソーズ",0,"",0,0,1,0,0
1629,"長房のクレイオス",0,"",0,0,1,0,0
1630,"ジャイアント・リッパー",0,"",0,0,1,0,0
1631,"ジャイアント・ドラッバー",0,"",0,0,1,0,0
1632,"美声のエウリュトス",0,"",0,0,1,0,0
1633,"ヘカトン・スカルスプリッター",0,"",0,0,1,0,0
1634,"ヘカトン・スパインスライサー",0,"",0,0,1,0,0
1635,"ヘカトン・ヘルハウラー",0,"",0,0,1,0,0
1636,"ヘカトン・シールドラマー",0,"",0,0,1,0,0
1637,"蛮骨のアイガイオン",0,"",0,0,1,0,0
1638,"ドラゴンフライ・チェイサー",0,"",0,0,1,0,0
1639,"竜の眼の魔力",0,"",0,0,1,0,0
1640,"顕学のヤ・ミトラ",0,"",0,0,1,0,0
1641,"キングボンバード",0,"",0,0,1,0,0
1642,"ボンバード",0,"",0,0,1,0,0
1643,"ABU特攻隊員",0,"",0,0,1,0,0
1644,"ガルーダ",0,"",0,0,1,0,0
1645,"スパルナ",0,"",0,0,1,0,0
1646,"チラーダ",0,"",0,0,1,0,0
1647,"ブリストリープルーム",0,"",0,0,1,0,0
1648,"シルキープルーム",0,"",0,0,1,0,0
1649,"石塔",0,"",0,0,1,0,0
1650,"トンベリ・ワンダラー",0,"",0,0,1,0,0
1651,"黒炎のトリスタン",0,"",0,0,1,0,0
1652,"ラーヴァドレイク",0,"",0,0,1,0,0
1653,"ボーンニクス",0,"",0,0,1,0,0
1654,"フォーセイク・ソウル",0,"",0,0,1,0,0
1655,"アルプグロット・オロボン",0,"",0,0,1,0,0
1656,"ダイアトゥース・ヘッジモール",0,"",0,0,1,0,0
1657,"アッシュ・ヒッポセルフ",0,"",0,0,1,0,0
1658,"ダハーカ",0,"",0,0,1,0,0
1659,"ワインポートの農夫",0,"",0,0,1,0,0
1660,"仕事帰りの荷運び人",0,"",0,0,1,0,0
1661,"スパイトフル",0,"",0,0,1,0,0
1662,"カプリシャス・キャシー",0,"",0,0,1,0,0
1663,"アウルス・レム・ヴルソ",0,"",0,0,1,0,0
1664,"覚醒のダキシオ",0,"",0,0,1,0,0
