Index,0 [0x0][0x0]
20030,"How many realms has he traversed, and how many rivals has he felled? Gilgamesh journeys ever onward in his unending quest for the strongest of weapons. But the road is long and lonesome, and a painted rooster─loyal and noble as the bird may be─can bring a man only so much comfort in the darkest and most trying of times. So it was that Gilgamesh turned to the heavens, pleading to be reunited with a long-lost companion. Be it by fortune or fate, his prayers were heard, and the stage for the final confrontation is set. To the victor goes the Treaty-Blade!"
20031,"An insectoid beastman tribe connected by a hive mind, the Gnath have but one collective desire: to expand their territory and prosper without fear of dragons. It was by this simple yet powerful wish that a mighty primal bent on war and conquest was summoned into existence. Bound by your promise to Vidofnir to remove this threat to dragonkind, you must now lead your companions into battle against the savage entity known as Ravana, Lord of the Hive."
20032,"The Lord of the Mists has fallen, but Bismarck is not the only primal to have been willed back into existence by its zealous children─Ravana, the Lord of the Hive, is risen again with ever greater savagery. Left unchecked, the Wrath of the Colony will surely seek out the Warring Triad on Azys Lla to feed upon the sleeping eikons' strength. Heed Unukalhai's warning, and slay the entity before its insatiable appetite for power unleashes destruction of cataclysmic proportions..."
20033,"Inspiration often finds us in surprising ways. So it was that a casual mention of skyfishing helped Cid Garlond conceive a plan to lure out Bismarck, the Lord of the Mists, by using the <i>Enterprise</i> to tow an island through the Sea of Clouds. After binding the beast with chains fired from dragonkillers, he hopes you can engage it in the traditional fashion. Though the plan is somewhat sound in theory, there is no telling how effective it will be in practice. Nevertheless, the engineer has seen you through many dangerous situations in the past, so at least the odds are in his favor..."
20034,"As is all too often the case, a primal you felled has once again been summoned. According to Unukalhai, the stakes are even higher this time, as Bismarck's reappearance threatens to hasten the awakening of the Warring Triad─three eikons sealed within the Aetherochemical Research Facility on Azys Lla. Fortunately, you have developed a sound method for slaying flying feathered whales. The <i>Enterprise Excelsior</i> and your island await."
20035,"Taking the soul of the legendary King Thordan into his flesh, the archbishop transforms into a primal before your very eyes. Sustained by a millennium of prayer and the Eye's aether, he declares his intent to rule over the world with an iron fist and for all time. Standing at his side are the sworn brothers of the Heavens' Ward, who have likewise transcended their mortal limits by becoming incarnations of the knights twelve. Strike them down, and eradicate the root of the Dragonsong War."
20036,""
30000,""
30001,"With the help of Cid nan Garlond, members of the expedition to the Crystal Tower have successfully penetrated the defenses of the Eight Sentinels. The ancient Allagan structure is not so easily entered, however, and the Labyrinth of the Ancients now awaits the fellowship of NOAH as they seek the ultimate prize.\n\n※Parties must be composed of two tanks,\ntwo healers, and four DPS."
30002,"Situated upon Vylbrand, Castrum Occidens is more akin to a research facility than a fortress. Even before its first pillar was driven into the ground, Legatus Gaius van Baelsar had ordered his people to probe the fragment of Dalamud which fell at that precise location. The impact resulted in the creation of vast caverns pervaded by corrupted crystals. Though unknown dangers lie in wait within, you must brave them all if you are to learn the truth of the Calamity."
30003,"At the depth of 912 yalms, you find your path blocked by Dalamud's internal defenses. Born of advanced Allagan science, these spherical constructs are still fully functional even after eras in existence, and will seek to annihilate all intruders or be destroyed in attempt."
30004,"At the depth of 1,233 yalms, your party comes upon the fragment of Dalamud the Garleans had sought. Its true identity is the <i>Ragnarok</i>, a colossal starship which fell away from the lesser moon moments before Bahamut burst free of his prison over the Carteneau Flats. To reach your destination, you must venture through this relic of ancient Allag. Stay ever on your guard, for every shadow may conceal dangers."
30005,"At 1,524 yalms below the surface, employing the <i>Ragnarok</i>'s drive cylinder as a makeshift lift, your party proceeds toward the main bridge. Yet you must work for every yalm you gain, for Dalamud's internal defenses will not allow you to pass unmolested."
30006,"Having overcome the seemingly endless waves of hostile constructs, you and your stalwart companions continue the descent into an unknown abyss. At the depth of 1,910 yalms, you are assailed by a winged terror: an ancient dragon brought to heel by the Allagans and made to do their bidding. The trials grow ever more arduous, but you are resolved to press on for the sake of the truth."
30007,"Your foray into the caverns beneath Castrum Occidens has led you to an unexpected revelation: the incomplete form of Bahamut, harbinger of the Calamity, slumbers deep within earth. Though seemingly a prisoner, the elder primal is gradually being regenerated by the massive, Ragnarok-class internment hulks that surround the unmoving entity. Alisaie reasons that if Bahamut's full restoration is to be prevented, then all three coils sustaining and repairing the dreadful being must be deactivated. Filled with new determination, you assemble a group of courageous comrades and set your sights on the fragment of Dalamud found in the North Shroud."
30008,"After battling your way through to the base of the colossal fragment that impales the ground in Alder Springs, your party enters the structure through an opening in its outer shell. The sight that greets you is of an endless procession of azure-lit passages, within which can be glimpsed the grotesque silhouettes of chimeric monstrosities."
30009,"Your party activates the coil's lift-like mechanism, and, at a depth of 3,256 yalms, arrives within the interior of the internment hulk proper. The great cavern where the elder primal Bahamut dreams is yet many thousands of yalms distant. Explore the labyrinthine passages of the Ragnarok-class starship, and secure a route into the lowest levels of the hulk."
30010,"At a depth of 6,329 yalms, your exhausted yet determined fellowship enters the hulk's operations deck. An impossible scene unfolds before you, the surreal landscape bathed in a crimson glare and holding the promise of epic conflict..."
30011,"Having secured a path through the Labyrinth of the Ancients, the fellowship of NOAH finds itself before the entrance to the Crystal Tower proper. With the aid of their new comrades, Unei and Doga, the companions succeed in opening the gate whose workings had baffled even the brightest minds among them. Upon learning that dark forces have awakened within, the fellowship decides to suspend its investigative effort in favor of sealing off the tower. You must fight your way to the apex and defeat the resurrected Emperor Xande, that Eorzea might be free of his all-consuming ambition.\n\n※Parties must be composed of one tank,\ntwo healers, and five DPS."
30012,"Your foray into the caverns beneath Castrum Occidens has led you to an unexpected revelation: the incomplete form of Bahamut, harbinger of the Calamity, slumbers deep within earth. Though seemingly a prisoner, the elder primal is gradually being regenerated by the massive, Ragnarok-class internment hulks that surround the unmoving entity. Alisaie reasons that if Bahamut's full restoration is to be prevented, then all three coils sustaining and repairing the dreadful being must be deactivated. Filled with new determination, you assemble a group of courageous comrades and set your sights on the fragment of Dalamud found in the North Shroud."
30013,"After battling your way through to the base of the colossal fragment that impales the ground in Alder Springs, your party enters the structure through an opening in its outer shell. The sight that greets you is of an endless procession of azure-lit passages, within which can be glimpsed the grotesque silhouettes of chimeric monstrosities."
30014,"Your party activates the coil's lift-like mechanism, and, at a depth of 3,256 yalms, arrives within the interior of the internment hulk proper. The great cavern where the elder primal Bahamut dreams is yet many thousands of yalms distant. Explore the labyrinthine passages of the Ragnarok-class starship, and secure a route into the lowest levels of the hulk."
30015,"At a depth of 6,329 yalms, your exhausted yet determined fellowship enters the hulk's operations deck. An impossible scene unfolds before you, the surreal landscape bathed in a crimson glare and holding the promise of epic conflict..."
30016,"Alisaie is resolved to go through with her quest to vanquish Bahamut, though it means confronting her beloved grandfather, whom the elder primal has made his thrall. With Alphinaud's cooperation, an aetherial pathway has been established which will take your party to one of the two internment hulks that remain to be disabled. Your foray begins in northern Thanalan, at the set of Dalamud's talons situated in Raubahn's Push. Spare no preparation and expect fierce resistance."
30017,"At the depth of 6,835 yalms, you and your companions are greeted by a breathtaking sight: a colossal replica of Dalamud, believed to be the device which regulates Bahamut's regeneration. The structure swarms with legions of the lesser moon's internal defenses, but through it you must go if you are to reach the main bridge."
30018,"At 8,872 yalms below the surface, your party arrives within Bahamut's cavernous regeneration chamber. As Alisaie moves to disable the internment hulk, she finds her way barred by her grandsire, the Archon Louisoix. The man once gave his life that the realm might be spared; if you would honor his legacy, you must now strike him down."
30019,"Restored to his senses in defeat, Louisoix uses his final moments to send your party to the main bridge of the final internment hulk, there to banish Bahamut once and for all. Yet though the end of your arduous journey is in sight, doubt not but that the cornered primal will lash out with his unbridled rage. If you are to overcome this terrible foe, you and yours must be of one purpose. Join now your hearts and minds, and sally forth to bring the Seventh Umbral Era to its true conclusion─for the future of Eorzea!"
30020,"In the twilight of his reign, the first and last emperor of Allag, Xande, desired power above all else. He turned to the terrible being known as the Cloud of Darkness, a ruler of the void, and asked of her strength to make the world kneel before his throne with a covenant of blood.\n\nWhen Xande was slain, his ambitions were laid to rest alongside him. Yet the Cloud of Darkness still seeks to enter the material realm, and will soon find passage through the Voidgate set to manifest within Syrcus Tower. With the fiend's coming, can the fellowship of NOAH brave the void and rescue the three souls able to stem the Cloud's flood of shadows, or will the expedition itself vanish beyond the rift in the World of Darkness?\n\n※Parties must be composed of one tank,\ntwo healers, and five DPS."
30021,"Since the Sharlayan exodus, a structure has stood steady against the flow of the Thaliak River. Now, the Illuminati have summoned a primal around this rusting ruin─a terrible colossus of steam and metal. Steel screamed against steel when it rose from the waters, and it drank deep of the land's aether before grinding again to a halt.\n\nThe voices of Idyllshire cry out, asking for aid ere their homes are crushed under the weight of iron. You must lead a band of valiant adventurers into the machina and discover how to destroy the core─lest the giant screeches again to life, and bleeds all the realm dry."
30022,"In your last foray into the giant's mighty arm, you narrowly escaped Quickthinx Allthoughts and the Illuminati with your life. Yet in so doing, you won a cryptic name─Alexander. Whatever this may be, your path leads into the gloom of Gordias. March onwards with courage, for it is only in the darkness that you can learn how to stop the iron colossus."
30023,"In the <i>Enigma Codex</i> are writ the designs for a walking citadel. It was known as Alexander, a self-sufficient bastion for logic and reason and a beacon of knowledge for a world adrift─so says the treasure hunter Mide. The Illuminati dreamed this century-old dream, and in so doing gave form to their primal. Yet no matter how beautiful an ideal, the reality of fanatics with such power is a tarnished, ugly thing. By your hand must this threat be stopped."
30024,"The Illuminati would see the lofty ideals of the <i>Enigma Codex</i> turned into warped elitism, and have their primal play host to their chosen few. From within its walls, they would control the world with cold logic, and crush opposition with a fist of iron. With your eyes opened to the goblin scholars' true ambitions, you must make your way farther past the pumping pistons and grinding gears of the colossus. Can you and your comrades destroy the core therein, or will you fall and so allow your foes to wreak ruin across the realm?"
30025,"What fun is there in merely restating the facts? Never one to be content with the truth, the wandering minstrel has taken the liberty of retelling the tale of your journey into Alexander with his trademark embellishments. Some may question the value of such entertainment, but none can deny the skill with which he weaves his tapestry of song and verse, immersing you in memory..."
30026,"What fun is there in merely restating the facts? Never one to be content with the truth, the wandering minstrel has taken the liberty of retelling the tale of your journey into Alexander with his trademark embellishments. Some may question the value of such entertainment, but none can deny the skill with which he weaves his tapestry of song and verse, immersing you in memory..."
30027,"What fun is there in merely restating the facts? Never one to be content with the truth, the wandering minstrel has taken the liberty of retelling the tale of your journey into Alexander with his trademark embellishments. Some may question the value of such entertainment, but none can deny the skill with which he weaves his tapestry of song and verse, immersing you in memory..."
30028,"What fun is there in merely restating the facts? Never one to be content with the truth, the wandering minstrel has taken the liberty of retelling the tale of your journey into Alexander with his trademark embellishments. Some may question the value of such entertainment, but none can deny the skill with which he weaves his tapestry of song and verse, immersing you in memory..."
30029,""
40000,""
40001,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40002,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40003,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40004,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40005,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40006,"For most, the Calamity will be remembered for the destruction it wrought upon the realm; however, what is oft overlooked is the fact that this selfsame destruction also gave rise to myriad creations─one example being an odd crucible-shaped island thrust up from beneath Galadion Bay. Eorzea was not but two moons removed from the Calamity when a crew of Roegadyn Sea Wolves returning to Limsa Lominsa in the battered remains of the <i>Braveheart</i> discovered this newly formed anomaly. Moving quickly so as not to allow her enemies a foothold so near the thalassocracy, the Admiral laid claim to the island and had it transformed into a military training facility of sorts, naming it the Wolves' Den, after the brave men and women who first happened across the place.\n\nUrged by its allies in Gridania and Ul'dah, the Maelstrom soon opened the Den's doors to members of all the Grand Companies of Eorzea, with the hopes that through the staged battles waged within, the cumulative strength of the realm's defenses would burgeon."
40007,""
50000,""
50001,"While many will remember the Calamity for the destruction it wrought upon the realm of Eorzea, that destruction was not without its blessings─one of those being the uncovering of ancient Allagan ruins hidden underneath the war-scarred Carteneau Flats and heretofore unseen for several Astral Eras. When an attempt by the Grand Companies of Eorzea to determine the control of these ruins, and more importantly the secrets they contain, through peaceful negotiations ended in failure, the city-states instead elected to solve the issue of dominion using a form of civilized warfare dubbed Frontline."
50002,"While many will remember the Calamity for the destruction it wrought upon the realm of Eorzea, that destruction was not without its blessings─one of those being the uncovering of ancient Allagan ruins hidden underneath the war-scarred Carteneau Flats and heretofore unseen for several Astral Eras. When an attempt by the Grand Companies of Eorzea to determine the control of these ruins, and more importantly the secrets they contain, through peaceful negotiations ended in failure, the city-states instead elected to solve the issue of dominion using a form of civilized warfare dubbed Frontline."
50003,"While many will remember the Calamity for the destruction it wrought upon the realm of Eorzea, that destruction was not without its blessings─one of those being the uncovering of ancient Allagan ruins hidden underneath the war-scarred Carteneau Flats and heretofore unseen for several Astral Eras. When an attempt by the Grand Companies of Eorzea to determine the control of these ruins, and more importantly the secrets they contain, through peaceful negotiations ended in failure, the city-states instead elected to solve the issue of dominion using a form of civilized warfare dubbed Frontline."
50004,"Legend has it that Llymlaen sealed a giant serpent She Herself created within Swallowtail Roam, an island said to drift about the sea so that those with evil intentions might never find it. When Seal Rock was first discovered, many believed it to be the selfsame island─but its true nature remained unknown until the Calamity laid her secrets bare. Upon their return to the island following the fall of Dalamud, Allied forces discovered Allagan tomeliths containing a wealth of knowledge. They concluded that the entire island was in fact an Allagan construct─a proving ground for Omega and other technology they developed to combat the primal threat. As was the case in Carteneau, control of the island and its resources remain disputed, and peaceful negotiations have failed to achieve a resolution. And so, once more, they would settle the matter on the battlefield."
50005,""
65000,"The Seventh Gate of Hell"
65001,""
