Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
379,"Fabrication: le doute et la bête","L'esprit de celui qui cherche est souvent assailli par le doute. Le mélange de l'âge, de l'éther et de la magie allagoise renforce les craintes et l'hippocerf qui sème le désordre dans le camp ne vas pas arranger les choses. Si l'indécision ne peut que perdurer, la bête, elle, doit être tuée.",124,11,3,45,0,1,0,416,416,false,15,82,0,67,80013,917947,true,0,1.0,69104,403,141,0,18,5,4258823,110064,true,0,14
380,"Grosse commande: entrez sans crainte...","La connaissance a un prix, comme le montrent les fouilles allagoises près du lac de Pleurargent. Après avoir ouvert une porte triplement scellée et sonné une cloche située dans un bloc de cire d'abeille, tous les membres de l'expédition ont senti leurs corps s'affaiblir. Il leur faut un remède pour qu'ils puissent regagner des forces et poursuivre leurs découvertes.",124,11,3,45,0,1,0,416,416,false,15,82,0,67,80013,917948,true,0,1.0,39087,397,288,0,26,5,4258823,110064,true,0,14
381,"Fabrication: ceux d'en dessous","Le Fléau a grandement réduit les rangs des plus pauvres d'entre nous, mais leur puanteur continue de déranger une cité si avare en savon. En ce qui me concerne, je cherche des sous-vêtements abordables mais résistants.",118,10,3,1,0,1,0,39,39,false,14,81,0,39,80013,917829,true,0,1.0,584,93,82,0,18,5,4067692,110038,true,0,14
382,"Fabrication: à braie dire","Nous cherchons au plus vite un lot de chausses résistantes pour les ouvriers qui viennent d'arriver en ville. Une fois qu'ils auront du travail, ces hommes et leurs familles pourront faire vivre d'autres personnes. Mais qui embaucherait un travailleur sans pantalon? Pour un avenir peinard trouvons des bénards, si je puis me permettre.",118,10,3,1,0,1,0,39,39,false,14,81,0,39,80013,917830,true,0,1.0,1770,95,82,0,18,5,4067692,110038,true,0,14
383,"Livraison: des vêtements plus adaptés","On a recruté des hommes du nord pour conduire nos caravanes. Les bougres ne sont pas bavards, mais ils font du bon boulot. Par contre, ils souffrent beaucoup de la chaleur. Leurs vêtements en laine ne sont clairement pas adaptés au désert du Thanalan et il faut leur trouver quelque chose de plus léger ou ils risquent de cuire dans leur jus.",119,10,3,1,0,1,0,263,263,false,14,81,0,42,80013,917831,true,0,1.0,1092,94,82,0,19,5,3958293,110035,true,0,14
384,"Fabrication: opération mains propres","Il nous faut des gants pour nos livreurs, leurs dernières paires sont presque inutilisables et ils ne peuvent pas travailler sans. Pourquoi? Parce que personne n'aime le sang. Enfin, il y en a qui ont l'habitude d'en répandre partout, mais nous, on ne veut pas que nos cargaisons soient tachées de rouge à force de manutentions.",119,10,3,1,0,1,0,263,263,false,14,81,0,42,80013,917832,true,0,1.0,584,93,83,0,18,5,3958293,110035,true,0,14
385,"Fabrication: un cas de coule","Il y a tellement de petits nouveaux dans le Thanalan que nous sommes même à court d'objets de base. Les coules, notamment, ont disparu des étals uldiens en un rien de temps. Il faut dire que le soleil ne fait pas de cadeaux dans le désert et les pauvres bougres qui ne sont pas protégés passent de sales quarts d'heure. J'étais un étranger moi aussi, il n'y a pas si longtemps; je sais donc de quoi je parle.",119,10,3,1,0,1,0,263,263,false,14,81,0,42,80013,917833,true,0,1.0,1770,96,83,0,18,5,3958293,110035,true,0,14
386,"Livraison: protection anti-poux","De son vivant, maître Ashgana avait pour habitude de dire que “dans les périodes de troubles, les cheveux poussent comme la mauvaise herbe”. Il n'avait pas tort, car nombreux sont ceux qui fuient le barbier depuis quelque temps. Nous devons couvrir nos tresses si nous voulons échapper aux poux.",118,10,3,1,0,1,0,39,39,false,14,81,0,39,80013,917834,true,0,1.0,1092,94,83,0,19,5,4067692,110038,true,0,14
387,"Fabrication: tabard ta gueule","Depuis que les grandes compagnies ont été reformées, les vêtements qui croupissaient autrefois au fond de nos réserves sont aujourd'hui plébiscités par les consommateurs. Prenez les tabards, par exemple. Ces surcots ornés de blasons sont très en vogue chez les officiers, et ils ne manquent pas de créer des jalousies dans toutes les Cités.",118,10,3,5,0,1,0,39,39,false,14,81,0,39,80013,917835,true,0,1.0,2106,117,84,0,18,5,4067692,110038,true,0,14
388,"Fabrication: les 101 dalmatiques","Depuis qu'une célébrité locale a été aperçue dans une dalmatique, les Uldiens se les arrachent. Il faut dire qu'avec ses lignes à la fois classiques et contemporaines, la dalmatique est l'un des rares vêtements à plaire aux hommes comme aux femmes. Quoi qu'il en soit, il m'en faut à tout prix une cargaison avant que cette tendance ne prenne fin!",118,10,3,5,0,1,0,39,39,false,14,81,0,39,80013,917836,true,0,1.0,4044,117,84,0,18,5,4067692,110038,true,0,14
389,"Livraison: bénards antiémeutes","Un puits a cédé aux Mines de Clochecuivre faisant quelques blessés. Ça aurait pu être pire, mais c'est mauvais pour les affaires. Craignant une révolte des ouvriers, la société des Bons filons d'Amajina et Fils prévoit d'améliorer l'équipement des mineurs, à commencer par leurs bénards.",119,10,3,5,0,1,0,263,263,false,14,81,0,42,80013,917837,true,0,1.0,3430,141,84,0,19,5,3958293,110035,true,0,14
390,"Fabrication: place aux tuniques","La caravane est toujours un espace potentiel, voyez-vous. Si le produit est bon, on lui trouve de la place, parce que les affaires doivent se faire. C'est pour ça que beaucoup d'employés des Soixante-dix-sept caravanes sont d'anciens intendants. Nous prévoyons d'acheminer des tuniques de berger à Limsa Lominsa prochainement et, vous pouvez me croire, nous avons toute la place qu'il faut.",119,10,3,5,0,1,0,263,263,false,14,81,0,42,80013,917838,true,0,1.0,2106,118,85,0,18,5,3958293,110035,true,0,14
391,"Fabrication: la sobre attitude","Ami couturier, j'ai du travail pour toi! L'Ordre de Nald'thal m'a passé une commande de braies. Ils veulent quelque chose de très sobre, qui fasse “ascète”, comme ils disent...",119,10,3,5,0,1,0,263,263,false,14,81,0,42,80013,917839,true,0,1.0,4044,118,85,0,18,5,3958293,110035,true,0,14
392,"Livraison: doublets pour novices","On dit souvent qu'un doublet armant peut sauver une vie. Les aventuriers novices n'écoutent jamais les conseils, alors on les reconnaît souvent à leurs bras en écharpe... Enfin, comme ça ils comprennent l'intérêt de porter une armure.",118,10,3,5,0,1,0,39,39,false,14,81,0,39,80013,917840,true,0,1.0,3430,117,85,0,19,5,4067692,110038,true,0,14
393,"Fabrication: cadeau de paille","Les comptoirs d'Ashgana sont depuis longtemps un fournisseur privilégié de la guilde des botanistes de Gridania. Il est donc naturel que, de temps à autre, on leur offre un petit cadeau, comme des chapeaux de paille. Vous savez sans ce genre d'amitié et d'initiatives, le commerce serait bien triste et sans dignité...",118,10,3,10,0,1,0,39,39,false,14,81,0,39,80013,917625,true,0,1.0,4460,140,86,0,18,5,4067692,110038,true,0,14
394,"Fabrication: le port du foulard à la mine","La société des Bons filons d'Amajina et Fils prend grand soin de ses employés. Aujourd'hui encore, ils nous ont commandé des foulards qui, enroulés autour du visage, protégeront les mineurs de la poussière toxique grâce à leur double épaisseur. Ça donnerait presque envie de travailler à la mine... ou pas!",118,10,3,10,0,1,0,39,39,false,14,81,0,39,80013,917626,true,0,1.0,7744,240,86,0,18,5,4067692,110038,true,0,14
395,"Livraison: sous le soleil du Thanalan","Nos marchands parcourent bien des malms sous le soleil ardent du désert. Ah, ils en bavent... Rien à voir avec les Limséens qui se laissent porter tranquillement par la mer. Cette commande de turbans en coton n'est pas pour la vente, mais pour couvrir les têtes de nos marchands et manutentionnaires, afin que leurs cerveaux ne brûlent pas sur place.",120,10,3,10,0,1,0,271,271,false,14,81,0,42,80013,917627,true,0,1.0,7698,243,86,0,19,5,2540087,110036,true,0,14
396,"Fabrication: pas de brassière, pas de chocolat","Vous connaissez la différence entre l'équipement du soldat et celui du marchand? Eh bien, le soldat, il tire avantage de ses armes, alors que le marchand, il doit pouvoir tirer avantage de <i>n'importe quoi</i>. D'ailleurs, celui-ci doit si souvent jeter ses propres gants dans la transaction qu'il en garde toujours en réserve.",120,10,3,10,0,1,0,271,271,false,14,81,0,42,80013,917628,true,0,1.0,4460,143,87,0,18,5,2540087,110036,true,0,14
397,"Fabrication: confort cotonneux","Les fermiers de la métairie du Coq rouge sont de braves gens, toujours prêts à essayer de nouvelles choses. D'ailleurs, ils ne sont équipés que de gantelets en cuir, peu agréables avec cette chaleur. Ils apprécieront certainement des mitaines en coton.",120,10,3,10,0,1,0,271,271,false,14,81,0,42,80013,917629,true,0,1.0,7744,144,87,0,18,5,2540087,110036,true,0,14
398,"Livraison: de pratiques galurins","Une caravane de marchandises s'apprête à partir pour la verdoyante Gridania. Elle doit acheminer une importante cargaison de chapeaux pour le jardinage. Je trouve curieux que les Gridaniens nous achètent ce produit à prix d'or alors qu'il se négocie une misère chez nous. Ma foi...",118,10,3,10,0,1,0,39,39,false,14,81,0,39,80013,917630,true,0,1.0,7698,145,87,0,19,5,4067692,110038,true,0,14
399,"Fabrication: quand y'a de la place pour un","Une cargaison d'habits rustiques part bientôt pour Gridania et il y aurait encore de la place pour une caisse. Une histoire de violation de contrat... C'est regrettable, mais je suppose que l'on peut compter sur vous pour nous livrer une belle tunique de berger?",118,10,3,15,0,1,0,39,39,false,14,81,0,39,80013,917631,true,0,1.0,8114,200,88,0,18,5,4067692,110038,true,0,14
400,"Fabrication: le feu aux trousses","J'ai l'impression que beaucoup de marchands uldiens perdent leur impartialité quand il s'agit de Gridania: trop exotique, trop cher, trop typique... Bref, ils abusent. Nous allons jouer à leur propre jeu en leur proposant un produit pratique et toujours utile: les trousses.",118,10,3,15,0,1,0,39,39,false,14,81,0,39,80013,917632,true,0,1.0,12218,196,88,0,18,5,4067692,110038,true,0,14
401,"Livraison: le dernier voile","On dit qu'un mort enveloppé dans une gonelle en coton sera plus avantagé à l'heure de son jugement dernier. Bien que personne n'avoue y croire, on vend plus de gonelles qu'on n'en voit dans la rue. Tout le monde en a une de prête chez soi en cas de décès d'un proche, sans trop savoir pourquoi...",121,10,3,15,0,1,0,300,300,false,14,81,0,44,80013,917633,true,0,1.0,13146,244,88,0,19,5,2540238,110037,true,0,14
402,"Fabrication: jamais sans mon pantalon","Nombreux sont les voyageurs fatigués, en route vers Gridania, qui font escale aux Os desséchés. Ce camp est aussi un petit marché où les marchands itinérants proposent leurs produits, et où l'on peut toujours trouver des pantalons auprès des Soixante-dix-sept caravanes.",121,10,3,15,0,1,0,300,300,false,14,81,0,44,80013,917634,true,0,1.0,8114,191,89,0,18,5,2540238,110037,true,0,14
403,"Fabrication: touche-moi si tu peux","On dit du mithril que si les Dieux aiment celui qui le forge, ce métal deviendra comme une soie d'araignée et poussera ses mains à ne plus jamais travailler un autre métal. Les forgerons étant des gens prudents, ils utilisent des gants en attendant que les Dieux veuillent bien leur accorder ce don.",121,10,3,15,0,1,0,300,300,false,14,81,0,44,80013,917635,true,0,1.0,12218,192,89,0,18,5,2540238,110037,true,0,14
404,"Livraison: mineurs en chaleur","Les Bons filons d'Amajina et Fils nous ont fait savoir que les doublets du dernier chargement étaient dotés de manches bien trop longues à leur goût. Non seulement les mineurs ne sont pas à l'aise, mais en plus ils ont trop chaud. Nous avons donc décidé de leur proposer des hauts sans manches. Après tout, “un client satisfait est un client qui revient”!",118,10,3,15,0,1,0,39,39,false,14,81,0,39,80013,917636,true,0,1.0,13146,244,89,0,19,5,4067692,110038,true,0,14
405,"Fabrication: de fil en écharpe","Ah, le stress du commerce. On commence par être un jeune apprenti qui ne sait rien à rien et puis, dès qu'on a un peu grandi, on devient un vieux fou dépassé. J'aurais besoin de me rééquiper pour le combat, si vous saisissez la métaphore. Je paierai grassement pour une nouvelle écharpe.",118,10,3,20,0,1,0,39,39,false,14,81,0,39,80013,917559,true,0,1.0,12746,244,90,0,18,5,4067692,110038,true,0,14
406,"Grosse commande: futiles futals","Mon vendeur me dit que les braies ont de beaux jours devant elles. Nous allons délaisser le collant pour quelque chose de plus décontracté. Il peut sembler futile de se préoccuper de ce qui couvre notre pudeur, mais les affaires doivent bien tourner.",118,10,3,20,0,1,0,39,39,false,14,81,0,39,80013,917560,true,0,1.0,5427,160,90,0,26,5,4067692,110038,true,0,14
407,"Livraison: halte aux doublures, place aux doublets","Il n'est pas aisé d'habiller les jeunes gens des hameaux. Certains miliciens craquent leur veste en bougeant leur lance ou en éternuant, d'autres avancent dos au vent tels des voiles de laine verte avec des bottes comme navires. Des gilets doublet des ressources en coton, à la bonne taille, sont requis urgemment.",13,10,3,20,0,1,0,129,129,false,14,81,0,56,80013,917561,true,0,1.0,20578,290,90,0,19,5,2257677,110006,true,0,14
408,"Fabrication: bon gant, mal an","On apprend à chaque vigile et à chaque milicien à prendre soin de sa garde-robe, et des objets tels que les gants doivent souvent être remplacés. Après la mauvaise surprise de l'an passé, merci aux artisans de ne pas oublier qu'il faut la droite avec la gauche pour faire une bonne paire.",13,10,2,20,0,1,0,129,129,false,14,81,0,56,80012,917562,true,0,1.0,12746,242,91,0,18,5,2257677,110006,true,0,14
409,"Grosse commande: signe capillotracté","Les Ixali ont une très bonne vue et sont capables d'évaluer la taille d'une patrouille de vigiles en recueillant des mèches de cheveux dans les branches. Grâce à une coiffe adéquate, l'homme des bois est sûr de ne laisser aucune trace, même quand la sève est abondante et les branches basses.",13,10,2,20,0,1,0,129,129,false,14,81,0,56,80012,917563,true,0,1.0,5427,247,91,0,26,5,2257677,110006,true,0,14
410,"Fabrication: oreille distraite","L'oreille est un organe complexe qui nous joue souvent des tours. L'autre jour encore, le sergent a demandé des vestes, et le logisticien a commandé des cestes... À cause de cette malencontreuse erreur, plusieurs dizaines de jeunes vigiles sont obligés de s'entraîner avec de vieilles tuniques de fermier. Camarades couturiers, nous avons besoin de votre aide.",13,10,2,20,0,1,0,129,129,false,14,81,0,56,80012,917564,true,0,1.0,13718,290,91,0,18,5,2257677,110006,true,0,14
411,"Fabrication: fin tisseur, bon vendeur","La veloutine uldienne peut être très finement tissée. Un jour, j'ai même cru que c'était du vrai velours tant elle était douce au toucher. Un commerçant avisé doit non seulement savoir ce qu'il vend, mais aussi ce qu'il doit vendre. Dans mon cas, il me faut des chemises en veloutine, pour les Limséens.",118,10,3,25,0,1,0,39,39,false,14,81,0,39,80013,917841,true,0,1.0,19770,264,92,0,18,5,4067692,110038,true,0,14
412,"Livraison: la coiffe vigilante","Nous autres, vigiles sombres, portons beaucoup de casquettes... métaphoriquement parlant. Quelle que soit notre tâche, nous sommes toujours habillés de la même manière, ce qui ne manque pas de déranger certaines jeunes recrues. Nous avons donc décidé de commander des calots de styles distincts qui seront adaptés à différentes activités.",13,10,3,25,0,1,0,129,129,false,14,81,0,56,80013,917842,true,0,1.0,33100,208,92,0,19,5,2257677,110019,true,0,14
413,"Grosse commande: de haut en bas","La mode de la veloutine évolue de cap en pied. D'abord les chapeaux, puis les manteaux, puis les chemises. Le changement, c'est bien, mais nos coffres aiment rester pleins. Je passe donc une commande de sarouals en veloutine pour que nous puissions nous aussi contribuer à cette descente vertigineuse.",118,10,3,25,0,1,0,39,39,false,14,81,0,39,80013,917843,true,0,1.0,11115,469,92,0,26,5,4067692,110038,true,0,14
414,"Fabrication: des trousses à la rescousse","Les miliciens étant plutôt jeunes, leurs habits ont tendance à ne plus leur aller après seulement quelques mois. S'ils trouvent généralement ce qu'il leur faut dans le stock, certains ont parfois du mal à trouver des trousses à leur taille. Nous avons donc besoin d'un réassortiment permanent.",13,10,2,25,0,1,0,129,129,false,14,81,0,56,80012,917844,true,0,1.0,12218,242,93,0,18,5,2257677,110019,true,0,14
415,"Fabrication: calots pour miliciens","Les miliciens les plus crédules croient qu'un éclaireur nu-tête porte malheur à tout son groupe. Les choses sont allées si loin que des bagarres ont éclaté pour des couvre-chefs mal enfoncés, et c'est à nous qu'il incombe de calmer les esprits avant que ça n'aille trop loin.",13,10,2,25,0,1,0,129,129,false,14,81,0,56,80012,917845,true,0,1.0,22066,208,93,0,18,5,2257677,110019,true,0,14
416,"Grosse commande: pari tenu","Suite à un pari impliquant des ronces et un thé bien épicé, il se trouve que le stock de pantalons du camp est quasi nul. Merci aux couturiers trop curieux et autres donneurs de leçons de garder leurs remarques pour eux.",13,10,2,25,0,1,0,129,129,false,14,81,0,56,80012,917846,true,0,1.0,11115,469,93,0,26,5,2257677,110019,true,0,14
417,"Livraison: amour courtois","Le seigneur Gegeruju s'est épris d'une dame. Il parle avec une telle franchise des charmes délicieux de cette amoureuse que toute la maison ne sait plus où donner de la tête. Il voudrait à présent lui offrir une paire de chausses en lin, plutôt moulantes. Je voudrais que ce soit réglé au plus vite...",113,10,3,30,0,1,0,206,206,false,14,81,0,32,80013,917847,true,0,1.0,47824,394,94,0,19,5,3999030,110031,true,0,14
418,"Fabrication: ridicules séants","Les robes en veloutine des arcanistes les plus sédentaires ont une fâcheuse tendance à s'user en bas du dos. Le résultat esthétique n'est pas beau à voir. Peut-être qu'une robe plus courte serait mieux adaptée? Nous ne pouvons pas laisser plus longtemps ces gens être la risée de tous.",118,10,3,30,0,1,0,39,39,false,14,81,0,39,80013,917848,true,0,1.0,30282,344,94,0,18,5,4067692,110038,true,0,14
419,"Grosse commande: la mode et ses victimes","On constate un “boum” des gants de travail en veloutine dans la haute société uldienne. J'ignore qui a lancé cette mode, toujours est-il que celui ou celle qui se présente les mains nues à un gala passe pour un péquenaud. La demande n'a jamais été aussi forte et il nous en faut de toute urgence!",118,10,3,30,0,1,0,39,39,false,14,81,0,39,80013,917849,true,0,1.0,17670,343,265,0,26,5,4067692,110038,true,0,14
420,"Fabrication: des moitiés de gants","L'année dernière, les commandes ont souvent été effectuées en double, et messire Gegeruju a décidé d'inverser la tendance pour cette saison. Voilà pourquoi les domestiques devront se contenter de “moitiés de gants”, pour reprendre son expression. J'espère que vous saisissez l'ironie de la chose. Livrez-nous de belles mitaines en lin et vous recevrez une généreuse récompense en retour.",113,10,1,30,0,1,0,206,206,false,14,81,0,32,80011,917850,true,0,1.0,31882,325,95,0,18,5,3999030,110031,true,0,14
421,"Fabrication: le plus beau pour aller dîner","Messire Gegeruju a décidé d'organiser une grande fête au célèbre restaurant le Bismarck. L'événement promet d'être mémorable, de nombreuses célébrités ont été conviées. Je ne vous parle pas des préparations, tout Limsa Lominsa ne vit que pour elles! Le seigneur doit porter une paire de grègues élégantes pour l'occasion. La récompense sera exquise.",113,10,1,30,0,1,0,206,206,false,14,81,0,32,80011,917851,true,0,1.0,30282,315,95,0,18,5,3999030,110031,true,0,14
422,"Grosse commande: le salut dans la veloutine","La grande fête approche et les gardes de la maison n'ont rien d'autre que des bottes de combat à porter. Profondément irrité, le seigneur a même parlé de “désastre”; vous voyez un peu l'étendue du drame... Nous ne pouvons pas laisser messire Gegeruju céder à la panique, il nous faut donc de la veloutine pour chausser les gardes. Des ouvriers capables de travailler vite et bien sont recherchés de toute urgence.",113,10,1,30,0,1,0,206,206,false,14,81,0,32,80011,917852,true,0,1.0,17670,344,266,0,26,5,3999030,110031,true,0,14
423,"Livraison: un cheveu sur la lentille","Encore une charmante commande de l'Observatoire: des chapeaux bien serrés pour les astrologues. Apparemment, on a brièvement cru avoir découvert un nouveau corps stellaire... avant de réaliser qu'il s'agissait d'un cheveu d'astrologue tombé sur la lentille. Il a dû y avoir une sacrée ambiance au dîner du soir. Avec des calots adaptés, cet incident ne se reproduira pas.",122,10,3,35,0,1,0,385,385,false,14,81,0,63,80013,917949,true,0,1.0,64792,462,96,0,19,5,3643002,110062,true,0,14
424,"Fabrication: braguettes pas nettes","Un vieil ami gladiateur m'a appelé, il était dans tous ses états. Son dernier modèle de braguette s'est avéré... inadapté et lui a causé quelques soucis. Selon lui, un pantalon en lin devrait être assez robuste pour être porté sous son armure et corriger l'inconfort du petit bout de métal. Ce genre de négligence vestimentaire ne sied pas à des hommes d'épée, après tout. ",118,10,3,35,0,1,0,39,39,false,14,81,0,39,80013,917950,true,0,1.0,41034,409,96,0,18,5,4067692,110038,true,0,14
425,"Grosse commande: de la simplicité du chapeau","Dans le commerce, il faut faire autant confiance aux chiffres qu'à son intuition. Je sais, on frôle l'hérésie. Cela dit, je voudrais souligner que les Gridaniens affichent une préférence marquée pour la simplicité, comme je l'avais prévu. Je parie que cette commande de chapeaux sans ornements se vendra beaucoup mieux que toutes ces folies emplumées.",118,10,3,35,0,1,0,39,39,false,14,81,0,39,80013,917951,true,0,1.0,23940,534,267,0,26,5,4067692,110038,true,0,14
426,"Fabrication: faites pénitence","À Ishgard, les hérétiques sont considérés comme des traîtres à la nation. Inutile de dire que l'Archevêque est impartial avec les hommes qui ne s'impliquent pas dans la croisade. Ces boléros sont pour les épouses, mères et sœurs des déviationnistes qui ont été capturés. Elles les porteront en pénitence dans les maisons de correction d'Ishgard où elles passeront plusieurs lunes à effectuer des tâches manuelles.",122,10,2,35,0,1,0,385,385,false,14,81,0,63,80012,917952,true,0,1.0,43194,477,97,0,18,5,3643002,110062,true,0,14
427,"Fabrication: les prêtres ont tout compris","Avec le Fléau, nous sommes tous des pénitents. Les vents imprévisibles et le froid glacial ont fait des coules un accessoire de première nécessité, surtout dans le Coerthas. Je sais que vous ne manquerez pas de trouver un tailleur habitué des habits monastiques, même dans un délai aussi court.",122,10,2,35,0,1,0,385,385,false,14,81,0,63,80012,917953,true,0,1.0,41034,474,97,0,18,5,3643002,110062,true,0,14
428,"Grosse commande: blindage confortable","Au cours de la récente inspection d'un avant-poste, des chevaliers d'Ishgard ont eu la bonne idée de se protéger du froid en portant des collants en laine sous leur armure. Les autres membres de leur équipe étaient si jaloux qu'ils réclament à présent pour eux un vêtement du même acabit.",122,10,2,35,0,1,0,385,385,false,14,81,0,63,80012,917954,true,0,1.0,23940,531,268,0,26,5,3643002,110062,true,0,14
429,"Livraison: couverture universelle","Suite à la chute du Vigile de pierre, le poste de l'Arête blanche devient une véritable forteresse et, chaque semaine, maçons, palefreniers, cuisiniers et autres artisans rejoignent ses rangs. Ils sont très sensibles au climat du nord et le commandant souhaite alléger le travail de l'infirmerie.",123,10,3,40,0,1,0,402,402,false,14,81,0,63,80013,917955,true,0,1.0,83662,526,98,0,19,5,3643494,110063,true,0,14
430,"Fabrication: des tabliers en Ordre","Je vois que le syndicat des convoyeurs par chocobo est de retour. Je leur avais dit que la veloutine n'était pas adaptée aux tabliers des palefreniers et ils sont allés voir ailleurs, tout fâchés. Eh bien les revoici six mois plus tard, avec leur bourse bien pleine. Une agréable surprise qui leur fait honneur.",118,10,3,40,0,1,0,39,39,false,14,81,0,39,80013,917956,true,0,1.0,54214,425,98,0,18,5,4067692,110038,true,0,14
431,"Grosse commande: à quoi ça cerf","Cette année, le gotha d'Ul'dah est plus frivole que jamais. Mes éclaireurs m'indiquent que la fête à la maison de campagne du seigneur Gegeruju emploiera du personnel portant bois et cuir de cerf. Pendant que ses rivaux chercheront comment répliquer lors de leurs propres fêtes, Brugaire aura justement les toques qu'il faut.",118,10,3,40,0,1,0,39,39,false,14,81,0,39,80013,917957,true,0,1.0,32049,522,269,0,26,5,4067692,110038,true,0,14
432,"Fabrication: tuniques épaisses pour l'hiver","Il existe certaines parties du Coerthas où les gils n'ont quasiment aucune valeur. Dans ces contrées reculées où l'hiver est roi, seule la chaleur compte. Le troc fonctionne très bien et une tunique de chasseur en bon état vaut son pesant d'huile de laine.",123,10,2,40,0,1,0,402,402,false,14,81,0,63,80012,917958,true,0,1.0,55774,506,99,0,18,5,3643494,110063,true,0,14
433,"Fabrication: vétérans sensibles","Les chevaliers d'Ishgard sont bientôt attendus à l'Arête blanche. Comme vous le savez, on est chevalier d'Ishgard à vie. Les dragons parviennent plutôt bien à entretenir une rotation régulière des troupes, mais certains hommes ont déjà vécu trop longtemps pour ne pas ressentir les vents glaciaux du nord.",123,10,2,40,0,1,0,402,402,false,14,81,0,63,80012,917959,true,0,1.0,54214,433,99,0,18,5,3643494,110063,true,0,14
434,"Grosse commande: chapelier, c'est un métier","Les éleveurs de moutons du Coerthas sont plus cupides que malins. Leurs stocks de laine sont au plus bas et ce ne sont pas leurs gils qui vont les protéger de la neige. Livrez une bonne quantité de chapeaux traditionnels du Coerthas. Ils ne manqueront pas de les préférer à tout ce qu'ils auraient pu fabriquer de leurs propres mains...",123,10,2,40,0,1,0,402,402,false,14,81,0,63,80012,917960,true,0,1.0,32049,639,270,0,26,5,3643494,110063,true,0,14
435,"Livraison: des braies et des hommes","En ce moment même, des naturalistes de la Trouvaille de Saint-Coinach travaillent dur sur un site de fouilles près du lac de Pleurargent. Leur labeur a été épuisant et on a constaté que des forces malveillantes œuvrent là-bas et altèrent de façon étrange le comportement des hommes. Des signes montrent déjà que... Peu importe, avec de nouvelles braies, tout sera arrangé.",124,10,3,45,0,1,0,416,416,false,14,81,0,67,80013,917961,true,0,1.0,103656,595,100,0,19,5,4258823,110064,true,0,14
436,"Fabrication: chapeaux d'été","Le Temple de la sérénité nous fait savoir que leur chapelier a reçu un coup mortel sur la tête. Et ce pauvre diable n'avait pas terminé son travail sur les chapeaux d'été pour les frères. Nous allons donc devoir porter le chapeau à sa place. Enfin, surtout vous.",118,10,3,45,0,1,0,39,39,false,14,81,0,39,80013,917962,true,0,1.0,67146,628,100,0,18,5,4067692,110038,true,0,14
437,"Grosse commande: sarraus pour serviteurs","Le bijoutier Babawai remplace les sarraus de ses serviteurs après de trop longues années de bons et loyaux services. Pour attester de leur qualité, il utilise la même méthode que pour sa pâte feuilletée et son linge de maison: si on peut voir au travers, c'est tout bon.",118,10,3,45,0,1,0,39,39,false,14,81,0,39,80013,917963,true,0,1.0,39087,710,271,0,26,5,4067692,110038,true,0,14
438,"Fabrication: des tuniques contre l'embonpoint","Peu habitués aux portions copieuses et aux beuveries collectives, de nombreux naturalistes ont vu leur tour de taille augmenter de façon dramatique sur le site de la Trouvaille. Si le cuisinier s'amuse de la situation, notre couturière voit rouge. Ils retrouveront sans aucun doute leur silhouette d'antan mais, pour le moment, il faut leur fabriquer de nouvelles tuniques.",124,10,3,45,0,1,0,416,416,false,14,81,0,67,80013,917964,true,0,1.0,69104,615,101,0,18,5,4258823,110064,true,0,14
439,"Fabrication: on ne veut plus de ces tissus","Je ne voudrais pas faire de la peine à quelqu'un, mais ceux qui ne pensent qu'à la quête du savoir en oublient parfois des principes de base associés à l'eau chaude et au savon. Les robes des naturalistes ont bigrement besoin d'être remplacées. Cousez-en de nouvelles afin que nous puissions enfin jeter leurs haillons actuels au feu.",124,10,3,45,0,1,0,416,416,false,14,81,0,67,80013,917965,true,0,1.0,67146,685,101,0,18,5,4258823,110064,true,0,14
440,"Grosse commande: habillés pour l'hiver","Les fouilles du lac de Pleurargent avancent un peu plus chaque jour et les merveilles découvertes par nos naturalistes réchauffent le cœur de toute la Trouvaille de Saint-Coinach. Pourtant, une vilaine épidémie de rhume pourrait bien interrompre brutalement ce joli travail. Il leur faut des habits plus chauds, à commencer par les couvre-chefs.",124,10,3,45,0,1,0,416,416,false,14,81,0,67,80013,917966,true,0,1.0,39087,673,272,0,26,5,4258823,110064,true,0,14
441,"Fabrication: cuivre en douce","Nous avons une commande urgente de lingots de cuivre. Les inventaires montrent certaines... irrégularités, pour lesquelles nous menons discrètement l'enquête. En d'autres temps, le coupable aurait perdu une main, mais de nos jours... Enfin, la nostalgie ne résoudra pas le problème.",118,8,3,1,0,1,0,39,39,false,12,79,0,39,80013,917853,true,0,1.0,480,94,62,0,18,5,4067692,110038,true,0,14
