Index,0 [0x5][0x8],1 [0x5][0xa],2 [0x5][0xc],3 [0x5][0xe],4 [0x3][0x10],5 [0x3][0x11],6 [0x3][0x12],7 [0x3][0x13],8 [0x7][0x4],9 [0x0][0x0]
290026,151,0,0,0,3,0,0,0,7600,"Schurke 26"
290027,148,0,0,0,3,0,0,0,8600,"Schurke 27"
290028,260,261,0,0,2,2,0,0,9400,"Schurke 28"
290029,161,160,0,0,2,2,0,0,9700,"Schurke 29"
290030,262,0,0,0,3,0,0,0,10000,"Schurke 30"
290031,40,0,0,0,3,0,0,0,11000,"Schurke 31"
290032,48,0,0,0,3,0,0,0,12000,"Schurke 32"
290033,45,53,0,0,2,2,0,0,12500,"Schurke 33"
290034,55,65,0,0,1,2,0,0,13000,"Schurke 34"
290035,58,0,0,0,3,0,0,0,13500,"Schurke 35"
290036,64,0,0,0,4,0,0,0,14000,"Schurke 36"
290037,296,298,0,0,2,2,0,0,14500,"Schurke 37"
290038,300,0,0,0,3,0,0,0,15000,"Schurke 38"
290039,304,0,0,0,3,0,0,0,16000,"Schurke 39"
290040,738,305,0,0,2,2,0,0,16500,"Schurke 40"
290041,273,0,0,0,4,0,0,0,17000,"Schurke 41"
290042,275,0,0,0,4,0,0,0,17500,"Schurke 42"
290043,310,0,0,0,4,0,0,0,18000,"Schurke 43"
290044,319,0,0,0,4,0,0,0,18500,"Schurke 44"
290045,333,334,0,0,2,2,0,0,19000,"Schurke 45"
290046,317,316,0,0,2,2,0,0,19500,"Schurke 46"
290047,318,0,0,0,4,0,0,0,20000,"Schurke 47"
290048,326,0,0,0,4,0,0,0,20500,"Schurke 48"
290049,92,91,0,0,2,2,0,0,21000,"Schurke 49"
290050,739,94,0,0,2,2,0,0,21500,"Schurke 50"
1000001,124,0,0,0,3,0,0,0,240,"Mahlstrom 01"
1000002,335,0,0,0,5,0,0,0,266,"Mahlstrom 02"
1000003,336,0,0,0,3,0,0,0,287,"Mahlstrom 03"
1000004,337,0,0,0,1,0,0,0,311,"Mahlstrom 04"
1000005,142,0,0,0,3,0,0,0,345,"Mahlstrom 05"
1000006,141,0,0,0,3,0,0,0,357,"Mahlstrom 06"
1000007,36,0,0,0,3,0,0,0,388,"Mahlstrom 07"
1000008,249,0,0,0,3,0,0,0,431,"Mahlstrom 08"
1000009,154,0,0,0,3,0,0,0,441,"Mahlstrom 09"
1000010,291,0,0,0,1,0,0,0,478,"Mahlstrom 10"
1000011,267,0,0,0,3,0,0,0,531,"Mahlstrom 11"
1000012,61,0,0,0,3,0,0,0,590,"Mahlstrom 12"
1000013,350,0,0,0,5,0,0,0,609,"Mahlstrom 13"
1000014,352,0,0,0,6,0,0,0,629,"Mahlstrom 14"
1000015,353,0,0,0,1,0,0,0,655,"Mahlstrom 15"
1000016,69,0,0,0,3,0,0,0,632,"Mahlstrom 16"
1000017,70,0,0,0,1,0,0,0,653,"Mahlstrom 17"
1000018,181,0,0,0,3,0,0,0,674,"Mahlstrom 18"
1000019,75,0,0,0,3,0,0,0,702,"Mahlstrom 19"
1000020,276,0,0,0,3,0,0,0,749,"Mahlstrom 20"
1000021,196,0,0,0,3,0,0,0,774,"Mahlstrom 21"
1000022,197,0,0,0,3,0,0,0,799,"Mahlstrom 22"
1000023,80,0,0,0,3,0,0,0,832,"Mahlstrom 23"
1000024,83,0,0,0,3,0,0,0,884,"Mahlstrom 24"
1000025,85,0,0,0,3,0,0,0,913,"Mahlstrom 25"
1000026,287,0,0,0,3,0,0,0,943,"Mahlstrom 26"
1000027,329,0,0,0,4,0,0,0,982,"Mahlstrom 27"
1000028,331,0,0,0,5,0,0,0,1506,"Mahlstrom 28"
1000029,341,0,0,0,5,0,0,0,1555,"Mahlstrom 29"
1000030,344,0,0,0,1,0,0,0,1619,"Mahlstrom 30"
1000031,0,0,0,0,0,0,0,0,0,"Mahlstrom 31"
1000032,0,0,0,0,0,0,0,0,0,"Mahlstrom 32"
1000033,0,0,0,0,0,0,0,0,0,"Mahlstrom 33"
1000034,0,0,0,0,0,0,0,0,0,"Mahlstrom 34"
1000035,0,0,0,0,0,0,0,0,0,"Mahlstrom 35"
1000036,0,0,0,0,0,0,0,0,0,"Mahlstrom 36"
1000037,0,0,0,0,0,0,0,0,0,"Mahlstrom 37"
1000038,0,0,0,0,0,0,0,0,0,"Mahlstrom 38"
1000039,0,0,0,0,0,0,0,0,0,"Mahlstrom 39"
1000040,0,0,0,0,0,0,0,0,0,"Mahlstrom 40"
1000041,0,0,0,0,0,0,0,0,0,"Mahlstrom 41"
1000042,0,0,0,0,0,0,0,0,0,"Mahlstrom 42"
1000043,0,0,0,0,0,0,0,0,0,"Mahlstrom 43"
1000044,0,0,0,0,0,0,0,0,0,"Mahlstrom 44"
1000045,0,0,0,0,0,0,0,0,0,"Mahlstrom 45"
1000046,0,0,0,0,0,0,0,0,0,"Mahlstrom 46"
1000047,0,0,0,0,0,0,0,0,0,"Mahlstrom 47"
1000048,0,0,0,0,0,0,0,0,0,"Mahlstrom 48"
1000049,0,0,0,0,0,0,0,0,0,"Mahlstrom 49"
1000050,0,0,0,0,0,0,0,0,0,"Mahlstrom 50"
2000001,125,0,0,0,3,0,0,0,240,"Bruderschaft der Morgenviper 01"
2000002,335,0,0,0,5,0,0,0,266,"Bruderschaft der Morgenviper 02"
2000003,338,0,0,0,5,0,0,0,287,"Bruderschaft der Morgenviper 03"
2000004,339,0,0,0,5,0,0,0,311,"Bruderschaft der Morgenviper 04"
2000005,140,0,0,0,3,0,0,0,345,"Bruderschaft der Morgenviper 05"
2000006,36,0,0,0,3,0,0,0,357,"Bruderschaft der Morgenviper 06"
2000007,249,0,0,0,3,0,0,0,388,"Bruderschaft der Morgenviper 07"
2000008,153,0,0,0,3,0,0,0,431,"Bruderschaft der Morgenviper 08"
2000009,259,0,0,0,3,0,0,0,441,"Bruderschaft der Morgenviper 09"
2000010,292,0,0,0,1,0,0,0,478,"Bruderschaft der Morgenviper 10"
2000011,266,0,0,0,3,0,0,0,531,"Bruderschaft der Morgenviper 11"
2000012,60,0,0,0,3,0,0,0,590,"Bruderschaft der Morgenviper 12"
2000013,59,0,0,0,3,0,0,0,609,"Bruderschaft der Morgenviper 13"
2000014,351,0,0,0,4,0,0,0,629,"Bruderschaft der Morgenviper 14"
2000015,354,0,0,0,1,0,0,0,655,"Bruderschaft der Morgenviper 15"
2000016,68,0,0,0,3,0,0,0,632,"Bruderschaft der Morgenviper 16"
2000017,182,0,0,0,3,0,0,0,653,"Bruderschaft der Morgenviper 17"
2000018,74,0,0,0,3,0,0,0,674,"Bruderschaft der Morgenviper 18"
2000019,277,0,0,0,3,0,0,0,702,"Bruderschaft der Morgenviper 19"
2000020,79,0,0,0,3,0,0,0,749,"Bruderschaft der Morgenviper 20"
2000021,195,0,0,0,3,0,0,0,774,"Bruderschaft der Morgenviper 21"
2000022,199,0,0,0,3,0,0,0,799,"Bruderschaft der Morgenviper 22"
2000023,82,0,0,0,3,0,0,0,832,"Bruderschaft der Morgenviper 23"
2000024,86,0,0,0,3,0,0,0,884,"Bruderschaft der Morgenviper 24"
2000025,286,0,0,0,3,0,0,0,913,"Bruderschaft der Morgenviper 25"
2000026,330,0,0,0,4,0,0,0,943,"Bruderschaft der Morgenviper 26"
2000027,331,0,0,0,5,0,0,0,982,"Bruderschaft der Morgenviper 27"
2000028,341,0,0,0,7,0,0,0,1506,"Bruderschaft der Morgenviper 28"
2000029,342,0,0,0,6,0,0,0,1555,"Bruderschaft der Morgenviper 29"
2000030,343,0,0,0,1,0,0,0,1619,"Bruderschaft der Morgenviper 30"
2000031,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 31"
2000032,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 32"
2000033,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 33"
2000034,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 34"
2000035,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 35"
2000036,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 36"
2000037,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 37"
2000038,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 38"
2000039,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 39"
2000040,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 40"
2000041,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 41"
2000042,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 42"
2000043,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 43"
2000044,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 44"
2000045,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 45"
2000046,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 46"
2000047,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 47"
2000048,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 48"
2000049,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 49"
2000050,0,0,0,0,0,0,0,0,0,"Bruderschaft der Morgenviper 50"
3000001,124,0,0,0,3,0,0,0,240,"Legion der Unsterblichen 01"
3000002,336,0,0,0,3,0,0,0,266,"Legion der Unsterblichen 02"
3000003,337,0,0,0,1,0,0,0,287,"Legion der Unsterblichen 03"
3000004,340,0,0,0,1,0,0,0,311,"Legion der Unsterblichen 04"
3000005,141,0,0,0,3,0,0,0,345,"Legion der Unsterblichen 05"
3000006,35,0,0,0,3,0,0,0,357,"Legion der Unsterblichen 06"
3000007,36,0,0,0,3,0,0,0,388,"Legion der Unsterblichen 07"
3000008,250,0,0,0,3,0,0,0,431,"Legion der Unsterblichen 08"
3000009,155,0,0,0,3,0,0,0,441,"Legion der Unsterblichen 09"
3000010,293,0,0,0,1,0,0,0,478,"Legion der Unsterblichen 10"
3000011,270,0,0,0,3,0,0,0,531,"Legion der Unsterblichen 11"
3000012,60,0,0,0,3,0,0,0,590,"Legion der Unsterblichen 12"
3000013,59,0,0,0,3,0,0,0,609,"Legion der Unsterblichen 13"
3000014,345,0,0,0,3,0,0,0,629,"Legion der Unsterblichen 14"
3000015,346,0,0,0,2,0,0,0,655,"Legion der Unsterblichen 15"
3000016,347,0,0,0,1,0,0,0,632,"Legion der Unsterblichen 16"
3000017,71,0,0,0,3,0,0,0,653,"Legion der Unsterblichen 17"
3000018,180,0,0,0,3,0,0,0,674,"Legion der Unsterblichen 18"
3000019,76,0,0,0,3,0,0,0,702,"Legion der Unsterblichen 19"
3000020,281,0,0,0,3,0,0,0,749,"Legion der Unsterblichen 20"
3000021,195,0,0,0,3,0,0,0,774,"Legion der Unsterblichen 21"
3000022,198,0,0,0,3,0,0,0,799,"Legion der Unsterblichen 22"
3000023,81,0,0,0,3,0,0,0,832,"Legion der Unsterblichen 23"
3000024,87,0,0,0,3,0,0,0,884,"Legion der Unsterblichen 24"
3000025,288,0,0,0,3,0,0,0,913,"Legion der Unsterblichen 25"
3000026,328,0,0,0,4,0,0,0,943,"Legion der Unsterblichen 26"
3000027,331,0,0,0,5,0,0,0,982,"Legion der Unsterblichen 27"
3000028,341,0,0,0,8,0,0,0,1506,"Legion der Unsterblichen 28"
3000029,348,0,0,0,3,0,0,0,1555,"Legion der Unsterblichen 29"
3000030,349,0,0,0,3,0,0,0,1619,"Legion der Unsterblichen 30"
3000031,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 31"
3000032,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 32"
3000033,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 33"
3000034,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 34"
3000035,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 35"
3000036,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 36"
3000037,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 37"
3000038,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 38"
3000039,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 39"
3000040,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 40"
3000041,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 41"
3000042,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 42"
3000043,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 43"
3000044,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 44"
3000045,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 45"
3000046,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 46"
3000047,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 47"
3000048,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 48"
3000049,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 49"
3000050,0,0,0,0,0,0,0,0,0,"Legion der Unsterblichen 50"
