Index,0 [0x0][0x0],1 [0x2][0x10],2 [0x0][0x4],3 [0x2][0x11],4 [0x2][0x12],5 [0x2][0x13],6 [0x2][0x14],7 [0x2][0x15],8 [0x0][0x8],9 [0x0][0xc],10 [0x5][0x24],11 [0x5][0x26],12 [0x3][0x28],13 [0x7][0x18],14 [0x3][0x29],15 [0x6][0x1c],16 [0x6][0x20]
2000465,"noix de palmier de sago",0,"noix de palmier de sago",0,0,1,1,0,"Cette noix solide et charnue n'est pas comestible sans le traitement adéquat qui permet de retirer le poison contenu dans la graine.","Noix de palmier de sago",25017,1,99,0,0,83,85
2000466,"feuille flétrie",0,"feuilles flétries",0,0,1,1,0,"Une grande feuille sèche qui a bruni au soleil.","Feuille flétrie",25201,1,99,0,0,83,85
2000467,"sépale d'hibiscus d'Oschon",0,"sépales d'hibiscus d'Oschon",0,0,1,0,0,"Lorsqu'elle est séchée et préparée en infusion, cette fleur donne à l'eau une coloration rouge vif.","Sépale d'hibiscus d'Oschon",25202,1,99,0,0,83,85
2000468,"noix de coco",0,"noix de coco",0,0,1,1,0,"Le fruit d'un palmier qui ne poussait que sur les îles Cieldalaes avant le Fléau.","Noix de coco",25315,1,99,0,0,83,85
2000469,"brique maculée",0,"briques maculées",0,0,1,1,0,"Une brique rectangulaire, légèrement noircie, utilisée dans la construction de murs et de fortifications basiques.","Brique maculée",22609,1,99,0,0,83,85
2000470,"brique en bon état",0,"briques en bon état",0,0,1,1,0,"Une brique rectangulaire utilisée dans la construction de murs et de fortifications basiques.","Brique en bon état",21251,1,99,0,0,83,85
2000471,"fragment de rocher érodé",0,"fragments de rocher érodé",0,0,1,0,0,"Un morceau de pierre érodée par le temps récupéré près des Quatre-Vingts Bourreaux de Sasamo.","Fragment de rocher érodé",21206,1,99,0,0,83,85
2000472,"fragment de dalle épaisse",0,"fragments de dalle épaisse",0,0,1,0,0,"Un morceau de pierre plat et lisse récupéré près des Quatre-Vingts Bourreaux de Sasamo.","Fragment de dalle épaisse",21205,1,99,0,0,83,85
2000473,"morceau de minerai de cuivre jaune de qualité",0,"morceaux de minerai de cuivre jaune de qualité",0,0,1,0,0,"Un morceau de roche contenant une quantité significative de cuivre, ainsi que des traces de fer et de soufre.","Minerai de cuivre jaune de qualité",21207,1,99,0,0,83,85
2000474,"morceau de minerai de cuivre de basse qualité",0,"morceaux de minerai de cuivre de basse qualité",0,0,1,0,0,"Un morceau de roche contenant une quantité minime de cuivre.","Minerai de cuivre de basse qualité",21209,1,99,0,0,83,85
2000475,"brique maculée",0,"briques maculées",0,0,1,1,0,"Une brique rectangulaire, légèrement noircie, utilisée dans la construction de murs et de fortifications basiques.","Brique maculée",22609,1,99,0,0,83,85
2000476,"brique en bon état",0,"briques en bon état",0,0,1,1,0,"Une brique rectangulaire utilisée dans la construction de murs et de fortifications basiques.","Brique en bon état",21251,1,99,0,0,83,85
2000477,"échantillon de roche",0,"échantillons de roche",0,1,1,0,0,"Un morceau de roche nécessaire pour les études de Marcette.","Échantillon de roche",21455,1,99,0,0,83,85
2000478,"échantillon de minerai",0,"échantillons de minerai",0,1,1,0,0,"Un morceau de minerai nécessaire pour les études de Marcette.","Échantillon de minerai",21203,1,99,0,0,83,85
2000479,"rocher brunâtre",0,"rochers brunâtres",0,0,1,0,0,"Il ne fait aucun doute que ce rocher ne contient aucune trace de nashachite.","Rocher brunâtre",21206,1,99,0,0,83,85
2000480,"morceau de minerai de zinc de qualité",0,"morceaux de minerai de zinc de qualité",0,0,1,0,0,"Un fragment de roche contenant une quantité importante de zinc.","Minerai de zinc de qualité",21210,1,99,0,0,83,85
2000481,"pierre de taille usée",0,"pierres de taille usées",0,0,1,1,0,"Les éléments n'ont pas été tendres avec cette pierre qui était autrefois placée dans un mur.","Pierre de taille usée",21454,1,99,0,0,83,85
2000482,"pierre de taille en bon état",0,"pierres de taille en bon état",0,0,1,1,0,"Cette pierre, extraite des ruines exhumées par le Fléau, est dans un excellent état de conservation. Elle pourra être utilisée telle quelle pour construire un nouveau mur de soutènement.","Pierre de taille en bon état",22615,1,99,0,0,83,85
2000483,"échantillon de roche",0,"échantillons de roche",0,1,1,0,0,"Cette pierre grise et lourde ne semble pas contenir d'or.","Échantillon de roche",21454,1,99,0,0,83,85
2000484,"échantillon de minerai",0,"échantillons de minerai",0,1,1,0,0,"Bien que brillant, ce morceau de minerai ne semble pas contenir d'or.","Échantillon de minerai",21202,1,99,0,0,83,85
2000485,"peau de peiste",0,"peaux de peiste",0,0,1,1,0,"Fine comme un parchemin et légère comme une plume de dodo, cette peau est celle d'un peiste qui vient de muer.","Peau de peiste",21822,1,99,0,0,83,85
2000486,"fragment de rocher érodé",0,"fragments de rocher érodé",0,0,1,0,0,"Un morceau de pierre érodée par le temps récupéré près des sources de Nophica.","Fragment de rocher érodé",21206,1,99,0,0,83,85
2000487,"fragment de pierre solide",0,"fragments de pierre solide",0,0,1,0,0,"Un morceau de pierre solide récupéré près des sources de Nophica.","Fragment de pierre solide",21205,1,99,0,0,83,85
2000488,"échantillon de roche",0,"échantillons de roche",0,1,1,0,0,"Cette pierre grise et lourde ne semble pas contenir de mithril.","Échantillon de roche",21455,1,99,0,0,83,85
2000489,"échantillon de minerai",0,"échantillons de minerai",0,1,1,0,0,"Bien que léger et brillant, ce morceau de minerai ne semble pas contenir de mithril.","Échantillon de minerai",21211,1,99,0,0,83,85
2000490,"pierre chargée d'énergie éthérée",0,"pierres chargées d'énergie éthérée",0,0,1,1,0,"Certains marchands sans scrupule prétendent que ces pierres, chargées de l'élément terre, ont le pouvoir de guérir tous les maux.","Pierre chargée d'énergie éthérée",21456,1,99,0,0,83,85
2000491,"bloc de granit",0,"blocs de granit",0,0,1,0,0,"Un bloc de granit suffisamment grand pour y sculpter une pierre tombale de bonne taille.","Bloc de granit",21251,1,99,0,0,83,85
2000492,"pierre de taille noircie",0,"pierres de taille noircies",0,0,1,1,0,"Une pierre qui recouvrait le sol de la Cité invisible.","Pierre de taille noircie",21467,1,99,0,0,83,85
2000493,"pierre de taille magique",0,"pierres de taille magiques",0,0,1,1,0,"Une pierre qui recouvrait le sol de la Cité invisible. Elle est mystérieusement légère pour sa taille et provoque des picotements au toucher.","Pierre de taille magique",21469,1,99,0,0,83,85
2000494,"poignée de sable fin",0,"poignées de sable fin",0,0,1,1,0,"Du sable, tout ce qu'il y a de plus normal. Appréciable à la plage, beaucoup moins dans une poche.","Sable fin",22629,1,99,0,0,83,85
2000495,"poignée de sable brillant",0,"poignées de sable brillant",0,0,1,1,0,"On dit que tout ce qui brille n'est pas or. C'est le cas de ce sable.","Sable brillant",22629,1,99,0,0,83,85
2000496,"pierre couverte de mousse",0,"pierres couvertes de mousse",0,0,1,1,0,"Cet ancien bloc de construction est recouvert d'une épaisse couche de mousse vert émeraude.","Pierre couverte de mousse",21252,1,99,0,0,83,85
2000497,"morceau de siltstone de qualité",0,"morceaux de siltstone de qualité",0,0,1,0,0,"Une pierre très lourde, constituée de couches de limon de rivière comprimé pendant des milliers de générations.","Siltstone de qualité",21453,1,99,0,0,83,85
2000498,"pierre plate",0,"pierres plates",0,0,1,1,0,"Une pierre plate et solide, idéale pour construire ou renforcer des murs.","Pierre plate",21251,1,99,0,0,83,85
2000499,"pierre couverte de terre",0,"pierres couvertes de terre",0,0,1,1,0,"Non seulement cette pierre est sale, mais en plus elle n'a strictement aucune valeur.","Pierre couverte de terre",21206,1,99,0,0,83,85
2000500,"pierre gravée",0,"pierres gravées",0,0,1,1,0,"Si cette pierre ne contient pas de métaux précieux, les runes gravées sur sa surface constituent peut-être un indice qui permettra de découvrir un filon d'or? Ou peut-être qu'il s'agit tout simplement d'un avertissement pour dire qu'il ne faut pas toucher à cette pierre.","Pierre gravée",21307,1,99,0,0,83,85
2000501,"morceau de silex aiguisé",0,"morceaux de silex aiguisés",0,0,1,0,0,"Ce silex, taillé à l'extrémité, est généralement utilisé pour lancer les feux mais aussi pour ouvrir les bouteilles de vin scellées.","Silex aiguisé",21451,1,99,0,0,83,85
2000502,"fragment de mur d'enceinte",0,"fragments de mur d'enceinte",0,0,1,0,0,"Un fragment du mur d'enceinte du Moulin de la carrière.","Fragment de mur d'enceinte",21251,1,99,0,0,83,85
2000503,"pierre nitescente",0,"pierres nitescentes",0,0,1,1,0,"Une pierre spéciale qui abriterait l'esprit d'une lanterne gardienne. On dit qu'elle ne se met à scintiller qu'après avoir été taillée et bénie par le Temple de la sérénité...","Pierre nitescente",21251,1,99,0,0,83,85
2000504,"tesson de verre noirâtre",0,"tessons de verre noirâtre",0,0,1,0,0,"Un morceau de verre tirant vers le noir; sans doute un résidu d'une bouteille de vin.","Tesson de verre noirâtre",21458,1,99,0,0,83,85
2000505,"tesson de verre verdâtre",0,"tessons de verre verdâtres",0,0,1,0,0,"Un morceau de verre opacifié; sans doute un résidu d'une bouteille de bière.","Tesson de verre verdâtre",21459,1,99,0,0,83,85
2000506,"morceau de minerai de fer",0,"morceaux de minerai de fer",0,0,1,0,0,"Un bloc de roche contenant une quantité importante de fer.","Minerai de fer",21202,1,99,0,0,83,85
2000507,"fossile de mollusque",0,"fossiles de mollusque",0,0,1,0,0,"Une coquille de mollusque qui date de l'ancienne civilisation de Nym.","Fossile de mollusque",22253,1,99,0,0,83,85
2000508,"huître de Moraby",0,"huîtres de Moraby",0,1,1,1,0,"Un mollusque bivalve originaire des eaux relativement calmes de la Baie de Moraby. La surpêche a presque entièrement décimé l'espèce, ce qui, paradoxalement, l'a rendue encore plus populaire auprès des amateurs.","Huître de Moraby",29015,1,99,0,0,83,85
2000509,"carte de visite de Roroton",0,"cartes de visite de Roroton",0,0,1,1,0,"Cette carte décorée de dorures porte le nom de Roroton, négociant en joaillerie.","Carte de visite de Roroton",25918,1,1,66153,3,83,85
2000510,"filet d'étagne myotragus",0,"filets d'étagne myotragus",0,0,1,0,0,"Un savoureux morceau de viande rouge tiré de la poitrine d'une étagne myotragus.","Filet d'étagne myotragus",25152,1,5,66160,3,83,85
2000511,"morceau de viande de tuco-tuco",0,"morceaux de viande de tuco-tuco",0,0,1,0,0,"Un bloc de chair coriace tiré de la poitrine d'un tuco-tuco.","Viande de tuco-tuco",25155,1,5,66167,3,83,85
2000512,"clef de la cabine du capitaine",0,"clefs de la cabine du capitaine",0,0,1,1,0,"Cette petite clef ouvre la cabine du capitaine.","Clef de la cabine du capitaine",25902,1,1,0,0,83,85
2000513,"clef des bourlingueurs",0,"clefs des bourlingueurs",0,0,1,1,0,"Cette petite clef ouvre la porte des bourlingueurs.","Clef des bourlingueurs",25903,1,1,0,0,83,85
2000514,"clef du Trou",0,"clefs du Trou",0,0,1,1,0,"Cette petite clef ouvre le Trou.","Clef du Trou",25904,1,1,0,0,83,85
2000515,"message d'Isembard",0,"messages d'Isembard",0,0,1,0,0,"Quelques mots gribouillés par Isembard pour vous présenter à Ungust.","Message d'Isembard",25918,1,1,66155,3,83,85
2000516,"noyau d'élémentaire de feu",0,"noyaux d'élémentaire de feu",0,0,1,0,0,"Ces noyaux incandescents sont souvent utilisés par les marguilliers pour allumer les bougies et autres encensoirs.","Noyau d'élémentaire de feu",21261,1,99,0,3,83,85
2000517,"cadavre à enterrer",0,"cadavres à enterrer",0,0,1,0,0,"Un cadavre prêt à être enterré.","Cadavre à enterrer",26024,1,1,66156,3,83,85
2000518,"tract suspect",0,"tracts suspects",0,0,1,0,0,"Un étrange tract trouvé dans un campement amalj'aa.","Trac suspect",25906,1,1,0,3,83,85
2000519,"traduction de Baderon",0,"traductions de Baderon",0,0,1,1,0,"Un petit morceau de papier sur lequel Baderon a griffonné une traduction approximative de la lettre en sahuagin retrouvée dans les affaires d'Ahtzapfyn.","Traduction de Baderon",26153,1,1,66080,3,83,85
2000520,"lettre suspecte",0,"lettres suspectes",0,0,1,1,0,"Cette note dactylographiée, retrouvée dans les possessions d'Ahtzapfyn, est rédigée dans un langage qui vous est inconnu.","Lettre suspecte",26151,1,1,66225,3,83,85
2000521,"clef de la porte de l'Arrêt",0,"clefs de la porte de l'Arrêt",0,0,1,1,0,"Cette clef sert à ouvrir la porte extérieure de l'Arrêt de Brayflox.","Clef de la porte de l'Arrêt",25904,1,1,0,0,83,85
2000522,"couteau marin",0,"couteaux marins",0,0,1,0,0,"Ce couteau pliant, muni d'un épissoir et d'un démanilleur, est un outil utilisé par les marins pour notamment travailler les cordages.","Couteau marin",30401,1,1,66079,3,83,85
2000523,"boîte en feutrine",0,"boîtes en feutrines",0,0,1,1,0,"Une petite boîte scellée qui vous a été remise par J'nasshym.","Boîte en feutrine",21002,1,1,66226,3,83,85
2000524,"sac de marchandises",0,"sacs de marchandises",0,0,1,0,0,"Un sac contenant les marchandises qu'un chocobo a laissé tomber lors d'une attaque de maraudeurs.","Sac de marchandises",25919,1,2,65792,3,83,85
2000525,"gourde en peau souple",0,"gourdes en peau souple",0,0,1,1,0,"Cette gourde, maculée et percée à plusieurs endroits, est complètement vide.","Gourde en peau souple",24454,1,1,65853,3,83,85
2000526,"sacoche de Sighard",0,"sacoches de Sighard",0,0,1,1,0,"Cette sacoche, piétinée et déchirée, contient des restes de provisions.","Sacoche de Sighard",23001,1,1,65853,3,83,85
2000527,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000528,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000529,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000530,"plume colorée",0,"plumes colorées",0,0,1,1,0,"Une plume colorée d'un busard.","Plume colorée",21907,0,99,0,3,83,85
2000531,"morceau de minerai de pyrite de coblyn",0,"morceaux de minerai de pyrite de coblyn",0,0,1,0,0,"Un lourd morceau de minerai de pyrite prélevé sur le dos d'un coblyn.","Pyrite de coblyn",21207,0,99,0,3,83,85
2000532,"peau épaisse de peiste",0,"peaux épaisses de peiste",0,0,1,1,0,"La peau brillante et épaisse d'un peiste.","Peau épaisse de peiste",21822,0,99,0,3,83,85
2000533,"poche d'aurélie",0,"poches d'aurélie",0,0,1,1,0,"Les aurélies utilisent cette poche pour réguler leur altitude.","Poche d'aurélie",29005,0,99,0,3,83,85
2000534,"noyau d'élémentaire de vent",0,"noyaux d'élémentaire de vent",0,0,1,0,0,"Le vent généré par ces noyaux plus légers que l'air est souvent utilisé pour sécher les poissons et les viandes.","Noyau d'élémentaire de vent",21262,0,99,0,3,83,85
2000535,"noyau d'élémentaire de foudre",0,"noyaux d'élémentaire de foudre",0,0,1,0,0,"Ce noyau incandescent est parfois utilisé par les pêcheurs pour assommer les poissons.","Noyau d'élémentaire de foudre",21265,0,99,0,3,83,85
2000536,"caisse de marchandises",0,"caisses de marchandises",0,0,1,1,0,"Bien que cette caisse soit abîmée en plusieurs endroits, son contenu ne semble pas avoir été endommagé dans la chute.","Caisse de marchandises",21003,0,99,0,3,83,85
2000537,"lot de bijoux volés",0,"lots de bijoux volés",0,0,1,0,0,"Plusieurs pièces d'orfèvrerie et d'argenterie enveloppées à la hâte dans un morceau de tissu.","Bijoux volés",21002,0,99,0,3,83,85
2000538,"sac de viande de dodo avariée",0,"sacs de viande de dodo avariée",0,0,1,0,0,"L'odeur qui se dégage de ce sac rempli de viande de dodo en décomposition est si forte qu'elle pourrait tuer un homme.","Viande de dodo avariée",25158,0,99,0,3,83,85
2000539,"poterie antique",0,"poteries antiques",0,0,1,1,0,"Cette poterie pourrait être un vestige de l'ancienne Belah'dia.","Poterie antique",25055,0,99,0,3,83,85
2000540,"cristal corrompu",0,"cristaux corrompus",0,0,1,0,0,"Un cristal dont l'équilibre élémentaire a été corrompu.","Cristal corrompu",20664,0,99,0,3,83,85
2000541,"grappe de raisin des plaines",0,"grappes de raisin des plaines",0,0,1,1,0,"Une grappe de raisin fraîchement cueillie.","Raisin des plaines",25309,0,99,0,3,83,85
2000542,"graine de piège-terre",0,"graines de piège-terre",0,0,1,1,0,"Cette graine de forme étrange est hautement toxique. À manipuler avec précaution.","Graine de piège-terre",25919,0,99,0,3,83,85
2000543,"œuf de dodo",0,"œufs de dodo",0,1,1,0,0,"Ce gros œuf de dodo est prêt à éclore.","Œuf de dodo",25251,0,99,0,3,83,85
2000544,"bouteille de bière",0,"bouteilles de bière",0,0,1,1,0,"Une bouteille remplie de bière de première qualité.","Bouteille de bière",25057,0,99,0,3,83,85
2000545,"bouteille de vin",0,"bouteilles de vin",0,0,1,1,0,"Ce grand cru de la 6e ère astrale est tombé dans la mer à la suite d'un malencontreux incident.","Bouteille de vin",25057,0,99,0,3,83,85
2000546,"potion calmante",0,"potions calmantes",0,0,1,1,0,"Cette potion étrange, censée réduire l'agressivité des monstres, a été créée par Alewyn.","Potion calmante",20625,1,99,0,1,83,85
2000547,"doigt de bombo",0,"doigts de bombo",0,0,1,0,0,"Un doigt récupéré sur le cadavre d'un bombo.","Doigt de bombo",30201,1,99,0,3,83,85
2000548,"ver luisant",0,"vers luisants",0,0,1,0,0,"Allez savoir pourquoi, les imps ont une profonde aversion pour cet insecte et la lumière verdâtre qu'il émet.","Ver luisant",25919,1,99,0,3,83,85
2000549,"noyau d'élémentaire de feu",0,"noyaux d'élémentaire de feu",0,0,1,0,0,"Ces noyaux incandescents sont souvent utilisés par les marguilliers pour allumer les bougies et autres encensoirs.","Noyau d'élémentaire de feu",21261,1,99,0,3,83,85
2000550,"boule de pollen de callisia",0,"boules de pollen de callisia",0,0,1,1,0,"Le pollen de callisia peut provoquer des irritations violentes du nez, des yeux et de la gorge en cas d'inhalation.","Boule de pollen de callisia",25919,1,99,0,3,83,85
2000551,"graine luminescente",0,"graines luminescentes",0,0,1,1,0,"Ce cœur de feu follet émet une lumière que les imps haïssent par-dessus tout.","Graine luminescente",25911,1,99,0,3,83,85
2000552,"page du Nécrologos détrempée",0,"pages du Nécrologos détrempées",0,0,1,1,0,"Les mots et les symboles qui couvrent les pages de ce livre auraient le pouvoir d'asservir des monstres terrifiants. Il arrive qu'ils parviennent à s'échapper.","Page du Nécrologos détrempée",26151,0,99,0,3,83,85
2000553,"page du Nécrologos souillée",0,"pages du Nécrologos souillées",0,0,1,1,0,"Les mots et les symboles qui couvrent les pages de ce livre auraient le pouvoir d'asservir des monstres terrifiants. Il arrive qu'ils parviennent à s'échapper.","Page du Nécrologos souillée",26151,0,99,0,3,83,85
2000554,"page du Nécrologos brûlée",0,"pages du Nécrologos brûlées",0,0,1,1,0,"Les mots et les symboles qui couvrent les pages de ce livre auraient le pouvoir d'asservir des monstres terrifiants. Il arrive qu'ils parviennent à s'échapper.","Page du Nécrologos brûlée",26151,0,99,0,3,83,85
2000555,"page du Nécrologos carbonisée",0,"pages du Nécrologos carbonisées",0,0,1,1,0,"Les mots et les symboles qui couvrent les pages de ce livre auraient le pouvoir d'asservir des monstres terrifiants. Il arrive qu'ils parviennent à s'échapper.","Page du Nécrologos carbonisée",26151,0,99,0,3,83,85
2000556,"pousse de mandragore",0,"pousses de mandragore",0,0,1,1,0,"Une tige à deux feuilles qui pousse sur la tête des mandragores.","Pousse de mandragore",25009,1,99,0,3,83,85
2000557,"morceau de chair de pélican",0,"morceaux de chair de pélican",0,0,1,0,0,"La viande de pélican est trop dure pour être consommée par un humain, mais les goobbues en raffolent.","Chair de pélican",25155,1,99,0,3,83,85
2000558,"cristal lumineux",0,"cristaux lumineux",0,0,1,0,0,"Ce cristal émet une lumière éblouissante.","Cristal lumineux",20664,1,99,0,3,83,85
2000559,"émetteur magitek",0,"émetteurs magitek",0,1,1,0,0,"Un petit émetteur-récepteur utilisé par l'empire de Garlemald pour établir des communications à longue distance.","Émetteur magitek",21002,1,99,0,3,83,85
2000560,"noyau d'élémentaire de foudre",0,"noyaux d'élémentaire de foudre",0,0,1,0,0,"Ce noyau constitue une excellente source de chaleur pour souder les rivets.","Noyau d'élémentaire de foudre",21265,1,99,0,3,83,85
2000561,"huître arc-en-ciel",0,"huîtres arc-en-ciel",0,1,1,1,0,"Un coquillage utilisé pour fabriquer des bijoux ou des objets d'artisanat.","Huître arc-en-ciel",22254,0,99,0,0,83,85
2000562,"note sur les Kobolds",0,"notes sur les Kobolds",0,0,1,1,0,"Ce document décrit les récentes déprédations commises par des Kobolds en Basse-Noscea.","Note sur les Kobolds",25918,1,1,66022,3,83,85
2000563,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000564,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000565,"statuette flamme",0,"statuettes flamme",0,0,1,1,0,"Une statuette sur laquelle a été gravée une flamme sacrée, symbole de pouvoir magique.","Statuette flamme",26018,1,1,0,0,83,85
2000566,"statuette raisin",0,"statuettes raisin",0,0,1,1,0,"Une statuette sur laquelle a été gravée une grappe de raisins, symbole de sagesse.","Statuette raisin",26016,1,1,0,0,83,85
2000567,"statuette diamant",0,"statuettes diamant",0,0,1,1,0,"Une statuette sur laquelle a été gravé un diamant flamboyant, symbole de richesse.","Statuette diamant",26017,1,1,0,0,83,85
2000568,"statuette casque",0,"statuettes casque",0,0,1,1,0,"Une statuette sur laquelle a été gravé un casque majestueux, symbole de puissance.","Statuette casque",26019,1,1,0,0,83,85
2000569,"ratatouille de Yannie",0,"ratatouilles de Yannie",0,0,1,1,0,"Une recette des régions méridionales réalisée par la cuisinière Yannie, d'après la recette de la mère de Fufucha. ","Ratatouille de Yannie",24108,1,1,65547,3,83,85
2000570,"ras de cou de Geva",0,"ras de cou de Geva",0,0,1,0,0,"Un ras de cou fabriqué par la maître de la guilde des tanneurs.","Ras de cou de Geva",48340,1,1,0,3,83,85
2000571,"sérum ambré",0,"sérums ambrés",0,0,1,0,0,"Un fertilisant alchimique apprécié par les monstres de type végétal.","Sérum ambré",20644,1,1,66246,3,83,85
2000572,"boîte à outils de chasse",0,"boîtes à outils de chasse",0,0,1,1,0,"Une boîte contenant divers outils et pièges utilisés par les chasseurs pour capturer leurs proies.","Boîte à outils de chasse",21003,1,3,66248,3,83,85
2000573,"tuberculait",0,"tuberculaits",0,0,1,0,0,"Un tuberculait emballé et prêt à être offert aux Sylphes.","Tuberculait",21005,1,1,66251,3,83,85
2000574,"lettre au chef sylphe",0,"lettres au chef sylphe",0,0,1,1,0,"Une lettre de Kan-E-Senna adressée au chef du peuple sylphe.","Lettre au chef sylphe",25918,1,1,66251,3,83,85
2000575,"petit bâton",0,"petits bâtons",0,0,1,0,0,"Un bâton d'élémentaliste de petite taille.","Petit bâton",32403,1,1,66252,3,83,85
2000576,"jeune feuille verte",0,"jeunes feuilles vertes",0,0,1,1,0,"Une jeune feuille dont la forme n'est pas sans rappeler un légume de Gysahl.","Jeune feuille verte",25016,1,3,66252,3,83,85
2000577,"russule charbonnière",0,"russules charbonnières",0,0,1,1,0,"Un gros champignon de couleur variable pouvant aller de l'ochracé jaunâtre au violet, ou encore au vert olive.","Russule charbonnière",25406,1,5,66254,3,83,85
2000578,"liste de fournitures",0,"listes de fournitures",0,0,1,1,0,"Une liste de fournitures destinées à l'empire de Garlemald.","Liste de fournitures",26151,1,1,66255,3,83,85
2000579,"bobine de fil de soie sylphe",0,"bobines de fil de soie sylphe",0,0,1,1,0,"Du fil de soie blanc fait dans la tradition du peuple sylphe.","Bobine de fil de soie sylphe",21657,1,3,66259,3,83,85
2000580,"baquet vide",0,"baquets vides",0,0,1,0,0,"Un baquet en bois et en fer venant du Choix de Buscarron.","Baquet vide",22637,1,1,66262,3,83,85
2000581,"baquet rempli d'eau froide",0,"baquets remplis d'eau froide",0,0,1,0,0,"Un baquet en bois et en fer rempli d'eau puisée dans la rivière.","Baquet rempli d'eau froide",22642,1,1,66262,3,83,85
2000582,"tas d'entrailles d'antilope biche",0,"tas d'entrailles d'antilope biche",0,0,1,0,0,"Les habitants des Hauts-Chemins ont pour coutume d'offrir des viscères d'antilope biche aux gardiens des bois pour les honorer et obtenir leur protection.","Entrailles d'antilope biche",25919,1,4,66264,3,83,85
2000583,"pétale de piège-poux",0,"pétales de piège-poux",0,0,1,0,0,"Les habitants des Hauts-Chemins ont pour coutume d'offrir des pétales colorés de piège-poux aux gardiens des bois pour les honorer et obtenir leur protection.","Pétale de piège-poux",22627,1,2,66264,3,83,85
2000584,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000585,"tesson de poterie maculé",0,"tessons de poterie maculés",0,0,1,0,0,"Un débris de poterie datant de l'époque où la cité-État de Gelmorra était encore prospère.","Tesson de poterie maculé",22603,1,8,66267,3,83,85
2000586,"pot de feu",0,"pots de feu",0,0,1,0,0,"Un pot contenant une infusion de griffes de bombo.","Pot de feu",25051,1276,3,66268,1,83,85
2000587,"boucle d'oreille pierre écarlate",0,"boucles d'oreilles pierre écarlate",0,0,1,1,0,"Une boucle d'oreille ornée d'une pierre écarlate oubliée par Teteroon.","Boucle d'oreille pierre écarlate",48516,1,1,66269,3,83,85
2000588,"tonneau vide",0,"tonneaux vides",0,0,1,0,0,"Un tonneau vide.","Tonneau vide",22261,1,1,66270,3,83,85
2000589,"tonneau d'eau claire",0,"tonneaux d'eau claire",0,0,1,0,0,"Un tonneau rempli d'eau claire.","Tonneau d'eau claire",22261,1,1,66270,3,83,85
2000590,"poil de jeune coeurl",0,"poils de jeune coeurl",0,0,1,0,0,"Un poil arraché au pelage d'un jeune coeurl.","Poil de jeune coeurl",25919,1,5,66270,3,83,85
2000591,"panier-repas aux œufs",0,"paniers-repas aux œufs",0,0,1,0,0,"Un panier-repas comprenant un toast noscéen, un œuf dur, un œuf au plat et une soupe aux œufs.","Panier-repas aux œufs",22641,1,1,66271,3,83,85
2000592,"fossile allongé",0,"fossiles allongés",0,0,1,0,0,"Un fossile d'os de forme allongée.","Fossile allongé",22202,1,2,66272,3,83,85
2000593,"fossile arrondi",0,"fossiles arrondis",0,0,1,0,0,"Un fossile de coquillage de forme arrondie.","Fossile arrondi",22256,1,1,66272,3,83,85
2000594,"gourde de liqueur qiqirn",0,"gourdes de liqueur qiqirn",0,0,1,1,0,"Un alcool peu engageant préparé en jetant divers ingrédients trouvés dans la nature dans un tonneau d'eau puis en laissant le tout fermenter en plein soleil pendant une semaine.","Liqueur qiqirn",24402,1,1,66273,3,83,85
2000595,"fiole d'huile de rose d'Azeyma",0,"fioles d'huile de rose d'Azeyma",0,0,1,1,0,"Une huile essentielle extraite par pression de baies de rosier d'Azeyma fraîchement récoltées.","Huile de rose d'Azeyma",20663,1,1,66279,3,83,85
2000596,"lettre de Frixio",0,"lettres de Frixio",0,0,1,1,0,"L'écriture fluide de Frixio, le chef du Refuge, est aussi élégante qu'elle est indéchiffrable.","Lettre de Frixio",26151,1,1,66280,3,83,85
2000597,"bouteille vide",0,"bouteilles vides",0,0,1,1,0,"Une petite bouteille de taille idéale pour recueillir divers échantillons de sang.","Bouteille vide",20642,1,3,66281,1,83,85
2000598,"bouteille de sang de djigga",0,"bouteilles de sang de djigga",0,0,1,1,0,"Le sang noir d'un djigga. Étrangement, il ne coagule pas.","Bouteille de sang de djigga",20641,1,3,66281,3,83,85
2000599,"épouvantail fait main",0,"épouvantails faits main",0,1,1,0,0,"Un mannequin servant à effrayer les volatiles pour les éloigner des champs et des jardins.","Épouvantail fait main",21003,1,4,66285,3,83,85
2000600,"bouteille de sang frais de poiluche",0,"bouteilles de sang frais de poiluche",0,0,1,1,0,"Le sang pourpre d'un poiluche. Le corps d'une seule de ces créatures n'en contient pas plus d'une dizaine de gouttes.","Sang de poiluche",22601,1,3,66287,3,83,85
2000601,"lettre indéchiffrable",0,"lettres indéchiffrables",0,0,1,1,0,"Une lettre dont le contenu est impossible à déchiffrer.","Lettre indéchiffrable",25918,1,1,66288,3,83,85
