Index,0 [0x0][0x0],1 [0x0][0x4],2 [0x6][0x24],3 [0x6][0x28],4 [0x6][0x2c],5 [0x5][0x54],6 [0x3][0x58],7 [0x3][0x59],8 [0x6][0x30],9 [0x6][0x34],10 [0x6][0x38],11 [0x19][0x5e],12 [0x3][0x5a],13 [0x6][0x3c],14 [0x6][0x40],15 [0x6][0x44],16 [0x6][0x48],17 [0x6][0x4c],18 [0x1a][0x5e],19 [0x3][0x5b],20 [0x9][0x8],21 [0x7][0xc],22 [0x7][0x10],23 [0x6][0x14],24 [0x6][0x18],25 [0x3][0x5c],26 [0x3][0x5d],27 [0x7][0x1c],28 [0x6][0x50],29 [0x1b][0x5e],30 [0x7][0x20],31 [0x5][0x56]
139,"Abgetragene Sohlen","Die Sankt Coinach-Stiftung ist weiterhin mit Ausgrabungen beschäftigt. So etwas fordert natürlich seinen Tribut. Die Arbeitsschuhe der Archäologen sind so abgenutzt, dass sie praktisch nicht mehr vorhanden sind. Neue Mokassins sind in so einem Fall die richtige Wahl. Es werden gleich mehrere Paare benötigt.",124,9,3,45,0,1,0,416,416,false,13,80,0,67,80013,917731,true,0,1.0,69104,424,121,0,18,5,4258823,110064,true,0,14
140,"Fundstücke","Bei Ausgrabungen kommt es tatsächlich auch vor, dass man etwas findet. Allerdings nicht zu oft, sonst hätte sich die Mannschaft schon vorher Gedanken darüber gemacht, worin man die oft leicht zerbrechlichen Überreste für den Transport am besten einwickeln könnte. Nach einer kurzen Beratung fällt die Wahl auf Raptor-Leder. ",124,9,3,45,0,1,0,416,416,false,13,80,0,67,80013,917732,true,0,1.0,33921,467,280,0,26,5,4258823,110064,true,0,14
141,"Beile mit Eile","Ich vertrete das Brugaire-Konsortium und suche die tatkräftige Hilfe eines Schmieds. Eine Ladung landwirtschaftlicher Geräte soll bald den Hafen verlassen, aber die Lieferung ist unvollständig. Wir benötigen dringend eine Fuhre  Bronzehandbeile und bieten eine der Dringlichkeit angemessene Entlohnung.",114,6,1,1,0,1,0,27,27,false,10,77,0,27,80011,917733,true,0,1.0,480,94,22,0,18,5,4143334,110034,true,0,14
142,"Bronzeboom (Grobschmiede)","Das Brugaire-Konsortium ist bemüht, den wirtschaftlichen Aufschwung und mittelständische Handwerker mit allen Mitteln zu unterstützen. Aufgrund wachsender Nachfrage sehen wir in naher Zukunft eine starke Steigerung des Bronzepreises voraus und kaufen Bronzebarren, um unsere Vorräte aufzustocken.",114,6,1,1,0,1,0,27,27,false,10,77,0,27,80011,917734,true,0,1.0,480,95,22,0,18,5,4143334,110034,true,0,14
143,"Neue Nieten braucht das Land (Grobschmiede)","Einen neuen Zaun errichten. Windmühlenflügel befestigen. Ein Stallgatter ausbessern. Auf der Gockelburg ginge nichts ohne Bronzenieten. Unser Vorrat geht zu Neige und wir brauchen dringend Nachschub.",115,6,1,1,0,1,0,200,200,false,10,77,0,31,80011,917735,true,0,1.0,1092,96,22,0,19,5,3998970,110030,true,0,14
144,"Äxte für die Koboldernte","Weil die Kobolde sich immer näher an unsere Felder und Ställe wagen, sehen wir uns gezwungen, kampftaugliche Männer und Frauen zu bewaffnen. Zu diesem Zweck kaufen wir Bronzestreitäxte. Im Gegensatz zu Schwertern können wir Äxte nämlich als landwirtschaftliches Werkzeug aus unserem Etat für Produktionsmittel bezahlen ...",115,6,1,1,0,1,0,200,200,false,10,77,0,31,80011,917736,true,0,1.0,728,94,23,0,18,5,3998970,110030,true,0,14
145,"Ein unsäglicher Zustand","Meine Großmutter hat mehr Zähne als diese Säge! So kann ich nicht arbeiten! In Gockelburg arbeiten viele schlecht ausgebildete Hilfskräfte und durch die fehlerhafte Führung nutzen sich viele Geräte schneller ab als normal. Wir brauchen dringend eine Lieferung neuer Sägen - Bronzefuchsschwänze, genauer gesagt.",115,6,1,1,0,1,0,200,200,false,10,77,0,31,80011,917737,true,0,1.0,860,94,23,0,18,5,3998970,110030,true,0,14
146,"La Dolche Vita","Lange Klingen finden in Limsa Lominsa immer reißenden Absatz. Niemand will schließlich gegen Piraten auf offener See den Kürzeren ziehen. Welcher Handwerker ist in der Lage, ein Bastardschwert zu liefern?",114,6,1,1,0,1,0,27,27,false,10,77,0,27,80011,917738,true,0,1.0,876,94,23,0,19,5,4143334,110034,true,0,14
147,"Küchentrends","Die traditionelle Küche Limsa Lominsas erfreut sich steigender Beliebtheit. Kochkurse für Kurzzeitreisende vermelden Rekordanmeldungen. Für unsere gildeninterne Kochschule benötigen wir möglichst schnell eine Lieferung Bronze-Küchenmesser, da sie für Anfänger besonders gut geeignet sind.",114,6,1,5,0,1,0,27,27,false,10,77,0,27,80011,917739,true,0,1.0,2106,117,24,0,18,5,4143334,110034,true,0,14
148,"Expansionspläne","Das Brugaire-Konsortium plant, seinen geschäftlichen Einfluss auf Ul'dah auszuweiten. Ein Artikel der auf den dortigen Markt abgestimmten Produktpalette ist das bei den Gladiatoren beliebte Wikingerschwert. Bei prompter Lieferung zahlt das Konsortium einen fairen Preis.",114,6,1,5,0,1,0,27,27,false,10,77,0,27,80011,917740,true,0,1.0,2274,140,24,0,18,5,4143334,110034,true,0,14
149,"Auf Messers Schneide","Neben der Feldarbeit züchten wir auf der Gockelburg auch Schafe und Dodos. Nicht nur wegen des Fleischs - wir rühmen uns damit, die Tiere möglichst vollständig zu verwerten. Um die Häute zu verarbeiten, benötigen wir nun neue Bronze-Sattlermesser.",115,6,1,5,0,1,0,200,200,false,10,77,0,31,80011,917741,true,0,1.0,3430,117,24,0,19,5,3998970,110030,true,0,14
150,"Laborausrüstung","Die Gockelburg bedient sich modernster landwirtschaftlicher Methoden. Deswegen forschen wir ständig nach effektiveren Düngemitteln. Um unsere Labore neu auszustaffieren, möchten wir eine Ladung Laienmörser kaufen.",115,6,1,5,0,1,0,200,200,false,10,77,0,31,80011,917742,true,0,1.0,2106,117,25,0,18,5,3998970,110030,true,0,14
151,"Hammerzeit","Die Mühlen der Grauen Flotte helfen, die landwirtschaftlichen Erzeugnisse der Gockelburg zu verarbeiten. Zum Beispiel mahlen sie den Weizen oder stampfen die Schafswolle zu Filz. Die Mühlen müssen dringend gewartet werden, aber es fehlt an einer ausreichenden Zahl an Bronze-Ziselierhammern. Wir zahlen gut für eine schnelle Lieferung.",115,6,1,5,0,1,0,200,200,false,10,77,0,31,80011,917743,true,0,1.0,2274,140,25,0,18,5,3998970,110030,true,0,14
152,"Hackentrick","Seit die Schiffsproduktion in den Werften von Naldiq & Vymelli wieder auf Hochtouren läuft, ist die Nachfrage nach Erzen rasant gestiegen. Auf der ganzen Insel schuften die Minenarbeiter im Akkord und brauchen dringend neue Bronzespitzhacken.",114,6,1,5,0,1,0,27,27,false,10,77,0,27,80011,917744,true,0,1.0,3430,140,25,0,19,5,4143334,110034,true,0,14
153,"Glückes Schmied","In den Werften von Naldiq & Vymelli wird rund um die Uhr gearbeitet, aber immer wieder kommt es zu Verzögerungen, da es den neu eingestellten Metallarbeitern an Ausrüstung fehlt. Wir benötigen dringend eine Lieferung Schmiedezeug für Anfänger.",114,6,1,10,0,1,0,27,27,false,10,77,0,27,80011,917577,true,0,1.0,4044,143,26,0,18,5,4143334,110034,true,0,14
154,"Das ist Spatha!","Das Brugaire-Konsortium plant, seine Geschäfte in Ul'dah auszuweiten. Einfache Waffen finden immer einen reißenden Absatz, daher möchten wir eine Lieferung Bronze-Spatha in Auftrag geben.",114,6,1,10,0,1,0,27,27,false,10,77,0,27,80011,917578,true,0,1.0,5132,189,26,0,18,5,4143334,110034,true,0,14
155,"Waffen zum Bierhafen","Welcher ehrliche Händler kann sich noch die Hafengebühren von Limsa Lominsa leisten? Ich jedenfalls nicht, also lege ich mein Schiff nun im Bierhafen an. Das ist zwar ein bisschen weiter, aber die finanzielle Lage lässt mir keine andere Wahl. Jetzt suche ich jemanden, der mir Waffen, die sich in Ul'dah gut verkaufen lassen, dorthin liefert.",116,6,1,10,0,1,0,218,218,false,10,77,0,33,80011,917579,true,0,1.0,7698,142,26,0,19,5,4169749,110032,true,0,14
156,"Schmiedezeug ins ferne Lagerhaus","Ich muss schon sagen, ich bin ein äußerst gewitzter Händler ... Um meine Kosten weiter zu drücken, habe ich mein Lagerhaus weit vor die Tore der Stadt verlegt. Jetzt suche ich jemanden, der mir eine Ladung Goldschmiedewerkzeug, das in Ul'dah sehr gefragt ist, dorthin liefert. Natürlich zahle ich eine Entschädigung für den Transportweg.",116,6,1,10,0,1,0,218,218,false,10,77,0,33,80011,917583,true,0,1.0,4044,143,27,0,18,5,4169749,110032,true,0,14
157,"Gerberzeug fürs Verkaufsgenie","Seit ich meine Geschäftskosten gedrückt habe, klingeln endlich wieder die Kassen! Besonders die Verlegung des Lagerhauses hat sich gelohnt, denn die Mietersparnis ist weitaus größer als die zusätzlich anfallenden Transportkosten. Was bin ich doch für ein Genie! Als nächstes bräuchte ich eine Lieferung Gerberzeug. Ich höre schon die Gil klingeln!",116,6,1,10,0,1,0,218,218,false,10,77,0,33,80011,917584,true,0,1.0,5196,441,27,0,18,5,4169749,110032,true,0,14
158,"Beliebte Äxte","Die zweischneidige Axt ist aufgrund ihrer Vielseitigkeit bei den Seeleuten Limsa Lominsas sehr beliebt. Sie gehört daher zum Standardinventar des Brugaire-Konsortiums. Leider geht unser Vorrat zu Neige, weswegen wir gutes Geld für eine Lieferung Bronze-Labrys zahlen.",114,6,1,10,0,1,0,27,27,false,10,77,0,27,80011,917585,true,0,1.0,7794,144,27,0,19,5,4143334,110034,true,0,14
159,"Eisenboom","Die Preise auf dem Rohstoffmarkt ziehen weiter an. Hauptabnehmer für Metalle bleibt Naldiq & Vymelli, aber Höchstpreise lassen sich in Ul'dah erzielen. Das nächste Handelsschiff liegt zum Auslaufen bereit, aber für eine Fuhre Eisenbarren ist noch Platz.",114,6,1,15,0,1,0,27,27,false,10,77,0,27,80011,917580,true,0,1.0,8114,206,28,0,18,5,4143334,110034,true,0,14
160,"Made in Limsa Lominsa","Zugegeben, in Sachen Lederverarbeiten macht den Handwerkern von Gridania so schnell keiner etwas nach. Aber die besten Metallwerkzeuge kommen aus unserem Limsa Lominsa. Deshalb bestellen wir eine Fuhre Eisen-Ahlen, um sie mit dem nächsten Schiff auszuliefern.",114,6,1,15,0,1,0,27,27,false,10,77,0,27,80011,917581,true,0,1.0,9044,197,28,0,18,5,4143334,110034,true,0,14
161,"Klar Schiff","Das Handelsschiff <i>Eisprinzessin</i> wird klar zum Auslaufen gemacht. Jedes Schiff muss sich auf Reparaturen auf hoher See einrichten, weshalb noch Eisennieten gebraucht werden.",117,6,1,15,0,1,0,223,223,false,10,77,0,33,80011,917582,true,0,1.0,13146,144,28,0,19,5,3999018,110033,true,0,14
162,"Eisenfäuste","Die <i>Eisprinzessin</i> hat die Bucht des Abendsterns zum Ziel. Wir laden daher Waren, die bei den Händlern in Ul'dah gefragt sind. Aus hartem Metall gefertigte Faustkämpferwaffen sollen derzeit hoch im Kurs stehen.",117,6,1,15,0,1,0,223,223,false,10,77,0,33,80011,917586,true,0,1.0,8114,236,29,0,18,5,3999018,110033,true,0,14
163,"Marktexpansion","Die Händler von Ul'dah erwarten sehnsüchtig die Ankunft der <i>Eisprinzessin</i> in der Bucht des Abendsterns. Sie werden die Waren bis nach Gridania bringen. Deshalb laden wir Waren, die auch bei den Waldbewohnern gefragt sind. Gerberzeug würde gut ins Sortiment passen.",117,6,1,15,0,1,0,223,223,false,10,77,0,33,80011,917587,true,0,1.0,9044,196,29,0,18,5,3999018,110033,true,0,14
164,"Hamma n Hammer?","Naldiq & Vymelli hat eine große Bestellung von Hämmern für Plattner aufgegeben, die wir aus eigener Kraft nicht erfüllen können. Wir vergeben daher die Produktion von Eisen-Flachhämmern an zuverlässige Handwerker.",114,6,1,15,0,1,0,27,27,false,10,77,0,27,80011,917588,true,0,1.0,13146,196,29,0,19,5,4143334,110034,true,0,14
165,"Neue Erzvorkommen","In den Minen von Ul'dah wird ohne Unterlass geschuftet, um Erze an die Oberfläche zu befördern. Jetzt sollen sogar neue Vorkommen entdeckt worden sein! Wir wollen so schnell wie möglich einen Nachschub an Minenarbeiterzeug verschiffen.",114,6,1,20,0,1,0,27,27,false,10,77,0,27,80011,917541,true,0,1.0,12218,243,30,0,18,5,4143334,110034,true,0,14
166,"Erfolgreiche Verhandlungen","Die Verhandlungen mit der Zimmerergilde von Gridania haben sich bezahlt gemacht. Endlich haben wir den ersehnten Großauftrag erhalten. Jetzt müssen wir schleunigst die geforderte Anzahl Eisen-Klauenhämmer liefern und bedienen uns dabei verschiedener Sub-Unternehmer.",114,6,1,20,0,1,0,27,27,false,10,77,0,27,80011,917542,true,0,1.0,7331,443,30,0,26,5,4143334,110034,true,0,14
167,"Ein Steinwall für Mühlenbruch","Die Fünfte Kompanie des Klageregiments plant, die Verteidigungsanlagen von Mühlenbruch mit einem Steinwall zu verstärken. Für das Zurechtschlagen der Steine benötigen sie stabile Eisen-Vorschlaghämmer. ",13,6,1,20,0,1,0,129,129,false,10,77,0,56,80012,917543,true,0,1.0,20578,245,30,0,19,5,2257677,110006,true,0,14
168,"Mühlenbruchs neue Pallisade","Die Fünfte Kompanie des Klageregiments macht bei dem Steinwall nicht halt: geplant ist eine neue Holzpallisade. Dafür möchten sie einen Satz Sägen bestellen, wie sie professionelle Zimmerleute benutzen.",13,6,2,20,0,1,0,129,129,false,10,77,0,56,80012,917544,true,0,1.0,12218,241,31,0,18,5,2257677,110006,true,0,14
169,"Mühlenbruch braucht Schwerter","Den Soldaten der Fünften Kompanie des Klageregiments mangelt es an Waffen. Dieser inakzeptable Zustand soll mit einer Lieferung Schwerter behoben werden, damit die Bürger Mühlenbruchs sich wieder sicher fühlen können.",13,6,2,20,0,1,0,129,129,false,10,77,0,56,80012,917545,true,0,1.0,7331,288,31,0,26,5,2257677,110006,true,0,14
170,"Faustkämpferbedarf","Faustkämpferwaffen haben bislang in Limsa Lominsa keinen Absatz gefunden, aber dies ändert sich nun aufgrund der steigenden Zahl von Abenteurern, die diesen Beruf ausüben. Besonders Waffen für fortgeschrittene Kämpfer sind gefragt.",13,6,2,20,0,1,0,129,129,false,10,77,0,56,80011,917546,true,0,1.0,13718,210,31,0,18,5,2257677,110006,true,0,14
171,"Gut und billig","Die Goldschmiede von Ul'dah wollen nicht nur günstiges Goldschmiedezeug, sondern auch qualitativ hochwertiges. Wenn wir nicht schleunigst eine Ladung guter Werkzeuge liefern, verlieren wir unsere Position als Marktführer.",114,6,1,25,0,1,0,27,27,false,10,77,0,27,80011,917745,true,0,1.0,19770,320,32,0,18,5,4143334,110034,true,0,14
172,"Pflugscharen zu Schwertern","Mühlenbruch sieht sich vermehrten Angriffen durch Ixal ausgesetzt. Das Klageregiment tut, was es kann, aber die Situation ist so ernst geworden, dass auch gewöhnliche Bauern, die den Umgang mit dem Schwert nicht gewohnt sind, sich bewaffnen.  Frei nach dem Motto „Je länger das Schwert, desto weiter weg der Feind“ möchte das Klageregiment zu diesem Zweck ein paar Langschwerter bestellen.",13,6,1,25,0,1,0,129,129,false,10,77,0,56,80011,917746,true,0,1.0,33100,280,32,0,19,5,2257677,110019,true,0,14
173,"Erfolgreiche Geschäfte","Die Zusammenarbeit mit der Zimmerergilde war für das Brugaire-Konsortium so erfolgreich, dass sich nun auch die Gerbergilde gemeldet hat und uns mit einem Großauftrag bedacht hat. Wir bitten unsere Sub-Unternehmer,  Eisenrundmesser zu liefern, um den Auftrag zu erfüllen.",114,6,1,25,0,1,0,27,27,false,10,77,0,27,80011,917747,true,0,1.0,11115,263,32,0,26,5,4143334,110034,true,0,14
174,"Schärft eure Schwerter","Das Klageregiment braucht dringend Werkzeuge zur Pflege ihrer Waffen. Denn mit stumpfen Schwertern macht das Ixal-Köpfen nur halb so viel Spaß.",13,6,2,25,0,1,0,129,129,false,10,77,0,56,80012,917748,true,0,1.0,19770,258,33,0,18,5,2257677,110019,true,0,14
175,"Erfolgreiche Qualitätskontrolle","Das Zimmermannszeug, das das Brugaire-Konsortium nach Gridania geliefert hat, ist zu einem echten Verkaufsschlager geworden. Es hat sich herumgesprochen, dass das Konsortium für gute Qualität steht. Damit steigen die Anforderungen: Die nächste Lieferung von Sägen muss von höchster Güte sein.",13,6,2,25,0,1,0,129,129,false,10,77,0,56,80012,917749,true,0,1.0,22066,445,33,0,18,5,2257677,110019,true,0,14
176,"Notstand im Mühlenbruch-Lazarett","Dem Lazarett des Klageregiments gehen die Heiltränke aus - eine riskante Situation für alle Soldaten. Um in Zukunft besser auf Engpässe vorbereitet zu sein, möchte die Regimentsführung Zutaten aufstocken.",13,6,2,25,0,1,0,129,129,false,10,77,0,56,80012,917750,true,0,1.0,8505,315,33,0,26,5,2257677,110019,true,0,14
177,"Tanzende Schwerter","Unser hochgeschätzter Meister Gegeruju hat in seinem grenzenlosen Frohsinn geäußert, dass ihm der Sinn nach Unterhaltung steht. Er wünscht, einen Schwerttanz dargeboten zu bekommen. Um eine besonders prächtige Aufführung zu gewährleisten, suche ich einen talentierten Handwerker, der ein Stahl-Falchion liefern kann.",113,6,1,30,0,1,0,206,206,false,10,77,0,32,80011,917751,true,0,1.0,45424,347,34,0,19,5,3999030,110031,true,0,14
178,"Und der Gewinner ist","Die Gilde der Zimmerer vergibt jedes Jahr eine kunstvoll gearbeitete Preissäge an den Zimmermann oder die Zimmerfrau des Jahres. Das Brugaire-Konsortium sucht nun einen talentierten Handwerker, der die diesjährige Preissäge herstellt.",114,6,1,30,0,1,0,27,27,false,10,77,0,27,80011,917752,true,0,1.0,29450,324,34,0,18,5,4143334,110034,true,0,14
179,"Eine große Chance","Amajina Bergbau AG, Ul'dahs größte Bergbaugesellschaft, hat uns beauftragt, ihr Minenarbeiterzeug zu warten. Dieser ungeheuer wichtige Auftrag könnte für das Brugaire-Konsortium den lang erhofften Durchbruch in Ul'dah bedeuten. Für eine prompte Lieferung Stahl-Dolabras zahlen wir einen guten Preis.",114,6,1,30,0,1,0,27,27,false,10,77,0,27,80011,917753,true,0,1.0,19130,612,241,0,26,5,4143334,110034,true,0,14
180,"Luftige Kleidung","Unser ehrwürdiger Meister Gegeruju hat in seiner grenzenlosen väterlichen Fürsorge erkannt, dass die Kleidung seiner Schüler den Fluss ätherischer Energien verhindert und daher jedes Kleidungsstück mit 99 Löchern versehen werden muss. Wer liefert uns die erforderlichen Stahl-Ahlen?",113,6,1,30,0,1,0,206,206,false,10,77,0,32,80011,917754,true,0,1.0,30282,323,35,0,18,5,3999030,110031,true,0,14
181,"Kokosnussgenuss","Niemand liebt Kokosnussmilch mehr als unser gnadenreicher Meister Gegeruju. Um die harte Nuss zu knacken und ihr die köstlich-süße Milch zu entlocken, benötigen wir einen Hammer der Schwergewichtsklasse, um die grenzenlose Dankbarkeit des Meisters zu erfahren.",113,6,1,30,0,1,0,206,206,false,10,77,0,32,80011,917755,true,0,1.0,29450,273,35,0,18,5,3999030,110031,true,0,14
182,"Aber Sichel doch","Unser salbungsvoller Meister Gegeruju hat in seiner grenzenlosen Weltkundigkeit erkannt, dass unsere Küsten mit den farbenfrohen Pflanzen der südlichen Gefilde, die er so liebt, bepflanzt werden müssen. Deren Pflege würde uns leichter fallen, hätten wir geeignete Sicheln zur Hand.",113,6,1,30,0,1,0,206,206,false,10,77,0,32,80011,917756,true,0,1.0,19130,418,242,0,26,5,3999030,110031,true,0,14
183,"Für den Fall der Fälle","Auch wenn das Observatorium weitab der Frontlinie gelegen ist, heißt das noch lange nicht, dass die Häretiker dort nicht auch ihr Unwesen treiben könnten. Die Angestellten des Observatoriums brauchen zur Selbstverteidigung Mithril-Breitschwerter. Man kann ja nie wissen, wer abends so alles um das Observatorium schleicht.",122,6,1,35,0,1,0,385,385,false,10,77,0,63,80011,917877,true,0,1.0,64792,414,36,0,19,5,3643002,110062,true,0,14
184,"Ahle gesucht","In der Gerbergilde Gridanias herrscht geschäftiges Treiben, das Geschäft läuft auf vollen Touren. Einer der geschicktesten Gerber braucht dringend eine aus Stahl gefertigte Ahle, die ihm niemand verkaufen kann. Wenn es nur jemanden gäbe, der eine passende Ahle abzugeben hätte ...",114,6,1,35,0,1,0,27,27,false,10,77,0,27,80011,917878,true,0,1.0,41034,673,36,0,18,5,4143334,110034,true,0,14
185,"Feine Gewürze, schwere Mörser","Im „Kraut und Rüben“ werden Mörser gebraucht. Durch den Handel mit dem Osten ist man an ein paar exquisite Gewürze gelangt, die es nun zu verarbeiten gilt. Um welche Art von Gewürzen es sich handelt, ist nicht ganz klar, aber die Mörser sollten von der schwereren Sorte sein.",114,6,1,35,0,1,0,27,27,false,10,77,0,27,80011,917879,true,0,1.0,23940,688,243,0,26,5,4143334,110034,true,0,14
186,"O'zapft is!","Die Meisteringenieure des Observatoriums werkeln fieberhaft an einem neuen Teleskop, aber die Arbeiten werden von Eiszapfen behindert. Jetzt benötigen sie stabile Hämmer, um die Eiszapfen abzuschlagen.",122,6,2,35,0,1,0,385,385,false,10,77,0,63,80012,917880,true,0,1.0,43194,433,37,0,18,5,3643002,110062,true,0,14
187,"Aus Fell mach Haute Couture","Fell erfreut sich unter Monsterjägern immer größerer Beliebtheit, vor allem während des kalten Winters. Das freut natürlich auch die Lieferanten, die benötigt werden, um solche Felle in tragbare Kleidungsstücke zu verwandeln. Dieser Auftrag erfordert die Lieferung eines speziell geformten Messers.",122,6,2,35,0,1,0,385,385,false,10,77,0,63,80012,917881,true,0,1.0,41034,346,37,0,18,5,3643002,110062,true,0,14
188,"Isoliert und vergessen","Bei einem Kälteeinbruch kann es vorkommen, dass Straßen nach Gridania nicht mehr begehbar sind und Coerthas von der Außenwelt abgeschnitten ist. Um für solche Situationen gerüstet zu sein, sollte man immer einen Vorrat an überlebenswichtigen Werkzeugen zur Hand haben. Dazu gehören sicherlich auch Küchenmesser.",122,6,2,35,0,1,0,385,385,false,10,77,0,63,80012,917882,true,0,1.0,23940,551,244,0,26,5,3643002,110062,true,0,14
189,"Vorschlaghammermethode","Die Ritter des Hauses Durendaire benötigen Vorschlaghämmer, um herumliegende Trümmer zu zerkleinern oder kaputte Türen in der Steinernen Wacht einzuschlagen. Niemand hat behauptet, dass die Erstürmung von Festungen einfach wäre. Ein Mithril-Vorschlaghammer würde aber zumindest die Aufräumarbeiten erleichtern.",123,6,1,40,0,1,0,402,402,false,10,77,0,63,80011,917883,true,0,1.0,81322,478,38,0,19,5,3643494,110063,true,0,14
190,"Qualität hält ein Leben lang","Im Gegensatz zu billigen Zangen, die nach der ersten Benutzung sofort auseinanderfallen, können Mithrilzangen, bei entsprechender Behandlung, eine lange Zeit ihren Zweck erfüllen. Genau so etwas brauchen wir in unserem Angebot. Die Kunden werden uns die Bude einrennen.",114,6,1,40,0,1,0,27,27,false,10,77,0,27,80011,917884,true,0,1.0,55774,409,38,0,18,5,4143334,110034,true,0,14
191,"Am Schiff feilen","Um dem Vorrücken des Garleischen Kaiserreichs entgegenzuwirken, sollen nun auch Handelsschiffe stärker bewaffnet werden. Die Firma Naldiq & Vymelli treibt diese Entwicklung an, aber ihr mangelt es an wichtigen Werkzeugen, die für die Produktion der Waffen unerlässlich ist: Mithrilfeilen.",114,6,1,40,0,1,0,27,27,false,10,77,0,27,80011,917885,true,0,1.0,32049,606,245,0,26,5,4143334,110034,true,0,14
192,"Des Meisters Utensilien","Das Haus Durendaire schätzt gutes Essen und stellt nur die besten Köche ein. Denen soll es nicht an den edelsten Küchenutensilien fehlen: Der Küchenmeister verlangt nach neuen, scharfen Messern mit Mithril-Klingen.",123,6,2,40,0,1,0,402,402,false,10,77,0,63,80012,917886,true,0,1.0,54214,478,39,0,18,5,3643494,110063,true,0,14
193,"Verbeulte Rüstungen","Die Plattner an der Weißenfels-Front benötigen dringend Hämmer, um die im Kampf gegen die Drachen beschädigten Rüstungen der Reiter zu reparieren. Es gibt viel zu tun, jeder Hammer sollte daher von exzellenter Qualität sein.",123,6,2,40,0,1,0,402,402,false,10,77,0,63,80012,917887,true,0,1.0,56534,403,39,0,18,5,3643494,110063,true,0,14
194,"Hämmer für Durendaire","Die Ritter des Hauses Durendaire befinden sich mal wieder auf der Suche nach Hämmern, um Waffen zu bauen, die wiederum benötigt werden, die Steinerne Wacht zurückzuerobern. Dieses Mal dreht sich alles um Mithril-Klauenhämmer.",123,6,2,40,0,1,0,402,402,false,10,77,0,63,80012,917888,true,0,1.0,32049,629,246,0,26,5,3643494,110063,true,0,14
195,"Frohes Putzen","Wer sich an Ausgrabungen beteiligt, wird schnell feststellen, dass auch die Überreste der alten allagischen Kultur nicht gegen Schmutz immun sind. Um sie von letzterem zu befreien, eignet sich ein Elektrum-Sattlermesser mit am besten. ",124,6,1,45,0,1,0,416,416,false,10,77,0,67,80011,917889,true,0,1.0,106560,616,40,0,19,5,4258823,110064,true,0,14
196,"Feine Feilen","Da ihr Leben oft von der Funktionstüchtigkeit ihrer Waffen abhängt, pflegen viele Abenteurer ihre Waffen selbst. Solchen Abenteurern sollte man dementsprechend auch nur die besten Feilen aus Koboldeisen verkaufen, mit denen sie ihre Waffen auf Vordermann bringen können. ",114,6,1,45,0,1,0,27,27,false,10,77,0,27,80011,917890,true,0,1.0,67146,600,40,0,18,5,4143334,110034,true,0,14
197,"Zangenbrecher","In Coerthas, wo sich der Kampf gegen die Drachen zuspitzt, sind Rüstungen heiß begehrt. Damit einhergehend steigt auch die Nachfrage nach Werkzeugen, die für den Rüstungsbau benötigt werden. Dieses Mal werden Zangen nachgefragt.",114,6,1,45,0,1,0,27,27,false,10,77,0,27,80011,917891,true,0,1.0,39087,679,247,0,26,5,4143334,110034,true,0,14
198,"Kräftige Schläge","Die Kristalle in den Ausgrabungsstätten von Mor Dhona lösen sich nicht von alleine aus dem Fels. Man muss schon kräftig zuschlagen, um sie herauszubrechen. Stabile Koboldeisen-Schlichthämmer sind dafür gerade gut genug.",124,6,3,45,0,1,0,416,416,false,10,77,0,67,80013,917892,true,0,1.0,71040,706,41,0,18,5,4258823,110064,true,0,14
199,"Zelte aufbauen","Da Ausgrabungen eher selten direkt neben einer Luxusherberge stattfinden, sollte man immer Zelte dabeihaben. Diese mit dem Erdreich zu verbinden, kann in Ausgrabungsstätten sehr kräfteraubend sein, da der Boden oft extrem hart ist. In solchen Fällen ist ein guter Hammer unersetzbar.",124,6,3,45,0,1,0,416,416,false,10,77,0,67,80013,917893,true,0,1.0,67146,499,41,0,18,5,4258823,110064,true,0,14
200,"Äther gegen Hammer","Die Ausgrabungsarbeiten der Sankt Coinach-Stiftung kommen nur schleppend voran. Das Ausgrabungsgebiet ist voll von auskristallisiertem Äther, der aus dem Kampf mit den Vorschlaghämmern der Stiftung oft als Sieger hervorgeht. Hammer-Nachschub ist vonnöten.",124,6,3,45,0,1,0,416,416,false,10,77,0,67,80013,917894,true,0,1.0,39087,722,248,0,26,5,4258823,110064,true,0,14
201,"Bronzeboom (Plattner)","Die steigenden Rohstoffpreise insbesondere auf dem Metallmarkt stellen das Produktionsgewerbe vor eine große Herausforderung. Für weitsichtige Händler tun sich aber auch Chancen auf. Das Brugaire-Konsortium legt sich einen Vorrat an Bronzebarren an und zahlt gute Preise.",114,7,1,1,0,1,0,27,27,false,11,78,0,27,80011,917757,true,0,1.0,480,94,42,0,18,5,4143334,110034,true,0,14
202,"Küchentrends","Die traditionelle Küche Limsa Lominsas erfreut sich steigender Beliebtheit. Kochkurse für Kurzzeitreisende vermelden Rekordanmeldungen. Für unsere gildeninterne Kochschule benötigen wir möglichst schnell eine Lieferung Bronze-Kasserollen, da sie für Anfänger besonders gut geeignet sind.",114,7,1,1,0,1,0,27,27,false,11,78,0,27,80011,917758,true,0,1.0,860,96,42,0,18,5,4143334,110034,true,0,14
