Index,0 [0x0][0x0],1 [0x2][0x10],2 [0x0][0x4],3 [0x2][0x11],4 [0x2][0x12],5 [0x2][0x13],6 [0x2][0x14],7 [0x2][0x15],8 [0x0][0x8],9 [0x0][0xc],10 [0x5][0x24],11 [0x5][0x26],12 [0x3][0x28],13 [0x7][0x18],14 [0x3][0x29],15 [0x6][0x1c],16 [0x6][0x20]
2000575,"small cane",0,"small canes",0,0,1,0,0,"Almost large enough for a Lalafellin child, this cane appears more suited for a sylph than a man.","Small Cane",32403,1,1,66252,3,83,85
2000576,"young leaf",0,"young leaves",0,0,1,0,0,"At a glance, this tender green leaf looks as if it could be from a gysahl green.","Young Leaf",25016,1,3,66252,3,83,85
2000577,"brownie brush",0,"brownie brushes",0,0,1,0,0,"Legend says that Eorzea was once inhabited by a race of tiny creatures called brownies, and they would use the spores of this particular mushroom to paint their faces for battle.","Brownie Brush",25406,1,5,66254,3,83,85
2000578,"quartermaster's log",0,"quartermaster's logs",0,0,1,0,0,"A list of supplies and materiel to be delivered to a certain imperial stronghold.","Quartermaster's Log",26151,1,1,66255,3,83,85
2000579,"spindle of cloud silk",0,"spindles of cloud silk",0,0,1,0,0,"A pure white silk gathered and spun by the sylphs using traditional methods passed down for countless generations.","Cloud Silk",21657,1,3,66259,3,83,85
2000580,"empty tub",0,"empty tubs",0,1,1,0,0,"A large wooden tub entrusted to you at Buscarron's Druthers.","Empty Tub",22637,1,1,66262,3,83,85
2000581,"water-filled tub",0,"water-filled tubs",0,0,1,0,0,"The wooden tub entrusted to you at Buscarron's Druthers is now filled to the brim with cool river water.","Water-filled Tub",22642,1,1,66262,3,83,85
2000582,"pile of antelope umbles",0,"piles of antelope umbles",0,0,1,0,0,"When making an offering of antelope innards to the spirits of the wood, it is proper if they are still warm.","Antelope Umbles",25919,1,4,66264,3,83,85
2000583,"kedtrap petal",0,"kedtrap petals",0,0,1,0,0,"The spirits of the wood despise those creatures who shun harmony, such as the ravenous kedtraps. Offerings of the seedkin's petals will soothe the savage spirits.","Kedtrap Petal",22627,1,2,66264,3,83,85
2000584,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000585,"muddy potsherd",0,"muddy potsherds",0,0,1,0,0,"A piece of pottery dating back to an age when the city-state of Gelmorra prospered.","Muddy Potsherd",22603,1,8,66267,3,83,85
2000586,"firepot",0,"firepots",0,0,1,0,0,"A clay pipkin packed with ground bomb fingers and claws and sealed with wax.","Firepot",25051,1276,3,66268,1,83,85
2000587,"scarlet earring",0,"scarlet earrings",0,0,1,0,0,"A weathered brass earring fitted with a polished scarlet stone. A favorite of the forgetful Qiqirn Teteroon.","Scarlet Earring",48516,1,1,66269,3,83,85
2000588,"empty barrel",0,"empty barrels",0,1,1,0,0,"A banded barrel large enough to hide a family of Lalafells. Fortunately, no families lurk inside at the moment.","Empty Barrel",22261,1,1,66270,3,83,85
2000589,"water-filled barrel",0,"water-filled barrel",0,0,1,0,0,"A banded barrel filled with water from Fool Falls, large enough to serve as a bath for a family of Lalafells.","Water-filled Barrel",22261,1,1,66270,3,83,85
2000590,"coeurl pup whisker",0,"coeurl pup whisker",0,0,1,0,0,"It takes almost a full year for a coeurl to grow its first whiskers. It took less than a minute to remove it.","Coeurl Pup Whisker",25919,1,5,66270,3,83,85
2000591,"hot box lunch",0,"hot box lunches",0,1,1,0,0,"Light and fluffy La Noscean toast, two boiled wildfowl eggs, a poached apkallu egg, and a cup of turtle egg soup─a veritable egg-lover's dream.","Hot Box Lunch",22641,1,1,66271,3,83,85
2000592,"oblong fossil",0,"oblong fossils",0,1,1,0,0,"The ossified bone of some long-dead beast...or man!","Oblong Fossil",22202,1,2,66272,3,83,85
2000593,"round fossil",0,"round fossils",0,0,1,0,0,"The grooved pattern on this roundish fossil suggests it may be a shell of some sort.","Round Fossil",22256,1,1,66272,3,83,85
2000594,"gourd of Qiqirn firewater",0,"gourds of Qiqirn firewater",0,0,1,0,0,"A foul brew that is made by tossing various items found in the wild (both live and dead) into a barrel of water and letting the concoction ferment for a sennight under the warm sun.","Qiqirn Firewater",24402,1,1,66273,3,83,85
2000595,"phial of Azeyma rose oil",0,"phials of Azeyma rose oil",0,0,1,0,0,"A fragrant oil pressed from freshly harvested Azeyma rose hips.","Azeyma Rose Oil",20663,1,1,66279,3,83,85
2000596,"letter from the elder",0,"letters from the elder",0,0,1,0,0,"The fluid lettering of Little Solace elder Frixio is as beautiful as it is unintelligible.","Letter from the Elder",26151,1,1,66280,3,83,85
2000597,"empty blood bottle",0,"empty blood bottles",0,1,1,0,0,"A small glass bottle the perfect size for collecting various blood samples.","Empty Blood Bottle",20642,1,3,66281,1,83,85
2000598,"bottle of djigga blood",0,"bottles of djigga blood",0,0,1,0,0,"The deep-red blood of a fattened vilekin. For some unknown reason, the humours will not coagulate.","Djigga Blood",20641,1,3,66281,3,83,85
2000599,"handmade scarecrow",0,"handmade scarecrows",0,0,1,0,0,"Used to frighten cloudkin away from farms and gardens. Despite the name, it has little effect on crows.","Handmade Scarecrow",21003,1,4,66285,3,83,85
2000600,"bottle of phurble blood",0,"bottles of phurble blood",0,0,1,0,0,"The deep-crimson lifeblood of a voidsent phurble. Remarkably, one of the hirsute creatures contains less than a half score of drops.","Phurble Blood",22601,1,3,66287,3,83,85
2000601,"undecipherable letter",0,"undecipherable letters",0,1,1,0,0,"At least you think it is a letter. As you cannot decipher the writings, there is always the possibility that it could be something completely different.","Undecipherable Letter",25918,1,1,66288,3,83,85
2000602,"Highbridge report",0,"Highbridge reports",0,0,1,0,0,"Data gathered on the ruins below Highbridge. Intended for delivery to Sister Kyokyozo at Thal's Respite.","Highbridge Report",26151,1,1,66289,3,83,85
2000603,"signed petition",0,"signed petitions",0,0,1,0,0,"A petition to Highwind Skyways to open an airship route to Highbridge.","Signed Petition",26151,1,1,66291,3,83,85
2000604,"smoldering coal",0,"smoldering coals",0,0,1,0,0,"A red-hot piece of carbonized wood that, when placed on wet wood or leaves, will create a billowing tower of smoke that can be seen for malms.","Smoldering Coal",25911,1,1,66292,3,83,85
2000605,"sabotender fruit",0,"sabotender fruits",0,0,1,0,0,"Not to be confused with cactuar fruit, which, while similar in color, flavor, shape, texture, toxicity, hardness, and rarity, is nothing like its sabotender counterpart.","Sabotender Fruit",25310,1,5,66295,3,83,85
2000606,"phial of blessed water",0,"phial of blessed water",0,0,1,0,0,"Thanalan spring water blessed by an anointed priest of the Order of Nald'thal. It is believed this holy item can quench infernal flames.","Blessed Water",22614,306,1,66296,3,83,85
2000607,"cup of sweet Thanalan tea",0,"cups of sweet Thanalan tea",0,0,1,0,0,"A piping hot infusion of freshly picked young Thanalan tea leaves mixed with rich aldgoat cream and a generous spoonful of golden cactuar flower honey.","Sweet Thanalan Tea",24405,1,3,66297,3,83,85
2000608,"sprite apple",0,"sprite apples",0,0,1,0,0,"A sister of the faerie apple developed by the Greatloam Growery to better withstand the elements, while yielding larger harvests.","Sprite Apple",25308,1,6,66304,3,83,85
2000609,"the Boughbury Axe",0,"the Boughbury Axes",0,0,1,0,1,"A great battleaxe passed down through the generations until it finally fell to Cuthbert.","Boughbury Axe",31408,1,1,66307,3,83,85
2000610,"perilla leaf",0,"perilla leaves",0,0,1,0,0,"A strong-smelling herb used in salads, fish dishes, or to flavor distilled liquors.","Perilla Leaf",25201,1,1,66309,3,83,85
2000611,"bottle of Mun-Tuy sauce",0,"bottles of Mun-Tuy sauce",0,0,1,0,0,"A flavorful liquid made from salt and fermented MunTuy beans.","Mun-Tuy Sauce",25054,1,1,66309,3,83,85
2000612,"long antelope horn",0,"long antelope horns",0,0,1,0,0,"This particular specimen is almost twice as long as a normal horn. How it grew to this size in a single season is baffling.","Long Antelope Horn",22204,1,4,66310,3,83,85
2000613,"pot of herbal ointment",0,"pots of herbal ointment",0,0,1,0,0,"If one is to believe Buscarron, this sour-smelling paste from Ala Mhigo will stop a wound from festering.","Herbal Ointment",22603,1,1,66310,3,83,85
2000614,"Meffrid's recommendation",0,"Meffrid's recommendations",0,0,1,0,1,"A quickly drawn up letter addressed to one Gundobald.","Meffrid's Recommendation",25918,1,1,66312,3,83,85
2000615,"secretion of peiste poison",0,"secretions of peiste poison",0,0,1,0,0,"Its strong, sour smell would give it away if used in food or drink, but it works just fine when applied to weapons or used in poison potions.","Peiste Poison",20661,1,1,66316,3,83,85
2000616,"firesand stick",0,"firesand sticks",0,0,1,0,0,"A hollowed-out wooden tube filled with several onzes of firesand. Used in mines and tunnels to pulverize large boulders and clear away cave-ins.","Firesand Stick",26015,1276,1,66323,1,83,85
2000617,"lightning-aspected crystal",0,"lightning-aspected crystals",0,0,1,0,0,"Bigger than a shard, but not quite large enough to be a cluster. The energies emitted by this crystal lightly tingle the hands of any who touch it.","Lightning-aspected Crystal",20005,1,5,66323,3,83,85
2000618,"tiny room key",0,"tiny room keys",0,0,1,0,0,"A key to a private room at the Bobbing Cork.","Tiny Room Key",25904,1,1,66324,3,83,85
2000619,"copy of the Fallgourd Report",0,"copies of the Fallgourd Report",0,0,1,0,0,"A detailed account of the events that have occurred near Fallgourd Float.","The Fallgourd Report",26151,1,1,66325,3,83,85
2000620,"bottle of flat ale",0,"bottles of flat ale",0,0,1,0,0,"Having been left uncovered for a few days, this cheap Aleport brew has lost all of its bubbles.","Flat Ale",20643,1,3,66326,3,83,85
2000621,"sealing vessel",0,"sealing vessels",0,0,1,0,0,"A ceramic pot made of metal-free clay and fired in a ceruleum oven to lower aetherial conductivity.","Sealing Vessel",22603,1,1,66327,1,83,85
2000622,"living soulstone",0,"living soulstones",0,0,1,0,0,"Though removed from the body, this heart of a golem still throbs with magicks.","Living Soulstone",22618,1,1,66327,3,83,85
2000623,"chocobo duster",0,"chocobo dusters",0,0,1,0,0,"A simple duster woven from chocobo feathers. No chocobos were harmed in the making of this handy household cleaning tool.","Chocobo Duster",21901,1,2,66328,3,83,85
2000624,"small envelope",0,"small envelopes",0,0,1,0,0,"Contains a brief letter written in shorthand by a tiny man.","Small Envelope",25918,1,1,66330,3,83,85
2000625,"box of Gogolata's vendibles",0,"boxes of Gogolata's vendibles",0,0,1,0,0,"Goods stolen from the merchant Gogolata by Qiqirn bandits.","Gogolata's Vendibles",21003,1,1,66331,3,83,85
2000626,"basket lunch",0,"basket lunches",0,0,1,0,0,"The Bobbing Cork's realm-famous basket lunch, filled with freshly made finger food from the forest.","Basket Lunch",22641,1,3,66332,3,83,85
2000627,"mountaineer's lamp",0,"mountaineer's lamps",0,0,1,0,0,"This simple lamp can warm the heart of a lonely soul...when it is properly filled with oil.","Mountaineer's Lamp",21003,1,1,66333,1,83,85
2000628,"balloon lamp",0,"balloon lamps",0,0,1,0,0,"An underdeveloped voidsent balloon thrashes about inside the globe, ready to self-destruct at any moment.","Balloon Lamp",21003,1,2,66333,3,83,85
2000629,"mountaineer's ladder",0,"mountaineer's ladders",0,0,1,0,0,"Used for reaching those out-of-reach places.","Mountaineer's Ladder",21003,1,3,66334,3,83,85
2000630,"lily button",0,"lily buttons",0,0,1,0,0,"A lily sigil is carved into this tiny ivory button.","Lily Button",25917,1,1,66336,3,83,85
2000631,"toadstool cap",0,"toadstool caps",0,0,1,0,0,"The underside of this colorful funguar cap is packed with scores of gills, each containing innumerable spores.","Toadstool Cap",25407,1,5,66340,3,83,85
2000632,"thick glass jar",0,"thick glass jars",0,0,1,0,0,"The glass used to create this receptacle is over a half an ilm thick. Needless to say, whatever it is that goes inside will be well protected.","Thick Glass Jar",22606,1,1,66341,1,83,85
2000633,"live lightning spark",0,"live lightning sparks",0,0,1,0,0,"If one can consider a drifting semi-sentient mass of elementally charged aetherial matter 'alive.'","Live Lightning Spark",22606,1,1,66341,3,83,85
2000634,"bottle of Hopeseed Pond water",0,"bottles of Hopeseed Pond water",0,0,1,0,0,"Cloudy water gathered from Hopeseed Pond.","Hopeseed Pond Water",22614,1,3,66342,3,83,85
2000635,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000636,"fattened herring",0,"fattened herring",0,0,1,0,0,"When used as bait, a fish this size is sure to attract even the largest of beasts.","Fattened Herring",29010,1,1,66348,3,83,85
2000637,"nix leg",0,"nix legs",0,0,1,0,0,"Almost as large as an aldgoat leg, but several times leaner.","Nix Leg",25154,1,1,66348,3,83,85
2000638,"brownie brush",0,"brownie brushes",0,0,1,0,0,"Legend says that Eorzea was once inhabited by a race of tiny creatures called brownies, and they would use the spores of this particular mushroom to paint their faces for battle.","Brownie Brush",25406,1,1,66351,3,83,85
2000639,"set of Ul'dahn incense",0,"sets of Ul'dahn incense",0,0,1,0,0,"From myrrh to sandalwood, the soothing aromas emitted by these alchemically crafted incense cones will instantly take one back to the Jewel of the Desert.","Ul'dahn Incense",23001,1,1,66353,3,83,85
2000640,"length of dropped lumber",0,"lengths of dropped lumber",0,0,1,0,0,"A long piece of planed wood dropped by the ever-graceless Florent.","Dropped Lumber",22453,1,3,66354,3,83,85
2000641,"giant adamantoise egg",0,"giant adamantoise eggs",0,0,1,0,0,"An exceptionally large egg with a seemingly unbreakable shell. When it hatches, the baby adamantoise that emerges will likely be as large as a hound.","Adamantoise Egg",25251,1,1,66355,3,83,85
2000642,"bottle of drake blood",0,"bottles of drake blood",0,0,1,0,0,"The bright frothy blood of a drachen scalekin. For some unknown reason, the humours will not coagulate.","Drake Blood",22601,1,7,66356,3,83,85
2000643,"bloody guisarme",0,"bloody guisarmes",0,0,1,0,0,"A trophy claimed by U'odh Nunh from the dying hands of an Amalj'aa warrior.","Bloody Guisarme",31817,1,1,66357,3,83,85
2000644,"crude necklace",0,"crude necklaces",0,0,1,0,0,"A confusion of teeth, bones, and claws strung onto a piece of leather. Supposedly from the pattern in which items are ordered, other Amalj'aa can glean the name and rank of the necklace's wearer.","Crude Necklace",48332,1,1,66357,3,83,85
2000645,"rotting angler",0,"rotting anglers",0,0,1,0,0,"A few more bells under the sun and this fish will turn ripe as a faerie apple.","Rotting Angler",25919,1,1,66358,3,83,85
2000646,"yarzon barb",0,"yarzon barbs",0,0,1,0,0,"A sharp claw-like protrusion taken from the leg of a russet yarzon.","Yarzon Barb",22259,1,6,66361,3,83,85
2000647,"empty angler-sized sack",0,"empty angler-sized sacks",0,1,1,0,0,"What ever would you put in an empty angler-sized sack?","Empty Angler-sized Sack",22029,1,3,66366,1,83,85
2000648,"full angler-sized sack",0,"full angler-sized sacks",0,0,1,0,0,"What ever could be floundering about in this angler-sized sack?","Full Angler-sized Sack",25919,1,3,66366,3,83,85
2000649,"bottle of onyx brandewine",0,"bottles of onyx brandewine",0,0,1,0,0,"A deep caramel-colored spirit made from twice distilling fine red wine and then aging it in rosewood barrels for at least thirty summers.","Onyx Brandewine",25057,1,1,66367,3,83,85
2000650,"bloodstained sack",0,"bloodstained sacks",0,0,1,0,0,"A simple burlap sack filled by Kuzai Tazai with several freshly cut slabs of dodo meat.","Bloodstained Sack",25919,1,5,66369,3,83,85
2000651,"makeshift bomb",0,"makeshift bombs",0,0,1,0,0,"Several onzes of blasting powder packed into a hollowed-out gourd and affixed with a simple fuse long enough to give the lighter time to toss the makeshift device away without losing his hand.","Makeshift Bomb",25919,1276,3,66371,1,83,85
2000652,"lion medal",0,"lion medals",0,0,1,0,0,"A bronze medal engraved with the head of a mythical beast that somewhat resembles a Miqo'te.","Lion Medal",25917,1,3,66374,3,83,85
2000653,"aperitif order slip",0,"aperitif order slips",0,1,1,0,0,"An order made out to Wineport vintner Shamani Lohmani.","Aperitif Order Slip",25918,1,1,66375,3,83,85
2000654,"piece of impeccable cork",0,"pieces of impeccable cork",0,0,1,0,0,"A light, porous wood used in sealing wine bottles.","Impeccable Cork",22454,1,5,66378,3,83,85
2000655,"bottle of Lohmani Rosso",0,"bottles of Lohmani Rosso",0,0,1,0,0,"Shamani Lohmani's first attempt at winemaking. At least the name sounds legitimate.","Lohmani Rosso",25057,1,1,66381,3,83,85
2000656,"jungle coeurl skin",0,"jungle coeurl skins",0,0,1,0,0,"The beautifully patterned hide of a coeurl native to Raincatcher Gully.","Jungle Coeurl Skin",21817,1,4,66383,3,83,85
2000657,"serving of palm wine",0,"servings of palm wine",0,0,1,0,0,"Sap of a palm tree fermented inside an island coconut shell. Far more potent than wine made from grapes, palm wine, if brewed for too long, can cause loss of eyesight or even death.","Palm Wine",25315,1,3,66384,3,83,85
2000658,"Bacchus grape vine",0,"Bacchus grape vines",0,0,1,0,0,"A cutting from a Bacchus grape vine─a variety of sweet wine grape thought to be long extinct.","Bacchus Grape Vine",22417,1,1,66386,3,83,85
2000659,"bottle of Bacchus wine",0,"bottles of Bacchus wine",0,0,1,0,0,"A vintage wine from the year 1547 of the Sixth Astral Era.","Bacchus Wine",25057,1,1,66386,3,83,85
2000660,"wind sprite core",0,"wind sprite cores",0,0,1,0,0,"The wind generated by these lighter-than-air cores is the bane of beskirted women (and bekilted men) across the realm.","Wind Sprite Core",21262,1,3,66387,3,83,85
2000661,"bouquet of Oschon roselles",0,"bouquets of Oschon roselles",0,0,1,0,0,"Due to the tendency of the flowers to grow randomly from its long hard stalks, the roselle makes a terrible bouquet.","Oschon Roselles",25022,1,4,66388,3,83,85
2000662,"exotic feast",0,"exotic feasts",0,1,1,0,0,"Sautéed Wellwick worm, a soft-boiled adamantoise egg, and a goblin cheese souffle.","Exotic Feast",22261,1,3,66390,3,83,85
2000663,"bouquet of exotic flowers",0,"bouquets of exotic flowers",0,0,1,0,0,"A colorful selection of fragrant wildflowers. The perfect accent to any meal.","Exotic Flowers",22631,1,3,66390,3,83,85
2000664,"bottle of Bacchus wine",0,"bottles of Bacchus wine",0,0,1,0,0,"A vintage wine from the year 1547 of the Sixth Astral Era.","Bacchus Wine",25057,1,2,66390,3,83,85
2000665,"plea to Bloeidin",0,"pleas to Bloeidin",0,0,1,0,0,"A formal request by one Blaugybal to be reinstated into his former Maelstrom unit.","Plea to Bloeidin",25918,1,1,66394,3,83,85
2000666,"large warmwater trout",0,"large warmwater trout",0,0,1,0,0,"This could be the largest warmwater trout ever to have lived. Past tense.","Large Warmwater Trout",29204,1,1,66395,3,83,85
2000667,"large grilled trout",0,"large grilled trout",0,0,1,0,0,"Superstitious smallfolk believe one gains the memories of any being he eats. Ask yourself this─do you truly wish to know how this warmwater trout lived?","Large Grilled Trout",24301,1,3,66395,3,83,85
2000668,"golem soulstone",0,"golem soulstones",0,0,1,0,0,"The magick-imbued heart of a golem.","Golem Soulstone",21202,1,1,66397,3,83,85
2000669,"velociraptor claw",0,"velociraptor claws",0,0,1,0,0,"A six-ilm retractable claw found on the velociraptor's middle toe, used to slice the bellies of its prey. This handicaps the victims, ensuring they are still alive when the raptor begins to feed.","Velociraptor Claw",22301,1,3,66398,3,83,85
2000670,"empty coeurl-sized sack",0,"empty coeurl-sized sacks",0,1,1,0,0,"While certainly large enough to fit a coeurl, you worry how the bag will fare against a score of razor-sharp claws.","Empty Coeurl-sized Sack",22029,1,1,66399,1,83,85
2000671,"full coeurl-sized sack",0,"full coeurl-sized sacks",0,0,1,0,0,"You shudder to think a thin layer of burlap is all that separates you from a flurry of fangs and claws.","Full Coeurl-sized Sack",25919,1,1,66399,3,83,85
2000672,"smoldering coal",0,"smoldering coals",0,0,1,0,0,"A red-hot piece of carbonized wood that can be used to light fuses much like the ones found on kobold-built explosives.","Smoldering Coal",25911,1276,3,66401,1,83,85
2000673,"vial of salamander oil",0,"vials of salamander oil",0,0,1,0,0,"A thick, sticky oil collected from the underbelly of a river-dwelling salamander.","Salamander Oil",22603,1,4,66402,3,83,85
2000674,"bottle of mulled wine",0,"bottles of mulled wine",0,0,1,0,0,"Sour red cooked with various spices and citrus rinds over a low flame so as to preserve the alcoholic content.","Mulled Wine",25057,1,1,66403,3,83,85
2000675,"bottle of warmwine",0,"bottles of warmwine",0,0,1,0,0,"Heated in the warm springs beneath O'Ghomoro, this mulled wine is said to cure countless ailments. And those ailments it cannot cure, it will help one forget.","Warmwine",25057,1,4,66403,3,83,85
2000676,"bottle of lake water",0,"bottles of lake water",0,0,1,0,0,"Ice-cold water gathered from Bronze Lake.","Lake Water",22614,1,3,66404,3,83,85
2000677,"broken alembic",0,"broken alembics",0,0,1,0,0,"The pitiful remains of distilling equipment used by alchemists to work their magic.","Broken Alembic",25055,1,1,66407,3,83,85
2000678,"bull-point chisel",0,"bull-point chisels",0,0,1,0,0,"Unlike carpenter's chisels which have flat heads, the bull point chisel has a pointed one and is used by expert goldsmiths to perforate soft metals.","Bull-point Chisel",23103,1,1,66408,3,83,85
2000679,"pair of needle-nose pincers",0,"pairs of needle-nose pincers",0,0,1,0,0,"This tool is oft employed by goldsmiths or clockwork engineers to seize and manipulate miniscule pieces of wire.","Needle-nose Pincers",35251,1,1,66408,3,83,85
2000680,"repaired horologe",0,"repaired horologes",0,0,1,0,0,"By some manner of clockwork wizardry, this strange contraption can precisely measure and follow the twenty-four bells in a single turn of the sun.","Repaired Horologe",21002,1,1,66408,3,83,85
2000681,"stick of vilekin repellant",0,"sticks of vilekin repellant",0,0,1,0,0,"When lit, this incense releases a citrus-like aroma that most vilekin abhor.","Vilekin Repellant",23001,1,4,66409,3,83,85
2000682,"sack of gil",0,"sacks of gil",0,0,1,0,0,"A heavy leather pouch entrusted to you by Brother Esmour. It must contain hundreds of coins.","Sack of Gil",25919,1,1,66411,3,83,85
2000683,"sack of gil",0,"sacks of gil",0,0,1,0,0,"A heavy leather pouch entrusted to you by Sister Zozoru. You cannot begin to guess how much coin it might contain.","Sack of Gil",25919,1,1,66411,3,83,85
2000684,"batch of cinnamon cookies",0,"batches of cinnamon cookies",0,0,1,0,0,"Crisp, buttery cookies dusted with a hint of fragrant cinnamon.","Cinnamon Cookies",24007,1,1,66411,3,83,85
2000685,"Scion corpse",0,"Scion corpses",0,0,1,0,0,"How you are able to fit this stiff Scion of the Seventh Dawn corpse into your bag is a mystery best left unsolved.","Scion Corpse",26024,1,4,66412,3,83,85
2000686,"Noraxia's corpse",0,"Noraxia's corpses",0,0,1,0,1,"The sylph's peaceful expression belies the fact she no longer lives.","Noraxia's Corpse",26024,1,1,66412,3,83,85
2000687,"square of tattered linen",0,"squares of tattered linen",0,0,1,0,0,"In addition to being tattered, it is also frayed, torn, moth-eaten, lice-ridden, and stained with what appears to be blood. You get what you pay for.","Tattered Linen",21601,1,1,66416,3,83,85
2000688,"brazo del sol",0,"brazos del sol",0,0,1,0,0,"The arm of a sabotender del sol. The fleshy interior holds a surprising amount of fresh, drinkable water.","Brazo del Sol",25214,1,1,66417,3,83,85
2000689,"glass of Aqua del Sol",0,"glasses of Aqua del Sol",0,0,1,0,0,"Literally meaning “water of the sun,” Aqua del Sol was originally brought back by expeditions to the New World far across the Indigo Deep. Not long after, Eorzeans began making their own variation of the drink from the sabotenders and cactuars of Thanalan.","Aqua del Sol",24406,1,1,66417,3,83,85
2000690,"lump of fetid dodo flesh",0,"lumps of fetid dodo flesh",0,0,1,0,0,"With a decent wind, the stench of rotting dodo meat can carry for malms, attracting all manner of creatures.","Fetid Dodo Flesh",24353,1,1,66421,3,83,85
2000691,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000692,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000693,"container of stolen wares",0,"containers of stolen wares",0,0,1,0,0,"Goods bound for market and stolen by a band of heretics.","Stolen Wares",21003,1,1,66425,3,83,85
2000694,"container of stolen wares",0,"containers of stolen wares",0,0,1,0,0,"Goods bound for market and stolen by a band of heretics.","Stolen Wares",21003,1,1,66425,3,83,85
2000695,"container of stolen wares",0,"containers of stolen wares",0,0,1,0,0,"Goods bound for market and stolen by a band of heretics.","Stolen Wares",21003,1,1,66425,3,83,85
2000696,"container of stolen wares",0,"containers of stolen wares",0,0,1,0,0,"Goods bound for market and stolen by a band of heretics.","Stolen Wares",21003,1,1,0,3,83,85
2000697,"letter to Haurchefant",0,"letters to Haurchefant",0,0,1,0,0,"This letter of introduction was penned by Francel.","Letter to Haurchefant",25918,1,1,66426,3,83,85
2000698,"bundle of firewood",0,"bundles of firewood",0,0,1,0,0,"This wood has been dried and chopped, and is ready to toss on a fire.","Firewood",27281,1,8,66428,3,83,85
2000699,"slice of fresh mutton loin",0,"slices of fresh mutton loin",0,0,1,0,0,"Mutton any fresher would still be attached to the karakul's back.","Fresh Mutton Loin",25153,1,12,66429,3,83,85
2000700,"karakul skin",0,"karakul skins",0,0,1,0,0,"Soft and fluffy, this skin would go perfect in front of a fireplace.","Karakul Skin",21820,1,12,66429,3,83,85
2000701,"silvery ring",0,"silvery rings",0,0,1,0,0,"What looks silver is not always silver (but most of the time it's silver).","Silvery Ring",48003,1,1,66430,3,83,85
2000702,"dull knife",0,"dull knives",0,0,1,0,0,"The only thing dull about this knife is its luster. The blade, on the other hand, appears sharp enough to cut through bone.","Dull Knife",30223,1,1,66434,3,83,85
2000703,"snow wolf hide",0,"snow wolf hides",0,0,1,0,0,"The rough white hide of a mountain-dwelling snow wolf.","Snow Wolf Hide",21819,1,4,66435,3,83,85
2000704,"length of brambleweed rope",0,"lengths of brambleweed rope",0,0,1,0,0,"A thick, sturdy rope twisted from common brambleweed. Sheepherders oft employ the rope in tying up the legs of their stock before sending them to market.","Brambleweed Rope",26103,1,1,66437,3,83,85
2000705,"bound karakul",0,"bound karakuls",0,0,1,0,0,"A young male karakul named Sebastian bound with brambleweed rope.","Bound Karakul",21003,1,1,66437,3,83,85
2000706,"smoldering coal",0,"smoldering coals",0,0,1,0,0,"A red-hot piece of carbonized wood that can be used to light bonfires.","Smoldering Coal",25911,1,5,66438,3,83,85
2000707,"black yew log",0,"black yew logs",0,0,1,0,0,"When boiled in water, the bark of this rare yew found growing only in the Twelveswood turns black as pitch.","Black Yew Log",22401,1,1,66440,3,83,85
2000708,"letter to Isaudorel",0,"letters to Isaudorel",0,0,1,0,0,"A neatly drafted report of Ixali activity in Coerthas.","Letter to Isaudorel",26151,1,1,66441,3,83,85
2000709,"bomb finger",0,"bomb fingers",0,0,1,0,0,"The disembodied middle finger of a voidsent bomb.","Bomb Finger",30201,1,1,66444,3,83,85
2000710,"letter to Belmont",0,"letters to Belmont",0,0,1,0,0,"A hastily drafted report of Ixali activity in the Black Shroud.","Letter to Belmont",26151,1,1,66445,3,83,85
2000711,"chest of draconian rosaries",0,"chests of draconian rosaries",0,0,1,0,0,"The brands of unbelievers and enemies of the Holy See.","Draconian Rosaries",21002,1,2,66447,3,83,85
2000712,"copy of Well-learned and Well-dressed",0,"copies of Well-learned and Well-dressed",0,0,1,0,0,"A thesis written by Alka Zolka on the proper habiliments of a scholar.","Well-learned and Well-dressed",20601,1,1,0,3,83,85
2000713,"direwort leaf",0,"direwort leaves",0,0,1,0,0,"The deep blue-green sap extracted from the tiny leaves of this fleshy plant was once used across Vylbrand to dye cloth.","Direwort Leaves",20601,1,1,0,3,83,85
2000714,"container of processed ceruleum",0,"containers of processed ceruleum",0,0,1,0,0,"A long, complex refining process has removed almost 99% of all impurities from this ceruleum, making it suitable for fuel.","Processed Ceruleum",22606,1,1,0,3,83,85
2000715,"bouquet of Nymeia lilies",0,"bouquets of Nymeia lilies",0,0,1,0,0,"Bouquets such as these are oft used as offerings to the dead.","Nymeia Lilies",22627,1,1,66457,3,83,85
2000716,"bottle of Daniffen's Joy",0,"bottles of Daniffen's Joy",0,0,1,0,0,"A rare, expensive intoxicant made with the water from the Weeping Saint.","Daniffen's Joy",25057,1,1,66449,3,83,85
2000717,"crystal rosary",0,"crystal rosaries",0,0,1,0,0,"Carved from elementally aspected crystals by noble-born Juline of Ishgard.","Crystal Rosary",21280,1,3,66450,3,83,85
2000718,"mythril rosary",0,"mythril rosaries",0,0,1,0,0,"A standard rosary carried by followers of the Ishgardian Orthodox Church and the Holy See.","Mythril Rosary",25919,1,1,66451,3,83,85
