Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
401,1,0,150452,0,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as <color #FF7B1A>Lancer 01</color>. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.","",""
402,1,0,150453,0,"Targets indicated in your hunting log will have a special icon above their <color #FF7B1A>display name</color>, making it easier to locate the creatures.","",""
403,1,0,150451,0,"The <color #FF7B1A>hunting log</color> is a record of your completion of tasks involving the slaying of certain creatures. By completing these tasks, you will earn rewards and unlock new challenges. The log can be accessed via <color #FF7B1A>Logs</color> found in the <color #FF7B1A>main menu</color>.","",""
404,1,0,150452,0,"Once the log is open, select a class and difficulty to view the available challenges for that rank. Each challenge is marked with a class name and number, such as <color #FF7B1A>Lancer 01</color>. Below that name and number you will find the target, as well as how many of the target you must defeat. Hovering over the target name will display one of the areas in which the target can be located.","",""
405,1,0,150453,0,"Targets indicated in your hunting log will have a special icon above their <color #FF7B1A>display name</color>, making it easier to locate the creatures.","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"You are now a member of a <color #FF7B1A>Grand Company</color> and have been assigned the rank of <color #FF7B1A>private third class</color>.\n\nYour Grand Company and rank can be confirmed at any time under the <color #FF7B1A>Profile</color> tab in the <color #FF7B1A>Character</color> interface under <color #FF7B1A>Character</color> in the <color #FF7B1A>main menu</color>.","",""
411,1,0,150882,0,"Grand Companies pay their members not in gil, but in company seals. You can confirm how many seals are currently in your possession under the <color #FF7B1A>Currency</color> in the main menu.\n\nSeals can be earned by completing various Grand Company missions.","",""
412,1,0,150883,0,"A Grand Company <color #FF7B1A>quartermaster</color> is stationed at each Grand Company headquarters, and will exchange items for company seals. Company seals are only redeemable with the Grand Company that issued them.","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"The Grand Companies of Eorzea are in constant need of <color #FF7B1A>supplies</color> and <color #FF7B1A>provisions</color> to maintain their daily operations. Adventurers can earn experience points and <color #FF7B1A>company seals</color> by crafting or gathering the items required and delivering them. Speak to a Grand Company <color #FF7B1A>personnel officer</color> or one of the many officers stationed throughout the realm to complete the delivery.","",""
421,1,0,150942,0,"Items sought change every day (Earth time). They can be confirmed by selecting <color #FF7B1A>Timers</color> located under <color #FF7B1A>Duty</color> in the <color #FF7B1A>main menu</color>.","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"To bolster their strength, the Grand Companies of Eorzea seek donations of rare items. Accepted items are those which are <color #FF7B1A>sellable</color>, and whose names are <color #FF7B1A>not yellow</color> in their help window. <color #FF7B1A>Aetherial gear</color> is an example of such.","",""
431,1,0,150952,0,"If you wish to make a donation, speak to a Grand Company <color #FF7B1A>quartermaster</color> to complete the delivery. You will be rewarded company seals for your contribution.","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"Free companies are independent player-operated organizations, not unlike guilds. While there are no restrictions on who may join a company, players cannot belong to more than one free company at a time.","",""
441,1,0,150962,0,"Companies will advance in rank as their members earn <color #FF7B1A>company points</color> by undertaking various duties around Eorzea. These tasks will also earn companies <color #FF7B1A>credits</color>, which can be used as currency to purchase various items.","",""
442,1,0,150963,0,"To form a company, a player must first draft a petition and then get three other players to sign it. These three players will become the founding members of the company.","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"You have been asked to sign a free company petition. To form a new free company, a player must first obtain the signatures of three other people who agree to become the founding members of the company. If you wish to join, sign the petition!","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"You have joined a free company! Start by changing your chat mode to <color #FF7B1A>Free Company</color> and greeting the other members.","",""
461,1,0,151132,0,"Selecting <color #FF7B1A>Free Company</color> from the <color #FF7B1A>Social</color> section of the <color #FF7B1A>main menu</color> will display the Free Company interface. Here you can view company and member data, messages, and other important information.\n\nEach member is assigned a <color #FF7B1A>rank</color>, each with various levels of </color>authorization</color>.","",""
462,1,0,151133,0,"Depending on your rank, you may or may not be able to access such features as <color #FF7B1A>promoting</color> current members or <color #FF7B1A>inviting</color> new players.","",""
463,1,0,151134,0,"As company members participate in various duties around Eorzea, they will not only earn experience points for themselves, but points for their free company as well. As company points are earned, the free company will increase in rank. As rank increases, new features such as <color #FF7B1A>company crests</color>, an expanded <color #FF7B1A>company chest</color>, and <color #FF7B1A>housing</color> become available.","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"The <color #FF7B1A>company chest</color> is a communal depository where free company members can store their excess gear and items. It can be accessed not only from the company's estate, but from Grand Company headquarters, and other convenient locations. Access rights are set by company leaders and can range from full access to all members to restricted access for a select few.","",""
471,1,0,151362,0,"As the company increases in rank, additional compartments will be added to the chest, increasing the number of items which can be stored within.\n\nRemember, unlike your personal inventory, the company chest is shared. To avoid misunderstandings with fellow company members, refrain from using the chest to store important personal effects.","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"Your free company can now create its own unique <color #FF7B1A>company crest</color>. To edit the company crest you must first have <color #FF7B1A>authorization</color> to do so. Next, you must speak with an <color #FF7B1A>OIC officer of arms</color> located at one of the three Grand Company of Eorzea headquarters.","",""
481,1,0,151372,0,"Once your company has attained the proper rank, you will have the opportunity to apply the crest to pieces of armor for all the realm to see.","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"<color #FF7B1A>Company Actions</color> can be used to temporarily increase the statuses of all online company members. They can be accessed under <color #FF7B1A>Actions</color> in the <color #FF7B1A>Free Company</color> interface.","",""
491,1,0,151382,0,"Actions can be purchased from <color #FF7B1A>OIC quartermasters</color> with <color #FF7B1A>company credits</color>. The higher your company's <color #FF7B1A>standing</color> with its Grand Company of allegiance, the fewer credits the actions will require.","",""
492,1,0,151383,0,"To purchase, execute, disable, or discard actions, you must first have been granted the proper company <color #FF7B1A>authorization</color> to do so.","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Speaking with a local distributor of guildleves, known as a <color #FF7B1A>levemete</color>, will bring up a list of available levequests. Highlight a quest to display its objectives, and select <color #FF7B1A>Accept</color> to add the quest to your <color #FF7B1A>journal</color>.","",""
501,1,0,150332,0,"<color #FF7B1A>Leve allowances</color> are required to accept levequests. You will be granted three leve allowances every 12 hours (Earth time), up to a maximum of 100.\n\nYou may accept as many as 16 levequests at once.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"To initiate a levequest, first open your <color #FF7B1A>journal</color> via the <color #FF7B1A>Duty</color> section of the <color #FF7B1A>main menu</color>, or by pressing <color #FF7B1A>J</color> on your keyboard. Next, select the levequest to bring up a detailed description of its objectives and its rewards.","",""
511,1,0,150342,0,"Clicking on the <color #FF7B1A>Map</color> button will show the approximate location of the levequest's objectives. Though you can initiate a levequest at any time while in the corresponding area, it is recommended that you wait until you are close to the objectives before doing so. This will increase your chances of becoming eligible for completion bonuses.","",""
512,1,0,150343,0,"Once you have arrived, open the journal, select the levequest, and click on the <color #FF7B1A>Initiate</color> button to begin your duty.","",""
513,1,0,150341,0,"To initiate a levequest, first open your <color #FF7B1A>journal</color> via the <color #FF7B1A>Duty</color> section of the <color #FF7B1A>main menu</color>. Next, select the levequest to bring up a detailed description of its objectives and its rewards.","",""
514,1,0,150342,0,"Selecting the <color #FF7B1A>Map</color> button will show the approximate location of the levequest's objectives. Though you can initiate a levequest at any time while in the corresponding area, it is recommended that you wait until you are close to the objectives before doing so. This will increase your chances of becoming eligible for completion bonuses.","",""
515,1,0,150343,0,"Once you have arrived, open the journal, select the levequest, and press the <color #FF7B1A>Initiate</color> button to begin your duty.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"When you initiate a levequest, you will be given the opportunity to adjust its difficulty. The greater the difficulty setting, the higher the level target enemies will be. Difficulty also affects completion rewards.","",""
521,1,0,150352,0,"Levequest difficulty can be lowered at any time during the course of the duty by selecting the quest name in the <color #FF7B1A>duty list</color> and selecting <color #FF7B1A>Difficulty</color>.\n\nPlease note that levequest difficulty cannot be raised once the duty has been initiated.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Once you have initiated a levequest, the location of your quest objectives will be displayed on the <color #FF7B1A>minimap</color>. Levequest targets can also be identified by the distinguishing icon displayed above their names.","",""
531,1,0,150422,0,"During a levequest, the <color #FF7B1A>duty list</color> is replaced with information regarding quest objectives, leve difficulty, time remaining, and more. Rewards are only granted to those who complete all the objectives listed within the time allotted.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"When all levequest objectives have been completed, you will be given the option to return immediately to the issuing <color #FF7B1A>levemete</color> and collect your reward, though rewards can be collected at any time from any levemete in Eorzea.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your <color #FF7B1A>journal</color> and pressing the <color #FF7B1A>Retry</color> button. Rechallenging a levequest will cost one <color #FF7B1A>leve allowance</color>.","",""
551,1,0,150441,0,"If you fail to complete the levequest objectives within the allotted time, you can always rechallenge the quest by selecting it in your <color #FF7B1A>journal</color> and pressing the <color #FF7B1A>Retry</color> button. Rechallenging a levequest will cost one <color #FF7B1A>leve allowance</color>.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"<color #FF7B1A>Tradecraft</color> leves (guildleves for Disciples of the Hand) are governed by a different set of rules than their <color #FF7B1A>battlecraft</color> counterparts (guildleves for Disciples of War and Magic). For example, tradecraft leves have no time limit, and are considered complete when the items requested have been delivered to the client. Information on leve objectives as well as the client's name can be viewed in the <color #FF7B1A>duty list</color>.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"After creating all the requested items, speak with the client to bring up the Item Request window. Drag the items from your inventory into the Item Request window and click <color #FF7B1A>Hand Over</color> to complete the transaction. Submitting <color #FF7B1A>HQ</color> items will earn you a greater reward.","",""
571,1,0,150682,0,"After creating all the requested items, speak with the client to bring up the Item Request window. Select the items from your inventory into the Item Request window and select <color #FF7B1A>Hand Over</color> to complete the transaction. Submitting <color #FF7B1A>HQ</color> items will earn you a greater reward.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"<color #FF7B1A>Fieldcraft</color> leves (guildleves for Disciples of the Land) follow the same set of rules as their <color #FF7B1A>battlecraft</color> counterparts (guildleves for Disciples of War and Magic). There are, however, two main differences: you cannot begin a fieldcraft levequest unless you have changed to the corresponding class, and you must perform these tasks solo.","",""
581,1,0,150692,0,"Leves for <color #FF7B1A>Fishers</color>, on the other hand, follow the same set of rules as tradecraft leves, in that you will be required to deliver your catch to the client in person. And, just as with leves for Disciples of the Hand, high-quality fish will earn you heftier rewards.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Once a leve has been initiated, its objectives will appear in the <color #FF7B1A>duty list</color>. Fieldcraft leve objectives range from visiting specified locations to gathering the specified number of items, all within the allotted time limit.","",""
591,1,0,150702,0,"Levequest targets are indicated with a <color #FF7B1A>leve plate icon</color> displayed above their <color #FF7B1A>display names</color>. The general location of targets is also marked on your <color #FF7B1A>minimap</color>.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"If you possess the same guildleve as the one activated by your party, a leve link will occur, ensuring that you receive full recompense upon completing the quest.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"FATE is short for <color #FF7B1A>Full Active Time Event</color>. These public quests occur periodically in real time around Eorzea, and anyone can participate by simply showing up before one ends. When you sense a FATE nearby, a message will appear on your screen, and the location will be displayed on your maps.","",""
611,1,0,150642,0,"The type of FATE in progress can be identified by its map icon. Mousing over the icon will display the FATE title.","",""
612,1,0,150643,0,"You will automatically join a FATE the moment you cross the event threshold. At this time, the FATE title, objectives, and time remaining will appear in your <color #FF7B1A>duty list</color>.","",""
613,1,0,150644,0,"If you are several levels higher than the recommended level, a <color #FF7B1A>Level Sync</color> button will appear in your duty list. Press the button to automatically lower your level so that you may participate and receive rewards.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Once a FATE is complete, a window detailing your reward will be displayed. Rewards are distributed to all event participants and are based not only on success, but on individual contributions.","",""
621,1,0,150662,0,"The more active you are in completing event objectives, the greater your contribution will be deemed. Contribution is indicated via the gold, silver, or bronze medal that appears on your reward window.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"<color #FF7B1A>Guildhests</color> are special operations organized by Adventurers' Guilds and overseen by NPCs known as <color #FF7B1A>battlewardens</color>. Speaking with a battlewarden displays a list of all guildhests currently available. Please note, however, that each operation has conditions (such as <color #FF7B1A>level</color> or <color #FF7B1A>class</color>) that must be met by all party members before the duty can be commenced.","",""
631,1,0,150712,0,"At first, you may find that only a limited number of guildhests are accessible, but do not worry. As you progress in level, that number will grow.\n\nGuildhests can also be accessed via the <color #FF7B1A>Duty Finder</color>, removing the hassle of having to try and gather a party.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Once you have commenced a guildhest, the operation's objectives and the time remaining to complete them will appear in the <color #FF7B1A>duty list</color>. Hints helpful to completing guildhest objectives will sometimes appear on screen. These hints will also be added to the duty list after being displayed.\n\nIf you are unable to complete the objectives within the allotted time, the guildhest will be deemed a failure.","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"While participating in guildhests, you may notice areas that are colored differently than the surrounding landscape. This color is to warn players that stepping into the hazardous zones will trigger new enemies to appear. Take care when passing nearby.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"If you are KO'd while participating in a guildhest, you will be given the option to return to the <color #FF7B1A>starting point of the operation</color>, rather than all the way back to your home point.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"If you successfully complete all guildhest objectives in the time allotted, you will be eligible for a reward. Speak with the <color #FF7B1A>battlewarden</color> overseeing the operation to collect it. If your party can complete the objectives without suffering a single casualty, you will be rewarded a special bonus.","",""
671,0,0,0,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"You are now able to change your Grand Company of <color #FF7B1A>allegiance</color>. To proceed with the necessary paperwork, speak with a <color #FF7B1A>personnel officer</color> at any of the Grand Company headquarters.\n\nDo note that upon changing allegiances, all assets (company seals) will be frozen, and some items, such as company-specific gear, may no longer be equippable. Furthermore, there is a cooling-off period of 15 days during which time you will be unable to apply for another transfer.","",""
681,0,0,0,0,"","",""
682,0,0,0,0,"","",""
683,0,0,0,0,"","",""
684,0,0,0,0,"","",""
685,0,0,0,0,"","",""
686,0,0,0,0,"","",""
687,0,0,0,0,"","",""
688,0,0,0,0,"","",""
689,0,0,0,0,"","",""
690,1,0,151331,0,"You can now craft items using <color #FF7B1A>Quick Synthesis</color>. Quick synthesis is available for any item you have successfully crafted at least once using traditional methods, and can significantly reduce the amount of time required to create multiple normal-quality items.","",""
691,1,0,151332,0,"To begin quick synthesis, open your <color #FF7B1A>crafting log</color>, select the desired recipe, and then press the <color #FF7B1A>Quick Synthesis</color> button to the immediate left of the <color #FF7B1A>Synthesize<color #FF7B1A> button.","",""
692,1,0,151333,0,"As quick synthesis only focuses on completing the recipe as fast as possible, it is difficult to produce high-quality items. If quality is your aim, normal synthesis is recommended.","",""
693,0,0,0,0,"","",""
694,0,0,0,0,"","",""
695,0,0,0,0,"","",""
696,0,0,0,0,"","",""
697,0,0,0,0,"","",""
698,0,0,0,0,"","",""
699,0,0,0,0,"","",""
700,1,0,150281,0,"All Disciples of the Hand receive a <color #FF7B1A>crafting log</color> which contains the recipes of every item they can synthesize. The crafting log can be opened by selecting <color #FF7B1A>Logs</color> from the <color #FF7B1A>main menu</color>.","",""
701,1,0,150282,0,"To begin synthesis, you must first select the crafting class and level tier of the item you wish to create.","",""
702,1,0,150283,0,"Once you have highlighted the item, confirm if you possess all the <color #FF7B1A>materials</color> necessary in your inventory. If you do, select the <color #FF7B1A>Synthesize</color> button to begin the crafting process.","",""
703,0,0,0,0,"","",""
704,0,0,0,0,"","",""
705,0,0,0,0,"","",""
706,0,0,0,0,"","",""
707,0,0,0,0,"","",""
708,0,0,0,0,"","",""
709,0,0,0,0,"","",""
710,1,0,150291,0,"Crafting is similar to battle in that various <color #FF7B1A>actions</color> are used to proceed.","",""
711,1,0,150292,0,"Successfully crafting an item entails executing <color #FF7B1A>Synthesis</color> actions to achieve 100% <color #FF7B1A>progress</color> before material <color #FF7B1A>durability</color> reaches zero.","",""
712,1,0,150293,0,"If durability reaches zero before progress has reached 100%, the synthesis will fail and some of the materials may be lost.","",""
713,1,0,150294,0,"Items that you have successfully crafted at least once will appear with a check mark to the left of their icons. Crafting an item for the first time will earn you a special experience point bonus.","",""
714,1,0,150295,0,"Crafting is similar to battle in that various <color #FF7B1A>actions</color> are used to proceed.","",""
715,0,0,0,0,"","",""
716,0,0,0,0,"","",""
717,0,0,0,0,"","",""
718,0,0,0,0,"","",""
719,0,0,0,0,"","",""
720,1,0,150301,0,"Increasing an item's <color #FF7B1A>quality</color> during synthesis improves chances that the resulting product will be of a higher grade (<color #FF7B1A>HQ</color>).","",""
721,1,0,150302,0,"Quality is normally improved by using <color #FF7B1A>Touch</color> actions. However, in addition to reducing material durability, these actions also require crafting points (<color #FF7B1A>CP</color>) to execute.","",""
722,1,0,150303,0,"The higher the overall quality of a completed item, the higher the experience point reward will be.","",""
723,1,0,150304,0,"Quality is normally improved by using <color #FF7B1A>Touch</color> actions. However, in addition to reducing material durability, these actions also require crafting points (<color #FF7B1A>CP</color>) to execute.","",""
724,0,0,0,0,"","",""
725,0,0,0,0,"","",""
726,0,0,0,0,"","",""
727,0,0,0,0,"","",""
728,0,0,0,0,"","",""
729,0,0,0,0,"","",""
730,1,0,150581,0,"As synthesis progresses, material <color #FF7B1A>condition</color> will fluctuate between excellent and poor.","",""
731,1,0,150582,0,"Using <color #FF7B1A>Touch</color> actions when condition is either <color #FF7B1A>good</color> or <color #FF7B1A>excellent</color> will result in greater increases in quality when the action is successful. Note, however, that in the following step, material condition will always drop to <color #FF7B1A>poor</color>.","",""
732,0,0,0,0,"","",""
733,0,0,0,0,"","",""
734,0,0,0,0,"","",""
735,0,0,0,0,"","",""
736,0,0,0,0,"","",""
737,0,0,0,0,"","",""
738,0,0,0,0,"","",""
739,0,0,0,0,"","",""
740,1,0,150591,0,"Some recipes are aspected to one of the six elements─<color #FF7B1A>fire, water, lightning, wind, earth, or ice</color>─reducing the effectiveness of normal, unaspected synthesis.","",""
741,1,0,150592,0,"In these cases, Disciple of the Hand actions such as <color #FF7B1A>Brand of Wind</color> or <color #FF7B1A>Brand of Earth</color> are recommended as they allow for smoother progress.","",""
742,0,0,0,0,"","",""
743,0,0,0,0,"","",""
744,0,0,0,0,"","",""
745,0,0,0,0,"","",""
746,0,0,0,0,"","",""
747,0,0,0,0,"","",""
748,0,0,0,0,"","",""
749,0,0,0,0,"","",""
750,1,0,150311,0,"Every time you use an action, receive damage, or suffer a KO, the gear you have equipped is damaged. When your gear's condition reaches 0%, its functionality drops off severely.","",""
751,1,0,150312,0,"Gear condition can be viewed by selecting Character under <color #FF7B1A>Character</color> from the <color #FF7B1A>main menu</color>. The vertical bar situated next to each gear icon indicates approximate condition. An exact percentage can be viewed in the item help text by mousing over the icon.","",""
752,1,0,150313,0,"NPCs conducting item repairs are indicated on your <color #FF7B1A>map</color> and <color #FF7B1A>minimap</color> by a hammer icon. For a small fee, they will restore an item's condition to 100%.","",""
753,0,0,0,0,"","",""
754,0,0,0,0,"","",""
755,0,0,0,0,"","",""
756,0,0,0,0,"","",""
757,0,0,0,0,"","",""
758,0,0,0,0,"","",""
759,0,0,0,0,"","",""
760,1,0,150321,0,"Disciples of the Hand have the ability to <color #FF7B1A>repair</color> their own items. To begin mending an item, select its icon and choose Repair.","",""
761,1,0,150322,0,"Each item has class and level restrictions on who can repair it. This information can be viewed in an item's help text. In addition to meeting these restrictions, Disciples of the Hand must also use the proper grade of <color #FF7B1A>dark matter</color> to complete the repairs. Dark matter can be purchased from Grand Company quartermasters.","",""
762,0,0,0,0,"","",""
763,0,0,0,0,"","",""
764,0,0,0,0,"","",""
765,0,0,0,0,"","",""
766,0,0,0,0,"","",""
767,0,0,0,0,"","",""
768,0,0,0,0,"","",""
769,0,0,0,0,"","",""
770,1,0,150601,0,"You have obtained a high-quality item! HQ items can be identified by their icon, as well as by the special mark that appears after their name.\n\n<color #FF7B1A>HQ</color> gear will often have better stats than normal-quality items, while HQ materials used in synthesis will sometimes yield better results. These features make them more attractive to prospective buyers, resulting in higher selling prices.","",""
771,1,0,150602,0,"HQ items cannot be stacked with normal-quality items.","",""
772,0,0,0,0,"","",""
773,0,0,0,0,"","",""
774,0,0,0,0,"","",""
775,0,0,0,0,"","",""
776,0,0,0,0,"","",""
777,0,0,0,0,"","",""
778,0,0,0,0,"","",""
779,0,0,0,0,"","",""
780,1,0,150611,0,"You have obtained a <color #FF7B1A>unique</color> item.\n\nAs this item is special, you can never possess more than one at a time.","",""
781,0,0,0,0,"","",""
782,0,0,0,0,"","",""
783,0,0,0,0,"","",""
784,0,0,0,0,"","",""
785,0,0,0,0,"","",""
786,0,0,0,0,"","",""
787,0,0,0,0,"","",""
788,0,0,0,0,"","",""
789,0,0,0,0,"","",""
790,1,0,150621,0,"An item you have equipped is now <color #FF7B1A>bound</color> to you and can no longer be traded or put up for sale in the markets.","",""
791,1,0,150622,0,"Most items can be sold and traded freely before they are used in battle, crafting, or gathering. This is true regardless of whether or not they have been equipped. However, performing one of these three actions after equipping a new piece of gear will bind the item to you, preventing future trade or sale to other players (NPC shops will still purchase bound items).","",""
792,0,0,0,0,"","",""
793,0,0,0,0,"","",""
794,0,0,0,0,"","",""
795,0,0,0,0,"","",""
796,0,0,0,0,"","",""
797,0,0,0,0,"","",""
798,0,0,0,0,"","",""
799,0,0,0,0,"","",""
800,1,0,150471,0,"The <color #FF7B1A>markets</color> are a venue in which players from across the realm can either sell their own items using hired hands known as <color #FF7B1A>retainers</color> or purchase the items of another. The markets can be accessed by targeting and selecting one of the many <color #FF7B1A>market boards</color> conveniently located throughout Eorzea's towns and city-states.","",""
801,1,0,150472,0,"The markets of Limsa Lominsa, Gridania, Ul'dah, and Ishgard are all connected, meaning that items put up for sale in one city-state can be viewed as well as purchased by players accessing the markets in a second city-state.","",""
