Index,0 [0x3][0x10],1 [0x3][0x11],2 [0x6][0xc],3 [0x3][0x12],4 [0x0][0x0],5 [0x0][0x4],6 [0x0][0x8]
402,1,0,150453,0,"Ziele aus deinem Bestiarium haben ein spezielles Icon über ihrem <color #FF7B1A>Anzeigenamen</color>, wodurch es einfacher wird, diese Kreaturen aufzuspüren.","",""
403,1,0,150451,0,"Das <color #FF7B1A>Bestiarium</color> zeichnet deine Fortschritte beim Erlegen bestimmter Kreaturen auf. Durch den Abschluss dieser Aufgaben erhältst du Belohnungen und schaltest neue Herausforderungen frei. Du findest das Bestiarium unter <color #FF7B1A>Notizbücher</color> im Hauptmenü.","",""
404,1,0,150452,0,"Du kannst nun Klasse und Gegnerstärke (Rang) auswählen. Besiege die geforderte Zahl der aufgelisteten Monster, um das Ziel zu erfüllen und eine Belohnung zu erhalten. Es empfiehlt sich, zuerst den Lebensraum der Zielobjekte zu überprüfen.","",""
405,1,0,150453,0,"Ziele aus deinem Bestiarium haben ein spezielles Icon über ihrem <color #FF7B1A>Anzeigenamen</color>, wodurch es einfacher wird, diese Kreaturen aufzuspüren.","",""
406,0,0,0,0,"","",""
407,0,0,0,0,"","",""
408,0,0,0,0,"","",""
409,0,0,0,0,"","",""
410,1,0,150881,0,"Du bist nun Mitglied einer Staatlichen Gesellschaft.\n\nDeine Staatliche Gesellschaft und deinen Rang kannst du jederzeit im Bereich <color #FF7B1A>Profil</color> deines <color #FF7B1A>Charakterfensters</color> einsehen, welches über das <color #FF7B1A>Hauptmenü</color> zugänglich ist.","",""
411,1,0,150882,0,"Staatliche Gesellschaften entlohnen ihre Mitglieder nicht in Gil, sondern in Staatstalern. Die Menge der Staatstaler in deinem Besitz kannst du im Bereich <color #FF7B1A>Vermögen</color> einsehen.\n\nStaatstaler lassen sich durch das Erledigen verschiedener Missionen für die Staatliche Gesellschaft verdienen.","",""
412,1,0,150883,0,"In jedem Hauptquartier einer Staatlichen Gesellschaft ist ein <color #FF7B1A>Quartiermeister</color> stationiert, der Gegenstände gegen Staatstaler eintauscht. Staatstaler können nur bei der Staatlichen Gesellschaft eingetauscht werden, bei der sie verdient wurden.","",""
413,0,0,0,0,"","",""
414,0,0,0,0,"","",""
415,0,0,0,0,"","",""
416,0,0,0,0,"","",""
417,0,0,0,0,"","",""
418,0,0,0,0,"","",""
419,0,0,0,0,"","",""
420,1,0,150941,0,"Die Staatlichen Gesellschaften von Eorzea benötigen ständig <color #FF7B1A>Kriegsmaterial</color> und <color #FF7B1A>Nachschublieferungen</color>, um ihren täglichen Betrieb aufrecht zu erhalten. Abenteurer können sich Routine und <color #FF7B1A>Staatstaler</color> verdienen, indem sie die benötigten Gegenstände anfertigen oder sammeln. Sprich mit dem <color #FF7B1A>Personaloffizier</color> im Hauptquartier einer Staatlichen Gesellschaft oder mit einem der Verbindungsoffiziere, die außerhalb der Städte Staatserlasse ausgeben, um die Lieferung abzuschließen.","",""
421,1,0,150942,0,"Gefragte Gegenstände ändern sich täglich (Erdenzeit). Den nächsten Änderungszeitpunkt kannst du im <color #FF7B1A>Timer</color> unter <color #FF7B1A>Inhalte</color> im <color #FF7B1A>Hauptmenü</color> nachsehen.","",""
422,0,0,0,0,"","",""
423,0,0,0,0,"","",""
424,0,0,0,0,"","",""
425,0,0,0,0,"","",""
426,0,0,0,0,"","",""
427,0,0,0,0,"","",""
428,0,0,0,0,"","",""
429,0,0,0,0,"","",""
430,1,0,150951,0,"Um ihre Reihen zu stärken, sind die Staatlichen Gesellschaften Eorzeas immer auf der Suche nach Spenden von seltenen Gegenständen, deren Namen in <color #FF7B1A>farbig</color> in ihrem Hilfefenster angezeigt werden und die verkäuflich sind. Dazu gehören zum Beispiel <color #FF7B1A>ätherische Ausrüstungsgegenstände</color>.","",""
431,1,0,150952,0,"Sprich mit dem <color #FF7B1A>Quartiermeister</color> einer Staatlichen Gesellschaft, wenn du etwas spenden möchtest. Als Lohn für deinen Beitrag erhältst du Staatstaler.","",""
432,0,0,0,0,"","",""
433,0,0,0,0,"","",""
434,0,0,0,0,"","",""
435,0,0,0,0,"","",""
436,0,0,0,0,"","",""
437,0,0,0,0,"","",""
438,0,0,0,0,"","",""
439,0,0,0,0,"","",""
440,1,0,150961,0,"Freie Gesellschaften sind unabhängige Organisationen, die von Spielern betrieben werden und ähneln Gilden. Es gibt keine Beschränkungen zum Eintritt in eine Gesellschaft, aber Spieler können immer nur einer davon angehören.","",""
441,1,0,150962,0,"Gesellschaften können Gesellschaftspunkte verdienen und ihren Rang steigern, indem sie verschiedene Gruppenaufträge wahrnehmen. In diesen Aufträgen können zudem Gesellschaftstaler gesammelt werden, die gegen verschiedene Gegenstände eingetauscht werden können.","",""
442,1,0,150963,0,"Um eine Gesellschaft zu formen, brauchst du einen Gründungsantrag und drei andere Spieler, die diesen unterschreiben. Diese drei Spieler werden zu Gründungsmitgliedern der Gesellschaft.","",""
443,0,0,0,0,"","",""
444,0,0,0,0,"","",""
445,0,0,0,0,"","",""
446,0,0,0,0,"","",""
447,0,0,0,0,"","",""
448,0,0,0,0,"","",""
449,0,0,0,0,"","",""
450,1,0,151121,0,"Du wurdest gebeten, einen Gründungsantrag für eine Freie Gesellschaft zu unterschreiben. Um eine neue Freie Gesellschaft zu formen, muss ein Spieler zunächst die Unterschriften von drei anderen Spielern sammeln, die Gründungsmitglieder dieser Gesellschaft werden wollen. Wenn du beitreten möchtest, dann unterschreibe den Gründungsantrag!","",""
451,0,0,0,0,"","",""
452,0,0,0,0,"","",""
453,0,0,0,0,"","",""
454,0,0,0,0,"","",""
455,0,0,0,0,"","",""
456,0,0,0,0,"","",""
457,0,0,0,0,"","",""
458,0,0,0,0,"","",""
459,0,0,0,0,"","",""
460,1,0,151131,0,"Du bist einer Freien Gesellschaft beigetreten! Du solltest zunächst einmal deinen Chatmodus zu <color #FF7B1A>Freie Gesellschaft</color> ändern und die anderen Mitglieder begrüßen.","",""
461,1,0,151132,0,"Durch die Auswahl von <color #FF7B1A>Freie Gesellschaft</color> unter <color #FF7B1A>Soziales</color> im <color #FF7B1A>Hauptmenü</color> öffnet sich das zugehörige Fenster. Hier kannst du Daten zur Gesellschaft und ihren Mitgliedern, Nachrichten und andere Informationen einsehen.\n\nJedes Mitglied erhält einen <color #FF7B1A>Rang</color>, der unterschiedliche <color #FF7B1A>Rechte</color> mit sich bringt.","",""
462,1,0,151133,0,"Je nach Rang ist dein Zugang zu bestimmten Funktionen, wie dem <color #FF7B1A>Befördern</color> von Mitgliedern oder dem <color #FF7B1A>Einladen</color> von neuen Spielern, womöglich eingeschränkt.","",""
463,1,0,151134,0,"Wenn Mitglieder der Gesellschaft an Inhalten in ganz Eorzea teilnehmen, verdienen sie nicht nur Routine für sich selbst, sondern auch Punkte für ihre Freie Gesellschaft. Mit zunehmenden Gesellschaftspunkten steigt der <color #FF7B1A>Rang</color> einer Freien Gesellschaft, wodurch neue Features wie das <color #FF7B1A>Wappen</color> und <color #FF7B1A>Private Unterkünfte</color> der Gesellschaft freigeschaltet werden.","",""
464,0,0,0,0,"","",""
465,0,0,0,0,"","",""
466,0,0,0,0,"","",""
467,0,0,0,0,"","",""
468,0,0,0,0,"","",""
469,0,0,0,0,"","",""
470,1,0,151361,0,"Die <color #FF7B1A>Truhe der Gesellschaft</color> ist ein gemeinschaftliches Depot, in dem Mitglieder der Freien Gesellschaft ihre nicht benötigten Gegenstände ablegen können. Auf die Truhe kann nicht nur über das Anwesen der Gesellschaft, sondern auch von den Hauptquartieren der Staatlichen Gesellschaften und anderen Orten zugegriffen werden. Die Zugriffsrechte werden von den Anführern einer Gesellschaft festgelegt.","",""
471,1,0,151362,0,"Mit steigendem Rang der Gesellschaft werden zusätzliche Fächer in der Truhe verfügbar, wodurch sich die Anzahl der verstaubaren Gegenstände erhöht.\n\nBedenke, dass auch andere Leute auf die Truhe der Gesellschaft zugreifen können. Um Missverständnisse zu vermeiden, solltest du keine persönlichen Gegenstände in der Truhe aufbewahren.","",""
472,0,0,0,0,"","",""
473,0,0,0,0,"","",""
474,0,0,0,0,"","",""
475,0,0,0,0,"","",""
476,0,0,0,0,"","",""
477,0,0,0,0,"","",""
478,0,0,0,0,"","",""
479,0,0,0,0,"","",""
480,1,0,151371,0,"Deine Freie Gesellschaft kann nun ihr eigenes <color #FF7B1A>Wappen</color> erstellen. Um das Wappen der Gesellschaft zu bearbeiten, musst du zunächst über die entsprechenden <color #FF7B1A>Rechte</color> verfügen. Als Nächstes musst du mit einem <color #FF7B1A>Herold</color> sprechen, der in den drei Hauptquartieren der Staatlichen Gesellschaften von Eorzea zu finden ist.","",""
481,1,0,151372,0,"Sobald deine Gesellschaft den entsprechenden Rang erreicht hat, kannst du das Wappen an Ausrüstungsgegenständen anbringen, damit alle es sehen können.","",""
482,0,0,0,0,"","",""
483,0,0,0,0,"","",""
484,0,0,0,0,"","",""
485,0,0,0,0,"","",""
486,0,0,0,0,"","",""
487,0,0,0,0,"","",""
488,0,0,0,0,"","",""
489,0,0,0,0,"","",""
490,1,0,151381,0,"<color #FF7B1A>Gesellschaftskommandos</color> können eingesetzt werden, um vorübergehend die Status aller Mitglieder der Gesellschaft, die online sind, zu erhöhen. Zu finden sind sie unter <color #FF7B1A>Kommandos</color> im Fenster <color #FF7B1A>Freie Gesellschaft</color>.","",""
491,1,0,151382,0,"Kommandos können beim <color #FF7B1A>Quartiermeister</color> mit <color #FF7B1A>Gesellschaftstalern</color> erworben werden. Je besser das <color #FF7B1A>Verhältnis</color> deiner Freien Gesellschaft mit der jeweils affiliierten Staatlichen Gesellschaft ist, desto weniger Gesellschaftstaler werden benötigt.","",""
492,1,0,151383,0,"Um Kommandos zu kaufen, auszuführen, zu deaktivieren oder zu entfernen, musst du über die entsprechenden <color #FF7B1A>Rechte</color> innerhalb deiner Freien Gesellschaft verfügen.","",""
493,0,0,0,0,"","",""
494,0,0,0,0,"","",""
495,0,0,0,0,"","",""
496,0,0,0,0,"","",""
497,0,0,0,0,"","",""
498,0,0,0,0,"","",""
499,0,0,0,0,"","",""
500,1,0,150331,0,"Sprich mit einem lokalen Aussteller von Freibriefen, um eine Liste mit verfügbaren Freibriefen zu erhalten. Wähle einen Freibrief aus, um dessen Ziele anzuzeigen und klicke auf <color #FF7B1A>Annehmen</color>, um ihn zu deinem <color #FF7B1A>Archiv</color> hinzuzufügen.","",""
501,1,0,150332,0,"Um Freibriefe anzunehmen, benötigst du <color #FF7B1A>Freibrief-Vollmachten</color>. Du erhältst alle 12 Stunden (Erdenzeit) drei Freibrief-Vollmachten, bis zu einem Maximum von 100.\n\nDu kannst bis zu 16 Freibriefe gleichzeitig annehmen.","",""
502,0,0,0,0,"","",""
503,0,0,0,0,"","",""
504,0,0,0,0,"","",""
505,0,0,0,0,"","",""
506,0,0,0,0,"","",""
507,0,0,0,0,"","",""
508,0,0,0,0,"","",""
509,0,0,0,0,"","",""
510,1,0,150341,0,"Um mit einem Freibrief zu beginnen, öffne zunächst das <color #FF7B1A>Archiv</color> über <color #FF7B1A>Spielinhalte</color> im <color #FF7B1A>Hauptmenü</color> oder die Taste <color #FF7B1A>J</color>. Wähle dann den Freibrief aus, um eine detaillierte Beschreibung der Ziele und Belohnungen zu erhalten.","",""
511,1,0,150342,0,"Ein Klick auf die Schaltfläche <color #FF7B1A>Karte</color> zeigt dir die ungefähre Position der Ziele des Freibriefes an. Es empfiehlt sich, erst mit einem Freibrief zu beginnen, wenn man sich in der Nähe dieses Gebietes befindet, um die Chancen auf Boni für dessen Abschluss zu erhöhen.","",""
512,1,0,150343,0,"Wenn du am Zielort angekommen bist, öffne das Archiv, wähle den Freibrief und klicke auf <color #FF7B1A>Beginnen</color>, um deinen Pflichten nachzukommen.","",""
513,1,0,150341,0,"Um mit einem Freibrief zu beginnen, öffne zunächst das <color #FF7B1A>Archiv</color> über <color #FF7B1A>Spielinhalte</color> im <color #FF7B1A>Hauptmenü</color>. Wähle dann den Freibrief aus, um eine detaillierte Beschreibung der Ziele und Belohnungen zu erhalten.","",""
514,1,0,150342,0,"Die Auswahl der Schaltfläche <color #FF7B1A>Karte</color> zeigt dir die ungefähre Position der Ziele des Freibriefes an. Es empfiehlt sich, erst mit einem Freibrief zu beginnen, wenn man sich in der Nähe dieses Gebietes befindet, um die Chancen auf Boni für dessen Abschluss zu erhöhen.","",""
515,1,0,150343,0,"Wenn du am Zielort angekommen bist, öffne das Archiv und wähle den Freibrief und dann <color #FF7B1A>Beginnen</color>, um deinen Pflichten nachzukommen.","",""
516,0,0,0,0,"","",""
517,0,0,0,0,"","",""
518,0,0,0,0,"","",""
519,0,0,0,0,"","",""
520,1,0,150351,0,"Wenn du mit einem Freibrief beginnst, hast du die Möglichkeit, die Schwierigkeit anzupassen. Je höher der Schwierigkeitsgrad, desto höher ist die Stufe der feindlichen Ziele. Die Belohnungen sind ebenfalls vom Schwierigkeitsgrad abhängig.","",""
521,1,0,150352,0,"Der Schwierigkeitsgrad von Freibriefen kann jederzeit während dessen Ausführung verringert werden, indem du in der <color #FF7B1A>Aufgabenliste</color> den Auftragsnamen und dann die <color #FF7B1A>Schwierigkeit</color> auswählst. Diese lässt sich nach Beginn eines Freibriefes jedoch nicht mehr erhöhen.","",""
522,0,0,0,0,"","",""
523,0,0,0,0,"","",""
524,0,0,0,0,"","",""
525,0,0,0,0,"","",""
526,0,0,0,0,"","",""
527,0,0,0,0,"","",""
528,0,0,0,0,"","",""
529,0,0,0,0,"","",""
530,1,0,150421,0,"Sobald du mit einem Freibrief begonnen hast, wird der Ort der Auftragsziele auf der <color #FF7B1A>Minikarte</color> angezeigt. Freibrief-Ziele sind zudem mit einem speziellen Icon über dem Namen markiert.","",""
531,1,0,150422,0,"Während eines Freibriefes wird die <color #FF7B1A>Aufgabenliste</color> durch verschiedene Informationen, unter anderem zu Auftragszielen, Schwierigkeit des Freibriefs und der verbleibenden Zeit ersetzt. Belohnungen gibt es nur für Abenteurer, die alle aufgelisteten Ziele innerhalb der vorgegebenen Zeit erfüllen.","",""
532,0,0,0,0,"","",""
533,0,0,0,0,"","",""
534,0,0,0,0,"","",""
535,0,0,0,0,"","",""
536,0,0,0,0,"","",""
537,0,0,0,0,"","",""
538,0,0,0,0,"","",""
539,0,0,0,0,"","",""
540,1,0,150431,0,"Wenn alle Ziele eines Freibriefes abgeschlossen sind, erhältst du die Option, direkt zum jeweiligen <color #FF7B1A>Aussteller</color> zurückzukehren, um deine Belohnung zu kassieren. Du kannst diese aber auch jederzeit bei einem beliebigen anderen Aussteller in Eorzea abholen.","",""
541,0,0,0,0,"","",""
542,0,0,0,0,"","",""
543,0,0,0,0,"","",""
544,0,0,0,0,"","",""
545,0,0,0,0,"","",""
546,0,0,0,0,"","",""
547,0,0,0,0,"","",""
548,0,0,0,0,"","",""
549,0,0,0,0,"","",""
550,1,0,150441,0,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im <color #FF7B1A>Archiv</color> auswählst und dann auf <color #FF7B1A>Neuer Versuch</color> klickst. Ein erneuter Anlauf kostet dich allerdings eine <color #FF7B1A>Freibrief-Vollmacht</color>.","",""
551,1,0,150441,0,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im <color #FF7B1A>Archiv</color> auswählst und dann <color #FF7B1A>Neuer Versuch</color> auswählst. Ein erneuter Anlauf kostet dich allerdings eine <color #FF7B1A>Freibrief-Vollmacht</color>.","",""
552,0,0,0,0,"","",""
553,0,0,0,0,"","",""
554,0,0,0,0,"","",""
555,0,0,0,0,"","",""
556,0,0,0,0,"","",""
557,0,0,0,0,"","",""
558,0,0,0,0,"","",""
559,0,0,0,0,"","",""
560,1,0,150671,0,"<color #FF7B1A>Fertigungserlasse</color> (Freibriefe für Handwerker) unterliegen anderen Regeln als <color #FF7B1A>Gefechtserlasse</color> (Freibriefe für Krieger und Magier). Zum Beispiel haben Fertigungserlasse kein Zeitlimit und gelten als abgeschlossen, wenn die benötigten Gegenstände beim Kunden abgegeben wurden. Informationen zu Zielen und Auftraggebern können in der <color #FF7B1A>Aufgabenliste</color> eingesehen werden.","",""
561,0,0,0,0,"","",""
562,0,0,0,0,"","",""
563,0,0,0,0,"","",""
564,0,0,0,0,"","",""
565,0,0,0,0,"","",""
566,0,0,0,0,"","",""
567,0,0,0,0,"","",""
568,0,0,0,0,"","",""
569,0,0,0,0,"","",""
570,1,0,150681,0,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Ziehe die Gegenstände aus deinem Inventar ins Handelsfenster und klicke auf <color #FF7B1A>Übergeben</color>, um die Transaktion abzuschließen. Wenn du <color #FF7B1A>HQ-Gegenstände</color> ablieferst, fällt deine Belohnung deutlich höher aus.","",""
571,1,0,150682,0,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Wähle die Gegenstände aus deinem Inventar für den Transfer ins Handelsfenster und klicke auf <color #FF7B1A>Übergeben</color>, um die Transaktion abzuschließen. Wenn du <color #FF7B1A>HQ</color>-Gegenstände ablieferst, fällt deine Belohnung deutlich höher aus.","",""
572,0,0,0,0,"","",""
573,0,0,0,0,"","",""
574,0,0,0,0,"","",""
575,0,0,0,0,"","",""
576,0,0,0,0,"","",""
577,0,0,0,0,"","",""
578,0,0,0,0,"","",""
579,0,0,0,0,"","",""
580,1,0,150691,0,"<color #FF7B1A>Sammelerlasse</color> (Freibriefe für Sammler) haben ähnliche Regeln wie <color #FF7B1A>Gefechtserlasse</color> (Freibriefe für Krieger und Magier). Es gibt jedoch zwei entscheidende Unterschiede: Du kannst erst mit einem Sammelerlass beginnen, wenn du zur entspechenden Klasse gewechselt hast, und du musst diese Aufträge alleine erledigen.","",""
581,1,0,150692,0,"Für <color #FF7B1A>Fischer-Sammelerlasse</color> gelten die gleichen Regeln wie für Fertigungserlasse, daher musst du deinen Fang direkt beim jeweiligen Auftraggeber abliefern. Und auch hier bringen dir qualitativ hochwertige Fische höhere Belohnungen ein.","",""
582,0,0,0,0,"","",""
583,0,0,0,0,"","",""
584,0,0,0,0,"","",""
585,0,0,0,0,"","",""
586,0,0,0,0,"","",""
587,0,0,0,0,"","",""
588,0,0,0,0,"","",""
589,0,0,0,0,"","",""
590,1,0,150701,0,"Sobald mit einem Freibrief begonnen wird, erscheinen dessen Ziele in der <color #FF7B1A>Aufgabenliste</color>. Sammelerlasse haben verschiedene Ziele, vom Aufsuchen bestimmter Orte, bis zum Sammeln einer bestimmten Anzahl von Gegenständen. Dies muss jeweils innerhalb einer vorgegebenen Zeitspanne passieren.","",""
591,1,0,150702,0,"Freibrief-Ziele sind mit einem Freibrief-Icon rechts neben ihren Namen markiert. Auf der <color #FF7B1A>Minikarte</color> wird zudem ein Bereich angezeigt, in dem du die Ziele finden kannst.","",""
592,0,0,0,0,"","",""
593,0,0,0,0,"","",""
594,0,0,0,0,"","",""
595,0,0,0,0,"","",""
596,0,0,0,0,"","",""
597,0,0,0,0,"","",""
598,0,0,0,0,"","",""
599,0,0,0,0,"","",""
600,1,0,150761,0,"Wenn du den gleichen Freibrief wie den, der von deiner Gruppe aktiviert wurde, besitzt, kannst du diesen aktivieren, indem du dich mit einem Verbundschein anschließt. Dadurch erhältst du bei Abschluss des Auftrags die volle Belohnung.","",""
601,0,0,0,0,"","",""
602,0,0,0,0,"","",""
603,0,0,0,0,"","",""
604,0,0,0,0,"","",""
605,0,0,0,0,"","",""
606,0,0,0,0,"","",""
607,0,0,0,0,"","",""
608,0,0,0,0,"","",""
609,0,0,0,0,"","",""
610,1,0,150641,0,"FATE steht für <color #FF7B1A>Full Active Time Event</color>, oder auch <color #FF7B1A>Fatales Ereignis</color>. Diese öffentlichen Aufträge tauchen periodisch überall in Eorzea auf. Jeder, der gerade vorbeikommt, kann daran teilnehmen. Wenn ein FATE in der Nähe stattfindet, erscheint ein Hinweis auf dem Bildschirm und dessen Ort wird auf der Karte markiert.","",""
611,1,0,150642,0,"Die Art des laufenden FATEs kann anhand des Karten-Icons identifiziert werden. Wenn du den Cursor über das Icon bewegst, wird der Name des FATEs angezeigt.","",""
612,1,0,150643,0,"Sobald du in Reichweite des Events bist, nimmst du automatisch daran teil. FATE-Titel, Ziele und verbleibende Zeit werden automatisch in deiner <color #FF7B1A>Aufgabenliste</color> angezeigt.","",""
613,1,0,150644,0,"Wenn deine derzeitige Stufe mehrere Stufen über der empfohlenen liegt, erscheint die Schaltfläche <color #FF7B1A>Anpassen</color> in deiner <color #FF7B1A>Aufgabenliste</color>. Benutze diese Schaltfläche, um deine Stufe automatisch anzupassen, damit du eine Belohnung für die Teilnahme erhältst.","",""
614,0,0,0,0,"","",""
615,0,0,0,0,"","",""
616,0,0,0,0,"","",""
617,0,0,0,0,"","",""
618,0,0,0,0,"","",""
619,0,0,0,0,"","",""
620,1,0,150661,0,"Sobald ein FATE abgeschlossen ist, wird deine Belohnung für die Teilnahme angezeigt. Belohnungen werden unter allen Teilnehmern verteilt und richten sich nicht nur nach dem Erfolg, sondern auch nach individuellen Beiträgen.","",""
621,1,0,150662,0,"Je aktiver du beim Erfüllen von FATE-Zielen bist, desto größer ist dein Beitrag und deine Belohnung. Dein Beitrag wird durch Gold-, Silber- und Bronzemedaillen verdeutlicht, die in dem Belohnungsfenster erscheinen.","",""
622,0,0,0,0,"","",""
623,0,0,0,0,"","",""
624,0,0,0,0,"","",""
625,0,0,0,0,"","",""
626,0,0,0,0,"","",""
627,0,0,0,0,"","",""
628,0,0,0,0,"","",""
629,0,0,0,0,"","",""
630,1,0,150711,0,"<color #FF7B1A>Gildengeheiße</color> sind besondere Operationen, die von Abenteurergilden organisiert und von einem NPC als <color #FF7B1A>Kommandeur</color> überwacht werden. Wenn du mit einem Kommandeur sprichst, erhältst du eine Liste aller derzeit verfügbaren Gildengeheiße. Jede Operation hat bestimmte Bedingungen, die von allen Gruppenmitgliedern erfüllt werden müssen.","",""
631,1,0,150712,0,"Anfangs ist die Auswahl an Gildengeheißen ziemlich beschränkt, aber auf höheren Stufen nimmt deren Anzahl deutlich zu. Wenn du in einer Gruppe bist, werden nur Gildengeheiße angezeigt, deren Zugangsvoraussetzungen von allen Mitgliedern der Gruppe erfüllt werden.\n\nGildengeheißen können leicht durch die <color #FF7B1A>Inhaltssuche</color> gestartet werden, wodurch die Gruppensuche entfällt.","",""
632,0,0,0,0,"","",""
633,0,0,0,0,"","",""
634,0,0,0,0,"","",""
635,0,0,0,0,"","",""
636,0,0,0,0,"","",""
637,0,0,0,0,"","",""
638,0,0,0,0,"","",""
639,0,0,0,0,"","",""
640,1,0,150721,0,"Sobald ein Gildengeheiß beginnt, werden die Ziele und die verbleibende Zeit in der <color #FF7B1A>Aufgabenliste</color> angezeigt.\n\nWenn du die Ziele nicht innerhalb der vorgegebenen Zeitspanne erfüllen kannst, gilt das Gildengeheiß als fehlgeschlagen.","",""
641,0,0,0,0,"","",""
642,0,0,0,0,"","",""
643,0,0,0,0,"","",""
644,0,0,0,0,"","",""
645,0,0,0,0,"","",""
646,0,0,0,0,"","",""
647,0,0,0,0,"","",""
648,0,0,0,0,"","",""
649,0,0,0,0,"","",""
650,1,0,150731,0,"Während du an einem Gildengeheiß teilnimmst, sind bestimmte Bereiche anders gefärbt als der Rest der Landschaft. Dies ist eine Warnung für Spieler, dass ein Betreten dieser Zonen Schaden verursachen oder neue Gegner auf den Plan rufen kann. Sei vorsichtig, wenn du dort in der Nähe bist.","",""
651,0,0,0,0,"","",""
652,0,0,0,0,"","",""
653,0,0,0,0,"","",""
654,0,0,0,0,"","",""
655,0,0,0,0,"","",""
656,0,0,0,0,"","",""
657,0,0,0,0,"","",""
658,0,0,0,0,"","",""
659,0,0,0,0,"","",""
660,1,0,150741,0,"Wenn du während eines Gildengeheißes kampfunfähig wirst, hast du die Option, zum <color #FF7B1A>Ausgangspunkt der Operation</color> anstelle deines Heimatpunktes zurückzukehren.","",""
661,0,0,0,0,"","",""
662,0,0,0,0,"","",""
663,0,0,0,0,"","",""
664,0,0,0,0,"","",""
665,0,0,0,0,"","",""
666,0,0,0,0,"","",""
667,0,0,0,0,"","",""
668,0,0,0,0,"","",""
669,0,0,0,0,"","",""
670,1,0,150751,0,"Wenn du erfolgreich alle Gildengeheiß-Ziele innerhalb des Zeitlimits abschließt, steht dir eine Belohnung zu. Sprich mit dem <color #FF7B1A>Kommandeur</color>, der die Operation überwacht, um diese einzustreichen. Wenn deine Gruppe alle Ziele erfüllt hat, ohne ein Gruppenmitglied im Kampf zu verlieren, wird eine zusätzliche Belohnung ausgegeben.","",""
671,0,0,0,0,"","",""
672,0,0,0,0,"","",""
673,0,0,0,0,"","",""
674,0,0,0,0,"","",""
675,0,0,0,0,"","",""
676,0,0,0,0,"","",""
677,0,0,0,0,"","",""
678,0,0,0,0,"","",""
679,0,0,0,0,"","",""
680,1,0,151351,0,"Du kannst nun die <color #FF7B1A>Affiliation</color> zu einer Staatlichen Gesellschaft ändern. Sprich dazu mit einem <color #FF7B1A>Personaloffizier</color> in dem Hauptquartier einer beliebigen Staatlichen Gesellschaft.\n\nWenn du zu einer anderen Staatlichen Gesellschaft wechselst, werden deine aktuellen Staatstaler eingefroren und auch gesellschaftsspezifische Ausrüstung kann nicht mehr verwendet werden. Bedenke weiterhin, dass du den nächsten Wechsel erst in <color #FF7B1A>15 Tagen</color> wieder vornehmen kannst.","",""
681,0,0,0,0,"","",""
682,0,0,0,0,"","",""
683,0,0,0,0,"","",""
684,0,0,0,0,"","",""
685,0,0,0,0,"","",""
686,0,0,0,0,"","",""
687,0,0,0,0,"","",""
688,0,0,0,0,"","",""
689,0,0,0,0,"","",""
690,1,0,151331,0,"Du kannst nun Gegenstände mittels der <color #FF7B1A>Eilsynthese</color> herstellen. Die Eilsynthese steht für alle Gegenstände zur Verfügung, die du mindestens einmal auf traditionellem Wege hergestellt hast. Mit der Eilsynthese sparst du enorm viel Zeit bei der Herstellung von mehreren Gegenständen von normaler Qualität.","",""
691,1,0,151332,0,"Um mit der Eilsynthese zu beginnen, öffne dein <color #FF7B1A>Handwerker-Notizbuch</color>, wähle das gewünschte Rezept und betätige die Schaltfläche <color #FF7B1A>Eilsynthese</color>, direkt neben der Schaltfläche <color #FF7B1A>Synthese</color>.","",""
692,1,0,151333,0,"Da der Fokus der Eilsynthese auf der schnellen Produktion liegt, ist es schwierig, damit qualitativ hochwertige Gegenstände herzustellen. Wenn es dir also auf Qualität ankommt, solltest du die normale Synthese verwenden.","",""
693,0,0,0,0,"","",""
694,0,0,0,0,"","",""
695,0,0,0,0,"","",""
696,0,0,0,0,"","",""
697,0,0,0,0,"","",""
698,0,0,0,0,"","",""
699,0,0,0,0,"","",""
700,1,0,150281,0,"Alle Handwerker erhalten ein <color #FF7B1A>Handwerker-Notizbuch</color>, in dem die Rezepte aller Gegenstände, die sie herstellen können, festgehalten werden. Das Handwerker-Notizbuch wird durch Auswahl von <color #FF7B1A>Notizbücher</color> im <color #FF7B1A>Hauptmenü</color> geöffnet.","",""
701,1,0,150282,0,"Um mit der Synthese zu beginnen, musst du zunächst die Klasse und die Stufe des Gegenstands, den du herstellen möchtest, auswählen.","",""
702,1,0,150283,0,"Wenn du einen Gegenstand ausgewählt hast, stelle sicher, dass du über alle benötigten <color #FF7B1A>Materialien</color> verfügst. Ist dies der Fall, wähle <color #FF7B1A>Synthese</color> aus, um den Herstellungsprozess zu beginnen.","",""
703,0,0,0,0,"","",""
704,0,0,0,0,"","",""
705,0,0,0,0,"","",""
706,0,0,0,0,"","",""
707,0,0,0,0,"","",""
708,0,0,0,0,"","",""
