Index,0 [0x0][0x0],1 [0x2][0x10],2 [0x0][0x4],3 [0x2][0x11],4 [0x2][0x12],5 [0x2][0x13],6 [0x2][0x14],7 [0x2][0x15],8 [0x0][0x8],9 [0x0][0xc],10 [0x5][0x24],11 [0x5][0x26],12 [0x3][0x28],13 [0x7][0x18],14 [0x3][0x29],15 [0x6][0x1c],16 [0x6][0x20]
2000501,"spitz[a] Feuerstein",4,"spitz[a] Feuersteine",2,0,1,0,0,"Ein Feuerstein, der an einem Ende spitz zuläuft, damit Winzer damit sowohl Weinflaschen öffnen als auch Feuer machen können.","Spitzer Feuerstein",21451,1,99,0,0,83,85
2000502,"Mauersteinscherbe",3,"Mauersteinscherben",1,0,1,1,0,"Ein Stück Stein, das aus der Mauer von Mühlenbruch herausgebrochen ist.","Mauersteinscherbe",21251,1,99,0,0,83,85
2000503,"blind[a] Stein",4,"blind[a] Steine",2,0,1,0,0,"Ein spezieller Stein, der den Geist eines Weglichtes enthalten soll - einer Laterne, die die düsteren Pfade des Finsterwaldes erhellt. Bevor er jedoch in der Grotte der Versunkenen Gedanken bearbeitet und gesegnet wird, ist er blind gegenüber seiner Aufgabe - daher der Name „blinder Stein“.","Blinder Stein",21251,1,99,0,0,83,85
2000504,"braun[a] Glasscherbe",3,"braun[a] Glasscherben",1,0,1,1,0,"Eine milchige Glasscherbe, die sehr wahrscheinlich von einem Bierkrug stammt.","Braune Glasscherbe",21458,1,99,0,0,83,85
2000505,"grün[a] Glasscherbe",3,"grün[a] Glasscherben",1,0,1,1,0,"Eine milchige Glasscherbe, die sehr wahrscheinlich von einem Bierkrug stammt.","Grüne Glasscherbe",21459,1,99,0,0,83,85
2000506,"hochwertig[a] Eisenerzklumpen",4,"hochwertig[a] Eisenerzklumpen",1,0,1,0,0,"Ein Gestein, das einen beträchtlichen Anteil von Eisen enthält.","Hochwertiger Eisenerzklumpen",21202,1,99,0,0,83,85
2000507,"Muschelfossil",4,"Muschelfossile",2,0,1,2,0,"Die Überreste von Muschelschalen aus der uralten Zivilisation Nym.","Muschelfossil",22253,1,99,0,0,83,85
2000508,"Moraby-Auster",3,"Moraby-Austern",1,0,1,1,0,"Ein zweischaliges Weichtier, das in der Moraby-Bucht heimisch ist. Durch Überfischung ist es ziemlich rar geworden ... und dadurch umso begehrter.","Moraby-Auster",29015,1,99,0,0,83,85
2000509,"Rorotons Visitenkarte",3,"Rorotons Visitenkarten",1,0,1,1,0,"Beide Seiten dieses kleinen harten Pergaments sind vollgepackt mit Informationen zum fahrenden Lalafell-Unternehmer Roroton.","Rorotons Visitenkarte",25918,1,1,66153,3,83,85
2000510,"Myotragus-Steak",4,"Myotragus-Steaks",1,0,1,2,0,"Eine dicke, saftige Scheibe aus einer Myotragus-Geiß.","Myotragus-Steak",25152,1,5,66160,3,83,85
2000511,"Scheibe[p] Tukotuko-Fleisch",3,"Scheiben[p] Tukotuko-Fleisch",1,0,1,1,0,"Zähes, hartes Fleisch von einem Tukotuko.","Tukotuko-Fleisch",25155,1,5,66167,3,83,85
2000512,"Schlüssel[p] zur Kapitänsstube",4,"Schlüssel[p] zur Kapitänsstube",2,0,1,0,0,"Ein kleiner Eisenschlüssel, der die Tür zur Kapitänsstube in Rauschebarts Unterschlupf öffnet.","Schlüssel zur Kapitänsstube",25902,1,1,0,0,83,85
2000513,"Schlüssel[p] zum Wellenfahrer-Tor",4,"Schlüssel[p] zum Wellenfahrer-Tor",2,0,1,0,0,"Ein großer Eisenschlüssel, der das Wellenfahrer-Tor öffnet.","Schlüssel zum Wellenfahrer-Tor",25903,1,1,0,0,83,85
2000514,"Schlüssel[p] zur Kerkertür",4,"Schlüssel[p] zur Kerkertür",2,0,1,0,0,"Ein verbogener Eisenschlüssel, der die Kerkertür in Rauschebarts Unterschlupf öffnet.","Schlüssel zur Kerkertür",25904,1,1,0,0,83,85
2000515,"Isembards Schreiben",4,"Isembards Schreiben",1,0,0,2,1,"Ein Empfehlungsschreiben, das Isembard dir für den Händler Ungust gegeben hat.","Isembards Schreiben",25918,1,1,66155,3,83,85
2000516,"Feuer-Exergon-Essenz",3,"Feuer-Exergon-Essenzen",1,0,1,1,0,"Diese heißen roten Kerne werden unter anderem dazu verwendet, Kerzen und Weihrauchfässer in Kirchen zu entzünden.","Feuer-Exergon-Essenz",21261,1,99,0,3,83,85
2000517,"bestattungsfertig[a] Leichnam",2,"bestattungsfertig[a] Leichname",2,0,1,0,0,"Die sterblichen Überreste eines der getöteten Pilger. Er wurde für seine Bestattung hergerichtet.","Bestattungsfertiger Leichnam",26024,1,1,66156,3,83,85
2000518,"verdächtig[a] Schreiben",4,"verdächtig[a] Schreiben",1,0,1,2,0,"Dieses Schreiben soll angeblich von einem Priester stammen. Du hast es im Feldlager der Amalj'aa gefunden.","Verdächtiges Schreiben",25906,1,1,0,3,83,85
2000519,"Baderons Transkript",4,"Baderons Transkripte",2,0,0,2,1,"Das von Baderon transkribierte Schreiben.","Baderons Transkript",26153,1,1,66080,3,83,85
2000520,"fremdartig[a] Brief",4,"fremdartig[a] Brief",1,0,1,2,0,"Der Brief ist in fremdartigen Buchstaben geschrieben, die du nicht lesen kannst.","Fremdartiger Brief",26151,1,1,66225,3,83,85
2000521,"Versteckschlüssel",4,"Versteckschlüssel",2,0,1,0,0,"Ein seltsam geformter Schlüssel. Wenn die Inschrift stimmt, sollte er das Haupttor zu Brüllvolx' Versteck öffnen.","Versteckschlüssel",25904,1,1,0,0,83,85
2000522,"abgenutzt[a] Seilermesser",4,"abgenutzt[a] Seilermesser",2,0,1,2,0,"Ein typisches Seemannsmesser, das offensichtlich häufig benutzt wurde.","Abgenutztes Seilermesser",30401,1,1,66079,3,83,85
2000523,"samtbespannt[a] Kiste",3,"samtbespannt[a] Kisten",1,0,1,1,0,"Eine kleine Kiste, die innen mit Samtstoff verkleidet ist.","Samtbespannte Kiste",21002,1,1,66226,3,83,85
2000524,"Warensäckchen",4,"Warensäckchen",1,0,1,2,0,"Säcke voller Waren wie dieser sind immer ein reizvolles Ziel für Wegelagerer und andere Banditen.","Warensäckchen",25919,1,2,65792,3,83,85
2000525,"Sighards Wasserbeutel",4,"Sighards Wasserbeutel",2,0,0,0,1,"Der Beutel ist aufgerissen und enthält kein Wasser mehr.","Sighards Wasserbeutel",24454,1,1,65853,3,83,85
2000526,"Sighards Ledertasche",3,"Sighards Ledertaschen",1,0,0,1,1,"Die Tasche wurde arg in Mitleidenschaft gezogen.","Sighards Ledertasche",23001,1,1,65853,3,83,85
2000527,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000528,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000529,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000530,"bunt[a] Feder",3,"bunt[a] Federn",2,0,1,1,0,"Die prächtige Schwanzfeder eines Bussards.","Bunte Feder",21907,0,99,0,3,83,85
2000531,"Klumpen[p] Pyrit",4,"Klumpen[p] Pyrit",1,0,1,0,0,"Ein eisenhaltiger Klumpen Erz.","Pyrit",21207,0,99,0,3,83,85
2000532,"weiche Peiste-Haut",3,"weiche Peiste-Häute",2,0,1,1,0,"Die Haut einer Peiste anzufassen und am Körper zu tragen ist ein unvergleichliches Gefühl.","Weiche Peiste-Haut",21822,0,99,0,3,83,85
2000533,"Aurelia-Blase",3,"Aurelia-Blasen",1,0,1,1,0,"Ein winziger elastischer Sack, den Aurelias periodisch mit Wasser füllen, um nicht in den Himmel zu entschweben.","Aurelia-Blase",29005,0,99,0,3,83,85
2000534,"Wind-Exergon-Essenz",3,"Wind-Exergon-Essenzen",1,0,1,1,0,"Der Wind, der von diesen Kernen erzeugt wird, wird häufig zum Trocknen von Fischen und Fleisch verwendet.","Wind-Exergon-Essenz",21262,0,99,0,3,83,85
2000535,"Blitz-Exergon-Essenz",3,"Blitz-Exergon-Essenzen",1,0,1,1,0,"Diese Kerne werden häufig von Fischern verwendet, um Fische zu betäuben, die dann an die Oberfläche treiben und sich so leichter fangen lassen.","Blitz-Exergon-Essenz",21265,0,99,0,3,83,85
2000536,"Transportkiste",3,"Transportkisten",1,0,1,1,0,"Die Kiste ist zwar an mehreren Stellen abgesplittert, aber die Inhalte scheinen den Sturz vom Rücken des Chocobos weitgehend unbeschadet überstanden zu haben.","Transportkiste",21003,0,99,0,3,83,85
2000537,"ergaunert[a] Schmuckstück",4,"ergaunert[a] Schmuckstücke",2,0,1,2,0,"Dieses Schmuckstück wurde von einem Trickbetrüger in der Wildnis versteckt.","Ergaunertes Schmuckstück",21002,0,99,0,3,83,85
2000538,"Stück[p] faulen Dodo-Fleischs",2,"Stücke[p] faulen Dodo-Fleischs",2,0,1,2,0,"Der Gestank, den dieses faule Dodo-Fleisch verströmt, ist unerträglich.","Faules Dodo-Fleisch",25158,0,99,0,3,83,85
2000539,"altertümlich[a] Tongefäß",2,"altertümlich[a] Tongefäße",2,0,1,2,0,"Ein Tongefäß von archäologischem Wert.","Altertümliches Tongefäß",25055,0,99,0,3,83,85
2000540,"denaturiert[a] Kristall",4,"denaturiert[a] Kristalle",2,0,1,0,0,"Überladener Äther, der eine feste Form angenommen hat.","Denaturierter Kristall",20664,0,99,0,3,83,85
2000541,"Traubenrebe",3,"Traubenreben",1,0,1,1,0,"Die reifen Tieflandtrauben geben bestimmt einen guten Wein ab.","Traubenrebe",25309,0,99,0,3,83,85
2000542,"Feenkraut-Samen",4,"Feenkraut-Samen",1,0,1,0,0,"Ein Samenkorn der Feenkraut-Pflanze.","Feenkraut-Samen",25919,0,99,0,3,83,85
2000543,"Dodo-Ei",4,"Dodo-Eier",2,0,1,2,0,"Ein schmackhaftes Dodo-Ei aus natürlicher Bodenhaltung.","Dodo-Ei",25251,0,99,0,3,83,85
2000544,"halbleer[a] Bierflasche",3,"halbleer[a] Bierflaschen",1,0,1,1,0,"Man müsste schon enorm trinkfest sein, um solch eine Menge Bier zu vertilgen.","Halbleere Bierflasche",25057,0,99,0,3,83,85
2000545,"angetrieben[a] Weinflasche",3,"angetrieben[a] Weinflaschen",1,0,1,1,0,"Diese Weinflasche hat nur kurze Zeit im Meer gelegen und ist in gutem Zustand.","Angetriebene Weinflasche",25057,0,99,0,3,83,85
2000546,"Beruhigungsmittel",4,"Beruhigungsmittel",2,0,1,2,0,"Dieses Beruhigungsmittel ermöglicht es, aggressive Kreaturen genauer zu erforschen.","Beruhigungsmittel",20625,1,99,0,1,83,85
2000547,"Bomber-Finger",4,"Bomber-Finger",2,0,1,0,0,"Der abgetrennte Mittelfinger eines nichtsgesandten Bombers.","Bomber-Finger",30201,1,99,0,3,83,85
2000548,"Leuchtkäfer-Photophor",4,"Leuchtkäfer-Photophore",2,0,1,0,0,"Dieser Photophor ist das Leuchtorgan des Abendstern-Leuchtkäfers. Sein tiefgrünes Glimmen ist bekannt dafür, den Zauber der gestaltwandelnden Imps zu brechen.","Leuchtkäfer-Photophor",25919,1,99,0,3,83,85
2000549,"Feuer-Exergon-Essenz",3,"Feuer-Exergon-Essenzen",1,0,1,1,0,"Diese heißen roten Kerne werden unter anderem dazu verwendet, Kerzen und Weihrauchfässer in Kirchen zu entzünden.","Feuer-Exergon-Essenz",21261,1,99,0,3,83,85
2000550,"Ballen[p] Rösling-Pollen",4,"Ballen[p] Rösling-Pollen",1,0,1,0,0,"Dieses feine gelbe Pulver verursacht extreme Irritationen in Nase und Lunge, wenn es eingeatmet wird.","Rösling-Pollen",25919,1,99,0,3,83,85
2000551,"Irrlicht-Funke",5,"Irrlicht-Funken",1,0,1,0,0,"Dieser Funke nährt das geisterhafte Leuchten eines Irrlichts.","Irrlicht-Funke",25911,1,99,0,3,83,85
2000552,"verwaschen[a] Nekrolog-Seite",3,"verwaschen[a] Nekrolog-Seiten",1,0,1,1,0,"Ein Auszug aus dem Kapitel „Seite für Seite“. Die in Blut geschriebenen Worte und Symbole dieser Seiten sollen schreckliche Kreaturen binden. Wird das Siegel gebrochen, könnte es sein, dass die Kreaturen entkommen.","Verwaschene Nekrolog-Seite",26151,0,99,0,3,83,85
2000553,"verschmutzt[a] Nekrolog-Seite",3,"verschmutzt[a] Nekrolog-Seiten",1,0,1,1,0,"Ein Auszug aus dem Kapitel „Vodorigas Ankunft“. Die in Blut geschriebenen Worte und Symbole dieser Seiten sollen schreckliche Kreaturen binden. Wird das Siegel gebrochen, könnte es sein, dass die Kreaturen entkommen.","Verschmutzte Nekrolog-Seite",26151,0,99,0,3,83,85
2000554,"verkohlt[a] Nekrolog-Seite",3,"verkohlt[a] Nekrolog-Seiten",1,0,1,1,0,"Ein Auszug aus dem Kapitel „Restlose Zerstörung“. Die in Blut geschriebenen Worte und Symbole dieser Seiten sollen schreckliche Kreaturen binden. Wird das Siegel gebrochen, könnte es sein, dass die Kreaturen entkommen.","Verkohlte Nekrolog-Seite",26151,0,99,0,3,83,85
2000555,"angekohlt[a] Nekrolog-Seite",3,"angekohlt[a] Nekrolog-Seiten",1,0,1,1,0,"Ein Auszug aus dem Kapitel „Kultische Goblins“. Die in Blut geschriebenen Worte und Symbole dieser Seiten sollen schreckliche Kreaturen binden. Wird das Siegel gebrochen, könnte es sein, dass die Kreaturen entkommen.","Angekohlte Nekrolog-Seite",26151,0,99,0,3,83,85
2000556,"Mandragora-Spross",2,"Mandragora-Sprossen",1,0,1,0,0,"Dieser Spross wächst aus dem Kopf einer Mandragora und dient der Photosynthese.","Mandragora-Spross",25009,1,99,0,3,83,85
2000557,"Pelikan-Keule",3,"Pelikan-Keulen",1,0,1,1,0,"Ein saftiges Stück Pelikanfleisch.","Pelikan-Keule",25155,1,99,0,3,83,85
2000558,"strahlend[a] Kristall",4,"strahlend[a] Kristalle",2,0,1,0,0,"Eine konzentrierte elementare Aufladung führt in diesem Kristall zu einem vorübergehenden Leuchten.","Strahlender Kristall",20664,1,99,0,3,83,85
2000559,"Magitek-Funkgerät",4,"Magitek-Funkgeräte",2,0,1,2,0,"Ein kleines Kommunikationsgerät, mit dessen Hilfe das Garleische Kaiserreich über weite Entfernungen hinweg kommuniziert. Es ist darauf ausgelegt, zu explodieren, wenn es zu weit von seinem Besitzer entfernt wird. Dieses Notfallsystem schlägt jedoch häufiger mal fehl.","Magitek-Funkgerät",21002,1,99,0,3,83,85
2000560,"Blitz-Exergon-Essenz",3,"Blitz-Exergon-Essenzen",1,0,1,1,0,"Diese Kerne werden häufig von Fischern verwendet, um Fische zu betäuben, die dann an die Oberfläche treiben und sich so leichter fangen lassen.","Blitz-Exergon-Essenz",21265,1,99,0,3,83,85
2000561,"Regenbogenauster",3,"Regenbogenaustern",1,0,1,1,0,"Die farbenfrohe Schale dieses zweischaligen Weichtiers wird zur Herstellung von Schmuck oder zum Dekorieren von Heftgriffen von Dolchen und Degen verwendet.","Regenbogenauster",22254,0,99,0,0,83,85
2000562,"Bericht[p] über Kobolde",4,"Berichte[p] über Kobolde",1,0,1,0,0,"Der Bericht ist nicht sonderlich detailiert und wurde vermutlich aus Erinnerungen rekonstruiert.","Bericht über Kobolde",25918,1,1,66022,3,83,85
2000563,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000564,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000565,"Flamme[p] der Magie",3,"Flammen[p] der Magie",1,0,1,1,0,"Eine Steintafel mit Flammenmotiv, das die Magie symbolisiert.","Flamme der Magie",26018,1,1,0,0,83,85
2000566,"Frucht[p] der Weisheit",3,"Früchte[p] der Weisheit",2,0,1,1,0,"Eine Steintafel mit Traubenmotiv, das die Weisheit symbolisiert.","Frucht der Weisheit",26016,1,1,0,0,83,85
2000567,"Diamant[p] des Reichtums",6,"Diamanten[p] des Reichtums",1,0,1,0,0,"Eine Steintafel mit einem Edelsteinmotiv, das den Wohlstand symbolisiert.","Diamant des Reichtums",26017,1,1,0,0,83,85
2000568,"Helm[p] der Macht",4,"Helme[p] der Macht",2,0,1,0,0,"Eine Steintafel mit einem Helmmotiv, das die Kampfkraft symbolisiert.","Helm der Macht",26019,1,1,0,0,83,85
2000569,"Portion[p] Spezialratatouille",3,"Portionen[p] Spezialratatouille",1,0,1,1,0,"Schmeckt wie bei Muttern.","Spezialratatouille",24108,1,1,65547,3,83,85
2000570,"Gevas Halsberge[p]",2,"Gevas Halsbergen[p]",2,0,1,2,0,"Mit ein paar Stacheln und Nieten wäre diese Halsberge der Renner auf jeder Party.","Gevas Halsberge",48340,1,1,0,3,83,85
2000571,"Flasche[p] Bernsteinsirup",3,"Flaschen[p] Bernsteinsirup",1,0,1,1,0,"Ein nährstoffreiches alchemistisches Gebräu zum Beschleunigen des Wachstums von Pflanzen.","Bernsteinsirup",20644,1,1,66246,3,83,85
2000572,"Kiste[p] mit Fallensteller-Werkzeugen",3,"Kisten[p] mit Fallensteller-Werkzeugen",1,0,1,1,0,"Diese Holzkiste enthält alle möglichen Werkzeuge, die ein Fallensteller so braucht.","Fallensteller-Werkzeuge",21003,1,3,66248,3,83,85
2000573,"Bündel[p] Milchwurzeln",4,"Bündel[p] Milchwurzeln",2,0,1,2,0,"Der dickflüssige weiße Saft dieser Wurzel eines Morbols verleiht seinem Anwender wundersam schreckliche Visionen.","Milchwurzel",21005,1,1,66251,3,83,85
2000574,"Brief[p] an die Älteste",4,"Briefe[p] an die Älteste",2,0,1,0,0,"Ein wichtiges Schreiben der Saatseherin Kan-E-Senna an die Älteste der Sylphen.","Brief an die Älteste",25918,1,1,66251,3,83,85
2000575,"winzig[a] Stab",4,"winzig[a] Stäbe",2,0,1,0,0,"Gerade mal groß genug für ein Lalafell-Kind, ist dieser Stab wohl eher für Sylphen geeignet.","Winziger Stab",32403,1,1,66252,3,83,85
2000576,"grün[a] Blatt",4,"grün[a] Blätter",2,0,1,2,0,"Auf den ersten Blick könnte dieses saftig grüne Blatt von einer Gizar-Pflanze stammen.","Grünes Blatt",25016,1,3,66252,3,83,85
2000577,"Rothutpilz",2,"Rothutpilze",2,0,1,0,0,"Der Legende nach war Eorzea einst die Heimat eines Volkes von winzigen Kreaturen, die sich Rothüte nannten. Sie haben angeblich die Sporen dieses Pilzes dazu verwendet, um Kriegsbemalung für ihre Gesichter herzustellen.","Rothutpilz",25406,1,5,66254,3,83,85
2000578,"Liste[p] des Quartiermeisters",3,"Listen[p] des Quartiermeisters",1,0,1,1,0,"Eine Liste mit Versorgungsgütern und Materialien, die an eine bestimmte garleische Festung geliefert werden sollen.","Liste des Quartiermeisters",26151,1,1,66255,3,83,85
2000579,"Spindel[p] Wolkenseide",3,"Spindeln[p] Wolkenseide",1,0,1,1,0,"Rein weiße Seide, die von den Sylphen gesammelt und gesponnen wurde.","Wolkenseide",21657,1,3,66259,3,83,85
2000580,"leer[a] Holzbottich",4,"leer[a] Holzbottiche",2,0,1,0,0,"Ein großer Holzbottich, den man dir in Buscarrons Horst überlassen hat.","Leerer Holzbottich",22637,1,1,66262,3,83,85
2000581,"wassergefüllt[a] Holzbottich",4,"wassergefüllt[a] Holzbottiche",2,0,1,0,0,"Der Holzbottich aus Buscarrons Horst ist nun bis zum Rand mit kühlem Flusswasser gefüllt.","Wassergefüllter Holzbottich",22642,1,1,66262,3,83,85
2000582,"Haufen[p] Antilopen-Eingeweide",4,"Haufen[p] Antilopen-Eingeweide",1,0,1,0,0,"Antilopen-Eingeweide sollten noch immer warm sein, wenn man sie als Opfergaben verwendet.","Antilopen-Eingeweide",25919,1,4,66264,3,83,85
2000583,"Fliegenfallen-Blüte",3,"Fliegenfallen-Blüten",1,0,1,1,0,"Eine Blüte der Dämonenfliegenfalle.","Fiegenfallen-Blüte",22627,1,2,66264,3,83,85
2000584,"",0,"",0,0,0,0,0,"","",0,0,0,0,0,0,0
2000585,"schmutzig[a] Tongefäß",2,"schmutzig[a] Tongefäße",2,0,1,2,0,"Ein Stück Keramik aus der Blütezeit des Stadtstaates Gelmorra.","Schmutziges Tongefäß",22603,1,8,66267,3,83,85
2000586,"Feuertopf",4,"Feuertöpfe",2,0,1,0,0,"Ein Tongefäß voll mit gemahlenen Bomberfingern und -klauen. Mit Wachs versiegelt.","Feuertopf",25051,1276,3,66268,1,83,85
2000587,"Scharlach-Ohrring",4,"Scharlach-Ohrringe",2,0,1,0,0,"Ein verschlissener Messing-Ohrring mit einem polierten Scharlach-Stein. Ein Lieblingsstück des vergesslichen Qiqirn Teteroon.","Scharlach-Ohrring",48516,1,1,66269,3,83,85
2000588,"leer[a] Fass",2,"leer[a] Fässer",2,0,1,2,0,"Ein Fass, das groß genug ist, um eine ganze Lalafell-Familie darin zu verstecken. Zum Glück sind derzeit jedoch keine Lalafell drin.","Leeres Fass",22261,1,1,66270,3,83,85
2000589,"wassergefüllt[a] Fass",2,"wassergefüllt[a] Fässer",2,0,1,2,0,"Ein Fass, gefüllt mit Wasser vom Narrenfall. Groß genug zum Baden für eine Lalafell-Familie.","Wassergefülltes Fass",22261,1,1,66270,3,83,85
2000590,"Coeurl-Schnurrhaar",4,"Coeurl-Schnurrhaare",2,0,1,2,0,"Es dauert fast ein Jahr, bis einem Coeurl die ersten Schnurrhaare wachsen. Es hat weniger als eine Minute gedauert, sie zu entfernen.","Coeurl-Schnurrhaar",25919,1,5,66270,3,83,85
2000591,"warm[a] Proviantpaket",4,"warm[a] Proviantpakete",2,0,1,2,0,"Weicher Toast aus La Noscea, zwei gekochte Hühnereier, ein pochiertes Apkallu-Ei und eine Tasse Schildkröteneier-Suppe. Ein Traum für Ei-Liebhaber.","Warmes Proviantpaket",22641,1,1,66271,3,83,85
2000592,"länglich[a] Fossil",4,"länglich[a] Fossilien",1,0,1,2,0,"Die verknöcherten Überreste einer nicht mehr zu identifizierenden Kreatur.","Längliches Fossil",22202,1,2,66272,3,83,85
2000593,"rundlich[a] Fossil",4,"rundlich[a] Fossilien",1,0,1,2,0,"Das gerillte Muster auf diesem runden Fossil lässt auf eine Art Panzer schließen.","Rundliches Fossil",22256,1,1,66272,3,83,85
2000594,"Flasche[p] Qiqirn-Feuerwasser",3,"Flaschen[p] Qiqirn-Feuerwasser",1,0,1,1,0,"Ein fauliges Gebräu, das hergestellt wird, indem zahlreiche Dinge aus der Wildnis (tot und lebendig!) in ein Fass mit Wasser geworfen werden. Die Mischung wird sodann eine Woche lang unter der warmen Sonne fermentiert.","Qiqirn-Feuerwasser",24402,1,1,66273,3,83,85
2000595,"Phiole[p] Azeyma-Rosenöl",3,"Phiolen[p] Azeyma-Rosenöl",1,0,1,1,0,"Dieses wohlriechende Öl wurde aus Azeyma-Rosen gewonnen.","Azeyma-Rosenöl",20663,1,1,66279,3,83,85
2000596,"Brief[p] von der Ältesten",4,"Briefe[p] von der Ältesten",2,0,1,0,0,"Die fließenden Zeichen von Frixio, der Ältesten der Sylphen-Zuflucht, sind sowohl wunderschön als auch vollkommen unverständlich.","Brief von der Ältesten",26151,1,1,66280,3,83,85
2000597,"leer[a] Blutampulle",3,"leer[a] Blutampullen",1,0,1,1,0,"Diese Ampulle dient zur Aufbewahrung von Blut.","Leere Blutampulle",20642,1,3,66281,1,83,85
2000598,"Ampulle[p] Haarmückenblut",3,"Ampullen[p] Haarmückenblut",1,0,1,1,0,"Eine Ampulle, die frisches Haarmückenblut enthält. Sylphen wissen allerlei daraus zu fertigen.","Haarmückenblut",20641,1,3,66281,3,83,85
2000599,"Vogelscheuche",3,"Vogelscheuchen",1,0,1,1,0,"Eine zerfledderte Strohpuppe, der du lieber nicht in deinen Träumen begegnen möchtest. Vögel können sich ebenfalls nicht besonders mit ihr anfreunden.","Vogelscheuche",21003,1,4,66285,3,83,85
2000600,"Flasche[p] Flauschblut",4,"Flaschen[p] Flauschblut",2,0,1,2,0,"Das tiefrote Blut eines nicht mehr so flauschigen Flausches. ","Flauschblut",22601,1,3,66287,3,83,85
2000601,"unleserlich[a] Brief",4,"unleserlich[a] Briefe",2,0,1,0,0,"In einer dir fremden Sprache und kruden Zeichen ist auf diesem Zettel eine Nachricht verfasst.","Unleserlicher Brief",25918,1,1,66288,3,83,85
2000602,"Ausgrabungsbericht",4,"Ausgrabungsberichte",2,0,1,0,0,"Ein Bericht, in dem der Archäologe Claudien den aktuellen Stand der Ausgrabungen in Hohenbrück zusammengefasst hat.","Ausgrabungsbericht",26151,1,1,66289,3,83,85
2000603,"Linienflug-Petition",3,"Linienflug-Petitionen",1,0,1,1,0,"Eine Petition der Priesterin Kyokyozo an die Highwind-Fluggesellschaft, in der sie um die Einführung von regelmäßigen Linienflügen zwischen Ul'dah und Hohenbrück bittet.","Linienflug-Petition",26151,1,1,66291,3,83,85
2000604,"Beutel[p] Qualmkohle",4,"Beutel[p] Qualmkohle",2,0,1,0,0,"Ein Beutel voller Kohle, bei deren Verbrennung extrem viel Rauch entsteht.","Qualmkohle",25911,1,1,66292,3,83,85
2000605,"Kaktusknospe",3,"Kaktusknospen",1,0,1,1,0,"Die giftige Knospe eines Sabotenders.","Kaktusknospe",25310,1,5,66295,3,83,85
2000606,"Phiole[p] Nald'thal-Weihwasser",3,"Phiolen[p] Nald'thal-Weihwasser",1,0,1,1,0,"Dieses von den Priestern des Nald'thal-Ordens gesegnete Wasser bewahrt seinen Träger davor, von Ifrit besessen zu werden.","Nald'thal-Weihwasser",22614,306,1,66296,3,83,85
2000607,"Schale[p] Thanalan-Schwarztee",3,"Schalen[p] Thanalan-Schwarztee",1,0,1,1,0,"Ein süßlicher Tee, der aus getrockneten Teeblättern Thanalans hergestellt wird.","Thanalan-Schwarztee",24405,1,3,66297,3,83,85
2000608,"Passionsapfel",4,"Passionsäpfel",2,0,1,0,0,"Diese Äpfel wachsen im Südwald. Sie sind bis über die Grenzen Gridanias heraus bekannt für ihre liebliche Süße und das erfrischend saure Aroma.","Passionsapfel",25308,1,6,66304,3,83,85
2000609,"Astlfinger Kriegsaxt",3,"Astlfinger Kriegsäxte",2,0,1,1,0,"Eine legendäre Axt, die über Generationen hinweg weitervererbt wurde, bis sie schließlich Cuthbert in die Hände fiel.","Astlfinger Kriegsaxt",31408,1,1,66307,3,83,85
2000610,"Perilla-Blatt",2,"Perilla-Blätter",2,0,1,2,0,"Eine Blätterart mit einem sehr eigentümlichen, doch äußerst belebenden Geruch.","Perilla-Blatt",25201,1,1,66309,3,83,85
2000611,"Flasche[p] Mun-Tuy-Soße",3,"Flaschen[p] Mun-Tuy-Soße",1,0,1,1,0,"Eine Soße aus fermentierten Mun-Tuy-Bohnen, die Speisen eine angenehme Würze verleiht.","Mun-Tuy-Soße",25054,1,1,66309,3,83,85
2000612,"Antilopenhorn",4,"Antilopenhörner",2,0,1,2,0,"Das prächtige Horn einer Antilope aus dem Südwald.","Antilopenhorn",22204,1,4,66310,3,83,85
2000613,"fiebersenkend[a] Mittel",4,"fiebersenkend[a] Mittel",2,0,1,2,0,"Dieses Mittel wurde von Buscarron aus Antilopenhörnern gewonnen.","Fiebersenkendes Mittel",22603,1,1,66310,3,83,85
2000614,"Empfehlungsschreiben[p] von Meffrid",4,"Empfehlungsschreiben[p] von Meffrid",1,0,1,2,0,"Ein Schreiben, mit dem Meffrid dich seinem einstigen Ausbilder in der Befreiungsarmee, Gundobald, empfiehlt.","Empfehlungsschreiben von Meffrid",25918,1,1,66312,3,83,85
2000615,"Phiole[p] Peiste-Galle",3,"Phiolen[p] Peiste-Galle",1,0,1,1,0,"Der giftige Gallensaft einer Peiste. Er eignet sich zur Herstellung von Gegengiften.","Peiste-Galle",20661,1,1,66316,3,83,85
2000616,"Sprengstoffröhre",3,"Sprengstoffröhren",1,0,1,1,0,"Eine ausgehöhlte Holzröhre, die mit einigen Unzen Feuersand gefüllt wurde. Wird in Minen und Tunneln eingesetzt, um große Felsbrocken aus dem Weg zu räumen.","Sprengstoffröhre",26015,1276,1,66323,1,83,85
