#,File,DisableRestartResetTime,Priority,SpecialMode,DisableRestartTimeOut,DisableRestart,PassEnd
353,music/ffxiv/BGM_LoV_Boss04.scd,90,1,0,False,False,True
354,music/ffxiv/BGM_LoV_Boss05.scd,90,1,0,False,False,True
355,music/ffxiv/BGM_LoV_Boss06.scd,90,1,0,False,False,True
356,music/ffxiv/BGM_LoV_Boss07.scd,90,1,0,False,False,True
357,music/ffxiv/BGM_LoV_Boss08.scd,90,1,0,False,False,True
358,music/ffxiv/BGM_Ride_Kirin.scd,90,1,2,False,False,True
359,music/ffxiv/BGM_Season_VT.scd,90,1,0,False,False,True
360,music/ffxiv/BGM_Season_Hina.scd,90,1,0,False,False,True
361,music/ex1/BGM_EX1_Dungeon_DravaniaL_02.scd,90,1,0,False,False,True
362,music/ex1/BGM_EX1_Dungeon_DravaniaL_03.scd,90,1,0,False,False,True
363,music/ex1/BGM_EX1_BanFort_Gunasu_Bad.scd,90,1,0,False,False,True
364,music/ex1/BGM_EX1_BanFort_Gunasu_Good.scd,90,1,0,False,False,True
365,music/ex1/BGM_EX1_Ban_Sephiroth01.scd,90,1,0,False,False,True
366,music/ex1/BGM_EX1_Ban_Sephiroth02.scd,90,1,0,False,False,True
367,music/ffxiv/BGM_EX1_PvP01.scd,90,1,3,False,False,True
368,music/ex1/BGM_EX1_Dungeon_Komuda2.scd,90,1,0,False,False,True
369,music/ex1/BGM_EX1_Alex04.scd,90,1,0,False,False,True
370,music/ex1/BGM_EX1_Alex05.scd,90,1,0,False,False,True
371,music/ffxiv/BGM_Ride_Bismark.scd,90,1,2,False,False,True
372,music/ffxiv/BGM_Ride_Ravana.scd,90,1,2,False,False,True
373,music/ffxiv/BGM_Ride_KoR.scd,90,1,2,False,False,True
374,music/ffxiv/BGM_Ride_Sephiroth.scd,90,1,2,False,False,True
375,music/ffxiv/BGM_Beginner01.scd,90,1,0,False,False,True
376,music/ffxiv/BGM_Ride_Bennu.scd,90,1,2,False,False,True
377,music/ex1/BGM_EX1_Event_Nidhogg_01.scd,90,1,0,False,False,True
378,music/ex1/BGM_EX1_Event_Nidhogg_02.scd,90,1,0,False,False,True
379,music/ex1/BGM_EX1_Event_Nidhogg_03.scd,90,1,0,False,False,True
380,music/ffxiv/BGM_Season_SummerFes02.scd,90,1,0,False,False,True
381,music/ex1/BGM_EX1_Field_SkyPirates.scd,90,1,0,False,False,True
382,music/ex1/BGM_EX1_Ban_Nidhogg_01.scd,90,1,0,False,False,True
383,music/ex1/BGM_EX1_Ban_Nidhogg_02.scd,90,1,0,False,False,True
384,music/ex1/BGM_EX1_Ban_Nidhogg_03.scd,90,1,0,False,False,True
385,music/ex1/BGM_EX1_Boss04.scd,90,1,0,False,False,True
386,music/ex1/BGM_EX1_Dungeon_DravaniaC_02.scd,90,1,0,False,False,True
387,music/ex1/BGM_EX1_Dungeon_Hullbreaker_Hard.scd,90,1,0,False,False,True
388,music/ffxiv/BGM_Dungeon_Treasure.scd,90,1,0,False,False,True
389,music/ffxiv/BGM_Dungeon_Deep01.scd,90,1,0,False,False,True
390,music/ffxiv/BGM_Dungeon_Deep02.scd,90,1,0,False,False,True
391,music/ffxiv/BGM_Dungeon_Deep03.scd,90,1,0,False,False,True
392,music/ffxiv/BGM_Dungeon_DeepBoss01.scd,90,1,0,False,False,True
393,music/ex1/BGM_EX1_Makosen_Nomal02.scd,90,1,1,False,False,True
394,music/ex1/BGM_EX1_Makosen_Boss02.scd,90,1,0,False,False,True
395,music/ffxiv/BGM_Ride_Nidhogg.scd,90,1,2,False,False,True
396,music/ffxiv/BGM_Ride_Mogle.scd,90,1,2,False,False,True
397,music/ffxiv/BGM_Ride_Alex.scd,90,1,2,False,False,True
398,music/ex1/BGM_EX1_Event_Fortemps.scd,90,1,0,False,False,True
399,music/ffxiv/BGM_Dungeon_Deep00.scd,90,1,0,False,False,True
400,music/ffxiv/BGM_Event_Odayaka.scd,90,1,0,False,False,True
401,music/ex1/BGM_EX1_Event_Nivas.scd,90,1,0,False,False,True
402,music/ex1/BGM_EX1_Ban_Sophia.scd,90,1,0,False,False,True
403,music/ffxiv/BGM_PvP_Duel.scd,90,1,0,False,False,True
404,music/ffxiv/BGM_Ban_Altema.scd,90,1,0,False,False,True
405,music/ex1/BGM_EX1_Dungeon_Xelphatol.scd,90,1,0,False,False,True
406,music/ex1/BGM_EX1_Boss05.scd,90,1,0,False,False,True
407,music/ex1/BGM_EX1_Dungeon_DravaniaL_04.scd,90,1,0,False,False,True
408,music/ffxiv/BGM_Season_HalloweenD.scd,90,1,0,False,False,True
409,music/ex1/BGM_EX1_Deep01.scd,90,1,0,False,False,True
410,music/ex1/BGM_EX1_Deep02.scd,90,1,0,False,False,True
411,music/ex1/BGM_EX1_Alex06.scd,90,1,0,False,False,True
412,music/ex1/BGM_EX1_Alex07.scd,90,1,0,False,False,True
413,music/ex1/BGM_EX1_Alex08.scd,90,1,0,False,False,True
414,music/ex1/BGM_EX1_Alex09.scd,90,1,0,False,False,True
415,music/ffxiv/BGM_Ride_Sophia.scd,90,1,2,False,False,True
416,music/ffxiv/BGM_Ride_Alex2.scd,90,1,2,False,False,True
417,music/ex1/BGM_EX1_Ban_Demon_02.scd,90,1,0,False,False,True
418,music/ex1/BGM_EX1_Event_vs.scd,90,1,0,False,False,True
419,music/ex1/BGM_EX1_Ban_Demon.scd,90,1,0,False,False,True
420,music/ex1/BGM_EX1_Dungeon_Gri_09.scd,90,1,0,False,False,True
421,music/ex1/BGM_EX1_Dungeon_DravaniaH_02.scd,90,1,0,False,False,True
422,music/ex1/BGM_EX1_Makosen_Field01.scd,90,1,0,False,False,True
423,music/ex1/BGM_EX1_Makosen_Field02.scd,90,1,0,False,False,True
424,music/ffxiv/BGM_Ride_Demon.scd,90,1,2,False,False,True
425,music/ffxiv/BGM_Ride_Bcomp.scd,90,1,2,False,False,True
426,music/ex1/BGM_EX1_Event_Answers.scd,90,1,0,False,False,True
427,music/ex2/BGM_EX2_Null.scd,90,0,0,False,False,True
428,music/ex2/BGM_EX2_System_Title.scd,90,1,0,False,False,True
429,music/ex2/BGM_EX2_EndCredit01.scd,90,1,0,False,False,True
430,music/ex2/BGM_EX2_Field_Safe_01.scd,35,1,0,False,True,True
431,music/ex2/BGM_EX2_Field_Safe_02.scd,35,1,0,False,True,True
432,music/ex2/BGM_EX2_Field_Safe_03.scd,35,1,0,False,True,True
433,music/ex2/BGM_EX2_Town_R_Day.scd,90,1,0,False,False,True
434,music/ex2/BGM_EX2_Town_R_Night.scd,90,1,0,False,False,True
435,music/ex2/BGM_EX2_Field_G_Battle.scd,90,1,0,False,False,True
436,music/ex2/BGM_EX2_Town_K_Day.scd,90,1,0,False,False,True
437,music/ex2/BGM_EX2_Town_K_Night.scd,90,1,0,False,False,True
438,music/ex2/BGM_EX2_Field_Kohgyoku_Battle.scd,90,1,0,False,False,True
439,music/ex2/BGM_EX2_Field_G_Day.scd,30,1,0,False,True,True
440,music/ex2/BGM_EX2_Field_G_Night.scd,30,1,0,False,True,True
441,music/ex2/BGM_EX2_Field_G_Battle.scd,90,1,0,False,False,True
442,music/ex2/BGM_EX2_Field_G_mountain_Day.scd,30,1,0,False,True,True
443,music/ex2/BGM_EX2_Field_G_mountain_Night.scd,30,1,0,False,True,True
444,music/ex2/BGM_EX2_Field_G_mountain_Battle.scd,90,1,0,False,False,True
445,music/ex2/BGM_EX2_Field_G_Lake_Day.scd,90,1,0,False,False,True
446,music/ex2/BGM_EX2_Field_G_Lake_Night.scd,90,1,0,False,False,True
447,music/ex2/BGM_EX2_Field_G_Lake_Battle.scd,90,1,0,False,False,True
448,music/ex2/BGM_EX2_Field_Kohgyoku_Day.scd,30,1,0,False,True,True
449,music/ex2/BGM_EX2_Field_Kohgyoku_Night.scd,30,1,0,False,True,True
450,music/ex2/BGM_EX2_Field_Kohgyoku_Battle.scd,90,1,0,False,False,True
451,music/ex2/BGM_EX2_Field_Yansa_Day.scd,30,1,0,False,True,True
452,music/ex2/BGM_EX2_Field_Yansa_Night.scd,30,1,0,False,True,True
453,music/ex2/BGM_EX2_Field_Yansa_Battle.scd,90,1,0,False,False,True
454,music/ex2/BGM_EX2_Field_A_Day.scd,30,1,0,False,True,True
455,music/ex2/BGM_EX2_Field_A_Night.scd,30,1,0,False,True,True
456,music/ex2/BGM_EX2_Field_A_Battle.scd,90,1,0,False,False,True
457,music/ex2/BGM_EX2_Event_01.scd,90,1,0,False,False,True
458,music/ex2/BGM_EX2_Event_02.scd,90,1,0,False,False,True
459,music/ex2/BGM_EX2_Event_03.scd,90,1,0,False,False,True
460,music/ex2/BGM_EX2_Event_04.scd,90,1,0,False,False,True
461,music/ex2/BGM_EX2_Event_05.scd,90,1,0,False,False,True
462,music/ex2/BGM_EX2_Event_06.scd,90,1,0,False,False,True
463,music/ex2/BGM_EX2_Event_09.scd,90,1,0,False,False,True
464,music/ex2/BGM_EX2_Event_07.scd,90,1,0,False,False,True
465,music/ex2/BGM_EX2_Event_08.scd,90,1,0,False,False,True
466,music/ex2/BGM_EX2_Ban_01.scd,90,1,0,False,False,True
467,music/ex2/BGM_EX2_Ban_02.scd,90,1,0,False,False,True
468,music/ex2/BGM_EX2_Ban_03_1.scd,90,1,0,False,False,True
469,music/ex2/BGM_EX2_Ban_03_2.scd,90,1,0,False,False,True
470,music/ex2/BGM_EX2_Boss_Battle_01.scd,90,1,0,False,False,True
471,music/ex2/BGM_EX2_Dan_D01.scd,90,1,0,False,False,True
472,music/ex2/BGM_EX2_Dan_D02.scd,90,1,0,False,False,True
473,music/ex2/BGM_EX2_Dan_D03.scd,90,1,0,False,False,True
474,music/ex2/BGM_EX2_Dan_D04.scd,90,1,0,False,False,True
475,music/ex2/BGM_EX2_Dan_D05.scd,90,1,0,False,False,True
476,music/ex2/BGM_EX2_Dan_D06.scd,90,1,0,False,False,True
477,music/ex2/BGM_EX2_Dan_D07.scd,90,1,0,False,False,True
478,music/ex2/BGM_EX2_Dan_D08.scd,90,1,0,False,False,True
479,music/ex2/BGM_EX2_Omega_01.scd,90,1,0,False,False,True
480,music/ex2/BGM_EX2_Omega_02.scd,90,1,0,False,False,True
481,music/ex2/BGM_EX2_Omega_03.scd,90,1,0,False,False,True
482,music/ex2/BGM_EX2_Omega_04.scd,90,1,0,False,False,True
483,music/ex2/BGM_EX2_Mount01.scd,90,1,2,False,False,True
484,music/ex2/BGM_EX2_Event_10.scd,90,1,0,False,False,True
485,music/ex2/BGM_EX2_Event_11.scd,90,1,0,False,False,True
486,music/ex2/BGM_EX2_Event_PRELUDE.scd,90,1,0,False,False,True
487,music/ex2/BGM_EX2_Event_END.scd,90,1,0,False,False,True
488,music/ex2/BGM_EX2_BanFort_Koujin_Bad.scd,90,1,0,False,False,True
489,music/ex2/BGM_EX2_Event_12.scd,90,1,0,False,False,True
490,music/ex2/BGM_EX2_Boss_Battle_02.scd,90,1,0,False,False,True
491,music/ex2/BGM_EX2_Ban_01_2.scd,90,1,0,False,False,True
492,music/ex2/BGM_EX2_Ban_01_3.scd,90,1,0,False,False,True
493,music/ffxiv/BGM_Ride_Susano.scd,90,1,2,False,False,True
494,music/ffxiv/BGM_Ride_Lakshmi.scd,90,1,2,False,False,True
495,music/ex2/BGM_EX2_Town_R_Sad.scd,90,1,0,False,False,True
496,music/ffxiv/BGM_Season_Anniversary.scd,90,1,0,False,False,True
497,music/ex2/BGM_EX2_Event_13.scd,90,1,0,False,False,True
498,music/ex2/BGM_EX2_BanFort_Kojin_Good.scd,90,1,0,False,False,True
499,music/ex2/BGM_EX2_Ban_04.scd,90,1,0,False,False,True
500,music/ffxiv/BGM_PvP_Mogi_01.scd,90,1,1,False,False,True
501,music/ffxiv/BGM_PvP_Mogi_02.scd,90,1,0,False,False,True
502,music/ffxiv/BGM_PvP_Mogi_03.scd,90,1,0,False,False,True
503,music/ffxiv/BGM_PvP_Mogi_04.scd,90,1,0,False,False,True
504,music/ex2/BGM_EX2_Dan_D09.scd,90,1,0,False,False,True
505,music/ffxiv/BGM_Ride_Shinryu.scd,90,1,2,False,False,True
506,music/ex2/BGM_EX2_Rti_01.scd,90,1,0,False,False,True
507,music/ex2/BGM_EX2_Rti_02.scd,90,1,0,False,False,True
508,music/ex2/BGM_EX2_Rti_03.scd,90,1,0,False,False,True
509,music/ex2/BGM_EX2_Rti_04.scd,90,1,0,False,False,True
510,music/ex2/BGM_EX2_Rti_05.scd,90,1,0,False,False,True
511,music/ex2/BGM_EX2_Rti_06.scd,90,1,0,False,False,True
512,music/ex2/BGM_EX2_Rti_07.scd,90,1,0,False,False,True
513,music/ex2/BGM_EX2_Rti_08.scd,90,1,0,False,False,True
514,music/ex2/BGM_EX2_Rti_09.scd,90,1,0,False,False,True
515,music/ex2/BGM_EX2_Rti_10.scd,90,1,0,False,False,True
516,music/ffxiv/BGM_Season_Xmas2017.scd,90,1,0,False,False,True
517,music/ex2/BGM_EX2_Ban_04pre.scd,90,1,0,False,False,True
518,music/ex2/BGM_EX2_BanFort_Ananta_Good.scd,90,1,0,False,False,True
519,music/ex2/BGM_EX2_Field_Iroha.scd,90,1,0,False,False,True
520,music/ffxiv/BGM_Season_Princess.scd,90,1,0,False,False,True
521,music/ex2/BGM_EX2_Ban_11.scd,90,1,0,False,False,True
522,music/ex2/BGM_EX2_Ban_12.scd,90,1,0,False,False,True
523,music/ex2/BGM_EX2_Ban_13.scd,90,1,0,False,False,True
524,music/ex2/BGM_EX2_EU_Field.scd,90,1,1,False,False,True
525,music/ex2/BGM_EX2_EU_NM.scd,90,1,0,False,False,True
526,music/ex2/BGM_EX2_Dan_D10.scd,90,1,0,False,False,True
527,music/ex2/BGM_EX2_Dan_D11.scd,90,1,0,False,False,True
528,music/ex2/BGM_EX2_Sigma_01.scd,90,1,0,True,True,False
529,music/ex2/BGM_EX2_Sigma_02.scd,90,1,0,False,False,True
530,music/ex2/BGM_EX2_Sigma_03.scd,90,1,0,False,False,True
531,music/ex2/BGM_EX2_Sigma_04.scd,90,1,0,False,False,True
532,music/ex2/BGM_EX2_Sigma_05.scd,90,1,0,False,False,True
533,music/ex2/BGM_EX2_Sigma_06.scd,90,1,0,False,False,True
534,music/ffxiv/BGM_Ride_Omega.scd,90,1,2,False,False,True
535,music/ffxiv/BGM_Ride_Sigma.scd,90,1,2,False,False,True
536,music/ffxiv/BGM_Ride_Byakko.scd,90,1,2,False,False,True
537,music/ffxiv/BGM_Field_Safe2.scd,90,1,0,False,False,True
538,music/ffxiv/BGM_Minigame_Egghunt.scd,90,1,0,False,False,True
539,music/ffxiv/BGM_Season_VTID.scd,90,1,0,False,False,True
540,music/ex2/BGM_EX2_BanFort_Namazuo_Good.scd,90,1,0,False,False,True
541,music/ex2/BGM_EX2_Ban_16.scd,90,1,0,False,False,True
542,music/ex2/BGM_EX2_Ban_17.scd,90,1,0,False,False,True
543,music/ex2/BGM_EX2_Ban_18.scd,90,1,0,False,False,True
544,music/ex2/BGM_EX2_Ban_19.scd,90,1,0,False,False,True
545,music/ex2/BGM_EX2_Ban_20.scd,90,1,0,False,False,True
546,music/ex2/BGM_EX2_Ban_21.scd,90,1,0,False,False,True
547,music/ex2/BGM_EX2_Ban_23.scd,90,1,0,False,False,True
548,music/ex2/BGM_EX2_Ban_14.scd,90,1,0,False,False,True
549,music/ex2/BGM_EX2_Ban_15.scd,90,1,0,False,False,True
550,music/ex2/BGM_EX2_Event_14.scd,90,1,0,False,False,True
551,music/ex2/BGM_EX2_Dan_D12.scd,90,1,0,False,False,True
552,music/ffxiv/BGM_Ride_TK.scd,90,1,2,False,False,True
553,music/ex2/BGM_EX2_Rti_11.scd,90,1,0,False,False,True
554,music/ex2/BGM_EX2_Rti_12.scd,90,1,0,False,False,True
555,music/ex2/BGM_EX2_Rti_13.scd,90,1,0,False,False,True
556,music/ex2/BGM_EX2_Rti_14.scd,90,1,0,False,False,True
557,music/ex2/BGM_EX2_Rti_15.scd,90,1,0,False,False,True
558,music/ex2/BGM_EX2_Rti_16.scd,90,1,0,False,False,True
559,music/ex2/BGM_EX2_Rti_17.scd,90,1,0,False,False,True
560,music/ex2/BGM_EX2_Rti_18.scd,90,1,0,False,False,True
561,music/ex2/BGM_EX2_Event_15.scd,90,1,0,False,False,True
562,music/ex2/BGM_EX2_Event_16.scd,90,1,0,False,False,True
563,music/ex2/BGM_EX2_Event_17.scd,90,1,0,True,True,False
564,music/ffxiv/BGM_Ride_NIKU.scd,90,1,2,False,False,True
565,music/ffxiv/BGM_Ride_Abare.scd,90,1,2,False,False,True
566,music/ffxiv/BGM_Town_K_Day.scd,90,1,0,False,False,True
567,music/ffxiv/BGM_Town_K_Night.scd,90,1,0,False,False,True
568,music/ffxiv/BGM_Field_G_Battle.scd,90,1,0,False,False,True
569,music/ex2/BGM_EX2_Ban_22.scd,90,1,0,False,False,True
570,music/ffxiv/BGM_Ride_Mikoshi.scd,90,1,2,False,False,True
571,music/ex2/BGM_EX2_Event_18.scd,90,1,0,False,False,True
572,music/ex2/BGM_EX2_Event_24.scd,90,1,0,False,False,True
573,music/ex2/BGM_EX2_Event_31.scd,90,1,0,False,False,True
574,music/ex2/BGM_EX2_Event_32.scd,90,1,0,False,False,True
575,music/ex2/BGM_EX2_Event_33.scd,90,1,0,True,True,False
576,music/ex2/BGM_EX2_Event_34.scd,90,1,0,False,False,True
577,music/ex2/BGM_EX2_Event_35.scd,90,1,0,False,False,True
578,music/ex2/BGM_EX2_Event_36.scd,90,1,0,False,False,True
579,music/ex2/BGM_EX2_Event_37.scd,90,1,0,False,False,True
580,music/ffxiv/BGM_Season_XmasCho.scd,90,1,1,False,False,True
581,music/ex2/BGM_EX2_Ban_24.scd,90,1,0,False,False,True
582,music/ex2/BGM_EX2_Ban_25.scd,90,1,0,False,False,True
583,music/ex2/BGM_EX2_Dan_D13.scd,90,1,0,False,False,True
584,music/ex2/BGM_EX2_Dan_D14.scd,90,1,0,False,False,True
585,music/ex2/BGM_EX2_alpha_01.scd,90,1,0,False,False,True
586,music/ex2/BGM_EX2_alpha_02.scd,90,1,0,False,False,True
587,music/ex2/BGM_EX2_alpha_03.scd,90,1,0,False,False,True
588,music/ffxiv/BGM_Ride_Suzaku.scd,90,1,2,False,False,True
589,music/ffxiv/BGM_Ride_Alpha.scd,90,1,2,False,False,True
590,music/ex2/BGM_EX2_Event_38.scd,90,1,0,False,False,True
591,music/ex2/BGM_EX2_alpha_04.scd,90,1,0,False,False,True
592,music/ffxiv/BGM_Ride_Bike.scd,90,1,2,False,False,True
593,music/ex2/BGM_EX2_Uzune2.scd,90,1,0,False,False,True
604,music/ffxiv/BGM_Event_BKC01.scd,90,1,0,True,True,False
605,music/ffxiv/BGM_Event_BKC02.scd,90,1,0,False,False,True
606,music/ffxiv/BGM_Event_BKC03.scd,90,1,0,False,False,True
607,music/ffxiv/BGM_Event_BKC04.scd,90,1,0,False,False,True
608,music/ffxiv/BGM_Event_BKC05.scd,90,1,0,False,False,True
609,music/ffxiv/BGM_Event_BKC06.scd,90,1,0,False,False,True
610,music/ffxiv/BGM_Event_BKC07.scd,90,1,0,False,False,True
611,music/ffxiv/BGM_Event_BKC08.scd,90,1,0,False,False,True
612,music/ffxiv/BGM_Event_BKC09.scd,90,1,0,False,False,True
613,music/ffxiv/BGM_Event_BKC10.scd,90,1,0,False,False,True
614,music/ffxiv/BGM_Ride_BKC.scd,90,1,2,False,False,True
615,music/ex2/BGM_EX2_Rti_19.scd,90,1,0,False,False,True
616,music/ex2/BGM_EX2_Rti_20.scd,90,1,0,False,False,True
617,music/ex2/BGM_EX2_Rti_21.scd,90,1,0,False,False,True
618,music/ex2/BGM_EX2_Rti_22.scd,90,1,0,False,False,True
619,music/ex2/BGM_EX2_Rti_23.scd,90,1,0,False,False,True
620,music/ex2/BGM_EX2_Rti_24.scd,90,1,0,False,False,True
621,music/ex2/BGM_EX2_Rti_25.scd,90,1,0,False,False,True
622,music/ex2/BGM_EX2_Rti_26.scd,90,1,0,False,False,True
623,music/ex2/BGM_EX2_Rti_27.scd,90,1,0,False,False,True
624,music/ex2/BGM_EX2_Rti_28.scd,90,1,0,False,False,True
625,music/ex2/BGM_EX2_Rti_29.scd,90,1,0,False,False,True
626,music/ex2/BGM_EX2_Rti_30.scd,90,1,0,False,False,True
627,music/ex2/BGM_EX2_Rti_32.scd,90,1,0,False,False,True
628,music/ex2/BGM_EX2_Rti_33.scd,90,1,0,False,False,True
629,music/ex2/BGM_EX2_Rti_34.scd,90,1,0,False,False,True
630,music/ffxiv/BGM_AOZ_Battle01.scd,90,1,0,False,False,True
631,music/ffxiv/BGM_AOZ_Battle02.scd,90,1,0,False,False,True
632,music/ex2/BGM_EX2_EU_Dungeon.scd,90,1,0,False,False,True
633,music/ex2/BGM_EX2_EU_Boss.scd,90,1,0,False,False,True
634,music/ex2/BGM_EX2_EU_LB.scd,90,1,0,False,False,True
635,music/ffxiv/BGM_Ride_Seiryu.scd,90,1,2,False,False,True
636,music/ffxiv/BGM_Ride_Kyubi.scd,90,1,2,False,False,True
637,music/ffxiv/BGM_Ride_Kgreen.scd,90,1,2,False,False,True
638,music/ffxiv/BGM_Ride_Kyellow.scd,90,1,2,False,False,True
639,music/ex2/BGM_EX2_Dan_D15.scd,90,1,0,False,False,True
640,music/ex2/BGM_EX2_Ban_26.scd,90,1,0,False,False,True
641,music/ffxiv/BGM_EMJ.scd,90,1,0,False,False,True
642,music/ffxiv/BGM_RideShooting_Win.scd,90,1,0,False,False,True
643,music/ffxiv/BGM_RideShooting_Lose.scd,90,1,0,False,False,True
644,music/ffxiv/BGM_RideShooting.scd,90,1,0,False,False,True
645,music/ex2/BGM_EX2_EndCredit02.scd,90,1,0,False,False,True
646,music/ex3/BGM_EX3_Event_01.scd,90,1,0,False,False,True
647,music/ex3/BGM_EX3_Event_02.scd,90,1,0,False,False,True
648,music/ex3/BGM_EX3_Event_03.scd,90,1,0,False,False,True
649,music/ex3/BGM_EX3_Event_04.scd,90,1,0,False,False,True
650,music/ex3/BGM_EX3_Event_05.scd,90,1,0,False,False,True
651,music/ex3/BGM_EX3_Event_06.scd,90,1,0,False,False,True
652,music/ex3/BGM_EX3_Event_07.scd,90,1,0,False,False,True
653,music/ex3/BGM_EX3_Event_08.scd,90,1,0,False,False,True
654,music/ex3/BGM_EX3_Event_09.scd,90,1,0,False,False,True
655,music/ex3/BGM_EX3_Event_10.scd,90,1,0,False,False,True
656,music/ex3/BGM_EX3_Event_12.scd,90,1,0,False,False,True
657,music/ex3/BGM_EX3_Event_13.scd,90,1,0,True,True,False
658,music/ex3/BGM_EX3_Event_14.scd,90,1,0,False,False,True
659,music/ex3/BGM_EX3_Town_C_Day.scd,90,1,0,False,False,True
660,music/ex3/BGM_EX3_Town_C_Night.scd,90,1,0,False,False,True
661,music/ex3/BGM_EX3_Town_Y_Day.scd,90,1,0,False,False,True
662,music/ex3/BGM_EX3_Town_Y_Night.scd,90,1,0,False,False,True
663,music/ex3/BGM_EX3_Field_Lak_Day.scd,30,1,0,False,True,True
664,music/ex3/BGM_EX3_Field_Lak_Night.scd,30,1,0,False,True,True
665,music/ex3/BGM_EX3_Field_Kor_Day.scd,30,1,0,False,True,True
666,music/ex3/BGM_EX3_Field_Kor_Night.scd,30,1,0,False,True,True
667,music/ex3/BGM_EX3_Field_Ama_Day.scd,30,1,0,False,True,True
668,music/ex3/BGM_EX3_Field_Ama_Night.scd,30,1,0,False,True,True
669,music/ex3/BGM_EX3_Field_Ilm_Day.scd,30,1,0,False,True,True
670,music/ex3/BGM_EX3_Field_Ilm_Night.scd,30,1,0,False,True,True
671,music/ex3/BGM_EX3_Field_Rak_Day.scd,30,1,0,False,True,True
672,music/ex3/BGM_EX3_Field_Rak_Night.scd,30,1,0,False,True,True
673,music/ex3/BGM_EX3_Field_Tem_Day.scd,90,1,0,False,False,True
674,music/ex3/BGM_EX3_Field_Tem_Night.scd,90,1,0,False,False,True
675,music/ex3/BGM_EX3_Field_Safe_01.scd,30,1,0,False,True,True
676,music/ex3/BGM_EX3_Field_Safe_02.scd,90,1,0,False,False,True
677,music/ex3/BGM_EX3_Field_Lak_Battle.scd,90,1,0,False,False,True
678,music/ex3/BGM_EX3_Field_Kor_Battle.scd,90,1,0,False,False,True
679,music/ex3/BGM_EX3_Field_Ama_Battle.scd,90,1,0,False,False,True
680,music/ex3/BGM_EX3_Field_Ilm_Battle.scd,90,1,0,False,False,True
681,music/ex3/BGM_EX3_Field_Rak_Battle.scd,90,1,0,False,False,True
682,music/ex3/BGM_EX3_Field_Tem_Battle.scd,90,1,0,False,False,True
683,music/ex3/BGM_EX3_Ban_01.scd,90,1,0,False,False,True
684,music/ex3/BGM_EX3_Ban_02.scd,90,1,0,False,False,True
685,music/ex3/BGM_EX3_Ban_03.scd,90,1,0,False,False,True
686,music/ex3/BGM_EX3_Ban_04.scd,90,1,0,False,False,True
687,music/ex3/BGM_EX3_Dan_D01.scd,90,1,0,False,False,True
688,music/ex3/BGM_EX3_Dan_D02.scd,90,1,0,False,False,True
689,music/ex3/BGM_EX3_Dan_D03.scd,90,1,0,False,False,True
690,music/ex3/BGM_EX3_Dan_D04.scd,90,1,0,False,False,True
691,music/ex3/BGM_EX3_Dan_D05.scd,90,1,0,False,False,True
692,music/ex3/BGM_EX3_Dan_D06.scd,90,1,0,False,False,True
693,music/ex3/BGM_EX3_Dan_D07.scd,90,1,0,False,False,True
694,music/ex3/BGM_EX3_Dan_D08.scd,90,1,0,False,False,True
695,music/ex3/BGM_EX3_Boss_Battle01.scd,90,1,0,False,False,True
696,music/ex3/BGM_EX3_Raid_01.scd,90,1,0,False,False,True
697,music/ex3/BGM_EX3_Raid_02.scd,90,1,0,False,False,True
698,music/ex3/BGM_EX3_Raid_03.scd,90,1,0,False,False,True
699,music/ex3/BGM_EX3_Mount01.scd,90,1,2,False,False,True
700,music/ffxiv/BGM_Ride_Titania.scd,90,1,2,False,False,True
701,music/ffxiv/BGM_Ride_Innocence.scd,90,1,2,False,False,True
702,music/ffxiv/BGM_Ride_Eden.scd,90,1,2,False,False,True
703,music/ffxiv/BGM_Ride_GS01.scd,90,1,2,False,False,True
704,music/ex3/BGM_EX3_System_Title.scd,90,1,0,False,False,True
705,music/ex3/BGM_EX3_EndCredit01.scd,90,1,0,False,False,True
706,music/ex3/BGM_EX3_Boss_Battle02.scd,90,1,0,False,False,True
707,music/ex3/BGM_EX3_Event_15.scd,90,1,0,False,False,True
708,music/ex3/BGM_EX3_Event_16.scd,90,1,0,False,False,True
709,music/ex3/BGM_EX3_Event_17.scd,90,1,0,False,False,True
710,music/ex3/BGM_EX3_Event_18.scd,90,1,0,False,False,True
711,music/ex3/BGM_EX3_Town_Y_Day2.scd,90,1,0,False,False,True
712,music/ex3/BGM_EX3_Field_Safe_03.scd,30,1,0,False,True,True
713,music/ex3/BGM_EX3_Null.scd,90,0,0,False,False,True
714,music/ex3/BGM_EX3_Event_19.scd,90,1,0,False,False,True
715,music/ffxiv/BGM_Ride_Amaro.scd,90,1,2,False,False,True
716,music/ex3/BGM_EX3_Field_Kor_Day2.scd,90,1,0,False,False,True
717,music/ex3/BGM_EX3_Raid_04.scd,90,1,0,False,False,True
718,music/ffxiv/BGM_Season_XmasCho_02.scd,90,1,1,False,False,True
719,music/ex3/BGM_EX3_BanFort_Fairy_Good.scd,90,1,0,False,False,True
720,music/ex1/BGM_EX1_FATE_Hukko.scd,90,1,0,False,False,True
721,music/ex3/BGM_EX3_Town_Y_Bar.scd,90,1,0,False,False,True
722,music/ffxiv/BGM_PvP_Battle_02.scd,90,1,1,False,False,True
723,music/ex3/BGM_EX3_Ban_05.scd,90,1,0,False,False,True
724,music/ex3/BGM_EX3_Ban_06.scd,90,1,0,False,False,True
