#,Name,UnlockLink,Icon,VFX,ActionTimelineHit,PrimaryCostValue,SecondaryCostValue,ActionCombo,Cast100ms,Recast100ms,ActionProcStatus,StatusGainSelf,Omen,OmenAlt,AnimationEnd,ActionCategory,Unknown1,AnimationStart,Unknown2,BehaviourType,ClassJobLevel,CastType,EffectRange,XAxisModifier,PrimaryCostType,SecondaryCostType,ExtraCastTime100ms,CooldownGroup,AdditionalCooldownGroup,MaxCharges,Aspect,Unknown4,ClassJobCategory,AutoAttackBehaviour,EquivalenceGroup,Unknown_70,ClassJob,Range,DeadTargetBehaviour,AttackType,Unknown8,IsRoleAction,Unknown28,CanTargetSelf,CanTargetParty,CanTargetAlliance,CanTargetHostile,CanTargetAlly,Unknown10,TargetArea,CanTargetOwnPet,CanTargetPartyPet,RequiresLineOfSight,NeedToFaceTarget,Unknown14,PreservesCombo,Unknown15,AffectsPosition,IsPvP,Unknown16,LogCastMessage,Unknown18,LogMissMessage,LogActionMessage,Unknown21,Unknown22,Unknown23,CanUseWhileMounted,Unknown25,IsPlayerAction,Unknown27
3346,Diarchie,0,405,24,1870,0,0,0,5,150,0,0,0,0,1803,4,0,8,0,0,0,3,9,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,10,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3347,Feuerball,0,405,13,2150,0,0,0,30,200,0,0,1,0,1540,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3348,Eisball,0,405,14,2152,0,0,0,30,200,0,0,1,0,1542,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,2,1,0,0,0,0,-1,100,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3349,Fächerstreich,0,405,24,3253,0,0,0,30,10,0,0,1,0,3213,4,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3350,Klingenschimmer,0,405,0,3261,0,0,0,0,10,0,0,0,0,3221,4,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3351,Pradamante,0,405,24,3016,0,0,0,30,10,0,0,1,0,3015,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3352,Giga-Sprung,0,405,0,3260,0,0,0,0,10,0,0,0,0,3220,4,0,0,0,1,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3353,Liliputlied,0,405,0,1375,0,0,0,0,10,0,0,0,0,3020,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,100,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3354,Attacke,0,405,0,1875,0,0,0,0,0,0,0,0,0,3216,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,3,0,2,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3355,Attacke,0,405,0,3264,0,0,0,0,0,0,0,0,0,3224,1,0,0,0,0,0,3,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3356,Volle Kraft,0,405,0,1875,0,0,0,0,0,0,0,0,0,3205,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3357,,0,405,0,1875,0,0,0,0,0,0,0,0,0,85,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False
3358,Augen auf mich,0,405,24,2186,0,0,0,40,100,0,0,0,0,1740,3,0,8,0,0,0,5,30,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3359,Ägidensegen,0,784,19,1877,1,0,0,0,0,0,0,0,0,2240,15,0,49,0,0,0,2,30,0,14,0,0,0,0,0,7,2,0,0,0,0,-1,0,0,8,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False
3360,Blindwütige Zerstörung,0,784,20,1875,1,0,0,20,0,0,0,0,0,2243,15,0,50,0,0,0,1,0,0,14,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,8,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False
3361,Cometeor,0,784,22,1883,1,0,0,20,0,0,0,1,0,2251,15,1,52,0,0,0,2,8,0,14,0,0,0,0,0,7,1,0,0,0,0,-1,25,0,8,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False
3362,Empyreischer Regen,0,784,23,1880,1,0,0,0,0,0,0,0,0,2248,15,2,53,0,0,0,2,30,0,14,0,0,0,0,0,7,2,0,0,0,0,-1,0,0,8,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,True,False,False,True,False
3363,テュポーン：自分中心円：ゴールドソーサー,0,405,24,4086,0,0,0,30,0,0,0,1,0,4085,3,0,8,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3364,テュポーン：ステージ外周：ゴールドソーサー,0,405,24,4088,0,0,0,30,0,0,0,78,0,4087,3,0,8,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3365,テュポーン：扇：ゴールドソーサー,0,405,24,4090,0,0,0,30,0,0,0,5,0,4089,3,0,8,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3366,テュポーン：直線：ゴールドソーサー,0,405,24,4092,0,0,0,30,0,0,0,2,0,4091,3,0,8,0,0,0,4,26,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3367,テュポーン：GT：ゴールドソーサー,0,405,24,1875,0,0,0,30,0,0,0,0,0,4093,3,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3368,透明：テュポーン：GT：ゴールドソーサー,0,405,0,3746,0,0,0,35,0,0,0,1,0,3745,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3369,Landverwüster,0,405,0,3241,0,0,0,150,0,0,0,2,0,3201,3,0,8,0,0,0,8,0,40,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3370,Bodenwelle,0,405,0,3242,0,0,0,30,0,0,0,5,0,3202,3,0,10,0,0,0,3,38,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3371,Seitlicher Schnitt,0,405,0,3243,0,0,0,100,0,0,0,5,0,3203,3,0,11,0,0,0,3,28,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3372,Seismischer Schlag,0,405,0,1875,0,0,0,0,0,0,0,1,0,1222,3,0,0,0,0,0,5,21,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3373,Flammender Schrei,0,405,0,3245,0,0,0,0,0,0,0,1,0,3205,3,0,0,0,0,0,5,50,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3374,Zu Boden,0,405,0,4163,0,0,0,0,0,0,0,1,0,4162,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3375,Detonation,0,405,0,3241,0,0,0,0,0,0,0,1,0,3201,3,0,0,0,0,0,6,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3376,,0,405,0,3115,0,0,0,0,0,0,0,0,0,1378,4,0,0,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3377,Eiserner Kuss,0,19611,0,1875,0,0,0,10,25,0,0,0,0,192,17,0,5,0,0,0,2,5,0,0,26,0,58,0,0,7,1,1,0,0,0,0,60,0,3,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3378,Bombastik-Bombe,0,19616,0,1875,0,0,0,10,100,0,0,0,0,4353,17,0,5,0,0,0,2,5,0,0,26,0,75,0,0,0,1,1,0,0,0,0,60,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3379,Pechbombe,0,19620,0,1875,0,0,0,10,100,0,0,0,0,4354,17,0,5,0,0,0,2,5,0,0,26,0,60,0,0,0,1,1,0,0,0,0,60,0,0,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3380,Drachentöter,0,405,0,4161,0,0,0,0,0,0,0,1,0,4160,3,0,0,0,0,0,6,10,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3381,Fächerstreich,0,405,24,3012,0,0,0,30,10,0,0,1,0,3011,3,0,8,0,0,0,5,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,6,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3382,Klingenschimmer,0,405,0,3014,0,0,0,0,10,0,0,0,0,3013,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,8,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3383,Pradamante,0,405,24,3016,0,0,0,25,10,0,0,1,0,3015,3,0,8,0,0,0,2,6,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3384,Flammensturm,0,405,0,3250,0,0,0,0,0,0,0,0,0,3210,4,0,0,0,0,0,3,12,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3385,Gewaltiger Hieb,0,405,24,3251,0,0,0,30,0,0,0,5,0,3211,4,0,8,0,0,0,3,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,3,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3386,Schnellfeuerkanone XLI,0,405,24,3252,0,0,0,50,0,0,0,2,0,3212,4,0,8,0,0,0,4,40,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3387,Einsaugen,0,405,0,3254,0,0,0,0,0,0,0,0,0,3214,4,0,0,0,0,0,5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3388,Kleinkanone XLIII,0,405,24,3253,0,0,0,50,0,0,0,1,0,3213,4,0,8,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3389,Flammensturm,0,405,24,3241,0,0,0,35,0,0,0,5,0,3201,4,0,8,0,0,0,3,12,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,1,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3390,Flammensturm,0,405,0,1875,0,0,0,0,0,0,0,0,0,1222,4,0,0,0,0,0,3,17,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,3,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
3391,Flächenbombardement,0,405,0,3242,0,0,0,10,0,0,0,0,0,3202,4,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,40,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3392,Flächenbombardement,0,405,0,4184,0,0,0,30,0,0,0,1,0,4183,4,0,0,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3393,Blitzhauch,0,405,0,3243,0,0,0,0,0,0,0,2,0,3203,3,0,0,0,1,0,8,0,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,40,0,3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3394,Garleisches Feuer,0,405,24,3244,0,0,0,0,0,0,0,0,0,3204,3,0,10,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,40,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3395,Geringschätzung,0,405,0,3241,0,0,0,30,0,0,0,1,0,3201,4,0,13,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3396,Geringschätzung,0,405,0,1875,0,0,0,40,0,0,0,1,0,1222,4,0,0,0,0,0,2,8,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3397,Verwarnung,0,405,0,3242,0,0,0,30,0,0,0,2,0,3202,4,0,8,0,0,0,4,40,12,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3398,Verwarnung,0,405,0,1875,0,0,0,20,0,0,0,0,0,1222,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3399,Verwarnung,0,405,0,4096,0,0,0,20,0,0,0,2,0,4095,4,0,0,0,0,0,4,40,4,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3400,Äußere Unruhe,0,405,0,3243,0,0,0,40,0,0,0,70,0,3203,4,0,11,0,0,0,3,31,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3401,Zurechtweisung,0,405,24,3245,0,0,0,100,0,0,0,72,0,3205,4,0,8,0,0,0,5,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3402,Herablassung,0,405,0,3246,0,0,0,25,0,0,0,1,0,3206,4,0,13,0,0,0,2,5,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,50,0,5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3403,Antipathie,0,405,0,3247,0,0,0,30,0,0,0,0,0,3207,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
3404,Antipathie,0,405,0,4098,0,0,0,30,0,0,0,67,0,4097,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3405,Antipathie,0,405,0,4100,0,0,0,30,0,0,0,68,0,4099,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3406,Antipathie,0,405,0,4102,0,0,0,30,0,0,0,69,0,4101,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
3407,Innere Unruhe,0,405,0,3244,0,0,0,40,0,0,0,71,0,3204,4,0,10,0,0,0,2,20,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,50,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3408,Hervorbrechen,0,405,0,3241,0,0,0,70,0,0,0,0,0,3201,4,0,0,0,0,0,5,10,0,2,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
3409,Gewaltiger Ausbruch,0,405,0,3241,0,0,0,70,0,0,0,0,0,3201,4,0,0,0,0,0,5,50,0,2,0,0,0,0,0,1,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False
3410,,0,405,0,1875,0,0,0,100,0,0,0,1,0,1222,4,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,100,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3411,Garleisches Feuer,0,405,24,1875,0,0,0,0,0,0,0,1,0,1222,3,0,10,0,0,0,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3412,Seisga Antiqua,0,405,24,3317,0,0,0,50,300,0,0,0,0,3316,2,0,10,0,0,0,2,60,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3413,Seismos Antiqua,0,405,0,3315,0,0,0,0,300,0,0,0,0,3314,2,0,0,0,0,0,2,60,0,0,0,0,0,0,0,4,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3414,Schwarzes Loch,0,405,0,3244,0,0,0,0,0,0,0,0,0,3204,4,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,23,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3415,Weißes Loch,0,405,24,3245,0,0,0,60,0,0,0,5,0,3205,4,0,8,0,0,0,3,15,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,23,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3416,Schockwelle,0,405,24,3246,0,0,0,40,0,0,0,0,0,3206,4,0,8,0,0,0,2,19,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3417,,0,405,0,1875,0,0,0,0,0,0,0,0,0,4152,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,20,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3418,Jagdmond,0,405,0,3446,0,0,0,0,0,0,0,0,0,3445,3,0,0,0,0,0,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3419,Ätherdispersion,0,405,0,3241,0,0,0,0,0,0,0,0,0,3201,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-1,100,0,0,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3420,Neka,0,405,24,3736,0,0,0,0,0,0,0,0,0,3735,2,0,8,0,0,0,2,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3421,Isten,0,405,0,3268,0,0,0,0,0,0,0,0,0,3228,3,0,0,0,0,0,5,5,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3422,Sina,0,405,0,1847,0,0,0,0,0,0,0,0,0,1594,2,0,0,0,0,0,5,10,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3423,Salas,0,405,0,2966,0,0,0,0,0,0,0,0,0,2965,2,0,0,0,0,0,5,8,0,2,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
3424,Negra,0,405,24,3244,0,0,0,25,70,0,0,3,0,3204,2,0,8,0,0,0,3,50,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,5,0,6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3425,Gedehnte Zeit,0,405,24,4167,0,0,0,0,0,0,0,0,0,4166,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3426,Pesthauch,0,405,24,4169,0,0,0,0,0,0,0,1,0,4168,2,0,8,0,0,0,2,55,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3427,Ätherströmung,0,405,0,3748,0,0,0,0,0,0,0,0,0,3747,4,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3428,Äthersog,0,405,0,3750,0,0,0,0,0,0,0,0,0,3749,4,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,100,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3429,Komet,0,405,0,4178,0,0,0,0,0,0,0,0,0,4177,2,0,0,0,0,0,2,50,0,0,0,0,0,0,0,7,0,0,0,0,0,-1,0,0,5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3430,Meteor,0,405,0,4180,0,0,0,0,0,0,0,0,0,4179,2,0,0,0,0,0,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False
3431,Dunkel-Feuer,0,405,0,1903,0,0,0,0,0,0,0,0,0,473,1,0,0,0,0,0,1,5,0,0,0,0,0,0,0,7,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
3432,Funken,0,405,24,1875,0,0,0,30,0,0,0,0,0,484,2,0,8,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,-1,100,0,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False
