#,Description,DescriptionEnhanced,Tooltip,SpecialActionName,SpecialActionDescription,Attack,Defense,Speed,MinionSkillType,HasAreaAttack,StrengthGate,StrengthEye,StrengthShield,StrengthArcana
100,Du rufst deine Aufzieh-Magitek-Drohne herbei. Eine exakte Nachbildung einer mit Erdseim betriebenen Magitek-Drohne im Maßstab 1:9 (Ultima-Waffe-Actionfigur nicht im Lieferumfang enthalten).,"Dieses Wunder moderner Mechanik ist eigentlich ein Wunder antiker allagischer Technik, die man rekonstruiert und dann mit garleischer Magitek-Technologie verfeinert hat.","Vorwärts, Magitek-Frontbrecher!
Demonstriere diesen Würmern
unsere Überlegenheit.
*Garleischer Centurio*",Totalattacke,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus. ,50,75,2,1,True,False,False,False,False
101,"Du rufst dein Wölkchen der Dunkelheit herbei. Wer sich in seiner Nähe aufhält, sollte das Husten, Niesen und Herumwedeln tunlichst vermeiden, sonst ist das Wölkchen für immer verschwunden.","Als dieser mechanische Begleiter eines Gold-
schmieds, der wegen schwarzer Künste gehängt worden war, gefunden wurde, war die Obrigkeit alarmiert und ließ den kürzlich Verstorbenen ausgraben. Zu ihrem großen Schrecken war der Sarg leer.","Wir sind die Wolke der Dunkelheit!
Alles ergreifend, alles verschlingend.
*Wolke der Dunkelheit*",Kleinstpartikelstrahl,"Führt eine Attacke mit Attacke-Wert 150 auf die Gegner in der Nähe aus und verringert ihre ABW um 30 %.
**Dauer:** 6 Sekunden",70,60,4,1,False,False,True,False,False
102,"Du rufst deine Ninki Nanka-Puppe herbei. Genau wie seine Eltern wird sich dieses schuppige Wesen rasant fortpflanzen, wenn man es unbeaufsichtigt lässt.","Anstatt ihre Eier in einem Teich oder Fluss abzulegen, wo sie leicht anderen wilden Tieren zum Opfer fallen könnten, lagert das Ninki Nanka-Weibchen diese auf dem Rücken des Vaters, der sie trägt und beschützt, bis der Nachwuchs schlüpft. Sofern er nicht vorher runterfällt ...","Eierstich und Dottergelb! Ei, viele Eier, mehr Eier, alle Eier!
Wundereierbar!
*Gigitty, der Spriggan*",Ninki-Stänker,"Erhöht die ATT eigener Trabanten in der Nähe um 25.
**Dauer:** 6 Sekunden",55,40,2,3,False,True,True,False,False
103,Du rufst dein Panda-Stofftier herbei. Angenehm weich und exotisch zugleich.,"Im Fernen Osten sollen Pandas so beliebt sein, dass sie angeblich sogar Positionen in der Regierung einnehmen. Andererseits gibt es auch Berichte, sie seien ganz im Gegensatz zu ihrem Aussehen wild und unbändig.","Auch im Fernen Osten, wie ihr es nennt, gibt es
Lebewesen, die wie Götter verehrt werden.
*Yugiri*",Bambusgrube,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Feinde in der Nähe.",30,40,2,2,True,False,False,True,False
104,Du rufst deinen Aufzieh-Ultros herbei. Hoffentlich verknotet er sich beim Laufen nicht die Arme.,"Inspiriert von den fließenden Bewegungen des frechen Kopffüßers wollte der begnadete Gold-
schmied Godbert Manderville eigentlich einen Ring herstellen, baute in seinem Übereifer und mit der Macht der Mandervilles aber gleich eine komplette Marionette.","♪ Humba, humba, humba, tätäräää ♪
*Ultros*",Tentakel,"Erhöht die GSW eigener Trabanten in der Nähe um 35 %.
**Dauer:** 6 Sekunden",50,45,2,3,True,False,False,False,False
105,Du rufst deinen Zuckerschneemann herbei. Dank karamelisiertem Überzug eignet sich dieser wohlerzogene Begleiter auch für Spaziergänge durch Thanalan.,"Ein rauschbärtiger Wohltäter konstruierte diese putzige Marionette in Zusammenarbeit mit Eorzeas Zuckerbäckern, um den Kindern zum Sternenlichtfest eine Freude zu bereiten. Angeblich freut sich der Schneemann, wenn man ihn ordentlich mit Schneebällen einseift.","Gut zielen, kräftiger werfen und niemals ducken.
Ducken ist was für Warmbader.
*Die Kunst der Schneeballschlacht*",Schmelzwasser,"Erhöht den Schaden der ausführenden Trabanten gegen gegnerische Arkana-Steine.
**Dauer:** 6 Sekunden",40,50,2,3,False,True,True,False,False
106,"Du rufst dein Chocopummelchen herbei. Noch kann sich dieses Küken mit Babyspeck herausreden, aber das wird nicht ewig funktionieren.","Es wäre naiv zu glauben, dass allein der Verzehr von Gizar-Kraut für ein solches Kampfgewicht sorgt. Behemoth-Knochen unter dem Nest dieses Kükens lassen vermuten, dass es auch proteinreicher Nahrung nicht abgeneigt ist.","Wenn ich groß bin,
werd ich ein Moppel!
*Chocopummelchen*",Leckermaul,"Verdoppelt die LP-Regeneration der Trabanten innerhalb eines Tors.
**Dauer:** 20 Sekunden",35,75,2,9,False,True,False,False,False
107,Du rufst deine Yda-Puppe herbei. Mit unabnehmbarer Maske und unerschütterlichem Optimismus.,"Ydas oft mangelnde Geistesgegenwart und ihr Talent, Schwie­rig­keiten anzuziehen, lässt einen oft vergessen, dass sie nicht nur dem Bund der Morgenröte angehört, sondern auch vom großen Louisoix selbst zum Mitglied der Exegeten gemacht wurde.","Das Jenseits!
Ich glaube, wir sind gestorben, Papalymo!
*Yda*",Endgültiges Jenseits,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus. ,45,55,3,1,True,False,False,False,False
108,Du rufst deine Papalymo-Puppe herbei. Stets mit einem überlegenen Lächeln auf den Lippen.,"Als unverhofft eine größere Menge Gil in die Kasse des Bunds der Morgenröte gespült wurde, nutzte Tataru die Gunst der Stunde, um bei der Gold­schmiede­gilde in Ul'dah Puppen ihrer Lieblings-Exegeten in Auftrag zu geben, zuallererst die Puppe von Papalymo.","Der kleine Dickschädel würde eher seinen Stab fressen,
als einen eigenen Fehler einzugestehen!
*Yda*",Pikoblitz,"Fügt Gegnern in der Nähe im Sekundentakt 10 Schaden über Zeit zu.
**Dauer:** 20 Sekunden",35,55,3,1,True,True,False,True,False
109,"Du rufst deine Urianger-Puppe herbei. Folgt deinem Ruf so gewiss, wie die Dämmerung am Morgen kommt.","Nachdem Tataru bereits sechs andere Puppen der Exegeten in Auftrag gegeben hatte, ging ihr langsam das Geld aus, sodass bei Uriangers Puppe gespart werden musste.","Uriangers Ausführungen lassen immer
so schrecklich viel Raum für Spekulationen!
*Papalymo*",Prophezeiung,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus. ,55,60,2,1,False,True,False,True,False
110,"Du rufst deine dicke Katze herbei. Trotz überzeugender Studien von Spitzenwissenschaftlern aus ganz Eorzea weigern sich die meisten Miqo'te-Gelehrten, an die Theorie zu glauben, ihr Volk könnte von Katzen abstammen (egal ob dick oder nicht).","Geboren in einer namenlosen Straße einer namen-
losen Stadt, musste sich dieses be­mit­leidens­werte Kätzchen lange Zeit in Gossenkämpfen behaupten. Bis es herausfand, dass Gehilfen auf ihren Streifzügen ziemlich viel Essbares zurücklassen.","Pass auf! Das Kätzchen plant etwas.
*Aldis Nald-Klinge*",Fettpolster,"Erhöht die ABW eigener Trabanten in der Nähe um 10, im Fall von Tieren um 30.
**Dauer:** 6 Sekunden",45,25,3,3,False,False,False,True,False
111,"Du rufst deinen Kleinfuß herbei. Dieser niedliche Yeti hat erkannt, dass größer nicht immer gleich besser ist.","Als dein Gehilfe dieses Wesen tief im Hochland von Coerthas fand, war ihm kalt und es hatte Hunger (wenn auch Ersteres ihm kaum etwas ausgemacht haben dürfte). Ein Teller Suppe reichte aus, um es nach Hause zu locken.","Mit schönen Grüßen
von meinen Füßen.
*Unbekannter Mönch*",Absoluter Nullpunkt,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus. ,65,25,3,1,False,False,True,False,False
112,"Du rufst deine Mini-Mumie herbei. Ungemein niedlich, aber denk daran: Mumien sind immer noch einbalsamierte Leichname, die auf ewig dazu verdammt sind, im Diesseits umherzuschlurfen. Viel Spaß!","Die uralte Technik des Mumifizierens - die die Entnahme von Organen, das Einbalsamieren, Verbinden und ein Begräbnis in einem mehr-
schichtigen Sarg beinhaltete - war extrem teuer. Dass sie bei einem Kind angewandt wurde, zeugt von elterlicher Liebe.","Guck mal, wandelndes
Klopapier!
*Kind auf dem Silberbasar*",Bandagenwechsel,"Fügt Gegnern in der Nähe eine Schwäche gegen Monster zu.
**Dauer:** 15 Sekunden",35,40,1,4,False,True,False,True,True
113,"Du rufst deine Aufzieh-Enterprise herbei. Dringt mutig in Regionen vor, wo bestimmt irgendjemand schon zuvor gewesen ist.","Cid Garlond entwarf die *Enterprise* zu seiner Zeit als Militäringenieur für das Garleische Kaiserreich. Der Kran am Heck war ursprünglich dafür gedacht, das Luftschiff mit Munition zu beladen.","Also dann ... Abflug!
*Alphinaud*",Ladebaum,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus. ,45,60,2,1,False,False,True,False,False
114,Du rufst deinen Mogry-Stoffpostboten herbei. Mit solch einem flauschig-knuddeligen Begleiter an deiner Seite macht das Briefeaustragen gleich doppelt so viel Spaß.,"Kein Weg ist ihnen zu weit, kein Botengang zu gefährlich und keine Bitte zuwider. Sie sind erst zufrieden, wenn Sender und Empfänger es sind. Mit diesem Stofftier wurde den unermüdlich Briefe austragenden Mogrys ein Denkmal gesetzt.","Als Zeichen meiner Aufrichtigkeit
werde ich Euch nun den Mogry-Tanz
der unnachahmlichen Integrität vorführen ...
*Mogry-Postdirektor*",Unglücksbotschaft,"Verringert die ABW von Gegnern in der Nähe um 25 %.
**Dauer:** 6 Sekunden",45,60,3,4,True,True,False,False,False
115,"Du rufst deinen fliegenden Kampffisch herbei. Es war mal 'n Kampffisch, der schluckte 'ne Fliege. Warum, weiß der Wind, und nun seh'n wir ihn fliegen.","Nach mehreren Sonnen im Bauch eines Ninja-Kampffisches hat dieser frisch geschlüpfte Kampffisch das Schwimmen komplett an den Nagel gehängt und fliegt dafür. Warum, weiß wohl nur jemand, der schon mal längere Zeit in einem Bauch verbracht hat.","Fisch schwimmt am liebsten
 in Dunkelbier, hehe.
*Trinkfester Fischfreund*",Meuchelmord,Fügt Gegnern in der Nähe Schaden in 5-facher Höhe des Attacke-Werts zu.,40,25,3,1,False,False,False,False,False
116,"Du rufst ein Geschenkpäckchen herbei, das ein Eigenleben zu haben scheint. Möge es dich am Glück des Schenkers teilhaben lassen!","In Ermangelung fort­ge­schrit­te­ner magischer Techniken schnitt der Schöpfer dieser kuriosen Kreation kurzerhand zwei Löcher in einen Karton und stülpte ihn einem Spriggan über. Auch eine Art, unbelebter Materie Leben einzuhauchen.","Ziggy sooo fröööhlich!
*Ziggy*",Bescherung,Entfernt eine vom Gegner aufgestellte Falle.,40,70,2,6,True,False,False,False,False
117,Du rufst deinen Flusskobold als Begleiter herbei.,"Jedes Kind weiß, dass es keine Flusskobolde gibt ... Aber wenn das wahr ist, was stellt dein Begleiter dann dar? Eine unbekannte Kreuzung aus Karpfenkröte und Salamander vielleicht? Oder doch bloß ein Opfer eines fehlgelenkten Imp-Zaubers?","Schwippdischwapp, schwippdischwapp,
ohne Wasser mach ich schlapp.
*Flusskobold-Weise*",Schwippschwapp,"Verringert die ATT von Gegnern in der Nähe um 40 %.
**Dauer:** 6 Sekunden",60,30,2,4,True,False,False,True,False
118,Du rufst deinen Aufzieh-Louisoix herbei. Rundumschutz vor Primae in der Siebten Ära des Lichts bietet dieser putzige Begleiter aus der Exegeten-Kollektion!,"Als sie gefragt wurde, warum die Gilde der Goldschmiede mit dem Bau von Mogry-Stofftieren begonnen hatte, bevor überhaupt an einen Aufzieh-Louisoix gedacht wurde, kam Seredipitys Antwort wie aus der Pistole geschossen: „Mogrys sind einfach süßer!“","Und Louisoix! Wollt ihr den
krepieren lassen, ja?
*Raubahn*",Flammen der Wiedergeburt,"Regeneriert 100 LP bei eigenen Trabanten in der Nähe, im Fall von Puppen 150.",50,40,4,7,False,True,True,False,False
119,Du rufst Midgardsormr herbei. Nicht den großen. Die kleine Variante.,"Der Vater aller Drachen macht in Puppenform eine ganz niedliche Figur, von der man sich aber nicht täuschen lassen sollte: Seine Stimme klingt so ehrfurchtseinflößend wie die des großen Originals. Schließlich trägt er einen Teil von Midgardsormr in sich.","Wer schreitet über mich hinweg
und reißt mich aus meinem Schlaf?
*Midgardsormr*",Geht ins Auge,"Fügt einem gegnerischen Suchenden Auge 90 % Schaden zu. Kein Effekt, falls es schon zerstört ist.",60,45,2,8,True,False,False,False,False
120,,,,,,0,0,0,0,False,False,False,False,False
121,Du rufst deine kleine Elster herbei. Angeblich kündet ihr Zwitschern von glorreichen Siegen.,"Der Legende nach ist sie eine Botin der Mondgöttin Menphina und fliegt durch den Sternenhimmel, um ihre Liebe zu überbringen. Eine im Fernen Osten heimische Vogelart, die als „Sagenvogel“ beworben nach Eorzea gebracht wurde.","Eine Elster macht noch keinen Sieg.
*Altes Sprichwort*",Liebesserenade,"Erhöht die ABW der ausführenden Trabanten um 40.
**Dauer:** 10 Sekunden",60,45,3,3,False,True,False,False,False
122,Du rufst deinen Aufzieh-Enkidu als Begleiter herbei. Auch als Wecker benutzbar. Und selbst bei Kochwäsche geht die grüne Farbe nicht raus!,"Beeindruckt von der Stärke dieses Huhns, das Gilgamesch eigentlich zum Mittagessen verspeisen wollte, verpasste der Fechtmeister ihm einen frischen Anstrich und ernannte es zu seinem offiziellen Aushilfsbegleiter.","Ich wollt, ich wär ein Huhn,
ich hätt nicht viel zu tun.
*Alte Volksweise*",Ekplexie,Entfernt alle positiven Effekte von den gegnerischen Trabanten in der Nähe.,55,45,4,6,False,False,True,False,False
123,Von Ramuh besessen und bis auf den Grund ihres violetten Herzens böse - und doch herzallerliebst.,"Geplagt von den ständigen Angriffen ihrer bösen Schwestern, bauten die Sylphen der Zuflucht diese Puppe, um die Finstrigen fernzuhalten.","Die Farben!
Der Wald ist voller Farben!
*Böse Sylphe*",Listige Zauberei,"Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Tieren.
**Dauer:** 5 Sekunden",50,35,2,3,False,False,False,False,False
124,"Einst träumten die Amalj'aa-Gründerväter davon, dass possierliche Begleiter ihnen auf Schritt und Tritt folgen würden. Dieser Tag ist endlich gekommen!","Amalj'aa-Legenden berichten von dem legendären Krieger Kerigg „Weißknöchel“ Roh, der unbesiegt aus all seinen Kämpfen hervorgegangen sein soll. Selbst Hamujj Gah verehrt diesen Helden. Kerigg Rohs brachialer Kampfstil wird noch heute von den Amalj'aa gepflegt.","Wir Amalj'aa sind starke und
stolze Krieger. Doch weißt du,
was unsere Schwäche ist?
*Narujj Boh*",Unbesiegt,"Erhöht die ABW der ausführenden Trabanten um 40.
**Dauer:** 10 Sekunden",40,45,3,3,False,False,True,False,False
125,"Es heißt, dass Dezul Qualan mit dem Bau von Ballons begann, nachdem er im Traum eine Minnesängerweise mit dem Titel „Über den Wolken“ vernommen hatte.","Das letzte Mal, als der geniale Ixal-Ingenieur Dezul Qualan gesehen ward, stieg er in einen gewaltigen Panzerballon, der genug Proviant für einen vollen Mond in den Wolken geladen hatte. Sein Ziel: der fliegende Kontinent Ayatlan.","Klemm ich dir gleich Kopf in Drehbank.
Vielleicht macht Oberstübchen wieder klar. Kha!
*Sezul Totoloc*",Bist du kaputt,Fügt dem nächstgelegenen gegnerischen Arkana-Stein 5 % Schaden zu.,45,35,3,8,False,True,True,False,False
126,Die unbestrittene - und ewige - Nummer 2 der Kobolde.,"Unzufrieden mit der Explosivkraft des ersten Exemplars, kehrte Ba Go in sein Laboratorium zurück und erschuf den Kobold Nr. 2. Mit Erfolg, denn Nr. 2 lebt!","Neues du willst wissen?
Ja, bei meinen lieben Bombern es gibt Neues!
*Ba Go*",Supersprengstoff,"Führt eine Attacke mit Attacke-Wert 300 auf die Gegner in der Nähe aus, aber die ausführenden Trabanten werden weggeschickt.",20,45,2,1,False,False,False,True,False
127,"Eine Marionette, die dem berüchtigten Anführer der Riff-Harpunen nachempfunden ist. Pikst nur ganz selten.",Als fürsorglicher Laichvater ließ Novv dieses putzige Spielzeug mit aufgemalten Blutspritzern für seine Kleinen bauen. An Wildheit und Verschlagenheit kann der kleine Seeteufel es mit dem Original durchaus aufnehmen.,"Erwähne seinen Namen in einer Hafenkneipe,
und die Arme und Beine vieler Seemänner fangen
wie von Geisterhand an zu schlottern!
*Ururu Kogururu*",Sapsa-Pikser,"Erhöht die ATT der ausführenden Trabanten um 60.
**Dauer:** 10 Sekunden",50,65,4,3,False,False,True,False,False
128,"Du rufst dein Brief-Chocobo-Küken als Begleiter herbei. Eines Tages wird dieser Chocobo eilige Nachrichten durch die Lüfte tragen, aber noch traut er sich keine fünf Yalme von dir weg.","Böse Zungen, die behaupten, dass dieses niedliche schwarze Küken nur ein gewöhnlicher gelber Chocobo ist, der in eine Teergrube geplumpst ist, halten den Racker nicht von seinen Flugversuchen ab.","Kweh!
*Jeder Chocobo, zu jeder Tageszeit*",Chocofalle,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 260 auf die Gegner in der Nähe.",50,75,2,2,False,True,False,True,False
129,Du rufst deine Kain-Puppe als Begleiter herbei. Beliebt bei Ishgardern ab 4 Jahren.,"Jedes Kind in Ishgard kennt die Geschichte von Kain, dem Dragoon, der Ehre vor seine Pflicht stellte. Um die Sprungkraft der Aufziehpuppe zu maximieren, verstärkte der Handwerker die Haupt-
federvorrichtung mit Windkristallen.","Schon bald wirst du erkennen, dass ich mehr bin,
als Cecil jemals sein könnte.
*Kain*",Schutz des Dragoons,"Macht die eigenen Einrichtungen (Tore, Schild und Suchendes Auge) unempfindlich für alle Angriffe.
**Dauer:** 20 Sekunden",75,55,3,9,True,False,False,False,False
130,"Du rufst deinen Aufzieh-Alphinaud als Begleiter herbei. Perfekt geeignet für internationale Gipfeltreffen, Familienfeiern, Zusammenkünfte vor und nach Schlachten sowie jede andere Gelegenheit, bei der die Rekapitulation vergangener Ereignisse absolut unabdingbar ist.","Zur Aufbringung von finanziellen Mitteln ließ der Schatzmeister der Kristallstreiter zehntausende dieser Marionetten herstellen, um sie in Rowenas Haus der Wunder zu verkaufen ... wo sie seitdem wie Blei in den Regalen liegen.","Zahlt sich wohl aus, aus vornehmem
Hause zu stammen, was?
*Wedge*",Marsch der Weisen,"Führt eine Attacke mit Attacke-Wert 80 auf die Gegner in der Nähe aus und verringert ihre ABW um 13 %.
**Dauer:** 6 Sekunden",30,35,3,1,False,True,True,False,False
131,"Du rufst deine Aufzieh-Alisaie als Begleiter herbei. Für alle, die der Meinung sind, dass die bessere Hälfte mehr Aufmerksamkeit verdient hat.","Um die finanziellen Verluste durch die Herstellung zehntausender Aufzieh-Alphinauds auszugleichen, tauschte der Schatzmeister der Kristallstreiter einfach die Haarschleifen der Marionetten aus und verkaufte sie fortan als Aufzieh-Alisaies.","Für die Zukunft Eorzeas!
*Alisaie (und Alphinaud)*",Erfülltes Vermächtnis,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,40,40,4,1,False,True,False,False,False
132,"Du rufst deine Tataru-Puppe als Begleiter herbei. So ehrgeizig, so reizend ...","Niemand weiß, wer die Herstellung einer Tataru-Puppe in Auftrag gab ... Doch die Überprüfung der Geschäftsbücher des Bundes der Morgenröte ergaben Un­stimmig­keiten, über die die Rezeptionistin einfach hinweglächelte.","Wir haben jetzt alle Hände voll zu tun. Besonders
die arme Tataru, aber sie würde sich natürlich nie
beklagen.
*Minfilia*",Spezialtee,"Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Puppen um 30.
**Dauer:** 6 Sekunden",35,25,3,3,False,True,False,False,False
133,Du rufst deine Cid-Puppe als Begleiter herbei. Legendäres Luftschiff nicht in der Packung enthalten.,"Die Spielzeugversion des legendären Ingenieurs erweist sich als Verkaufsschlager, der den Wert der Gar­lond-Me­tall­wer­ke in neue Höhen treibt.","Cid Garlond, du *lebst*?!
*Drillemont*",Magitek-Falle,"Stellt eine Falle auf, die nach 10 Sekunden ausgelöst werden kann. Bewirkt eine Attacke mit Attacke-Wert 180 auf die Feinde in der Nähe.",70,70,4,2,False,True,False,False,False
134,"Du rufst dein Kleinhorn als Begleiter herbei. Vorsicht, Kleinhorn macht auch Mist.","Dem magischen Einhorn nachempfunden, das bei den Priestern Ishgards als Symbol der Reinheit gilt und eine wichtige Rolle bei der Herstellung von Weihwasser spielt.","Das war kein gewöhnliches Pferd ...
*Braya*",Ainkhürn,"Erhöht die GSW von eigenen Trabanten in der Nähe um 35 %.
**Dauer:** 6 Sekunden",35,30,3,3,False,True,False,False,False
135,"Du rufst deinen Aufzieh-Gundo als Begleiter herbei. Sieht schwerer aus, als er ist.","Geschaffen von einem gefräßigen Gundo-Schamanen, der dem Abbild eines Vanu-Kriegers dadurch Leben einhauchte, dass er nach einem deftigen Essen dezent aushauchte.","Seid willkommen, Na-Vanu-eeh,
wie milder Frühlingstag!
*Lonu Vanu*",Sonnentanz,"Erhöht die ATT der ausführenden Trabanten um 40.
**Dauer:** 15 Sekunden",35,30,2,3,False,True,True,False,False
136,Du rufst deinen Mini-Atomos als Begleiter herbei. Reißt gerne mal das Maul auf.,"Ein Nichts­gesand­ter ist niemals eine angenehme Erscheinung. Sogar in Miniaturform ist Atomos von einer Aura umgehen, die sagt: Renn und dreh dich nicht um.","Das Ende der Welt naht! Entledigt
euch eurer Habseligkeiten!
*Weltuntergangsprediger
der Sechsten Ära des Lichts*",Zyklon,"Macht eigene Trabanten in der Nähe unempfindlich gegen Angriffe von Puppen.
**Dauer:** 5 Sekunden",35,65,3,3,True,False,False,False,False
137,Du rufst deine Eulette als Begleiter herbei. Komplett mit um 360° drehbarem Kopf.,"Es gibt Gelehrte, die diese Geschöpfe für intelligent halten, da sie ihre Augen wie beim Lesen von links nach rechts bewegen, wenn sie Nester aus den Seiten zerrupfter Geschichtsbücher bauen.","Hätte ich nur einen Eulensicht-Gürtel, der zu
meinem Eulensicht-Beinkleid passt.
*Eitle Astrologin*",Querlesen,"Halbiert den Ruf-Timer von Trabanten beim Herbeirufen.
**Dauer:** 10 Sekunden",55,50,4,9,False,True,True,False,False
138,Du rufst dein hässliches Entlein als Begleiter herbei. Kann zu einem schönen Schwan heranwachsen - oder auch nicht.,"Irgendwann reichten dem Entlein die mitleidvollen Blicke seiner Artgenossen und es verließ das heimatliche Nimmerreich, um einen Ort zu finden, an dem es einfach nur es selbst sein kann.","Ente serviert man am besten geröstet,
mit einer milden Orangensauce.
*Lyngsath*",Rache des Schwans,Führt eine Attacke mit Attacke-Wert 230 auf die Gegner in der Nähe aus.,40,60,3,1,False,False,False,True,False
139,Du rufst dein Geira-Kätzchen als Begleiter herbei. Abgegriffene Reisetagebücher mit Geschichten über putzige Kätzchen sind der Renner in den Gästezimmern Eorzeas.,"Die Flügel scheinen eher mechanischer Natur zu sein, aber die Kratzbürstigkeit der Geira-Kätzchen macht es schwer, sie genauer zu begutachten.","Guter Wein und ein süßes Kätzchen,
das wird dem Kapitän gefallen!
*Hirskskrat*",Zerkratzen,"Führt eine Attacke mit Attacke-Wert 90 auf Gegner in der Nähe aus und fügt ihnen eine Schwäche gegen Tiere zu.
**Dauer:** 10 Sekunden",30,40,3,1,False,False,True,True,False
140,Du rufst deine Aufzieh-Schubkarre als Begleiter herbei. Hast du einen kampfunfähigen Golem zu transportieren?,"Dieses Gärtnerutensil mit Eigenantrieb wurde ursprünglich als Preis für einen Gizar-Zuchtwett- bewerb der Ährenkranzkolonie hergestellt, doch kam es nie zu einer Preisverleihung, da alle Gizar-Pflanzen von Ungeziefer aufgefressen wurden.","Die Abenteurer schleppen Allagische Steine
schubkarrenweise zu Rowena!
*Eginolf*",Vitaminschub,"Erhöht die ABW von eigenen Trabanten in der Nähe um 10, im Fall von Apparaten um 30.
**Dauer:** 6 Sekunden",35,40,3,3,False,True,False,False,False
141,"Du rufst dein Rotpanda-Stofftier als Begleiter herbei. Flauschig, niedlich und rot.","Man munkelt, dass ein gewisser Legatus des Kaiserreichs mit einem Rotpanda-Stofftier zu schlafen pflegte, doch bei Gerüchten solcher Art handelt es sich meist um mhigische Schmutzkampagnen.","Modisch bin ich nicht so bewandert,
aber in letzter Zeit sehe ich auffallend
viele rote Kleider und Accessoires.
*Aubelet*",Zähnefletschen,"Fügt einem gegnerischen Schild 70 % Schaden zu. Kein Effekt, falls er schon zerstört ist.",95,50,4,8,False,True,False,False,False
142,"Du rufst deine Seite 63 als Begleiter herbei. Weiß sie, was auf den 62 Seiten vor ihr stand?","Die in Blut gefassten Geheimzeichen auf der Pergamentseite lassen ein unbehagliches Gefühl in dir aufkommen. Vielleicht ist es auch nur die Tatsache, dass die Seite dir auf Schritt und Tritt folgt.","Lesen ist nicht meine Stärke, und
mit so einem Wälzer werde ich nicht
von heute auf morgen fertig.
*Gerolt*",Zensuraufhebung,Führt eine Attacke mit Attacke-Wert 90 auf die Gegner in der Nähe aus.,30,35,1,1,False,True,True,False,True
143,Du rufst deinen Eisenzwerg als Begleiter herbei. Er bevorzugt allerdings den Namen „kleiner Eisengigant“.,"Deine Abenteurer-Marionette nennt ihn eine „Zufallsbekanntschaft“, aber dir dünkt, dass sie den Begleiter zu ihrer Unterhaltung auf langen Reisen selbst gebaut hat.","Aber wenn du Eisen im Blut hast
und dich zum Schmied berufen fühlst,
dann bist du hier genau richtig.
*Randwulf*",Klonk,"Erhöht die ATT der ausführenden Trabanten um 60.
**Dauer:** 10 Sekunden",35,45,3,3,False,False,True,False,False
144,Du rufst dein Greifen-Küken als Begleiter herbei. Nicht zu verwechseln mit Griffons oder Gryphen.,"Eines Nachts, als er das schlagende Herz eines Greifen herausriss und den Göttern als Opfergabe entgegenstreckte, fand ein Jäger des Clan Centurio ein hungriges Greifen-Küken ... und nannte es Holger.","Du wärst überrascht, wie viele von Schnäbeln
und Krallen zerfetzt werden.
*Fafafono*",Gefiederhag,"Macht eigene Trabanten in der Nähe unempfindlich für Angriffe von Puppen.
**Dauer:** 5 Sekunden",65,45,3,3,False,False,False,False,False
145,Du rufst deine Eisherz-Puppe als Begleiter herbei. Sie ist erstaunlich heißblütig.,"Immer wieder schmuggeln im Exil lebende Häretiker Exemplare dieser Aufziehpuppe nach Ishgard, um der kirchlichen Autorität einen Streich zu spielen.","Eisherz, diese kaltblütige Hexe!
*Haurchefant*",Eisige Träume,"Macht Gegner in der Nähe be­we­gungs­un­fäh­ig.
**Dauer:** 5 Sekunden",55,60,2,4,True,False,False,True,False
146,"Du rufst deinen Gestahl-Schoßhund als Begleiter herbei. So ein süßes Hündchen, komm her, süßes Hündchen, was bist du für ein süßes Hündchen ...!","Wer einmal gesehen hat, wie sich dieses Hündchen in altem Erbrochenen wälzt, bekommt Zweifel an seiner angeblich blaublütigen Abstammung.","Nein, Kefka! Tu nichts Unüberlegtes!
*Imperator Gestahl*",Kaiserkläffer,"Macht die ausführenden Trabanten unempfindlich gegen Angriffe von Monstern.
**Dauer:** 10 Sekunden",45,45,3,3,False,False,False,True,False
147,Du rufst deinen Dampf-Stampfer als Begleiter herbei. Der Auspuff befindet sich am unteren Ende des Rückens.,"Diesen winzigen Prototyp einer neuen Kampf-
maschine haben die Techniker der Indigohand nach eingehender Unter­such­ung unzähliger Krabbenschalen entwickelt. Die Studienobjekte wurden im Anschluss verspeist.","Pshhkhoo ... Kleinebombe ist nicht schlimm!
Brauchzzu nicht laufen.
*Brüllvolx*",Verbrühenluft,"Fügt dem nächstgelegenen gegnerischen Tor 60 % Schaden zu. Kein Effekt, falls es schon zerstört ist.",30,70,2,8,False,True,True,False,False
