#,Singular,Plural,Description,Name,Adjective,PossessivePronoun,StartsWithVowel,Countability,Pronoun,Article,ModelMain,ModelSub,DamagePhys,DamageMag,Delayms,BlockRate,Block,DefensePhys,DefenseMag,BaseParamValue[0],BaseParamValue[1],BaseParamValue[2],BaseParamValue[3],BaseParamValue[4],BaseParamValue[5],BaseParamValueSpecial[0],BaseParamValueSpecial[1],BaseParamValueSpecial[2],BaseParamValueSpecial[3],BaseParamValueSpecial[4],BaseParamValueSpecial[5],LevelEquip,RequiredPvpRank,EquipRestriction,ClassJobCategory,GrandCompany,ItemSeries,BaseParamModifier,ClassJobUse,Unknown2,DefaultActionRange,BaseParam[0],BaseParam[1],BaseParam[2],BaseParam[3],BaseParam[4],BaseParam[5],ItemSpecialBonus,ItemSpecialBonusParam,BaseParamSpecial[0],BaseParamSpecial[1],BaseParamSpecial[2],BaseParamSpecial[3],BaseParamSpecial[4],BaseParamSpecial[5],MaterializeType,MateriaSlotCount,SubStatCategory,IsAdvancedMeldingPermitted,IsPvP,IsGlamorous,AdditionalData,StackSize,PriceMid,PriceLow,ItemRepair,ItemGlamour,Icon,LevelItem,SubcategorySort,ItemAction,Cooldowns,Desynth,AetherialReduce,Rarity,FilterGroup,ItemUICategory,ItemSearchCategory,EquipSlotCategory,ItemSortCategory,DyeCount,CastTimeSeconds,ClassJobRepair,IsUnique,IsUntradable,IsIndisposable,Lot,CanBeHq,IsCrestWorthy,IsCollectable,AlwaysCollectable
25502,Paar[p] Dunkelschatten-Beinschienen des Schlagens,Paar[p] Dunkelschatten-Beinschienen des Schlagens,,Dunkelschatten-Beinschienen des Schlagens,2,1,0,1,2,0,66136,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,65,0,0,3,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,65576,975,7,21800,47222,460,19100,0,0,6378,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
25503,Dunkelschatten-Bauchreifen[p] des Schlagens,Dunkelschatten-Bauchreifen[p] des Schlagens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Dunkelschatten-Bauchreifen des Schlagens,4,1,0,1,0,0,0,0,0,0,0,0,0,540,540,215,227,192,134,0,0,0,0,0,0,0,0,80,0,1,65,0,0,3,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,0,1,49679,739,0,0,54206,460,19100,0,0,6376,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
25504,Dunkelschatten-Chapeau[p] des Zielens,Dunkelschatten-Chapeaus[p] des Zielens,,Dunkelschatten-Chapeau des Zielens,4,1,0,1,0,0,66137,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,41470,460,30100,0,0,6378,0,3,4,34,0,3,5,0,2,13,True,True,False,False,False,True,False,False
25505,Dunkelschatten-Mantel[p] des Zielens,Dunkelschatten-Mäntel[p] des Zielens,,Dunkelschatten-Mantel des Zielens,4,2,0,1,0,0,66137,0,0,0,0,0,0,394,394,172,173,171,120,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,109294,1625,7,21800,43484,460,30100,0,0,6385,0,3,4,35,0,4,5,0,2,10,True,True,False,False,False,True,False,False
25506,Paar[p] Dunkelschatten-Handschuhe des Zielens,Paar[p] Dunkelschatten-Handschuhe des Zielens,,Dunkelschatten-Handschuhe des Zielens,2,1,0,1,2,0,66137,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,44748,460,30100,0,0,6378,0,3,4,37,0,5,5,0,2,12,True,True,False,False,False,False,False,False
25507,Dunkelschatten-Reiterhose[p] des Zielens,Dunkelschatten-Reiterhosen[p] des Zielens,,Dunkelschatten-Reiterhose des Zielens,3,1,0,1,1,0,66137,0,0,0,0,0,0,394,394,172,173,171,120,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,109294,1625,7,21800,47637,460,30100,0,0,6385,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
25508,Paar[p] Dunkelschatten-Beinschienen des Zielens,Paar[p] Dunkelschatten-Beinschienen des Zielens,,Dunkelschatten-Beinschienen des Zielens,2,1,0,1,2,0,66137,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,45,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,49115,460,30100,0,0,6378,0,3,4,38,0,8,5,0,2,12,True,True,False,False,False,False,False,False
25509,Dunkelschatten-Bauchreifen[p] des Zielens,Dunkelschatten-Bauchreifen[p] des Zielens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Dunkelschatten-Bauchreifen des Zielens,4,1,0,1,0,0,0,0,0,0,0,0,0,540,540,215,227,192,134,0,0,0,0,0,0,0,0,80,0,1,66,0,0,4,0,0,0,2,3,27,22,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,0,1,49679,739,0,0,54206,460,30100,0,0,6376,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
25510,Dunkelschatten-Maske[p] des Spähens,Dunkelschatten-Masken[p] des Spähens,,Dunkelschatten-Maske des Spähens,3,1,0,1,1,0,66138,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,22,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,40542,460,23100,0,0,6378,0,3,4,34,0,3,5,0,2,10,True,True,False,False,False,True,False,False
25511,Dunkelschatten-Rüstung[p] des Spähens,Dunkelschatten-Rüstungen[p] des Spähens,,Dunkelschatten-Rüstung des Spähens,3,1,0,1,1,0,66138,0,0,0,0,0,0,394,394,172,173,171,120,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,109294,1625,7,21800,43485,460,23100,0,0,6385,0,3,4,35,0,4,5,0,2,10,True,True,False,False,False,True,False,False
25512,Paar[p] Dunkelschatten-Handschuhe des Spähens,Paar[p] Dunkelschatten-Handschuhe des Spähens,,Dunkelschatten-Handschuhe des Spähens,2,1,0,1,2,0,131672,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,27,44,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,44749,460,23100,0,0,6378,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
25513,Dunkelschatten-Hose[p] des Spähens,Dunkelschatten-Hosen[p] des Spähens,,Dunkelschatten-Hose des Spähens,3,1,0,1,1,0,131672,0,0,0,0,0,0,394,394,172,173,171,120,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,44,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,109294,1625,7,21800,47638,460,23100,0,0,6385,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
25514,Paar[p] Dunkelschatten-Beinschienen des Spähens,Paar[p] Dunkelschatten-Beinschienen des Spähens,,Dunkelschatten-Beinschienen des Spähens,2,1,0,1,2,0,131672,0,0,0,0,0,0,294,294,108,109,108,76,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,65576,975,7,21800,49116,460,23100,0,0,6378,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
25515,Dunkelschatten-Bauchreifen[p] des Spähens,Dunkelschatten-Bauchreifen[p] des Spähens,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Dunkelschatten-Bauchreifen des Spähens,4,1,0,1,0,0,0,0,0,0,0,0,0,540,540,215,227,192,134,0,0,0,0,0,0,0,0,80,0,1,103,0,0,11,0,0,0,2,3,22,44,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,0,1,49679,739,0,0,54206,460,23100,0,0,6376,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
25516,Dunkelschatten-Haube[p] der Heilung,Dunkelschatten-Hauben[p] der Heilung,,Dunkelschatten-Haube der Heilung,3,1,0,1,1,0,131674,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,65576,975,7,21800,41785,460,47100,0,0,6378,0,3,4,34,0,3,5,0,2,13,True,True,False,False,False,True,False,False
25517,Dunkelschatten-Schuppenpanzer[p] der Heilung,Dunkelschatten-Schuppenpanzer[p] der Heilung,,Dunkelschatten-Schuppenpanzer der Heilung,4,2,0,1,0,0,66139,0,0,0,0,0,0,286,501,172,156,171,120,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,44,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,109294,1625,7,21800,43905,460,47100,0,0,6385,0,3,4,35,0,4,5,0,2,10,True,True,False,False,False,True,False,False
25518,Paar[p] Dunkelschatten-Armschützer der Heilung,Paar[p] Dunkelschatten-Armschützer der Heilung,,Dunkelschatten-Armschützer der Heilung,2,1,0,1,2,0,66139,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,44,6,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,65576,975,7,21800,44747,460,47100,0,0,6378,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
25519,Dunkelschatten-Reiterhose[p] der Heilung,Dunkelschatten-Reiterhosen[p] der Heilung,,Dunkelschatten-Reiterhose der Heilung,3,1,0,1,1,0,66139,0,0,0,0,0,0,286,501,172,156,171,120,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,109294,1625,7,21800,47634,460,47100,0,0,6385,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
25520,Paar[p] Dunkelschatten-Beinschienen der Heilung,Paar[p] Dunkelschatten-Beinschienen der Heilung,,Dunkelschatten-Beinschienen der Heilung,2,1,0,1,2,0,66139,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,65576,975,7,21800,47220,460,47100,0,0,6378,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
25521,Dunkelschatten-Bauchreifen[p] der Heilung,Dunkelschatten-Bauchreifen[p] der Heilung,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Dunkelschatten-Bauchreifen der Heilung,4,1,0,1,0,0,0,0,0,0,0,0,0,393,687,215,204,192,134,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,46,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,0,1,49679,739,0,0,54206,460,47100,0,0,6376,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
25522,Dunkelschatten-Maske[p] der Magie,Dunkelschatten-Masken[p] der Magie,,Dunkelschatten-Maske der Magie,3,1,0,1,1,0,197210,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,65576,975,7,21800,40540,460,40100,0,0,6378,0,3,4,34,0,3,5,0,2,13,True,True,False,False,False,True,False,False
25523,Dunkelschatten-Schuppenpanzer[p] der Magie,Dunkelschatten-Schuppenpanzer[p] der Magie,,Dunkelschatten-Schuppenpanzer der Magie,4,2,0,1,0,0,66140,0,0,0,0,0,0,286,501,172,156,171,120,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,27,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,109294,1625,7,21800,43904,460,40100,0,0,6385,0,3,4,35,0,4,5,0,2,10,True,True,False,False,False,True,False,False
25524,Paar[p] Dunkelschatten-Armschützer der Magie,Paar[p] Dunkelschatten-Armschützer der Magie,,Dunkelschatten-Armschützer der Magie,2,1,0,1,2,0,66140,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,46,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,65576,975,7,21800,48613,460,40100,0,0,6378,0,3,4,37,0,5,5,0,2,10,True,True,False,False,False,False,False,False
25525,Dunkelschatten-Reiterhose[p] der Magie,Dunkelschatten-Reiterhosen[p] der Magie,,Dunkelschatten-Reiterhose der Magie,3,1,0,1,1,0,131675,0,0,0,0,0,0,286,501,172,156,171,120,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,46,44,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,109294,1625,7,21800,47632,460,40100,0,0,6385,0,3,4,36,0,7,5,0,2,13,True,True,False,False,False,False,False,False
25526,Paar[p] Dunkelschatten-Beinschienen der Magie,Paar[p] Dunkelschatten-Beinschienen der Magie,,Dunkelschatten-Beinschienen der Magie,2,1,0,1,2,0,131675,0,0,0,0,0,0,214,374,108,98,108,76,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,22,27,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,65576,975,7,21800,47218,460,40100,0,0,6378,0,3,4,38,0,8,5,0,2,10,True,True,False,False,False,False,False,False
25527,Dunkelschatten-Bauchreifen[p] der Magie,Dunkelschatten-Bauchreifen[p] der Magie,"Einst als Rüstungsteil beliebt, doch da heutzutage eher integrierte Komplettlösungen bevorzugt werden, nur noch als Erinnerungsstück zu gebrauchen.",Dunkelschatten-Bauchreifen der Magie,4,1,0,1,0,0,0,0,0,0,0,0,0,393,687,215,204,192,134,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,0,0,0,0,0,0,0,0,0,2,0,False,False,False,0,1,49679,739,0,0,54206,460,40100,0,0,6376,0,3,44,39,0,0,5,0,2,10,True,True,False,False,False,False,False,False
25528,Dunkelschatten-Ohrring[p] der Verteidigung,Dunkelschatten-Ohrringe[p] der Verteidigung,,Dunkelschatten-Ohrring der Verteidigung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,59,0,0,1,0,0,0,1,3,45,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,49679,739,7,21800,55450,460,8100,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
25529,Dunkelschatten-Ohrring[p] des Schlachtens,Dunkelschatten-Ohrringe[p] des Schlachtens,,Dunkelschatten-Ohrring des Schlachtens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,84,0,0,10,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,49679,739,7,21800,55450,460,19100,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
25530,Dunkelschatten-Ohrring[p] des Zielens,Dunkelschatten-Ohrringe[p] des Zielens,,Dunkelschatten-Ohrring des Zielens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,105,0,0,12,0,0,0,2,3,45,27,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,49679,739,7,21800,55450,460,30100,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
25531,Dunkelschatten-Ohrring[p] der Heilung,Dunkelschatten-Ohrringe[p] der Heilung,,Dunkelschatten-Ohrring der Heilung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,27,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,49679,739,7,21800,55450,460,47100,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
25532,Dunkelschatten-Ohrring[p] der Magie,Dunkelschatten-Ohrringe[p] der Magie,,Dunkelschatten-Ohrring der Magie,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,27,46,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,49679,739,7,21800,55450,460,40100,0,0,6376,0,3,4,41,0,9,5,0,2,11,True,True,False,False,False,False,False,False
25533,Dunkelschatten-Halsband[p] der Verteidigung,Dunkelschatten-Halsbänder[p] der Verteidigung,,Dunkelschatten-Halsband der Verteidigung,4,2,0,1,2,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,59,0,0,1,0,0,0,1,3,27,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,49679,739,7,21800,54998,460,8100,0,0,6376,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
25534,Dunkelschatten-Halsband[p] des Schlachtens,Dunkelschatten-Halsbänder[p] des Schlachtens,,Dunkelschatten-Halsband des Schlachtens,4,2,0,1,2,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,84,0,0,10,0,0,0,1,3,45,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,49679,739,7,21800,54998,460,19100,0,0,6376,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
25535,Dunkelschatten-Halsband[p] des Zielens,Dunkelschatten-Halsbänder[p] des Zielens,,Dunkelschatten-Halsband des Zielens,4,2,0,1,2,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,105,0,0,12,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,49679,739,7,21800,54998,460,30100,0,0,6376,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
25536,Dunkelschatten-Halsband[p] der Heilung,Dunkelschatten-Halsbänder[p] der Heilung,,Dunkelschatten-Halsband der Heilung,4,2,0,1,2,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,6,27,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,49679,739,7,21800,54998,460,47100,0,0,6376,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
25537,Dunkelschatten-Halsband[p] der Magie,Dunkelschatten-Halsbänder[p] der Magie,,Dunkelschatten-Halsband der Magie,4,2,0,1,2,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,49679,739,7,21800,54998,460,40100,0,0,6376,0,3,4,40,0,10,5,0,2,11,True,True,False,False,False,False,False,False
25538,Dunkelschatten-Armreif[p] der Verteidigung,Dunkelschatten-Armreife[p] der Verteidigung,,Dunkelschatten-Armreif der Verteidigung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,59,0,0,1,0,0,0,1,3,19,45,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,49679,739,7,21800,55820,460,8100,0,0,6376,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
25539,Dunkelschatten-Armreif[p] des Schlachtens,Dunkelschatten-Armreife[p] des Schlachtens,,Dunkelschatten-Armreif des Schlachtens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,84,0,0,10,0,0,0,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,49679,739,7,21800,55820,460,19100,0,0,6376,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
25540,Dunkelschatten-Armreif[p] des Zielens,Dunkelschatten-Armreife[p] des Zielens,,Dunkelschatten-Armreif des Zielens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,105,0,0,12,0,0,0,2,3,27,45,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,49679,739,7,21800,55820,460,30100,0,0,6376,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
25541,Dunkelschatten-Armreif[p] der Heilung,Dunkelschatten-Armreife[p] der Heilung,,Dunkelschatten-Armreif der Heilung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,46,44,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,49679,739,7,21800,55820,460,47100,0,0,6376,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
25542,Dunkelschatten-Armreif[p] der Magie,Dunkelschatten-Armreife[p] der Magie,,Dunkelschatten-Armreif der Magie,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,44,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,49679,739,7,21800,55820,460,40100,0,0,6376,0,3,4,42,0,11,5,0,2,11,True,True,False,False,False,False,False,False
25543,Dunkelschatten-Ring[p] der Verteidigung,Dunkelschatten-Ringe[p] der Verteidigung,,Dunkelschatten-Ring der Verteidigung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,59,0,0,1,0,0,0,1,3,44,19,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,49679,739,7,21800,54668,460,8100,0,0,6376,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
25544,Dunkelschatten-Ring[p] des Schlachtens,Dunkelschatten-Ringe[p] des Schlachtens,,Dunkelschatten-Ring des Schlachtens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,84,0,0,10,0,0,0,1,3,22,27,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,49679,739,7,21800,54668,460,19100,0,0,6376,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
25545,Dunkelschatten-Ring[p] des Zielens,Dunkelschatten-Ringe[p] des Zielens,,Dunkelschatten-Ring des Zielens,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,86,85,60,0,0,0,0,0,0,0,0,80,0,1,105,0,0,12,0,0,0,2,3,44,22,0,0,0,0,0,0,0,0,0,0,6,2,0,False,False,True,0,1,49679,739,7,21800,54668,460,30100,0,0,6376,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
25546,Dunkelschatten-Ring[p] der Heilung,Dunkelschatten-Ringe[p] der Heilung,,Dunkelschatten-Ring der Heilung,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,64,0,0,6,0,0,0,5,3,27,46,0,0,0,0,0,0,0,0,0,0,9,2,0,False,False,True,0,1,49679,739,7,21800,54668,460,47100,0,0,6376,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
25547,Dunkelschatten-Ring[p] der Magie,Dunkelschatten-Ringe[p] der Magie,,Dunkelschatten-Ring der Magie,4,2,0,1,0,0,65649,0,0,0,0,0,0,1,1,85,77,85,60,0,0,0,0,0,0,0,0,80,0,1,63,0,0,5,0,0,0,4,3,27,22,0,0,0,0,0,0,0,0,0,0,8,2,0,False,False,True,0,1,49679,739,7,21800,54668,460,40100,0,0,6376,0,3,4,43,0,12,5,0,2,11,True,True,False,False,False,False,False,False
25548,modifiziert[a] Dunkelschatten-Schwert,modifiziert[a] Dunkelschatten-Schwerter,,Modifiziertes Dunkelschatten-Schwert,4,2,0,1,2,0,4302504137,0,99,50,2240,0,0,0,0,130,133,130,91,0,0,0,0,0,0,0,0,80,0,1,38,0,0,1,1,1,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,79487,1182,7,21800,30605,470,2100,0,0,6380,0,3,1,2,0,1,5,1,2,9,True,True,False,False,False,False,False,False
25549,Paar[p] modifizierter Dunkelschatten-Schlagringe,Paar[p] modifizierter Dunkelschatten-Schlagringe,In manchen Fällen werden diese Waffen anstelle der angelegten Aus­rüstungs­gegen­stände für die Hände angezeigt.,Modifizierte Dunkelschatten-Schlagringe,2,1,0,1,2,0,4295034440,74347,99,50,2560,0,0,0,0,182,186,182,127,0,0,0,0,0,0,0,0,80,0,1,41,0,0,3,2,3,3,1,3,44,22,0,0,0,0,0,0,0,0,0,0,5,2,0,False,False,True,0,1,119230,1772,7,21800,31170,470,16100,0,0,6386,0,3,1,1,0,13,5,1,2,9,True,True,False,False,False,False,False,False
25550,modifiziert[a] Dunkelschatten-Axt,modifiziert[a] Dunkelschatten-Äxte,,Modifizierte Dunkelschatten-Axt,3,1,0,1,1,0,4300931473,0,99,50,3360,0,0,0,0,182,186,182,127,0,0,0,0,0,0,0,0,80,0,1,44,0,0,1,3,1,3,1,3,44,27,0,0,0,0,0,0,0,0,0,0,3,2,0,False,False,True,0,1,119230,1772,7,21800,31579,470,4100,0,0,6386,0,3,1,3,0,13,5,1,2,9,True,True,False,False,False,False,False,False
25551,modifiziert[a] Dunkelschatten-Lanze,modifiziert[a] Dunkelschatten-Lanze,,Modifizierte Dunkelschatten-Lanze,3,1,0,1,1,0,4300407285,0,99,50,2800,0,0,0,0,182,186,182,127,0,0,0,0,0,0,0,0,80,0,1,47,0,0,2,4,2,3,1,3,27,44,0,0,0,0,0,0,0,0,0,0,4,2,0,False,False,True,0,1,119230,1772,7,21800,31981,470,10100,0,0,6386,0,3,1,5,0,13,5,1,2,9,True,True,False,False,False,False,False,False
