#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
138,Das Blendpulver werfen?,Ja,Nein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
139,"Ich habe eine Lieferung für jemanden hier im Gold Saucer, bin aber leider ins Visier einer hinterhältigen Diebesbande geraten.",,,,,,,,,,,25,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
140,Das GATE versuchen?,Ja,Nein,,,,,,,,,141,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
141,Ich werde dir deine Karte markieren. Könntest du die Vasen bitte zwei der Bediensteten an den entsprechenden Stellen übergeben?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
142,"Ich habe eine Lieferung für jemanden hier im Gold Saucer, bin aber leider ins Visier einer hinterhältigen Diebesbande geraten.",,,,,,,,,,,26,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
143,Das GATE versuchen?,Ja,Nein,,,,,,,,,144,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
144,Ich werde dir deine Karte markieren. Könntest du die Vasen bitte zwei der Bediensteten an den entsprechenden Stellen übergeben?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
145,Verkrampf dich nicht. Ganz locker aus der Hüfte ...,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
146,"Gar nicht so leicht, alle vier Schritte hinzubekommen, was?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
147,Konzentration und ein gutes Auge ... Ohne das geht es nicht.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
148,"Ich bin gespannt, was du drauf hast ... Den richtigen Körper hast du ja.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
149,Gelenkigkeit und Anmut sind das A und O beim Tanzen. Sieh mich an!,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
150,"Du scheinst ja viel auf dich zu halten, dass du sogar Zeit zum Plaudern findest. Jetzt aber husch zurück auf deine Position und weitergetanzt!",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
151,"Jede Bewegung erzählt eine ganze Geschichte. Wer das nicht versteht, hat auf der Tanzfläche nichts verloren.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
152,"Dir fehlt das Feuer, die Leidenschaft! Na los: vorwärts, rückwärts, seitwärts - und eins, und zwei und ...",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
153,Du musst jede Faser deines Körpers spüren! Bis in die Fingerspitzen.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
154,"Das rechte Bein angewinkelt und ... Ach Mist, jetzt bin ich aus dem Takt. Was fällt dir ein, mich anzusprechen?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
155,Ha! Mit mir nimmst du's ganz bestimmt nicht auf! Tust du doch? Dann zeig's mir!,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
156,"Die Tanzrichter achten auf Ausstrahlung! Wenn du's zu was bringen willst, musst du manisch grinsen, als würden dir jeden Moment die Augen aus dem Kopf springen! Glaub mir, ich sprech aus Erfahrung!",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
157,"Die Teilnahme kostet UNKNOWN MGP. Fortfahren?
(Aktuelle MGP: 0)",Ja,Nein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
158,Das GATE versuchen?,Ja,Nein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
159,Das GATE versuchen?,Ja,Nein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
160,"Die Manderville-Lounge bietet eine breite Palette an erstklassigen Getränken an, darunter: Wein, Wasser, verwässerten Wein und eine Spezialität des Hauses: verweintes Wasser.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
161,Gastfreundschaft wird im Gold Saucer groß geschrieben. Darauf legt unser Besitzer Godbert Manderville sehr viel Wert. Sein Edelmut gilt auch mir als Vorbild!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
162,"Ich und Arbeit schwänzen? Wenn du wüsstest! Ich stecke gerade mitten in einer geheimen Mission. Vielleicht verrat ich sie dir ja irgendwann, hihi. ",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
163,Das GATE versuchen?,Ja,Nein,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
164,So was Unerhörtes. Ein frecher Imp hat sich als mich verkleidet!,,,,,,,,,,,165,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
165,Spüre den Übeltäter auf und entlarve ihn mit diesem Blendpulver. Die Projektion löst sich dann im Nu auf - vorausgesetzt du hast die richtige Person erwischt.,,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
166,"Ich hätte da eine Bitte an dich ... Ein gestaltwandlerischer Imp hat sich in mich verwandelt! Wer weiß, was er noch anstellt? Er könnte meinen Ruf völlig ruinieren.",,,,,,,,,,,167,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
167,"Ich bitte dich, entlarve ihn mit diesem Blendpulver. Aber achte darauf, dass die Person auch wirklich haargenau so aussieht wie ich. Wir wollen ja keine Unbeteiligten belästigen.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
168,"Hast du mal 'nen Moment Zeit? Es gibt da nämlich so einen Imp, der sich unverschämterweise in meine Gestalt verwandelt hat.",,,,,,,,,,,169,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
169,"Doch es kann natürlich nur einen geben! Darum möchte ich dich bitten, den Spaßvogel mit diesem Blendpulver hier zu überführen. Ich hoffe, es kratzt ordentlich in seinen bösen Augen!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
170,"Du hast hier nicht zufällig jemanden gesehen, der mir wie aus dem Ei gepellt gleicht? Dann wäre das nämlich dieser unverschämte Gestaltwandler-Imp!",,,,,,,,,,,171,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
171,"Der Frechdachs muss dingfest gemacht werden! Wenn du ihn mit diesem Blendpulver entlarvst, geb ich dir vielleicht irgendwan mal 'ne Cassis-Kaktormilch aus!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
172,"Kannst du dir das vorstellen? Ich wurde vom Gold Saucer beauftragt, einen gestaltwandelnden Imp dingfest zu machen, und jetzt gibt der unerhörte Bengel sich einfach als mich aus.",,,,,,,,,,,173,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
173,"Wenn er mich sieht, nimmt er direkt Reißaus, aber du könntest dich ihm vielleicht unauffällig nähern - und ihn mit diesem Blendpulver hier überführen! Achte darauf, dass er genauso aussieht wie ich, verstanden?",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
174,"Hast du es auch schon gehört? In den Gold Saucer soll sich ein Imp geschlichen haben, der die Gestalt anderer Leute annimmt. Ich wollte es erst nicht glauben - bis ich eine Frau gesehen habe, die mir bis auf die letzte Sommersprosse glich!",,,,,,,,,,,175,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
175,"Das Gold Saucer-Personal war so freundlich, mir etwas Blendpulver zu geben, um den Unhold zu entprojizieren, aber mir ist in der Gegenwart dieser kleinen Dämonen nicht geheuer. Könntest du das für mich erledigen? Denk daran: Er muss *exakt* so aussehen wie ich!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
176,Ist das zu fassen? Dieser dreiste Imp hat doch tatsächlich mich als Vorbild für seine Verkleidung auserkoren! Doch es kann nur eine geben!,,,,,,,,,,,177,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
177,"Ich lauere ihm hier auf, während du den Rest der Halle absuchst, in Ordnung? Gut, so machen wir's! Und merk dir genau, wie ich aussehe!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
178,"Sind dir die ganzen dubiosen Gestalten hier schon aufgefallen? Eine davon tut so, als wäre sie ich!",,,,,,,,,,,179,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
179,"Dahinter steckt ein listiger Imp, dem man augenblicklich das Handwerk legen sollte. Und mit „man“ meine ich dich! Bestreue den Übeltäter mit diesem Blendpulver, und es hat sich ausgeblendet!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
180,"Woher die Imps wohl ihren Namen haben. Von impitieren? Ach nee, imitieren hieß das, nicht wahr? Na egal, jedenfalls ist einer dieser spitzbübischen Gesellen auf die Idee gekommen, mich nachzuahmen!",,,,,,,,,,,181,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
181,"Kleidung, Statur, Frisur: Er ist mir wie aus dem Gesicht geschnitten! Also schnapp dir gefälligst dieses Blendpulver und streue es der zweitbest­aus­sehend­sten Frau hier in die Augen! Dann hast du den Tunichtgut!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
182,"He, kennst du mich nicht? Ich meine, du hast nicht zufällig jemanden gesehen, der mir haargenau gleicht?",,,,,,,,,,,183,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
183,"Das wäre dann nämlich ein Imp, und für dich als Abenteurerin bedeutet das: Verpass ihm eine Dusche mit diesem Blendpulver und entlarve den trickreichen Schurken.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
184,"Verflucht, wo steckt dieses kleine Biest nur. Hm? Ach, so ein lästiger Imp fand es urkomisch, sich in einen Hyuran zu verwandeln und seinen Ruf zu ruinieren. Und dieser Hyuran bin ich, genau.",,,,,,,,,,,185,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
185,"Keine Ahnung, wie der Imp sich hier reingeschlichen hat, aber ich habe eine explosive Überraschung, die ihn zur Rückkehr bewegen sollte. Streu ihm einfach dieses Blendpulver über den Kopf. Aber Vorsicht: Ich habe ein paar Kerle in der Nähe gesehen, die meine modischen Vorlieben zu teilen scheinen.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
186,"Das ist mir auch noch nicht passiert! Da wird man bestellt, um einen Imp zu fangen, und wird dann selbst Opfer dieses frechen Kerlchens! Der hat sich einfach in mich verwandelt!",,,,,,,,,,,187,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
187,"Natürlich sucht der Trickser direkt das Weite, wenn er mich sieht, aber bei dir sollte er erst mal keinen Verdacht schöpfen. Hier, bestreue ihn mit diesem Blendpulver und mach dem Spuk ein Ende. Aber pass auf, dass du den Richtigen erwischst.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
188,"Na warte, wenn ich diesen Imp erwische! Sich einfach als mich auszugeben! Wo kommen wir denn da hin?",,,,,,,,,,,189,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
189,"Wenn du mir 'nen Gefallen tun möchtest, dann halt die Augen offen nach 'nem Typen, der exakt so aussieht wie ich. Dieses Blendpulver sollte den Spuk beenden.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
190,"Die Zwölf sollen diesen Imp bis auf den Grund der Siebten Hölle jagen, jawohl! Ich hatte ihn schon am Schlafittchen, als er sich aus meinen Händen wand und in meine Haut schlüpfte, als wäre sie 'n Satz Wechselwäsche.",,,,,,,,,,,191,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
191,"Sich selbst zu finden, ist gar nicht so leicht, wie ich neulich auf einem Selbstfindungsseminar gelernt habe. Aber du hast doch sicher noch 'ne Packung Nächstenliebe übrig, nicht wahr?",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
192,Das glaubst du mir nie! So ein vorwitziger Imp hat sich in mich verwandelt! Und stellt den tollsten Schabernack an!,,,,,,,,,,,193,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
193,"Unverschämt, nicht wahr? Und genau deshalb wirst du ihm eine Abreibung mit diesem Blendpulver hier verpassen! Das hebt den Zauber nämlich auf ... Für die Freiheit Eorzeas!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
194,"Du hast nicht zufällig eine Frau gesehen, die mir auffallend - um nicht zu sagen: zum Verwechseln - ähnlich sieht!",,,,,,,,,,,195,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
195,"Dann schnapp dir dieses Blendpulver und bring den hinterhältigen Imp, der dahinter steckt, zur Strecke. Ich muss dich allerdings warnen, dass es einige Unbeteiligte gibt, die versuchen, meinen unnachahmlichen Stil zu kopieren - man hat es nicht leicht als Trendsetterin.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
196,"Der verflixte Imp ist mir entwischt, und zu allem Überfluss hat er sich auch noch in mich verwandelt!",,,,,,,,,,,197,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
197,"Mein Geliebter hat ihn schon mit einem anderen gesehen und mir die Sieben Höllen heiß gemacht! Dieser Unfug muss ein Ende haben! Wenn du den Imp siehst, dann grüß ihn bitte mit diesem Blendpulver von mir!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
198,"He, du musst mir helfen! Ein Imp hat sich in mich verwandelt. Ich bin schon völlig fertig von der Jagd auf ihn.",,,,,,,,,,,199,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
199,"Hier, mein Blendpulver überlass ich dir. Damit kannst du seine Projektionen aufheben. Ich glaub, ich brauch jetzt erst mal 'ne Pause.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
200,"Nein, ich war es nicht, die Eis auf Klobrillen gezaubert hat und die Ninki Nanka-Eier in den Weinfässern stammen auch nicht von mir. Das war dieser verfluchte Imp, der sich in mich verwandelt hat!",,,,,,,,,,,201,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
201,Bislang hatte ich kein Glück bei der Jagd auf ihn. Vielleicht ergeht es dir ja besser. Hier hast du etwas von meinem Blendpulver.,,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
202,Wie unedel von diesem fiesen Imp. Er hat sich einfach in mich verwandelt und stellt jetzt Dummheiten im Gold Saucer an!,,,,,,,,,,,203,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
203,"Seid Ihr von edler Gesinnung und helft mir bei seiner Ergreifung? Ich gebe Euch gerne ein wenig von meinem Blendpulver, damit Ihr ihn überführen könnt. Prägt Euch gut ein, wie ich aussehe, damit Ihr auch ja die richtige falsche Person erwischt!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
204,"Was fällt diesem Unhold ein? Weiß er, wie viele Jahre Gesichtsmasken, Yoga-Seminare und gesunde Ernährung in diesem bildschönen Körper stecken? Das kann er sich doch nicht mir nichts, dir nichts einfach so zu eigen machen!",,,,,,,,,,,205,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
205,"Wenn du den Gauner erwischt, dann treib ihm seine Flausen bitte mit diesem Blendpulver aus. Das wird ihm eine Lektion sein!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
206,"Ich habe einen Imp bis in den Gold Saucer verfolgt, doch jetzt hat er den Spieß umgedreht - hat sich in mich verwandelt und stellt lauter Dummheiten an, die meinem Ruf nicht gerade zuträglich sind.",,,,,,,,,,,207,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
207,"Wenn das nicht bald aufhört, kann ich meinen Hut als Nichtsjägerin an den Nagel hängen. Helft Ihr mir, den Missetäter zu fassen? Mit diesem Blendpulver könnt Ihr seine Projektionen aufheben.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
208,Ich habe einen Imp gejagt und darf mich zum Dank nun über eine Doppelgängerin freuen. Das Kerlchen ist nämlich Gestaltenwandler.,,,,,,,,,,,209,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
209,"Solltest du ihm begegnen, wäre ich dir dankbar, wenn du ihm einer Behandlung mit diesem Blendpulver unterziehen könntest. Das hebt die Projektionen auf. Achte aber darauf, dass du nicht aus Versehen eine Unschuldige mit dem Pulver belästigst.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
210,"Ich habe keine Zeit, mich mit dir abzugeben. Es sei denn, dir steht der Sinn danach, einen dreisten Imp dingfest zu machen, der meine Gestalt angenommen hat und mich mit allerlei Schabernack im Gold Saucer in Missgunst bringt.",,,,,,,,,,,211,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
211,"Dieses Blendpulver löst seine Projektionen auf. Aber achte darauf, dass du keine Unbeteiligten damit bestäubst. Es brennt nämlich ziemlich in den Augen.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
212,"Dieser verfluchte Imp, der Klabautermann soll ihn holen! Wie kann er es wagen, mich nachzuäffen?",,,,,,,,,,,213,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
213,"Wenn du hier einen Kerl siehst, der genauso gut gebaut ist wie ich und dieselben schicken Klamotten trägst, dann ist das der Übeltäter. Er verdient 'ne ordentliche Abreibung mit diesem Blendpulver hier, sonst nichts!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
214,"Ein Unhold von Imp hat chich in mich verwandelt und treibt jetcht dummen 'chabernack im Gold Chaucher! Ich bitte dich, du mucht ihn 'chnappen!",,,,,,,,,,,215,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
215,Nimm diechech Blendpulver und verpach ihm damit 'ne ordentliche Abreibung!,,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
216,"Ein Imp hat sich in mich verwandelt! Ausgerechnet in mich, wo ich doch aussehe, wie der nächstbeste Seewolf um die Ecke!",,,,,,,,,,,217,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
217,"Es dürfte schwierig werden, den Halunken unter all den Gleichgesichtern hier auszumachen, aber wenn es dir gelingt, dann enttarne ihn mit diesem Blendpulver. Mein Dank wäre dir gewiss.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
218,"Ein Imp, den ich jagen sollte, hat sich in mich verwandelt! Unter den vielen Gästen hier ist es für mich schwierig, ihn alleine auszumachen. Wärst du so nett, mir zu helfen?",,,,,,,,,,,219,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
219,"Er trägt exakt dieselbe Kleidung wie ich und ist mir wie aus dem Gesicht geschnitten. Wenn du ihn findest, dann bestell ihm schöne Grüße von mir: mit diesem Blendpulver!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
220,"Schon mal 'nen Imp gesehen? Ich ja, gerade eben. Seine Augen waren groß und rund wie die eines Seewolfs, seine Lippen grau und spröde wie die eines Seewolfs und seine muskulösen Schultern breit wie - du ahnst es schon - die eines Seewolfs. Beim Klabautermann, der Kerl ist das perfekte Abbild von mir!",,,,,,,,,,,221,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
221,"Solange der frei rumläuft und Unfug treibt, bekomm ich kein Auge zu. Deswegen bitte ich jeden, den ich treffe, mir bei der Suche nach dem Imp zu helfen. Verhilf mir zurück zu meinem wohlverdienten Schlaf, indem du ihn mit diesem Blendpulver enttarnst.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
222,"He, du! Du hast nicht zufällig jemanden gesehen, der so aussah wie ich? Das war dann dieser Imp, den ich dingfest machen soll.",,,,,,,,,,,223,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
223,"Der Halunke sieht mir wirklich zum Verwechseln ähnlich! Wenn du ihn erwischen solltest, wäre ich dir dankbar, wenn du ihn mit diesem Blendpulver enttarnen könntest. Hab hier schließlich 'nen guten Ruf zu verlieren. Pass aber auf, dass du nicht den Falschen erwischst. Ist nicht so angenehm auf der Haut, dieses Pulver.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
224,"So ein Unding! Dieser Imp, dem ich auf den Fersen bin, hat sich in mich verwandelt! Muss in der Familie liegen ...",,,,,,,,,,,225,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
225,"Meine Tante hat es auch mal erwischt, war nicht sehr lustig. Also, wenn du jemanden siehst, der mir zum Verwechseln ähnelt, dann treib ihm die Flausen mit diesem Blendpulver hier aus dem Kopf. Du hättest dann einen gut bei mir.",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
226,"He, was soll das? Kann mich nicht erinnern, eine Sandmaske bestellt zu haben.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
227,"Grrr, was fällt dir ... <hust> ... ein, du Schuft! Ich hab dir doch nichts getan!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
228,He! Davon hat der Rezeptionist aber nichts erzählt! Gehört das zum Programm?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
229,"Hör auf mit dem Unfug! Ah, ich hab's! Du musst dieser Imp sein, dem die Nichtsjäger auf der Spur sind. Na warte, wenn die dich erwischen!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
230,"Heh-he! Wenn du ein Problem hast, dann können wir gerne drüber reden!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
231,"Du bist bereits die Siebzehnte heute, die das mit mir gemacht hat. Was hab ich der Welt bloß angetan, dass sie so gemein zu mir ist.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
232,Oh! Ist das ein neuer Trend? Mehr davon!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
233,"<hust> ...! Und, fühlst du dich jetzt besser? Kann ich doch nichts für, dass du schon wieder nichts beim Glückskaktor gewonnen hast.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
234,Bist du von allen guten Geistern verlassen? Ich hab dir doch nichts getan!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
235,"Tust so, als wolltest du mit mir reden, und dann das! Du erschütterst meinen Glauben in die Abenteurerheit!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
236,Was soll das werden? Übst du dich als Konfettistreuerin für den Ewigen Bund?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
237,Waff ...?! <hust> ... <keuch> ... 'ne volle Ladung Staub mitten ins Gesicht?! Der Gold Saucer ist doch immer wieder für 'ne Überraschung gut.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
238,"Im Gold Saucer weiß man wirklich nie, was als Nächstes passiert. Unterhaltungskunst auf höchstem Niveau, jawohl!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
239,"He, mein schwaches Herz! Auf solche Attraktionen kann ich verzichten!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
240,"He, ich war gerade erst beim Kosmetiker. Meine schöne Frisur, total ruiniert!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
241,"Ist das Blendpulver? Meine werte Frau Mama, die Zwölf haben sie selig, hat immer unsere Hintern damit eingerieben, wenn sie wund waren. Den Geruch werd ich nie vergessen. Wie verbrannte Egel in Essig.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
242,Wird man hier jetzt neuerdings mit Blendpulver begrüßt? Die Gold Saucer-Bediensteten denken sich wirklich ständig neue Sachen aus. Toll!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
243,"Ich wusste doch, dass du mich schief angeguckt hast! In den Sieben Höllen mögest du brennen!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
244,Was soll das? Warum starrt mich hier jeder so misstrauisch an?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
245,Warum glotzen die Leute heute nur alle so komisch? Ist mir etwa ein zweiter Kopf gewachsen?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
246,"Ist doch immer wieder schön, so ein Besuch im Gold Saucer. Aber warum fühle ich mich nur so beobachtet?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
247,Einfach mal die Seele baumeln lassen und das Abenteuern vergessen. Es gibt nichts Besseres!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
248,"Bilde ich mir das ein, oder beäugen die Leute mich?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
249,"Ha! Du musst auch eine von denen sein, die sich einfach nicht an mir sattsehen können.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
250,Wieso zieh ich nur heute so viel Aufmerksamkeit auf mich. Ist es meine neue Ausgehgarderobe?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
251,"Hier vergeht die Zeit wie im Flug, nicht wahr?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
252,"Angeblich soll sich hier ein Imp verstecken. Das haben die sich doch nur ausgedacht, um die Stimmung anzuheizen, oder?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
253,"Heute werd ich mich mal nach Herzenslust austoben. Und niemand wird mich dabei stören, hehe ... ",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
254,"Ah, der Gold Saucer! Genauso großartig, wie ich es mir immer vorgestellt habe! Heute hau ich mal richtig auf den Putz!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
255,"Ist irgendwas? Hab ich mich auffällig benommen? Ich schwöre, ich will keinen Ärger machen ...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
256,Was starren die Leute denn alle so? Da wird einem ja regelrecht unheimlich zumute.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
257,In so einem prachtvollen Schuppen bin ich zum ersten Mal. Nicht von schlechten Eltern! Ich werd mir ein bisschen was für meinen Partykeller abschauen.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
