#,Name,Description,Icon,PlayerLevel,Unknown0,PlaceName,Order,Unknown1
79,Training: Stufe 80,"Kürzlich habe ich doch tatsächlich von dem Fahrenden Sänger geträumt. Und stell dir vor, es ging schon wieder um dich als Kriegerin der Dunkelheit! Mit den schönsten Klängen bat er mich, dir eine spezielle Steinpuppe anzufertigen, die dich an diese Zeit und ihre Gefahren erinnern soll, auf dass du dir ihrer auch in Zukunft gewahr bist.",112479,80,430,3101,299,True
80,Training: Stufe 90,"Dein guter Freund der Fahrende Sänger ist wie immer um dein Wohl bedacht. In diesem Fall bat er mich um eine spezielle Steinpuppe, die dich ordentlich auf die Probe stellen und all deine Fä­hig­kei­ten schärfen soll, damit du auch in Zukunft jeder Gefahr gewachsen bist, die sich dir in den Weg zu stellen wagt!",112480,90,560,3900,399,True
81,Training: Eschatos - Endsängerin,"Du und der Bund der Morgenröte seid tatsächlich bis ans Ende des Universums geflogen und habt die größte Katastrophe aufgehalten, die uns jemals bedroht hat! Eine wahre Inspiration, so auch für uns. Wir haben uns von der Geschichte derart mitreißen lassen, dass wir dir eine noch dramatischere Heraus­forde­rung geschaffen haben! Ran an den Speck!",112476,90,0,3900,408,False
82,Training: Eschatos - Barbarizia,"Nahbdeen hat uns von eurem Ausflug ins Nichts erzählt. Du lässt dir das Leben auch nicht langweilig werden, wie? Um dich angemessen auf weitere Expeditionen an diesen schaurigen Ort vorzubereiten, haben wir dir eine ganz besonders knackige Puppe gezimmert. Für den Fall, dass du noch auf andere Elementarfürsten stößt!",112496,90,0,3900,409,False
83,Training: Abyssos,"Ein Forscher aus Sharlayan hat uns gebeten, eine Puppe bereitzustellen, mit der man sich auf die unteren Ebenen des höllischen Pandæmoniums vorbereiten kann. Wenn du willst, kannst du sie gleich ausprobieren.",112497,90,0,3900,410,False
84,Training: Abyssos - Fünfter Kreis (episch),"Welche Gefahren in Abyssos lauern, kann ich nur ahnen, aber wir haben uns größte Mühe gegeben, eine entsprechende Puppe herzustellen. Hoffentlich ist sie dir bei der Vorbereitung von Nutzen!",112498,90,0,3900,411,False
85,Training: Abyssos - Sechster Kreis (episch),"Welche Gefahren in Abyssos lauern, kann ich nur ahnen, aber wir haben uns größte Mühe gegeben, eine entsprechende Puppe herzustellen. Hoffentlich ist sie dir bei der Vorbereitung von Nutzen!",112499,90,0,3900,412,False
86,Training: Abyssos - Siebter Kreis (episch),"Welche Gefahren in Abyssos lauern, kann ich nur ahnen, aber wir haben uns größte Mühe gegeben, eine entsprechende Puppe herzustellen. Hoffentlich ist sie dir bei der Vorbereitung von Nutzen!",112500,90,0,3900,413,False
87,Training: Abyssos - Achter Kreis (episch),"Welche Gefahren in Abyssos lauern, kann ich nur ahnen, aber wir haben uns größte Mühe gegeben, eine entsprechende Puppe herzustellen. Hoffentlich ist sie dir bei der Vorbereitung von Nutzen!",112501,90,0,3900,414,False
88,Training: Eschatos - Rubicante,"Wäre es nicht Nahbdeen gewesen, der mir erzählte, dass der gigantische Feuerball über dem Meer ein riesiger Nichts­gesand­ter war, so hätte ich es nicht geglaubt! Aber dass gerade du dem flammenden Unhold Einhalt geboten hast, das hat mich dann so gar nicht mehr überrascht. Und inspiriert hat uns die Geschichte obendrein, also tobe dich gern an unserer neuesten Kreation aus!",112519,90,0,3900,415,False
89,Training: Eschatos - Golbez,"Ich habe zwar alles nur von Nahbdeen gehört, aber dass du es sogar auf dem Mond des Nichts mit einem derart mächtigen Nichts­gesand­ten aufgenommen hast ... In mir lebt nicht ein Funken Zweifel, dass deine Taten Generationen überdauern werden! Auch wir haben uns von ihnen inspirieren lassen und eine neue Puppe entworfen. Probier sie gerne direkt aus!",112537,90,0,3900,416,False
90,Training: Anabaseios,"Wir haben von einem der Forscher aus Sharlayan erfahren, dass du das Pandæmonium, welches plötzlich im Sternengrund aufgetaucht ist, erkunden wirst. Es ist zwar schwer vorstellbar, was genau dich dort erwarten wird ... Aber wir haben uns trotzdem alle Mühe gegeben, eine Puppe bereitzustellen, an der du dich aufwärmen kannst!",112538,90,0,3900,417,False
91,Training: Anabaseios - Neunter Kreis (episch),"Du hast es tatstächlich geschafft, den Kreislauf des Lebens vor den Gefahren des Pandæmoniums zu bewahren! Wenn das keine Heldentat ist, dann weiß ich auch nicht. Und damit du bis zu deiner nächsten Heldentat nicht aus der Übung kommst, haben wir auch schon eine neue Puppe parat!",112539,90,0,3900,418,False
92,Training: Anabaseios - Zehnter Kreis (episch),"Du hast es tatstächlich geschafft, den Kreislauf des Lebens vor den Gefahren des Pandæmoniums zu bewahren! Wenn das keine Heldentat ist, dann weiß ich auch nicht. Und damit du bis zu deiner nächsten Heldentat nicht aus der Übung kommst, haben wir auch schon eine neue Puppe parat!",112540,90,0,3900,419,False
93,Training: Anabaseios - Elfter Kreis (episch),"Du hast es tatstächlich geschafft, den Kreislauf des Lebens vor den Gefahren des Pandæmoniums zu bewahren! Wenn das keine Heldentat ist, dann weiß ich auch nicht. Und damit du bis zu deiner nächsten Heldentat nicht aus der Übung kommst, haben wir auch schon eine neue Puppe parat!",112541,90,0,3900,420,False
94,Training: Anabaseios - Zwölfter Kreis (episch),"Du hast es tatstächlich geschafft, den Kreislauf des Lebens vor den Gefahren des Pandæmoniums zu bewahren! Wenn das keine Heldentat ist, dann weiß ich auch nicht. Und damit du bis zu deiner nächsten Heldentat nicht aus der Übung kommst, haben wir auch schon eine neue Puppe parat!",112542,90,0,3900,421,False
95,Training: Eschatos - Zeromus,"Sag nichts - ich kann es deinen Augen ablesen. Du hast ein unglaublich mächtiges Nichtswesen der Dunkelheit auf dem Grunde des Mondes einer anderen Welt besiegt, nicht wahr? Ich kenn deine Gewohnheiten inzwischen so gut, wenn du willst, werde ich dein persönlicher Wahrsager, hihi! Aber genug der Albernheiten - die neue Puppe ist schon fertig und bereit, auf Holzherz und Holzniere getestet zu werden.",112553,90,0,3900,422,False
96,Training: Zel Tajaal - Ewige Königin,"Die Retterin von Lösung Neun! Willkommen willkommen! Nur für dich habe ich eine neue Puppe! Immer das Gleiche, sagst du? Dann warte bloß ab, bis du sie in Aktion siehst! Diesmal habe ich mich nämlich von den Lehren des Elektrob inspirieren lassen, oh ja! Aber wie ich dich kenne, haust du sie sicher trotzdem in Stücke - hahaha!",112577,100,0,4690,500,False
97,Training: Gok Tajaal - Zoraal Ja,"Hahahaha! Zoraal Ja soll die Seelen seines eigenen Volkes gegen dich verwendet haben, verstehe ich das richtig? Aber die Menge an Seelen war derart enorm, dass er nicht mehr wiederzuerkennen war! Keine Sorge - diese neue Trainingspuppe ist mindestens genau so, äh ... *beseelt* wie Zoraal Ja es war! Zeig ihr doch mal, aus welchem Holz du geschnitzt bist!",112576,100,0,4690,501,False
98,Training: Gok Tajaal - Valigarmanda,"Guahahaha! Die Leute aus Tuliyollal haben mir von ihrer Lebenden Katastrophe erzählt - eine geflügelte Bestie namens Valigarmanda, ja? Vor so einem Federvieh wirst du dir wohl kaum in deine machen. Deine Federn, meine ich, ha! Aber nichtsdestotrotz habe ich dir eine ganz reizende Puppe kalibriert, an der du dich nach Herzenslust austoben kannst. Ganz so, als stündest du dieser Geflügelten Geißel persönlich gegenüber!",112575,100,0,4690,502,False
99,Training: Arkadion - Halbschwergewicht,"Meine Liebe, ich habe schon *alles* gehört! Wenn sich irgendjemand im Arkadion mit den Stärksten der Stärksten messen sollte, dann unbedingt du, jawohl! Natürlich kann ich da nicht tatenlos zusehen, wir haben uns unsererseits ins Zeug gelegt und dir eine Puppe programmiert, die so stramm ist, dass sie sich ruhig selbst ins Arkadion wagen könnte!",112578,100,0,4690,503,False
100,Training: Arkadion - Halbschwergewicht R1 (episch),"Buhahaha, bei dir krieg ich mich wirklich vor Lachen kaum ein! Da wirst du einfach mal so neue Halb­schwer­ge­wichtsmeisterin des Arkadions! Aber ich seh es dir schon an, das allein reicht dir noch lange nicht, was? Keine Sorge, was auch immer dein nächstes Ziel sein sollte, mit meiner neuesten Puppe kannst du dich dafür perfekt vorbereiten! ",112579,100,0,4690,504,False
101,Training: Arkadion - Halbschwergewicht R2 (episch),"Buhahaha, bei dir krieg ich mich wirklich vor Lachen kaum ein! Da wirst du einfach mal so neue Halb­schwer­ge­wichtsmeisterin des Arkadions! Aber ich seh es dir schon an, das allein reicht dir noch lange nicht, was? Keine Sorge, was auch immer dein nächstes Ziel sein sollte, mit meiner neuesten Puppe kannst du dich dafür perfekt vorbereiten! ",112580,100,0,4690,505,False
102,Training: Arkadion - Halbschwergewicht R3 (episch),"Buhahaha, bei dir krieg ich mich wirklich vor Lachen kaum ein! Da wirst du einfach mal so neue Halb­schwer­ge­wichtsmeisterin des Arkadions! Aber ich seh es dir schon an, das allein reicht dir noch lange nicht, was? Keine Sorge, was auch immer dein nächstes Ziel sein sollte, mit meiner neuesten Puppe kannst du dich dafür perfekt vorbereiten! ",112581,100,0,4690,506,False
103,Training: Arkadion - Halbschwergewicht R4 (episch),"Buhahaha, bei dir krieg ich mich wirklich vor Lachen kaum ein! Da wirst du einfach mal so neue Halb­schwer­ge­wichtsmeisterin des Arkadions! Aber ich seh es dir schon an, das allein reicht dir noch lange nicht, was? Keine Sorge, was auch immer dein nächstes Ziel sein sollte, mit meiner neuesten Puppe kannst du dich dafür perfekt vorbereiten! ",112582,100,0,4690,507,False
104,Training: Stufe 100,"Meine Liebe, neulich erreichte mich die Bitte von einer Kollegin aus dem Vergessen. Ob ich nicht eine Puppe *nur für dich* konzipieren könnte, die deinen herausragenden Fä­hig­kei­ten gerecht wird! Und was habe ich darauf geantwortet? Ein *Kinderspiel* ist das für mich und meine Truppe! Sofort haben wir uns ans Elektrob gesetzt und dir ein wahres Meisterwerk gezaubert!",112583,100,690,4690,499,True
105,Training: Gok Tajaal - Ewige Königin,"Wahahaha, du sollst es Sphene als Ewige Königin bei eurer vorigen Aus­einander­set­zung ja ganz schön gezeigt haben! Aber diesmal wirst du nicht so glimpflich davonkommen, oh nein! Wir sind seitdem nämlich bestimmt zehnmal so geschickt im Umgang mit Elektrob geworden und haben eine Puppe angefertigt, die dich regelrecht defragmentieren und in Datensuppe verwandeln wird, haha!",112589,100,0,4690,508,False
106,Training: Die Wolke der Dunkelheit (chaotisch),"Meine Beste, du wirst nicht glauben, welches spannende Anekdötchen mir dieser rothaarige Schönling erzählt hat. Du sollst gegen eine fremdländische Königin gekämpft haben, und damit hat er nicht Sphene gemeint, sondern die Königin des Nichts! „Wolke der Dunkelheit“ hat er sie genannt und mir euren furcht­er­re­gen­den Kampf so kleinlich beschrieben, dass ich gar nicht mehr stillsitzen konnte und mich sofort an die Arbeit machen musste. Komm, probier doch gleich mal aus, ob du unsere Wolke genauso leicht weggepustet bekommst!",112591,100,0,4690,509,False
107,Training: Gok Tajaal - Zelenia,"Da bist du ja endlich, meine schlagkräftige Freundin! Das Vergessen hat mir schon alles von deiner Heldentat erzählt - gegen ein mechanisches Abbild der alten Ritterkommandantin Zelenia hast du gekämpft, hab ich gehört! Bei so viel Dramatik und heißem Kampfgeschehen hat meine Fantasie gleich abgehoben und ein ganz besonderes Püppchen für dich geschustert. Schauen wir mal, ob du auch gegen *meine* Zelenia bestehen kannst!",112610,100,0,4690,510,False
108,Training: Arkadion - Schwergewicht,"Guhahaha, ich weiß schon Bescheid! Das Halb­schwer­ge­wicht war dir nicht genug, also willst du dich jetzt dem Schwergewicht im Arkadion stellen, was? Immer den Blick nach oben auf das nächste Ziel, von dieser Haltung könnten sich so einige mal ne Scheibe abschneiden! Und keine Sorge, natürlich haben wir dir eine Puppe vorbereitet, mit der du perfekt für deine nächsten Kämpfe trainieren kannst!",112605,100,0,4690,511,False
109,Training: Arkadion - Schwergewicht R1 (episch),"Kuhahaha, du bist wirklich unglaublich! Da seh ich dich für ein paar Tage nicht, und schon stehst du als neue Schwergewichtsmeisterin vor mir! Ich würd dich ja gebührend feiern und mit dir anstoßen, aber ich glaube, das hier wird dir noch viel mehr gefallen ... Ganz richtig, eine brandneue Trainings-Puppe! Was auch immer dein nächstes Ziel sein sollte, an der hier kannst du dich ordentlich austoben!",112606,100,0,4690,512,False
110,Training: Arkadion - Schwergewicht R2 (episch),"Kuhahaha, du bist wirklich unglaublich! Da seh ich dich für ein paar Tage nicht, und schon stehst du als neue Schwergewichtsmeisterin vor mir! Ich würd dich ja gebührend feiern und mit dir anstoßen, aber ich glaube, das hier wird dir noch viel mehr gefallen ... Ganz richtig, eine brandneue Trainings-Puppe! Was auch immer dein nächstes Ziel sein sollte, an der hier kannst du dich ordentlich austoben!",112607,100,0,4690,513,False
111,Training: Arkadion - Schwergewicht R3 (episch),"Kuhahaha, du bist wirklich unglaublich! Da seh ich dich für ein paar Tage nicht, und schon stehst du als neue Schwergewichtsmeisterin vor mir! Ich würd dich ja gebührend feiern und mit dir anstoßen, aber ich glaube, das hier wird dir noch viel mehr gefallen ... Ganz richtig, eine brandneue Trainings-Puppe! Was auch immer dein nächstes Ziel sein sollte, an der hier kannst du dich ordentlich austoben!",112608,100,0,4690,514,False
112,Training: Arkadion - Schwergewicht R4 (episch),"Kuhahaha, du bist wirklich unglaublich! Da seh ich dich für ein paar Tage nicht, und schon stehst du als neue Schwergewichtsmeisterin vor mir! Ich würd dich ja gebührend feiern und mit dir anstoßen, aber ich glaube, das hier wird dir noch viel mehr gefallen ... Ganz richtig, eine brandneue Trainings-Puppe! Was auch immer dein nächstes Ziel sein sollte, an der hier kannst du dich ordentlich austoben!",112609,100,0,4690,515,False
113,Training: Gok Tajaal - Das Ewige Dunkel,"Hohahaha! Hach, Player, meine Gute. Du kannst es echt nicht lassen, was? Keine falsche Bescheidenheit, ein Kumpel vom Vergessen hat mir bereits alles erzählt. Ein weiterer Primae ist gefällt und Calyx' dunkle Ambitionen hast du obendrein auch gestoppt. Was soll man da noch zu sagen! Für deine Heldentat will ich mich natürlich erkenntlich weisen - wie immer mit einem Püppchen, wuhahaha! Probier das gute Stück doch bitte mal aus!",112630,100,0,4690,516,False
114,Training: Wächter-Arkveld (schwer),"Wahahaha, du wirst nicht glauben, was ich erlebt habe! Da bin ich auf meiner jüngsten Suche nach Inspiration doch glatt auf so ein kleinwüchsiges Katzenwesen gestoßen, das nicht aufhören wollte von „Monstern“ zu schwärmen. Das Kerlchen war offensichtlich heftig stolz auf eine gewisse Abenteurerkollegin, mit der er ein ganz besonders furcht­ein­flößendes Exemplar erjagt haben soll ... Wie du siehst, ruht die Konkurrenz nicht. Zeit, sich in die Pfoten zu spucken, meine Liebe!",112632,100,0,4690,517,False
115,Training: Gok Tajaal - Doomtrain,"Yahahaha! Du musst gar nicht so bescheiden herumdrucksen, ich weiß schon längst Bescheid! Der berüchtigte Panzerzug des alten Lindblum stand also als Nächstes auf deiner Liste der Maschinen, die es zu zerstören gilt, hm? Bei all den Mechanismen und Feinheiten, die so ein Koloss in sich verbirgt, war es diesmal gar nicht so einfach, ihn detailgetreu nachzubauen ... Dafür sollte dir meine neueste Puppe aber mindestens doppelt so viel Spaß machen, harhar!",112651,100,0,4690,518,False
116,Training: Arkadion - Superschwergewicht,"Buhahaha, jetzt geht's für dich endlich ins Superschwergewicht, was? Die Kämpfer in der Liga sind mit den anderen Gewichtsklassen kaum vergleichbar, lass dich davon aber nicht einschüchtern, hörst du? Wenn eine 'ne Chance hat, sich den Thron des Großmeisters zu schnappen, dann du! Ich bin so sehr von deinem Sieg überzeugt, dass ich dir auch direkt 'ne neue Trainings-Puppe vorbereitet hab! Wenn die dich nicht perfekt vorbereitet, weiß ich auch nicht mehr!",112652,100,0,4690,519,False
117,Training: Arkadion - Superschwergewicht R1 (episch),"Uwahahaha, ich hab alles in der Übertragung gesehen, meine Gute! Hätt' mir früher jemand erzählt, dass die nächste Großmeisterin im Arkadion nicht eine einzige Bestienseele anrühren würde, hätt' ich ihn ausgelacht! Aber du ... du hast einfach so von vorne bis hinten die gesamte Ge­sell­schaft aufgemischt, ohne ins Schwitzen zu kommen! Und ich sehe dir an, dass du noch viel höhere Höhen erreichen willst, was? Keine Sorge, ich hab unsere neusten Trainings-Puppen direkt nach deinem Titelsieg modifiziert, damit du wirklich für alle Gegner gewappnet bist!",112653,100,0,4690,520,False
118,Training: Arkadion - Superschwergewicht R2 (episch),"Uwahahaha, ich hab alles in der Übertragung gesehen, meine Gute! Hätt' mir früher jemand erzählt, dass die nächste Großmeisterin im Arkadion nicht eine einzige Bestienseele anrühren würde, hätt' ich ihn ausgelacht! Aber du ... du hast einfach so von vorne bis hinten die gesamte Ge­sell­schaft aufgemischt, ohne ins Schwitzen zu kommen! Und ich sehe dir an, dass du noch viel höhere Höhen erreichen willst, was? Keine Sorge, ich hab unsere neusten Trainings-Puppen direkt nach deinem Titelsieg modifiziert, damit du wirklich für alle Gegner gewappnet bist!",112654,100,0,4690,521,False
119,Training: Arkadion - Superschwergewicht R3 (episch),"Uwahahaha, ich hab alles in der Übertragung gesehen, meine Gute! Hätt' mir früher jemand erzählt, dass die nächste Großmeisterin im Arkadion nicht eine einzige Bestienseele anrühren würde, hätt' ich ihn ausgelacht! Aber du ... du hast einfach so von vorne bis hinten die gesamte Ge­sell­schaft aufgemischt, ohne ins Schwitzen zu kommen! Und ich sehe dir an, dass du noch viel höhere Höhen erreichen willst, was? Keine Sorge, ich hab unsere neusten Trainings-Puppen direkt nach deinem Titelsieg modifiziert, damit du wirklich für alle Gegner gewappnet bist!",112655,100,0,4690,522,False
120,Training: Arkadion - Superschwergewicht R4 (episch),"Uwahahaha, ich hab alles in der Übertragung gesehen, meine Gute! Hätt' mir früher jemand erzählt, dass die nächste Großmeisterin im Arkadion nicht eine einzige Bestienseele anrühren würde, hätt' ich ihn ausgelacht! Aber du ... du hast einfach so von vorne bis hinten die gesamte Ge­sell­schaft aufgemischt, ohne ins Schwitzen zu kommen! Und ich sehe dir an, dass du noch viel höhere Höhen erreichen willst, was? Keine Sorge, ich hab unsere neusten Trainings-Puppen direkt nach deinem Titelsieg modifiziert, damit du wirklich für alle Gegner gewappnet bist!",112656,100,0,4690,523,False
