#,Text[0],Text[1],Text[2],Image,Type,IconType,TextType
531,"Während eines Freibriefes wird die **Aufgabenliste** durch verschiedene Informationen, unter anderem zu Auftragszielen, Schwierigkeit des Freibriefs und der verbleibenden Zeit ersetzt. Belohnungen gibt es nur für Abenteurer, die alle aufgelisteten Ziele innerhalb der vorgegebenen Zeit erfüllen.",,,150422,1,0,0
532,,,,0,0,0,0
533,,,,0,0,0,0
534,,,,0,0,0,0
535,,,,0,0,0,0
536,,,,0,0,0,0
537,,,,0,0,0,0
538,,,,0,0,0,0
539,,,,0,0,0,0
540,"Wenn alle Ziele eines Freibriefes abgeschlossen sind, erhältst du die Option, direkt zum jeweiligen **Aussteller** zurückzukehren, um deine Belohnung zu kassieren.",,,150431,1,0,0
541,,,,0,0,0,0
542,,,,0,0,0,0
543,,,,0,0,0,0
544,,,,0,0,0,0
545,,,,0,0,0,0
546,,,,0,0,0,0
547,,,,0,0,0,0
548,,,,0,0,0,0
549,,,,0,0,0,0
550,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im **Archiv** auswählst und dann auf **Neuer Versuch** klickst. Ein erneuter Anlauf kostet dich allerdings eine **Freibrief-Vollmacht**.",,,150441,1,0,0
551,"Wenn du es nicht schaffst, die Ziele eines Freibriefes in der vorgesehenen Zeit abzuschließen, kannst du den Auftrag erneut versuchen, indem du diesen im **Archiv** auswählst und dann **Neuer Versuch** auswählst. Ein erneuter Anlauf kostet dich allerdings eine **Freibrief-Vollmacht**.",,,150441,1,0,0
552,,,,0,0,0,0
553,,,,0,0,0,0
554,,,,0,0,0,0
555,,,,0,0,0,0
556,,,,0,0,0,0
557,,,,0,0,0,0
558,,,,0,0,0,0
559,,,,0,0,0,0
560,"**Fer­ti­gungs­er­lasse** (Freibriefe für Handwerker) unterliegen anderen Regeln als **Gefechtserlasse** (Freibriefe für Krieger und Magier). Zum Beispiel haben Fer­ti­gungs­er­lasse kein Zeitlimit und gelten als abgeschlossen, wenn die benötigten Gegenstände beim Kunden abgegeben wurden. Informationen zu Zielen und Auftraggebern können in der **Aufgabenliste** eingesehen werden.",,,150671,1,0,0
561,,,,0,0,0,0
562,,,,0,0,0,0
563,,,,0,0,0,0
564,,,,0,0,0,0
565,,,,0,0,0,0
566,,,,0,0,0,0
567,,,,0,0,0,0
568,,,,0,0,0,0
569,,,,0,0,0,0
570,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Ziehe die Gegenstände aus deinem Inventar ins Handelsfenster und klicke auf **Übergeben**, um die Transaktion abzuschließen. Wenn du als Handwerker **HQ-Gegenstände** ablieferst, fällt deine Belohnung deutlich höher aus.",,,150681,1,0,0
571,"Sprich mit dem Kunden, wenn du alle erforderlichen Gegenstände angefertigt hast, um das Handelsfenster zu öffen. Wähle die Gegenstände aus deinem Inventar für den Transfer ins Handelsfenster und klicke auf **Übergeben**, um die Transaktion abzuschließen. Wenn du als Handwerker **HQ**-Gegenstände ablieferst, fällt deine Belohnung deutlich höher aus.",,,150682,1,0,0
572,,,,0,0,0,0
573,,,,0,0,0,0
574,,,,0,0,0,0
575,,,,0,0,0,0
576,,,,0,0,0,0
577,,,,0,0,0,0
578,,,,0,0,0,0
579,,,,0,0,0,0
580,"**Sammelerlasse** (Freibriefe für Sammler) haben ähnliche Regeln wie **Gefechtserlasse** (Freibriefe für Krieger und Magier). Es gibt jedoch zwei entscheidende Unterschiede: Du kannst erst mit einem Sammelerlass beginnen, wenn du zur entsprechenden Klasse gewechselt hast, und du musst diese Aufträge alleine erledigen.",,,150691,1,0,0
581,"Für **Fischer-Sammelerlasse** gelten die gleichen Regeln wie für Fer­ti­gungs­er­lasse, daher musst du deinen Fang direkt beim jeweiligen Auftraggeber abliefern. Die Auswahl der Schaltfläche **Karte** zeigt dir den Ort, an dem die gewünschten Fische vorkommen.",,,150692,1,0,0
582,,,,0,0,0,0
583,,,,0,0,0,0
584,,,,0,0,0,0
585,,,,0,0,0,0
586,,,,0,0,0,0
587,,,,0,0,0,0
588,,,,0,0,0,0
589,,,,0,0,0,0
590,"Sobald mit einem Freibrief begonnen wird, erscheinen dessen Ziele in der **Aufgabenliste**. Sammelerlasse haben verschiedene Ziele, vom Aufsuchen bestimmter Orte, bis zum Sammeln einer bestimmten Anzahl von Gegenständen. Dies muss jeweils innerhalb einer vorgegebenen Zeitspanne passieren.",,,150701,1,0,0
591,"Nachdem du alle gewünschten Gegenstände mit der entsprechenden Stufe gesammelt hast, gewähren einige Freibriefe auch Bonus-Belohnungen, abhängig von der **Bewertung**.
Freibrief-Ziele sind mit einem Freibrief-Icon rechts neben ihren Namen markiert. Auf der **Minikarte** wird zudem ein Bereich angezeigt, in dem du die Ziele finden kannst.",,,150702,1,0,0
592,,,,0,0,0,0
593,,,,0,0,0,0
594,,,,0,0,0,0
595,,,,0,0,0,0
596,,,,0,0,0,0
597,,,,0,0,0,0
598,,,,0,0,0,0
599,,,,0,0,0,0
600,"Wenn du den gleichen Freibrief wie den, der von deiner Gruppe aktiviert wurde, besitzt, kannst du diesen aktivieren, indem du dich mit einem Verbundschein anschließt. Dadurch erhältst du bei Abschluss des Auftrags die volle Belohnung.",,,150761,1,0,0
601,,,,0,0,0,0
602,,,,0,0,0,0
603,,,,0,0,0,0
604,,,,0,0,0,0
605,,,,0,0,0,0
606,,,,0,0,0,0
607,,,,0,0,0,0
608,,,,0,0,0,0
609,,,,0,0,0,0
610,"FATE steht für **Full Active Time Event**, oder auch **Fatales Ereignis**. Diese öffentlichen Aufträge tauchen periodisch überall in Eorzea auf. Jeder, der gerade vorbeikommt, kann daran teilnehmen. Wenn ein FATE in der Nähe stattfindet, erscheint ein Hinweis auf dem Bildschirm und dessen Ort wird auf der Karte markiert.",,,150641,1,0,0
611,"Die Art des laufenden FATEs kann anhand des Karten-Icons identifiziert werden. Wenn du den Cursor über das Icon bewegst, wird der Name des FATEs angezeigt.",,,150642,1,0,0
612,"Sobald du in Reichweite des Events bist, nimmst du automatisch daran teil. FATE-Titel, Ziele und verbleibende Zeit werden automatisch in deiner **Aufgabenliste** angezeigt.",,,150643,1,0,0
613,"Wenn deine derzeitige Stufe mehrere Stufen über der empfohlenen liegt, erscheint die Schaltfläche **Anpassen** in deiner **Aufgabenliste**. Benutze diese Schaltfläche, um deine Stufe automatisch anzupassen, damit du eine Belohnung für die Teilnahme erhältst.",,,150644,1,0,0
614,,,,0,0,0,0
615,,,,0,0,0,0
616,,,,0,0,0,0
617,,,,0,0,0,0
618,,,,0,0,0,0
619,,,,0,0,0,0
620,"Sobald ein FATE abgeschlossen ist, wird deine Belohnung für die Teilnahme angezeigt. Belohnungen werden unter allen Teilnehmern verteilt und richten sich nicht nur nach dem Erfolg, sondern auch nach individuellen Beiträgen.",,,150661,1,0,0
621,"Je aktiver du beim Erfüllen von FATE-Zielen bist, desto größer ist dein Beitrag und deine Belohnung. Dein Beitrag wird durch Gold-, Silber- und Bronzemedaillen verdeutlicht, die in dem Belohnungsfenster erscheinen.",,,150662,1,0,0
622,,,,0,0,0,0
623,,,,0,0,0,0
624,,,,0,0,0,0
625,,,,0,0,0,0
626,,,,0,0,0,0
627,,,,0,0,0,0
628,,,,0,0,0,0
629,,,,0,0,0,0
630,"**Gildengeheiße** sind besondere Operationen, die von Aben­teurer­gilden organisiert und von einem NPC als **Kommandeur** überwacht werden. Wenn du mit einem Kommandeur sprichst, erhältst du eine Liste aller derzeit verfügbaren Gildengeheiße. Jede Operation hat bestimmte Bedingungen, die von allen Grup­pen­mit­gliedern erfüllt werden müssen.",,,150711,1,0,0
631,"Anfangs ist die Auswahl an Gildengeheißen ziemlich beschränkt, aber auf höheren Stufen nimmt deren Anzahl deutlich zu. Wenn du in einer Gruppe bist, werden nur Gildengeheiße angezeigt, deren Zugangsvoraussetzungen von allen Mitgliedern der Gruppe erfüllt werden.

Gildengeheißen können leicht durch die **Inhaltssuche** gestartet werden, wodurch die Gruppen­suche entfällt.",,,150712,1,0,0
632,,,,0,0,0,0
633,,,,0,0,0,0
634,,,,0,0,0,0
635,,,,0,0,0,0
636,,,,0,0,0,0
637,,,,0,0,0,0
638,,,,0,0,0,0
639,,,,0,0,0,0
640,"Sobald ein Gildengeheiß beginnt, werden die Ziele und die verbleibende Zeit in der **Aufgabenliste** angezeigt.

Wenn du die Ziele nicht innerhalb der vorgegebenen Zeitspanne erfüllen kannst, gilt das Gildengeheiß als fehlgeschlagen.",,,150721,1,0,0
641,,,,0,0,0,0
642,,,,0,0,0,0
643,,,,0,0,0,0
644,,,,0,0,0,0
645,,,,0,0,0,0
646,,,,0,0,0,0
647,,,,0,0,0,0
648,,,,0,0,0,0
649,,,,0,0,0,0
650,"Während du an einem Gildengeheiß teilnimmst, sind bestimmte Bereiche anders gefärbt als der Rest der Landschaft. Dies ist eine Warnung für Spieler, dass ein Betreten dieser Zonen Schaden verursachen oder neue Gegner auf den Plan rufen kann. Sei vorsichtig, wenn du dort in der Nähe bist.",,,150731,1,0,0
651,,,,0,0,0,0
652,,,,0,0,0,0
653,,,,0,0,0,0
654,,,,0,0,0,0
655,,,,0,0,0,0
656,,,,0,0,0,0
657,,,,0,0,0,0
658,,,,0,0,0,0
659,,,,0,0,0,0
660,"Wenn du während eines Gildengeheißes kampfunfähig wirst, hast du die Option, zum **Ausgangspunkt der Operation** anstelle deines Heimatpunktes zurückzukehren.",,,150741,1,0,0
661,,,,0,0,0,0
662,,,,0,0,0,0
663,,,,0,0,0,0
664,,,,0,0,0,0
665,,,,0,0,0,0
666,,,,0,0,0,0
667,,,,0,0,0,0
668,,,,0,0,0,0
669,,,,0,0,0,0
670,"Wenn du erfolgreich alle Gildengeheiß-Ziele innerhalb des Zeitlimits abschließt, steht dir eine Belohnung zu. Sprich mit dem **Kommandeur**, der die Operation überwacht, um diese einzustreichen. Wenn deine Gruppe alle Ziele erfüllt hat, ohne ein Grup­pen­mit­glied im Kampf zu verlieren, wird eine zusätzliche Belohnung ausgegeben.",,,150751,1,0,0
671,,,,0,0,0,0
672,,,,0,0,0,0
673,,,,0,0,0,0
674,,,,0,0,0,0
675,,,,0,0,0,0
676,,,,0,0,0,0
677,,,,0,0,0,0
678,,,,0,0,0,0
679,,,,0,0,0,0
680,"Du kannst nun die **Affiliation** zu einer Staatlichen Ge­sell­schaft ändern. Sprich dazu mit einem **Personaloffizier** in dem Hauptquartier einer beliebigen Staatlichen Ge­sell­schaft.

Wenn du zu einer anderen Staatlichen Ge­sell­schaft wechselst, werden deine aktuellen Staatstaler eingefroren und auch gesellschaftsspezifische Ausrüstung kann nicht mehr verwendet werden. Bedenke weiterhin, dass du den nächsten Wechsel erst in **15 Tagen** wieder vornehmen kannst.",,,151351,1,0,0
681,,,,0,0,0,0
682,,,,0,0,0,0
683,,,,0,0,0,0
684,,,,0,0,0,0
685,,,,0,0,0,0
686,,,,0,0,0,0
687,,,,0,0,0,0
688,,,,0,0,0,0
689,,,,0,0,0,0
690,"Du kannst nun Gegenstände mittels der **Eilsynthese** herstellen. Die Eilsynthese steht für alle Gegenstände zur Verfügung, die du mindestens einmal auf traditionellem Wege hergestellt hast. Mit der Eilsynthese sparst du enorm viel Zeit bei der Herstellung von mehreren Gegenständen von normaler Qualität.",,,151331,1,0,0
691,"Um mit der Eilsynthese zu beginnen, öffne dein **Handwerker-Notizbuch**, wähle das gewünschte Rezept und betätige die Schaltfläche **Eilsynthese**, direkt neben der Schaltfläche **Synthese**.",,,151332,1,0,0
692,"Da der Fokus der Eilsynthese auf der schnellen Produktion liegt, ist es schwierig, damit qualitativ hochwertige Gegenstände herzustellen. Wenn es dir also auf Qualität ankommt, solltest du die normale Synthese verwenden.",,,151333,1,0,0
693,,,,0,0,0,0
694,,,,0,0,0,0
695,,,,0,0,0,0
696,,,,0,0,0,0
697,,,,0,0,0,0
698,,,,0,0,0,0
699,,,,0,0,0,0
700,"Alle Handwerker erhalten ein **Handwerker-Notizbuch**, in dem die Rezepte aller Gegenstände, die sie herstellen können, festgehalten werden. Das Handwerker-Notizbuch wird durch Auswahl von **Notizbücher** im **Hauptmenü** geöffnet.",,,150281,1,0,0
701,"Um mit der Synthese zu beginnen, musst du zunächst die Klasse und die Stufe des Gegenstands, den du herstellen möchtest, auswählen.",,,150282,1,0,0
702,"Wenn du einen Gegenstand ausgewählt hast, stelle sicher, dass du über alle benötigten **Materialien** verfügst. Ist dies der Fall, wähle **Synthese** aus, um den Herstellungsprozess zu beginnen.",,,150283,1,0,0
703,,,,0,0,0,0
704,,,,0,0,0,0
705,,,,0,0,0,0
706,,,,0,0,0,0
707,,,,0,0,0,0
708,,,,0,0,0,0
709,,,,0,0,0,0
710,"Die Synthese ist insofern mit einem Kampf vergleichbar, als dass mehrere **Kommandos** benötigt werden, um erfolgreich zu sein.",,,150291,1,0,0
711,"Für eine erfolgreiche Herstellung eines Gegenstands musst du diese Synthese-Kommandos ausführen und einen **Fortschritt** von 100 % erreichen, bevor die **Belastbarkeit** des Materials auf Null fällt.",,,150292,1,0,0
712,"Wenn die Belastbarkeit Null erreicht, bevor der Fortschritt bei 100 % ist, schlägt die Synthese fehl und einige Materialien können verloren gehen.",,,150293,1,0,0
713,"Gegenstände, die du mindestens einmal erfolgreich hergestellt hast, werden mit einem Häkchen links neben dem Namen angezeigt. Wenn du einen Gegenstand zum ersten Mal herstellst, erhältst du einen speziellen Routinebonus.",,,150294,1,0,0
714,"Die Synthese ist insofern mit einem Kampf vergleichbar, als dass mehrere **Kommandos** benötigt werden, um erfolgreich zu sein.",,,150295,1,0,0
715,,,,0,0,0,0
716,,,,0,0,0,0
717,,,,0,0,0,0
718,,,,0,0,0,0
719,,,,0,0,0,0
720,"Das Verbessern der **Qualität** während der Synthese steigert die Wahr­schein­lich­keit, dass das Endprodukt einen höheren Grad (**HQ**) haben wird.",,,150301,1,0,0
721,"Die Qualität wird für gewöhnlich durch Kommandos wie **Veredelung** erhöht. Diese jedoch reduzieren nicht nur die Belastbarkeit des Materials, sondern kosten auch Handwerkspunkte (**HP**).",,,150302,1,0,0
722,"Wenn du erfolgreich einen HQ-Gegenstand herstellst, erhältst du Bonus-Routine.",,,150303,1,0,0
723,"Die Qualität wird für gewöhnlich durch Kommandos wie **Veredelung** erhöht. Diese jedoch reduzieren nicht nur die Belastbarkeit des Materials, sondern kosten auch Handwerkspunkte (**HP**).",,,150304,1,0,0
724,,,,0,0,0,0
725,,,,0,0,0,0
726,,,,0,0,0,0
727,,,,0,0,0,0
728,,,,0,0,0,0
729,,,,0,0,0,0
730,Im Laufe des Syn­the­se-Pro­zesses schwankt der **Zustand** des Materials zwischen Exzellent und Minderwertig.,,,150581,1,0,0
731,"Das Benutzen eines Kommandos während der Zustand **Gut** oder **Exzellent** ist, resultiert im Erfolgsfall in einer stärkeren Zunahme der Qualität. War der Zustand des Materials vorher **Exzellent**, wird er im nächsten Schritt jedoch immer auf **Minderwertig** fallen.",,,150582,1,0,0
732,,,,0,0,0,0
733,,,,0,0,0,0
734,,,,0,0,0,0
735,,,,0,0,0,0
736,,,,0,0,0,0
737,,,,0,0,0,0
738,,,,0,0,0,0
739,,,,0,0,0,0
740,,,,0,0,0,0
741,,,,0,0,0,0
742,,,,0,0,0,0
743,,,,0,0,0,0
744,,,,0,0,0,0
745,,,,0,0,0,0
746,,,,0,0,0,0
747,,,,0,0,0,0
748,,,,0,0,0,0
749,,,,0,0,0,0
750,"Jedes Mal, wenn du kampfunfähig wirst, wird die angelegte Ausrüstung beschädigt. Wenn der Zustand eines Gegenstands 0 % erreicht, wird dessen Funktionalität deutlich geschwächt.",,,150311,1,0,0
751,"Den Ausrüstungszustand erfährst du, indem du **Charakter** im **Hauptmenü** auswählst. Der vertikale Balken neben jedem Ausrüstungsgegenstand zeigt dir dessen ungefähren Zustand an.",,,150312,1,0,0
752,"NPCs, die Gegenstände reparieren können, werden auf der **Karte** und der **Minikarte** mit einem Hammer-Icon angezeigt. Gegen eine geringe Gebühr stellen sie den Zustand deiner Gegenstände wieder zu 100 % her.",,,150313,1,0,0
753,,,,0,0,0,0
754,,,,0,0,0,0
755,,,,0,0,0,0
756,,,,0,0,0,0
757,,,,0,0,0,0
758,,,,0,0,0,0
759,,,,0,0,0,0
760,"Handwerker verfügen über die Fähigkeit, ihre eigenen Gegenstände zu **reparieren**. Um einen Gegenstand auszubessern, mache einen Rechtsklick auf dessen Icon und wähle **Reparieren**.",,,150321,1,0,0
761,"Jeder Gegenstand hat Klassen- und Stufenrestriktionen, was den Reparateur angeht. Diese Informationen erfährst du im Hilfetext eines Gegenstands. Zudem wird **Dunkelmaterie** des passenden Grads zum Abschluss der Reparatur benötigt. Dunkelmaterie kann bei Händlern erworben oder in der Welt gesammelt werden.",,,150322,1,0,0
762,,,,0,0,0,0
763,,,,0,0,0,0
764,,,,0,0,0,0
765,,,,0,0,0,0
766,,,,0,0,0,0
767,,,,0,0,0,0
768,,,,0,0,0,0
769,,,,0,0,0,0
770,"Du hast einen **HQ**-Gegenstand erhalten! HQ-Gegenstände erkennst du an ihrem Icon und dem speziellen Zeichen hinter ihrem Namen.

HQ-Ausrüstung hat häufig bessere Werte als normale Gegenstände, und HQ-Materialien produzieren in der Regel bessere Ergebnisse in der Synthese. Daher lassen sich mit HQ-Gegenständen auch höhere Verkaufspreise erzielen.",,,150601,1,0,0
771,HQ-Gegenstände können nicht mit Gegenständen normaler Qualität gestapelt werden.,,,150602,1,0,0
772,,,,0,0,0,0
773,,,,0,0,0,0
774,,,,0,0,0,0
775,,,,0,0,0,0
776,,,,0,0,0,0
777,,,,0,0,0,0
778,,,,0,0,0,0
779,,,,0,0,0,0
780,"Du hast einen **seltenen** Gegenstand erhalten. Da dies ein besonderer Gegenstand ist, kannst du nie mehr als einen davon besitzen.",,,150611,1,0,0
781,,,,0,0,0,0
782,,,,0,0,0,0
783,,,,0,0,0,0
784,,,,0,0,0,0
785,,,,0,0,0,0
786,,,,0,0,0,0
787,,,,0,0,0,0
788,,,,0,0,0,0
789,,,,0,0,0,0
790,"Einige Gegenstände, die du angelegt hast, sind nun an dich **gebunden** und können nicht mehr gehandelt oder auf dem Markt verkauft werden.",,,150621,1,0,0
791,"Die meisten Gegenstände können frei verkauft und gehandelt werden, auch wenn du sie bereits einmal angelegt hattest. Allerdings sind sie **bindend**, das heißt, sobald du diese Ausrüstung im Kampf oder zur Synthese bzw. zum Sammeln verwendet hast, wird sie an dich gebunden und ein Handel oder Verkauf an andere Spieler ist nicht mehr möglich.",,,150622,1,0,0
792,,,,0,0,0,0
793,,,,0,0,0,0
794,,,,0,0,0,0
795,,,,0,0,0,0
796,,,,0,0,0,0
797,,,,0,0,0,0
798,,,,0,0,0,0
799,,,,0,0,0,0
800,"Der **Markt** ist ein Ort, an dem Spieler von überall auf der Welt ihre eigenen Gegenstände über angeheuerte **Gehilfen** feilbieten oder die Gegenstände anderer Spieler erwerben können. Auf den Markt kann über die **Marktbretter** zugegriffen werden, die in zahlreichen kleineren Orten und in den Stadt­staaten zu finden sind.",,,150471,1,0,0
801,"Die Märkte der verschiedenen Städte sind alle miteinander verbunden. Gegenstände, die du an einem Marktbrett zum Verkauf anbietest, können auch auf anderen Märkten gesehen und gekauft werden.",,,150472,1,0,0
802,"Die schiere Anzahl an Gegenständen, die zum Verkauf stehen, kann anfangs ziemlich überwältigend sein. Ausrüstung für niedrige Stufen lässt sich oft auch bei örtlichen Händlern finden, daher sollte man bei diesen mal einen Blick riskieren und auf den Markt zurückgreifen, wenn man dort nicht fündig wird.",,,150473,1,0,0
803,,,,0,0,0,0
804,,,,0,0,0,0
805,,,,0,0,0,0
806,,,,0,0,0,0
807,,,,0,0,0,0
808,,,,0,0,0,0
809,,,,0,0,0,0
810,"Bevor du einen Gegenstand auf dem Markt kaufen kannst, musst du diesen erst einmal finden. Dafür gibt es zwei Möglichkeiten: die direkte Suche durch die Eingabe eines Namens, oder die Spezifizierung bestimmter gewünschter Eigenschaften des Gegenstands.",,,150481,1,0,0
811,"Wenn du den genauen Namen des gesuchten Gegenstandes weißt, kannst du diesen einfach in das Feld **Name** eingeben und auf die Schaltfläche **Suche** unten links im Fenster klicken. Bei unvollständigen Einträgen werden alle Gegenstände angezeigt, deren Namen mit diesen Buchstaben anfangen.",,,150482,1,0,0
812,"Du kannst auch nach bestimmten Kategorien filtern, indem du eine **Kategorie** wie **Hauptwaffe**, **Rüstung** oder **Gegenstände** angibst. Wenn du zum Beispiel alle Schuhe für Waldläufer der Stufe 35 anzeigen willst, würdest du unter **Rüstung** **Füße** auswählen, die Stufenbeschränkung auf **35** setzen und dann auf die Schaltfläche **Suchen** klicken.",,,150483,1,0,0
813,"Treffer für deine Suche werden in dem rechten Fenster angezeigt. Die Nummer rechts neben dem Namen zeigt an, wie viele Einheiten des Gegenstandes zum Verkauf stehen.",,,150484,1,0,0
814,,,,0,0,0,0
815,,,,0,0,0,0
816,,,,0,0,0,0
817,,,,0,0,0,0
818,,,,0,0,0,0
819,,,,0,0,0,0
820,"Wenn ein Gegenstand aus der Suchliste zum Verkauf steht, kannst du das Icon auswählen, um eine zweite Liste mit Verkaufspreisen (aufsteigend sortiert) anzuzeigen.",,,150491,1,0,0
821,"Wähle den Gegenstand, den du kaufen möchtest. Im darauffolgenden Fenster kannst du die Transaktion abschließen oder abbrechen.

Auf alle Käufe wird eine Transaktionsgebühr in Höhe von 5 % erhoben.",,,150492,1,0,0
822,,,,0,0,0,0
823,,,,0,0,0,0
824,,,,0,0,0,0
825,,,,0,0,0,0
826,,,,0,0,0,0
827,,,,0,0,0,0
828,,,,0,0,0,0
829,,,,0,0,0,0
830,"Falls du über einen **Gehilfen** verfügst, kann dieser für dich Gegenstände zum Verkauf auf dem Markt platzieren. Jeder Verkauf wird mit einer Steuer von **5 %** belegt.",,,150501,1,0,0
831,"Um einen Gegenstand auf dem Markt zu verkaufen, musst du diesen zunächst deinem Gehilfen anvertrauen. Wähle dann den Gegenstand von deinem Gehilfen aus, um das Fenster **Angebot ändern** zu öffnen. Hier können Details für den Verkauf geändert werden. Danach musst du den Verkauf noch bestätigen.",,,150502,1,0,0
832,"Gegenstände, die **bindend** oder **persönlich gebunden** sind, können nicht an andere Spieler verkauft werden. Daher kannst du diese auch nicht aus dem Inventar des Gehilfen in das Markt-Fenster ziehen.",,,150503,1,0,0
833,,,,0,0,0,0
834,,,,0,0,0,0
835,,,,0,0,0,0
836,,,,0,0,0,0
837,,,,0,0,0,0
838,,,,0,0,0,0
839,,,,0,0,0,0
840,"Mit **Krämerklingeln** kannst du einen Gehilfen herbeirufen, der für dich arbeitet. Gehilfen sind hilfreiche NPCs, die Spieler anheuern können, um Gegenstände und Gil aufzubewahren, oder Gegenstände zum Verkauf auf dem Markt zu platzieren.",,,150511,1,0,0
841,"Sobald du die Erlaubnis erhalten hast, einen Gehilfen anzuheuern, kannst du mit **Parnell** in Gridania, **Frydwyb** in Limsa Lominsa oder **Chachabi** in Ul'dah sprechen, um einen Arbeitsvertrag aufzusetzen.",,,150512,1,0,0
842,,,,0,0,0,0
843,,,,0,0,0,0
844,,,,0,0,0,0
845,,,,0,0,0,0
846,,,,0,0,0,0
847,,,,0,0,0,0
848,,,,0,0,0,0
849,,,,0,0,0,0
850,"**Gehilfen** sind hilfreiche NPCs, die Spieler anheuern können, um Gegenstände und Gil aufzubewahren, Gegenstände zum Verkauf auf dem Markt zu platzieren oder zu „Unternehmungen“ aufzubrechen.",,,150521,1,0,0
851,"Ein Arbeitsvertrag kann von **Parnell** in Gridania, **Frydwyb** in Limsa Lominsa oder **Chachabi** in Ul'dah aufgesetzt werden. Es können nicht mehr als zwei Gehilfen angeheuert werden.",,,150522,1,0,0
852,,,,0,0,0,0
853,,,,0,0,0,0
854,,,,0,0,0,0
855,,,,0,0,0,0
856,,,,0,0,0,0
857,,,,0,0,0,0
858,,,,0,0,0,0
859,,,,0,0,0,0
860,"Sobald du einen Gehilfen herbeigerufen hast, kannst du ihm Gil und Gegenstände anvertrauen, ihn damit beauftragen, Gegenstände zum Verkauf auf dem Markt zu platzieren, oder ihn verschiedene Gegenstände beschaffen lassen.",,,150531,1,0,0
861,"Um Gegenstände zwischen dir und deinem Gehilfen auszutauschen, ziehe diese einfach von einem Inventar-Fenster ins andere. Wenn du Gil transferieren möchtest, klicke auf die Schaltfläche **Gil hinterlegen**, um ein separates Fenster zu öffnen.

Um deinem Gehilfen stapelbare Gegenstände zu überlassen, die sich bereits in dessen Inventar befinden, nutze einfach **Gesammelt geben**.",,,150532,1,0,0
862,,,,0,0,0,0
863,,,,0,0,0,0
864,,,,0,0,0,0
865,,,,0,0,0,0
866,,,,0,0,0,0
867,,,,0,0,0,0
868,,,,0,0,0,0
869,,,,0,0,0,0
870,"Einige Nutzbäume oder üppige Vegetationen haben spezielle Merkmale, die es dir erlauben, die Ausbeute, die Chancen auf einen Stückzahl-Bonus, weitere Sammelversuche oder direkt die Anzahl der gesammelten Gegenstände zu erhöhen.",,,150541,1,0,0
871,Die speziellen Merkmale von Bäumen und Vegetation werden direkt unter der jeweiligen Zustandsleiste angezeigt. Sie sind jedoch erst nach Erlernen der Gärtner-Eigenschaft **Bäumeflüsterer** sichtbar.,,,150542,1,0,0
872,,,,0,0,0,0
873,,,,0,0,0,0
874,,,,0,0,0,0
875,,,,0,0,0,0
876,,,,0,0,0,0
877,,,,0,0,0,0
878,,,,0,0,0,0
879,,,,0,0,0,0
880,,,,0,0,0,0
881,,,,0,0,0,0
882,,,,0,0,0,0
883,,,,0,0,0,0
884,,,,0,0,0,0
885,,,,0,0,0,0
886,,,,0,0,0,0
887,,,,0,0,0,0
888,,,,0,0,0,0
889,,,,0,0,0,0
890,"Gärtner können Beile und andere Werkzeuge benutzen, um die Wälder von Eorzea abzuholzen und Material zum Handwerken zu sammeln. Bäume, die sich besonders gut zum Abholzen eignen, sind als **Nutzbäume** bekannt.",,,150231,1,0,0
891,"Nutzbäume lassen sich nur von gewöhnlichen Bäumen unterscheiden, wenn du das Kommando **Geodäsie** einsetzt. Während dieses Kommando aktiv ist, werden die Nutzbäume auf der **Minikarte** angezeigt.",,,150232,1,0,0
892,"Wenn du an einem Nutzbaum angekommen bist, mache einen Rechtsklick darauf, um mit dem Abholzen zu beginnen.",,,150233,1,0,0
893,"Nutzbäume lassen sich nur von gewöhnlichen Bäumen unterscheiden, wenn du das Kommando **Geodäsie** einsetzt. Während dieses Kommando aktiv ist, werden die Nutzbäume auf der **Minikarte** angezeigt.",,,150232,1,0,0
894,"Wenn du an einem Nutzbaum angekommen bist, visiere ihn an und wähle ihn aus, um mit dem Abholzen zu beginnen.",,,150233,1,0,0
895,,,,0,0,0,0
896,,,,0,0,0,0
897,,,,0,0,0,0
898,,,,0,0,0,0
899,,,,0,0,0,0
900,"Wenn du eine Fundstelle von Rohstoffen auswählst, erscheint eine Liste mit den dort vorkommenden Arten von Gegenständen. Beginne als Gärtner mit dem Abholzen oder als Minenarbeiter mit dem Abbauen, indem du einen Gegenstand aus der Liste auswählst.",,,150241,1,0,0
901,"Die Wahr­schein­lich­keit, den ausgewählten Gegenstand zu erhalten, wird als Prozentsatz rechts von dem Icon angegeben. Ausrüstung mit einem hohen **Sammelgeschick**-Wert erhöht diese Wahr­schein­lich­keit, wenn deine Stufe auf oder über der Stufe des jeweiligen Gegenstandes ist (ebenfalls rechts von dem Icon angezeigt).",,,150242,1,0,0
902,"Die Position eines Gegenstands auf dieser Liste wird durch dessen Art bestimmt. Zum Beispiel sind **Äste** immer im dritten Slot zu finden. Merke dir, welche Art von Gegenständen in welchem Slot ist, um dir das Bearbeiten neuartiger Fundstellen zu erleichtern.",,,150243,1,0,0
