#,Text,Unknown0,Unknown1,TYPE,PARAM,LINK
375,Sehr eng,,,0,0,0
376,Eng,,,0,0,0
377,Durchschnitt,,,0,0,0
378,Weit,,,0,0,0
379,Sehr weit,,,0,0,0
380,Sehr kurz,,,0,0,0
381,Kurz,,,0,0,0
382,Durchschnitt,,,0,0,0
383,Lang,,,0,0,0
384,Sehr lang,,,0,0,0
385,Typ 1,,,0,0,0
386,Typ 2,,,0,0,0
387,Typ 3,,,0,0,0
388,Typ 4,,,0,0,0
389,,,,0,0,0
390,,,,0,0,0
391,,,,0,0,0
392,,,,0,0,0
393,,,,0,0,0
394,,,,0,0,0
395,Sehr kurz,,,0,0,0
396,Kurz,,,0,0,0
397,Durchschnitt,,,0,0,0
398,Lang,,,0,0,0
399,Sehr lang,,,0,0,0
400,Typ 1,,,0,0,0
401,Typ 2,,,0,0,0
402,Typ 3,,,0,0,0
403,Typ 4,,,0,0,0
404,,,,0,0,0
405,Sehr klein,,,0,0,0
406,Klein,,,0,0,0
407,Durchschnitt,,,0,0,0
408,Groß,,,0,0,0
409,Sehr groß,,,0,0,0
410,Sehr schlank ,,,0,0,0
411,Schlank,,,0,0,0
412,Durchschnitt,,,0,0,0
413,Kräftig,,,0,0,0
414,Sehr kräftig,,,0,0,0
415,,,,0,0,0
416,,,,0,0,0
417,,,,0,0,0
418,,,,0,0,0
419,,,,0,0,0
420,,,,0,0,0
421,,,,0,0,0
422,,,,0,0,0
423,,,,0,0,0
424,,,,0,0,0
425,Sehr schlank ,,,0,0,0
426,Schlank,,,0,0,0
427,Durchschnitt,,,0,0,0
428,Kräftig,,,0,0,0
429,Sehr kräftig,,,0,0,0
430,,,,0,0,0
431,,,,0,0,0
432,,,,0,0,0
433,,,,0,0,0
434,,,,0,0,0
435,Sehr klein,,,0,0,0
436,Klein,,,0,0,0
437,Durchschnitt,,,0,0,0
438,Groß,,,0,0,0
439,Sehr groß,,,0,0,0
440,,,,0,0,0
441,,,,0,0,0
442,,,,0,0,0
443,,,,0,0,0
444,,,,0,0,0
445,Disziplinen der Krieger,,,0,0,0
446,,,,0,0,0
447,Disziplinen der Magier,,,0,0,0
448,,,,0,0,0
449,,,,0,1200,0
450,,,,0,0,0
451,,,,0,0,0
452,,,,0,1210,0
453,,,,0,36020,0
454,,,,0,1420,0
455,,,,0,36015,0
456,,,,0,930,0
457,,,,0,38130,0
458,Hrothgar ©,,"Dank charakteristischer Merkmale wie scharfer Klauen
und prominenter Fangzähne wurden die aus Ilsabard stammenden
Hrothgar seit jeher für ein barbarisches Volk gehalten.
Ihr imposantes, raubkatzenähnliches Äußeres war daher nicht
selten Triebfeder für konstante Konflikte mit anderen Völkern.
Letztendlich war es die Entwicklung einer gemeinsamen Sprache,
die gegenseitiges Verständnis und Annäherung brachte.
Die Geburt eines Mädchens ist bei ihnen ein so
außergewöhnliches Ereignis, dass weibliche Hrothgar kaum
bis gar nicht anzutreffen sind.",0,0,0
459,,,,0,0,0
460,Viera ©,,"Die Viera sind ein verhältnismäßig kleines Volk aus Othard,
das die grünen Tiefen des Waldes seit Jahrhunderten ihr Zuhause
nennt. Diese zurückgezogene Lebensweise spiegelt sich bereits
in ihrem Namen wieder, der so viel wie „Waldbewohner“ bedeutet.
Bis vor kurzem scheuten die Viera jeglichen Kontakt zur
Außenwelt und auch heute trifft man nur auf sehr wenige
Vertreterinnen dieses stolzen Volkes. Insbesondere männliche
Viera offenbaren sich so gut wie nie, da die Tradition ihnen stete,
einsame Wanderschaft gebietet. Der Körperbau der Viera sähe 
dem der Hyuran und Elezen zum Verwechseln ähnlich ...
Wären da nicht die langen Löffel auf ihrem Haupt.",0,0,0
461,,,,0,0,0
462,Helions,,"Helions verweilen für gewöhnlich bei ihren Stämmen im südlichen
Ilsabard und scharen sich als treu ergebene Untertanen um ihre
Königin, doch in jüngster Zeit werden sie immer häufiger auf den
drei Kontinenten gesichtet. Sie selbst hatten nie einen Namen für
ihren Volksstamm. Erst die Außenwelt taufte sie die „Helions“, 
benannt nach einem Kometen, der genauso zuverlässig um die
Sonne kreist wie die überwiegend aus Männern bestehende
Gesellschaft um ihr weibliches Oberhaupt.",0,0,0
463,,,,0,0,0
464,Die Losgesagten,,"Im Gegensatz zu ihren Brüdern, den Helions, fühlen sich diese
Hrothgar nicht länger an ihren Stamm und ihr Oberhaupt gebunden.
Sie bevorzugen ein freies Leben als tatkräftige Saisonarbeiter,
unerschrockene Söldner oder geschickte Händler. Man nennt sie
„Die Losgesagten“. Wie ein Komet, der fernab seiner Sonne durch
die Finsternis des Firmaments zieht, verharren sie nie sehr lange an
einem Ort und genießen ein Leben ohne Zwänge.",0,0,0
465,,,,0,0,0
466,Rava,,"Die dunkle Haut der Rava lässt sie durch den dichten Wald
gleiten, als wären sie mit seinen tiefen Schatten verschmolzen.
Sie sind die stolzen Beschützerinnen des heiligen Dschungels
von Golmore, die jeden Eindringling mit zielsicheren Pfeilen und
scharfen Speerspitzen willkommen heißen. Selbst die
dalmascanische Herrschaft über das Gebiet vermochte es
nicht, die alten Traditionen der Rava zu brechen und auch
heute leben sie genauso wie schon vor hunderten von Jahren.
Lediglich einzelne Beschützerinnen kehren ihrem Dschungel
den Rücken, um die Außenwelt zu erkunden.",0,0,0
467,,,,0,0,0
468,Veena,,"Die Veena sind ein Volksstamm der Viera, deren helle Haut
an die schneebedeckten Gipfel ihrer Heimat erinnert - das
Skatay-Gebirge. Im Schatten seiner rauen Hänge leben sie seit
Jahrhunderten als Jägerinnen und Sammlerinnen und meiden
jeglichen Kontakt zu Fremden. Einzelne Angehörige der Veena
kehrten diesen Traditionen den Rücken. Man munkelt, dass einige
unter ihnen sich nach dem großen Krieg sogar nach Eorzea
gewagt haben sollen.",0,0,0
469,,,,0,0,0
470,,,,0,0,0
471,"Sie ist die Göttin der Gletscher und des Krieges und die Schutzgöttin Ishgards.
Ihr Element ist das Eis und der erste Mond des Jahres steht unter ihrem Stern.
Nach allgemeiner Auffassung ist sie die Tochter Rhalgrs und Nophicas Erzfeindin.
In der Kunst wird sie als unbeugsame Kriegerin mit bronzenem Schild dargestellt.
Rüstungen und Waffen sind ihre Symbole.",,,0,0,0
472,"Sie ist die Göttin des Mondes und der Liebe. Ihr Element ist das Eis und der
zweite Mond des Jahres steht unter ihrem Stern. Nach allgemeiner Auffassung
ist sie Azeymas Stiefschwester und Oschons Geliebte. Sie wird in der Kunst oft
als tüchtiges Hausmädchen mit einer runden Pfanne dargestellt.
Ihr Symbol ist der Vollmond.",,,0,0,0
473,"Er ist der Gott der Flüsse und der Weisheit und der Schutzgott Sharlayans.
Sein Element ist das Wasser. Der dritte Mond des Jahres steht unter
seinem Stern. Nach allgemeiner Auffassung ist er der Vater Llymlaens
und Byregots Lehrmeister. In der Kunst wird er als schüchterner Gelehrter
mit Eschenstab dargestellt. Sein Symbol ist die Schriftrolle.",,,0,0,0
474,"Sie ist die Göttin der Planeten und des Schicksals. Ihr Element ist das Wasser
und der vierte Mond des Jahres steht unter ihrem Stern. Nach allgemeiner
Auffassung ist sie Althyks jüngere Schwester und Rhalgrs Herrin. In der Kunst
wird sie oft von einem Schleier aus weißer Seide verborgen und mit einem
Spinnrad dargestellt, welches auch ihr Symbol ist.",,,0,0,0
475,"Sie ist die Göttin der Weltmeere und der Seefahrer und die Schutzgöttin
Limsa Lominsas. Ihr Element ist der Wind und der fünfte Mond des Jahres
steht unter ihrem Stern. Nach allgemeiner Auffassung ist sie Thaliaks Tochter
und Nophicas ältere Schwester. Sie wird von Künstlern als kräftige Fischerin
mit langer Harpune dargestellt. Ihre Symbole sind Wellen und Schiffe.",,,0,0,0
476,"Er ist der Gott der Berge und der Vagabunden. Sein Element ist der Wind
und der sechste Mond des Jahres steht unter seinem Stern. Nach allgemeiner
Auffassung ist er Nald'thals Blutsbruder und eng mit Halone befreundet.
Er wird von Künstlern gerne als sorgloser Jäger mit einem Eichenbogen
dargestellt. Seine Symbole sind der Wander- und Hirtenstab.",,,0,0,0
477,"Er ist der Gott der Bauwerke und der Handwerker. Sein Element ist der Blitz.
Der siebte Mond des Jahres steht unter seinem Stern. Nach allgemeiner
Auffassung ist er Thaliaks Schüler und Halones älterer Bruder. Künstler stellen
ihn als aufrichtigen Schmied mit großem, doppelköpfigem Eisenhammer dar.
Sein Symbol ist die Hand.",,,0,0,0
478,"Er ist der Gott der Kometen und der Zerstörung und der Schutzgott Ala Mhigos.
Sein Element ist der Blitz. Der achte Mond des Jahres steht unter seinem Stern.
Nach allgemeiner Auffassung ist er Nymeias Diener und gleichzeitig Byregots
und Halones Vater. Künstler stellen ihn als Magier mit einem Messingstab dar.
Seine Symbole sind der Blitz und der Komet.",,,0,0,0
479,"Sie ist die Göttin der Sonne und des Rechts und ihr Element ist das Feuer.
Der neunte Mond des Jahres steht unter ihrem Stern. Nach allgemeiner
Auffassung ist sie die große Schwester Menphinas und ebenfalls eine
Tochter Althyks. Die Künstler Eorzeas zeichnen sie oft als erhabene Dame
mit einem gelben Fächer. Ihr Symbol ist die Sonne.",,,0,0,0
480,"Sie sind der zweigesichtige Gott des Handels und der Unterwelt und der
Schutzgott Ul'dahs. Ihr Element ist das Feuer und der zehnte Mond im Jahr
steht unter ihrem Stern. Nach allgemeiner Auffassung sind Nald und Thal
Zwillinge. Künstler stellen sie oft in Gestalt eines scharfsinnigen Kaufmanns
mit einer Waage dar. Ihr Symbol ist uraltes Muschelgeld.",,,0,0,0
481,"Sie ist die Göttin des Bodens und der Fruchtbarkeit und die Schutzgöttin Gridanias.
Ihr Element ist die Erde. Der elfte Mond des Jahres steht unter ihrem Stern.
Nach allgemeiner Auffassung ist sie die Tochter Azeymas und die jüngere
Schwester Llymlaens. In der Kunst wird sie oft als muntere Bäuerin mit
stählerner Sense dargestellt. Ihr Symbol ist der Ährenbund.",,,0,0,0
482,"Er ist der Gott der Gravitation und der Zeit. Sein Element ist die Erde
und der zwölfte Mond des Jahres steht unter seinem Stern. Nach allgemeiner
Auffassung ist er Nymeias älterer Bruder und der Vater Azeymas und Menphinas.
Künstler stellen ihn ehrfürchtig als strengen Kaiser mit einer Kriegsaxt aus Mithril dar.
Seine Symbole sind die Sand- und die Sonnenuhr.",,,0,0,0
483,,,,0,0,0
484,,,,0,0,0
485,,,,0,0,0
486,,,,0,0,0
487,,,,0,0,0
488,,,,0,0,0
489,,,,0,0,0
490,,,,0,0,0
491,,,,0,310,0
492,,,,0,0,0
493,,,,0,110,0
494,,,,0,0,0
495,,,,0,0,0
496,,,,0,0,0
497,,,,0,0,0
498,,,,0,0,0
499,,,,0,0,0
500,Charakterauswahl,,,0,0,0
501,,,,0,0,0
502,Viper,,,0,0,0
503,,,,0,0,0
504,Ausrüstung,,,0,0,0
505,Charakter erschaffen,,,0,0,0
506,Bestätigen,,,0,0,0
507,Zurück,,,0,0,0
508,,,,0,0,0
509,,,,0,0,0
510,Originalbesetzung (Wiesländer ♂),,,0,0,0
511,Slot UNKNOWN: ♂,,,0,0,0
512,Die Ausrüstung kann nicht geändert werden.,,,0,0,0
513,Kein Kommentar beim Speichern.,,,0,0,0
514,Zur Charakteransicht mit der für seine Klasse typischen Ausrüstung wechseln. (Im Benchmark gibt es keine Klassenauswahl.),,,0,0,0
515,,,,0,0,0
516,,,,0,0,0
517,,,,0,0,0
518,,,,0,0,0
519,,,,0,0,0
520,,,,0,0,0
521,,,,0,0,0
522,,,,0,0,0
523,,,,0,0,0
524,,,,0,0,0
525,,,,0,0,0
526,,,,0,0,0
527,,,,0,0,0
528,,,,0,0,0
529,,,,0,0,0
530,,,,0,0,0
531,Gladiator (Ul'dah),,,0,0,0
532,Faustkämpfer (Ul'dah),,,0,0,0
533,Marodeur (Limsa Lominsa),,,0,0,0
534,Pikenier (Gridania),,,0,0,0
535,Waldläufer (Gridania),,,0,0,0
536,Druide (Gridania),,,0,0,0
537,Thaumaturg (Ul'dah),,,0,0,0
538,Hermetiker (Limsa Lominsa),,,0,0,0
539,,,,0,0,0
540,Sehr kurz,,,0,0,0
541,Kurz,,,0,0,0
542,Durchschnitt,,,0,0,0
543,Lang,,,0,0,0
544,Sehr lang,,,0,0,0
545,Typ 1,,,0,0,0
546,Typ 2,,,0,0,0
547,Typ 3,,,0,0,0
548,Typ 4,,,0,0,0
549,,,,0,0,0
550,,,,0,0,0
551,,,,0,0,0
552,,,,0,0,0
553,,,,0,0,0
554,,,,0,0,0
555,Sehr kurz,,,0,0,0
556,Kurz,,,0,0,0
557,Durchschnitt,,,0,0,0
558,Lang,,,0,0,0
559,Sehr lang,,,0,0,0
560,Typ 1,,,0,0,0
561,Typ 2,,,0,0,0
562,Typ 3,,,0,0,0
563,Typ 4,,,0,0,0
564,,,,0,0,0
565,Sehr klein,,,0,0,0
566,Klein,,,0,0,0
567,Durchschnitt,,,0,0,0
568,Groß,,,0,0,0
569,Sehr groß,,,0,0,0
570,,,,0,0,0
571,,,,0,0,0
572,,,,0,0,0
573,,,,0,0,0
574,,,,0,0,0
575,,,,0,0,0
576,,,,0,0,0
577,,,,0,0,0
578,,,,0,0,0
579,,,,0,0,0
580,,,,0,0,0
581,,,,0,0,0
582,,,,0,0,0
583,,,,0,0,0
584,,,,0,0,0
585,,,,0,0,0
586,,,,0,0,0
587,,,,0,0,0
588,,,,0,0,0
589,,,,0,0,0
590,,,,0,0,0
591,,,,0,0,0
592,,,,0,0,0
593,,,,0,0,0
594,,,,0,0,0
595,,,,0,0,0
596,,,,0,0,0
597,,,,0,0,0
598,,,,0,0,0
599,,,,0,0,0
600, Kamera schwenken  Hintergrund drehen + Zoom  Kamera invertieren,,,0,0,0
601,,,,0,0,0
602, Kamera schwenken + Zoom + oben/unten  Kamera invertieren,,,0,0,0
603,,,,0,0,0
604,,,,0,0,0
605,,,,0,0,0
606,,,,0,0,0
607,,,,0,0,0
608,,,,0,0,0
609,,,,0,0,0
610, Tastatur,,,0,0,0
611, Untermenü,,,0,0,0
612, Kamera rotieren  Hintergrund rotieren  Zoom,,,0,0,0
613, Kamera rotieren  Hintergrund rotieren  Zoom  gedrückt halten: Kamera nach oben/unten bewegen,,,0,0,0
614,,,,0,0,0
615,Verbleibende Spieltage: UNKNOWN,,,0,0,0
616,Veteranen-Belohnungsrang: UNKNOWN,,,0,0,0
617,Bislang abonnierte Spieltage: 0,,,0,0,0
618,Deine restliche Spielzeit beträgt UNKNOWN Tag. Über die Mogry-Station (https://sqex.to/Msp) kannst du deine Spielzeit verlängern.,,,0,0,0
619,"Deine restliche kostenlose Testspielzeit beträgt
UNKNOWN Tag. Wenn du FINAL FANTASY XIV nach Ablauf der Testspielzeit weiterspielen möchtest, kannst du in der Mogry-Station (https://sqex.to/Msp) die Vollversion erwerben und alle Funktionen des Spiels freischalten.",,,0,0,0
620,,,,0,0,0
621,"Gefällt dir dein Gehilfe so, wie er ist?",,,0,0,0
622,Die Gestaltung deines Gehilfen wird abgebrochen.,,,0,0,0
623,Wirklich abbrechen?,,,0,0,0
624,,,,0,0,0
625,Die Gestaltung deines Charakters abbrechen? Alle Änderungen gehen verloren.,,,0,0,0
626,Die Gestaltung deines Charakters abschließen?,,,0,0,0
627,Die Gestaltung deines Charakters abbrechen und das bisherige Aussehen beibehalten?,,,0,0,0
628,,,,0,0,0
629,"Willst du dich mit UNKNOWN einloggen?
**※ Ruf das Untermenü auf, um das Aussehen deines Charakters umzugestalten.**",,,0,0,0
630,"Du kannst das Volk, Geschlecht und Aussehen deines Charakters ändern. Wähle im Untermenü „Charakter umgestalten“ aus.",,,0,0,0
631,"Wenn du nun mit der Neugestaltung deines Charakters beginnen möchtest, drücke Ok.
**※ Du kannst dich auch einloggen, ohne deinen Charakter zu ändern. Bedenke, dass bei einer Neugestaltung Frisuren und Ge­sichts­be­malungen, die du durch bestimmte Aufträge oder vom Kosmetiker erhalten hast, nicht verfügbar sind.
※ Je nach Volk sind auch bestimmte Frisuren nicht verfügbar und einige Kopfbedeckungen können unter Umständen nicht angezeigt werden.**",,,0,0,0
632,"Um das Volk, Geschlecht oder Aussehen neu zu bestimmen, musst du dich zuerst einloggen, alle Aus­rüstungs­gegen­stände sowie Mode- und Gesichtsaccessoires ablegen und dich wieder ausloggen.",,,0,0,0
633,"Diese neuen Charakterdaten auf deinen alten Charakter anwenden?
**※ Je nach Volk sind bestimmte Frisuren nicht verfügbar und einige Kopfbedeckungen können unter Umständen nicht angezeigt werden.**",,,0,0,0
634,Die Charakter-Neugestaltung abbrechen?,,,0,0,0
635,,,,0,0,0
636, Pin setzen,,,0,0,0
637, Pin setzen,,,0,0,0
638,Nur gepinnte Frisuren,,,0,0,0
639,Wird mit  freigeschaltet.,,,0,0,0
640,Wird mit  oder dem Auftrag „Die rätselhafte Kriegerin“ freigeschaltet.,,,0,0,0
641,Verfügbar im Rahmen der Zeremonie des Ewigen Bundes.,,,0,0,0
642,Wird mit  oder dem saisonalen Auftrag „Die Gaukler-Parade“ freigeschaltet.,,,0,0,0
643,Wird mit  freigeschaltet.,,,0,0,0
644,,,,0,0,0
645,"Der Charakter kann nicht umgestaltet werden, da er während eines Spielinhalts ausgeloggt wurde oder die Verbindung unterbrochen war.
Bitte logge dich zuerst ein, verlasse den Spielinhalt und versuche es dann erneut.",,,0,0,0
646,"Das Geschlecht, Volk und Aussehen des Charakters kann nicht verändert werden, da sich dieser in einem Spielinhalt befindet.",,,0,0,0
647,"Charakter kann nicht umgestaltet werden, da er sich zur Zeit im Mordion-Kerker befindet.",,,0,0,0
648,"Das Geschlecht, Volk und Aussehen des Charakters kann zur Zeit nicht verändert werden.",,,0,0,0
649,[ UNKNOWN ],,,0,0,0
650,Die Verbindung zum Datenzentrum „UNKNOWN“ unterbrechen und mit Datenzentrum „UNKNOWN“ verbinden?,,,0,0,0
651,Speichert Einstellungen für das Layout und die Größe von HUD/Fenstern sowie einige fenster-spezifische Einstellungen.,HUD-Layout,,0,0,0
652,Speichert Einstellungen zur Kommandoanordnung der verschiedenen Klassen bzw. Jobs im Kommandomenü bzw. Kreuz-Kommandomenü.,Kommandomenüs,,0,1,0
653,Speichert Einstellungen für Ausrüstungssets.,Ausrüstungssets,,0,2,0
654,Speichert allgemeine und steuerungsspezifische Charaktereinstellungen sowie Einstellungen zu Tastenbelegungen und Chatfiltern.,Charakterkonfiguration,,0,3,0
655,Speichert Makros für den aktuellen Charakter.,Makros,,0,4,0
656,"Speichert u.a. Einstellungen für das automatische Ändern von Kommandos, als Favoriten gespeicherte Reittiere und erstellte Portraits.",Anderes,,0,5,0
657,,,,0,0,0
658,,,,0,0,0
659,,,,0,0,0
660, Einzeln auswählen  Alle auswählen,,,0,0,0
661, Einzeln auswählen  Alle auswählen,,,0,0,0
662,,,,0,0,0
663,,,,0,0,0
664,,,,0,0,0
665,,,,0,0,0
666,,,,0,0,0
667,,,,0,0,0
668,,,,0,0,0
669,,,,0,0,0
670,,,,0,0,0
671,,,,0,0,0
672,,,,0,0,0
673,,,,0,0,0
674,,,,0,0,0
675,,,,0,0,0
676,,,,0,0,0
677,,,,0,0,0
678,,,,0,0,0
679,,,,0,0,0
680,Jobspezifisch (Stufe 100),,,0,0,0
681,Volkstypisch,,,0,0,0
682,Drachengott,,,0,0,0
683,Garlond,,,0,0,0
684,Alexandrisch,,,0,0,0
685,Drache,,,0,0,0
686,Mahlstromelite,,,0,0,0
687,Bruderschaftselite,,,0,0,0
688,Legionselite,,,0,0,0
689,Genji,,,0,0,0
690,Omega,,,0,0,0
691,Höllenhund,,,0,0,0
692,Zwergische Tracht,,,0,0,0
693,Eden,,,0,0,0
694,Pandæmonium ,,,0,0,0
695,Krieger des Lichts,,,0,0,0
696,Wildrose,,,0,0,0
697,Exodus,,,0,0,0
698,Strife,,,0,0,0
699,Leonhart,,,0,0,0
700,Tantalus,,,0,0,0
701,Zanarkand Abes/Hohes Medium,,,0,0,0
702,Snow/Lightning,,,0,0,0
703,Sharlayanisches Wunderkind,,,0,0,0
704,Noctis,,,0,0,0
705,Metias Kluft,,,0,0,0
706,Schwein,,,0,0,0
707,,,,0,0,0
708,,,,0,0,0
709,,,,0,0,0
710,,,,0,0,0
711,,,,0,0,0
712,,,,0,0,0
713,,,,0,0,0
714,,,,0,0,0
715,,,,0,0,0
716,,,,0,0,0
717,,,,0,0,0
718,,,,0,0,0
719,,,,0,0,0
720,,,,0,0,0
721,,,,0,0,0
722,,,,0,0,0
723,,,,0,0,0
724,,,,0,0,0
725,,,,0,0,0
726,,,,0,0,0
727,,,,0,0,0
728,,,,0,0,0
729,,,,0,0,0
730,,,,0,0,0
731,,,,0,0,0
732,,,,0,0,0
733,,,,0,0,0
734,,,,0,0,0
735,,,,0,0,0
736,,,,0,0,0
737,,,,0,0,0
738,,,,0,0,0
739,,,,0,0,0
740,,,,0,0,0
741,,,,0,0,0
742,,,,0,0,0
743,,,,0,0,0
744,,,,0,0,0
745,,,,0,0,0
746,,,,0,0,0
747,,,,0,0,0
748,,,,0,0,0
749,,,,0,0,0
750,,,,0,0,0
751,,,,0,0,0
752,,,,0,0,0
753,,,,0,0,0
754,,,,0,0,0
755,,,,0,0,0
756,,,,0,0,0
757,,,,0,0,0
758,,,,0,0,0
759,,,,0,0,0
760,,,,0,0,0
761,,,,0,0,0
762,,,,0,0,0
763,,,,0,0,0
764,,,,0,0,0
765,,,,0,0,0
766,,,,0,0,0
767,,,,0,0,0
768,,,,0,0,0
769,,,,0,0,0
770,,,,0,0,0
771,,,,0,0,0
772,,,,0,0,0
773,,,,0,0,0
774,,,,0,0,0
775,,,,0,0,0
776,,,,0,0,0
777,,,,0,0,0
778,,,,0,0,0
779,,,,0,0,0
780,,,,0,0,0
781,,,,0,0,0
782,,,,0,0,0
783,,,,0,0,0
784,,,,0,0,0
785,,,,0,0,0
786,,,,0,0,0
787,,,,0,0,0
788,,,,0,0,0
789,,,,0,0,0
790,,,,0,0,0
791,Japan,,,0,0,0
792,Nordamerika,,,0,0,0
793,Europa,,,0,0,0
794,Ozeanien,,,0,0,0
795,,,,0,0,0
796,,,,0,0,0
797,,,,0,0,0
798,,,,0,0,0
799,,,,0,0,0
800,DATENZENTRUM AUSWÄHLEN,,,0,0,0
801,,,,0,0,0
802,Datenzentrum,,,0,0,0
803,Information,,,0,0,0
804,,,,0,0,0
805,,,,0,0,0
806,"Spieler von FINAL FANTASY XIV wählen sich in eines von mehreren Datenzentren ein. Je näher das Datenzentrum an deinem Standort ist, desto flüssiger ist das Spielerlebnis.
Das gewählte Datenzentrum wird für Spieler in Japan empfohlen. Wähle es aus, um einen Charakter auf einer der darunter gelisteten Welten zu erschaffen und dort zu spielen.
**Dieses Datenzentrum dient aus­schließ­lich dem Cloud-Stresstest. Außerhalb der Testphase kann keine Verbindung hergestellt werden.
**Jedes Datenzentrum umfasst mehrere Welten (Server). Wenn du dich bereits für eine Welt entschieden hast, musst du das entsprechende Datenzentrum auswählen.",,,0,0,0
807,,,,0,0,0
808,Die Verbindung zum Datenzentrum „UNKNOWN“ wird hergestellt.,,,0,0,0
809,Die Charakterliste wird geladen.,,,0,0,0
810,Ok,,,0,0,0
811,Abbrechen,,,0,0,0
812,Japan,,,0,0,0
813,Nordamerika,,,0,0,0
814,Europa,,,0,0,0
815,Ozeanien,,,0,0,0
816,Nordamerika (Cloud/Beta),,,0,0,0
817,,,,0,0,0
818,,,,0,0,0
819,,,,0,0,0
820,"„Welt“ bezeichnet einen Server für FINAL FANTASY XIV.
Die Welt kann im Nachhinein nicht ohne besondere Maßnahmen gewechselt
werden. Wenn du mit deinen Freunden zusammen spielen möchtest,
solltest du die gleiche Welt wählen, auf der auch deine Freunde spielen.

Die Welten sind auf verschiedene Datenzentren verteilt, die bestimmten
Regionen (Japan, Nordamerika, Europa, Ozeanien) zugeteilt sind.
Es wird empfohlen, eine Welt zu wählen, die deinem Standort entspricht,
aber grundsätzlich ist jede Welt wählbar.
Sollte deine gewünschte Welt nicht angezeigt werden,
dann pausiere die Erstellung deines Charakters und überprüfe ein anderes Datenzentrum,
entweder über die Datenzentrumsauswahl auf dem Titelbildschirm
oder über die Option „Welt auswählen“ in der Charakterauswahl.
„Legacy“ bedeutet, dass die Welt
von Version 1.x weitergeführt wird.


**Dieses Datenzentrum dient aus­schließ­lich dem Cloud-Stresstest. Außerhalb der Testphase kann keine Verbindung hergestellt werden.**

**Charaktere, die neu auf dieser Welt erstellt werden, erhalten momentan einen Routine-Bonus.**

**In dieser Welt können momentan keine neuen Charaktere mehr erschaffen werden. Du kannst warten, bis wieder Platz frei wird, oder es in einer anderen Welt versuchen. Es ist auch möglich, mit einem Charakter einer anderen Stammwelt auf dieser Welt zu spielen, wenn du die Weltenreise nutzt.**",,,0,0,0
821,,,,0,0,0
822,,,,0,0,0
823,"Die Daten (Aussehen, Name, Klasse etc.) für den Charakter „♂“ aus Speicherplatz UNKNOWN (erstellt: 27.8.2013 um 8:00 Uhr) werden eingelesen.",,,0,0,0
824,"Es wurden Charakterdaten gefunden. Bitte wähle aus, welche du laden möchtest.",,,0,0,0
825,,,,0,0,0
826,,,,0,0,0
827,,,,0,0,0
828,,,,0,0,0
829,,,,0,0,0
830,,,,0,0,0
831,,,,0,0,0
832,"Ein zuvor erstellter Charakter ist vorhanden.
Die Charakterdaten laden?",,,0,0,0
833,,,,0,0,0
834,,,,0,0,0
835,,,,0,0,0
836,Diese Funktion ist auf der PlayStation®4 noch nicht verfügbar.,,,0,0,0
837,"
(Quelle)",,,0,0,0
838,"
(Ziel)",,,0,0,0
839, Scrollen,,,0,0,0
840,Client-Einstellungen sichern,,,0,0,0
841,Charaktereinstellungen sichern,,,0,0,0
842,Charaktereinstellungen sichern,,,0,0,0
843,SICHERUNG DER CLIENT-EINSTELLUNGEN,,,0,0,0
844,SICHERUNG DER CHARAKTEREINSTELLUNGEN,,,0,0,0
845,SICHERUNGSDATEN DER CLIENT-EINSTELLUNGEN,,,0,0,0
846,SICHERUNGSDATEN DER CHARAKTEREINSTELLUNGEN,,,0,0,0
847,Herunterladen,,,0,0,0
848,Hochladen,,,0,0,0
849,,,,0,0,0
850,,,,0,0,0
851,"Speichere ein Backup mit lokalen Systemeinstellungen für UI, Sound, Makros usw. auf dem Server.
※ Bildschirmauflösung, Grafikqualität, Eingabegerät und andere Einstellungen der derzeitigen Spiel­um­gebung werden nicht gespeichert.",,,0,0,0
852,"Speichere ein Backup mit lokalen Charaktereinstellungen, dem HUD-Layout, Kommandomenüs, Ausrüstungssets usw. auf dem Server.
※ Einstellungen zur Sortierung von Gegenständen und Positionen im Inventar werden nicht gespeichert.
※ Für Remote Play werden nur HUD-Größe und -Layout gespeichert.",,,0,0,0
853,,,,0,0,0
854,,,,0,0,0
855,Diese Funktion ist in der kostenlosen Testversion nicht verfügbar.,,,0,0,0
856,Der Server ist überlastet. Bitte versuche es später erneut.,,,0,0,0
857,Herunterladen,,,0,0,0
858,Hochladen,,,0,0,0
859,Server-Backup,,,0,0,0
860,Client-Daten,,,0,0,0
861,"Speichere **Client-Einstellungen** auf dem Server.
※ Die letzte Speicherung muss mindestens 23 Stunden zurückliegen.",,,0,0,0
862,"Speichere ausgewählte **Charaktereinstellungen** auf dem Server.
※ Die letzte Speicherung muss mindestens 23 Stunden zurückliegen.",,,0,0,0
863,Lade zuvor gespeicherte **Client-Einstellungen** vom Server herunter und wende sie an.,,,0,0,0
864,Lade zuvor gespeicherte **Charaktereinstellungen** vom Server herunter und wende sie an.,,,0,0,0
865,Wähle Daten von einem anderen Charakter.,,,0,0,0
866,Gewählter Charakter,,,0,0,0
867,Kürzlich gesicherte Charaktere (Nur auf dem gleichen Datenzentrum),,,0,0,0
868,Keine Daten,,,0,0,0
869,Sicherungszeit: 27.8.2013 8:00 Uhr,,,0,0,0
870,[Win],,,0,0,0
