#,Description,Alias,ShortAlias,Command,ShortCommand,Unknown0,Param,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5
210,"/sortieren, /sort, /itemsort, /isort
VERWENDUNG:
/sort [Unterbefehl]
→ Sortiert deine Gegenstände nach bestimmten Kriterien. Die hier für das Sortieren festgelegten Bedingungen beeinflussen die Funktionsweise des Untermenü-Kommandos „Sortieren“ nicht. (Alternativer Befehl in runden Klammern) {Erklärungen in geschwungenen Klammern}

>>Unterbefehle:
  **def** [Kategorie] [Kriterium] [Ordnung]
Definiert die Sortierreihenfolge für Gegenstände der angegebenen Kategorie.
  **los** [Kategorie]
Sortiert die Gegenstände der angegebenen Kategorie nach dem festgelegten Kriterium.
  **zurück** [Kategorie]
Löscht die Definition der Sortierreihenfolge für die angegebene Kategorie. Danach mit „los“ ausgeführtes Sortieren hat keinen Effekt.

>>Kategorien:
**inventar gehilfe arsenal** **satteltasche satteltasche2** **Hauptwaffe** (**Haupt**) **Nebenwaffe** (**Neben**) **Kopf Rumpf Hände Beine Füße Hals Ohren Handgelenke Ringe Jobkristall**

>>Kriterien:
**id** {interne Systemnummer}, **bindung** {Emotionale Bindung}, **kategorie** {Gegenstandskategorie}, **stufe** (**level**) {Aus­rüstungs­stufe}, **ggstufe** {Gegen­stands­stufe}, **stapel** {Stapelmenge}, **hq** {Qualität}, **materia**, **pschaden** {Physischer Basiswert}, **mschaden** {Magischer Basiswert}, **verzögerung**, **pautoattacke** {Physische Auto-Attacke}, **blockrate**, **blockeffekt**, **verteidigung**, **mabwehr**, **str ges kon int wlk kunstfertigkeit kontrolle sammeln expertise reiter** {Sortiert jeden Reiter einzeln, Bedingungen im nächsten Befehl spezifizierbar}

>>Ordnung:
**aufsteigend**, **absteigend**
Wenn Ordnung fehlt, wird aufsteigend sortiert. Gehilfeninventar und Satteltaschen müssen geöffnet sein, wenn als Kategorie angegeben. Ordnung entfällt, wenn als Kriterium „reiter“ gewählt wurde.

>>Beispiel:
/sort def Haupt bindung aufs
/sort def Haupt ggstufe abs
/sort los Haupt
Alle Hauptwaffen im Arsenal werden so sortiert, dass die mit der niedrigsten emotionalen Bindung zuerst kommt, wobei innerhalb dessen die höchste Gegen­stands­stufe zuerst gelistet wird.",/sortieren,/sort,/itemsort,/isort,0,36,4,2,2,2,0
211,"/würfeln, /random
VERWENDUNG:
/würfeln [Unterbefehl]
→ Eine Zahl zwischen 0 und 999 wird zufällig ausgewählt und als „Sagen“-Nachricht im Chatlog ausgegeben.

>>Unterbefehl:
  **[Obergrenze]**
Beispiel:
/würfeln 16
Eine Zahl zwischen 1 und 16 wird zufällig ausgewählt und als „Sagen“-Nachricht im Chatlog ausgegeben.",/würfeln,,/random,,0,36,2,1,2,0,0
212,"/instanz, /instance
→ Zeigt im Chatlog an, ob du dich gerade in einem instanziierten Areal befindest oder nicht.",/instanz,,/instance,,0,60,1,0,0,0,0
213,"/flüsterverlauf, /cleartellhistory, /cth
→ Löscht die Flüster-Gesprächspartner aus dem Speicher.",/flüsterverlauf,,/cleartellhistory,/cth,0,60,1,0,0,0,0
214,"/makroblock, /macrolock, /mlock
→ Kann in Makros eingebunden werden. Verhindert, dass das betreffende Makro durch andere Makros unterbrochen wird.",/makroblock,,/macrolock,/mlock,0,36,1,0,0,0,0
215,"/macrofehler, /mfehler, /macroerror, /merror
VERWENDUNG:
/macrofehler [Unterbefehl]
→ Zeigt Textfehler in Makros bei Ausführung des Makros an oder verbirgt die Fehlermeldungen. Einstellung wird auf „ein“ zurückgestellt, sobald das Makro ausgeführt wurde.
>>Unterbefehle:
  **ein** (**on**)  Fehlermeldungen anzeigen.
  **aus** (**off**) Fehlermeldungen verbergen.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/macrofehler,/mfehler,/macroerror,/merror,0,36,2,1,2,0,0
216,"/loglöschen, /ll, /clearlog, /cl
→ Löscht alle Nachrichten aus allen Log-Fenstern.",/loglöschen,/ll,/clearlog,/cl,0,509,1,0,0,0,0
217,"/makrostopp, /mstopp, /macrocancel, /mcancel
→ Bricht das momentan laufende Makro ab. Kann nicht selbst in ein Makro eingebaut werden, sondern muss manuell in die Eingabezeile geschrieben werden.",/makrostopp,/mstopp,/macrocancel,/mcancel,0,165,0,0,0,0,0
218,"/spielzeit, /playtime, /ptime
→ Zeigt die Gesamtspielzeit an, die du bisher mit FINAL FANTASY XIV verbracht hast.",/spielzeit,,/playtime,/ptime,0,60,1,0,0,0,0
219,"/gruppenpose, /grouppose, /gpose
→ Lässt Gruppen- und Allianzmitglieder sowie Begleiter, Reittiere und Mitstreiter gemeinsam posieren.
>>Steuerung:
, R, Num *, Mausrad-Klick
Kamera-Einstellungen anzeigen
, Leertaste
Blick zur Kamera/normal
, X
Bewegung anhalten (alle)
, Num 1
Bewegung anhalten (Ziel)
,Num 2
Fokussierten Charakter wechseln
, tab, umsch+tab
Fokus wechseln
, W,A,S,D,Q,E
Kameraposition ändern
, Z
Kameraposition zurücksetzen",/gruppenpose,,/grouppose,/gpose,0,160,1,0,0,0,0
220,"/ggsuche, /itemsearch, /isearch
VERWENDUNG:
/ggsuche [Text]
→ Durchsucht deine Gegenstände nach dem eingegebenen Text. Die Suche berücksichtigt dein Inventar, dein Arsenal, die Chocobo-Satteltasche, die Pro­jektions­kommode, das Kostbarkeitenkabinett, die Inventare deiner Gehilfen sowie alle Gegenstände, die du oder deine Gehilfen angelegt haben. Kann nur aus der Eingabezeile des Chatlogs ausgeführt werden. 
>>Beispiel:
/ggsuche ""Materia IV""
Sucht nach allen Gegenständen, die den Text „Materia IV“ enthalten und listet sie im Chatlog auf.",/ggsuche,,/itemsearch,/isearch,3000,32,2,0,0,0,0
221,"/knips, /idlingcamera, /icam
VERWENDUNG:
/knips [Variable zur Zielbestimmung]
→ Aktiviert den Schnappschuss-Sucher, der im 10-Sekunden-Abstand zufällige Naheinstellungen von Charakteren und Objekten der Umgebung zeigt. Bei Angabe eines Ziels fokussiert der Sucher darauf (ausgenommen einige unfokussierbare Charaktere).
>>Steuerung:
, R, Num *, Mausrad-Klick
Kamera-Einstellungen anzeigen
, Num 0, Links-Klick
Kamerawinkel anhalten/weiter wechseln
, tab,umschalt+tab
Szene überspringen
, W,A,S,D,Q,E
Kameraposition ändern
, Z
Kameraposition zurücksetzen
>>Beispiel:
/knips <t>
Zeigt im 10-Sekunden-Takt zufällige Kameraeinstellungen mit Fokus auf den anvisierten Charakter.",/knips,,/idlingcamera,/icam,0,40,2,0,0,0,0
222,,,,,,0,0,0,0,0,0,0
223,"/duell, /duelswitch
VERWENDUNG:
/duell [Unterbefehl]
→ Blockiert Duellherausforderungen. Kann nur in einem Duell-Areal benutzt werden.
>>Unterbefehle:
  **ein** (**1**)  Alle Heraus­forde­rungen werden automatisch abgelehnt.
  **aus** (**0**)  Heraus­forde­rungen werden normal erhalten.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.
>>Beispiel:
/duell ein
Alle Heraus­forde­rungen werden automatisch abgelehnt.",/duell,,/duelswitch,,0,4,2,1,2,0,0
224,"/neulingschateinladung, /nchateinl, /beginnerchannelinvitation, /bchannelinvitation
VERWENDUNG:
/neulingschateinladung [Unterbefehl]
→ Einladungen in den Neulings-Chat werden angenommen oder automatisch abgelehnt.
>>Unterbefehle:
　**ein** (**1**)  Andere Spieler können dich in den Neulings-Chat einladen.
　**aus** (**0**)  Einladungen in den Neulings-Chat werden automatisch abgelehnt.
Bei fehlendem Unterbefehl wird die Einstellung auf den jeweils anderen Wert geändert.",/neulingschateinladung,/nchateinl,/beginnerchannelinvitation,/bchannelinvitation,1000,189,2,1,2,0,0
225,"/neulingschatverlassen, /nchatver, /beginnerchannelleave, /bchannelleave
VERWENDUNG:
　/neulingschatverlassen
→ Entfernt dich aus dem Neulings-Chat.
※ Nur für Neulinge und Rückkehrer.",/neulingschatverlassen,/nchatver,/beginnerchannelleave,/bchannelleave,1000,189,1,0,0,0,0
226,"/egiprojektion, /egipro, /petmirage, /egimirage
VERWENDUNG: /egipro [Egi-Name] [Aussehen]→ Ändert deine Anzeigeeinstellung für das nächste gerufene Familiar. Keine Auswirkungen auf die Anzeige für andere Spieler. Bei PvP unwirksam.

>>Familiarname:
  **Karfunkel**
  **Garuda-Egi**
  **Titan-Egi**
  **Ifrit-Egi**
  **Eos**
>>Aussehen:
  **Karfunkel**
  **Smaragd-Karfunkel**
  **Topas-Karfunkel**
  **Rubin-Karfunkel**
  **Ifrit-Egi**
  **Titan-Egi**
  **Garuda-Egi**
  **Selene**
Bei fehlendem Aussehen erhält das Familiar sein ursprüngliches Aussehen zurück.
Bei fehlendem Unterkommando wird das Menü „Momentanes Aussehen deiner Familiare“ aufgerufen.

>>Beispiel:
/fampro Garuda-Egi Topas-Karfunkel
Gibt dem Garuda-Egi das Aussehen eines Topas-Karfunkels.
/fampro Garuda-Egi
Gibt dem Garuda-Egi sein ursprüngliches Aussehen zurück.
/fampro
Ruft das Menü „Momentanes Aussehen deiner Familiare“ auf.",/egiprojektion,/egipro,/egiglamour,,0,36,3,2,7,15,0
227,"/titel, /title
VERWENDUNG:
/titel [Unterbefehl] ""[Titel]""
→ Legt fest, welcher Titel bei deinem Namen angezeigt werden soll.
>>Unterbefehle:
　**legen** (**set**)  Zeigt den angegebenen Titel an.
　**zurück** (**clear**)  Verbirgt den angegebenen Titel.
Bei fehlendem Unterbefehl wird ein zufälliger Titel angezeigt. Männliche und weibliche Varianten eines Titels verwendbar.
>>Beispiel:
/titel legen ""das Rad der Veränderung""
Zeigt den Titel „das Rad der Veränderung“ an.",/titel,,/title,,1000,36,3,1,2,0,0
228,"/bahamut, /bahamutsize
Dieser Befehl ist nun Teil von /familiargröße.",/bahamut,,/bahamutsize,,0,36,2,1,2,0,0
229,"/alarm
VERWENDUNG:
/alarm [Unterbefehl]
→ Richtet einen Alarm ein.
Beispiel:
/alarm Feierabend oz 1920 15 ton04
Richtet einen Alarm mit dem Namen „Feierabend“ für 19:20 Uhr Ortszeit (oz) ein, der 15 Minuten vorher angekündigt wird und mit dem Alarmton 4 (ton04) klingelt.
/alarm Unternehmung oz wh 00 5 ton04
Richtet einen Alarm mit dem Namen „Unternehmung“ ein, der sich stündlich 5 Minuten nach der vollen Stunde wiederholt und mit dem Alarmton 4 (ton04) klingelt.
Wiederholung und Ankündigung können ausgelassen werden. Eine Zeitangabe ist von 0000 bis 2400 möglich. Die Ankündigung kann zwischen 1 und 60 Minuten vor dem Termin liegen. Bei einem Alarm zu einer festgelegten Uhrzeit ist die wh Funktion nicht möglich. Die Alarmtöne reichen von ton00 bis ton05, und falls er zusätzlich als stumm (mute) definiert ist, klingelt er nicht in Inhalten. Alarmton und Stummschaltung können ausgelassen werden.
>>Unterbefehle
 **oz** (**lt**)  Ortszeit
 **sz** (**st**)  Serverzeit
 **ez** (**et**)  Eorzea-Zeit
 **zurück** (**clear**)  Löscht alle Alarme.

Bei fehlendem Unterbefehl wird das Alarmfenster geöffnet bzw. geschlossen.",/alarm,,/alarm,,0,32,8,3,2,2,2
230,,,,,,0,0,0,0,0,0,0
231,"/beschäftigt, /busy
VERWENDUNG:
/beschäftigt [Unterbefehl]
→ Setzt deinen Online-Status auf „Beschäftigt“.
>>Unterbefehle:
  **ein** (**on**)  Setzt den Status auf „Beschäftigt“.
  **aus** (**off**)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/beschäftigt,,/busy,,0,36,2,1,2,0,0
232,"/abwesend, /abw, /away, /afk
VERWENDUNG:
/abwesend [Unterbefehl]
→ Setzt deinen Online-Status auf „Abwesend“.
>>Unterbefehle:
  **ein** (**on**)  Setzt den Status auf „Abwesend“.
  **aus** (**off**)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/abwesend,/abw,/away,/afk,0,36,2,1,2,0,0
233,"/suchtgruppe, /sgr, /lookingforparty, /lfp
VERWENDUNG:
/sgr [Klasse/Job]
→ Setzt deinen Online-Status für die spezifizierte Klasse (Job) auf „Sucht Gruppe“.
>>Klassen/Jobs (mehrere möglich):
**Paladin (PLD), Gladiator (GLA), Krieger (KRG), Marodeur (MAR), Dunkelritter (DKR), Revolver­klinge (REV), Weißmagier (WMA), Druide (DRU), Gelehrter (GLT), Astrologe (AST), Weiser (WEI), Mönch (MÖN), Faustkämpfer (FST), Dragoon (DRG), Pikenier (PIK), Ninja (NIN), Schurke (SCH), Samurai (SAM), Schnitter (SNT), Viper (VPR), Barde (BRD), Waldläufer (WDL), Maschinist (MCH), Tänzer (TÄN), Schwarzmagier (SMA), Thaumaturg (THM), Beschwörer (BSW), Hermetiker (HRT), Rotmagier (RMA), Piktomant (PKT), Blaumagier (BMA), Zimmerer (ZIM), Grobschmied (GRS), Plattner (PLA), Goldschmied (GLD), Gerber (GER), Weber (WEB), Alchemist (ALC), Gourmet (GRM), Minenarbeiter (MIN), Gärtner (GÄR), Fischer (FIS)**
Bei fehlender Klasse wird die momentane gewählt.
>>Unterbefehle:
  **ein** (**on**)  Setzt den Status auf „Sucht Gruppe“.
  **aus** (**off**)  Setzt den Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/suchtgruppe,/sgr,/lookingforparty,/lfp,0,36,1,0,0,0,0
234,"/setztein, /wmat, /lookingformeld, /lfm
VERWENDUNG:
/setztein [Unterbefehl]
→ Setzt deinen Online-Status auf „Setzt Materia ein“.
>>Unterbefehle:
  **ein** (**on**)  Setzt Status auf „Setzt Materia ein“.
  **aus** (**off**)  Setzt Status auf „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/setztein,/wmat,/lookingformeld,/lfm,0,36,2,1,2,0,0
235,"/suchkomm, /searchcomment, /scomment
VERWENDUNG:
/suchkomm [Text]
→ Legt den eingegebenen Text als Suchkommentar für die Gruppen­suche fest.",/suchkomm,,/searchcomment,/scomment,0,36,1,0,0,0,0
236,"/neulingsstatus, /nstat, /nastatus, /nas
VERWENDUNG:
/neulingsstatus [Unterbefehl]
→ Ändert deinen Neulingsstatus.
>>Unterbefehle:
  **ein** (**on**)  Aktiviert den Status „Neuling“.
  **aus** (**off**)  Deaktiviert den Status  „Neuling“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/neulingsstatus,/nstat,/beginnerstatus,/bstatus,1000,36,2,1,2,0,0
237,"/neulingschat, /nchat, /novicenetwork, /nnetwork
VERWENDUNG:
/neulingschat [Unterbefehl]
→ Ändert die Einstellung für die automatische Teilnahme am Neulings-Chat, wenn du Mentor bist.
>>Unterbefehle:
  **ein** (**on**)  Aktiviert die automatische Teilnahme und nimmt am Neulings-Chat teil.
  **aus** (**off**)  Deaktiviert die automatische Teilnahme und verlässt den Neulings-Chat.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/neulingschat,/nchat,/beginnerchannel,/bchannel,1000,36,2,1,2,0,0
238,"/rückkehrerstatusaus, /rstataus, /returnerstatusoff

→ Entfernt den Online-Status „Rückkehrer“.",/rückkehrerstatusaus,/rstataus,/returnerstatusoff,,1000,36,1,0,0,0,0
239,"/rollenspiel, /roleplaying
VERWENDUNG:
/rollenspiel [Unterbefehl]
→ Ändert deinen Online-Status zu „Im Rollenspiel“.
>>Unterbefehle:
  **ein** (**on**)  Aktiviert den Status „Im Rollenspiel“.
  **aus** (**off**)  Aktiviert den Status „Online“.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/rollenspiel,,/roleplaying,,0,36,2,1,2,0,0
240,,,,,,0,0,0,0,0,0,0
241,,,,,,0,0,0,0,0,0,0
242,,,,,,0,0,0,0,0,0,0
243,,,,,,0,0,0,0,0,0,0
244,,,,,,0,0,0,0,0,0,0
245,,,,,,0,0,0,0,0,0,0
246,,,,,,0,0,0,0,0,0,0
247,,,,,,0,0,0,0,0,0,0
248,,,,,,0,0,0,0,0,0,0
249,,,,,,0,0,0,0,0,0,0
250,,,,,,0,0,0,0,0,0,0
251,"/kommando, /kmd, /action, /ac
VERWENDUNG:
/kmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt das gewählte Kommando auf das spezifizierte Ziel aus. Kann nicht mit Kommandos verwendet werden, die noch nicht erlernt wurden oder die in dieser Situation nicht benutzt werden können. 

>>Zielbestimmung:
  **<1>-<8>**  Führt das Kommando auf Grup­pen­mit­glied 1 - 8 aus.
  **<t>, <target>**  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  **bzaus** (**gtoff**)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/kmd ""Gewaltiger Hieb"" <t>
Gewaltiger Hieb wird auf das anvisierte Ziel ausgeführt.
/kmd Vita <2>
Vita wird auf Grup­pen­mit­glied 2 ausgeführt.
/kmd Shukuchi <t>
Shukuchi wird am Standort des anvisierten Ziels ausgelöst.
/action Shukuchi bzaus
Shukuchi wird direkt an der Stelle des Zeigers ausgelöst.",/kommando,/kmd,/action,/ac,0,36,3,2,3,2,0
252,"/kampf, /battlemode, /bm
VERWENDUNG:
/kampf [Unterbefehl]
→ Wechselt zwischen Initiative und Normalzustand.
>>Unterbefehle:
  **ein** (**on**)  Wechselt in die Initiative.
  **aus** (**off**)  Wechselt in den Normalzustand.
Bei fehlendem Unterbefehl wird in den jeweils anderen Zustand gewechselt.",/kampf,,/battlemode,/bm,0,36,2,1,2,0,0
253,"/ziel, /target, /ta
VERWENDUNG:
/ziel [Variable zur Zielbestimmung]
→ Wählt einen Charakter als Ziel aus. Der Charakter muss sich in Reichweite befinden.
>>Beispiel:
/ziel <2>
Wählt den zweiten Charakter in der Gruppenliste als Ziel aus.",/ziel,,/target,/ta,0,36,2,0,0,0,0
254,"/zielpc, /targetpc, /tpc
→ Der nächste PC im Umkreis wird als Ziel ausgewählt.",/zielpc,,/targetpc,/tpc,0,36,1,0,0,0,0
255,"/zielnpc, /targetnpc, /tnpc
→ Der nächste NPC oder das nächste Objekt im Umkreis wird als Ziel ausgewählt.",/zielnpc,,/targetnpc,/tnpc,0,36,1,0,0,0,0
256,"/zielgeg, /targetenemy, /tenemy
→ Der nächste Gegner im Umkreis wird als Ziel ausgewählt.",/zielgeg,,/targetenemy,/tenemy,0,36,1,0,0,0,0
257,"/zielfeind, /battletarget, /bt
→ Der nächststehende dich attackierende Gegner wird als Ziel ausgewählt.",/zielfeind,,/battletarget,/bt,0,36,1,0,0,0,0
258,"/assist, /as
VERWENDUNG:
/assist [Variable zur Zielbestimmung]
→ Wählt dasselbe Ziel aus, das von dem angegeben Charakter gerade anvisiert wird.>>Beispiel:
/assist <t>
Visiert dasselbe Ziel an, das der angegebene Charakter gerade anvisiert.
/assist <2>
Visiert dasselbe Ziel an, das der zweite Charakter in der Gruppenliste gerade anvisiert.",,,/assist,/as,0,36,2,0,0,0,0
259,"/hin, /facetarget, /ft
→ Wendet deinen Charakter sofort zum anvisierten Ziel hin.",/hin,,/facetarget,/ft,0,36,1,0,0,0,0
260,"/nächstesziel, /nexttarget, /nt
→ Schaltet im Uhrzeigersinn durch die Gegner auf dem Bildschirm.",/nächstesziel,,/nexttarget,/nt,0,36,1,0,0,0,0
261,"/vorigesziel, /previoustarget
→ Schaltet gegen den Uhrzeigersinn durch die Gegner auf dem Bildschirm.",/vorigesziel,,/previoustarget,,0,36,1,0,0,0,0
262,"/letztesziel, /targetlasttarget, /tlt
→ Visiert dein letztes Ziel erneut an.",/letztesziel,,/targetlasttarget,/tlt,0,36,1,0,0,0,0
263,"/letzterfeind, /targetlastenemy, /tle
→ Visiert deinen letzten Gegner erneut an.",/letzterfeind,,/targetlastenemy,/tle,0,36,1,0,0,0,0
264,"/feststellen, /fest, /lockon, /lo
VERWENDUNG:
/fest [Unterbefehl]
→ Stellt dein momentan anvisiertes Ziel fest.
>>Unterbefehle:
  **ein** (**on**)  Ziel feststellen.
  **aus** (**off**)  Zielfeststellung aufheben.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/feststellen,/fest,/lockon,/lo,0,36,2,1,2,0,0
265,"/fokusziel, /focustarget
VERWENDUNG:
/fokusziel [Variable zur Zielbestimmung]
→ Macht das ausgewählte Ziel zu deinem Fokusziel. Wird kein Ziel angegeben, wird das gerade anvisierte Ziel zum Fokusziel gemacht.",/fokusziel,,/focustarget,,0,36,2,0,0,0,0
266,,,,,,0,0,0,0,0,0,0
267,"/familiarkomm, /fkmd, /petaction, /pac
VERWENDUNG:
/fkmd ""[Kommando]"" [Variable zur Zielbestimmung]
→ Benutzt ein Familiar-Kommando auf das Ziel. Bei Kommandos auf den eigenen Charakter oder Familiar kann die Zielangabe entfallen. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /fkmd ""Aus""
Befiehlt dem Familiar, das Kommando „Aus“ auszuführen.",/familiarkomm,/fkmd,/petaction,/pac,0,36,3,2,5,2,0
268,"/mitstreiterkomm, /mkmd, /companionaction, /cac
VERWENDUNG:
/mkmd ""[Kommando]""
→ Benutzt ein Mitstreiter-Kommando. Das Ziel kann nicht spezifiziert werden. Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben.
>>Beispiel:
  /mkmd ""Freie Haltung""
Lässt deinen Mitstreiter in die Freie Haltung wechseln.",/mitstreiterkomm,/mkmd,/companionaction,/cac,0,36,2,1,6,0,0
269,"/zukamera, /facecamera, /fcam
→ Lässt deinen Charakter direkt in die Kamera blicken. Bei erneuter Ausführung blickt der Charakter wieder weg.",/zukamera,,/facecamera,/fcam,0,36,1,0,0,0,0
270,"/stufenanpassung, /stufe, /levelsync, lsync
VERWENDUNG:
/stufe [Unterbefehl]
→ Passt deine Fertigkeitsstufe an, wenn die Option besteht, z. B. bei FATEs.
>>Unterbefehle:
  **ein** (**on**)  Anpassen.
  **aus** (**off**)  Anpassung aufheben.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/stufenanpassung,/stufe,/levelsync,/lsync,0,36,2,1,2,0,0
271,"/reit, /mount
VERWENDUNG:
/reit ""[Reittiername]""
→ Du besteigst das angegebene Reittier bzw. steigst davon ab. Zum Absteigen kann der Reittiername entfallen. Beim Flug wird zum Sturzflug angesetzt.",/reit,,/mount,,0,36,2,1,9,0,0
272,"/ergkmd, /additionalaction, /aaction
** Dieses Kommando wurde deaktiviert. **",/ergkmd,,/additionalaction,/aaction,1000,36,3,2,3,2,0
273,"/allgkom, /generalaction, /gaction
VERWENDUNG:
allgkom ""[Kommando]"" [Variable zur Zielbestimmung]
→ Wendet das Kommando auf das Ziel an.
>>Zielbestimmung:
  **<1>-<8>**  Führt das Kommando auf Grup­pen­mit­glied 1 - 8 aus.
  **<t>, <target>**  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  **bzaus** (**gtoff**)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/allgkom ""Reittier-Roulette""
Führt das Reittier-Roulette aus.
/allgkom ""Spezialkommando 1"" <t>
Führt „Spezialkommando 1“ auf das Ziel aus.",/allgkom,,/generalaction,/gaction,0,36,3,2,10,2,0
274,"/begleiter, /minion
VERWENDUNG:
/begleiter ""[Begleitername]""
→ Ruft oder entlässt den spezifizierten Begleiter. Beim Wegschicken kann der Name des Begleiters entfallen.",/begleiter,,/minion,,0,36,2,1,8,0,0
275,"/statusaus, /statusoff
VERWENDUNG:
/statusaus ""[Status]""
→ Deaktiviert den angegebenen positiven Statuseffekt.
>>Beispiel:
/statusaus ""Schutzwall""
Entfernt den Status Schutzwall.",/statusaus,,/statusoff,,0,36,2,0,0,0,0
276,"/pluspvpkmd, /pluspvp, /addpvpaction, /apa
** Dieses Kommando wurde deaktiviert. **",/pluspvpkmd,/pluspvp,/addpvpaction,/apa,1000,36,3,0,0,0,0
277,"/pvpkommando, /pvpkmd, /pvpaction, /pvpac
VERWENDUNG:
/pvpkmd  ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt ein PvP-Kommando auf das angegebene Ziel aus.
Ausführung nur möglich, wenn das Kommando bereits erlernt wurde und die Umstände es erlauben. Kommandos mit Bodenzielmodus werden auf den Standort des angegebenen Ziels ausgeführt. Wenn kein Ziel angegeben ist, wird der Bodenzielmodus aktiviert.
>>Zielbestimmung:
  **<1>-<8>**  Führt das Kommando auf Grup­pen­mit­glied 1 - 8 aus.
  **<t>, <target>**  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  **bzaus** (**gtoff**)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/pvpkmd ""Kombo Sturmkeil"" <t>
Führt „Kombo Sturmkeil“ auf das anvisierte Ziel aus.
/kmd Shukuchi <t>
Shukuchi wird am Standort des anvisierten Ziels ausgelöst.
/action Shukuchi bzaus
Shukuchi wird direkt an der Stelle des Zeigers ausgelöst.",/pvpkommando,/pvpkmd,/pvpaction,/pvpac,0,4,3,2,16,2,0
278,,,,,,0,0,0,0,0,0,0
279,"/blaukommando, /blauk, /blueaction
VERWENDUNG:
/blaukommando ""[Kommando]"" [Variable zur Zielbestimmung]
→ Führt das genannte Blaumagie-Kommando auf das genannte Ziel aus (außer die Umgebung gestattet die Ausführung nicht oder das Kommando wurde noch nicht erlernt). Kommandos mit Bodenzielmodus werden auf den Standort des angegebenen Ziels ausgeführt. Wenn kein Ziel angegeben ist, wird der Bodenzielmodus aktiviert.
>>Zielbestimmung:
  **<1>-<8>**  Führt das Kommando auf Grup­pen­mit­glied 1 - 8 aus.
  **<t>, <target>**  Führt das Kommando auf das anvisierte Ziel aus. Bei Bodenziel-Kommandos wird das Kommando am Standort des Ziels ausgelöst.
  **bzaus** (**gtoff**)  Das Bodenziel-Kommando wird direkt ohne Starten des Bodenziel-Modus an der Stelle des Zeigers ausgelöst.

>>Beispiel:
/blaukommando Wasserkanone  <t>
Führt das Kommando Wasserkanone auf das anvisierte Ziel aus.",/blaukommando,/blauk,/blueaction,,0,36,3,2,18,2,0
280,,,,,,0,0,0,0,0,0,0
281,,,,,,0,0,0,0,0,0,0
282,,,,,,0,0,0,0,0,0,0
283,,,,,,0,0,0,0,0,0,0
284,,,,,,0,0,0,0,0,0,0
285,,,,,,0,0,0,0,0,0,0
286,,,,,,0,0,0,0,0,0,0
287,,,,,,0,0,0,0,0,0,0
288,,,,,,0,0,0,0,0,0,0
289,,,,,,0,0,0,0,0,0,0
290,,,,,,0,0,0,0,0,0,0
291,,,,,,0,0,0,0,0,0,0
292,,,,,,0,0,0,0,0,0,0
293,,,,,,0,0,0,0,0,0,0
294,,,,,,0,0,0,0,0,0,0
295,,,,,,0,0,0,0,0,0,0
296,,,,,,0,0,0,0,0,0,0
297,,,,,,0,0,0,0,0,0,0
298,,,,,,0,0,0,0,0,0,0
299,,,,,,0,0,0,0,0,0,0
300,,,,,,0,0,0,0,0,0,0
301,"/autofest, /autolockon
VERWENDUNG:
/autofest [Unterbefehl]
→ Aktiviert die Einstellung der Charakter­konfiguration „Bei Auto-Attacke Ziel automatisch feststellen“.
>>Unterbefehle:
  **ein** (**on**)  Aktiviert automatisches Feststellen.
  **aus** (**off**)  Deaktiviert automatisches Feststellen.
Bei fehlendem Unterbefehl wird die Einstellung gewechselt.",/autofest,,/autolockon,,0,36,2,1,2,0,0
