#,StageFull,Stage,IndexText2,IndexText,IndexNpc,Unknown3,Unknown4,Unknown12,Unknown13,Unknown5,Unknown14,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24
54,"Lift: Vorbereitungsarbeiten II im Gange
**Beteilige dich am Projekt!",Lift: Vorbereitungsarbeiten II - Im Gange,Für die zweite Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die zweite Etappe der Aushubarbeiten des Lifts ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241028,0,0,0,158,0,16,46,0,1,2,3,5,6,7,8,0,0,0,0,0,False
55,"Nadir-Lift fertiggestellt
**Unterstütze weiter die Erkundung!",Nadir-Lift - Fertiggestellt,Der Nadir-Lift ist fertig! Endlich können wir auch die tiefsten Winkel richtig erkunden. Danke für die hoppeltastische Hilfe!,Der Nadir-Lift ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241029,18,16,1411,158,0,17,47,6,1,2,3,5,6,7,8,0,0,0,0,0,False
56,"Kosmozapper: Unterirdischer Radius in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Unterirdischer Radius - In Planung,"Der Kosmozapper soll um einen unterirdischen Radius erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen unterirdischen Radius erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241030,0,0,0,158,0,17,48,0,1,2,3,5,6,7,8,0,0,0,0,0,False
57,"Kosmozapper: Unterirdischer Radius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Unterirdischer Radius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den unterirdischen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den unterirdischen Radius des Kosmozappers steht nun fest!,Searchingway,241030,0,0,1452,158,0,17,48,0,1,2,3,5,6,7,8,0,0,0,0,0,False
58,"Kosmozapper: Unterirdischer Radius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Unterirdischer Radius - Fertiggestellt,"Der unterirdische Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der unterirdische Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241031,18,17,1404,158,0,18,49,6,1,2,3,5,6,7,8,9,0,0,0,0,False
59,"Expansion der Stationsstrukturen in Planung
 **Schließe Stellarmissionen ab!",Expansion der Stationsstrukturen - In Planung,"Die Mondtor-Station wird unvorstellbar toll erweitert. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Die Mondtor-Station wird unvorstellbar toll erweitert. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241032,0,0,0,158,0,18,50,0,1,2,3,5,6,7,8,9,0,0,0,0,False
60,"Expansion der Stationsstrukturen in Vorbereitung
**Bereite dich auf das Projekt vor!",Expansion der Stationsstrukturenn - In Vorbereitung,"Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241032,0,0,1451,158,0,18,51,0,1,2,3,5,6,7,8,9,0,0,0,0,False
61,"Expansion der Stationsstrukturen im Gange
**Beteilige dich am Projekt!",Expansion der Stationsstrukturen - Im Gange,Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die unvorstellbar tolle Erweiterung der Mondtor-Station ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241032,0,0,0,158,0,18,52,0,1,2,3,5,6,7,8,9,0,0,0,0,False
62,"Mondtor-Station: Lunare Hoppopolis fertiggestellt
**Unterstütze weiter die Erkundung!",Mondtor-Station: Lunare Hoppopolis - Fertiggestellt,Die Erweiterung der Mondtor-Station ist fertig und unvorstellbar toll! Besser hätte ich sie mir nie ausmalen können. Danke für die hoppeltastische Hilfe!,Die Erweiterung der Mondtor-Station ist fertig und unvorstellbar toll! Danke für die hoppeltastische Hilfe!,Searchingway,241033,18,18,1403,158,0,19,53,6,1,2,3,5,6,7,8,9,0,0,0,0,False
63,"Lunare Entwicklungsinitiative abgeschlossen
**Unterstütze weiter die Erkundung!",Lunare Entwicklungsinitiative - Abgeschlossen,"Alle Stationsstrukturen hier auf dem Mond konnten fertig gestellt werden! Ich fiebere mit Aufregung dem Tag entgegen, an dem wir von Sinus Ardorum aus in die Weiten des Alls aufbrechen werden!",Alle Stationsstrukturen hier auf dem Mond konnten fertig gestellt werden! Danke an alle Projektteilnehmer!,Searchingway,241034,0,0,0,158,0,19,54,0,1,2,3,5,6,7,8,9,0,0,0,0,False
64,"Glasbläser-Basis: Erweiterung I in Planung
 **Schließe Stellarmissionen ab!",Glasbläser-Basis: Erweiterung I - In Planung,"Wir sammeln momentan alle nötigen Materialien, um die Glasbläser-Basis zu erweitern! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Bald ist es so weit! Wir sammeln momentan alle nötigen Materialien, um die Glasbläser-Basis zu erweitern! Wir sind für jede Unterstützung dankbar!",Searchingway,241035,0,0,0,168,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,False
65,"Glasbläser-Basis: Erweiterung I in Vorbereitung
**Bereite dich auf das Projekt vor!",Glasbläser-Basis: Erweiterung I - In Vorbereitung,"Für die Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241035,0,0,1451,168,0,0,1,0,2,3,4,0,0,0,0,0,0,0,0,0,False
66,"Glasbläser-Basis: Erweiterung I im Gange
**Beteilige dich am Projekt!",Glasbläser-Basis: Erweiterung I - Im Gange,Für die Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241035,0,0,0,168,0,0,2,0,2,3,4,0,0,0,0,0,0,0,0,0,False
67,"Glasbläser-Basis: Basislager Beta fertiggestellt
**Unterstütze weiter die Erkundung!",Glasbläser-Basis: Basislager Beta - Fertiggestellt,Die Erweiterung der Glasbläser-Basis ist fertig! Das sollte der Erkundung einen ordentlichen Schwung verpassen. Danke für die hoppeltastische Hilfe!,Die Erweiterung der Glasbläser-Basis ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241036,126,0,1478,168,0,1,3,6,2,3,4,0,0,0,0,0,0,0,0,0,False
68,"Kosmozapper: Bauunterstützung I in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Bauunterstützung I - In Planung,"Wir sammeln gerade Materialien, um einen Kosmozapper in der Basis zu bauen! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir bauen einen Kosmozapper in der Basis! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241037,0,0,0,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
69,"Kosmozapper: Bauunterstützung I in Vorbereitung
**Bereite dich auf das Projekt vor!",Kosmozapper: Bauunterstützung I - In Vorbereitung,"Für die Errichtung des Kosmozappers ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung des Kosmozappers ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241037,0,0,1451,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
70,"Kosmozapper: Bauunterstützung I im Gange
**Beteilige dich am Projekt!",Kosmozapper: Bauunterstützung I - Im Gange,Für die Errichtung des Kosmozappers ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung des Kosmozappers ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241037,0,0,0,168,0,1,4,0,2,3,4,0,0,0,0,0,0,0,0,0,False
71,"Kosmozapper: Geschützter Radius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Geschützter Radius - Fertiggestellt,Der Kosmozapper ist fertig! Damit sollten wir jetzt einfacher durch das Erkundungsareal kommen. Danke für die hoppeltastische Hilfe!,Der Kosmozapper ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241038,126,1,1479,168,0,2,5,6,2,3,4,0,0,0,0,0,0,0,0,0,False
72,"Habitationsmodul in Planung
 **Schließe Stellarmissionen ab!",Habitationsmodul - In Planung,"Wir wollen Habitationsmodule errichten. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen Habitationsmodule errichten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241039,0,0,0,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
73,Habitationsmodul: Bauunterstützung in Vorbereitung. **Bereite dich auf das Projekt vor!,Habitationsmodul: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Habitationsmodule ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241039,0,0,1451,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
74,"Habitationsmodul: Bauunterstützung im Gange
**Beteilige dich am Projekt!",Habitationsmodul: Bauunterstützung - Im Gange,Für die Errichtung der Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Habitationsmodule ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241039,0,0,0,168,0,2,6,0,2,3,4,0,0,0,0,0,0,0,0,0,False
75,"Habitationsmodul fertiggestellt
**Unterstütze weiter die Erkundung!",Habitationsmodul - Fertiggestellt,Die Habitationsmodule sind fertig! So langsam sieht die Basis nach etwas aus. Danke für die hoppeltastische Hilfe!,Die Habitationsmodule sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241040,126,2,1402,168,0,3,7,5,2,3,4,0,0,0,0,0,0,0,0,0,False
76,Energisierungswerke & Hydrofizierungswerke in Planung. **Schließe Stellarmissionen ab!,Energisierungswerke & Hydrofizierungswerke - In Planung,"Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen die Infrastruktur mit Strom- und Wasserwerken aufbessern. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241041,0,0,0,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
77,Energisierungswerke: Bauunterstützung in Vorbereitung. **Bereite dich auf das Projekt vor!,Energisierungswerke: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Stromwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241041,0,0,1451,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
78,"Energisierungswerke: Bauunterstützung im Gange
**Beteilige dich am Projekt!",Energisierungswerke: Bauunterstützung - Im Gange,Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Stromwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241041,0,0,0,168,0,3,8,0,2,3,4,0,0,0,0,0,0,0,0,0,False
79,Hydrofizierungswerke: Bauunterstützung in Vorbereitung. **Bereite dich auf das Projekt vor!,Hydrofizierungswerke: Bauunterstützung - In Vorbereitung,"Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Errichtung der Wasserwerke ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241042,126,3,1401,168,0,4,9,5,2,3,4,0,0,0,0,0,0,0,0,0,False
80,"Hydrofizierungswerke: Bauunterstützung im Gange
**Beteilige dich am Projekt!",Hydrofizierungswerke: Bauunterstützung - Im Gange,Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Errichtung der Wasserwerke ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241042,0,0,0,168,0,4,9,0,2,3,4,0,0,0,0,0,0,0,0,0,False
81,Energisierungswerke & Hydrofizierungswerke fertiggestellt. **Unterstütze weiter die Erkundung!,Energisierungswerke & Hydrofizierungswerke - Fertiggestellt,"Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Zwei Sorgen weniger, mit denen wir uns herumschlagen müssen. Danke für die hoppeltastische Hilfe!",Sowohl die Energisierungswerke als auch die Hydrofizierungswerke sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241043,126,4,1402,168,0,5,10,5,2,3,4,0,0,0,0,0,0,0,0,0,False
82,"Sternenhangar: Erweiterung I in Planung
 **Schließe Stellarmissionen ab!",Sternenhangar: Erweiterung I - In Planung,"Wir wollen den Sternenhangar überarbeiten, wofür gerade noch Materialien gesammelt werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen den Sternenhangar überarbeiten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241044,0,0,0,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
83,"Sternenhangar: Erweiterung I in Vorbereitung
**Bereite dich auf das Projekt vor!",Sternenhangar: Erweiterung I - In Vorbereitung,"Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241044,0,0,1451,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
84,"Sternenhangar: Erweiterung I im Gange
**Beteilige dich am Projekt!",Sternenhangar: Erweiterung I - Im Gange,Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241044,0,0,0,168,0,5,11,0,2,3,4,0,0,0,0,0,0,0,0,0,False
85,"Sternenhangar Beta fertiggestellt
**Unterstütze weiter die Erkundung!",Sternenhangar Beta - Fertiggestellt,"Der Sternenhangar ist fertig überarbeitet! Vielleicht motiviert das ja die Sternenläufer, jetzt noch härter zu arbeiten. Danke für die hoppeltastische Hilfe!",Der Sternenhangar ist fertig überarbeitet! Danke für die hoppeltastische Hilfe!,Searchingway,241045,126,5,1402,168,0,6,12,5,2,3,4,0,0,0,0,0,0,0,0,0,False
86,"Kosmozapper: Ebener Radius in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Ebener Radius - In Planung,"Der Kosmozapper soll um einen Radius im Flachland erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius im Flachland erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241046,0,0,0,168,0,6,13,0,2,3,4,0,0,0,0,0,0,0,0,0,False
87,"Kosmozapper: Ebener Radius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Ebener Radius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den ebenen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den ebenen Radius des Kosmozappers steht nun fest!,Searchingway,241046,0,0,1452,168,0,6,13,0,2,3,4,0,0,0,0,0,0,0,0,0,False
88,"Kosmozapper: Ebener Radius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Ebener Radius - Fertiggestellt,"Der ebene Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der ebene Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241047,126,6,1480,168,0,7,14,6,2,3,4,5,6,7,0,0,0,0,0,0,False
89,"Applike-Kräne in Planung
 **Schließe Stellarmissionen ab!",Applike-Kräne - In Planung,"Wir wollen Kräne errichten, die uns einen Weg in den Kapselgrund bilden können! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen Kräne errichten, die uns einen Weg in den Kapselgrund bilden können! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241048,0,0,0,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
90,"Applike-Kräne: Bauunterstützung I in Vorbereitung
**Bereite dich auf das Projekt vor!",Applike-Kräne: Bauunterstützung I - In Vorbereitung,"Für die erste Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die erste Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241048,0,0,1451,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
91,"Applike-Kräne: Bauunterstützung I im Gange
**Beteilige dich am Projekt!",Applike-Kräne: Bauunterstützung I - Im Gange,Für die erste Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die erste Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241048,0,0,0,168,0,7,15,0,2,3,4,5,6,7,0,0,0,0,0,0,False
92,"Applike-Kräne: Bauunterstützung II in Vorbereitung
**Bereite dich auf das Projekt vor!",Applike-Kräne: Bauunterstützung II - In Vorbereitung,"Für die zweite Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die zweite Etappe der Bauarbeiten an den Kränen ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241049,126,7,1401,168,0,8,16,5,2,3,4,5,6,7,0,0,0,0,0,0,False
93,"Applike-Kräne: Bauunterstützung II im Gange
**Beteilige dich am Projekt!",Applike-Kräne: Bauunterstützung II - Im Gange,Für die zweite Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die zweite Etappe der Bauarbeiten an den Kränen ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241049,0,0,0,168,0,8,16,0,2,3,4,5,6,7,0,0,0,0,0,0,False
94,"Applike-Kräne fertiggestellt
**Unterstütze weiter die Erkundung!",Applike-Kräne - Fertiggestellt,Die Applike-Kräne sind fertig! Endlich können wir auch den Kapselgrund richtig erkunden. Danke für die hoppeltastische Hilfe!,Die Applike-Kräne sind fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241050,126,8,1481,168,0,9,17,6,2,3,4,5,6,7,0,0,0,0,0,0,False
95,"Kosmozapper: Tiefer Radius in Planung
 **Schließe Stellarmissionen ab!",Kosmozapper: Tiefer Radius - In Planung,"Der Kosmozapper soll um einen Radius im Kapselgrund erweitert werden! Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Der Kosmozapper soll um einen Radius im Kapselgrund erweitert werden! Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241051,0,0,0,168,0,9,18,0,2,3,4,5,6,7,0,0,0,0,0,0,False
96,"Kosmozapper: Tiefer Radius im Ausbau
**Warte die Fertigstellung ab!",Kosmozapper: Tiefer Radius - Im Ausbau,"Der Zeitpunkt der Fertigstellung für den tiefen Radius des Kosmozappers steht nun fest! Nur noch ein bisschen Geduld, dann können wir uns direkt auf die Bretter schwingen!",Der Zeitpunkt der Fertigstellung für den tiefen Radius des Kosmozappers steht nun fest!,Searchingway,241051,0,0,1452,168,0,9,18,0,2,3,4,5,6,7,0,0,0,0,0,0,False
97,"Kosmozapper: Tiefer Radius fertiggestellt
**Unterstütze weiter die Erkundung!",Kosmozapper: Tiefer Radius - Fertiggestellt,"Der tiefe Radius des Kosmozappers ist fertig! Wenn das die Erkundung in dem Gebiet nicht ankurbelt, weiß ich auch nicht. Danke für die hoppeltastische Hilfe!",Der tiefe Radius des Kosmozappers ist fertig! Danke für die hoppeltastische Hilfe!,Searchingway,241052,126,9,1482,168,0,10,19,6,2,3,4,5,6,7,0,0,0,0,0,0,False
98,"Glasbläser-Basis: Erweiterung II in Planung
 **Schließe Stellarmissionen ab!",Glasbläser-Basis: Erweiterung II - In Planung,"Die Glasbläser-Basis wird noch grandioser erweitert. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Die Glasbläser-Basis wird noch grandioser erweitert. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241053,0,0,0,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
99,"Glasbläser-Basis: Erweiterung II in Vorbereitung
**Bereite dich auf das Projekt vor!",Glasbläser-Basis: Erweiterung II - In Vorbereitung,"Für die grandiose Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die grandiose Erweiterung der Glasbläser-Basis ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241053,0,0,1451,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
100,"Glasbläser-Basis: Erweiterung II im Gange
**Beteilige dich am Projekt!",Glasbläser-Basis: Erweiterung II - Im Gange,Für die grandiose Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die grandiose Erweiterung der Glasbläser-Basis ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241053,0,0,0,168,0,10,20,0,2,3,4,5,6,7,0,0,0,0,0,0,False
101,"Glasbläser-Basis: Basislager Gamma fertiggestellt
**Unterstütze weiter die Erkundung!",Glasbläser-Basis: Basislager Gamma - Fertiggestellt,Die Erweiterung der Glasbläser-Basis ist fertig und grandios! Das sollte der Erkundung einen ordentlichen Schwung verpassen. Danke für die hoppeltastische Hilfe!,Die Erweiterung der Glasbläser-Basis ist fertig und grandios! Danke für die hoppeltastische Hilfe!,Searchingway,241054,126,10,1483,168,0,11,21,6,1,3,4,5,6,7,0,0,0,0,0,0,False
102,"Sternenhangar: Erweiterung II in Planung
 **Schließe Stellarmissionen ab!",Sternenhangar: Erweiterung II - In Planung,"Wir wollen den Sternenhangar weiter überarbeiten. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen den Sternenhangar weiter überarbeiten. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241055,0,0,0,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
103,"Sternenhangar: Erweiterung II in Vorbereitung
**Bereite dich auf das Projekt vor!",Sternenhangar: Erweiterung II - In Vorbereitung,"Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Überarbeitung des Sternenhangars ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241055,0,0,1451,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
104,"Sternenhangar: Erweiterung II im Gange
**Beteilige dich am Projekt!",Sternenhangar: Erweiterung II - Im Gange,Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Überarbeitung des Sternenhangars ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241055,0,0,0,168,0,11,22,0,1,3,4,5,6,7,0,0,0,0,0,0,False
105,"Sternenhangar Gamma fertiggestellt
**Unterstütze weiter die Erkundung!",Sternenhangar Gamma - Fertiggestellt,Der Sternenhangar ist fertig überarbeitet! Da spürt man direkt einen Schwall an Motivation in der Brust. Danke für die hoppeltastische Hilfe!,Der Sternenhangar ist fertig überarbeitet! Danke für die hoppeltastische Hilfe!,Searchingway,241056,126,11,1402,168,0,12,23,5,1,3,4,5,6,7,0,0,0,0,0,0,False
106,"Kosmoport: Renovierung in Planung
 **Schließe Stellarmissionen ab!",Kosmoport: Renovierung - In Planung,"Wir wollen unseren Kosmoport renovieren und verbessern. Jede einzelne Stellarmission hilft dabei, diesem Ziel näher zu kommen!","Wir wollen unseren Kosmoport renovieren und verbessern. Gerade werden noch Materialien gesammelt, wobei wir für jede Unterstützung dankbar sind!",Searchingway,241057,0,0,0,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
107,"Kosmoport: Renovierung in Vorbereitung
**Bereite dich auf das Projekt vor!",Kosmoport: Renovierung - In Vorbereitung,"Für die Renovierung des Kosmoports ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Wir hoffen, dass sich so viele Unterstützer wie möglich daran beteiligen werden!",Für die Renovierung des Kosmoports ist gerade ein Gemeinschaftsprojekt in Vorbereitung. Hilf doch bitte auch mit!,Searchingway,241057,0,0,1451,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
108,"Kosmoport: Renovierung im Gange
**Beteilige dich am Projekt!",Kosmoport: Renovierung - Im Gange,Für die Renovierung des Kosmoports ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Für die Renovierung des Kosmoports ist ein Gemeinschaftsprojekt im Gange! Wir können jede freie Hand gebrauchen!,Searchingway,241057,0,0,0,168,0,12,24,0,1,3,4,5,6,7,0,0,0,0,0,0,False
