#,Name,NameNoArticle,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,MapCondition
1537,Festungsmauer,,zur Festungsmauer,0,0,0,1,0,0,0,0,0
1538,Ziel,,zum Ziel,0,0,0,1,0,0,0,0,0
1539,Fliegende Inseln,,zu den fliegenden Inseln,0,0,0,1,0,0,0,0,0
1540,Pfad der wogenden Wipfel,,zum Pfad der wogenden Wipfel,0,0,0,1,0,0,0,0,0
1541,See der sprudelnden Wasser,,zum See der sprudelnden Wasser,0,0,0,1,0,0,0,0,0
1542,Insel des Göttersturms,,zur Insel des Göttersturms,0,0,0,1,0,0,0,0,0
1543,Kreis der irrenden Winde,,zum Kreis der irrenden Winde,0,0,0,1,0,0,0,0,0
1544,Wolkenwiege,,zur Wolkenwiege,0,0,0,1,0,0,0,0,0
1545,Zentraldeck,,zum Zentraldeck,0,0,0,1,0,0,0,0,0
1546,Ziviles Ausstellungsdeck,,zum zivilen Ausstellungsdeck,0,0,0,1,0,0,0,0,0
1547,Militärisches Ausstellungsdeck,,zum militärischen Ausstellungsdeck,0,0,0,1,0,0,0,0,0
1548,Verteidigungsdeck,,zum Verteidigungsdeck,0,0,0,1,0,0,0,0,0
1549,Ausstellungssektor III,,zum Ausstellungssektor III,0,0,0,1,0,0,0,0,0
1550,Inkubationskammer,,zur Inkubationskammer,0,0,0,1,0,0,0,0,0
1551,Sektor Violett,,zum Sektor Violett,0,0,0,1,0,0,0,0,0
1552,Sektor Rot,,zum Sektor Rot,0,0,0,1,0,0,0,0,0
1553,Sektor Grün,,zum Sektor Grün,0,0,0,1,0,0,0,0,0
1554,Dilatationskammer,,zur Dilatationskammer,0,0,0,1,0,0,0,0,0
1555,Bugsektion,,zur Bugsektion,0,0,0,1,0,0,0,0,0
1556,Backbordsektion,,zur Backbordsektion,0,0,0,1,0,0,0,0,0
1557,Steuerbordsektion,,zur Steuerbordsektion,0,0,0,1,0,0,0,0,0
1558,Mittelschiff,,zum Mittelschiff,0,0,0,1,0,0,0,0,0
1559,Seitenschiff,,zum Seitenschiff,0,0,0,1,0,0,0,0,0
1560,Wassergarten,,zum Wassergarten,0,0,0,1,0,0,0,0,0
1561,Göttliches Firmament,,zum göttlichen Firmament,0,0,0,1,0,0,0,0,0
1562,Oberes Mittelschiff,,zum oberen Mittelschiff,0,0,0,1,0,0,0,0,0
1563,Unteres Mittelschiff,,zum unteren Mittelschiff,0,0,0,1,0,0,0,0,0
1564,Seitliches Treppenhaus,,zum seitlichen Treppenhaus,0,0,0,1,0,0,0,0,0
1565,Östliches Treppenhaus,,zum östlichen Treppenhaus,0,0,0,1,0,0,0,0,0
1566,Westliches Treppenhaus,,zum westlichen Treppenhaus,0,0,0,1,0,0,0,0,0
1567,Oberes Treppenhaus,,zum oberen Treppenhaus,0,0,0,1,0,0,0,0,0
1568,Andachtsraum,,zum Andachtsraum,0,0,0,1,0,0,0,0,0
1569,,,,0,0,0,1,0,0,0,0,0
1570,Chorempore,,zur Chorempore,0,0,0,1,0,0,0,0,0
1571,Himmelsgewölbe,,zum Himmelsgewölbe,0,0,0,1,0,0,0,0,0
1572,Bekenntnis des Glaubens,,zum Bekenntnis des Glaubens,0,0,0,1,0,0,0,0,0
1573,Der Schweif,,zum Schweif,0,0,0,1,0,0,0,0,0
1574,Der Bauch,,zum Bauch,0,0,0,1,0,0,0,0,0
1575,Der Schädel,,zum Schädel,0,0,0,1,0,0,0,0,0
1576,Gefechtssektion,,zur Gefechtssektion,0,0,0,1,0,0,0,0,0
1577,Akh Fahl Lye,,nach Akh Fahl Lye,0,0,0,1,0,0,0,0,0
1578,Halle der Trabanten,,zur Halle der Trabanten,0,0,0,1,0,0,0,0,0
1579,Inkubatorraum 66,,zum Inkubatorraum 66,0,0,0,1,0,0,0,0,0
1580,Ten Oohr,,nach Ten Oohr,0,0,0,1,0,0,0,0,0
1581,Errn Scorh,,nach Errn Scorh,0,0,0,1,0,0,0,0,0
1582,Nidhogg An,,nach Nidhogg An,0,0,0,1,0,0,0,0,0
1583,Unterbrochene Verbindung,,,0,0,0,1,0,0,0,0,0
1584,Schlangenhals,,,0,0,0,1,0,0,0,0,0
1585,Robbenholm-Landesteg,,,0,0,0,1,0,0,0,0,0
1586,Lange Klamm,,,0,0,0,1,0,0,0,0,0
1587,Schwalbenschwanz-Strand,,,0,0,0,1,0,0,0,0,0
1588,Große Grabung,,,0,0,0,1,0,0,0,0,0
1589,Hauptportal,,zum Hauptportal,0,0,0,1,0,0,0,0,0
1590,Automachina-Forschungssektor,,zum Automachina-Forschungssektor,0,0,0,1,0,0,0,0,0
1591,Materialtransportrampe,,zur Materialtransportrampe,0,0,0,1,0,0,0,0,0
1592,Materialverteilung,,zur Materialverteilung,0,0,0,1,0,0,0,0,0
1593,Biowaffen-Forschungsblock,,zum Biowaffen-Forschungsblock,0,0,0,1,0,0,0,0,0
1594,Sicherheitsschleuse,,zur Sicherheitsschleuse,0,0,0,1,0,0,0,0,0
1595,Triaden-Konstriktion,,zur Triaden-Konstriktion,0,0,0,1,0,0,0,0,0
1596,Neurolink,,zum Neurolink,0,0,0,1,0,0,0,0,0
1597,Marvyn-Sphäre,,zur Marvyn-Sphäre,0,0,0,1,0,0,0,0,0
1598,Prototypentest,,zum Prototypentest,0,0,0,1,0,0,0,0,0
1599,Evaluation und Zertifikation,,zur Evaluation und Zertifikation,0,0,0,1,0,0,0,0,0
1600,Inkubatorstation VII,,zur Inkubatorstation VII,0,0,0,1,0,0,0,0,0
1601,Inkubatorstation VIII,,zur Inkubatorstation VIII,0,0,0,1,0,0,0,0,0
1602,Neurolink-Zelle,,zur Neurolink-Zelle,0,0,0,1,0,0,0,0,0
1603,Automachina-Forschungssektor,,zum Automachina-Forschungssektor,0,0,0,1,0,0,0,0,0
1604,Biowaffen-Forschungsblock,,zum Biowaffen-Forschungsblock,0,0,0,1,0,0,0,0,0
1605,Triaden-Konstriktion,,zur Triaden-Konstriktion,0,0,0,1,0,0,0,0,0
1606,Südwand,,zur Südwand,0,0,0,1,0,0,0,0,0
1607,Die Adern,,zu den Adern,0,0,0,1,0,0,0,0,0
1608,Spur des Unrechts,,zur Spur des Unrechts,0,0,0,1,0,0,0,0,0
1609,Grünklippe,,zur Grünklippe,0,0,0,1,0,0,0,0,0
1610,Rote Krypta,,zur roten Krypta,0,0,0,1,0,0,0,0,0
1611,Blaue Krypta,,zur blauen Krypta,0,0,0,1,0,0,0,0,0
1612,Wunde,,zur Wunde,0,0,0,1,0,0,0,0,0
1613,Hess Afah,,nach Hess Afah,0,0,0,1,0,0,0,0,0
1614,Sohm Al: Spur des Unrechts,,,0,0,0,1,0,0,0,0,0
1615,Sohm Al: Die Adern,,,0,0,0,1,0,0,0,0,0
1616,Sohm Al: Südwand,,,0,0,0,1,0,0,0,0,0
1617,Lesesaal,,zum Lesesaal,0,0,0,1,0,0,0,0,0
1618,Schule der Phantasmagorie,,zur Schule der Phantasmagorie,0,0,0,1,0,0,0,0,0
1619,Einberufungsshalle,,zur Einberufungshalle,0,0,0,1,0,0,0,0,0
1620,Ätherologisches Ende,,zum Ätherologischen Endel,0,0,0,1,0,0,0,0,0
1621,Abteilung für Naturgeschichte,,zur Abteilung für Naturgeschichte,0,0,0,1,0,0,0,0,0
1622,Schule des Fantastischen,,zur Schule des Fantastischen,0,0,0,1,0,0,0,0,0
1623,Halle der Magie,,zur Halle der Magie,0,0,0,1,0,0,0,0,0
1624,Astrologisches und Astronomisches Gewölbe,,zum Astrologischen und Astronomischen Gewölbe,0,0,0,1,0,0,0,0,0
1625,Rhapsodienhof,,zum Rhapsodienhof,0,0,0,1,0,0,0,0,0
1626,Autolift,,,0,0,0,1,0,0,0,0,0
1627,Autolift,,,0,0,0,1,0,0,0,0,0
1628,Faust des Vaters,,zur Faust des Vaters,0,0,0,1,0,0,0,0,0
1629,Wartungsgang 583,,zum Wartungsgang 583,0,0,0,1,0,0,0,0,0
1630,Maschinenraum 262,,zum Maschinenraum 262,0,0,0,1,0,0,0,0,0
1631,Kampf­maschinen-Baracke 44,,zur Kampf­maschinen-Baracke 44,0,0,0,1,0,0,0,0,0
1632,Lagerhalle 8,,zur Lagerhalle 8,0,0,0,1,0,0,0,0,0
1633,Elle des Vaters,,zur Elle des Vaters,0,0,0,1,0,0,0,0,0
1634,Wartungsgang 542,,zum Wartungsgang 542,0,0,0,1,0,0,0,0,0
1635,Wartungsgang 541,,zum Wartungsgang 541,0,0,0,1,0,0,0,0,0
1636,Wartungsgang 539,,zum Wartungsgang 539,0,0,0,1,0,0,0,0,0
1637,Lagerhalle 12,,zur Lagerhalle 12,0,0,0,1,0,0,0,0,0
1638,Arm des Vaters,,zum Arm des Vaters,0,0,0,1,0,0,0,0,0
1639,Wartungsgang 523,,zum Wartungsgang 523,0,0,0,1,0,0,0,0,0
1640,Strategion - 1. Ebene,,zur 1. Ebene des Strategions,0,0,0,1,0,0,0,0,0
1641,Strategion - 2. Ebene,,zur 2. Ebene des Strategions,0,0,0,1,0,0,0,0,0
1642,Strategion - 3. Ebene,,zur 3. Ebene des Strategions,0,0,0,1,0,0,0,0,0
1643,Strategion - 4. Ebene,,zur 4. Ebene des Strategions,0,0,0,1,0,0,0,0,0
1644,Kondensatoranlage 9,,zur Kondensatoranlage 9,0,0,0,1,0,0,0,0,0
1645,Last des Vaters,,zur Last des Vaters,0,0,0,1,0,0,0,0,0
1646,Chocobo-Platz (Halle der Trabanten),,zur Halle der Trabanten,0,0,0,1,0,0,0,0,0
1647,Das Diadem,,zum Diadem,0,0,0,1,0,0,603,0,0
1648,Oberer Ring,,,0,0,0,1,0,0,0,0,0
1649,Unterer Ring,,,0,0,0,1,0,0,0,0,0
1650,Ätherytenplatz,,,0,0,0,1,0,0,0,0,0
1651,Der Vergessene Ritter,,,0,0,0,1,0,0,0,0,0
1652,Himmelsstahl-Werkstätte,,,0,0,0,1,0,0,0,0,0
1653,Die Schwaden,,,0,0,0,1,0,0,0,0,0
1654,Sankt Guenriol-Akademie für Astrologie (Luftschiff-Landeplatz),,,0,0,0,1,0,0,0,0,0
1655,Ferula-Zeile (Markt),,,0,0,0,1,0,0,0,0,0
1656,Sankt Reymanaud-Kathedrale (Sankt Endalim-Theologikum),,,0,0,0,1,0,0,0,0,0
1657,Hochtribunal der Heiligen Inquisition,,,0,0,0,1,0,0,0,0,0
1658,Die Letzte Wacht (Anwesen der Fortemps),,,0,0,0,1,0,0,0,0,0
1659,Bogen des Würdigen,,,0,0,0,1,0,0,0,0,0
1660,Achtzehnter Stock,,,0,0,0,1,0,0,0,0,0
1661,Büro des Produzenten & Direktors,,,0,0,0,1,0,0,0,0,0
1662,Tonstudio,,,0,0,0,1,0,0,0,0,0
1663,Trabantenschalter,,zum Trabantenschalter,0,0,0,1,0,0,0,0,0
1664,Kampfplatz,,zum Kampfplatz,0,0,0,1,0,0,0,0,0
1665,Weltensalon,,in den Weltensalon,0,0,0,1,0,0,0,0,0
1666,Alexander - Gelenk,,zum Gelenk,0,0,0,1,0,0,0,0,0
1667,Gordischer Knoten,,zum Gordischen Knoten,0,0,0,1,0,0,0,0,0
1668,Dritter und Vierter Stock,,in den dritten Stock,0,0,0,1,0,0,0,0,0
1669,Zweiter Stock,,in den zweiten Stock,0,0,0,1,0,0,0,0,0
1670,Erster Stock,,in den ersten Stock,0,0,0,1,0,0,0,0,0
1671,Erdgeschoss,,ins Erdgeschoss,0,0,0,1,0,0,0,0,0
1672,Telmatologie,,in die Telematologie,0,0,0,1,0,0,0,0,0
1673,Eremologie,,in die Eremologie,0,0,0,1,0,0,0,0,0
1674,Forschungsturm,,in den Forschungsturm,0,0,0,1,0,0,0,0,0
1675,Silvologie,,in die Silvologie,0,0,0,1,0,0,0,0,0
1676,Limnologie,,in die Limnologie,0,0,0,1,0,0,0,0,0
1677,Zymologie,,in die Zymologie,0,0,0,1,0,0,0,0,0
1678,Bernsteinzimmer,,ins Bernsteinzimmer,0,0,0,1,0,0,0,0,0
1679,Gedeckte Tafel,,zur Gedeckten Tafel,0,0,0,1,0,0,0,0,0
1680,Ätherytenplatz,,,0,0,0,1,0,0,0,0,0
1681,West-Frohehalde,,,0,0,0,1,0,0,0,0,0
1682,Vorworttor (Westliches Hinterland),,,0,0,0,1,0,0,0,0,0
1683,Nachworttor (Östliches Hinterland),,,0,0,0,1,0,0,0,0,0
1684,Pionierstollen,,in den Pionierstollen,0,0,0,1,0,0,0,0,0
1685,Erdgeschoss,,ins Erdgeschoss,0,0,0,1,0,0,0,0,0
1686,Keller,,in den Keller,0,0,0,1,0,0,0,0,0
1687,Zentrum von Amdapor,,zum Zentrum von Amdapor,0,0,0,1,0,0,0,0,0
1688,Schatten der Schwingen,,zum Schatten der Schwingen,0,0,0,1,0,0,0,0,0
1689,Kristalleum,,zum Kristalleum,0,0,0,1,0,0,0,0,0
1690,Weihestätte,,zur Weihestätte,0,0,0,1,0,0,0,0,0
1691,Sterngestade,,zum Sterngestade,0,0,0,1,0,0,0,0,0
1692,Unterste Ebene,,zur untersten Ebene,0,0,0,1,0,0,0,0,0
1693,Oberste Ebene,,zur obersten Ebene,0,0,0,1,0,0,0,0,0
1694,Ort der Errungenen Weisheit,,zum Ort der Errungenen Weisheit,0,0,0,1,0,0,0,0,0
1695,Ort der Sanften Ruhe,,zum Ort der Sanften Ruhe,0,0,0,1,0,0,0,0,0
1696,Manifestation,,zur Manifestation,0,0,0,1,0,0,0,0,0
1697,Ort des Leichten Herzens,,zum Ort des Leichten Herzens,0,0,0,1,0,0,0,0,0
1698,Ort des Höchsten Gewahrwerdens,,zum Ort des Höchsten Gewahrwerdens,0,0,0,1,0,0,0,0,0
1699,Käfig der Klauen,,zum Käfig der Klauen,0,0,0,1,0,0,0,0,0
1700,Käfig der Fänge,,zum Käfig der Fänge,0,0,0,1,0,0,0,0,0
1701,Zentrum von Amdapor,,zum Zentrum von Amdapor,0,0,0,1,0,0,0,0,0
1702,Traum-Sanktuarium,,zum Traum-Sanktuarium,0,0,0,1,0,0,0,0,0
1703,Kristalleum,,zum Kristalleum,0,0,0,1,0,0,0,0,0
1704,Historisches Amdapor (schwer),,zum historischen Amdapor (schwer),0,0,0,1,0,0,0,0,0
1705,Aufhebung der Trauer,,zur Aufhebung der Trauer,0,0,0,1,0,0,0,0,0
1706,Aufhebung des Schweigens,,zur Aufhebung des Schweigens,0,0,0,1,0,0,0,0,0
1707,Aufhebung der Schmach,,zur Aufhebung der Schmach,0,0,0,1,0,0,0,0,0
1708,Faust des Sohnes,,zur Faust des Sohne,0,0,0,1,0,0,0,0,0
1709,Wartungsgang 721,,zum Wartungsgang 721,0,0,0,1,0,0,0,0,0
1710,Maschinenraum 334,,zum Maschinenraum 334,0,0,0,1,0,0,0,0,0
1711,Forschenraum,,zum Forschenraum,0,0,0,1,0,0,0,0,0
1712,Wartungsgang 726,,zum Wartungsgang 726,0,0,0,1,0,0,0,0,0
1713,Fortschrittene Forschenraum,,zum Fortschrittenen Forschenraum,0,0,0,1,0,0,0,0,0
1714,Elle des Sohnes,,zur Elle des Sohnes,0,0,0,1,0,0,0,0,0
1715,Vordere Elle,,zur Vorderen Elle,0,0,0,1,0,0,0,0,0
1716,Hintere Elle,,zur Hinteren Elle,0,0,0,1,0,0,0,0,0
1717,Wartungsgang 763,,zum Wartungsgang 763,0,0,0,1,0,0,0,0,0
1718,Kampf­maschinen-Baracke 66,,zur Kampf­maschinen-Baracke 66,0,0,0,1,0,0,0,0,0
1719,Kampf­maschinen-Baracke 67,,zur Kampf­maschinen-Baracke 67,0,0,0,1,0,0,0,0,0
1720,Kampf­maschinen-Baracke 68,,zur Kampf­maschinen-Baracke 68,0,0,0,1,0,0,0,0,0
1721,Kampf­maschinen-Baracke 69,,zur Kampf­maschinen-Baracke 69,0,0,0,1,0,0,0,0,0
1722,Kampf­maschinen-Baracke 70,,zur Kampf­maschinen-Baracke 70,0,0,0,1,0,0,0,0,0
1723,Arm des Sohnes,,zum Arm des Sohnes,0,0,0,1,0,0,0,0,0
1724,Oberarm,,zum Oberarm,0,0,0,1,0,0,0,0,0
1725,Indigopolis,,nach Indigopolis,0,0,0,1,0,0,0,0,0
1726,Wartungsgang 796,,zum Wartungsgang 796,0,0,0,1,0,0,0,0,0
1727,Kontrollturm 5,,zum Kontrollturm 5,0,0,0,1,0,0,0,0,0
1728,Äußeres Indigopolis,,ins Äußere Indigopolis,0,0,0,1,0,0,0,0,0
1729,Indigopolis,,nach Indigopolis,0,0,0,1,0,0,0,0,0
1730,Platz für Strafezeigen,,zum Platz für Strafezeigen,0,0,0,1,0,0,0,0,0
1731,Last des Sohnes,,zur Last des Sohnes,0,0,0,1,0,0,0,0,0
1732,Midischer Knoten,,zum Midischen Knoten,0,0,0,1,0,0,0,0,0
1733,Camp Ehre,,nach Camp Ehre,0,0,0,1,0,0,0,0,0
1734,Eulennest,,nach Eulennest,0,0,0,1,0,0,0,0,0
1735,Dümpelschuppenufer,,zum Dümpelschuppenufer,0,0,0,1,0,0,0,0,0
1736,Ehre-Ausgrabungen,,zu den Ehre-Ausgrabungen,0,0,0,1,0,0,0,0,0
1737,Allagischer Echolith S1,,zum Allagischen Echolithen S1,0,0,0,1,0,0,0,0,0
1738,Allagischer Echolith S2,,zum Allagischen Echolithen S2,0,0,0,1,0,0,0,0,0
1739,Allagischer Echolith S3,,zum Allagischen Echolithen S3,0,0,0,1,0,0,0,0,0
1740,Feld der Ehre,,auf das Feld der Ehre,0,0,0,1,0,0,0,0,0
1741,Schiffbrecher-Insel (schwer),,zur Schiffbrecher-Insel (schwer),0,0,0,1,0,0,0,0,0
1742,Die Stadt der Tränen,,zur Stadt der Tränen,0,0,0,1,0,0,0,0,0
1743,Yafaem-Regenmoor,,ins Yafaem-Regenmoor,0,0,0,1,0,0,0,0,0
1744,Ruinen von Mhach,,zu den Ruinen von Mhach,0,0,0,1,0,0,0,0,0
1745,Pyramidenbasis,,zur Pyramidenbasis,0,0,0,1,0,0,0,0,0
1746,Aureole,,zur Aureole,0,0,0,1,0,0,0,0,0
1747,Gelöschte Welt,,zur Gelöschten Welt,0,0,0,1,0,0,0,0,0
1748,Pyramidenspitze,,zur Pyramidenspitze,0,0,0,1,0,0,0,0,0
1749,Moor der Verlorenen,,zum Moor der Verlorenen,0,0,0,1,0,0,0,0,0
1750,Riedsteig,,zum Riedsteig,0,0,0,1,0,0,0,0,0
1751,Altstadt von Mhach,,zur Altstadt von Mhach,0,0,0,1,0,0,0,0,0
1752,Pyramidenbrücke,,zur Pyramidenbrücke,0,0,0,1,0,0,0,0,0
1753,Hauptkorridor,,zum Hauptkorridor,0,0,0,1,0,0,0,0,0
1754,Sicherheitskorridor,,zum Sicherheitskorridor,0,0,0,1,0,0,0,0,0
1755,Galerie,,zur Galerie,0,0,0,1,0,0,0,0,0
1756,Yadisphäre,,in die Yadisphäre,0,0,0,1,0,0,0,0,0
1757,Korridor nach oben,,in den Korridor nach oben,0,0,0,1,0,0,0,0,0
1758,[Erweiterung] Lavendelbeet-Pier,,,0,0,0,1,0,0,0,0,0
1759,Die Verschlungenen Schatten von Bahamut,,,0,0,0,1,0,0,0,0,0
1760,Spinnenfalle,,in die Spinnenfalle,0,0,0,1,0,0,0,0,0
1761,Cessair-Garten,,zum Cessair-Garten,0,0,0,1,0,0,0,0,0
1762,Shatotto-Platz,,zum Shatotto-Platz,0,0,0,1,0,0,0,0,0
1763,Altar der Goëtie,,zum Altar der Goëtie,0,0,0,1,0,0,0,0,0
1764,Manipulationstor,,zum Manipulationstor,0,0,0,1,0,0,0,0,0
1765,Aureole,,zur Aureole,0,0,0,1,0,0,0,0,0
1766,Kammer des Nullsteins,,in die Kammer des Nullsteins,0,0,0,1,0,0,0,0,0
1767,Tiefe Gram,,zur Tiefen Gram,0,0,0,1,0,0,0,0,0
1768,Inniges Gebet,,zum Innigen Gebet,0,0,0,1,0,0,0,0,0
1769,Säulen der Erinnerung,,zu den Säulen der Erinnerung,0,0,0,1,0,0,0,0,0
1770,Garten der Klage,,zum Garten der Klage,0,0,0,1,0,0,0,0,0
1771,Ratatoskrs Ruhe,,zu Ratatoskrs Ruhe,0,0,0,1,0,0,0,0,0
1772,Streichelzoo,,zum Streichelzoo,0,0,0,1,0,0,0,0,0
1773,Sonnige Lichtung,,zur Sonnigen Lichtung,0,0,0,1,0,0,0,0,0
1774,Flöße,,zu den Flößen,0,0,0,1,0,0,0,0,0
1775,Mahlstrom-Techniktraining,,zum Mahlstrom-Techniktraining,0,0,0,1,0,0,0,0,0
1776,Eingang zur Aquapolis,,zum Eingang zur Aquapolis,0,0,0,1,0,0,0,0,0
1777,Erste Kammer,,zur ersten Kammer,0,0,0,1,0,0,0,0,0
1778,Zweite Kammer,,zur zweiten Kammer,0,0,0,1,0,0,0,0,0
1779,Dritte Kammer,,zur dritten Kammer,0,0,0,1,0,0,0,0,0
1780,Vierte Kammer,,zur vierten Kammer,0,0,0,1,0,0,0,0,0
1781,Fünfte Kammer,,zur fünften Kammer,0,0,0,1,0,0,0,0,0
1782,Sechste Kammer,,zur sechsten Kammer,0,0,0,1,0,0,0,0,0
1783,Letzte Kammer,,zur letzten Kammer,0,0,0,1,0,0,0,0,0
1784,Mittlere Ebenen,,zu den mittleren Ebenen,0,0,0,1,0,0,0,0,0
1785,Obere Ebenen,,zu den oberen Ebenen,0,0,0,1,0,0,0,0,0
1786,Das Gabelbein,,zum Gabelbein,0,0,0,1,0,0,0,0,0
1787,Tapaxoli,,zum Tapaxoli,0,0,0,1,0,0,0,0,0
1788,Der Erste Berg,,zum Ersten Berg,0,0,0,1,0,0,0,0,0
1789,Halbhöhle,,zur Halbhöhle,0,0,0,1,0,0,0,0,0
1790,Tlachtli,,zum Tlachtli,0,0,0,1,0,0,0,0,0
1791,Ursprung des Windes,,zum Ursprung des Windes,0,0,0,1,0,0,0,0,0
1792,Xelphatol,,nach Xelphatol,0,0,0,1,0,0,0,0,0
1793,Palast der Toten,,zum Palast der Toten,0,0,0,1,0,0,0,0,0
1794,Duellierplatz,,zum Duellierplatz,0,0,0,1,0,0,0,0,0
1795,Ausleihe seltener Schriften,,zur Ausleihe seltener Schriften,0,0,0,1,0,0,0,0,0
1796,Lesesaal der Distraktion,,zum Lesesaal der Distraktion,0,0,0,1,0,0,0,0,0
1797,Kammer des Bibliotheksvorstehers,,zur Kammer des Bibliotheksvorstehers,0,0,0,1,0,0,0,0,0
1798,Abteilung für seltene Schriften,,zur Abteilung für seltene Schriften,0,0,0,1,0,0,0,0,0
1799,Aquapolis,,zur Aquapolis,0,0,0,1,0,0,0,0,0
1800,Wachstube der Bruderschaft,,zur Wachstube der Bruderschaft,0,0,0,1,0,0,0,0,0
1801,Wachstube der Legion,,zur Wachstube der Legion,0,0,0,1,0,0,0,0,0
1802,Wachstube des Mahlstroms,,zur Wachstube des Mahlstroms,0,0,0,1,0,0,0,0,0
1803,Krähennest,,zum Krähennest,0,0,0,1,0,0,0,0,0
1804,Leofards Zimmer,,in Leofards Zimmer,0,0,0,1,0,0,0,0,0
1805,Fockmast,,,0,0,0,1,0,0,0,0,0
1806,[Erweiterung] Fockmast,,,0,0,0,1,0,0,0,0,0
1807,Lilienhügel,,,0,0,0,1,0,0,0,0,0
1808,[Erweiterung] Lilienhügel,,,0,0,0,1,0,0,0,0,0
1809,Nanamo-Windrad,,,0,0,0,1,0,0,0,0,0
1810,[Erweiterung] Nanamo-Windrad,,,0,0,0,1,0,0,0,0,0
1811,Fockmast (Eingangshalle),,in den Fockmast (Eingangshalle),0,0,0,1,0,0,0,0,0
1812,Fockmast (Wohnung),,in den Fockmast (Wohnung),0,0,0,1,0,0,0,0,0
1813,Lilienhügel (Eingangshalle),,im Lilienhügel (Eingangshalle),0,0,0,1,0,0,0,0,0
1814,Lilienhügel (Wohnung),,im Lilienhügel (Wohnung),0,0,0,1,0,0,0,0,0
1815,Nanamo-Windrad (Eingangshalle),,im Nanamo-Windrad (Eingangshalle),0,0,0,1,0,0,0,0,0
1816,Nanamo-Windrad (Wohnung),,im Nanamo-Windrad (Wohnung),0,0,0,1,0,0,0,0,0
1817,Zimmer 001,,zu Zimmer 001,0,0,0,1,0,0,0,0,0
1818,Zimmer 002,,zu Zimmer 002,0,0,0,1,0,0,0,0,0
1819,Zimmer 003,,zu Zimmer 003,0,0,0,1,0,0,0,0,0
1820,Zimmer 004,,zu Zimmer 004,0,0,0,1,0,0,0,0,0
1821,Zimmer 005,,zu Zimmer 005,0,0,0,1,0,0,0,0,0
1822,Zimmer 006,,zu Zimmer 006,0,0,0,1,0,0,0,0,0
1823,Zimmer 107,,zu Zimmer 107,0,0,0,1,0,0,0,0,0
1824,Zimmer 108,,zu Zimmer 108,0,0,0,1,0,0,0,0,0
1825,Zimmer 106,,zu Zimmer 106,0,0,0,1,0,0,0,0,0
1826,Zimmer 101,,zu Zimmer 101,0,0,0,1,0,0,0,0,0
1827,Zimmer 105,,zu Zimmer 105,0,0,0,1,0,0,0,0,0
1828,Zimmer 103,,zu Zimmer 103,0,0,0,1,0,0,0,0,0
1829,Zimmer 104,,zu Zimmer 104,0,0,0,1,0,0,0,0,0
1830,Zimmer 102,,zu Zimmer 102,0,0,0,1,0,0,0,0,0
1831,Zimmer 201,,zu Zimmer 201,0,0,0,1,0,0,0,0,0
1832,Zimmer 202,,zu Zimmer 202,0,0,0,1,0,0,0,0,0
1833,Bluthalle,,zur Bluthalle,0,0,0,1,0,0,0,0,0
1834,Geisterschloss,,zum Geisterschloss,0,0,0,1,0,0,0,0,0
1835,Augen des Schöpfers,,zu den Augen des Schöpfers,0,0,0,1,0,0,0,0,0
1836,Kippender Krug,,zum Kippenden Krug,0,0,0,1,0,0,0,0,0
1837,Cranium,,zum Cranium,0,0,0,1,0,0,0,0,0
1838,Midas-Einheit,,zur Midas-Einheit,0,0,0,1,0,0,0,0,0
1839,Schädeldecke,,zur Schädeldecke,0,0,0,1,0,0,0,0,0
1840,Wiederaufbereitungsanlage,,zur Wiederaufbereitungsanlage,0,0,0,1,0,0,0,0,0
1841,Atem des Schöpfers,,zum Atem des Schöpfers,0,0,0,1,0,0,0,0,0
1842,Turm für Strafezeigen,,zum Turm für Strafezeigen,0,0,0,1,0,0,0,0,0
1843,Indigopolis - Bezirk 4,,zu Bezirk 4 der Indigopolis,0,0,0,1,0,0,0,0,0
1844,Indigopolis - Bezirk 11,,zu Bezirk 11 der Indigopolis,0,0,0,1,0,0,0,0,0
1845,Rutschenweg,,zum Rutschenweg,0,0,0,1,0,0,0,0,0
1846,Multi-Martyrium,,zum Multi-Martyrium,0,0,0,1,0,0,0,0,0
1847,Herz des Schöpfers,,zum Herzen des Schöpfers,0,0,0,1,0,0,0,0,0
1848,Obere Rumpf-Ebene,,zur oberen Rumpf-Ebene,0,0,0,1,0,0,0,0,0
1849,Untere Rumpf-Ebene,,zur unteren Rumpf-Ebene,0,0,0,1,0,0,0,0,0
1850,Kern-Fertigungsanlage,,zur Kern-Fertigungsanlage,0,0,0,1,0,0,0,0,0
1851,Energieversorgung,,zur Energieversorgung,0,0,0,1,0,0,0,0,0
1852,Hauptantriebsraum,,zum Hauptantriebsraum,0,0,0,1,0,0,0,0,0
1853,Seele des Schöpfers,,zur Seele des Schöpfers,0,0,0,1,0,0,0,0,0
1854,Entropie,,zur Entropie,0,0,0,1,0,0,0,0,0
1855,Zentraler Steuerraum,,zum zentralen Steuerraum,0,0,0,1,0,0,0,0,0
1856,Herz des Schöpfers,,zum Herzen des Schöpfers,0,0,0,1,0,0,0,0,0
1857,Baelsar-Wall,,zum Baelsar-Wall,0,0,0,1,0,0,0,0,0
1858,Unterer Wall,,zum unteren Wall,0,0,0,1,0,0,0,0,0
