#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
2616,Die Statuen haben sich in  verwandelt!,57,33,0,0,False
2617, hat Neuroschuppen in die Luft geblasen!,57,33,0,0,False
2618, hat Giftschuppen in die Luft geblasen!,57,33,0,0,False
2619, hat Psychoschuppen in die Luft geblasen!,57,33,0,0,False
2620,Magische Zeichen sind am Boden erschienen!,57,33,0,0,False
2621,Die magischen Zeichen breiten sich aus!,57,33,0,0,False
2622, wirkt Sanctus!,57,33,0,0,False
2623,Die Poroggos stimmen in einen Chor ein.,57,33,0,0,False
2624,Ziggy zielt präzise ...,57,33,0,0,False
2625,Die Puppen vereinigen sich zu einer verwunschenen Riesenpuppe!,57,33,0,0,False
2626,Lasst die Puppen tanzen!,57,33,0,0,False
2627,Calcobrina macht sich zum Angriff bereit.,57,33,0,0,False
2628,Noch 30 Sekunden bis zum Blutrausch!,57,33,0,0,False
2629,Der Blutrausch hat begonnen!,57,33,0,0,False
2630,Die Wirkung des Blutrausches ist noch weiter verschärft!,57,33,0,0,False
2631,Der Blutrausch endet in 10 Sekunden.,57,33,0,0,False
2632,Der Blutrausch ist vorbei.,57,33,0,0,False
2633,Firstname Lastname von den Klauen hat ein Offensiv-Depot ausgehoben.,57,1,0,0,False
2634,Firstname Lastname von den Klauen hat ein Defensiv-Depot ausgehoben.,57,1,0,0,False
2635,Firstname Lastname von den Klauen hat ein Medizin-Depot ausgehoben.,57,1,0,0,False
2636,Firstname Lastname von den Klauen hat ein Adrenalin-Depot ausgehoben.,57,1,0,0,False
2637,Firstname Lastname von den Klauen hat UNKNOWN Medaille erhalten.,57,1,0,0,False
2638,Firstname Lastname von den Klauen hat UNKNOWN Medaille verloren.,57,1,0,0,False
2639,Firstname Lastname von den Klauen hat UNKNOWN Medaille wiedererlangt.,57,1,0,0,False
2640,Du gelangst nach oben ...,57,513,0,0,False
2641,Du gelangst nach unten ...,57,33,0,0,False
2642,Firstname Lastname von den Klauen hat das Areal verlassen und dadurch UNKNOWN Medaille verloren.,57,1,0,0,False
2643,Du bist in die Kampfklasse  aufgestiegen!,57,1,0,0,False
2644,Die Bewährungsprobe hat begonnen!,57,1,0,0,False
2645,Deine Beförderung in die nächste Kampfklasse wurde abgelehnt.,57,1,0,0,False
2646,Du wurdest zur Kampfklasse „“ degradiert.,57,1,0,0,False
2647,Du spürst eine sengende Hitze ...,57,33,0,0,False
2648,Du kannst kaum atmen ...,57,33,0,0,False
2649,Du fühlst eisige Kälte ...,57,33,0,0,False
2650,Giftiges Gas strömt aus dem Boden. Die Löcher müssen rasch versiegelt werden ...,57,33,0,0,False
2651,Diesen Gegenstand kannst du in diesem Areal nicht benutzen.,60,8,0,0,False
2652, setzt sich in Betrieb und das Eis beginnt zu bröckeln.,57,33,0,0,False
2653, ist zerstört!,57,33,0,0,False
2654,(仮)探索任務『UNKNOWN』を開始した！,57,33,0,0,False
2655,(仮)探索任務第一段階の周辺探索をコンプリートした！,57,33,0,0,False
2656,"Jede Staatliche Ge­sell­schaft hat UNKNOWN Gruppe entsandt, daher wird die Aktivierung der Echolithen entsprechend angepasst.",57,33,0,0,False
2657,Über dich wurde die Todesstrafe verhängt ...,57,1,0,0,False
2658,Du gelangst zur Aufhebung des Schweigens.,57,33,0,0,False
2659,Du gelangst zur Aufhebung der Schmach.,57,33,0,0,False
2660,Du gelangst zum Altar der Goëtie.,57,33,0,0,False
2661,Du gelangst zu den Ruinen von Mhach.,57,33,0,0,False
2662,Du gelangst zur Pyramidenbasis.,57,33,0,0,False
2663,,0,0,0,0,False
2664,Du gelangst zur Aureole.,57,33,0,0,False
2665,Du gelangst zur Pyramidenspitze.,57,33,0,0,False
2666,Ein Loch ist im Netz von Arachne der Ahnin entstanden!,57,33,0,0,False
2667,Das Loch im Netz von Arachne der Ahnin hat sich geschlossen.,57,33,0,0,False
2668,Yadis hat die Gruppe verschlungen!,57,33,0,0,False
2669,Todestribunal in 20 Sekunden ...,57,33,0,0,False
2670,Todestribunal in 10 Sekunden ...,57,33,0,0,False
2671,Ein neuer Pfad hat sich geöffnet.,57,33,0,0,False
2672,Ein neuer Pfad hat sich geöffnet.,57,33,0,0,False
2673,Roswen hat ein Signal gegeben!,57,33,0,0,False
2674,Ymirs Magie hat den Boden vereist.,57,33,0,0,False
2675,Eine Schatztruhe ist erschienen.,57,33,0,0,False
2676,Der Barrierengenerator setzt sich in Betrieb.,57,33,0,0,False
2677,Calofisteris Haar nimmt Gestalt an ...,57,33,0,0,False
2678,Calofisteri schüttelt verfilztes Haar ab.,57,33,0,0,False
2679,Calofisteris Haar schlägt Wurzeln!,57,33,0,0,False
2680,Calofisteri schöpft Energie aus ihrem Juwel.,57,33,0,0,False
2681,Der UNKNOWN. Hauptknoten ist zerschlagen!,57,33,0,0,False
2682,Der letzte Hauptknoten ist zerschlagen!,57,33,0,0,False
2683,Energieladung komplett in 30 Sekunden.,57,33,0,0,False
2684,Energieladung komplett in 10 Sekunden.,57,33,0,0,False
2685,Ein Nichtsfeuer ist erschienen!,57,33,0,0,False
2686,** Mahlstrom ** +UNKNOWN  **Bruderschaft** +UNKNOWN  **Legion** +UNKNOWN,57,16,0,0,False
2687,Mahlstrom UNKNOWN / Bruderschaft UNKNOWN / Legion UNKNOWN,57,1,0,0,False
2688,Ein neuer Pfad ist frei geworden.,57,33,0,0,False
2689,Die Zugbrücke wurde hinaufgezogen ...,57,33,0,0,False
2690,Die Zugbrücke wird herabgelassen und gibt einen Pfad frei.,57,33,0,0,False
2691,"Du hast keine Glühkerze, um ein Feuer zu machen.",57,33,0,0,False
2692,Du hast ein Duell-Areal betreten.,57,1,0,0,False
2693,Du hast das Duell-Areal verlassen.,57,1,0,0,False
2694,,0,0,0,0,False
2695,,0,0,0,0,False
2696,,0,0,0,0,False
2697,,0,0,0,0,False
2698,,0,0,0,0,False
2699,,0,0,0,0,False
2700,,0,0,0,0,False
2701,Du brauchst einen Windstein.,57,33,0,0,False
2702,Eine Windsäule bildet sich und eröffnet dir einen Weg über den Abgrund!,57,33,0,0,False
2703,Du wirst zur Wiederaufbereitungsanlage überstellt ... ,57,33,0,0,False
2704,Die Vorrichtung ist bereits aktiviert.,57,33,0,0,False
2705,Übertrag deine Ätherenergie auf Alisaies Schwert!,57,33,0,0,False
2706,"Du hast genug Äther, um ihn Alisaie zu übertragen!",57,33,0,0,False
2707,Du wirst zum Multi-Martyrium überstellt ...,57,33,0,0,False
2708,Die Energie aus dem Generator hat die Funktion reaktiviert!,57,33,0,0,False
2709,Firstname Lastname hat eine Schatztruhe geöffnet!,57,16,0,0,False
2710,Firstname Lastname hat einen Kürbistresor geöffnet!,57,16,0,0,False
2711,Firstname Lastname hat einen Magiekreis betreten!,57,16,0,0,False
2712,Firstname Lastname hat eine Kürbislaterne entzündet!,57,16,0,0,False
2713,Firstname Lastname hat in einem Goldkorb 5 Kekse gefunden!,57,16,0,0,False
2714,Firstname Lastname hat in einem Silberkorb 3 Kekse gefunden!,57,16,0,0,False
2715,Firstname Lastname hat in einem Bronzekorb 1 Keks gefunden!,57,16,0,0,False
2716,Firstname Lastname hat einen Überraschungskürbis geöffnet!,57,16,0,0,False
2717,Firstname Lastname hat den Schabernack-Imp gefunden!,57,16,0,0,False
2718,Firstname Lastname hat eine Glühkerze gefunden!,57,16,0,0,False
2719,Firstname Lastname hat 5 enthüllende Rauchgranaten gefunden!,57,16,0,0,False
2720,Firstname Lastname hat einen Tarntalisman gefunden!,57,16,0,0,False
2721,Ein Buch des Himmelswindes ist he­run­ter­ge­fal­len.,57,33,0,0,False
2722,Du betrittst die oberste Ebene.,57,33,0,0,False
2723,Du betrittst die mittleren Ebenen.,57,33,0,0,False
2724,Die Krieger der Dunkelheit setzen ihre Kraft des Transzendierens ein!,57,33,0,0,False
2725,Das Gleichgewicht von Schuld und Sühne wurde gewahrt ...,57,33,0,0,False
2726,"Ihr werdet einem Göttlichen Urteil unterworfen, vor dem es kein Entrinnen gibt!",57,33,0,0,False
2727,Kampfraum wird neu generiert ... Modus 2 aktiv!,57,33,0,0,False
2728,Grenzwert erreicht ... Erwartet das Göttliche Urteil!,57,33,0,0,False
2729,Abwärmesystem wird zwangsgestartet ... Modus 3 aktiv!,57,33,0,0,False
2730,Kampfraum wird neu generiert ... Final-Modus aktiv!,57,33,0,0,False
2731,Du hast das Ixal-Tor geöffnet!,57,33,0,0,False
2732,Du hast Alisaie weiteren Äther übertragen!,57,33,0,0,False
2733,Alisaie hat nun ausreichend Äther gesammelt!,57,33,0,0,False
2734,Die Krieger der Dunkelheit leiten ihren Äther zu Naillebert ...,57,33,0,0,False
2735,"Firstname Lastname hat eine Rauchgranate eingesetzt, aber die Truhe ist bloß eine gewöhnliche Kürbistruhe.",57,16,0,0,False
2736,Firstname Lastname hat eine Rauchgranate eingesetzt und den Imp gefunden!,57,16,0,0,False
2737,Ein Monster hat dich gefunden und deinen Geisteszustand geschwächt.,57,16,0,0,False
2738,Ohne Rauchgranate lässt sich der Kürbis nicht öffnen.,57,16,0,0,False
2739,Visiere den Kürbistresor an und gib im Sagen-Chatmodus die fünfstellige Zahlenkombination ein!,57,16,0,0,False
2740,Das Öffnen einer falschen Kürbistruhe hat deinen Geisteszustand geschwächt ... ,57,16,0,0,False
2741,Das Aussprechen einer falschen Zahlenkombination hat deinen Geisteszustand geschwächt ... ,57,16,0,0,False
2742,Du hast eine enthüllende Rauchgranate erhalten.,57,16,0,0,False
2743,Der Durchgang ist frei!,57,33,0,0,False
2744,Du begibst dich zur Brustwehr.,57,33,0,0,False
2745,Firstname Lastname von den Klauen hat ein Wolfsherz erbeutet!,57,1,0,0,False
2746,Du betrittst die Befestigung.,57,33,0,0,False
2747,Schatten sammeln sich auf dem Boden.,57,33,0,0,False
2748,Verlängerung!,57,1,0,0,False
2749,Du begibst dich zur Waffenkammer.,57,33,0,0,False
2750,Du begibst dich zur Dachfeste.,57,33,0,0,False
2751,Teleportsäule aktiviert.,57,33,0,0,False
2752,Die Nichts-Kristalle beginnen zu leuchten.,57,33,0,0,False
2753,Du begibst dich zur Spur des Unrechts.,57,33,0,0,False
2754,Du dringst zu den Adern vor.,57,33,0,0,False
2755,Du dringst in das Herz vor.,57,33,0,0,False
2756,Der Magitek-Schnitter hat keine Munition mehr.,57,33,0,0,False
2757,Eine Schattensphäre erscheint.,57,33,0,0,False
2758,(仮)探索任務第一段階の目的をコンプリートした！,57,33,0,0,False
2759,(仮)探索任務第一段階をコンプリートした！,57,33,0,0,False
2760,(仮)探索任務第二段階の周辺探索をコンプリートした！,57,33,0,0,False
2761,Erfülle die Expeditionsziele in der Aufgabenliste!,57,65,0,0,False
2762,Nimm an FATEs teil und fülle den Bewertungsbalken!,57,65,0,0,False
2763,"Eine Notmission hat soeben begonnen, daher wurde die Zeit für den Inhalt um 15 Minuten (Erdenzeit) verlängert!",57,33,0,0,False
2764,"Der erste Bindestein ist gelöst -
du spürst einen Hauch von Buers Präsenz ...",57,65,0,0,False
2765,"Der zweite Bindestein ist gelöst -
Buers Aura ist nun deutlich zu spüren ...",57,65,0,0,False
2766,"Der dritte Bindestein ist gelöst -
Buer wird jeden Moment erscheinen!",57,65,0,0,False
2767,"Während einer Notmission ist der Wechsel zu einer Sammler- oder Handwerkerklasse
oder zu einer Krieger-Klasse unter Stufe 60 nicht möglich.",57,33,0,0,False
2768,"Eine Notmission hat soeben begonnen, daher wurde die Zeit für den Inhalt um 15 Minuten (Erdenzeit) verlängert!",57,1,0,0,False
2769,Das leuchtende Siegel droht zu brechen. Das Portal wurde aktiviert!,57,33,0,0,False
2770,Sammler und Handwerker sowie Krieger unter Stufe 60 können nicht an Notmissionen teilnehmen.,57,33,0,0,False
2771,"Ihr seid auf einer Notmission!
Kampfunfähige Charaktere können an einen speziellen Ausgangspunkt im Diadem zurückkehren.",57,65,0,0,False
2772,Noch UNKNOWN Minute bis zum Ende der Notmission.,57,33,0,0,False
2773,Die Zeit für die Notmission ist abgelaufen. Inhalt wird beendet.,57,1,0,0,False
2774,Die Notmission wurde beendet.,57,1,0,0,False
2775,"Eine persönliche Vergütung ist erschienen. Sieh nach, was du erhalten hast!",57,65,0,0,False
2776,Du musst zuerst deine Expeditionsziele erfüllen.,57,33,0,0,False
2777,Die Mirakelschnecke hat etwas projiziert!,57,33,0,0,False
2778,Die Mirakelschnecke hat keinen Äther mehr ...,57,33,0,0,False
2779,Der elementar verstärkte Eiskristall zerspringt! Buer kann seine Energie nicht mehr nutzen.,57,65,0,0,False
2780,Der elementar verstärkte Windkristall zerspringt! Buer kann seine Energie nicht mehr nutzen.,57,65,0,0,False
2781,Der elementar verstärkte Blitzkristall zerspringt! Buer kann seine Energie nicht mehr nutzen.,57,65,0,0,False
2782,Buer sprengt seine Fesseln und lässt alle Kreaturen in wilden Wahnsinn verfallen!,57,33,0,0,False
2783,Alle elementar verstärkten Kristalle sind zerstört!,57,65,0,0,False
2784,Buer sprengt seine Fesseln und lässt alle Kreaturen in wilden Wahnsinn verfallen!,57,33,0,0,False
2785,Das Mhach-Äthergramm leuchtet auf und nimmt Buer seine Kraft.,57,65,0,0,False
2786,Das Tor öffnet sich und gibt einen Weg frei!,57,33,0,0,False
2787,Ein Nichts-Exergon erscheint.,57,33,0,0,False
2788,Deine Feuerresistenz ist stark verringert.,57,33,0,0,False
2789,Deine Wasserresistenz ist stark verringert.,57,33,0,0,False
2790,Elementarbalance ausgeglichen. Feindstärke schwindet.,57,33,0,0,False
2791,Das Siegel verwandelt sich in ein Siegel der Qual ...,57,33,0,0,False
2792,Das Siegel verwandelt sich in ein Siegel der Qual ...,57,33,0,0,False
2793,Das Siegel wurde entfernt!,57,33,0,0,False
2794,"Das Moos ist in sich zusammengefallen, und ein neuer Pfad ist freigeworden!",57,33,0,0,False
2795,Du dringst zur Erleuchtung vor.,57,513,0,0,False
2796,Du dringst zum Dilemma vor.,57,513,0,0,False
2797,"Die lähmende Angst, die du verspürt hast, ist abgefallen. ",57,33,0,0,False
2798,Prim-Bahamut lässt seiner Raserei freien Lauf!,57,33,0,0,False
2799,"Shinryu sammelt Äther, um einen neuen Stern zu erschaffen ...",57,33,0,0,False
2800,6 Sekunden bis zur Entstehung des Protosterns.,57,33,0,0,False
2801,3 Sekunden bis zur Entstehung des Protosterns.,57,33,0,0,False
2802,Shinryus Herz hat sich voll regeneriert.,57,33,0,0,False
2803,Shinryus Herz beginnt sich zu regenerieren.,57,33,0,0,False
2804,Shinryus Äther erreicht bald die kritische Masse ...,57,33,0,0,False
2805,"Shinryu ist dabei, Wasser-Äther freizusetzen.",57,33,0,0,False
2806,"Shinryu ist dabei, Feuer-Äther freizusetzen.",57,33,0,0,False
2807,"Shinryu ist dabei, Blitz-Äther freizusetzen.",57,33,0,0,False
2808,"Shinryu ist dabei, Eis-Äther freizusetzen.",57,33,0,0,False
2809,"Shinryu ist dabei, Erd-Äther freizusetzen.",57,33,0,0,False
2810,"Shinryu ist dabei, Wind-Äther freizusetzen.",57,33,0,0,False
2811,Shinryus linke Schwinge leuchtet unheilvoll.,57,33,0,0,False
2812,Shinryus rechte Schwinge leuchtet unheilvoll.,57,33,0,0,False
2813,Bardams Probe gescheitert!,57,33,0,0,False
2814,,57,33,0,0,False
2815,,57,33,0,0,False
2816,,57,33,0,0,False
2817,"Noch 5 Sekunden, bis das Bündnis abgeschlossen ist ...",57,33,0,0,False
2818,"Noch 20 Sekunden, bis das Ritual abgeschlossen ist ...",57,33,0,0,False
2819,"Noch 10 Sekunden, bis das Ritual abgeschlossen ist ...",57,33,0,0,False
2820,"Noch 5 Sekunden, bis das Ritual abgeschlossen ist ...",57,33,0,0,False
2821,"Ihr konntet nicht verhindern, dass das Ritual abgeschlossen wird.",57,33,0,0,False
2822,Der Geysir stößt bald eine Fontäne aus ...,57,33,0,0,False
2823,Ein großer Container gleitet heran ...,57,33,0,0,False
2824,"Infernos rechter Arm, Rahu, wird stärker.",57,33,0,0,False
2825,"Infernos linker Arm, Ketoh, wird stärker.",57,33,0,0,False
2826,Der Amikiri erhebt sich und sammelt seine Kräfte.,57,33,0,0,False
2827,Der Schleim behindert deine Bewegungen ...,57,33,0,0,False
2828,Ein Kamikiri erscheint ...,57,33,0,0,False
2829,"Der Tamatebako öffnet sich und ein seltsamer Rauch strömt heraus, der dich altern lässt!",57,33,0,0,False
2830,Shisui Yohi verbirgt sich!,57,33,0,0,False
2831,Das Wasser beginnt zu schäumen ...,57,33,0,0,False
2832,Die Zornblasen sind geplatzt!,57,33,0,0,False
2833,Shisui Yohis Schergen erscheinen!,57,33,0,0,False
2834,Du betrittst den Honmaru.,57,513,0,0,False
2835,Du betrittst den Ninomaru.,57,513,0,0,False
2836,Dein Lakshmi-Äther verbrennt!,57,33,0,0,False
2837,Dein Äther Lakshmis verflüchtigt sich ...,57,33,0,0,False
2838,Der Geruch des Todes lockt  an!,57,33,0,0,False
2839, verschwindet ...,57,33,0,0,False
2840,Das Kleingeschütz XLIII ist einsatzbereit!,57,33,0,0,False
2841,Nhaamas Herabkunft in 45 Sekunden,57,33,0,0,False
2842,Nhaamas Herabkunft in 30 Sekunden,57,33,0,0,False
2843,Nhaamas Herabkunft in 15 Sekunden,57,33,0,0,False
2844,Der Limitrausch-Balken wurde geleert.,57,33,0,0,False
2845,Exdeath wird vom Nichts verschluckt!,57,33,0,0,False
2846,Shinryu erleidet UNKNOWN Schaden!,57,33,0,0,False
2847,Alle Hindernisse sind beseitigt und ein Weg wird frei.,57,33,0,0,False
2848,Du wurdest in den Ätherspalt gesaugt!,57,513,0,0,False
2849,"Entzünde den Äther Lakshmis, der sich auf deinem Körper ansammelt, um dich vor bestimmten Attacken zu schützen.",57,33,0,0,False
2850,Das Kleingeschütz XLIII ist nicht mehr funktionsfähig.,57,33,0,0,False
2851,"In diesem Kampf kannst du den Levitator einsetzen, um über dem Boden zu schweben.",57,65,0,0,False
2852,Katastroph hat die Schwerkraft manipuliert!,57,33,0,0,False
2853,Die Gesetze des Kosmos sind verzerrt!,57,33,0,0,False
2854,Die Energie der Erde konzentriert sich auf einen Punkt ...,57,33,0,0,False
2855,Der Ätherspalt zieht dich an ...,57,33,0,0,False
2856,Katastroph hat Tentakel abgetrennt!,57,33,0,0,False
2857,Die Tentakel reagieren auf die Energie der Erde ...,57,33,0,0,False
2858,"Du hast genug Lakshmi-Äther angesammelt, um ihn auf mehrere Male zu verbrennen!",57,33,0,0,False
2859,Du bist zweimal gescheitert. Bereite dich auf deine Strafe vor!,57,33,0,0,False
2860,Du betrittst den Königlichen Palast.,57,513,0,0,False
2861,Du kehrst in den Handelsbezirk zurück.,57,513,0,0,False
2862,Die **Raben** haben das Magitek-Feld um  zerstört! ,57,33,0,0,False
2863,Die Statue füllt sich mit Energie!,57,33,0,0,False
2864,Die Zahnräder der Konstruktion setzen sich in Bewegung.,57,33,0,0,False
2865,Die **Raben** haben  zerstört!,57,33,0,0,False
2866,Die **Falken** haben  erobert!,57,33,0,0,False
2867, ist wieder neutral!,57,33,0,0,False
2868, kann noch nicht wieder erobert werden.,57,33,0,0,False
2869, ist schon von den **Falken** erobert.,57,33,0,0,False
2870,Du hast UNKNOWN Einheit Erdseim-Energie eingesammelt!,57,33,0,0,False
2871,Der Vorgang kann momentan nicht abgeschlossen werden.,57,33,0,0,False
2872,Ein Sandwirbel ist erschienen!,57,33,0,0,False
2873,Die **Falken** haben  aktiviert!,57,33,0,0,False
2874,Der Transportkristall beginnt zu leuchten!,57,33,0,0,False
2875,Der Transportkristall leuchtet nicht ...,57,33,0,0,False
2876,Shinryu erleidet UNKNOWN Schaden!,57,33,0,0,False
2877,Shinryu zieht in 10 Sekunden seinen Hinterleib heraus!,57,33,0,0,False
2878,Shinryu zieht in 5 Sekunden seinen Hinterleib heraus!,57,33,0,0,False
2879,Die Eisga-Säule verwandelt dich in einen Schneemann!,57,33,0,0,False
2880,Du stürzt hinab in die Garamseys-Kanalisation.,57,513,0,0,False
2881,Shinryu erleidet UNKNOWN Schaden!,57,33,0,0,False
2882,Shinryu erleidet UNKNOWN Schaden!,57,33,0,0,False
2883,Deine Lungen beginnen zu schmerzen ...,57,33,0,0,False
2884,Der Schmerz in deinen Lungen wird unerträglich!,57,33,0,0,False
2885,Du vernimmst das Wort Gottes: Hinfort!,57,33,0,0,False
2886,Du vernimmst das Wort Gottes: Sieh weg!,57,33,0,0,False
2887,Der Mechanismus öffnet einen neuen Weg durch die Kanalisation!,57,33,0,0,False
2888,Allianzgruppe UNKNOWN der **Falken** ist hoch motiviert!,57,33,0,0,False
2889,Allianzgruppe UNKNOWN der **Falken** (hoch motiviert) wurde vernichtet!,57,33,0,0,False
2890,Allianzgruppe UNKNOWN der **Falken** ist extrem motiviert!,57,33,0,0,False
2891,Allianzgruppe UNKNOWN der **Falken** (extrem motiviert) wurde vernichtet!,57,33,0,0,False
2892,Hrodric Giftzunge hebt seine Klaue!,57,513,0,0,False
2893,Hrodric Giftzunge verlagert sein Gewicht!,57,513,0,0,False
2894,Du spürst eine Bedrohung über dir.,57,513,0,0,False
2895,Wind regt sich!,57,513,0,0,False
2896,Der Wind ändert seine Richtung!,57,513,0,0,False
2897,Die Liebe wird langsam schwächer ...,57,17,0,0,False
2898,Die Liebe wird schwächer ..,57,17,0,0,False
2899,Die Liebe ist sehr schwach ...,57,17,0,0,False
2900,Die Liebe ist beinah erloschen ...,57,17,0,0,False
2901, sammelt ätherische Kräfte ...,57,33,0,0,False
2902,「金の針」が色で満たされ、実体化した！,57,513,0,0,False
2903,Ein Felsen wird von Farbe erfüllt und manifestiert sich!,57,513,0,0,False
2904,Typhoon wird von Farbe erfüllt und manifestiert sich!,57,513,0,0,False
2905,Eine Sirene wird von Farbe erfüllt und manifestiert sich!,57,513,0,0,False
2906,Ein Wasserfall wird von Farbe erfüllt und manifestiert sich!,57,513,0,0,False
2907,Weiche den Geschossen aus!,57,513,0,0,False
2908,Du hast bereits eine Karte gewählt.,60,32,0,0,False
2909,Diese Karte wurde bereits gewählt.,60,32,0,0,False
2910,Das Gerät reagiert nicht ...,57,33,0,0,False
2911,Du betrittst ein Abteil ...,57,513,0,0,False
2912,Du kehrst zum Frachtwaggon zurück ...,57,513,0,0,False
2913,Der Phantomzug erleidet UNKNOWN Punkt Schaden!,57,33,0,0,False
2914,Das Atmen fällt dir schwer ...,57,33,0,0,False
2915,Luftwaffe wird von Farbe erfüllt und manifestiert sich!,57,513,0,0,False
2916,Alpha zieht eine Karte!,57,33,0,0,False
2917,"Du wurdest aus dem Inhalt entfernt, weil die Mindest­teil­nehmer­zahl nicht erreicht ist.",57,513,0,0,False
2918,"Wasser, Erde und Wind bilden eine schützende Barriere.",57,513,0,0,False
2919,Das Herz des Wassers füllt sich mit Äther.,57,1,0,0,False
2920,Das Herz der Erde füllt sich mit Äther.,57,1,0,0,False
2921,Das Herz des Windes füllt sich mit Äther.,57,1,0,0,False
2922,Der Fluss des Wassers versiegt.,57,513,0,0,False
2923,Die Kraft der Erde schwindet.,57,513,0,0,False
2924,Das Tosen des Windes flaut ab.,57,513,0,0,False
2925,Das Siegel ist zerbrochen!,57,513,0,0,False
2926,Der geomantische Ätheryt erwacht zum Leben.,57,1,0,0,False
2927,Der Tod des Sai Taisui lässt den Fluss des Wassers versiegen.,57,1,0,0,False
2928,Der geomantische Ätheryt erwacht zum Leben.,57,1,0,0,False
2929,Der Tod des Sai Taisui lässt das Tosen des Windes abflauen.,57,1,0,0,False
2930,Ein glitzernder See erscheint.,57,513,0,0,False
2931,Der See wird größer.,57,513,0,0,False
2932,Der See wird noch größer.,57,513,0,0,False
2933,"In diesem Kampf kannst du das Spezialkommando „Mega-Trank“ benutzen.
Der Trank hat nur eine bestimmte Anzahl an Portionen, also geh sparsam damit um.",57,65,0,0,False
2934,Der Kampf versetzt andere Bewohner der Steppe in Aufregung!,57,513,0,0,False
2935,Die Aura des Rathalos behindert Heilzauber!,57,513,0,0,False
2936,Du versinkst langsam in dem See.,57,513,0,0,False
2937,Untersuche den Kadaver des Rathalos!,57,33,0,0,False
2938,Du hast den Kadaver bereits untersucht.,60,9,0,0,False
2939,,0,0,0,0,False
2940,Das magnetische Feld der Umgebung hat sich geändert.,57,33,0,0,False
2941,Das magnetische Feld der Umgebung ist gestört!,57,33,0,0,False
2942,Tsukuyomis Schmerz wandelt sich in rasenden Hass!,57,33,0,0,False
2943,Das Wurmloch verschluckt dich.,57,513,0,0,False
2944,Eine magische Kugel aus Wasser verfolgt dich!,57,513,0,0,False
2945,Du fällst unter den Bann des Mondes ...,57,33,0,0,False
2946,Yiasmats Herz ist ungeschützt!,57,33,0,0,False
2947,Der Rathalos erleidet 0 Schaden!,57,33,0,0,False
2948,Das Licht des Vollmonds füllt Tsukuyomi mit Kraft!,57,33,0,0,False
2949,Das Dunkel des Neumonds füllt Tsukuyomi mit Kraft!,57,33,0,0,False
2950,Gute Magie verwandelt jemanden in einen Mogry!,57,33,0,0,False
2951,Ein Knistern und Knacken von Wurzeln und Ästen erfüllt die Halle.,57,33,0,0,False
2952,Die Erde beginnt zu zittern ...,57,33,0,0,False
2953,Der Schlammball wächst und wächst und wird immer größer!,57,33,0,0,False
2954,Die Schlammpfützen beginnen zu blubbern und zu schäumen.,57,33,0,0,False
2955,Midgardsormr hat eine gewaltige Äthermenge angesammelt!,57,33,0,0,False
2956,"Kampfunfähige Teilnehmer werden automatisch wiederbelebt.
Achtung: Die Jagd scheitert, wenn drei Mal ein Teilnehmer kampfunfähig geworden ist.",57,33,0,0,False
2957,Firstname Lastname ist kampfunfähig geworden.,57,513,0,0,False
2958,Midgardsormr entfesselt seine magische Macht!,57,33,0,0,False
2959,Ein dunkler Kristall ist erschienen.,57,33,0,0,False
2960,Die Kraft der Auferstehung hat Suzakus Gefolgschaft erweckt.,57,33,0,0,False
2961,Suzakus Gefolgschaft ist stärker geworden.,57,33,0,0,False
2962,Suzakus wütende Aramitama beeinflusst den Ätherstrom!,57,33,0,0,False
2963,Stelle dich auf einen der Pfeile und blicke in die angewiesene Richtung!,57,33,0,0,False
2964,Die Gesetze von Raum und Zeit verlieren ihre Gültigkeit!,57,33,0,0,False
2965,Äther sammelt sich in dem Optikmodul.,57,33,0,0,False
2966,Midgardsormr sammelt magische Energie!,57,33,0,0,False
2967,Midgardsormr sammelt noch mehr magische Energie!,57,33,0,0,False
2968,Kümmere dich um Hiens Wunden!,57,33,0,0,False
2969,Das Nullchu hat sein nächstes Mahl ins Auge gefasst!,57,33,0,0,False
2970,"Nutze das Spezialkommando „Omega-Blitz“, um Omegas Zusatzbewaffnung auszuschalten.",57,33,0,0,False
2971,"Nur wer an sein Limit geht, kann der Delta-Attacke widerstehen.",57,33,0,0,False
2972,Unterbreche die Speicherinterferenz!,57,33,0,0,False
2973,Die Schuppen des Vaters verhärten sich!,57,33,0,0,False
2974,"Schnell, an Hiens Seite!",57,33,0,0,False
2975,Mustadio erkennt deinen Schwachpunkt!,57,33,0,0,False
2976,Mustadio sucht nach einer Lücke in deiner Verteidigung.,57,33,0,0,False
2977,"Benutze das Spezialkommando **Warp-Angriff**, um Garuda aus der Entfernung anzugreifen und dich schnell zu bewegen.",57,33,0,0,False
2978,"Führe im richtigen Moment zusammen mit Noctis einen Warp-Angriff aus,
um eine starke Kombo-Attacke auszulösen!",57,33,0,0,False
2979,"Warpe dich zum Monolithen, um Garudas Angriff auszuweichen!",57,33,0,0,False
2980,"Die Luft selbst scheint sich zu verhärten und
alle Handlungen zum Stillstand zu bringen!",57,33,0,0,False
2981,"Der Himmlische Schild erstrahlt! Berühre ihn, um ein Spezialkommando zu erhalten.",57,33,0,0,False
2982,"Das Himmlische Schwert erstrahlt! Berühre es, um ein Spezialkommando zu erhalten.",57,33,0,0,False
