#,Name,Unknown0,Description,Unknown1,Unknown2,StartsWithVowel,Unknown3,Unknown4,Unknown5
93,Graf Edmont Fortemps,NONE,"„Es ist mir eine Ehre, Euch in den Hallen meiner Ahnen begrüßen zu dürfen.“",3,1,0,0,0,1
94,Byblos,Byblos,"Eine verbotene Phantomgestalt, die die verbotenen Hallen der Großen Gubal-Bibliothek bewacht. Vermutlich ist Byblos ein von den Sharlayanern beschworener Nichts­gesand­ter, der durch einen dunklen Zauber für alle Ewigkeit an seinen Dienst gebunden ist.",3,1,0,1,0,0
95,Haurchefant,NONE,„Meiner Meinung nach kann man sich keine treuere Gefährtin wünschen. Und auch körperlich stellt sie jedes Pferd und jeden Chocobo in den Schatten. Ihre Ausdauer ist geradezu legendär.“,3,1,0,0,0,1
96,Aymeric,NONE,"„Für all jene, die in der Hoffnung auf eine bessere Zukunft starben, und um unserer Freunde Seelen willen werden wir den Frieden erreichen.“",3,1,0,0,0,1
97,Ravana,NONE,"Gott und Erlöser des Stammes der Gnath. Der Primae Ravana erscheint als Krieger und Eroberer, predigt Stärke und verabscheut jegliche Art von Schwäche. Er zelebriert die Heiligkeit des Kampfes und bezwingt würdige Gegner mit seinen tödlichen Mondlicht-Klingen, den legendären Chandrahas.",3,1,0,0,1,1
98,Bismarck,NONE,"Der Herr der Wolken wurde lange dem Reich der Legenden zugeschrieben, bis er durch die rasenden Anrufungen der Vanu Gestalt erhielt. Sie glauben, dass er einst ihre Vorfahren zu den schwebenden Inseln führte und sie ihnen als Zuhause gab. Der Primae in Gestalt eines großen weißen Wals beschützt seine Jünger und reißt mit einem sintflutartigen Wasserschwall aus seinem Blasloch all diejenigen vom Himmel, die ihnen feindselig gesinnt sind.",3,1,0,0,0,1
99,Nidhogg,NONE,"Einer der sieben Hohen Drachen, die Midgardsormr, Urvater aller Drachen, einst zeugte. Nidhogg führt die dravanische Drachenbrut an und überzieht seit 1000 Jahren Ishgard mit einem blutigen Krieg. Sein Gebrüll spaltet den Himmel und die Herzen selbst der mutigsten Tempelritter.",3,1,0,0,0,1
100,Midgardsormr,NONE,"„Du hast das Antlitz des ersten Hüters vergessen, Einfältiger. Erinnere dich - und erbebe vor mir!“",3,1,0,0,0,1
101,Glotzauge,Glotzaugen,"Die Erscheinung des auf den ersten Blick weniger furcht­er­re­gen­den Glotzauges wird von seinem einzelnen roten Sehorgan beherrscht. Forscher vermuten, dass dieser Nichts­gesand­te sich auf der physischen Ebene manifestiert, indem er seine Essenz aus­schließ­lich in Opfer schleust, die mit weit aufgerissenen Augen den Tod gefunden haben. Obgleich von niederem Rang in der Hierarchie der Nichts­gesand­ten, stellt das Glotzauge wegen seiner außer­ordent­lich scharfen Sicht und arkanen Macht eine ernst zu nehmende Bedrohung dar.",4,1,0,1,2,0
102,Archaeornis,Archaeornis,"Diese großen, gefiederten Untiere siedeln bevorzugt in den nördlichen Regionen von Aldenard und werden häufig in der Obhut von größeren Drachen gesichtet. Obwohl man sie vorerst dem Stamm der flugfähigen Wolkenbewohner zurechnete, wird ihre Nähe zu den Drachen nun allgemein auf eine Abstammung mit landgängigen Reptilien zurückgeführt.",3,1,0,1,0,0
103,Paissa,Paissas,"Paissas sind böswillige, felltragende Kreaturen und auf den schwebenden Inseln des Wolkenmeeres beheimatet. Ihre fassförmigen Körper und handtellergroßen Augen legen die Vermutung nahe, dass sie mit den Opo-Opo verwandt sind. Die Vanu hingegen sehen in ihnen lediglich die Verkörperung größtmöglicher Einfältigkeit.",3,1,0,1,0,0
104,Dhalmel,Dhalmele,"Die pflanzenfressenden Dhalmel sind aggressive Bewohner des Wolkenmeers. Ihre langen Hälse haben sich angeblich aus der Notwendigkeit entwickelt, Blätter von Bäumen auf benachbarten schwebenden Inseln zu erreichen. Der Mangel an dichtem Blätterwerk auf den schwebenden Landmassen ist der vermutete Grund für die aggressive Territorialität, welche diese Kreaturen allen Eindringlingen gegenüber an den Tag legen.",4,2,0,1,2,0
105,Bandersnatch,Bandersnatch,"Der legendäre Bandersnatch ist ein gefürchteter Jäger, der seine be­mit­leidens­werte Beute mithilfe seiner langen, gekrümmten Krallen schlägt. Obwohl er sich hauptsächlich von Chocobos und anderen Waldbewohnern ernährt, wurde der Bandersnatch schon dabei beobachtet, wie er sich in seinem unkontrollierbaren Blutrausch sogar Drachenbrut an die Gurgel wirft.",3,1,0,1,0,0
106,Kriecher,Kriecher,"Dieses Insekt hat große Teile des Dravanischen Hinterlands befallen, und seine schwarz-gelbe Färbung ist potenziellen Angreifern ein deutlicher Hinweis auf seine enorme Giftigkeit. Wer bei der Zubereitung eines Kriechers nicht die allerhöchste Sorgfalt anwendet, wird sich einem wochenlangen heftigen Jucken der Kopfhaut gepaart mit einer Hypersensibilisierung der Fingernägel ausgesetzt sehen.",4,2,0,1,0,0
107,Poroggo,Poroggos,"Poroggos, einst niedere Krötentiere, wurden durch die Magie der Sharlayaner mit Intelligenz und Sprechvermögen ausgestattet. Sie haben sogar die Gabe, einfache Zaubersprüche zu wirken. Isoliert von anderen empfindungsfähigen Lebewesen degenerieren ihre geistigen Fä­hig­kei­ten jedoch langsam, aber sicher wieder auf Krötenniveau.",4,1,0,1,0,0
108,Vedrfölnir,NONE,"Vedrfölnir, Abkömmling des Hohen Drachen Hraesvelgr, unterscheidet sich durch sein aggressives, dominantes Verhalten von seinen friedvollen Blutsbrüdern. Der mächtige Drache weidet sich an der Herrlichkeit des Kampfes und hegt eine hitzige Rivalität mit Dunkelschuppe, einem General in Nidhoggs Horde.",3,1,0,0,0,1
109,Coeurl-Königin,Coeurl-Königinnen,"Aufgrund ihrer überwältigenden Größe und magischen Wirkungskraft genießt die betagte Rudelführerin der Coeurl unter den Jägern von Fiederhag legendären Status. Man sagt, dass sie sogar dazu in der Lage ist, das Wetter zu kontrollieren, indem sie arkane Energien durch ihr mächtiges elchähnliches Geweih kanalisiert und in die Atmosphäre abgibt.",3,1,0,1,1,0
110,Progenitrix,Progenitrix,"Progenitrix ist der von ehrgeizigen Kobold-Alchemisten entworfene Prototyp einer gewaltigen Mega-Bombe. Zu ihrer Herstellung ist neben einem überaus hitzebeständigen Kobalt-Brennofen auch die Bereitschaft vonnöten, unkontrollierte Explosionen mitsamt den einhergehenden Verstümmelungen, Verbrennungen und Kostenrechnungen hinzunehmen. Also nichts, wovon sich ehrgeizige Kobold-Alchemisten abschrecken ließen.",3,1,0,1,1,0
111,Belladonna,Belladonnas,"Diese fleischfressende Pflanze aus dem Orn-Busch lockt ihre ahnungslosen Opfer dadurch an, dass sie mit ihren Blütenblättern verschiedene Tiere nachahmt. Kostspielige Experimente im Sankt Mocianne-Arboretum haben zweifelsfrei bewiesen, dass Belladonnas sowohl zweibeinige als auch vierbeinige Opfer als Beute nehmen.",3,1,0,1,1,0
112,Echidna,NONE,"Echidna ist eine verführerische Nichts­gesand­te in der rätselhaften Nichts-Arche. Die Nichtsmagier aus Mhach, einer einflussreichen Stadt im Fünften Zeitalter des Lichts, haben sie den Legenden nach in ihren endlos währenden Konflikten als strategische Waffe eingesetzt. Gelehrte sind sich einig, dass Echidna als Adlige des Nichts zu den oberen Rängen in ihrer Hierarchie gehört.",3,1,0,0,1,1
113,Pipin Tarupin,NONE,"„Zum Reden ist später Zeit. Jetzt sollten wir erst mal zusehen, dass wir einige Malme Land gewinnen.“",3,1,0,0,0,1
114,Julyan Manderville,NONE,„Fröhliche Runde? Fröhlich kannst du haben! Mein Sohn liegt am Boden und ringt mit dem Tod.“,3,1,0,0,1,1
115,Moglin,NONE,"„Gern würd ich dir glauben, mein bommeliger Bruder von unter den Wolken.“",3,1,0,0,0,1
116,Charibert,NONE,"„Ahh, der unverkennbare Gestank der Häresie ...“",3,1,0,0,0,1
117,Rundblox,NONE,„Psh!!! Kanzzu ganze Welt spazieren und sammeln Hübschesache.“,3,1,0,0,0,1
118,Señor Kaktor,NONE,„Du da! Du würdest ein prima Goldhäschen abgeben. Willst du nicht im exklusiven Gold Saucer-Club arbeiten? Die Differenz zum Mindestlohn zahlen wir dir in MGP.“,3,1,0,0,0,1
119,Regula van Hydrus,NONE,"„Zeig mir doch mal, was eine Kriegerin des Lichts so besonders macht!“",3,1,0,0,0,1
120,Papst Thordan,NONE,"„Wir streben danach, einen tausendjährigen Krieg zu beenden ... Kein Wagnis ist zu groß, wenn ein so wichtiges Ziel zum Greifen nahe ist.“",3,1,0,0,0,1
121,Honoroit,NONE,"„Oh je, ich ahne nichts Gutes ...“",3,1,0,0,0,1
122,Grauer Felsen & Coultenet,NONE,"Coultenet: „Ich muss wohl mitmischen, wenn die Kinder was zu sehen bekommen sollen.“
Grauer Felsen: „So schnell lässt sich Grauer Felsen aber nicht aus den Latschen hauen! Gruuaaaaaaahhrr!“",3,1,0,0,0,1
123,Brachiosaurus,NONE,"Das gewaltige Reptil galt in der wissenschaftlichen Gemeinschaft lange Zeit als ausgestorben, bis es auf den Diadem-Inseln wiederentdeckt wurde. Der Allesfresser verfügt über beeindruckende magische Fä­hig­kei­ten, mit denen er sogenannte Felsenherzen kontrolliert und wie Meteoriten vom Himmel herabregnen lässt.",3,1,0,0,0,1
124,Dunkelschuppe,NONE,"Dunkelschuppe stammt in direkter Linie von dem mächtigen Nidhogg ab, dem er als grausamer General dient. Er ist ein fanatischer Verfechter des tausendjährigen Kriegs mit Ishgard und gerät immer wieder in Aus­einander­set­zungen mit seinem Rivalen Vedrfölnir.",3,1,0,0,0,1
125,Fenrir,NONE,"Ysayle, die als Eisherz die Häretiker im Kampf gegen das alte Ishgard anführte, hatte einen wilden Höllenhund als Begleiter, dessen Fell das kalte Mondlicht auf so eigenartige Weise widerscheinen ließ, dass er bald nach dem legendären Höllenhund Fenrir benannt wurde.",3,1,0,0,0,1
126,Kraken,NONE,"Unzählige Schiffe wurden einst von den gewaltigen Fangarmen des Kraken zertrümmert und auf den Boden der See geschickt. Der berüchtigte Freibeuter Rycharde Rauschebart bezwang das Ungetüm und verdammte es dazu, die Zufahrt zu seinem Unterschlupf zu bewachen. Erst nach einer empfindlichen Niederlage zog sich das Ungetüm wieder in die tiefe See zurück, wo es auf den grotesken Kapitän Madison traf und mit ihm ein bizarres Bündnis einging.",3,1,0,0,0,1
127,Statthalter,NONE,"Der metallene Koloss wurde bei den Ausgrabungsarbeiten am Versunkenen Tempel von Qarn versehentlich aktiviert. Mit seinen eigentümlich geformten Klingen macht er jeden einen Kopf kürzer, der es wagt, das Heiligtum der Sonnengöttin Azeyma zu schänden.",3,1,0,0,0,1
128,Molaa Ja Ja,NONE,"Dieser furcht­ein­flößende Krieger führt die berüchtigte Silberschuppen-Söldnertruppe an. Im wilden Stamm der Mamool Ja werden gelegentlich zweiköpfige Individuen geboren, die entweder als böses Omen gedeutet und verstoßen werden, oder solch eine Stärke und Aggressivität entwickeln, dass sie als Anführer ihren Stamm zu Ruhm und Größe führen.",3,1,0,0,0,1
129,Ferdiad,NONE,"Einst in Mhach von Meistern der Schwarzen Künste beschworen, um Amdapor einzunehmen, wurde der Nichts­gesand­te des dritten Ranges in den Wirren der Kämpfe dort eingeschlossen und von seinen Meistern im Stich gelassen. Rasend vor Wut verbreitet Ferdiad noch heute Angst und Schrecken in den Ruinen von Amdapor.",3,1,0,0,0,1
130,Calcobrina,NONE,"Sharlayaner Magier schufen diese schaurige Puppe, um ihren Antiturm vor ungebetenen Gästen zu beschützen. Bedacht, sie mit besonders starken Kräften auszustatten, ließen ihre Erbauer Unmengen an Äther in sie hineinfließen, und dieser strapaziösen Prozedur schuldet die Puppe ihr fürchterliches Aussehen.",3,1,0,0,0,1
131,Kuribu,NONE,"Die Weißmagier Amdapors erschufen Kuribu als Beschützerin ihrer Stadt. Dabei bedienten sie sich derselben Technik wie zur Erschaffung von Golems und arbeiteten kostbare Edelsteine in Torso und Hände. Sie ist optimiert, um gegen Nichts­gesand­te zu kämpfen, und beherrscht verschiedene Zauber der weißen Magie.",3,1,0,0,0,1
132,Phlegethon,NONE,"Der tapfere General Phlegethon lehnte sich zum Ende der Dritten Ära des Lichts gegen die allagischen Herrscher auf, um sein Volk zu befreien. Doch der Wissenschaftler Amon, ein Gefolgsmann Xandes', lockte den Volkshelden in eine Falle, löschte seine Erinnerung und fror ihn in der Zeit ein, damit er auf alle Ewigkeit den Kristallturm beschütze.",3,1,0,0,0,1
133,Artoirel,NONE,"„Ich bin bereit, mein Schwert und mein Schild in den Dienst der Bürger dieser Stadt zu stellen! So wahr ich ein Fortemps bin!“",3,1,0,0,0,1
134,Emmanellain,NONE,"„Die Freude, dich zu sehen, ist ganz meinerseits, liebe Laniaitte! Du kannst aufatmen: Ich bin hier, um dir die Last deiner Sorgen von den Schultern zu nehmen.“",3,1,0,0,0,1
135,Xande,NONE,"Xande war der erste Kaiser und Begründer des Allagischen Kaiserreichs. Der geniale Amon entnahm Gewebeproben aus der kaiserlichen Grabkammer, reicherte sie mit üppiger Lebensenergie an und schuf so ein beinah unsterbliches, riesenhaftes Abbild des allagischen Herrschers.",3,1,0,0,0,1
136,Brutalus,NONE,"Brutalus, das komplizierte Wächterkonstrukt, dient Denkfix Alleskönner, dem Anführer der Indigohand, und patrouilliert ohne Unterlass im Inneren des kolossalen Alexander. Er vereint in sich fünf mächtige Kämpfer: Schlachter, Blaster, Wirbler, Schwindler und Blechbrecher, die jeder für sich von tödlicher Präzision sind.",3,1,0,0,0,1
137,Sephirot,NONE,"Eine der drei Ikonen der Kriegstriade. Einst war Sephirot der Schutzgott eines Volkes von baumähnlichen Wesen, die auf dem südlichen Kontinent Meracydia lebten, und soll ihren Legenden zufolge aus dem ersten heiligen Baum hervorgegangen sein.",3,1,0,0,0,1
138,F'lhaminn,NONE,"„Ob ich etwas auf dem Herzen habe? Nicht doch! Zumindest nicht das, was Minfilia denkt. Es hat gar nichts mit ihr zu tun.“",3,1,0,0,0,1
139,Vidofnir,NONE,"Vidofnir ist ein Abkömmling Hraesvelgrs und von historischem Alter. Sie erinnert sich gut an die Zeit, in der Ishgard und die Drachen in Harmonie miteinander lebten. Wegen ihrer strahlenden Schwingen wird sie gelegentlich respektvoll „der weiße Drache“ genannt.",3,1,0,0,0,1
140,Wolke der Dunkelheit,NONE,"Ein Nichtswesen von allerhöchstem Rang und unermesslicher Macht. Die Wolke der Dunkelheit schloss mit Xande, Kaiser der Allager, einen unheilvollen Pakt, der es ihr erlaubte, in die diesseitige Welt einzufallen.",3,1,0,0,0,1
141,Lolorito Nanarito,NONE,„Exakt. Wer hat zu Beginn einer neuen Partie nicht gern gleich freie Bahn?“,3,1,0,0,0,1
142,Gibrillont,NONE,„Das Erfolgsrezept einer gut geführten Schenke liegt in der Diskretion des Wirtes.“,3,1,0,0,0,1
143,Laniaitte de Haillenarte,NONE,"„Die Schicksalsgöttin führt uns heute zum ersten Mal zusammen, aber ich habe schon viel von dir gehört.“",3,1,0,0,1,1
144,Rhoswen,NONE,„Entweder gehst du sofort auf die Knie oder meine Mädels brechen dir dieselben.“,3,1,0,0,1,1
145,Carvallain de Gorgagne,NONE,"„Heißt das, ich habe das Duell gewonnen? Ts, was für eine lächerliche Aufführung ...“",3,1,0,0,0,1
146,Kal Myhk,NONE,"„Interessant. Du bist also nicht so lahm, wie ich dachte.“",3,1,0,0,0,1
147,Waukkeon,NONE,"Diese riesige Sanuwa lebt in Nimmerreich, der heiligen Stätte der Vanu Vanu. Ihre Schuppen funkeln wie der lebenspendende Regen, der die Schwebenden Inseln benetzt, weshalb sie von den Vanu Vanu gerne als rituelle Masken getragen werden.",3,1,0,0,0,1
148,Kurator,NONE,"Das autonome Steuerungssystem der *Fraktal-Kontinuum*, einem allagischen Museumsschiff. Es geht seiner Aufgabe, interessierten Museumsgästen die technischen Errungenschaften der Allager näher zu bringen, genauso begeistert nach wie der gewaltsamen Abwehr von ungebetenen Besuchern.",4,1,0,0,0,1
149,Rauschebart,NONE,„Zittere vor Rauschebarts Zorn! Dem König der Fünf Meere!“,3,1,0,0,0,1
150,Unei & Doga,NONE,"„Ich bin Unei, und mein Gefährte heißt Doga. Lasst euch von seinem finsteren Blick nicht einschüchtern.“",3,1,0,0,0,1
151,Tiamat,NONE,"Tiamat ist eine der sieben Hohen Drachen, den Abkömmlingen Midgardsormrs. Einst zog sie mit Bahamut in den südlichen Kontinent Meracydia, wo sie zahlreiche Nachkommen zeugten. Doch indem sie ihren von den Allagern getöteten Geliebten als zornigen Primae wiedererweckte, beging sie nichtsahnend einen unsäglichen Fehler, der ihr bis heute die Ruhe versagt.",3,1,0,0,1,1
152,Calofisteri,NONE,"Einst eine Großmagierin der Mhach-Zivilisation, vermengte sie ihr Blut mit dem der Nichts­gesand­ten, um fortan in der Pyramide der Stadt der Tränen über den Nullstein, Symbol des Paktes mit den Nichts­gesand­ten, zu wachen.",3,1,0,0,1,1
153,Hraesvelgr,NONE,"Hraesvelgr ist einer der sieben Hohen Drachen, ein Abkömmling Midgardsormrs. Seine Liebe zu Shiva wurde zum Symbol für die Verbundenheit von Drachen und Sterblichen - bis diese Verbundenheit verraten wurde und die Völker in einen tausendjährigen Krieg stürzten.",3,1,0,0,0,1
154,Apkallu,Apkallus,"Die Flügel dieses Seevogels von den Küsten Vylbrands haben sich zu Flossen entwickelt, und obwohl der Vogel dadurch seine Flugfähigkeit einbüßte, ist er zu einem geschickten Jäger von Fischen geworden. Apkallus können die Produktion ihrer Magensäfte steuern, um im Schnabel gehaltene Fische auf dem Weg zurück zum Nest für ihre Küken vorzuverdauen, und benutzen bei Anzeichen von Gefahr diese Magensäfte auch für unangenehme Spuckangriffe.",3,1,0,1,0,0
155,Kolibri,Kolibris,"Ein fröhlich-bunter Vogel aus den südlichen Landen. Mit ihrem eigenartig geformten Schnabel gelangen sie an den Nektar tropischer Blüten. Sie zeichnen sich durch eine Sammelleidenschaft von kleinen, glitzernden Gegenständen aus und sind sogar in der Lage, gesprochene Sprache zu imitieren.",4,1,0,1,0,0
156,Magitek-Todesklaue,Magitek-Todesklauen,Diese Weiterentwicklung der antiken allagischen Magitek-Waffe „Eisenklaue“ kann sich mithilfe des im Rumpf befindlichen Doppelrotors in die Lüfte erheben und schwere Lasten mit seinen Greifern transportieren. Allerdings wird auch dieser Apparat eher zu Kampfzwecken eingesetzt.,3,1,0,1,1,0
157,Flüssige Flamme,Flüssige Flammen,"Die Goldschmiede der Sharlayaner riefen dieses magische Wesen bei dem Versuch ins Leben, eine verbesserte Variante der  Bomber, die sich die Kobolde dienbar gemacht haben, zu schaffen. Wenn der Versuch auch eher zufällig glückte, wurden die flüssigen Flammen zu hilfreichen Dienern.",3,1,0,1,1,0
158,Schaf,Schafe,"Hochländer domestizierten im Zeitalter des langen Eises eine wilde Schafsart und züchteten daraus eine neue Art mit besonders hohem Wollertrag. Nachkommen dieser runden und knuffeligen Schafsart haben wieder ihren Weg in die freie Wildbahn von La Noscea und Coerthas gefunden, wo sie in großer Zahl anzutreffen sind.",4,2,0,1,2,0
159,Mogry-Postbote,Mogry-Postboten,"„Wenn es nach mir ginge, würde ich es mir im Wipfel einer großen Eiche bequem machen und von einer wunderschönen Mogry-Dame mit einem regenbogenfarbenen Puschel träumen, kupo!“",8,1,0,1,0,0
160,Magitek-Colossus,Magitek-Colossi,Diese beeindruckende Kampfmaschine ist eine Kombination aus dem antiken allagischen Eisengiganten und dem Magitek-Frontbrecher. Die humanoide Form macht Wartungsarbeiten intuitiver und übt einen nicht unerheblichen psychologischen Effekt auf seine Gegner aus.,3,1,0,1,0,0
161,Strix,NONE,"Der Aufpasser in der Abteilung für seltene Schriften im obersten Stock der Großen Gubal-Bibliothek war einst eine gewöhnliche Eule, die ähnlich wie die Skatenen auf magischem Wege mit Verstand ausgestattet wurde. Strix reagierte besonders gut auf den Intelligenzzauber und lernte sogar komplizierte Zaubersprüche zu beherrschen.",3,1,0,0,0,1
162,Tozol Huatotl,NONE,"Tozol gehört einem der vier herrschenden Ixal-Clans an und ist als Hohepriester einer der ganz wenigen, der eine Primae-Beschwörung durchführen kann. Er war es auch, der Garuda in Xelphatol anrief.",3,1,0,0,0,1
163,Prim-Alexander,NONE,"Die letzte Schutzvorrichtung im Kern von Alexander ist Teil des innersten Mechanismus und als solche sogar in der Lage, den Fluss der Zeit zu ändern. Manche sagen, dass sein „heiliges Urteil“ Zugang zum „Paradies“ verschafft.",3,1,0,0,0,1
164,"Brendt, Brennan & Bremondt",NONE,"„Dass du ein großer Held wirst und ich dann allen erzählen kann, dass wir uns kennen! Na, wie klingt das?“",3,1,0,0,0,1
165,Thancred (Heavensward),NONE,"„Ein Obsidiansplitter diente mir als Messer, mit dem ich auf die Jagd nach Fleisch und Fellen ging. Es war ein harter Kampf ums Überleben, sag ich euch.“",3,1,0,0,0,1
166,Y'shtola (Heavensward),NONE,"„Ich werde auf jeden Fall weitermachen. Um am Ende das zu erblicken, was Matoya suchte: die Wahrheit über diese Welt ... und noch mehr.“",3,1,0,0,1,1
167,Nael van Darnus,NONE,"„Die Zeit der Läuterung ist nah ... Ich bringe euch das Licht, das die Sünde aus euren Seelen brennen wird.“",3,1,0,0,0,1
168,Sophia,NONE,"Eine der drei Ikonen der Kriegstriade. Sophia wurde von den vielfältigen Völkern des südlichen Kontinents Meracydia verehrt als Göttin, die Streitigkeiten schlichtet und für ausgleichende Gerechtigkeit zwischen den Völkern sorgt.",3,1,0,0,1,1
169,Opo-Opo,Opo-Opos,"Diese affenartigen Wesen sind in Waldgebieten heimisch, wo sie sich um Anführer scharen und Gruppen bilden. Mithilfe ihrer langen Schwänze und scharfen Krallen bewegen sie sich sicher zwischen den Baumkronen. Neben Früchten sind sie leider auch auf den Geschmack von Bohnen gekommen und verwüsten immer öfter die Felder.",4,1,0,1,0,0
170,Adaman-Taimai,Adaman-Taimai,"Diese Riesenschildkröten stammen ursprünglich von der Insel Thavnair. Ende der Sechsten Ära des Lichts wurden aus festlichem Anlass von den östlichen Inseln Dodo-Eier eingeführt, unter die allerdings auch ein paar Exemplare dieser Schildkröte gemischt waren. Sie wurden in Gridania heimisch, doch die Aus­einander­set­zungen, ob sie als Teil des Finsterwaldes anerkannt werden sollten, nehmen kein Ende.",3,1,0,1,1,0
171,Magitek-Frontbrecher,Magitek-Frontbrecher,"Diese Kampfmaschine wurde dazu konzipiert, mithilfe ihres Cermet-Bohrarms jegliche Mauern und Tore zu durchbrechen. Sie werden bei Angriffen in der Vorhut eingesetzt und kommen auch bei der Verteidigung zum Einsatz, um gegnerische Belagerungswaffen unschädlich zu machen. Es existieren auch besonders stark gepanzerte sowie besonders bewegliche Versionen.",4,2,0,1,0,0
172,Magitek-Kanonenschiff,Magitek-Kanonenschiffe,Ein waffenstarrendes Luftschiff der garleischen Invasionsstreitkräfte. Es wird zur Unterdrückung gegnerischer Bodentruppen eingesetzt und kann dank seines Greifarms auch Rettungsmissionen durchführen. Manchmal setzt es auch kleine Trupps hinter feindlichen Linien ab. ,4,2,0,1,2,0
173,Goldhäschen,Goldhäschen,"„Hast du dich verlaufen, Süßer? Komm, ich zeig dir alles.“",4,1,0,1,2,0
174,Lavaskorpion,Lavaskorpione,"Diese von Kristallen ummantelten Wesen leben in der Lava im Zentrum des Bergmassivs Sohm Al. Lange Zeit von der Magie der Drachen im Zaum gehalten, sind sie nun in Abwesenheit ihrer einstigen Wächter umso wilder. Mit der Zunahme ihrer Aktivität hat auch die vulkanische Aktivität im Bergmassiv zugenommen.",4,2,0,1,0,0
175,Magitek-Prädator,Magitek-Prädatoren,"Die allerneueste Magitek-Kampfrüstung der Garlear. Das Schnitter-Design wurde mit einem Kampfarm für den Nahkampf verstärkt. Um größere Stückzahlen produzieren zu können, wurde die Form der Panzerung bei diesem Modell vereinfacht.",4,2,0,1,0,0
176,Magitek-Himmelspanzer,Magitek-Himmelspanzer,"Dieser einsitzige Himmelspanzer der garleischen Streitkräfte ist wegen seiner Wendigkeit gefürchtet. Bisherige fliegende Magitek-Kampf­maschinen wie der Schlachtkreuzer waren sehr groß, doch mit der Schnitter-Technologie gelang den Garlearn die Herstellung dieses kompakten Modells. ",4,2,0,1,0,0
177,Der Greif,NONE,„Wenn die Kraft in diesen Augen nicht für Sterbliche ist ... dann muss ich meine sterbliche Seele eben aufgeben! Was soll's! Lieber ein Ungeheuer als ein Leben in Schmach und Schande!“,3,1,0,0,0,1
178,Roland,NONE,"„Ich bin mir sicher, dass auch du verstehst, wovon ich rede. Aber ich möchte dich nicht länger aufhalten. Der Gold Saucer und all seine Wunder warten auf dich.“",3,1,0,0,0,1
179,Nihil-Diabolos,NONE,Diabolos hat die Kraft der Schattenkönigin Scathach in sich aufgenommen und ist noch mächtiger geworden. Geschützt durch eine Rüstung aus vulkanisiertem Schatten schwingt er sich mit flügelförmigen Schattenarmen geschwinder empor als je zuvor. Auf der zwölfstufigen Skala für Nichts­gesand­te gebührt Nihil-Diabolos der höchste Rang.,3,1,0,1,0,0
180,Panzerwaffe,Panzerwaffen,"Diese riesige Magitek-Kampfmaschine der Garlear wird durch zusätzliche Beine stabilisiert, wodurch noch mehr Waffen an ihr installiert werden können. Die Besatzung ist besonders gut geschützt, da die Pilotensitze hermetisch verschlossen sind.",3,1,0,1,1,0
181,Gigi,NONE,"„Ich bin Vivi, Quans Enkelkind! Und ich bin Gigi, Hildibrands Sohn!“",3,1,0,0,0,1
182,Zurvan,NONE,"Eine der drei Ikonen der Kriegstriade. Auf dem südlichen Kontinent Meracydia von einem zentauren-ähnlichen Volk verehrt, verkörpert er den ewig währenden Sieg. Dieser wilden Gottheit wird nachgesagt, selbst über andere Götter zu herrschen. Trotz seiner dämonischen Erscheinung wird er angerufen, um das Böse zu besiegen.",3,1,0,0,0,1
183,Namazuo,NONE,"Die kleinen, stämmigen Namazuo sind ausgezeichnete Schwimmer und in den Flüssen des Fernen Ostens heimisch, wo sie mit ihren Harpunen auf die Fischjagd gehen. Während manche von ihnen wild und gefährlich sind, wagen sich nicht wenige in die Städte und leben friedlich Seite an Seite mit den anderen Bewohnern.",3,1,0,1,1,0
184,Kojin,Kojin,"Die Kojin sind ein Wilder Stamm des Meeres, der seit undenklichen Zeiten die Rubinsee bevölkert. Sie verehren unzählige *Kami* - Gottheiten oder Geister, welche in Dingen hausen. Daher erklärt sich auch ihre Vorliebe für besonders kunstfertige Gegenstände, die sie wie besessen sammeln.",3,1,0,1,1,0
185,Ananta,Ananta,"Die Ananta, halb Frau, halb Schlange, nennen das Abanische Grenzland ihr Zuhause. Mit ihren magischen Fä­hig­kei­ten können sie  Metalle geschickt bearbeiten und kunstvolle Schmuckstücke anfertigen.",3,1,0,1,1,0
186,M'naago,NONE,"„Juhu, geschafft! Sieeeeeg!!! Wir haben gewonnen!“",3,1,0,0,1,1
187,Kotokaze,NONE,„Ihr seid als meine Gäste jederzeit herzlich willkommen.“,3,1,0,0,0,1
188,Mammut,Mammuts,"Diese gigantischen Pflanzenfresser sind für gewöhnlich in kalten Bergregionen anzutreffen. Sie sind sanftmütig, doch einmal gereizt geraten sie in eine wilde Rage und greifen mit ihren gewaltigen Stoßzähnen an. Jäger, die ein Mammut erlegen, können sich über Fleischvorräte für mehrere Wochen freuen.",4,1,0,1,2,0
189,Phoebad,NONE,"Phoebad sind eine Art Golem, die am Seldsee und in anderen salzigen Gebieten spontan aus der Umgebung entstehen. Einer abanischen Legende nach geht der erste Phoebad auf eine Frau zurück, welche der Zerstörer mit der Warnung, sie solle sich nicht umdrehen, aus ihrer Stadt verbannte - und die sich dennoch umdrehte.",4,1,0,1,0,0
190,Susano,NONE,"Die Kojin rufen den Herrn der Feste mit ihren Gebeten und einer Dreieinigkeit von Schätzen herbei, um ihn zu verehren. Der wilde Meeresgott ist ein Krieger, der jeden, der es wagt, ihn herauszufordern, mit seinem Schwert Ame no Murakumo erschlägt.",3,1,0,0,0,1
